# BEAST v10.5.0
# Generated Fri Oct 17 12:27:02 UTC 2025 [seed=1760704018445]
# -beagle -working beastX_run_b/h5n1-andersen-e756a15-ALL_full_dates_only.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
254600000	-67173.41723145903	-4223.614363209212	-62949.80286824982	1.5805968855351227	2024.0111831144648	104.06909700619879	6.24524	-0.7998836690412748	-0.9821222317223269	-0.44972224815383366	0.006132872006725271	-0.3791791902428611	-0.04529218368664148	0.33914196084896686	0.8079565330781685	0.9699843176935469	0.6602938056916354	0.1914406193360113	-0.8437280720480292	0.1487946282172008	0.5415998374689084	0.4807170570621137	0.14822334075231455	0.46260145754625276	-0.3318754942999111	-1.5761837895544017	-0.986141786335812	-0.9436716899049751	-1.0219302736001294	-1.0256497978038186	1.833	17.300618218505182	0.32828862550567944	0.20725406539341673	0.2453376553952666	0.21911965370563743	0.0032323631687562397	0.0032323631687562675	-62949.80286824982	0.0	-4211.566899739526
254800000	-66904.57351803852	-4012.8686045791023	-62891.70491345942	1.605970562572816	2023.9858094374272	101.39487521953944	6.24524	-1.0976502242180437	-1.0665841032005317	-0.4243853441700587	-0.17590823344061496	-0.501179788051193	-0.3042679873978407	0.5920318229153871	0.9632475125973426	0.8852200816695134	0.791106390430521	0.1530304524163436	-1.1225965160853106	0.13796287503926707	0.4231634235022345	0.5014578230034233	0.228261777874506	0.16025910262508572	-0.3741885409539571	-1.7490357541520254	-2.189992018020305	-1.5160705680122852	-1.7527358442621523	-2.2116616249602608	1.833	16.823729754150722	0.32591409192182663	0.199879187822293	0.2509140064657657	0.22329271379011478	0.003259388823490562	0.003259388823490548	-62891.70491345942	0.0	-4000.881951233498
255000000	-67047.21659699513	-4149.494218810437	-62897.72237818469	1.6206119493396964	2023.9711680506603	103.47259201820906	6.24524	-0.9761865316724756	-0.9873946798895965	-0.6785361643969849	-0.21951909195897268	-0.5549691807406809	-0.03357768761443694	0.34697550457876764	1.0199597840513566	0.864748915469371	0.7955986094109708	0.15539961247809203	-0.8394337504735909	0.17444962216357887	0.4985649116453661	0.5078448084679644	0.13168616621704776	0.2778210991831806	-0.6909402405705771	-0.9143580272825186	-0.6920579482345375	-0.7594355209086201	-1.0049746616406314	-0.9702685193988236	1.833	17.36429706600948	0.32373101103625207	0.2075771070254532	0.24830741706708637	0.22038446487120855	0.003254221589780866	0.0032542215897808685	-62897.72237818469	0.0	-4137.43872532694
255200000	-67053.74990160768	-4154.8635517249095	-62898.88634988277	1.6055342637418453	2023.986245736258	103.88131764933817	6.24524	-1.0508676021752634	-1.2202857540777863	-0.4990926746760796	-0.06256226067541376	-0.6095370097697125	0.13831407490568848	0.7491395056296779	1.1111157625961043	0.9051322548980738	0.6796141759259233	0.06898774362202315	-1.0077750857736134	0.21614795162617498	0.4092564446277089	0.5389533347240316	0.5278651513231841	0.24282558566057805	-0.5774627861653835	-1.7488287582012525	-0.5344567891514261	-0.3959161689989273	-0.507287091159216	-0.28583347054417074	1.833	17.21265209932616	0.32901746312460584	0.2101784767525303	0.24057599774045973	0.22022806238240428	0.003075624291049924	0.003075624291049923	-62898.88634988277	0.0	-4142.827215379001
255400000	-66944.34807235033	-4043.6492471729666	-62900.698825177366	1.665524894581828	2023.9262551054182	101.91018061160455	6.24524	-0.8629253704100235	-1.1363740878724748	-0.45741950150367733	0.010324901650915482	-0.6215663208235026	0.0660680631828919	0.6308172427859838	1.0618302481878685	0.9376744347081277	0.6165546453793037	0.02564702594684387	-0.8146017321452582	0.1540403920893919	0.4688649189813091	0.3980902836028782	0.40080126623605244	0.1646465042393725	-0.15763057604336028	-1.062143121246966	-1.1778817492276625	-1.5687700962815176	-1.7266872358503418	-2.3877252967374765	1.833	17.766437228334993	0.32417109562198543	0.20310552795423945	0.25051005007582816	0.2222133263479471	0.003251184729654098	0.0032511847296541004	-62900.698825177366	0.0	-4031.5435187312873
255600000	-67044.52221911513	-4099.420069200146	-62945.10214991499	1.6562744461245247	2023.9355055538754	102.93403523392979	6.24524	-1.0486413574795672	-1.2182683221784458	-0.5917958382365317	-0.06908845532217284	-0.5459495821826017	-0.35503836972109487	0.4179845976809309	0.8123925865613101	0.976158592877548	0.7009743159062304	0.2154576237312569	-0.8266939457901193	0.345691052752455	0.35708649028457984	0.5728090599804866	0.22797842052232142	0.2837609618913871	-0.15931273566718582	-0.9793580280165786	-1.905196247391311	-2.405465797487426	-2.696389809181309	-2.7814269842254173	1.833	16.943639185162244	0.32953087032061834	0.1986886253278554	0.2461696061769332	0.22561089817459318	0.0033149803719273122	0.003314980371927295	-62945.10214991499	0.0	-4087.4180123634096
255800000	-67113.44689255828	-4172.321045694127	-62941.12584686415	1.590383637254288	2024.0013963627457	103.37632597298222	6.24524	-0.8694803616111728	-0.870155557105728	-0.5779105871357619	-0.1984002169084641	-0.7280838527308839	-0.09863978747029659	0.6265326602858776	0.9562742960649636	0.9654782218195767	0.7059831327413042	0.1555912029428328	-0.6267570516627087	0.19519603668032273	0.4133514256904718	0.49687700901787935	0.19580378934482934	0.2674915304663589	-0.3599981388258544	-0.6860966592837551	0.009331346422585226	-0.1999134021632087	-0.6556995586208667	-0.3575918187560396	1.833	16.30440321441564	0.3201661640072143	0.20577223256963098	0.24588105202326377	0.22818055139989094	0.0032006417270100595	0.0032006417270100643	-62941.12584686415	0.0	-4160.402011404562
256000000	-67123.20777418866	-4121.684665513269	-63001.5231086754	1.560210882817101	2024.031569117183	102.82603076464537	6.24524	-1.0408214789264076	-0.8432041645615433	-0.44158115174924184	-0.05100132006477226	-0.7087950914249979	-0.022923280663381944	0.5724611057518348	0.8240539827855773	1.0378580304055252	0.7592869460817022	-0.005134384596743702	-0.6874266840160855	0.05630232065327471	0.3109434193503526	0.34448583029931384	0.2658554771283484	0.2272005871135911	-0.31975595994745826	-1.674273689852855	-1.7777373585243763	-1.943694266418893	-1.912295115706048	-1.5372417733136392	1.833	15.444587387980427	0.32902254083844723	0.208638843901196	0.24055193701541633	0.22178667824494036	0.003202755891143871	0.0032027558911438825	-63001.5231086754	0.0	-4109.880983058119
256200000	-67087.49620071682	-4185.326649747491	-62902.16955096934	1.6287197319067215	2023.9630602680932	104.1139161491726	6.24524	-1.0225113820452865	-0.9244646071643311	-0.6034388659725942	-0.2930999479090773	-0.6063293095455703	-0.31812725913583517	0.3525731785584486	0.853188578653603	0.9922983806214205	0.8198238869251329	0.15373086612934106	-0.7660232020459709	0.20993813356537872	0.43269854314556505	0.5776610384296159	0.29517684065197186	0.19509811577177583	0.03707710284517085	-1.2248113313692723	-1.4606441810885418	-1.2830086233327036	-1.2419862374925326	-2.128469954420139	1.833	14.963797460391401	0.3243428916765709	0.2094563651303553	0.24477664613937036	0.22142409705370336	0.0031139482557219537	0.0031139482557219463	-62902.16955096934	0.0	-4173.589434005678
256400000	-67066.51359622934	-4183.75163943808	-62882.76195679127	1.5820785919523288	2024.0097014080477	103.84672015696098	6.24524	-1.2032989472729716	-0.9372863425016095	-0.785891208557494	-0.14546415447011635	-0.6499149096047874	-0.08441471841043967	0.8168895379474042	0.918639887941101	0.9167675109728614	0.8136472927944248	0.04222303547466021	-0.9648865357077518	0.2458118200275109	0.5697966648738938	0.5627869707405322	0.32603256129766917	0.24179402605858083	-0.6067477423023717	-0.9753690796299611	-1.023636643302868	-1.2303831062683244	-1.9441154394803708	-2.0817085918751292	1.833	16.429499756425038	0.3226328220006221	0.21002264252257397	0.2459542576932301	0.22139027778357373	0.0032131070545489936	0.0032131070545490174	-62882.76195679127	0.0	-4171.816180017544
256600000	-67064.50818495794	-4057.938687551282	-63006.569497406665	1.6283333059493614	2023.9634466940506	101.84760054842792	6.24524	-0.9096998836950966	-0.6542825826017722	-0.3878965610588091	0.004857487969947529	-0.6354624075173113	-0.11658934012295197	0.6326868919830628	0.990731762665286	0.8769413934896501	0.7342813064372148	-0.01579450391256174	-0.9545557031538541	0.1948392050644411	0.4969090051429156	0.4532690730222619	0.1255052546573634	0.107029124360282	-0.91666818988485	-1.421449303108257	-2.166681070214123	-1.893741723450627	-1.6078168249898646	-1.4545424066601575	1.833	18.17782094617341	0.3288181479759774	0.20263849223245853	0.24622077853018784	0.22232258126137613	0.0032546811770522498	0.0032546811770522363	-63006.569497406665	0.0	-4045.782397165204
256800000	-66930.47315904193	-3963.825673778329	-62966.6474852636	1.569168461158765	2024.0226115388411	100.37453279818183	6.24524	-0.8940750586834367	-1.1801799738352954	-0.5993148175950832	-0.11727209448459462	-0.5087764314478993	-0.1450929567370619	0.542459437615489	1.10028440760398	0.8916936453005422	0.7226099103073067	0.13882655875761823	-1.0096060575674501	0.04529119325467976	0.5364798620913164	0.46935970553009454	0.4588372865716265	0.12624192874790197	-0.6115348229267605	-1.4361345072852245	-1.3087003097809622	-1.4532612776142164	-1.4373873015513443	-1.1099903362602435	1.833	16.229111723315654	0.3240274957800615	0.2091763629552549	0.24780284236805628	0.21899329889662725	0.0033441590538466144	0.0033441590538466	-62966.6474852636	0.0	-3951.9165679181087
257000000	-67057.20774207052	-4083.5335681305546	-62973.67417393996	1.5922342130145148	2023.9995457869854	102.19250887985561	6.24524	-0.8607546101318421	-1.1849829104604666	-0.46270139028493906	-0.2095648882983016	-0.3627027998180636	-0.1781175570030976	0.6135750596976738	0.9103436280670236	0.9460848711414139	0.8104297165732048	0.1130812056249202	-0.7733076547181642	0.35689236037707395	0.5385578876423891	0.6243555439028645	0.3304217867108467	0.18316699453421592	-0.5784050122655472	-1.564295489174335	-2.5072000209279572	-2.7541473076896663	-2.46230859100802	-2.131364943855349	1.833	18.016110970846977	0.3273787574426957	0.2011206614647965	0.24806703904357258	0.22343354204893517	0.0033081545564545593	0.0033081545564545554	-62973.67417393996	0.0	-4071.3970551045823
257200000	-66882.59093670572	-4000.362245313138	-62882.22869139258	1.643939325877297	2023.9478406741227	101.19411890960703	6.24524	-0.9211924581529707	-1.0060951788571095	-0.5486442361319648	-0.15512694753139886	-0.7200468717232317	-0.18788127247373737	0.5937170010315113	0.8351595858083645	0.9060161003764644	0.6841627912620353	0.026444467328083195	-1.0381060546999052	0.07210018446986724	0.5354917531151674	0.4453143178855587	0.26082987587060535	0.17961766108558627	-0.40823699652897133	-0.44255566206077607	-1.0018786633626005	-0.9693294863868426	-0.9279680957928966	-0.8328643692192041	1.833	17.363238513041377	0.3274365371057047	0.20113208592068518	0.24799565597822745	0.2234357209953826	0.003280376737051348	0.0032803767370513494	-62882.22869139258	0.0	-3988.3068851446515
257400000	-66987.33604355746	-4071.6616196639616	-62915.67442389349	1.594292019409697	2023.9974879805902	102.01464032709289	6.24524	-0.9699069281907946	-0.9390060929971207	-0.3868187998624413	-0.2219822048592922	-0.3911552354869928	0.30742041607755016	0.6394559984707507	0.7971036583577036	0.8522159155123844	0.7558261536213	-0.04488731983309695	-0.9788107634394447	0.19826754631732202	0.5966475180484193	0.43181903075669104	0.41500658904366305	0.2175669401784537	-0.29670314237332773	-0.505207364084356	-1.0683323347206803	-1.2475810650495733	-1.2658468965978182	-1.0828038337187433	1.833	17.08394959136725	0.32059695392476373	0.21050480056672988	0.24821462936110525	0.22068361614740106	0.0031974257066994336	0.0031974257066994297	-62915.67442389349	0.0	-4059.6416359437567
257600000	-66932.12994651444	-4050.243679776947	-62881.88626673749	1.6914842032052424	2023.9002957967948	102.08033559201871	6.24524	-1.0485877725881974	-0.9170351719195423	-0.5555203059985276	-0.10226637114800755	-0.5263908205236141	0.16624625291024714	0.4449895682159142	0.8998464272405354	1.0059860158613072	0.6004222555249504	0.07347548975837961	-1.0699076537827936	0.044735477319254216	0.6298596113895474	0.2957646593060004	0.2883052667275461	0.474896102534501	-0.5606714762555318	-1.3096121326745054	-1.3431254674737059	-1.8094827721863262	-1.9835407854057479	-2.2672490158415846	1.833	17.306542344435215	0.322031601137173	0.20600280678549115	0.24694565107348745	0.22501994100384834	0.0032724796578320666	0.003272479657832055	-62881.88626673749	0.0	-4038.195468383761
257800000	-67119.40814312563	-4181.997925591806	-62937.41021753383	1.6033863954760281	2023.988393604524	104.29412908450267	6.24524	-0.769849063642082	-0.9405514774692749	-0.3520564642764714	-0.14783020736227642	-0.3925268782289636	0.10705473876485293	0.6810301596012968	0.6662068540380625	1.077083709479414	0.7727300182334321	0.090046959242989	-1.1300919733679118	0.08732762052321609	0.4968250451723871	0.3232085894884512	0.2689050548418308	0.16326481809876886	-0.4499209932059719	-1.5761571688547058	-1.7854276803536187	-1.6906353184790908	-1.571218050023613	-2.021818270442818	1.833	15.771064106427788	0.32994710532667687	0.20206030010401307	0.24651440555268742	0.2214781890166227	0.0031114003190075078	0.0031114003190075208	-62937.41021753383	0.0	-4170.149926970616
258000000	-67056.10714604327	-4190.308835410651	-62865.79831063262	1.622964252279358	2023.9688157477206	104.7457628593396	6.24524	-0.8113416286879112	-0.9163963130167277	-0.5426701664580754	-0.25758863208556615	-0.551484160429355	0.14036587781190762	0.732971558509201	0.8990030981724589	1.021109584960978	0.7791829193337307	0.1111477096350447	-1.1153208790128295	-0.1177323158442849	0.46800238405029737	0.5247797900041883	0.5671415057542564	0.22499408627927037	-0.2120974680378403	-1.4414724229171454	-1.2863323622642469	-1.3925082793495376	-1.7849680974473876	-1.8937999208333676	1.833	17.48729267321982	0.3202563244262477	0.20934063482943463	0.24583929891504017	0.22456374182927757	0.003064542411758889	0.0030645424117588926	-62865.79831063262	0.0	-4178.237890754844
258200000	-67121.60920031086	-4177.10696525838	-62944.50223505249	1.6581379645533383	2023.9336420354466	103.56946643220647	6.24524	-0.8800101478835387	-1.218551880324927	-0.39070488311393836	-0.11290033724015566	-0.6310346885337985	-0.16946056416621127	0.7962150676168119	0.9383210796894856	0.9696346904606518	0.7502109966579305	-0.06479414974831987	-1.0145183779501854	0.30416869665460033	0.6419199860100642	0.5933339567913011	0.1898732760766587	0.1093885705897162	-0.35295671109951055	-0.5226831574871962	-1.1649122431226977	-1.9899081651175288	-1.7257596394615973	-2.571316143185538	1.833	16.474176514814687	0.3228530021257029	0.2098689156972656	0.2472285661511596	0.220049516025872	0.003173091001671247	0.003173091001671247	-62944.50223505249	0.0	-4165.165661085589
258400000	-66900.9183506602	-4007.4479795865172	-62893.47037107368	1.622246129190491	2023.9695338708095	101.03027018897757	6.24524	-1.198209609777744	-1.0299448522625219	-0.5582135092648293	-0.16976927501568864	-0.5921941532530784	0.17746903331894567	0.6089938614265692	0.787480639583736	0.9226237621882041	0.6786840062989881	-0.1424640399582056	-0.5809120862826191	0.1276463450151589	0.571184678718526	0.45767406781725006	0.3623959310521537	0.30705223503752466	-0.5085798260884895	-1.1311775161672846	-1.883394776299223	-1.410630307920055	-1.7633263459143222	-1.7228900452922447	1.833	17.162033406069625	0.3240083944706805	0.20594757995353657	0.24586294211602047	0.22418108345976254	0.003266223216387065	0.0032662232163870623	-62893.47037107368	0.0	-3995.4180643906584
258600000	-66985.90719176101	-4098.884782152565	-62887.02240960844	1.775515274130615	2023.8162647258694	103.23837707852398	6.24524	-0.9402754331784661	-0.9109521027310487	-0.4501586472458359	-0.3631236311258753	-0.2857737058455526	-0.022233945530179905	0.8508188503062121	0.8045986582097179	0.9381097549555801	0.6924801856766272	0.08454995394767303	-0.6978693160388642	0.2806922162404953	0.6933375355130227	0.46101482393683124	0.09694852848917156	0.09003847768219364	-0.2130407626842889	-1.0308797751261416	-0.90242120331214	-1.4619795518219187	-1.6861996707185378	-2.320077734658573	1.833	18.06738492487434	0.3249948990934425	0.20318239575980232	0.24815898571442865	0.22366371943232677	0.003220482450127355	0.0032204824501273735	-62887.02240960844	0.0	-4086.7419846361345
258800000	-67060.5877608823	-4122.659942039429	-62937.92781884288	1.6290895496432882	2023.9626904503566	103.32712293307216	6.24524	-0.9091208925586503	-1.0110538697301694	-0.5720817198734822	-0.2253607402781247	-0.29295204252967405	-0.20349125084378003	0.6803934746357733	0.9488387234818129	1.0415171706811877	0.689468180434951	0.1354709535853651	-0.8840711773907433	0.26012105621675186	0.7085077396037984	0.4824596813656602	0.14749091766334643	0.0457209905706512	0.23136701522879893	-1.1554831889678743	-1.5660371210762238	-1.695752613152655	-1.403083374470383	-1.2361247509010895	1.833	16.88503098640799	0.3314785120121209	0.20201612764749546	0.24640063581462798	0.22010472452575586	0.003103515337008489	0.0031035153370084995	-62937.92781884288	0.0	-4110.665404341365
259000000	-66939.05141249382	-4034.6182313494514	-62904.43318114436	1.5818602925082659	2024.0099197074917	101.79555757831824	6.24524	-0.9494923344108069	-1.299351499145151	-0.3624649491511419	-0.3004130904345862	-0.612878414477007	0.047701606712766485	0.797821904041558	0.7633586266294977	0.7742781673070206	0.7973512831152801	0.18662375536977857	-0.9044903725043287	0.010601658814878151	0.607711427126259	0.5642785856889503	0.18692978852539627	0.20786693231968367	-0.4116293184417793	-1.806460436237392	-1.915292869890626	-2.4443392500061374	-2.7813016654486935	-2.7658094784453637	1.833	15.671149182209264	0.33411854313104394	0.20343141893163239	0.24302967218028182	0.21942036575704207	0.003175854092773302	0.003175854092773303	-62904.43318114436	0.0	-4022.783726690901
259200000	-66903.09063091154	-4042.0428477879345	-62861.0477831236	1.5707864802277538	2024.0209935197722	101.832494667847	6.24524	-0.9911470713099949	-1.0486576867715904	-0.5929461822753963	-0.2855245993105328	-0.41412360207395016	-0.23546650714234216	0.5743324289153285	0.5993403229332099	0.9017203416153879	0.6600478002790591	0.1789116335295648	-0.8443075886155087	0.13428839840783469	0.60349221209218	0.6225686920223554	0.2593822694965484	0.0859345088138407	-0.3658278608461951	-1.5712156023271016	-1.279624921538702	-1.124470102818923	-1.0026170022173948	-1.6629314215356108	1.833	17.19512070453452	0.3240872089217641	0.20457586598757552	0.25077756948529545	0.22055935560536508	0.0033099706377247053	0.003309970637724713	-62861.0477831236	0.0	-4030.0087338460185
259400000	-66869.53945371174	-3978.2757904707023	-62891.26366324104	1.6123683073647446	2023.9794116926353	100.66133068096862	6.24524	-1.1477121451816268	-1.0059422505745104	-0.40739027152039914	-0.2684395701728101	-0.5014491309215476	-0.224567845563533	0.6238831226311466	0.9411059815683587	0.8576958593193744	0.732996730577843	0.05486606408841997	-0.9602627034331381	0.09670183795245921	0.6320816749034833	0.4358890730176744	0.32186926524657355	0.06068471694447036	-0.433054226185482	-1.1438288095535547	-1.6009333615640495	-1.3514854396350229	-1.2877837826460463	-0.8606552255332638	1.833	16.885754737101923	0.3215376619001251	0.20614656694225675	0.24808673620468225	0.224229034952936	0.0033017265915923724	0.003301726591592381	-62891.26366324104	0.0	-3966.2811598069216
259600000	-67046.53492430777	-4146.68739219528	-62899.847532112486	1.5653373750005801	2024.0264426249994	103.27872542884325	6.24524	-0.7575277198940185	-1.2642906666074123	-0.4323016975886992	-0.016161886307896462	-0.5513216861782921	-0.0020866517164604623	0.4889623573787171	0.8506015969816655	0.9256900199258055	0.6723282489559316	0.1588778496992297	-0.9142092929089365	0.0035630565017682678	0.6330666977286081	0.5323406542937876	0.30022833790976244	0.11464615132433126	-0.38422325775683186	-1.5350136904781617	-1.2826789990647978	-0.9860838375555682	-1.454669556463008	-1.5121316459633174	1.833	18.120019876308984	0.3283119198140724	0.21060538048487099	0.23838589449423858	0.22269680520681812	0.003103801399330916	0.0031038013993309175	-62899.847532112486	0.0	-4134.538156545752
259800000	-67182.18634147514	-4238.591752251995	-62943.59458922315	1.6251917551360802	2023.966588244864	105.020769021843	6.24524	-0.9170363021572004	-0.9501909501552693	-0.5952936846896729	-0.07872783054641602	-0.4384366791818908	-0.29143806288845764	0.5342005717909153	1.075467300917784	0.9659835410494649	0.6767852969364999	0.2094162585385917	-0.9066687422598375	0.3830847560541677	0.6161065725564973	0.4831991154171239	0.30240503118568024	0.3236234674791265	-0.3707261987147994	-0.29389024340608244	-0.8754306410277614	-0.7092600641739916	-0.31443248240757393	-0.4922269372186075	1.833	14.462692240307309	0.32616233457078636	0.20465394077253563	0.24302108443668327	0.2261626402199948	0.00319211571867096	0.0031921157186709658	-62943.59458922315	0.0	-4226.9254082613525
260000000	-67044.38430490867	-4103.537107897415	-62940.84719701125	1.6231640410883967	2023.9686159589116	103.0558932137056	6.24524	-0.9820140196569475	-1.0200637767585345	-0.6036350938834938	-0.1646015328824227	-0.47389546290379003	-0.08674063458667397	0.6112813574086885	0.7852448075762688	0.9522213713521511	0.68233930265108	0.11331788598391795	-0.8189991786718045	0.25792336913744335	0.649682885043834	0.24243192937638186	0.313369438425948	0.10447759273000173	-0.21773779165160723	-0.8657640051749335	-0.7420226164620352	-0.29006232886964706	0.1085399640804158	0.2875196026690474	1.833	16.316809623077766	0.3238078582617052	0.2053624460851177	0.24499535142004109	0.225834344233136	0.00319424633959059	0.0031942463395905774	-62940.84719701125	0.0	-4091.61644070675
260200000	-67199.9335977075	-4197.080812404258	-63002.852785303236	1.5895794360308628	2024.0022005639692	103.9618327937226	6.24524	-0.9468171318570656	-0.8787115660063657	-0.5172967782204632	-0.2328233434943808	-0.5378385221511973	0.07091739380655457	0.6844896951021363	0.9966412806232603	1.0394733720095992	0.681318388970154	0.07045501961059028	-0.6898281457486714	0.3865020685761832	0.6442607515259007	0.38720322504615334	0.2905858542515011	0.06607190422669584	-0.3864074444432583	-1.1866659880794233	-1.2606498334588507	-0.9107842654728978	-0.869166058166184	-1.0875831514670007	1.833	15.523177505288116	0.3308373380101637	0.20788759614913876	0.2458285146474478	0.2154465511932497	0.0031968425293763393	0.0031968425293763454	-63002.852785303236	0.0	-4185.266402782358
260400000	-67043.52327326065	-4120.255451606397	-62923.267821654255	1.6687815577094853	2023.9229984422905	103.0324830409781	6.24524	-1.1163908799830133	-0.927111390538362	-0.549397166888796	-0.4223779840549646	-0.567727794907777	0.09425204602192319	0.7870120202887558	0.9342593715326881	1.0565857094794182	0.6493010789610373	0.3039821415305121	-1.0039746028084278	0.11224093570098326	0.5475182805222262	0.525798119009504	0.16638777906256547	0.16435860777882125	-0.15007770304289086	-0.6507289081746779	-1.3469417123076188	-1.375130986734322	-1.2405031987654385	-1.823748897735584	1.833	15.360797117412664	0.3238618024927032	0.208940003697571	0.24819430437784426	0.21900388943188148	0.0031608927771142594	0.003160892777114271	-62923.267821654255	0.0	-4108.463248097792
260600000	-67007.70202974587	-4054.641450162658	-62953.0605795832	1.611439879903745	2023.9803401200961	101.94571819445426	6.24524	-1.2514487040866131	-0.9279248816726365	-0.788953743142875	-0.22861644185642346	-0.5775322545121258	-0.034426367275823586	0.4607442565811422	0.9075384951708239	0.952456980526235	0.7973481258872004	0.02979107723978426	-0.782803248860203	0.22146207934312667	0.526264610922601	0.4080330071676008	0.15989980900515283	0.08503550834777247	-0.18844647142866272	-0.8691271682986976	-1.243633189934467	-0.6224177901466098	-0.3930157729354572	0.2842345157255567	1.833	16.852868983855345	0.3232225523169835	0.2057349474548855	0.24795300500364642	0.22308949522448454	0.003262889476950095	0.003262889476950105	-62953.0605795832	0.0	-4042.6510465098945
260800000	-66930.46001631315	-3943.574994545517	-62986.88502176764	1.5903152243929077	2024.001464775607	100.29952719525653	6.24524	-1.001836372914616	-1.1134878420324335	-0.584505089495724	-0.20575444603422297	-0.6537214875976873	-0.010814315949615747	0.5478019500907712	1.0164944708801447	0.9623195233840862	0.6692248539451644	0.12127283866364844	-0.866273148613677	0.1006651324157883	0.449834833708036	0.4223277797875698	0.19507856299579876	0.07705519132691163	-0.33401471576888375	-1.1208197732487588	-1.4509888375085	-2.116534701408902	-2.0762462060929296	-1.7987583813336667	1.833	18.20780129019818	0.3225679568557927	0.20946658394355178	0.2476546548200615	0.22031080438059394	0.0033577438109709625	0.0033577438109709565	-62986.88502176764	0.0	-3931.4150512799156
261000000	-66993.96262472883	-4084.1147267261917	-62909.847898002634	1.6089862306419167	2023.982793769358	102.27559918887818	6.24524	-0.9151976913690332	-0.7950015998343589	-0.4771661003000416	-0.3492454953337079	-0.5613301051372311	-0.010476060202824107	0.6997275181841398	0.9496814374335993	1.0380638846405281	0.7561685243304469	0.17663909835568417	-0.7612318257443851	0.19284592055517918	0.49785551334376094	0.40700351324888895	0.13712136692542973	0.17976864649227864	-0.5167748757924123	-1.3444332946464042	-1.795794221530577	-2.54888393272975	-2.85593053896596	-1.9276011540621856	1.833	17.96813883903354	0.3282128969034669	0.2062597019775415	0.2431261320334294	0.22240126908556218	0.0033261023974173972	0.0033261023974173786	-62909.847898002634	0.0	-4071.9841050130576
261200000	-67093.51318291198	-4164.808613016465	-62928.70456989552	1.5727616643831432	2024.019018335617	103.51939568868299	6.24524	-1.0874152739652836	-0.890718414357775	-0.42071841738590193	-0.054826626055104334	-0.6399125680216425	0.12867832474710886	0.5289994809482486	1.0799310503276032	1.0548211502915055	0.7283769024553658	-0.052326868353315806	-0.8757374448375448	0.21966530791964062	0.507114416325579	0.4762159772703255	0.17610809984690437	0.1837475443980988	-0.4394628595227717	-1.5684192094149025	-2.1222800954491383	-2.546863199382755	-1.5812337761358166	-2.315518863075748	1.833	15.598799019159117	0.3259905925847715	0.20327053493192548	0.25367076311071596	0.21706810937258703	0.003216976987495823	0.003216976987495835	-62928.70456989552	0.0	-4152.9839171251615
261400000	-67039.03071968991	-4064.928758577114	-62974.1019611128	1.6081950850114302	2023.9835849149886	101.6660294570192	6.24524	-0.9787585624492225	-0.7764395747483999	-0.6634450153197797	0.00187225703079609	-0.29609404054692956	0.13498538761848924	0.6997339039832534	0.9212237028916471	0.8749452761026613	0.6289954316786324	0.16799879673438453	-0.9146168421433865	0.17524550098905117	0.5733866291409285	0.5109746682163456	0.37319673488136124	-0.027164420570336814	-0.8278369899372141	-2.0315120524058226	-1.9715177859606363	-1.5092899528623362	-1.3517211037464008	-1.6814365813313266	1.833	18.561952534863824	0.32711702555679223	0.2034137796831101	0.24725522503729777	0.22221396972279972	0.003326407269439131	0.003326407269439131	-62974.1019611128	0.0	-4052.7259852184575
261600000	-66988.48424751645	-4067.7325322906304	-62920.75171522582	1.555170745310189	2024.03660925469	101.6010484454675	6.24524	-0.9729648899408572	-0.837856002887603	-0.4636350925306505	-0.1705304599972543	-0.6086429020360228	0.06133905020478691	0.7841222498539908	0.948023912127594	0.8938378193073645	0.6732408808908067	0.17600045645768517	-0.8703149626740156	0.4162895881806933	0.5462679615706318	0.3758818023407368	0.24927470307167995	0.02342190009624348	-0.5899535060328666	-1.7434155698270473	-1.7996818811513238	-1.6341063229394284	-2.1062601736549103	-2.409554301936921	1.833	16.669140504468945	0.33046055418259973	0.20155609869460112	0.2456604525611563	0.22232289456164267	0.0032418219963401282	0.0032418219963401386	-62920.75171522582	0.0	-4055.765851947991
