replicate	mu	alpha	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_088	0.7589158345221113	0.15834522111269614	0.7860199714693296	0.7061340941512125	0.637660485021398	0.3651925820256776	0.9957203994293866	0.2653352353780314	0.289586305278174	0.20114122681883023
sim_089	0.8131241084165478	0.34522111269614836	0.19971469329529243	0.09700427960057062	0.0442225392296719	0.978601997146933	0.03138373751783167	0.7332382310984308	0.1797432239657632	0.6348074179743224
sim_090	0.992867332382311	0.6562054208273894	0.6105563480741797	0.8302425106990015	0.16833095577746077	0.7503566333808844	0.7332382310984308	0.6119828815977175	0.20542082738944364	0.19971469329529243
sim_091	0.854493580599144	0.4536376604850214	0.42653352353780316	0.38944365192582026	0.6205420827389444	0.17261055634807418	0.06134094151212553	0.9172610556348074	0.5192582025677603	0.4893009985734665
sim_092	0.26390870185449355	0.9286733238231099	0.9900142653352354	0.8630527817403709	0.05135520684736091	0.2582025677603424	0.5848787446504993	0.6504992867332382	0.5991440798858774	0.43081312410841655
sim_093	0.2781740370898716	0.3680456490727532	0.028530670470756064	0.04850213980028531	0.992867332382311	0.268188302425107	0.8131241084165478	0.5520684736091298	0.47075606276747506	0.16262482168330955
sim_096	0.6077032810271041	0.4479315263908702	0.2767475035663338	0.8601997146932953	0.9001426533523538	0.7332382310984308	0.4065620542082739	0.2653352353780314	0.7189728958630528	0.4108416547788873
sim_098	0.6162624821683309	0.8259629101283881	0.6019971469329529	0.3666191155492154	0.11269614835948645	0.18544935805991442	0.6562054208273894	0.8231098430813124	0.14693295292439373	0.6619115549215406
sim_100	0.6362339514978602	0.42938659058487877	0.08416547788873038	0.23537803138373753	0.42082738944365194	0.8958630527817404	0.5777460770328102	0.24108416547788872	0.15549215406562053	0.021398002853067047
sim_101	0.9828815977175464	0.39229671897289586	0.6776034236804565	0.8858773181169758	0.5549215406562055	0.1825962910128388	0.48787446504992865	0.8445078459343794	0.4921540656205421	0.007132667617689016
sim_102	0.1326676176890157	0.7817403708987162	0.9572039942938659	0.738944365192582	0.7703281027104137	0.9443651925820257	0.25392296718972895	0.5420827389443652	0.21255349500713266	0.07417974322396577
sim_103	0.11269614835948645	0.3209700427960057	0.8002853067047075	0.456490727532097	0.3566333808844508	0.8174037089871612	0.3152639087018545	0.4094151212553495	0.42796005706134094	0.905848787446505
sim_106	0.3024251069900143	0.14693295292439373	0.5249643366619116	0.33951497860199714	0.49358059914407987	0.536376604850214	0.4222539229671897	0.42653352353780316	0.8673323823109843	0.1768901569186876
sim_107	0.7617689015691869	0.4964336661911555	0.005706134094151213	0.028530670470756064	0.9457917261055635	0.14550641940085593	0.456490727532097	0.9614835948644793	0.7532097004279601	0.0042796005706134095
sim_109	0.0014265335235378032	0.927246790299572	0.2396576319543509	0.0898716119828816	0.0042796005706134095	0.9400855920114123	0.3238231098430813	0.07845934379457917	0.7803138373751783	0.6348074179743224
sim_110	0.20114122681883023	0.052781740370898715	0.2781740370898716	0.08273894436519258	0.5263908701854494	0.7189728958630528	0.6547788873038516	0.9101283880171184	0.08559201141226819	0.6718972895863052
sim_111	0.9843081312410842	0.3181169757489301	0.0042796005706134095	0.018544935805991442	0.8673323823109843	0.7845934379457917	0.20684736091298145	0.7118402282453637	0.43651925820256776	0.018544935805991442
sim_112	0.38088445078459343	0.6005706134094151	0.2282453637660485	0.5406562054208274	0.2211126961483595	0.4593437945791726	0.609129814550642	0.37089871611982883	0.5278174037089871	0.2995720399429387
sim_113	0.738944365192582	0.6704707560627675	0.5777460770328102	0.6433666191155493	0.21683309557774608	0.0456490727532097	0.9657631954350927	0.5520684736091298	0.37945791726105566	0.8730385164051355
sim_114	0.38944365192582026	0.8231098430813124	0.8873038516405135	0.8487874465049928	0.5863052781740371	0.29101283880171186	0.7746077032810271	0.630527817403709	0.43794579172610554	0.49072753209700426
sim_115	0.9800285306704708	0.9215406562054208	0.04850213980028531	0.4507845934379458	0.5905848787446505	0.7089871611982882	0.6947218259629101	0.26105563480741795	0.3651925820256776	0.005706134094151213
sim_116	0.25962910128388017	0.7118402282453637	0.630527817403709	0.6747503566333809	0.442225392296719	0.7261055634807418	0.5734664764621968	0.44079885877318115	0.32667617689015693	0.18972895863052783
sim_119	0.9771754636233951	0.23109843081312412	0.14835948644793154	0.09843081312410841	0.3780313837375178	0.05848787446504993	0.927246790299572	0.9429386590584878	0.2624821683309558	0.1355206847360913
sim_120	0.009985734664764621	0.5078459343794579	0.6048502139800286	0.34807417974322397	0.7988587731811697	0.9243937232524965	0.6019971469329529	0.12981455064194009	0.44079885877318115	0.927246790299572
sim_121	0.38944365192582026	0.8930099857346647	0.33238231098430815	0.4550641940085592	0.3594864479315264	0.7189728958630528	0.6405135520684736	0.014265335235378032	0.905848787446505	0.8987161198288159
sim_123	0.2653352353780314	0.7631954350927247	0.5677603423680456	0.6990014265335235	0.5934379457917262	0.1326676176890157	0.7289586305278174	0.2738944365192582	0.7104136947218259	0.2710413694721826
sim_124	0.06704707560627675	0.26105563480741795	0.3880171184022825	0.34950071326676174	0.5164051355206848	0.12838801711840228	0.5834522111269614	0.8858773181169758	0.8031383737517832	0.6961483594864479
sim_127	0.32667617689015693	0.39942938659058486	0.6932952924393724	0.5221112696148359	0.776034236804565	0.8031383737517832	0.3124108416547789	0.4793152639087018	0.4479315263908702	0.9144079885877318
sim_128	0.19686162624821682	0.09415121255349501	0.9172610556348074	0.62339514978602	0.16262482168330955	0.7360912981455064	0.10271041369472182	0.7432239657631954	0.49072753209700426	0.30527817403708984
sim_129	0.7574893009985735	0.5320970042796006	0.04850213980028531	0.37945791726105566	0.47503566333808844	0.268188302425107	0.637660485021398	0.9172610556348074	0.19115549215406563	0.11982881597717546
sim_130	0.9472182596291013	0.8516405135520685	0.31383737517831667	0.6119828815977175	0.6747503566333809	0.35235378031383735	0.4536376604850214	0.8302425106990015	0.49358059914407987	0.05848787446504993
sim_131	0.06134094151212553	0.32667617689015693	0.2781740370898716	0.6890156918687589	0.7803138373751783	0.042796005706134094	0.43794579172610554	0.8887303851640513	0.5634807417974322	0.8088445078459344
sim_132	0.47218259629101283	0.5691868758915835	0.0042796005706134095	0.011412268188302425	0.760342368045649	0.8559201141226819	0.8402282453637661	0.30099857346647646	0.0042796005706134095	0.9286733238231099
sim_133	0.02710413694721826	0.37375178316690444	0.4136947218259629	0.34522111269614836	0.1312410841654779	0.34807417974322397	0.0014265335235378032	0.4593437945791726	0.9942938659058488	0.776034236804565
sim_134	0.7118402282453637	0.5064194008559201	0.572039942938659	0.5492154065620543	0.10841654778887304	0.037089871611982884	0.47788873038516405	0.8059914407988588	0.9572039942938659	0.7203994293865906
sim_135	0.8045649072753209	0.48787446504992865	0.30099857346647646	0.2738944365192582	0.23252496433666192	0.8716119828815977	0.16547788873038516	0.4222539229671897	0.5834522111269614	0.9087018544935807
sim_136	0.9614835948644793	0.6105563480741797	0.6248216833095578	0.7532097004279601	0.2396576319543509	0.11126961483594865	0.9286733238231099	0.08559201141226819	0.8901569186875892	0.07845934379457917
sim_137	0.8316690442225392	0.44935805991440797	0.6761768901569187	0.5805991440798859	0.33523537803138376	0.38373751783166904	0.5549215406562055	0.6619115549215406	0.34522111269614836	0.29243937232524964
sim_138	0.34522111269614836	0.5492154065620543	0.12553495007132667	0.16833095577746077	0.03566333808844508	0.5135520684736091	0.268188302425107	0.07417974322396577	0.7403708987161198	0.48216833095577744
sim_139	0.32667617689015693	0.25392296718972895	0.34807417974322397	0.6134094151212554	0.06562054208273894	0.43366619115549215	0.5592011412268189	0.6005706134094151	0.35520684736091296	0.3309557774607703
sim_140	0.4136947218259629	0.644793152639087	0.5905848787446505	0.6576319543509273	0.978601997146933	0.7874465049928673	0.34950071326676174	0.5378031383737518	0.26961483594864477	0.7660485021398002
sim_143	0.1754636233951498	0.7104136947218259	0.05563480741797432	0.037089871611982884	0.24964336661911554	0.6162624821683309	0.5292439372325249	0.02710413694721826	0.9529243937232525	0.2967189728958631
sim_144	0.21825962910128388	0.011412268188302425	0.1797432239657632	0.12838801711840228	0.8944365192582026	0.047075606276747506	0.6704707560627675	0.9115549215406562	0.1783166904422254	0.23109843081312412
sim_146	0.9229671897289586	0.32667617689015693	0.6105563480741797	0.8530670470756063	0.7289586305278174	0.3223965763195435	0.21398002853067047	0.7118402282453637	0.7503566333808844	0.42653352353780316
sim_147	0.24393723252496433	0.8559201141226819	0.5249643366619116	0.5663338088445078	0.5891583452211127	0.6676176890156919	0.25392296718972895	0.2225392296718973	0.9343794579172611	0.6362339514978602
sim_150	0.181169757489301	0.17261055634807418	0.04992867332382311	0.12981455064194009	0.2253922967189729	0.8516405135520685	0.019971469329529243	0.992867332382311	0.8559201141226819	0.19543509272467904
sim_151	0.6291012838801712	0.6847360912981455	0.3181169757489301	0.39514978601997147	0.8416547788873039	0.04850213980028531	0.7261055634807418	0.5620542082738944	0.9415121255349501	0.7075606276747504
sim_152	0.3537803138373752	0.5691868758915835	0.4108416547788873	0.543509272467903	0.14407988587731813	0.7275320970042796	0.9429386590584878	0.014265335235378032	0.28245363766048504	0.10556348074179743
sim_155	0.8516405135520685	0.24393723252496433	0.1825962910128388	0.41512125534950073	0.5948644793152639	0.543509272467903	0.2710413694721826	0.35805991440798857	0.6148359486447932	0.05848787446504993
sim_157	0.3980028530670471	0.514978601997147	0.47075606276747506	0.47075606276747506	0.5962910128388017	0.609129814550642	0.7275320970042796	0.0	0.9828815977175464	0.7403708987161198
sim_158	0.25106990014265335	0.7047075606276747	0.8487874465049928	0.3594864479315264	0.33523537803138376	0.8288159771754636	0.14978601997146934	0.884450784593438	0.289586305278174	0.30385164051355207
sim_159	0.2282453637660485	0.2710413694721826	0.912981455064194	0.5706134094151213	0.5092724679029957	0.7874465049928673	0.3723252496433666	0.6362339514978602	0.2838801711840228	0.7817403708987162
sim_160	0.9971469329529244	0.6961483594864479	0.5278174037089871	0.5206847360912982	0.4065620542082739	0.9286733238231099	0.09700427960057062	0.23537803138373753	0.4664764621968616	0.06562054208273894
sim_161	0.8231098430813124	0.10699001426533523	0.5349500713266762	0.6619115549215406	0.34950071326676174	0.6776034236804565	0.19400855920114124	0.5378031383737518	0.6961483594864479	0.6932952924393724
sim_162	0.8102710413694721	0.8716119828815977	0.2796005706134094	0.5420827389443652	0.7132667617689016	0.19971469329529243	0.9044222539229672	0.19115549215406563	0.4664764621968616	0.4607703281027104
sim_163	0.797432239657632	0.9315263908701854	0.7503566333808844	0.8345221112696148	0.33523537803138376	0.14693295292439373	0.8930099857346647	0.4165477888730385	0.47788873038516405	0.7061340941512125
sim_167	0.8216833095577746	0.44079885877318115	0.8758915834522111	0.8559201141226819	0.9942938659058488	0.6547788873038516	0.23252496433666192	0.884450784593438	0.4136947218259629	0.2967189728958631
sim_168	0.7232524964336662	0.47218259629101283	0.5406562054208274	0.7988587731811697	0.3252496433666191	0.3651925820256776	0.6048502139800286	0.41797432239657634	0.6176890156918687	0.10271041369472182
sim_169	0.9700427960057061	0.46219686162624823	0.6362339514978602	0.9914407988587732	0.4136947218259629	0.7874465049928673	0.5520684736091298	0.021398002853067047	0.3637660485021398	0.0
sim_170	0.5520684736091298	0.39229671897289586	0.2396576319543509	0.6205420827389444	0.9329529243937232	0.5820256776034237	0.08701854493580599	0.30527817403708984	0.9457917261055635	0.4579172610556348
sim_171	0.6348074179743224	0.07560627674750357	0.5278174037089871	0.7417974322396577	0.39657631954350925	0.6005706134094151	0.9757489300998573	0.029957203994293864	0.21968616262482168	0.579172610556348
sim_173	0.9286733238231099	0.9243937232524965	0.7803138373751783	0.6162624821683309	0.5777460770328102	0.8830242510699001	0.05848787446504993	0.8045649072753209	0.23680456490727533	0.18544935805991442
sim_174	0.8630527817403709	0.5606276747503567	0.7660485021398002	0.797432239657632	0.011412268188302425	0.5706134094151213	0.0014265335235378032	0.9629101283880172	0.9985734664764622	0.11554921540656206
sim_175	0.42510699001426533	0.02710413694721826	0.9686162624821684	0.8017118402282454	0.8958630527817404	0.03566333808844508	0.703281027104137	0.7118402282453637	0.5206847360912982	0.7617689015691869
sim_176	0.2396576319543509	0.09985734664764621	0.8373751783166904	0.7574893009985735	0.6890156918687589	0.8345221112696148	0.0442225392296719	0.6105563480741797	0.8231098430813124	0.3723252496433666
sim_178	0.4992867332382311	0.14550641940085593	0.24821683309557774	0.2838801711840228	0.6961483594864479	0.3680456490727532	0.3238231098430813	0.35235378031383735	0.8972895863052782	0.275320970042796
sim_179	0.7774607703281027	0.9386590584878745	0.5420827389443652	0.7674750356633381	0.7218259629101283	0.9415121255349501	0.4607703281027104	0.10556348074179743	0.24251069900142652	0.15691868758915833
sim_180	0.26676176890156916	0.6148359486447932	0.8102710413694721	0.5206847360912982	0.25677603423680456	0.7218259629101283	0.16547788873038516	0.23395149786019973	0.7689015691868759	0.6077032810271041
sim_181	0.07988587731811697	0.9101283880171184	0.9686162624821684	0.9728958630527818	0.07988587731811697	0.9115549215406562	0.5178316690442225	0.9315263908701854	0.06847360912981455	0.6690442225392297
sim_182	0.0042796005706134095	0.2967189728958631	0.992867332382311	0.8858773181169758	0.6191155492154066	0.3252496433666191	0.6633380884450785	0.6005706134094151	0.4793152639087018	0.8673323823109843
sim_186	0.24964336661911554	0.6476462196861626	0.2211126961483595	0.24679029957203993	0.6248216833095578	0.7403708987161198	0.3152639087018545	0.3680456490727532	0.42368045649072755	0.3309557774607703
sim_187	0.6890156918687589	0.8445078459343794	0.1797432239657632	0.11554921540656206	0.9629101283880172	0.7703281027104137	0.5777460770328102	0.18544935805991442	0.18687589158345222	0.9714693295292439
sim_188	0.09700427960057062	0.26105563480741795	0.9115549215406562	0.8131241084165478	0.05420827389443652	0.9714693295292439	0.550641940085592	0.1754636233951498	0.10699001426533523	0.3666191155492154
sim_190	0.3223965763195435	0.6077032810271041	0.11412268188302425	0.26961483594864477	0.8174037089871612	0.04136947218259629	0.14407988587731813	0.9714693295292439	0.46219686162624823	0.6191155492154066
sim_192	0.5948644793152639	0.14122681883024252	0.920114122681883	0.9586305278174037	0.5164051355206848	0.47360912981455067	0.818830242510699	0.37089871611982883	0.23109843081312412	0.18687589158345222
sim_194	0.8858773181169758	0.7432239657631954	0.12125534950071326	0.23109843081312412	0.6676176890156919	0.9871611982881597	0.2268188302425107	0.5463623395149786	0.012838801711840228	0.009985734664764621
sim_195	0.9971469329529244	0.3024251069900143	0.18830242510699002	0.35520684736091296	0.015691868758915834	0.2867332382310984	0.4893009985734665	0.6590584878744651	0.651925820256776	0.268188302425107
sim_196	0.5805991440798859	0.9300998573466477	0.5549215406562055	0.6276747503566333	0.6633380884450785	0.15121255349500715	0.7546362339514978	0.5477888730385164	0.8216833095577746	0.7118402282453637
sim_198	0.43366619115549215	0.11840228245363767	0.6718972895863052	0.7146932952924394	0.30527817403708984	0.38373751783166904	0.7275320970042796	0.4122681883024251	0.5677603423680456	0.37660485021398005
sim_199	0.3566333808844508	0.7132667617689016	0.4864479315263909	0.46219686162624823	0.268188302425107	0.07417974322396577	0.7717546362339515	0.2624821683309558	0.818830242510699	0.6718972895863052
