#node	date	numeric date
EBOV-PL4432-KU296481-SLE-Kambia|2015-03-07	2015-03-07	2015.179452
NODE_0000080	2015-02-24	2015.149315
EBOV-KT5317-KU296352-SLE-WesternRural|2015-02-24	2015-02-24	2015.149315
NODE_0000081	2015-04-18	2015.294382
EBOV-EM_COY_2015_017018--GIN-Forecariah|2015-05-26	2015-05-26	2015.398630
EBOV-EM_COY_2015_016449--GIN-Forecariah|2015-05-11	2015-05-11	2015.357534
NODE_0000693	2014-12-25	2014.982238
NODE_0000695	2015-03-24	2015.227057
EBOV-IPDPFHGINSP_GUI_2015_6505--GIN-Forecariah|2015-05-03	2015-05-03	2015.335616
NODE_0000696	2015-04-03	2015.254258
EBOV-EM_COY_2015_016263--GIN-Forecariah|2015-05-04	2015-05-04	2015.338356
NODE_0000085	2015-04-03	2015.254258
NODE_0000698	2015-05-03	2015.335616
EBOV-EM_COY_2015_016236--GIN-Forecariah|2015-05-03	2015-05-03	2015.335616
EBOV-EM_COY_2015_016293--GIN-Forecariah|2015-05-06	2015-05-06	2015.343836
NODE_0000699	2015-04-19	2015.298107
EBOV-EM_COY_2015_015982--GIN-Forecariah|2015-04-20	2015-04-20	2015.300000
NODE_0000700	2015-04-29	2015.323334
NODE_0000091	2015-06-15	2015.453425
EBOV-EM_FORE_2015_875--GIN-Forecariah|2015-06-17	2015-06-17	2015.458904
EBOV-EM_FORE_2015_816--GIN-Forecariah|2015-06-15	2015-06-15	2015.453425
NODE_0000702	2015-05-04	2015.338319
EBOV-EM_COY_2015_016642--GIN-Forecariah|2015-05-17	2015-05-17	2015.373973
EBOV-IPDPFHGINSP_GUI_2015_7070--GIN-Forecariah|2015-05-18	2015-05-18	2015.376712
NODE_0000094	2014-12-25	2014.982238
EBOV-CON12930--GIN-Conakry|2015-10-13	2015-10-13	2015.782192
NODE_0000703	2015-03-14	2015.198630
EBOV-EM_COY_2015_013731--GIN-Coyah|2015-03-14	2015-03-14	2015.198630
NODE_0000096	2015-03-26	2015.231507
EBOV-IPDPFHGINSP_GUI_2015_5117--GIN-Dubreka|2015-04-03	2015-04-03	2015.253425
EBOV-EM_COY_2015_014100--GIN-Conakry|2015-03-26	2015-03-26	2015.231507
NODE_0000122	2015-03-26	2015.231507
EBOV-IPDPFHGINSP_GUI_2015_4786--GIN-Conakry|2015-03-26	2015-03-26	2015.231507
EBOV-EM_COY_2015_014098--GIN-Conakry|2015-03-26	2015-03-26	2015.231507
NODE_0000123	2015-03-14	2015.198630
EBOV-IPDPFHGINSP_GUI_2015_4909--GIN-Conakry|2015-03-29	2015-03-29	2015.239726
EBOV-EM_COY_2015_014102--GIN-Conakry|2015-03-26	2015-03-26	2015.231507
NODE_0000710	2015-03-18	2015.210509
NODE_0000099	2015-04-02	2015.250685
EBOV-EM_COY_2015_014261--GIN-Forecariah|2015-04-02	2015-04-02	2015.250685
EBOV-EM_COY_2015_015802--GIN-Coyah|2015-04-14	2015-04-14	2015.283562
NODE_0000712	2015-03-25	2015.229477
NODE_0000717	2015-03-30	2015.242781
EBOV-IPDPFHGINSP_GUI_2015_5339--GIN-Conakry|2015-04-08	2015-04-08	2015.267123
NODE_0000102	2015-05-27	2015.401370
EBOV-KG12--GIN-Boke|2015-05-27	2015-05-27	2015.401370
EBOV-EM_COY_2015_017091--GIN-Boke|2015-05-28	2015-05-28	2015.404110
NODE_0000103	2015-04-08	2015.266085
EBOV-EM_COY_2015_016743--GIN-Boke|2015-05-19	2015-05-19	2015.379452
NODE_0000104	2015-05-11	2015.358846
NODE_0000106	2015-05-14	2015.365753
EBOV-KG90--GIN-Boke|2015-06-19	2015-06-19	2015.464384
EBOV-IPDPFHGINSP_GUI_2015_6899--GIN-Boke|2015-05-14	2015-05-14	2015.365753
NODE_0000107	2015-05-11	2015.358846
EBOV-EM_COY_2015_016483--GIN-Boke|2015-05-13	2015-05-13	2015.363014
NODE_0000719	2015-06-03	2015.419555
EBOV-KG35--GIN-Boke|2015-06-08	2015-06-08	2015.434247
NODE_0000135	2015-06-03	2015.419555
EBOV-KG87--GIN-Boke|2015-06-19	2015-06-19	2015.464384
EBOV-GUI_CTS_2015_0052--GIN-Boke|2015-06-25	2015-06-25	2015.480822
NODE_0000727	2015-06-09	2015.436986
EBOV-EM_COY_2015_017574--GIN-Boke|2015-06-10	2015-06-10	2015.439726
EBOV-KG45--GIN-Boke|2015-06-09	2015-06-09	2015.436986
NODE_0000137	2015-06-14	2015.450995
NODE_0000109	2015-06-20	2015.467123
EBOV-GUI_CTS_2015_0050--GIN-Boke|2015-06-20	2015-06-20	2015.467123
EBOV-KG91--GIN-Boke|2015-06-20	2015-06-20	2015.467123
NODE_0000139	2015-06-15	2015.454523
NODE_0000111	2015-06-21	2015.469863
EBOV-GUI_CTS_2015_0051--GIN-Boke|2015-06-21	2015-06-21	2015.469863
EBOV-KG168--GIN-Boke|2015-06-29	2015-06-29	2015.491781
NODE_0000112	2015-06-17	2015.457997
EBOV-KG88--GIN-Boke|2015-06-19	2015-06-19	2015.464384
NODE_0000114	2015-06-18	2015.461644
EBOV-KG167--GIN-Boke|2015-06-29	2015-06-29	2015.491781
EBOV-KG80--GIN-Boke|2015-06-18	2015-06-18	2015.461644
NODE_0000607	2014-03-16	2014.203357
EBOV-EM_079442-KR817192-GIN-Gueckedou|2014-04-03	2014-04-03	2014.253425
EBOV-Kissidougou-C15-KJ660346-GIN-Kissidougou|2014-03-17	2014-03-17	2014.206849
NODE_0000606	2014-03-30	2014.242118
EBOV-EM_079410-KR817182-GIN-Gueckedou|2014-03-31	2014-03-31	2014.245205
NODE_0000586	2014-05-07	2014.345397
EBOV-EM_080066-KR817233-LBR-_|2014-06-20	--	--
EBOV-EM_080193-KR817239-LBR-_|2014-06-29	--	--
NODE_0000146	2014-05-17	2014.373851
NODE_0000119	2014-05-22	2014.388728
NODE_0000120	2014-06-03	2014.421238
EBOV-EM_080011-KR817229-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
EBOV-EM_080064-KR817231-LBR-Lofa|2014-06-20	2014-06-20	2014.467123
NODE_0000121	2014-05-25	2014.394540
EBOV-EM_079876-KR817219-GIN-Gueckedou|2014-06-05	2014-06-05	2014.426027
EBOV-G3676-KM034554-SLE-Kailahun|2014-05-27	2014-05-27	2014.401370
NODE_0000151	2014-05-18	2014.377754
NODE_0000601	2014-05-23	2014.389318
NODE_0000602	2014-05-28	2014.404110
EBOV-EM_080213-KR817240-LBR-_|2014-07-03	--	--
EBOV-G3686-KM034562-SLE-Kailahun|2014-05-28	2014-05-28	2014.404110
NODE_0000603	2014-07-08	2014.517736
EBOV-EM_074531-KR817122-GIN-Gueckedou|2014-08-08	2014-08-08	2014.601370
NODE_0000126	2014-07-14	2014.534096
EBOV-EM_074461-KR817120-GIN-Gueckedou|2014-08-04	2014-08-04	2014.590411
NODE_0000127	2014-07-14	2014.534096
EBOV-EM_000934-KR817083-GIN-Gueckedou|2014-09-29	2014-09-29	2014.743836
EBOV-EM_000707-KR817080-GIN-Gueckedou|2014-09-22	2014-09-22	2014.724658
NODE_0000160	2014-05-22	2014.388118
NODE_0000598	2014-05-28	2014.404110
EBOV-EM_079880-KR817220-GIN-Gueckedou|2014-06-05	2014-06-05	2014.426027
EBOV-G3683-KM034561-SLE-Kailahun|2014-05-28	2014-05-28	2014.404110
NODE_0000128	2014-05-22	2014.388118
NODE_0000130	2014-05-22	2014.388748
EBOV-EM095-KM034550-SLE-Kailahun|2014-05-25	2014-05-25	2014.395890
EBOV-G3687-KM034563-SLE-Kailahun|2014-05-28	2014-05-28	2014.404110
NODE_0000131	2014-05-22	2014.388528
NODE_0000133	2014-05-22	2014.388528
EBOV-G3680-KM034559-SLE-Kailahun|2014-05-28	2014-05-28	2014.404110
EBOV-EM_080253-KR817242-GIN-Gueckedou|2014-07-10	2014-07-10	2014.521918
NODE_0000134	2014-06-13	2014.447945
EBOV-EM_079983-KR817227-SLE-Kailahun|2014-06-13	2014-06-13	2014.447945
EBOV-EM_080132-KR817236-SLE-Kailahun|2014-06-24	2014-06-24	2014.478082
NODE_0000585	2014-05-10	2014.355528
EBOV-EM_000500-KR817076-GIN-Macenta|2014-09-13	2014-09-13	2014.700000
NODE_0000221	2014-05-22	2014.386730
EBOV-G3823-KM233097-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
EBOV-LIBR10089-KT725377-LBR-_|2014-08-17	--	--
EBOV-LIBR10271-KT725347-LBR-_|2014-08-26	--	--
EBOV-G4221.1-KR105219-SLE-_|2014-07-09	--	--
EBOV-EM_080269-KR817245-LBR-_|2014-07-12	--	--
EBOV-LIBR10265-KT725312-LBR-_|2014-10-18	--	--
EBOV-G3972.1-KR105212-SLE-_|2014-06-24	--	--
EBOV-EM_080223-KR817241-LBR-_|2014-07-04	--	--
EBOV-LIBR10237-KT725275-LBR-_|2014-07-11	--	--
EBOV-LIBR10240-KT725320-LBR-_|2014-06-24	--	--
EBOV-LIBR10250-KT725360-LBR-_|2014-06-23	--	--
NODE_0000175	2014-05-22	2014.388413
NODE_0000177	2014-05-22	2014.388413
EBOV-G3677-KM034556-SLE-Kailahun|2014-05-26	2014-05-26	2014.398630
NODE_0000178	2014-05-22	2014.388413
EBOV-G3682-KM034560-SLE-Kailahun|2014-05-28	2014-05-28	2014.404110
EBOV-G3670-KM034553-SLE-Kailahun|2014-05-27	2014-05-27	2014.401370
NODE_0000180	2014-05-22	2014.388413
NODE_0000385	2014-06-13	2014.448437
EBOV-EM_080165-KR817238-SLE-Kailahun|2014-06-26	2014-06-26	2014.483562
EBOV-G3831-KM233103-SLE-Kailahun|2014-06-16	2014-06-16	2014.456164
EBOV-G3787-KM233074-SLE-Kailahun|2014-06-14	2014-06-14	2014.450685
NODE_0000487	2014-06-23	2014.474653
EBOV-20140517-KR653263-SLE-Kailahun|2014-09-05	2014-09-05	2014.678082
NODE_0000140	2014-06-23	2014.474653
EBOV-G4437.1-KR105255-SLE-Kenema|2014-07-20	2014-07-20	2014.549315
NODE_0000489	2014-07-21	2014.552055
EBOV-G4445.1-KR105256-SLE-Kenema|2014-07-21	2014-07-21	2014.552055
EBOV-G4973.1-KR105286-SLE-_|2014-08-12	--	--
NODE_0000186	2014-05-22	2014.388226
NODE_0000500	2014-05-26	2014.398630
EBOV-EM096-KM034551-SLE-Kailahun|2014-05-26	2014-05-26	2014.398630
EBOV-G3679-KM034558-SLE-Kailahun|2014-05-28	2014-05-28	2014.404110
NODE_0000188	2014-05-22	2014.388413
EBOV-G3810-KM233087-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
NODE_0000161	2014-05-24	2014.394089
EBOV-EM098-KM034552-SLE-Kailahun|2014-05-26	2014-05-26	2014.398630
NODE_0000162	2014-06-10	2014.439373
NODE_0000163	2014-06-23	2014.475892
NODE_0000164	2014-06-23	2014.475892
EBOV-EM_075043-KR817129-LBR-Lofa|2014-08-22	2014-08-22	2014.639726
EBOV-LIBR10202-KT725356-LBR-Montserrado|2014-08-27	2014-08-27	2014.653425
NODE_0000165	2014-08-16	2014.622854
NODE_0000166	2014-09-22	2014.723346
EBOV-LIBR0430-KR006955-LBR-GrandBassa|2014-12-03	2014-12-03	2014.921918
EBOV-20141241-KR653300-SLE-PortLoko|2014-09-24	2014-09-24	2014.730137
NODE_0000524	2014-09-17	2014.711268
EBOV-LIBR0380-KT725290-LBR-Montserrado|2014-11-28	2014-11-28	2014.908219
EBOV-LIBR10222-KT725305-LBR-GrandBassa|2014-09-26	2014-09-26	2014.735616
NODE_0000168	2014-06-11	2014.442829
NODE_0000169	2014-06-15	2014.453425
EBOV-G3808-KM233085-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
EBOV-G3841-KM233107-SLE-Bo|2014-06-17	2014-06-17	2014.458904
NODE_0000170	2014-06-12	2014.446232
NODE_0000171	2014-06-15	2014.453425
EBOV-G3800-KM233081-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
EBOV-G3796-KM233078-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
NODE_0000172	2014-06-14	2014.449766
EBOV-G3820-KM233094-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
NODE_0000174	2014-06-15	2014.453425
EBOV-G3838.2-KR105200-SLE-Kailahun|2014-06-16	2014-06-16	2014.456164
EBOV-G3807-KM233084-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
NODE_0000182	2014-06-03	2014.421241
EBOV-G3799-KM233080-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
NODE_0000183	2014-06-11	2014.442466
EBOV-G3758-KM233062-SLE-Kailahun|2014-06-11	2014-06-11	2014.442466
NODE_0000392	2014-07-20	2014.548737
EBOV-LIBR0279-KT725280-LBR-_|2014-11-22	--	--
EBOV-LIBR10187-KT725392-LBR-_|2014-08-19	--	--
EBOV-LIBR10037-KT725311-LBR-_|2014-08-10	--	--
NODE_0000185	2014-07-20	2014.548737
EBOV-LIBR10112-KT725365-LBR-RiverGee|2014-08-20	2014-08-20	2014.634247
EBOV-LIBR10201-KT725306-LBR-Montserrado|2014-08-27	2014-08-27	2014.653425
NODE_0000397	2014-08-02	2014.583584
EBOV-LIBR10195-KT725264-LBR-_|2014-08-26	--	--
NODE_0000187	2014-08-02	2014.583584
NODE_0000398	2014-09-04	2014.674778
EBOV-LIBR10054-KR006964-LBR-Bomi|2014-09-23	2014-09-23	2014.727397
EBOV-LIBR10071-KT725308-LBR-Montserrado|2014-09-20	2014-09-20	2014.719178
EBOV-LIBR10145-KT725362-LBR-_|2014-09-20	--	--
EBOV-LIBR10074-KT725325-LBR-_|2014-09-20	--	--
NODE_0000402	2014-08-26	2014.650813
EBOV-LIBR10210-KT725321-LBR-Montserrado|2014-09-19	2014-09-19	2014.716438
NODE_0000403	2014-09-04	2014.676390
EBOV-LIBR10135-KT725260-LBR-_|2014-09-07	--	--
NODE_0000191	2014-09-04	2014.676390
EBOV-LIBR10307-KT725310-LBR-Montserrado|2014-10-02	2014-10-02	2014.752055
NODE_0000405	2014-09-19	2014.716438
EBOV-LIBR0008-KT725313-LBR-Montserrado|2014-10-31	2014-10-31	2014.831507
EBOV-LIBR10209-KT725371-LBR-Montserrado|2014-09-19	2014-09-19	2014.716438
NODE_0000193	2014-08-27	2014.652121
NODE_0000410	2014-09-19	2014.716438
EBOV-LIBR10052-KT725258-LBR-_|2014-10-01	--	--
EBOV-LIBR10208-KT725329-LBR-Montserrado|2014-09-19	2014-09-19	2014.716438
NODE_0000407	2014-11-18	2014.880112
EBOV-LIBR0605-KR006958-LBR-Montserrado|2014-12-20	2014-12-20	2014.968493
EBOV-LIBR0423-KR006954-LBR-Montserrado|2014-12-03	2014-12-03	2014.921918
EBOV-CDC-NIH-3762--LBR-Montserrado|2014-11-19	2014-11-19	2014.883562
NODE_0000301	2014-05-23	2014.389748
NODE_0000302	2014-06-07	2014.431507
EBOV-G3734-KM233055-SLE-Kailahun|2014-06-07	2014-06-07	2014.431507
EBOV-G3786-KM233073-SLE-Kailahun|2014-06-14	2014-06-14	2014.450685
NODE_0000303	2014-05-23	2014.389748
EBOV-EM120-KM233043-SLE-Kailahun|2014-06-03	2014-06-03	2014.420548
NODE_0000304	2014-06-13	2014.447232
NODE_0000305	2014-06-14	2014.450685
EBOV-G3782-KM233072-SLE-Kailahun|2014-06-14	2014-06-14	2014.450685
EBOV-G3795-KM233077-SLE-Kailahun|2014-06-15	2014-06-15	2014.453425
NODE_0000222	2014-07-22	2014.554354
EBOV-LIBR10154-KT725318-LBR-Montserrado|2014-09-13	2014-09-13	2014.700000
EBOV-LIBR10110-KT725387-LBR-_|2014-08-20	--	--
EBOV-LIBR10136-KT725263-LBR-_|2014-09-09	--	--
EBOV-LIBR10151-KT725317-LBR-_|2014-09-09	--	--
EBOV-LIBR10040-KT725314-LBR-_|2014-08-04	--	--
EBOV-LIBR10042-KT725261-LBR-_|2014-08-04	--	--
EBOV-LIBR10137-KT725385-LBR-_|2014-09-09	--	--
EBOV-LIBR10036-KT725299-LBR-_|2014-08-10	--	--
EBOV-EM_074462-KR817121-_-_|2014-08-04	--	--
NODE_0000307	2014-07-23	2014.556801
NODE_0000246	2014-08-13	2014.615233
EBOV-LIBR10148-KT725295-LBR-Nimba|2014-09-20	2014-09-20	2014.719178
EBOV-LIBR10076-KT725334-LBR-_|2014-09-20	--	--
EBOV-LIBR10169-KT725382-LBR-_|2014-08-24	--	--
NODE_0000228	2014-08-13	2014.615233
EBOV-LIBR10103-KT725338-LBR-Nimba|2014-08-20	2014-08-20	2014.634247
EBOV-LIBR10035-KT725259-LBR-GrandBassa|2014-08-15	2014-08-15	2014.620548
NODE_0000311	2014-07-23	2014.557815
EBOV-LIBR10224-KT725302-LBR-Montserrado|2014-09-26	2014-09-26	2014.735616
NODE_0000312	2014-07-30	2014.575508
NODE_0000313	2014-08-29	2014.659886
EBOV-LIBR10251-KT725319-LBR-GrandKru|2014-09-15	2014-09-15	2014.705479
NODE_0000314	2014-08-30	2014.661284
NODE_0000242	2014-10-21	2014.803388
EBOV-CDC-NIH-2984--LBR-Montserrado|2014-10-23	2014-10-23	2014.809589
EBOV-CDC-NIH-3878--LBR-Montserrado|2014-11-25	2014-11-25	2014.900000
NODE_0000316	2014-08-30	2014.661284
EBOV-LIBR0063-KR006942-LBR-Montserrado|2014-11-06	2014-11-06	2014.847945
NODE_0000229	2014-10-29	2014.825340
EBOV-LIBR0067-KR006943-LBR-Bomi|2014-11-06	2014-11-06	2014.847945
EBOV-LIBR0118-KT725291-LBR-Bomi|2014-11-10	2014-11-10	2014.858904
NODE_0000320	2014-07-30	2014.575508
NODE_0000224	2014-09-01	2014.667123
