replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_015	16211	68	0.004195	448	31	0.069196	241	28	0.116183	147	27	0.183673	80	19	0.237500	62	14	0.225806	50	18	0.360000	32	11	0.343750	19	10	0.526316	12	5	0.416667	16	5	0.312500	13	9	0.692308	8	4	0.500000	10	7	0.700000	6	5	0.833333	4	4	1.000000	1	1	1.000000	8	7	0.875000	6	6	1.000000	220	219	0.995455
sim_016	10397	71	0.006829	572	34	0.059441	252	37	0.146825	161	28	0.173913	87	18	0.206897	57	17	0.298246	40	13	0.325000	49	20	0.408163	24	12	0.500000	13	8	0.615385	9	4	0.444444	10	6	0.600000	9	4	0.444444	6	2	0.333333	7	3	0.428571	10	8	0.800000	5	3	0.600000	8	8	1.000000	4	3	0.750000	199	199	1.000000
sim_017	4878	40	0.008200	523	30	0.057361	252	41	0.162698	163	26	0.159509	112	31	0.276786	71	19	0.267606	38	13	0.342105	27	8	0.296296	35	17	0.485714	21	10	0.476190	21	9	0.428571	14	6	0.428571	16	7	0.437500	6	5	0.833333	7	6	0.857143	5	5	1.000000	7	6	0.857143	3	2	0.666667	3	3	1.000000	214	214	1.000000
sim_018	11010	68	0.006176	491	27	0.054990	258	38	0.147287	151	24	0.158940	102	24	0.235294	55	12	0.218182	47	16	0.340426	32	13	0.406250	26	13	0.500000	21	13	0.619048	15	5	0.333333	16	10	0.625000	10	5	0.500000	8	5	0.625000	5	3	0.600000	7	7	1.000000	7	5	0.714286	4	3	0.750000	2	2	1.000000	205	205	1.000000
sim_019	8255	88	0.010660	492	29	0.058943	251	28	0.111554	130	19	0.146154	109	16	0.146789	60	21	0.350000	47	14	0.297872	35	9	0.257143	24	11	0.458333	18	13	0.722222	9	5	0.555556	6	3	0.500000	13	7	0.538462	5	4	0.800000	4	3	0.750000	4	4	1.000000	6	5	0.833333	4	4	1.000000	5	5	1.000000	228	210	0.921053
sim_020	19044	102	0.005356	669	47	0.070254	268	30	0.111940	129	21	0.162791	71	11	0.154930	60	16	0.266667	40	9	0.225000	31	14	0.451613	18	10	0.555556	22	10	0.454545	11	8	0.727273	10	7	0.700000	5	1	0.200000	9	9	1.000000	6	5	0.833333	6	4	0.666667	5	4	0.800000	2	2	1.000000	4	4	1.000000	184	184	1.000000
sim_021	8436	57	0.006757	599	38	0.063439	265	31	0.116981	148	27	0.182432	92	26	0.282609	54	16	0.296296	46	16	0.347826	28	11	0.392857	19	8	0.421053	19	6	0.315789	18	12	0.666667	9	6	0.666667	9	4	0.444444	8	6	0.750000	9	9	1.000000	3	3	1.000000	6	4	0.666667	2	2	1.000000	7	5	0.714286	212	211	0.995283
sim_022	16460	105	0.006379	432	30	0.069444	238	28	0.117647	130	19	0.146154	84	16	0.190476	59	15	0.254237	44	19	0.431818	39	10	0.256410	12	5	0.416667	18	7	0.388889	15	8	0.533333	10	3	0.300000	6	5	0.833333	9	7	0.777778	9	5	0.555556	5	3	0.600000	4	3	0.750000	7	6	0.857143	4	3	0.750000	221	201	0.909502
sim_023	15954	84	0.005265	605	37	0.061157	297	36	0.121212	153	32	0.209150	95	16	0.168421	66	20	0.303030	40	11	0.275000	29	9	0.310345	27	15	0.555556	13	7	0.538462	9	5	0.555556	8	6	0.750000	6	3	0.500000	11	10	0.909091	6	3	0.500000	9	9	1.000000	4	2	0.500000	8	7	0.875000	5	5	1.000000	181	181	1.000000
sim_024	8061	58	0.007195	559	34	0.060823	239	26	0.108787	134	20	0.149254	77	17	0.220779	52	22	0.423077	59	24	0.406780	26	8	0.307692	17	9	0.529412	21	9	0.428571	11	7	0.636364	13	7	0.538462	8	5	0.625000	9	5	0.555556	4	3	0.750000	8	6	0.750000	2	1	0.500000	2	2	1.000000	9	9	1.000000	226	226	1.000000
sim_025	17149	96	0.005598	620	39	0.062903	304	38	0.125000	130	20	0.153846	88	24	0.272727	56	13	0.232143	37	11	0.297297	29	6	0.206897	23	11	0.478261	18	9	0.500000	15	7	0.466667	9	4	0.444444	9	2	0.222222	6	5	0.833333	8	7	0.875000	6	5	0.833333	3	2	0.666667	4	4	1.000000	6	6	1.000000	189	189	1.000000
sim_026	8793	62	0.007051	634	41	0.064669	305	36	0.118033	130	18	0.138462	98	27	0.275510	41	11	0.268293	42	16	0.380952	25	12	0.480000	23	9	0.391304	17	8	0.470588	8	6	0.750000	11	5	0.454545	6	5	0.833333	4	3	0.750000	9	6	0.666667	4	2	0.500000	4	3	0.750000	5	5	1.000000	2	2	1.000000	221	221	1.000000
sim_029	21049	90	0.004276	527	35	0.066414	192	32	0.166667	134	24	0.179104	77	16	0.207792	48	13	0.270833	35	10	0.285714	25	9	0.360000	14	7	0.500000	20	9	0.450000	12	4	0.333333	10	7	0.700000	12	7	0.583333	8	4	0.500000	13	10	0.769231	6	4	0.666667	7	7	1.000000	5	5	1.000000	4	4	1.000000	201	201	1.000000
sim_030	10300	59	0.005728	526	37	0.070342	235	24	0.102128	137	30	0.218978	78	27	0.346154	61	16	0.262295	49	14	0.285714	40	10	0.250000	16	6	0.375000	21	11	0.523810	14	6	0.428571	6	3	0.500000	9	6	0.666667	8	2	0.250000	5	4	0.800000	6	4	0.666667	7	6	0.857143	6	6	1.000000	6	5	0.833333	222	222	1.000000
sim_031	8244	42	0.005095	453	38	0.083885	236	36	0.152542	117	21	0.179487	100	19	0.190000	59	19	0.322034	37	14	0.378378	32	9	0.281250	26	12	0.461538	23	10	0.434783	18	10	0.555556	8	4	0.500000	8	3	0.375000	2	1	0.500000	6	4	0.666667	5	3	0.600000	7	3	0.428571	5	4	0.800000	5	5	1.000000	241	241	1.000000
sim_032	7496	58	0.007737	527	32	0.060721	294	37	0.125850	139	21	0.151079	88	17	0.193182	67	20	0.298507	39	16	0.410256	23	10	0.434783	27	10	0.370370	22	11	0.500000	17	6	0.352941	11	8	0.727273	16	11	0.687500	7	5	0.714286	10	9	0.900000	4	4	1.000000	6	2	0.333333	5	4	0.800000	2	2	1.000000	215	215	1.000000
sim_033	8495	47	0.005533	373	29	0.077748	206	19	0.092233	126	23	0.182540	91	24	0.263736	74	19	0.256757	54	19	0.351852	31	15	0.483871	26	11	0.423077	18	7	0.388889	17	10	0.588235	6	4	0.666667	15	10	0.666667	13	8	0.615385	7	5	0.714286	9	7	0.777778	7	5	0.714286	5	4	0.800000	2	2	1.000000	231	230	0.995671
sim_035	6365	43	0.006756	424	24	0.056604	235	25	0.106383	142	31	0.218310	91	19	0.208791	78	32	0.410256	41	14	0.341463	36	14	0.388889	21	9	0.428571	16	8	0.500000	18	6	0.333333	12	5	0.416667	12	7	0.583333	5	3	0.600000	9	6	0.666667	7	6	0.857143	4	4	1.000000	2	2	1.000000	6	6	1.000000	234	234	1.000000
sim_036	9517	71	0.007460	575	47	0.081739	298	32	0.107383	161	33	0.204969	104	22	0.211538	72	24	0.333333	47	9	0.191489	36	11	0.305556	15	7	0.466667	23	9	0.391304	9	7	0.777778	9	5	0.555556	8	3	0.375000	6	4	0.666667	6	2	0.333333	5	4	0.800000	6	4	0.666667	7	6	0.857143	4	4	1.000000	194	194	1.000000
sim_037	12406	76	0.006126	494	36	0.072874	248	26	0.104839	155	26	0.167742	100	25	0.250000	55	17	0.309091	47	15	0.319149	35	11	0.314286	32	9	0.281250	28	14	0.500000	14	6	0.428571	11	5	0.454545	8	7	0.875000	9	5	0.555556	9	6	0.666667	8	6	0.750000	5	3	0.600000	4	3	0.750000	2	2	1.000000	200	200	1.000000
sim_039	1994	27	0.013541	349	23	0.065903	207	24	0.115942	141	30	0.212766	78	25	0.320513	56	7	0.125000	57	16	0.280702	33	10	0.303030	27	13	0.481481	31	16	0.516129	13	4	0.307692	9	7	0.777778	13	10	0.769231	8	4	0.500000	6	4	0.666667	3	3	1.000000	5	3	0.600000	8	7	0.875000	3	3	1.000000	262	262	1.000000
sim_040	4852	42	0.008656	437	26	0.059497	259	30	0.115830	145	25	0.172414	86	18	0.209302	64	20	0.312500	58	21	0.362069	37	10	0.270270	30	11	0.366667	27	17	0.629630	10	4	0.400000	9	6	0.666667	10	5	0.500000	8	6	0.750000	7	4	0.571429	5	4	0.800000	5	5	1.000000	5	5	1.000000	6	6	1.000000	233	233	1.000000
sim_041	14063	66	0.004693	459	35	0.076253	200	30	0.150000	119	21	0.176471	77	16	0.207792	55	12	0.218182	53	20	0.377358	34	15	0.441176	21	10	0.476190	16	4	0.250000	10	5	0.500000	11	9	0.818182	9	2	0.222222	8	3	0.375000	8	5	0.625000	6	3	0.500000	6	4	0.666667	2	2	1.000000	5	4	0.800000	233	232	0.995708
sim_042	14594	77	0.005276	524	39	0.074427	262	33	0.125954	122	19	0.155738	93	22	0.236559	50	15	0.300000	54	16	0.296296	37	11	0.297297	15	4	0.266667	24	10	0.416667	9	7	0.777778	17	12	0.705882	7	3	0.428571	12	6	0.500000	4	2	0.500000	2	2	1.000000	7	7	1.000000	5	4	0.800000	6	6	1.000000	203	203	1.000000
sim_043	2180	42	0.019266	431	23	0.053364	240	34	0.141667	122	12	0.098361	79	18	0.227848	72	29	0.402778	34	9	0.264706	37	11	0.297297	29	11	0.379310	21	6	0.285714	14	5	0.357143	11	10	0.909091	6	2	0.333333	8	6	0.750000	7	5	0.714286	7	6	0.857143	7	6	0.857143	6	6	1.000000	8	6	0.750000	251	251	1.000000
sim_044	10650	65	0.006103	619	37	0.059774	311	43	0.138264	168	25	0.148810	96	20	0.208333	63	17	0.269841	49	20	0.408163	26	8	0.307692	22	8	0.363636	13	6	0.461538	16	12	0.750000	13	8	0.615385	15	9	0.600000	14	11	0.785714	4	4	1.000000	7	4	0.571429	6	5	0.833333	10	10	1.000000	7	7	1.000000	180	179	0.994444
sim_045	16505	92	0.005574	638	41	0.064263	288	37	0.128472	140	24	0.171429	91	28	0.307692	66	14	0.212121	40	15	0.375000	30	8	0.266667	18	10	0.555556	11	3	0.272727	17	7	0.411765	7	3	0.428571	12	7	0.583333	8	3	0.375000	6	6	1.000000	9	8	0.888889	3	3	1.000000	3	2	0.666667	8	7	0.875000	180	180	1.000000
sim_047	8458	63	0.007449	549	43	0.078324	271	27	0.099631	144	20	0.138889	115	36	0.313043	67	18	0.268657	50	14	0.280000	32	12	0.375000	23	10	0.434783	20	10	0.500000	16	7	0.437500	16	8	0.500000	8	4	0.500000	7	4	0.571429	8	5	0.625000	7	6	0.857143	5	5	1.000000	3	3	1.000000	6	5	0.833333	198	198	1.000000
sim_048	12720	76	0.005975	555	45	0.081081	233	22	0.094421	118	17	0.144068	91	24	0.263736	72	16	0.222222	39	13	0.333333	29	13	0.448276	16	10	0.625000	16	8	0.500000	12	5	0.416667	7	5	0.714286	8	3	0.375000	6	4	0.666667	4	2	0.500000	5	3	0.600000	0	0	NaN	4	4	1.000000	2	2	1.000000	227	226	0.995595
sim_049	19716	122	0.006188	520	31	0.059615	247	32	0.129555	145	18	0.124138	91	14	0.153846	52	14	0.269231	37	10	0.270270	34	14	0.411765	20	8	0.400000	9	2	0.222222	7	3	0.428571	7	3	0.428571	8	6	0.750000	4	3	0.750000	9	7	0.777778	5	4	0.800000	7	3	0.428571	5	5	1.000000	5	5	1.000000	206	194	0.941748
sim_050	13809	73	0.005286	533	45	0.084428	286	26	0.090909	144	22	0.152778	94	23	0.244681	74	20	0.270270	36	10	0.277778	28	5	0.178571	22	12	0.545455	17	9	0.529412	16	11	0.687500	10	6	0.600000	15	10	0.666667	7	5	0.714286	4	3	0.750000	5	4	0.800000	7	6	0.857143	3	2	0.666667	6	4	0.666667	202	202	1.000000
sim_051	9116	67	0.007350	508	33	0.064961	249	27	0.108434	161	23	0.142857	110	24	0.218182	66	13	0.196970	51	16	0.313725	23	9	0.391304	19	10	0.526316	18	14	0.777778	14	8	0.571429	8	6	0.750000	14	8	0.571429	10	5	0.500000	9	7	0.777778	7	7	1.000000	3	2	0.666667	2	2	1.000000	5	5	1.000000	212	212	1.000000
sim_052	7821	47	0.006009	455	40	0.087912	238	26	0.109244	134	26	0.194030	75	19	0.253333	51	15	0.294118	61	18	0.295082	39	12	0.307692	24	11	0.458333	17	6	0.352941	14	5	0.357143	10	6	0.600000	6	4	0.666667	8	3	0.375000	7	4	0.571429	7	7	1.000000	5	4	0.800000	4	3	0.750000	1	1	1.000000	241	241	1.000000
sim_053	14587	79	0.005416	638	52	0.081505	280	31	0.110714	145	25	0.172414	84	12	0.142857	75	19	0.253333	41	17	0.414634	23	11	0.478261	15	5	0.333333	19	10	0.526316	10	6	0.600000	14	11	0.785714	12	6	0.500000	4	3	0.750000	7	6	0.857143	8	6	0.750000	7	6	0.857143	8	7	0.875000	4	4	1.000000	182	182	1.000000
sim_055	6646	37	0.005567	423	27	0.063830	265	35	0.132075	158	30	0.189873	101	24	0.237624	47	20	0.425532	50	18	0.360000	28	8	0.285714	15	3	0.200000	18	9	0.500000	11	7	0.636364	12	6	0.500000	6	2	0.333333	5	3	0.600000	4	2	0.500000	7	7	1.000000	5	5	1.000000	6	6	1.000000	4	4	1.000000	245	245	1.000000
sim_057	4736	54	0.011402	489	34	0.069530	272	34	0.125000	151	20	0.132450	109	19	0.174312	50	14	0.280000	39	14	0.358974	28	10	0.357143	22	6	0.272727	19	10	0.526316	19	13	0.684211	12	7	0.583333	9	7	0.777778	6	3	0.500000	8	6	0.750000	2	1	0.500000	6	6	1.000000	1	1	1.000000	4	4	1.000000	235	235	1.000000
sim_058	9088	51	0.005612	474	31	0.065401	249	36	0.144578	142	31	0.218310	90	22	0.244444	74	24	0.324324	48	14	0.291667	24	6	0.250000	33	15	0.454545	23	10	0.434783	9	4	0.444444	8	3	0.375000	7	1	0.142857	7	4	0.571429	4	3	0.750000	3	2	0.666667	6	4	0.666667	11	10	0.909091	4	4	1.000000	223	223	1.000000
sim_059	6237	65	0.010422	633	40	0.063191	311	38	0.122186	171	31	0.181287	85	17	0.200000	85	20	0.235294	46	14	0.304348	30	8	0.266667	20	11	0.550000	19	10	0.526316	12	6	0.500000	14	10	0.714286	7	4	0.571429	8	7	0.875000	7	6	0.857143	10	6	0.600000	2	2	1.000000	3	3	1.000000	5	5	1.000000	196	195	0.994898
sim_060	14847	64	0.004311	595	56	0.094118	262	36	0.137405	123	28	0.227642	74	15	0.202703	54	13	0.240741	33	12	0.363636	27	11	0.407407	22	4	0.181818	23	11	0.478261	14	5	0.357143	11	4	0.363636	12	8	0.666667	7	4	0.571429	9	6	0.666667	3	3	1.000000	2	2	1.000000	6	6	1.000000	7	5	0.714286	205	205	1.000000
sim_061	5695	38	0.006673	552	49	0.088768	251	29	0.115538	154	27	0.175325	87	19	0.218391	62	14	0.225806	43	13	0.302326	22	9	0.409091	23	10	0.434783	20	12	0.600000	17	13	0.764706	12	8	0.666667	8	5	0.625000	8	4	0.500000	10	7	0.700000	5	5	1.000000	5	5	1.000000	7	6	0.857143	4	4	1.000000	222	221	0.995495
sim_062	7248	63	0.008692	446	28	0.062780	232	30	0.129310	125	21	0.168000	98	28	0.285714	54	10	0.185185	58	16	0.275862	47	14	0.297872	19	13	0.684211	20	6	0.300000	17	10	0.588235	12	7	0.583333	10	6	0.600000	7	4	0.571429	8	4	0.500000	6	3	0.500000	7	7	1.000000	4	3	0.750000	5	4	0.800000	221	221	1.000000
sim_063	7094	68	0.009586	520	24	0.046154	263	33	0.125475	126	20	0.158730	113	21	0.185841	58	14	0.241379	45	17	0.377778	34	15	0.441176	16	6	0.375000	17	9	0.529412	16	9	0.562500	15	10	0.666667	16	12	0.750000	8	4	0.500000	6	5	0.833333	6	5	0.833333	3	3	1.000000	5	4	0.800000	8	7	0.875000	213	212	0.995305
sim_064	4845	47	0.009701	442	34	0.076923	241	35	0.145228	146	18	0.123288	84	21	0.250000	64	14	0.218750	42	13	0.309524	36	16	0.444444	26	12	0.461538	20	10	0.500000	14	7	0.500000	9	1	0.111111	9	6	0.666667	11	5	0.454545	6	3	0.500000	12	7	0.583333	7	6	0.857143	2	2	1.000000	5	5	1.000000	236	236	1.000000
sim_065	3806	30	0.007882	447	36	0.080537	245	33	0.134694	135	20	0.148148	92	17	0.184783	71	25	0.352113	41	10	0.243902	37	17	0.459459	34	12	0.352941	24	14	0.583333	15	8	0.533333	13	8	0.615385	6	4	0.666667	12	7	0.583333	6	5	0.833333	5	4	0.800000	5	4	0.800000	6	6	1.000000	4	4	1.000000	236	234	0.991525
sim_066	24588	101	0.004108	610	31	0.050820	280	41	0.146429	146	31	0.212329	94	15	0.159574	72	16	0.222222	48	20	0.416667	20	5	0.250000	26	13	0.500000	25	15	0.600000	9	4	0.444444	14	8	0.571429	6	6	1.000000	6	4	0.666667	5	3	0.600000	4	3	0.750000	5	4	0.800000	3	3	1.000000	5	5	1.000000	170	170	1.000000
sim_067	4702	45	0.009570	460	42	0.091304	256	27	0.105469	141	22	0.156028	96	21	0.218750	72	19	0.263889	53	15	0.283019	51	23	0.450980	28	15	0.535714	13	5	0.384615	13	8	0.615385	11	5	0.454545	9	4	0.444444	4	2	0.500000	9	6	0.666667	3	1	0.333333	9	6	0.666667	1	0	0.000000	7	6	0.857143	227	226	0.995595
sim_068	7254	51	0.007031	516	37	0.071705	269	31	0.115242	136	15	0.110294	86	20	0.232558	65	20	0.307692	46	19	0.413043	38	17	0.447368	21	8	0.380952	18	11	0.611111	6	2	0.333333	11	5	0.454545	8	6	0.750000	5	3	0.600000	8	6	0.750000	4	3	0.750000	3	2	0.666667	8	8	1.000000	9	9	1.000000	225	225	1.000000
sim_070	12673	69	0.005445	559	44	0.078712	296	37	0.125000	152	26	0.171053	93	18	0.193548	76	29	0.381579	48	16	0.333333	33	7	0.212121	27	10	0.370370	21	10	0.476190	22	8	0.363636	8	4	0.500000	13	7	0.538462	7	5	0.714286	7	4	0.571429	8	6	0.750000	4	3	0.750000	7	7	1.000000	4	3	0.750000	185	185	1.000000
sim_071	5000	34	0.006800	539	30	0.055659	264	35	0.132576	136	24	0.176471	82	21	0.256098	66	22	0.333333	38	11	0.289474	36	16	0.444444	22	11	0.500000	23	11	0.478261	10	9	0.900000	12	9	0.750000	5	3	0.600000	9	7	0.777778	5	4	0.800000	8	7	0.875000	7	5	0.714286	6	5	0.833333	3	3	1.000000	231	231	1.000000
sim_072	17825	82	0.004600	588	43	0.073129	233	33	0.141631	138	18	0.130435	84	18	0.214286	69	14	0.202899	41	18	0.439024	36	14	0.388889	35	19	0.542857	11	7	0.636364	12	6	0.500000	14	8	0.571429	11	6	0.545455	5	3	0.600000	7	5	0.714286	3	2	0.666667	6	4	0.666667	7	7	1.000000	4	4	1.000000	187	187	1.000000
sim_073	16527	83	0.005022	596	34	0.057047	325	48	0.147692	191	33	0.172775	98	19	0.193878	86	30	0.348837	40	11	0.275000	39	11	0.282051	19	8	0.421053	16	8	0.500000	16	6	0.375000	6	3	0.500000	4	3	0.750000	5	3	0.600000	4	0	0.000000	0	0	NaN	6	6	1.000000	1	0	0.000000	8	7	0.875000	185	185	1.000000
sim_074	13929	75	0.005384	564	43	0.076241	205	23	0.112195	136	18	0.132353	85	16	0.188235	61	19	0.311475	43	19	0.441860	24	7	0.291667	27	8	0.296296	20	10	0.500000	19	11	0.578947	7	5	0.714286	12	8	0.666667	5	3	0.600000	4	2	0.500000	6	5	0.833333	6	6	1.000000	3	3	1.000000	4	4	1.000000	213	213	1.000000
sim_076	6901	51	0.007390	491	36	0.073320	236	25	0.105932	147	25	0.170068	88	18	0.204545	62	24	0.387097	38	12	0.315789	28	6	0.214286	20	9	0.450000	15	9	0.600000	17	10	0.588235	17	9	0.529412	10	3	0.300000	6	5	0.833333	6	3	0.500000	6	5	0.833333	5	5	1.000000	3	2	0.666667	7	6	0.857143	235	235	1.000000
sim_077	15613	90	0.005764	632	50	0.079114	289	37	0.128028	129	17	0.131783	98	19	0.193878	50	13	0.260000	44	11	0.250000	34	14	0.411765	23	9	0.391304	27	13	0.481481	12	7	0.583333	15	9	0.600000	17	9	0.529412	9	7	0.777778	8	5	0.625000	2	2	1.000000	3	2	0.666667	3	3	1.000000	6	5	0.833333	176	176	1.000000
sim_078	20242	83	0.004100	570	38	0.066667	254	31	0.122047	138	29	0.210145	69	13	0.188406	67	22	0.328358	56	19	0.339286	24	10	0.416667	24	11	0.458333	14	4	0.285714	11	8	0.727273	11	9	0.818182	8	3	0.375000	6	5	0.833333	6	6	1.000000	7	6	0.857143	1	1	1.000000	2	2	1.000000	3	3	1.000000	195	195	1.000000
