sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	exponential.popSize.mean	exponential.popSize.stderr	exponential.popSize.stddev	exponential.popSize.median	exponential.popSize.95%HPDlo	exponential.popSize.95%HPDup	exponential.popSize.ACT	exponential.popSize.ESS	exponential.popSize.geometric-mean	exponential.growthRate.mean	exponential.growthRate.stderr	exponential.growthRate.stddev	exponential.growthRate.median	exponential.growthRate.95%HPDlo	exponential.growthRate.95%HPDup	exponential.growthRate.ACT	exponential.growthRate.ESS	exponential.growthRate.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	alpha.mean	alpha.stderr	alpha.stddev	alpha.median	alpha.95%HPDlo	alpha.95%HPDup	alpha.ACT	alpha.ESS	alpha.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
0	sims/sim_000/delphy-digested.log	1076.4536376604851	0.030775137203548898	0.7570338015173793	1076.0	1076.0	1078.0	3475431.4424926247	605.1047286640479	1076.4533716932146	-77955.11754636228	118.07052051050391	3082.0389133117324	-78722.9	-81723.8	-71794.1	3086355.814629308	681.3861156357257	NaN	-31216.309272467908	121.00206045636722	3156.1634296753996	-31969.3	-35137.6	-24958.1	3091048.627174015	680.3516390884679	NaN	-46738.80713266762	3.3604629957570284	87.9701311453609	-46747.0	-46891.6	-46571.1	3068788.999763769	685.2866065936387	NaN	1.2709053067047074	0.0018290601995752116	0.048426937862956876	1.26775	1.18852	1.36611	3000000.0	701.0	1.2699940478865464	33.64334379457918	0.029572424797755115	0.7829714836452384	33.5873	32.1353	35.2013	3000000.0	701.0	33.6342592689199	2.865388388017119	0.010023044569536819	0.2653741832441317	2.86264	2.34637	3.38865	3000000.0	701.0	2.853195754902674	2.008339614835947	0.005058535956761342	0.12939818902619774	2.00511	1.784	2.29677	3213901.474480199	654.3448878874326	2.0041155052891337	8.176982653352356	0.03205627263251147	0.7197754343969548	8.12439	6.91249	9.53686	4171298.585337731	504.15954575683526	8.145528418997257	0.05374063694721827	5.022252032481367E-5	0.0012472116689195522	0.0537752	0.051316	0.0560643	3410012.320763841	616.7133142583277	0.05372612867414037	0.6046223323823109	1.0624221935803613E-4	0.0028129119842307147	0.60473	0.598158	0.609398	3000000.0	701.0	0.6046157865753955	0.16198240370898717	8.490987612981712E-5	0.0020558832571062535	0.161971	0.158172	0.166178	3587226.406717058	586.2467994944915	0.16196935635364565	0.1796546647646219	8.054043551619328E-5	0.0021324211565599107	0.179676	0.175143	0.18362	3000000.0	701.0	0.17964200928369148	2.0858643666191172	0.03240766940936957	0.8521266131142959	1.89387	0.818555	3.69769	3041771.6952446243	691.3733871900182	1.940965372629131	0.0010873715206847355	1.5592518044700456E-6	3.9145962867000635E-5	0.00108524	0.0010107	0.00116262	3336551.4316040534	630.2914980060651	0.001086667962480961	0.0010873715206847355	1.5592518044700456E-6	3.9145962867000635E-5	0.00108524	0.0010107	0.00116262	3336551.4316040534	630.2914980060651	0.001086667962480961	-46738.80713266762	3.3604629957570284	87.9701311453609	-46747.0	-46891.6	-46571.1	3068788.999763769	685.2866065936387	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-458.49143794579203	0.8364668105500257	22.14663370201864	-458.331	-501.734	-415.31	3000000.0	701.0	NaN	
1	sims/sim_001/delphy-digested.log	1150.339514978602	0.024839526398943386	0.657661350853104	1150.0	1150.0	1152.0	3000000.0	701.0	1150.3393271260818	-74156.33823109846	180.1408493336904	4238.39474339904	-74946.5	-81142.8	-65223.7	3798926.4039157615	553.5774522592285	NaN	-27298.28473609131	183.0160697224655	4301.752144661904	-28087.0	-34481.4	-18255.4	3806509.816653675	552.4746030600703	NaN	-46858.05534950073	3.208279032978295	73.91267789989928	-46863.7	-47008.6	-46727.4	3962284.5793051976	530.7544064310417	NaN	1.6716856205420838	0.003528349513956179	0.0934180092655456	1.66938	1.50272	1.85518	3000000.0	701.0	1.6690918376303638	37.317745791726104	0.03447643973919367	0.801115063623736	37.2976	35.8142	38.8319	3894881.9529966377	539.9393422904634	37.309162736576305	3.292309614835949	0.012840644865355796	0.3065055352589113	3.29088	2.63509	3.82403	3690934.162014145	569.7744548367647	3.2778914309516516	1.8916522681883021	0.005028231995843799	0.13312950469307414	1.91034	1.59366	2.10541	3000000.0	701.0	1.886839239953953	0.7101207104136946	0.002044246114497419	0.051012537384090666	0.708879	0.616623	0.810757	3377161.1335899895	622.7123660411397	0.708283440800272	0.09905315477888728	6.082754830926123E-5	0.0015988650655927566	0.0990412	0.0959925	0.102147	3043801.1046648663	690.9124241978184	0.09904024468187964	0.08315631084165474	6.217655641336713E-5	0.0015539386366055104	0.0831207	0.0801764	0.086327	3366858.5698375483	624.617861540133	0.08314178671098489	0.6521781626248224	1.0801398610457474E-4	0.0027936767158651256	0.652203	0.646506	0.657299	3143742.4774446953	668.9479227666784	0.6521721781684768	0.16561236091298168	8.346436815052291E-5	0.0020480821576387203	0.1656	0.161551	0.169622	3492583.069635753	602.1331370134956	0.16559969385918671	3.2180279885877323	0.05836994068995241	1.3757696271252975	2.86086	1.04806	6.09538	3785526.9479470244	555.5369249558515	2.9708663998640534	0.0010488680584878755	1.5106341510323875E-6	3.53120576042229E-5	0.00104828	9.80178E-4	0.0011175	3848680.1623955187	546.4210875582444	0.0010482759385070965	0.0010488680584878755	1.5106341510323875E-6	3.53120576042229E-5	0.00104828	9.80178E-4	0.0011175	3848680.1623955187	546.4210875582444	0.0010482759385070965	-46858.05534950073	3.208279032978295	73.91267789989928	-46863.7	-47008.6	-46727.4	3962284.5793051976	530.7544064310417	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-551.2214393723245	0.8468027012845065	20.2298047208969	-551.498	-590.666	-513.553	3684854.6451569246	570.7145064090963	NaN	
2	sims/sim_002/delphy-digested.log	822.0855920114122	0.050560572642692016	1.1436511339791653	822.0	821.0	824.0	4110324.5117093534	511.63843487516493	822.0847973012433	-57522.75492154065	176.76653908141907	4641.766981033413	-58322.3	-65413.0	-48909.7	3049809.5556359435	689.55125283601	NaN	-27335.521340941494	174.09394548970616	4568.496539387849	-28140.7	-34951.1	-18813.7	3053936.5362698073	688.6194179295826	NaN	-30187.234379457903	3.1398051531195197	83.13075156713819	-30186.1	-30340.3	-30028.1	3000000.0	701.0	NaN	1.2607130955777441	0.002032405020145096	0.053192555631314656	1.25682	1.17212	1.36611	3070139.276962193	684.9852108601577	1.2595985309346276	27.24327104136946	0.026744546541811152	0.67878785933259	27.2377	25.9352	28.5265	3264687.5135409245	644.1657865499836	27.234842088140006	1.9812490727532086	0.0067738745737894466	0.1783226020187299	1.97309	1.6191	2.30488	3034595.3593286094	693.0083754116329	1.9732862361767258	2.045989457917262	0.005082621352840313	0.13456953931428794	2.03331	1.79127	2.31692	3000000.0	701.0	2.0415888187308915	11.539269614835952	0.07791462906194162	2.0050989136554622	11.2912	8.19727	15.2496	3175452.9634778523	662.2677218612398	11.37776469090605	0.020335875320970045	2.9941168330661032E-5	7.806101584230765E-4	0.0203336	0.0189979	0.0218945	3093914.8798813075	679.7213503432512	0.02032088642864572	0.8069059957204001	8.454362930818805E-5	0.002238411335049783	0.806997	0.802863	0.81118	3000000.0	701.0	0.806902890730895	0.04484866134094154	4.9914658171496406E-5	0.0012095384268251037	0.0448251	0.0426828	0.0473616	3581427.256803247	587.196067155953	0.04483238502021229	0.12790945506419396	7.062645813580231E-5	0.0018699346803458831	0.12785	0.124555	0.13157	3000000.0	701.0	0.12789581109446324	0.5095904750356628	0.004011190495451645	0.10620190244412675	0.495508	0.336072	0.73027	3000000.0	701.0	0.49938383214412363	0.0010292796262482173	1.6399168399822041E-6	4.225651267590535E-5	0.0010279	9.49456E-4	0.00111276	3167346.8003959763	663.9626578741193	0.0010284120880687234	0.0010292796262482173	1.6399168399822041E-6	4.225651267590535E-5	0.0010279	9.49456E-4	0.00111276	3167346.8003959763	663.9626578741193	0.0010284120880687234	-30187.234379457903	3.1398051531195197	83.13075156713819	-30186.1	-30340.3	-30028.1	3000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-263.8402553495007	0.9444897641058269	24.399995191096696	-264.124	-309.956	-216.678	3151042.802110017	667.3981066178405	NaN	
3	sims/sim_003/delphy-digested.log	865.4350927246791	0.029245562705413296	0.7743173505180991	865.0	865.0	867.0	3000000.0	701.0	865.4347467415772	-61925.02296718972	190.47325171806673	3541.5489510401144	-62786.8	-66608.7	-55215.7	6083041.324912738	345.7152249463253	NaN	-30443.368473609105	193.36878896351428	3598.756604962616	-31308.1	-35271.8	-23591.8	6071654.874653426	346.3635604156504	NaN	-31481.656918687615	3.2478501604415118	70.38499505140365	-31487.8	-31598.4	-31341.4	4477865.797777273	469.64337364551864	NaN	1.544308530670472	0.003184363840645811	0.08431050540589881	1.54098	1.37977	1.70218	3000000.0000000005	700.9999999999999	1.5420230330724674	34.5700436519258	0.03122569389756671	0.8267441052277668	34.6076	32.8321	36.082	3000000.0	701.0	34.560144769662934	2.927358487874466	0.010581827468605661	0.2801687453577017	2.92754	2.38381	3.49751	3000000.0	701.0	2.913893234977241	1.9303477603423689	0.005128973401516753	0.1357967749086117	1.94123	1.66131	2.18857	3000000.0	701.0	1.9254653072249932	0.228009068473609	0.001639197086813873	0.03770746849892406	0.224891	0.155348	0.295474	3974173.8923243387	529.1665782571073	0.22493675841329336	0.7871429900142657	8.637500146717888E-5	0.0022868994852807295	0.787214	0.78249	0.791302	3000000.0	701.0	0.7871396674260276	0.16666898858773196	7.666624489139087E-5	0.0020298465181226304	0.166617	0.162512	0.170663	3000000.0	701.0	0.16665663734201774	0.03724428987161198	3.964705579315249E-5	0.0010497114899717887	0.0372694	0.0353212	0.0392548	3000000.0	701.0	0.037229439046069394	0.00894373626248217	2.051912901150119E-5	5.432727615377395E-4	0.00891521	0.00786712	0.0100013	3000000.0	701.0	0.008927384397413026	2.29902219971469	0.05096104953948941	1.015546812845611	2.05151	0.882884	4.31626	5295611.358457996	397.1212873545091	2.1196271899446013	8.692463495007126E-4	1.3639894985256735E-6	3.4625062902819944E-5	8.69439E-4	7.9899E-4	9.31838E-4	3263474.201968287	644.405277888094	8.685563787573525E-4	8.692463495007126E-4	1.3639894985256735E-6	3.4625062902819944E-5	8.69439E-4	7.9899E-4	9.31838E-4	3263474.201968287	644.405277888094	8.685563787573525E-4	-31481.656918687615	3.2478501604415118	70.38499505140365	-31487.8	-31598.4	-31341.4	4477865.797777273	469.64337364551864	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-475.24989158345204	0.8619892213535395	22.822375376557687	-475.597	-518.361	-431.18	3000000.0	701.0	NaN	
4	sims/sim_004/delphy-digested.log	1235.0456490727531	0.05641124220495488	1.2415415558379461	1235.0	1234.0	1237.0	4341582.701861898	484.38556729510725	1235.0450257989778	-75397.62639087022	35.61062190774485	895.6527340563323	-75678.1	-76363.0	-73545.2	3324444.42626478	632.586901855012	NaN	-34483.90855920118	35.680838755133664	903.4327066499533	-34775.3	-35413.5	-32639.1	3280331.725031129	641.0936991380173	NaN	-40913.718259629095	4.152214551793353	109.93571241702708	-40914.8	-41118.8	-40704.5	3000000.0	701.0	NaN	1.588788516405136	0.00323411582168081	0.08562775898492532	1.58469	1.43169	1.75956	3000000.0	701.0	1.5865106806460392	38.3041560627675	0.030163880523829005	0.761746940622826	38.2668	36.7426	39.7253	3297556.604605531	637.7449281879941	38.29658552962111	3.8289191298145475	0.013272569332313263	0.3514099155877996	3.78979	3.18652	4.53839	3000000.0	701.0	3.813099134096355	2.0770857061340955	0.00552386586095443	0.14625210743412237	2.06191	1.80262	2.38789	3000000.0	701.0	2.0719631563850887	0.2756819315263912	0.001582770337959398	0.041906067840464085	0.273095	0.191874	0.35641	3000000.0	701.0	0.27250283119445573	0.12960094293865923	7.104912049190648E-5	0.001845691968899585	0.129675	0.126208	0.133173	3116292.6842828267	674.8403353146457	0.12958779369686974	0.009142408544935803	2.0748229725060465E-5	5.493385247217139E-4	0.00912571	0.00811884	0.0101839	3000000.0	701.0	0.009125935600768022	0.1303150242510698	7.531826527766705E-5	0.0018286544231892186	0.130297	0.126757	0.133832	3567603.7253093086	589.4712983622281	0.13030217885087253	0.7309416034236806	9.34708974280561E-5	0.0024747732976677103	0.730874	0.725395	0.735165	3000000.0	701.0	0.730937415690119	1.0650075406562052	0.01148778481341128	0.30415523855983356	1.00694	0.618351	1.69507	3000000.0000000005	700.9999999999999	1.027294396045101	0.0010945249243937227	1.3479328673720833E-6	3.5688415956358504E-5	0.00109538	0.00102063	0.00115586	3000000.0	701.0	0.001093942293862667	0.0010945249243937227	1.3479328673720833E-6	3.5688415956358504E-5	0.00109538	0.00102063	0.00115586	3000000.0	701.0	0.001093942293862667	-40913.718259629095	4.152214551793353	109.93571241702708	-40914.8	-41118.8	-40704.5	3000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-586.5829258202571	0.7181327894319107	18.73696537270724	-586.339	-618.387	-546.862	3089230.242891775	680.7521080175035	NaN	
5	sims/sim_005/delphy-digested.log	696.1640513552069	0.019857406358892847	0.4955351206457266	696.0	696.0	697.0	3377034.0438690335	622.7358009072998	696.1638753124117	-80941.27646219685	200.5755288363965	5215.5503436297295	-82763.4	-85895.9	-69964.6	3110247.007436319	676.1520853398196	NaN	-30349.90547788871	196.59157505441834	5120.175557966205	-32133.0	-35180.6	-19584.4	3100268.964919497	678.3282430641007	NaN	-50591.3744650499	4.850849031450932	118.98182285549858	-50591.9	-50805.0	-50351.5	3495534.1838269737	601.6247844836115	NaN	1.265565463623394	0.0018536837204440838	0.04907888016390658	1.26229	1.17759	1.36611	3000000.0	701.0	1.2646285872173928	26.90455706134092	0.02481322834249988	0.6569650727736424	26.9118	25.5231	28.0159	3000000.0	701.0	26.896540596512327	1.8684204564907252	0.0063990944698041055	0.16942501419054593	1.85419	1.56063	2.23936	3000000.0	701.0	1.860857982692017	1.9867254778887309	0.004977246763164221	0.1317795990445454	1.99058	1.70186	2.24742	3000000.0	701.0	1.9822708631238364	0.24165424108416556	0.0011206588002461457	0.029671015802377954	0.240265	0.193216	0.310282	3000000.0	701.0	0.2398241688777267	0.15761825106990004	8.126357852232264E-5	0.0021515673833668713	0.157647	0.153454	0.162022	3000000.0	701.0	0.15760356272656795	0.27878407132667615	9.684336355151193E-5	0.0024809471313023412	0.278654	0.274149	0.283991	3204379.784689671	656.2892482495378	0.2787730282411059	0.32018417689015655	1.0062437342646635E-4	0.0026207366199411278	0.320219	0.315379	0.325523	3100265.5642973045	678.3289871094184	0.3201734439690895	0.24341349072753238	1.0232416245834076E-4	0.002508503724806185	0.243349	0.238852	0.248613	3499179.0805621557	600.9981060078084	0.2434005626170223	0.7332024251069897	0.014932830785325642	0.3653770631772609	0.637567	0.315078	1.45152	3512699.5001059463	598.6848575964359	0.6702049025342142	8.981449372325244E-4	1.3911125861956822E-6	3.68316596620071E-5	8.98218E-4	8.30105E-4	9.71202E-4	3000000.0	701.0	8.973902879642861E-4	8.981449372325244E-4	1.3911125861956822E-6	3.68316596620071E-5	8.98218E-4	8.30105E-4	9.71202E-4	3000000.0	701.0	8.973902879642861E-4	-50591.3744650499	4.850849031450932	118.98182285549858	-50591.9	-50805.0	-50351.5	3495534.1838269737	601.6247844836115	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-249.92866761768903	1.0245358181044564	23.525159129428268	-250.352	-290.684	-199.732	3988672.925816112	527.2430302290857	NaN	
6	sims/sim_006/delphy-digested.log	652.2211126961483	0.021981871783448664	0.5216121341284401	652.0	652.0	653.0	3734850.67078761	563.0747211525104	652.2209043948376	-68036.15506419404	106.3153927360376	2733.1589482848985	-69221.6	-70490.3	-62238.2	3182011.832503074	660.9026335221739	NaN	-32603.75863052779	106.9466588250223	2746.6701955634508	-33811.1	-35060.5	-26716.3	3188311.0547398576	659.5968724173273	NaN	-35432.39871611984	3.800459828771714	97.76573858609642	-35443.5	-35616.0	-35251.4	3177885.125753578	661.7608619510158	NaN	1.2727978887303852	0.0020629619512522114	0.05263815755629588	1.26774	1.17759	1.37703	3230132.5888738604	651.0568659762605	1.2717233844258609	25.97394051355208	0.023473204090892416	0.6214860485282105	25.9634	24.7414	27.1117	3000000.0	701.0	25.966498423825797	2.0159806990014264	0.007974417965654667	0.21113391642642307	2.00604	1.62852	2.44309	3000000.0000000005	700.9999999999999	2.005154876566863	2.374311911554918	0.00718788305171512	0.19030929982099914	2.37556	2.01156	2.73782	3000000.0	701.0	2.3666996498200867	17.712571312410855	0.32677934645956525	6.856378381469436	16.2379	7.24293	30.6591	4777040.449170454	440.23072912543404	16.609106646324314	0.025341388017118414	3.392385600143778E-5	8.981817367383246E-4	0.0253043	0.0236939	0.0272305	3000000.0	701.0	0.0253254733195687	0.4859646091298146	1.1384622672547387E-4	0.002908270745903691	0.486005	0.480267	0.491203	3222603.580873472	652.577938062736	0.48595590344276485	0.022742697717546376	3.2038410679132256E-5	8.482619235532327E-4	0.0227227	0.0212236	0.0244489	3000000.0	701.0	0.022726907429385303	0.46595128673323843	1.1079693728196085E-4	0.002912058333773283	0.465971	0.460527	0.471245	3044350.436959587	690.7877537581645	0.4659421899641904	1.3518853138373754	0.028804482949693924	0.7282998974841702	1.14265	0.43022	2.88007	3289568.564551954	639.2935604570482	1.1976042807714549	8.77666606276747E-4	1.5619420903732085E-6	3.800972609914372E-5	8.75922E-4	8.02309E-4	9.4698E-4	3551236.935041081	592.1880286975762	8.768450806280388E-4	8.77666606276747E-4	1.5619420903732085E-6	3.800972609914372E-5	8.75922E-4	8.02309E-4	9.4698E-4	3551236.935041081	592.1880286975762	8.768450806280388E-4	-35432.39871611984	3.800459828771714	97.76573858609642	-35443.5	-35616.0	-35251.4	3177885.125753578	661.7608619510158	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-190.01803851640537	0.8967945884160461	23.743896356799272	-189.973	-239.382	-148.816	3000000.0	701.0	NaN	
7	sims/sim_007/delphy-digested.log	803.4108416547789	0.06297925495267956	1.2739447555357133	803.0	802.0	806.0	5139644.957188037	409.1722322295541	803.4098329122027	113336.25406562045	1208.747369405936	32003.284399184482	111866.0	58317.0	179151.0	2999999.9999999995	701.0000000000001	108678.5285777786	163891.7706134094	1206.5755193832617	31945.781619275935	162415.0	108993.0	229558.0	3000000.0	701.0	160802.24268180656	-50555.52724679029	2.6061488441195246	69.0014512213531	-50556.5	-50697.7	-50434.3	3000000.0	701.0	NaN	1.5175657203994282	0.003079786093402487	0.0815416626588049	1.51638	1.35791	1.66939	3000000.0	701.0	1.5153890331130961	31.85729985734671	0.03396335792951043	0.7914217754325046	31.8441	30.3822	33.4358	3872973.504512481	542.9936449474161	31.847465947873463	2.588515848787446	0.009177520529016228	0.24298774665694522	2.57424	2.10844	3.051	3000000.0	701.0	2.5772860630263206	2.0534804850213972	0.005455619752857446	0.14444519586447271	2.04508	1.77435	2.33164	3000000.0	701.0	2.048399342101577	1.8740029671897296	0.004992057872126292	0.13081851027280383	1.86691	1.61444	2.11959	3062387.1736498117	686.7191771488529	1.8694479571629465	0.17460802995720398	8.232527207732835E-5	0.0021399272749973767	0.174517	0.170771	0.179079	3112487.3404792985	675.665398747021	0.17459493338151055	0.3736034236804565	1.0488392931939372E-4	0.0027769493476252167	0.373614	0.368359	0.37899	3000000.0	701.0	0.3735930951115357	0.1859384407988589	8.705283652046464E-5	0.0023048461204017074	0.18601	0.181167	0.190107	3000000.0	701.0	0.18592414694708637	0.2658500613409413	9.441300421882487E-5	0.00249971689822958	0.265837	0.260437	0.270245	3000000.0	701.0	0.26583831042568995	0.09149596034236807	3.9646702923876507E-4	0.010497021472620792	0.0908422	0.0721337	0.110714	3000000.0	701.0	0.0909004648715782	8.806707931526392E-4	1.492703741548515E-6	3.65245285305705E-5	8.79557E-4	8.1024E-4	9.49841E-4	3512507.645425881	598.7175580211492	8.799158093273983E-4	8.806707931526392E-4	1.492703741548515E-6	3.65245285305705E-5	8.79557E-4	8.1024E-4	9.49841E-4	3512507.645425881	598.7175580211492	8.799158093273983E-4	-50555.52724679029	2.6061488441195246	69.0014512213531	-50556.5	-50697.7	-50434.3	3000000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-414.55181883024255	1.0614088504923138	24.185748898716493	-414.552	-464.328	-367.828	4050285.1783160134	519.2226985049888	NaN	
8	sims/sim_008/delphy-digested.log	739.1212553495008	0.015801284675455985	0.41836120619426526	739.0	739.0	740.0	3000000.0	701.0	739.1211371278343	-80389.5171184023	132.49291449871723	3350.5923418974903	-81585.9	-83663.1	-73484.3	3288375.445957501	639.5255148207852	NaN	-31729.10870185455	135.0002134003361	3413.3434828127633	-32901.6	-35058.8	-24669.7	3289638.654416385	639.2799395084604	NaN	-48660.40941512126	3.3632919506484464	86.10235606413582	-48669.1	-48819.6	-48490.7	3208768.145292509	655.3916969928944	NaN	1.1739282453637645	0.0020622599738811856	0.04718053279038927	1.16939	1.09016	1.26502	4017911.95996763	523.4061923091373	1.172994420810658	28.354930099857327	0.026552871434960053	0.7030245671313857	28.3376	26.9819	29.6802	3000000.0	701.0	28.34622680519875	2.186933723252501	0.008717601871693162	0.20104632676952727	2.17213	1.81884	2.56348	3954039.919134888	531.8610947307076	2.1778067341066865	2.123328687589157	0.006194595875604112	0.15049170375186918	2.10465	1.87185	2.4352	3563199.2872511763	590.1999384441826	2.118096166807249	2.9318962910128383	0.008539834367131778	0.2256062088592361	2.92317	2.53688	3.37871	3013256.294606306	697.9160729753872	2.9232622830077295	0.46889971469329467	1.3439985641401373E-4	0.0028920921794963477	0.468903	0.463182	0.474039	4541639.098098611	463.0486823315475	0.46889079443245707	0.14129591298145505	8.643322350710271E-5	0.002033327793752055	0.141227	0.137593	0.145732	3800020.144679803	553.4181188339998	0.14128129416056187	0.2179729457917261	9.929568637979457E-5	0.0024321659531944405	0.217967	0.213461	0.2227	3505206.6562685873	599.964625834277	0.21795936874064778	0.1718313623395149	9.857763455870422E-5	0.0022336708206911852	0.171699	0.167543	0.176109	4095978.953095651	513.4303725878764	0.1718168578893829	1.8626121797432245	0.03986997431571327	0.9831707838904982	1.60183	0.553168	3.74946	3458384.3360746596	608.0874176023334	1.6610446616003403	9.059838459343788E-4	1.3675999568375797E-6	3.620912977415245E-5	9.05973E-4	8.34337E-4	9.77349E-4	3000000.0	701.0	9.052624163139612E-4	9.059838459343788E-4	1.3675999568375797E-6	3.620912977415245E-5	9.05973E-4	8.34337E-4	9.77349E-4	3000000.0	701.0	9.052624163139612E-4	-48660.40941512126	3.3632919506484464	86.10235606413582	-48669.1	-48819.6	-48490.7	3208768.145292509	655.3916969928944	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-304.45460485021425	0.9280536478086362	24.571523860372466	-304.355	-351.674	-255.483	3000000.0	701.0	NaN	
