replicate	mu	alpha	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_018	0.39372325249643364	0.1825962910128388	0.43651925820256776	0.6048502139800286	0.37660485021398005	0.05706134094151213	0.9457917261055635	0.9029957203994294	0.4037089871611983	0.5734664764621968
sim_019	0.06276747503566334	0.7660485021398002	0.7774607703281027	0.06276747503566334	0.8530670470756063	0.14407988587731813	0.8958630527817404	0.5092724679029957	0.30099857346647646	0.8730385164051355
sim_020	0.20542082738944364	0.5335235378031383	0.9115549215406562	0.6333808844507846	0.4893009985734665	0.8659058487874465	0.4479315263908702	0.8288159771754636	0.06419400855920114	0.9215406562054208
sim_021	0.08701854493580599	0.5007132667617689	0.42796005706134094	0.724679029957204	0.15834522111269614	0.5620542082738944	0.62339514978602	0.015691868758915834	0.8559201141226819	0.15977175463623394
sim_022	0.10841654778887304	0.10984308131241084	0.5263908701854494	0.8744650499286734	0.8587731811697575	0.5263908701854494	0.4450784593437946	0.5121255349500713	0.5763195435092725	0.3437945791726106
sim_023	0.1340941512125535	0.7089871611982882	0.9001426533523538	0.8787446504992867	0.2767475035663338	0.10271041369472182	0.33238231098430815	0.8944365192582026	0.43081312410841655	0.38944365192582026
sim_024	0.15834522111269614	0.06847360912981455	0.8944365192582026	0.3651925820256776	0.06847360912981455	0.6847360912981455	0.4607703281027104	0.21398002853067047	0.4550641940085592	0.5563480741797432
sim_025	0.4893009985734665	0.8830242510699001	0.6990014265335235	0.47218259629101283	0.9643366619115549	0.5378031383737518	0.9600570613409415	0.10556348074179743	0.014265335235378032	0.46219686162624823
sim_026	0.557774607703281	0.08559201141226819	0.2396576319543509	0.16262482168330955	0.9115549215406562	0.8659058487874465	0.06134094151212553	0.9258202567760342	0.5064194008559201	0.14835948644793154
sim_027	0.12410841654778887	0.7118402282453637	0.5734664764621968	0.6747503566333809	0.49358059914407987	0.42796005706134094	0.24821683309557774	0.09700427960057062	0.9158345221112696	0.3152639087018545
sim_029	0.7660485021398002	0.43794579172610554	0.34807417974322397	0.12268188302425106	0.4764621968616263	0.0884450784593438	0.18830242510699002	0.4893009985734665	0.9914407988587732	0.3466476462196862
sim_030	0.4008559201141227	0.8559201141226819	0.2995720399429387	0.8445078459343794	0.05848787446504993	0.29386590584878747	0.557774607703281	0.37089871611982883	0.7004279600570613	0.06134094151212553
sim_031	0.33951497860199714	0.6633380884450785	0.68188302425107	0.797432239657632	0.340941512125535	0.9186875891583453	0.06704707560627675	0.7803138373751783	0.5463623395149786	0.5863052781740371
sim_032	0.11982881597717546	0.48359486447931527	0.6362339514978602	0.442225392296719	0.46790299572039945	0.32667617689015693	0.2724679029957204	0.8587731811697575	0.4136947218259629	0.5164051355206848
sim_033	0.14693295292439373	0.7788873038516405	0.543509272467903	0.40228245363766046	0.06562054208273894	0.16833095577746077	0.9258202567760342	0.2967189728958631	0.6134094151212554	0.5406562054208274
sim_034	0.9415121255349501	0.20399429386590584	0.09272467902995721	0.07132667617689016	0.38659058487874465	0.07845934379457917	0.7689015691868759	0.24821683309557774	0.7303851640513552	0.48216833095577744
sim_035	0.8145506419400856	0.19258202567760344	0.23109843081312412	0.46219686162624823	0.5335235378031383	0.02282453637660485	0.9386590584878745	0.6319543509272468	0.5392296718972895	0.6362339514978602
sim_036	0.43366619115549215	0.9671897289586305	0.543509272467903	0.760342368045649	0.18830242510699002	0.1326676176890157	0.03851640513552068	0.8801711840228246	0.8502139800285307	0.1840228245363766
sim_037	0.11269614835948645	0.8687589158345221	0.7546362339514978	0.5748930099857347	0.8473609129814551	0.9215406562054208	0.06134094151212553	0.6419400855920114	0.3651925820256776	0.8017118402282454
sim_038	0.7417974322396577	0.6604850213980028	0.15263908701854492	0.7146932952924394	0.11697574893009986	0.008559201141226819	0.6875891583452212	0.5677603423680456	0.9900142653352354	0.3252496433666191
sim_039	0.46504992867332384	0.047075606276747506	0.62339514978602	0.3666191155492154	0.9814550641940085	0.340941512125535	0.5748930099857347	0.6019971469329529	0.5349500713266762	0.2582025677603424
sim_040	0.26676176890156916	0.2524964336661912	0.5064194008559201	0.44079885877318115	0.11269614835948645	0.024251069900142655	0.37375178316690444	0.23823109843081314	0.9914407988587732	0.703281027104137
sim_041	0.9828815977175464	0.04136947218259629	0.37089871611982883	0.6348074179743224	0.24251069900142652	0.854493580599144	0.12125534950071326	0.28245363766048504	0.8773181169757489	0.6975748930099858
sim_042	0.609129814550642	0.48074179743223966	0.29814550641940085	0.7232524964336662	0.042796005706134094	0.9643366619115549	0.7218259629101283	0.052781740370898715	0.11697574893009986	0.5805991440798859
sim_043	0.3980028530670471	0.8987161198288159	0.7660485021398002	0.3908701854493581	0.3024251069900143	0.014265335235378032	0.5606276747503567	0.3223965763195435	0.9186875891583453	0.6847360912981455
sim_044	0.7018544935805991	0.7674750356633381	0.40228245363766046	0.5620542082738944	0.06419400855920114	0.47788873038516405	0.5007132667617689	0.2810271041369472	0.7018544935805991	0.9572039942938659
sim_045	0.16405135520684735	0.19258202567760344	0.5934379457917262	0.3152639087018545	0.5848787446504993	0.4992867332382311	0.8716119828815977	0.5805991440798859	0.12410841654778887	0.818830242510699
sim_047	0.3095577746077033	0.6005706134094151	0.8987161198288159	0.7860199714693296	0.9372325249643366	0.9229671897289586	0.5691868758915835	0.5406562054208274	0.05848787446504993	0.16547788873038516
sim_048	0.21398002853067047	0.9258202567760342	0.29814550641940085	0.09843081312410841	0.43794579172610554	0.19828815977175462	0.33666191155492153	0.37375178316690444	0.8944365192582026	0.8701854493580599
sim_049	0.09700427960057062	0.7089871611982882	0.26105563480741795	0.3437945791726106	0.5592011412268189	0.651925820256776	0.637660485021398	0.5706134094151213	0.19258202567760344	0.6875891583452212
sim_050	0.07132667617689016	0.7589158345221113	0.5649072753209701	0.24108416547788872	0.8216833095577746	0.9871611982881597	0.3309557774607703	0.037089871611982884	0.5349500713266762	0.9101283880171184
sim_051	0.6119828815977175	0.442225392296719	0.7360912981455064	0.9386590584878745	0.019971469329529243	0.6419400855920114	0.29529243937232524	0.29814550641940085	0.9386590584878745	0.4607703281027104
sim_052	0.7646219686162625	0.25106990014265335	0.42796005706134094	0.3751783166904422	0.5292439372325249	0.16405135520684735	0.3195435092724679	0.8316690442225392	0.7860199714693296	0.26961483594864477
sim_054	0.2582025677603424	0.7375178316690443	0.8373751783166904	0.717546362339515	0.19115549215406563	0.42938659058487877	0.7803138373751783	0.4522111269614836	0.4108416547788873	0.4522111269614836
sim_055	0.34236804564907275	0.3751783166904422	0.7332382310984308	0.8273894436519258	0.2724679029957204	0.12553495007132667	0.42938659058487877	0.9215406562054208	0.39942938659058486	0.7475035663338089
sim_056	0.7589158345221113	0.2211126961483595	0.3195435092724679	0.7546362339514978	0.9885877318116976	0.28530670470756064	0.6162624821683309	0.25677603423680456	0.9101283880171184	0.24964336661911554
sim_057	0.005706134094151213	0.20399429386590584	0.912981455064194	0.3252496433666191	0.5549215406562055	0.9743223965763196	0.039942938659058486	0.4051355206847361	0.746077032810271	0.4051355206847361
sim_059	0.6405135520684736	0.884450784593438	0.23823109843081314	0.26105563480741795	0.7731811697574893	0.9015691868758916	0.20542082738944364	0.6533523537803139	0.43509272467902993	0.5905848787446505
sim_060	0.2624821683309558	0.9600570613409415	0.9728958630527818	0.8245363766048502	0.20399429386590584	0.5049928673323824	0.362339514978602	0.4964336661911555	0.6476462196861626	0.3209700427960057
sim_061	0.8473609129814551	0.5848787446504993	0.9243937232524965	0.7646219686162625	0.4921540656205421	0.9643366619115549	0.8659058487874465	0.23537803138373753	0.07132667617689016	0.5691868758915835
sim_062	0.37089871611982883	0.340941512125535	0.007132667617689016	0.09272467902995721	0.11412268188302425	0.9029957203994294	0.9600570613409415	0.3281027104136947	0.05991440798858773	0.6162624821683309
sim_063	0.4194008559201141	0.16833095577746077	0.8801711840228246	0.7631954350927247	0.6105563480741797	0.05706134094151213	0.3751783166904422	0.5820256776034237	0.9728958630527818	0.12553495007132667
sim_064	0.37089871611982883	0.2553495007132668	0.03566333808844508	0.008559201141226819	0.5021398002853067	0.8601997146932953	0.29243937232524964	0.20399429386590584	0.644793152639087	0.23680456490727533
sim_065	0.35235378031383735	0.43509272467902993	0.7731811697574893	0.9358059914407989	0.7660485021398002	0.1797432239657632	0.62339514978602	0.8701854493580599	0.09843081312410841	0.05848787446504993
sim_066	0.47218259629101283	0.39514978601997147	0.16405135520684735	0.029957203994293864	0.5349500713266762	0.6034236804564908	0.4108416547788873	0.10841654778887304	0.9300998573466477	0.7004279600570613
sim_067	0.7945791726105563	0.7532097004279601	0.6348074179743224	0.6077032810271041	0.039942938659058486	0.5977175463623395	0.6990014265335235	0.579172610556348	0.2967189728958631	0.19686162624821682
sim_068	0.34950071326676174	0.6119828815977175	0.12696148359486448	0.2796005706134094	0.48502139800285304	0.32667617689015693	0.014265335235378032	0.9101283880171184	0.12125534950071326	0.11840228245363767
sim_069	0.2838801711840228	0.5620542082738944	0.6890156918687589	0.6248216833095578	0.7061340941512125	0.7018544935805991	0.8587731811697575	0.052781740370898715	0.8259629101283881	0.703281027104137
sim_070	0.44935805991440797	0.9957203994293866	0.10556348074179743	0.5777460770328102	0.18544935805991442	0.5563480741797432	0.6619115549215406	0.5863052781740371	0.2624821683309558	0.3594864479315264
sim_072	0.10128388017118402	0.7888730385164051	0.5534950071326676	0.11554921540656206	0.5606276747503567	0.9529243937232525	0.11126961483594865	0.34522111269614836	0.5007132667617689	0.797432239657632
sim_073	0.09415121255349501	0.23823109843081314	0.15834522111269614	0.03281027104136947	0.29243937232524964	0.6990014265335235	0.2524964336661912	0.6861626248216833	0.2282453637660485	0.7346647646219686
sim_074	0.8830242510699001	0.14978601997146934	0.4194008559201141	0.4921540656205421	0.8673323823109843	0.9871611982881597	0.2268188302425107	0.8673323823109843	0.015691868758915834	0.0042796005706134095
sim_075	0.0456490727532097	0.2781740370898716	0.37660485021398005	0.14835948644793154	0.557774607703281	0.6761768901569187	0.978601997146933	0.3680456490727532	0.0028530670470756064	0.1369472182596291
sim_076	0.1825962910128388	0.1797432239657632	0.7960057061340942	0.9215406562054208	0.5606276747503567	0.37375178316690444	0.3637660485021398	0.48216833095577744	0.7489300998573466	0.07132667617689016
sim_077	0.8659058487874465	0.5748930099857347	0.4079885877318117	0.9472182596291013	0.15549215406562053	0.30099857346647646	0.9686162624821684	0.7646219686162625	0.40228245363766046	0.25962910128388017
sim_078	0.05991440798858773	0.28815977175463625	0.275320970042796	0.15263908701854492	0.05135520684736091	0.62339514978602	0.6918687589158345	0.9343794579172611	0.14407988587731813	0.644793152639087
sim_079	0.30099857346647646	0.02710413694721826	0.7203994293865906	0.8231098430813124	0.4194008559201141	0.5106990014265336	0.37375178316690444	0.7332382310984308	0.24821683309557774	0.5449358059914408
sim_080	0.0014265335235378032	0.5834522111269614	0.6932952924393724	0.19828815977175462	0.7917261055634808	0.6276747503566333	0.6219686162624821	0.5078459343794579	0.2867332382310984	0.7689015691868759
sim_081	0.8245363766048502	0.16547788873038516	0.181169757489301	0.2624821683309558	0.7631954350927247	0.4507845934379458	0.12125534950071326	0.5962910128388017	0.6119828815977175	0.746077032810271
sim_082	0.02710413694721826	0.3908701854493581	0.9186875891583453	0.912981455064194	0.9529243937232525	0.7674750356633381	0.3195435092724679	0.5349500713266762	0.37089871611982883	0.7631954350927247
sim_083	0.666191155492154	0.1326676176890157	0.6804564907275321	0.44079885877318115	0.07845934379457917	0.8302425106990015	0.8901569186875892	0.6262482168330956	0.03281027104136947	0.9044222539229672
sim_084	0.2995720399429387	0.9629101283880172	0.9586305278174037	0.8687589158345221	0.760342368045649	0.369472182596291	0.06847360912981455	0.8901569186875892	0.3209700427960057	0.5121255349500713
sim_085	0.4607703281027104	0.6947218259629101	0.8430813124108416	0.8273894436519258	0.20970042796005706	0.9629101283880172	0.5263908701854494	0.04136947218259629	0.7446504992867332	0.21112696148359486
sim_086	0.3723252496433666	0.04136947218259629	0.7275320970042796	0.4522111269614836	0.8445078459343794	0.26105563480741795	0.42082738944365194	0.275320970042796	0.920114122681883	0.6861626248216833
sim_087	0.3124108416547789	0.7118402282453637	0.18687589158345222	0.11840228245363767	0.0898716119828816	0.08701854493580599	0.9015691868758916	0.5263908701854494	0.7218259629101283	0.24108416547788872
sim_088	0.7232524964336662	0.19543509272467904	0.5263908701854494	0.4008559201141227	0.6348074179743224	0.703281027104137	0.08701854493580599	0.8487874465049928	0.5135520684736091	0.5706134094151213
sim_089	0.017118402282453638	0.04992867332382311	0.7018544935805991	0.4065620542082739	0.8388017118402282	0.1340941512125535	0.19543509272467904	0.746077032810271	0.978601997146933	0.9415121255349501
sim_090	0.09557774607703282	0.5606276747503567	0.9771754636233951	0.9215406562054208	0.21683309557774608	0.16262482168330955	0.4593437945791726	0.6562054208273894	0.7417974322396577	0.37660485021398005
sim_091	0.0442225392296719	0.21255349500713266	0.5263908701854494	0.3095577746077033	0.04850213980028531	0.5763195435092725	0.5064194008559201	0.23252496433666192	0.746077032810271	0.9258202567760342
sim_093	0.21540656205420827	0.48216833095577744	0.44365192582025675	0.8017118402282454	0.24393723252496433	0.5463623395149786	0.4893009985734665	0.912981455064194	0.20114122681883023	0.9243937232524965
sim_094	0.4136947218259629	0.4450784593437946	0.06990014265335236	0.181169757489301	0.9286733238231099	0.9229671897289586	0.1312410841654779	0.43651925820256776	0.5349500713266762	0.18972895863052783
sim_095	0.06562054208273894	0.3880171184022825	0.6419400855920114	0.4593437945791726	0.33523537803138376	0.3195435092724679	0.9686162624821684	0.29529243937232524	0.4921540656205421	0.5891583452211127
sim_096	0.34950071326676174	0.7945791726105563	0.62339514978602	0.38373751783166904	0.6134094151212554	0.2796005706134094	0.6918687589158345	0.6062767475035663	0.34950071326676174	0.4978601997146933
sim_099	0.7746077032810271	0.3880171184022825	0.6904422253922967	0.8830242510699001	0.9700427960057061	0.03281027104136947	0.48502139800285304	0.33951497860199714	0.9957203994293866	0.9671897289586305
sim_100	0.5805991440798859	0.48787446504992865	0.5092724679029957	0.23109843081312412	0.05848787446504993	0.12696148359486448	0.14407988587731813	0.9415121255349501	0.47218259629101283	0.8174037089871612
sim_101	0.12696148359486448	0.0014265335235378032	0.9343794579172611	0.3466476462196862	0.2553495007132668	0.6633380884450785	0.6647646219686163	0.16262482168330955	0.7075606276747504	0.39514978601997147
sim_102	0.8673323823109843	0.25962910128388017	0.7960057061340942	0.8530670470756063	0.9671897289586305	0.10556348074179743	0.7803138373751783	0.39942938659058486	0.6990014265335235	0.8102710413694721
sim_103	0.5007132667617689	0.579172610556348	0.8445078459343794	0.8930099857346647	0.2995720399429387	0.09985734664764621	0.4764621968616263	0.905848787446505	0.514978601997147	0.08701854493580599
sim_104	0.44935805991440797	0.5763195435092725	0.20542082738944364	0.06704707560627675	0.44650499286733236	0.7774607703281027	0.8530670470756063	0.26676176890156916	0.11554921540656206	0.42082738944365194
sim_105	0.011412268188302425	0.38231098430813126	0.7375178316690443	0.2211126961483595	0.9871611982881597	0.8801711840228246	0.514978601997147	0.15691868758915833	0.47503566333808844	0.8944365192582026
sim_106	0.2838801711840228	0.16975748930099857	0.7888730385164051	0.7303851640513552	0.7375178316690443	0.666191155492154	0.8017118402282454	0.6562054208273894	0.0912981455064194	0.4579172610556348
sim_107	0.9386590584878745	0.6690442225392297	0.34807417974322397	0.5106990014265336	0.4536376604850214	0.5706134094151213	0.5863052781740371	0.6504992867332382	0.34950071326676174	0.3751783166904422
sim_108	0.29243937232524964	0.9215406562054208	0.891583452211127	0.68188302425107	0.8744650499286734	0.776034236804565	0.9900142653352354	0.0884450784593438	0.4764621968616263	0.3723252496433666
sim_109	0.5991440798858774	0.7560627674750356	0.20256776034236804	0.042796005706134094	0.4992867332382311	0.1355206847360913	0.8231098430813124	0.5492154065620543	0.3537803138373752	0.38231098430813126
sim_110	0.8102710413694721	0.8815977175463623	0.3980028530670471	0.912981455064194	0.042796005706134094	0.8773181169757489	0.8002853067047075	0.6262482168330956	0.06990014265335236	0.4450784593437946
sim_112	0.10699001426533523	0.42510699001426533	0.7503566333808844	0.6262482168330956	0.9329529243937232	0.15406562054208273	0.44365192582025675	0.5863052781740371	0.7075606276747504	0.3880171184022825
sim_113	0.7375178316690443	0.6890156918687589	0.47075606276747506	0.2781740370898716	0.6248216833095578	0.7660485021398002	0.7617689015691869	0.19686162624821682	0.4964336661911555	0.6219686162624821
sim_114	0.8045649072753209	0.47503566333808844	0.7118402282453637	0.7560627674750356	0.10413694721825963	0.3651925820256776	0.6019971469329529	0.6262482168330956	0.38659058487874465	0.32667617689015693
sim_115	0.8830242510699001	0.35520684736091296	0.024251069900142655	0.3238231098430813	0.6419400855920114	0.49358059914407987	0.34522111269614836	0.047075606276747506	0.9586305278174037	0.16119828815977175
sim_116	0.38088445078459343	0.44650499286733236	0.33666191155492153	0.15406562054208273	0.6319543509272468	0.8102710413694721	0.46790299572039945	0.48216833095577744	0.07275320970042796	0.6562054208273894
sim_117	0.9215406562054208	0.275320970042796	0.818830242510699	0.8801711840228246	0.3680456490727532	0.8316690442225392	0.4507845934379458	0.16690442225392296	0.30385164051355207	0.6604850213980028
sim_118	0.8316690442225392	0.9614835948644793	0.3124108416547789	0.630527817403709	0.609129814550642	0.23395149786019973	0.1754636233951498	0.9814550641940085	0.268188302425107	0.9300998573466477
sim_119	0.6776034236804565	0.12553495007132667	0.047075606276747506	0.07988587731811697	0.8302425106990015	0.5463623395149786	0.7075606276747504	0.536376604850214	0.28530670470756064	0.7902995720399429
sim_120	0.6490727532097005	0.8273894436519258	0.11982881597717546	0.4051355206847361	0.38944365192582026	0.6604850213980028	0.05991440798858773	0.8388017118402282	0.8402282453637661	0.8901569186875892
sim_121	0.2211126961483595	0.9514978601997147	0.018544935805991442	0.0042796005706134095	0.8644793152639088	0.9172610556348074	0.289586305278174	0.8773181169757489	0.05135520684736091	0.5891583452211127
sim_122	0.24964336661911554	0.4579172610556348	0.6248216833095578	0.9543509272467903	0.3124108416547789	0.7346647646219686	0.6704707560627675	0.6005706134094151	0.19115549215406563	0.09557774607703282
sim_123	0.8487874465049928	0.4550641940085592	0.25392296718972895	0.42938659058487877	0.17403708987161198	0.3209700427960057	0.8659058487874465	0.2239657631954351	0.5007132667617689	0.6262482168330956
sim_124	0.8659058487874465	0.514978601997147	0.4579172610556348	0.5164051355206848	0.8388017118402282	0.1383737517831669	0.6348074179743224	0.39229671897289586	0.9372325249643366	0.47218259629101283
sim_125	0.0442225392296719	0.7232524964336662	0.717546362339515	0.369472182596291	0.9814550641940085	0.4322396576319544	0.18544935805991442	0.8744650499286734	0.5221112696148359	0.5891583452211127
sim_126	0.31098430813124106	0.8359486447931527	0.21968616262482168	0.14693295292439373	0.02710413694721826	0.9671897289586305	0.47788873038516405	0.005706134094151213	0.4079885877318117	0.18544935805991442
sim_127	0.2225392296718973	0.2738944365192582	0.6462196861626248	0.9743223965763196	0.07275320970042796	0.05848787446504993	0.21825962910128388	0.833095577746077	0.8002853067047075	0.2253922967189729
sim_128	0.6875891583452212	0.7089871611982882	0.7047075606276747	0.536376604850214	0.20684736091298145	0.17118402282453637	0.6248216833095578	0.7346647646219686	0.5863052781740371	0.776034236804565
sim_129	0.7902995720399429	0.49072753209700426	0.0014265335235378032	0.24679029957203993	0.06847360912981455	0.35805991440798857	0.7717546362339515	0.42082738944365194	0.48787446504992865	0.18687589158345222
sim_130	0.550641940085592	0.3880171184022825	0.41797432239657634	0.34807417974322397	0.26105563480741795	0.6262482168330956	0.7203994293865906	0.7617689015691869	0.07703281027104136	0.15977175463623394
sim_131	0.7788873038516405	0.9586305278174037	0.5520684736091298	0.5962910128388017	0.05420827389443652	0.8815977175463623	0.14407988587731813	0.703281027104137	0.7689015691868759	0.16405135520684735
sim_132	0.7803138373751783	0.8901569186875892	0.14693295292439373	0.21540656205420827	0.10128388017118402	0.1783166904422254	0.9087018544935807	0.9771754636233951	0.0442225392296719	0.23680456490727533
sim_133	0.23109843081312412	0.8288159771754636	0.8388017118402282	0.7346647646219686	0.4194008559201141	0.4764621968616263	0.31098430813124106	0.05706134094151213	0.9800285306704708	0.833095577746077
sim_134	0.7831669044222539	0.21825962910128388	0.5263908701854494	0.38516405135520687	0.8487874465049928	0.7303851640513552	0.5463623395149786	0.025677603423680456	0.7960057061340942	0.7689015691868759
sim_135	0.8145506419400856	0.39229671897289586	0.8873038516405135	0.6105563480741797	0.7203994293865906	0.12553495007132667	0.9671897289586305	0.2710413694721826	0.7446504992867332	0.5349500713266762
sim_136	0.5677603423680456	0.5606276747503567	0.9529243937232525	0.7089871611982882	0.25392296718972895	0.30385164051355207	0.8573466476462197	0.7660485021398002	0.09700427960057062	0.42796005706134094
sim_137	0.9942938659058488	0.644793152639087	0.3751783166904422	0.35235378031383735	0.6975748930099858	0.7546362339514978	0.3124108416547789	0.05420827389443652	0.6918687589158345	0.2524964336661912
sim_138	0.7360912981455064	0.0442225392296719	0.1840228245363766	0.21255349500713266	0.33523537803138376	0.9686162624821684	0.1369472182596291	0.5235378031383737	0.0456490727532097	0.5592011412268189
sim_140	0.039942938659058486	0.017118402282453638	0.8687589158345221	0.6019971469329529	0.6776034236804565	0.3095577746077033	0.8302425106990015	0.3680456490727532	0.42510699001426533	0.7617689015691869
sim_141	0.21683309557774608	0.5763195435092725	0.2524964336661912	0.10413694721825963	0.48502139800285304	0.24108416547788872	0.8359486447931527	0.369472182596291	0.637660485021398	0.38944365192582026
sim_142	0.4079885877318117	0.2810271041369472	0.6947218259629101	0.5920114122681883	0.3566333808844508	0.20114122681883023	0.6790299572039943	0.514978601997147	0.5135520684736091	0.8730385164051355
sim_143	0.011412268188302425	0.9957203994293866	0.456490727532097	0.09272467902995721	0.9186875891583453	0.08701854493580599	0.20827389443651925	0.9757489300998573	0.20114122681883023	0.8958630527817404
sim_144	0.6191155492154066	0.7503566333808844	0.4764621968616263	0.275320970042796	0.5877318116975749	0.11982881597717546	0.8644793152639088	0.4051355206847361	0.5392296718972895	0.042796005706134094
sim_145	0.3651925820256776	0.8787446504992867	0.0884450784593438	0.21968616262482168	0.9415121255349501	0.268188302425107	0.8202567760342369	0.3195435092724679	0.5549215406562055	0.7275320970042796
sim_146	0.38088445078459343	0.9900142653352354	0.33808844507845937	0.23680456490727533	0.7146932952924394	0.11982881597717546	0.9243937232524965	0.1840228245363766	0.8530670470756063	0.11126961483594865
sim_147	0.7845934379457917	0.442225392296719	0.4094151212553495	0.5406562054208274	0.10271041369472182	0.644793152639087	0.29814550641940085	0.7218259629101283	0.2524964336661912	0.5848787446504993
sim_148	0.31383737517831667	0.052781740370898715	0.7403708987161198	0.8288159771754636	0.11412268188302425	0.776034236804565	0.5834522111269614	0.3338088445078459	0.268188302425107	0.8830242510699001
sim_149	0.12268188302425106	0.9686162624821684	0.62339514978602	0.3680456490727532	0.034236804564907276	0.9144079885877318	0.09843081312410841	0.4793152639087018	0.7089871611982882	0.8017118402282454
sim_150	0.8502139800285307	0.6162624821683309	0.0014265335235378032	0.018544935805991442	0.9757489300998573	0.6690442225392297	0.5663338088445078	0.37660485021398005	0.4893009985734665	0.015691868758915834
sim_151	0.7902995720399429	0.5306704707560628	0.6048502139800286	0.46790299572039945	0.4322396576319544	0.8815977175463623	0.6861626248216833	0.25677603423680456	0.29243937232524964	0.1326676176890157
sim_153	0.33951497860199714	0.30385164051355207	0.16119828815977175	0.3152639087018545	0.3594864479315264	0.0	0.9457917261055635	0.456490727532097	0.11554921540656206	0.07988587731811697
sim_154	0.41797432239657634	0.46790299572039945	0.26676176890156916	0.029957203994293864	0.7403708987161198	0.40228245363766046	0.4964336661911555	0.5021398002853067	0.550641940085592	0.24964336661911554
sim_155	0.47360912981455067	0.3281027104136947	0.7888730385164051	0.6904422253922967	0.11840228245363767	0.034236804564907276	0.24821683309557774	0.7203994293865906	0.7075606276747504	0.0898716119828816
sim_156	0.4094151212553495	0.26390870185449355	0.5035663338088445	0.15263908701854492	0.5520684736091298	0.7503566333808844	0.43366619115549215	0.14550641940085593	0.7803138373751783	0.9215406562054208
sim_157	0.5135520684736091	0.7232524964336662	0.44935805991440797	0.630527817403709	0.44935805991440797	0.29814550641940085	0.15977175463623394	0.9029957203994294	0.39229671897289586	0.8473609129814551
sim_158	0.6319543509272468	0.23537803138373753	0.275320970042796	0.3651925820256776	0.6761768901569187	0.289586305278174	0.47075606276747506	0.40228245363766046	0.7817403708987162	0.5392296718972895
