# BEAST v10.5.0
# Generated Fri Oct 17 12:39:35 UTC 2025 [seed=1760704770887]
# -beagle -working beastX_run_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
77800000	-66327.62086387728	-4008.268203589539	-62319.35266028774	1.60425136239777	2023.9875286376023	101.34264586603082	6.24524	-1.0656642486831578	-1.0016625000754082	-0.503761551545351	-0.34609045622366724	-0.5226969893419116	-0.19577126774167453	0.4143876842885714	0.9844762044889396	0.9381816037485401	0.6894614176717891	0.03625732239630618	-1.0502789237337562	0.10599232671403282	0.49601968659955503	0.2403641240822751	0.3301723668023352	0.10859548959358097	-0.5896140693550093	-1.0620828885420415	-1.684481577660374	-0.8256450724819064	-1.0608725409809445	-0.8991567356871967	1.833	16.77681996275511	0.32919007433277486	0.20062330265041078	0.24885316895121534	0.2213334540655989	0.31929896517287687	0.003378509723167799	0.003378509723167805	-62319.35266028774	0.0	-3995.9682983370685
78000000	-66527.79928086464	-4175.302910888905	-62352.496369975735	1.6157790841533355	2023.9760009158467	104.01329613111707	6.24524	-1.0446451399710852	-1.103957697042468	-0.5506863096941864	-0.18840119057941856	-0.3539170497207677	-0.10386832777808142	0.5560043188547082	0.9108247075996141	0.9725433110636831	0.683074635552783	-0.0234590355545813	-0.8147497160936086	0.07232038030247555	0.6571012398498419	0.3940000064804918	0.5060564582085952	0.32699175383746415	-0.26131073387794784	-1.2654541280033507	-1.0976305492798393	-0.631802923335791	-0.8624300211829364	-0.6263806323343035	1.833	17.22233645688198	0.33254072187357503	0.2031017931825304	0.2421158384617281	0.2222416464821663	0.31799185773847893	0.003226148266238339	0.0032261482662383446	-62352.496369975735	0.0	-4162.94735571308
78200000	-66377.28409367365	-4074.765021226223	-62302.51907244742	1.6037546168472414	2023.9880253831527	102.03985449093895	6.24524	-1.002001695177324	-1.121536381378926	-0.43967901120350805	0.0027346176879407408	-0.5042859196856495	0.290248449474464	0.405193414742118	0.9139158190712026	0.9019241003929473	0.602122896739337	-0.07375777588601866	-0.8737054683596491	0.27790928303007834	0.628668437068666	0.28859275793664074	0.22236216042760656	0.16117066565717095	-0.44494316739197065	-2.2320805980872227	-2.1170688372808724	-1.9563154194254009	-2.465331422733055	-2.745750837829455	1.833	17.133133844006	0.3242995519493788	0.20090053263051422	0.24957051500393884	0.225229400416168	0.31342552053024425	0.003161925316381988	0.00316192531638199	-62302.51907244742	0.0	-4062.42535251678
78400000	-66513.47235996465	-4180.7353207236765	-62332.73703924097	1.546646414632528	2024.0451335853675	103.50514489790594	6.24524	-0.8124877525873626	-1.1860303613123835	-0.45804689875280574	-0.29255455309589257	-0.6854779199943707	-0.010150723151795965	0.618220868893745	0.8865932153721034	1.0835343262941628	0.7862097395080183	0.032888800591522854	-0.8626512016343626	0.2797471281103847	0.6594493857711905	0.4180186792489643	0.21826579672427285	0.13460144752519018	-0.5422259947043427	-1.2546238148902116	-1.8120394394288786	-1.528577518642625	-1.1244605190078512	-1.6871267798186598	1.833	17.106171871897985	0.3274843495123785	0.20138894330573162	0.24538104775659286	0.22574565942529692	0.2899287840039681	0.003149717304687633	0.0031497173046876443	-62332.73703924097	0.0	-4168.422578511654
78600000	-66517.97123558231	-4126.4892821041685	-62391.48195347814	1.6262363843814993	2023.9655436156186	103.48612899342238	6.24524	-0.9006300624182682	-0.7517719439223838	-0.6429838256877378	-0.13596141977825207	-0.7477066304013515	-0.08470633129236094	0.5955432689852938	0.9215632732241257	1.059655188646117	0.6775266232878635	-0.12053701970290054	-0.9722230419243543	0.1899365207802	0.6145681940485195	0.4719099524035264	0.17722298751119464	0.1659979134399238	-0.5097972110540435	-1.201323634477821	-1.7492574633588185	-1.5475449533898193	-1.5364103276931813	-1.4962800543368153	1.833	17.41461640612598	0.3327334793499055	0.2023258486301655	0.2416770672394104	0.22326360478051846	0.3300307372289403	0.00314513839723224	0.0031451383972322254	-62391.48195347814	0.0	-4114.097427246845
78800000	-66398.89530470993	-4097.2067924142575	-62301.68851229568	1.6032268235860891	2023.988553176414	102.47636846405005	6.24524	-1.021659101555972	-0.9119442104746006	-0.5826940152140319	-0.12056768852503266	-0.6255303817758332	-0.28654953923508675	0.5414709635625858	0.6825313814879969	0.9748831067348184	0.7946229445331789	0.13711361123856664	-1.042271695404421	0.358249796010882	0.6441107628920769	0.561992871221553	0.3753089458126313	0.3914727410338463	-0.5579377003588587	-1.0041215248457618	-1.6554679216110153	-1.6686454884876398	-1.6571791975376988	-1.9916811120926818	1.833	17.87755265984505	0.3224959136494408	0.20741483438261002	0.2476290921920788	0.22246015977587028	0.3751783458804995	0.0032324118570344544	0.003232411857034438	-62301.68851229568	0.0	-4084.7121475022427
79000000	-66493.02408175131	-4121.538009166	-62371.486072585314	1.6978370707318602	2023.8939429292682	103.3500971340516	6.24524	-0.9509882091482086	-1.1272206219739798	-0.5559264193605489	-0.18518378433129917	-0.5985328797097711	0.005384100103268945	0.6538014408280608	0.7794112201069555	0.8996426759564097	0.6288626363146416	-0.004713173431789591	-0.7209365132576503	0.07176912755023715	0.549692813388987	0.4975674966103241	0.34804163552597817	0.4136751860274496	-0.40619521078774395	-1.0497315224174444	-1.5822320629992321	-2.109944263823361	-1.9686145615311863	-1.993291825906451	1.833	17.06390637213029	0.33009436091327404	0.20131593049133706	0.2474949942139569	0.22109471438143186	0.32124547746322896	0.003123939683879075	0.0031239396838790754	-62371.486072585314	0.0	-4109.199334431658
79200000	-66405.22926413895	-4039.555708032482	-62365.67355610647	1.6526035618745973	2023.9391764381253	102.0691001703741	6.24524	-1.1551561536820523	-1.0504645424046106	-0.7684963730672587	-0.12301942170082186	-0.5067493720893512	0.13671303489739337	0.8457635397030071	0.9833458973019243	0.8490583686552489	0.6773533428095513	0.08723311879762079	-0.866258190696375	0.015425893822558313	0.5004188567804624	0.5351679231239252	0.3395256636493825	0.446374649870084	-0.37722778837249776	-1.5168339594087665	-1.1996250492075615	-0.604133546754098	-0.3925442392808498	0.1280721588293058	1.833	16.945316565287165	0.3323625694502999	0.20101254456707582	0.2456630666439	0.22096181933872414	0.35070353733829707	0.003218450145995769	0.003218450145995766	-62365.67355610647	0.0	-4027.202732729067
79400000	-66538.98874700384	-4077.5405229096345	-62461.4482240942	1.5760986752282922	2024.0156813247718	102.23201929428004	6.24524	-1.0384358809587542	-0.9365353357103953	-0.4670800723432013	-0.06607780631254098	-0.4592705720983804	0.01941634422326162	0.6150960625043083	0.9598566059410799	0.8764934642135455	0.8063931955902958	-0.08957352134120318	-0.8864290283090452	0.03726139539693015	0.5684094570671974	0.30054459363492797	0.3328308723558057	0.19731629504670797	-0.32973000664545254	-1.3472904427850247	-1.6770414472127422	-2.7336539063322904	-2.6859283595824506	-2.960370579473121	1.833	17.73172900168822	0.3209921725140189	0.20633814467781333	0.24652560308424434	0.22614407972392322	0.3307868676683295	0.0031986922096505534	0.003198692209650554	-62461.4482240942	0.0	-4065.108311357344
79600000	-66303.31163428201	-3927.259314163344	-62376.05232011867	1.5647460061980358	2024.027033993802	99.67556914421914	6.24524	-1.0151403571712645	-0.9904707721907069	-0.5191277584455604	-0.2562374565379496	-0.5981001218301248	0.14192742972466302	0.7476732464198786	0.7009846693146405	0.9087947509354093	0.7452471454576777	0.021294012331500172	-0.9545123722433243	0.18960115657361173	0.6213462026019142	0.3759446768808501	0.06029338898087201	0.13687714453689231	-0.7369563448687307	-1.4816757425863976	-1.370939673149126	-1.2213527623264875	-0.893712022133774	-1.0785658365975686	1.833	17.505034682036616	0.3283689475042163	0.20496966654803866	0.24798860584232182	0.2186727801054231	0.28630751431840196	0.0033774653883443823	0.0033774653883443776	-62376.05232011867	0.0	-3914.8998395289123
79800000	-66213.88139639459	-3781.6769516649347	-62432.20444472966	1.5681635981732271	2024.0236164018268	97.71905536187539	6.24524	-1.2874925063771994	-1.212618125039115	-0.732390893065556	-0.35134335210831547	-0.42953003883887675	-0.18982119790257254	0.8416457159235822	0.7794301823866402	0.8636151917856911	0.6361201363871445	-0.018766463997529514	-0.9622175553159836	-0.010766706813848465	0.633186463386452	0.30116359566825945	0.3723750720152472	0.01526562673976526	-0.5754107535340143	-0.7118324401685794	-0.5001003701362902	-0.9328761597136049	-0.7829371842038443	-0.8889321613238849	1.833	16.14146582190652	0.32756905694235255	0.2002140662343413	0.24426343390406463	0.22795344291924144	0.29750119649620527	0.003414085971319887	0.0034140859713198864	-62432.20444472966	0.0	-3769.4819429494023
80000000	-66393.58606140754	-3987.326728774925	-62406.25933263261	1.610223957746381	2023.9815560422535	100.59677632251724	6.24524	-0.979451649475274	-0.7750270377747451	-0.5129115814008453	-0.21591881752419384	-0.4053012811008109	-0.10600648017162626	0.6840692442321937	0.7337356997002118	0.9173895956381888	0.7123315800412316	-0.20714498562012348	-1.0588144537652788	0.1371834789861312	0.5843774031612254	0.36404493341320754	0.20446922240243842	0.1144214922582146	-0.3723838222781319	-1.6655533474372652	-2.3389213929959483	-2.715995405896733	-2.8852826267010965	-2.8886384692424025	1.833	16.973365324742108	0.32452982307926354	0.20833880172451869	0.24365935098827618	0.22347202420794143	0.30269032554849673	0.0033802785240890343	0.0033802785240890252	-62406.25933263261	0.0	-3975.0181749062144
80200000	-66481.06248308787	-4107.42761059441	-62373.63487249345	1.5468747147213244	2024.0449052852787	102.38005536734568	6.24524	-0.8255044353776684	-0.7526614983156487	-0.5458030177052183	-0.1525899923457551	-0.48978017879192226	0.10306288695830862	0.5008969746949917	0.9360704152325268	0.9355247758147028	0.7382298540243918	0.02986774827044504	-0.9375084163893213	0.4266482148306099	0.4333731087186393	0.3316244466044647	0.18834845570855505	0.29911776604197793	-0.4075736261960524	-1.1625445886861692	-0.4930019202933827	-0.22289044170947178	-0.1963950999033462	0.15698188721982784	1.833	15.747353580430005	0.32167598692242766	0.20642583661082847	0.24914423110292472	0.22275394536381898	0.34072266227888953	0.0033057536981794494	0.0033057536981794255	-62373.63487249345	0.0	-4095.2420861079045
80400000	-66391.8839569447	-4012.1095371928723	-62379.77441975183	1.6238459900083009	2023.9679340099917	100.8603514549675	6.24524	-0.9945653991577281	-1.0200288881614141	-0.5676573782250564	-0.26396655911958417	-0.5231047031457036	0.058816174170975566	0.5671958828116997	0.7720520497195156	0.8782649198399273	0.7855122058887941	0.14086404640608524	-0.8395255488238706	0.10385066329370923	0.6424755819665308	0.26879226290598884	0.05791375535376808	0.1738529113036878	-0.4585647271528413	-1.3834912400814765	-2.5281919803918895	-3.0432313560552173	-3.0056840424741322	-3.2886855342598214	1.833	17.36799658703918	0.33108159183568203	0.20402277393189444	0.24184181483218364	0.2230538194002397	0.3113782516533021	0.0032162536101613295	0.003216253610161334	-62379.77441975183	0.0	-3999.742199582219
80600000	-66402.90913986356	-3991.179709204101	-62411.72943065946	1.571545449158972	2024.020234550841	100.98126611816781	6.24524	-1.2279742462406324	-1.059699255636433	-0.4640247962669445	-0.029213806176807883	-0.5144926187426633	-0.1712474225281209	0.9017112592195284	1.2069454029934188	0.9904145222431759	0.6600692496747189	0.08833986330222479	-1.0344090065905758	0.12527832244088188	0.4413028192204706	0.4518270893334455	0.06429716266649829	0.11899286651773758	-0.24909152614480262	-1.1676007628533593	-2.142503104663473	-2.6400390506469082	-2.777420217763572	-2.800444064974999	1.833	17.10052020220038	0.31769676730746516	0.20724032396657818	0.2504174761133349	0.22464543261262154	0.30587171272123986	0.0031955404878247144	0.0031955404878247283	-62411.72943065946	0.0	-3978.8517434810947
80800000	-66370.45131717199	-4011.052366637838	-62359.398950534145	1.6022035450000305	2023.989576455	101.18668251174626	6.24524	-1.0619820460468294	-0.8532527999827336	-0.4572337886422985	-0.15947976651652987	-0.5238845351810129	0.03565246736702	0.9063451425188054	1.003879523201029	0.9231825738854238	0.6214831493860611	-0.16868793359360584	-1.1296205462299855	-0.04268983633202723	0.4415075091482754	0.3909784147128166	0.21412953870094728	0.03717349682861391	-0.6051571660456103	-1.1660861167109446	-1.9455975891899757	-2.2492266995813925	-2.462762544220453	-3.075354010326381	1.833	16.485516654647203	0.32277665558448626	0.20453490140608407	0.2518513709795465	0.2208370720298829	0.30683554303783245	0.0033630095767360033	0.003363009576736011	-62359.398950534145	0.0	-3998.802745142441
81000000	-66414.11444070927	-4064.090009451771	-62350.024431257494	1.6140712131392445	2023.9777087868608	102.33821862219591	6.24524	-0.9025038996975814	-0.8514072356923281	-0.35346689066298786	-0.29584087594860076	-0.56876880589983	-0.13232927772819805	0.6543027402820151	0.9494909287342606	0.9064631294413844	0.7612348246993316	0.11186973781751913	-0.9340521818447632	0.0440835983198518	0.5212937721948322	0.4697648706006753	0.3606314879301792	0.11756354222478882	0.044761941658366874	-0.8451078622317044	-1.0722962552017643	-1.0352920340631115	-0.7004312631427123	-0.28723483880063483	1.833	16.080417474322797	0.32891227584996907	0.20289688663306474	0.24451050482629041	0.2236803326906755	0.3112489493852617	0.003259653750289275	0.003259653750289295	-62350.024431257494	0.0	-4051.8893577314
81200000	-66403.92050289182	-4046.4522778883334	-62357.46822500349	1.5521729747166013	2024.0396070252834	101.38348649455288	6.24524	-0.9206572566549904	-1.2006703095506321	-0.623311999492162	-0.33842274721666543	-0.3268049211467543	-0.050822368000809616	0.8002714612923457	0.7753104924379203	0.9805321310824157	0.5688664236509197	0.0024915491341670273	-1.2392783463749846	0.0669723950026038	0.5768486091665148	0.46633555638883056	0.38085678461163885	0.1859588302805407	-0.5878609538680928	-1.5509385401296838	-1.9933393147077518	-2.0488401553696063	-2.5925701604354647	-2.8094306690868325	1.833	16.551184727759363	0.32814521928192536	0.20658505839443334	0.2478162974053494	0.2174534249182916	0.3480730120008974	0.003373277714653566	0.0033732777146535677	-62357.46822500349	0.0	-4034.152852345899
81400000	-66406.67877739102	-3983.3156574863187	-62423.363119904694	1.5555429488960744	2024.0362370511039	100.40418021333936	6.24524	-0.9697246992433143	-1.0728800534439564	-0.41817956228571296	-0.2008045431370537	-0.531402517679384	-0.128991725784554	0.4026348084373858	0.8605053521557775	0.9471529691534293	0.6751768952098607	-0.20160913014821627	-0.9086204558450222	0.19838900132796167	0.473231665846739	0.6076933214864488	0.24147938855554413	0.22644474922507288	-0.7524111146372112	-1.6932317880182373	-1.9619494726033813	-1.513820212011365	-1.4447282783616582	-0.9681880536115834	1.833	16.66283506678617	0.3277354641886843	0.20472352584309586	0.24378388003026794	0.22375712993795158	0.3185642521230749	0.003333414868256937	0.003333414868256923	-62423.363119904694	0.0	-3971.0312303202295
81600000	-66283.58520015028	-3909.252962250685	-62374.332237899594	1.6302556647585174	2023.9615243352414	99.19277418580576	6.24524	-0.9024985888340499	-0.8976865671978743	-0.4777142259534486	-0.033501784928960235	-0.6051893454369502	-0.14217264271089722	0.5319640084699553	0.837076684137048	0.8783278337632138	0.6588880920237512	-0.2529527464731225	-1.0405912708024818	0.04867336143332279	0.5211864251470535	0.4797815793216037	0.29864955456925857	0.1412934602103851	-0.5685996798348611	-1.598253429985782	-1.3916741603733798	-0.8341946745821358	-1.075940770039958	-1.100747459556028	1.833	18.449028752411902	0.32052423400778235	0.20896908076124154	0.24607290363607912	0.2244337815948967	0.32455064704829595	0.003305482564916881	0.0033054825649168986	-62374.332237899594	0.0	-3896.739231254197
81800000	-66283.3595113597	-3907.846874930146	-62375.51263642955	1.6074999033868245	2023.9842800966132	99.38823610527278	6.24524	-1.013674567652834	-1.1649412734774518	-0.6153275173383618	-0.37743215041973216	-0.5476360350883349	-0.02624594702406932	0.6843213852762822	0.7578810427073619	0.9528182545862187	0.6187288036691451	5.149073136968552E-4	-1.031441227057668	0.27023579493389094	0.5607968418088588	0.4327815049296566	0.18177060084760124	0.1015432372164774	-0.8498867160869285	-1.373127069469504	-1.4512781755083626	-1.455845670242636	-0.9936847557656169	-1.4886556126426471	1.833	17.199969689024098	0.3259659153761337	0.20700155709157816	0.24553203363499732	0.22150049389729062	0.30183882036893156	0.003345516950993227	0.0033455169509932258	-62375.51263642955	0.0	-3895.510307316082
82000000	-66414.85765953157	-4003.5489653295035	-62411.30869420206	1.5979566739840017	2023.993823326016	100.97888484273584	6.24524	-1.0149716700180889	-0.8763608196958252	-0.5080453735496773	-0.2060676106345825	-0.6060096745150403	0.26387552906182415	0.6894169420026555	0.6847362722092192	0.8955046694700354	0.6430045149731342	0.06256231138406017	-0.997266789951142	0.2367880284687794	0.3854725003634689	0.4762940053270771	0.2544478590904809	0.10999038946435366	-0.40401389668915133	-1.4835311811269452	-1.5618059285047394	-2.0985873152829395	-2.290579060685264	-2.5287288220585373	1.833	17.28530151902909	0.33882246884716816	0.19994610274259392	0.243580029951278	0.21765139845895962	0.36454803751608233	0.0033488842208174376	0.003348884220817438	-62411.30869420206	0.0	-3991.1388884019684
82200000	-66412.42403294264	-3956.4845689605972	-62455.939463982046	1.60699199053629	2023.9847880094637	100.21175383923487	6.24524	-0.9755616968019429	-0.9150353897500476	-0.5039659605020833	-0.18451044625388482	-0.6775045104183003	-0.04175168333257541	0.6627884757066483	0.929969361863157	0.9452342712746346	0.5064469329310796	-0.08024005223657169	-0.9534834965967817	0.1922933391617435	0.6455582457584942	0.4891693957230962	0.34238367915092227	0.07904842302433297	-0.49428172683852023	-1.5054886442971949	-1.107246907604424	-1.031216107941656	-1.2388611814644526	-1.354185023401326	1.833	15.791170220365421	0.3303348774316267	0.2026135207697969	0.2494731162136932	0.217578485584883	0.3471159099780238	0.003293691654404989	0.003293691654404994	-62455.939463982046	0.0	-3944.286746231812
82400000	-66486.77877176048	-4108.225997690291	-62378.552774070195	1.593540710896622	2023.9982392891034	102.44302759420698	6.24524	-1.0689317346662177	-1.101442060286634	-0.1351723730481951	-0.11603452618100887	-0.4632517429471329	0.005169132748671132	0.3991604588771346	0.9693036151883464	1.02487625944183	0.7151210721201312	-0.08824402480370293	-0.8816187540610975	0.24556322067674202	0.7145766657325213	0.4367451504402894	0.34738148901633936	0.14259563427290656	-0.8435496642475391	-1.2518994251950006	-1.230082588373444	-1.597120158935899	-1.4784356886222771	-1.618959136478558	1.833	17.08113528253818	0.32483360617413426	0.2025341460844214	0.25031292045696485	0.22231932728447928	0.34740602445768254	0.0032853599570052574	0.0032853599570052613	-62378.552774070195	0.0	-4095.8589664952615
82600000	-66346.47794943709	-3977.3418725361403	-62369.136076900955	1.5802859139324044	2024.0114940860676	100.78339903953947	6.24524	-1.149226741551381	-0.8329328787151902	-0.42880449440447194	-0.06326675878843627	-0.7093127104672794	-0.1687921081946374	0.7600349025963636	0.8490564081727233	0.9900640327053885	0.5892878189719682	-0.04556505275120504	-1.0367188180359337	0.19607337524031362	0.5152836982270512	0.3335564872333774	0.2950249776839892	0.03838038923863886	-0.46848432363640413	-1.25185825740242	-0.7441209165887768	-0.9097578664445655	-1.2918312675382646	-1.1472133737456847	1.833	18.27973205087658	0.32628198986925405	0.21121484523038722	0.24004477843084873	0.22245838646950974	0.33350895133840996	0.0033489102154593774	0.0033489102154593687	-62369.136076900955	0.0	-3964.839673512587
82800000	-66423.04038688395	-4021.0526202043498	-62401.9877666796	1.6067357307856749	2023.9850442692143	101.40677246472791	6.24524	-1.0785117758172773	-1.0070338785604664	-0.5448703224093017	-0.15397684365203151	-0.738551534254939	-0.1668012964246204	0.36109664911481815	0.7388776450871892	1.0027297539695865	0.6935671489698988	-0.14028752697022412	-0.9051934802901306	0.1425777750031677	0.3972450782975491	0.5063828460873357	0.11531255619506936	0.2955368972526661	-0.2283312343456498	-1.1371076847029815	-1.7574204272240332	-2.3443033841920307	-1.6458004557662635	-1.810417143056203	1.833	18.003345134405638	0.32545869441054887	0.20626016743396794	0.2439597198864626	0.22432141826902036	0.3470948054786916	0.0031639100278381786	0.0031639100278381812	-62401.9877666796	0.0	-4008.5705790175716
83000000	-66388.28093865089	-3979.480971743726	-62408.799966907165	1.6148378775107386	2023.9769421224892	100.90196941731683	6.24524	-1.1504360121097108	-1.1647182269678833	-0.5774769470248937	-0.23541820398144722	-0.2995706067150475	-0.11913552952919777	0.7546749123042107	0.932571771432545	0.8626178373565309	0.6363659627101649	-0.10349844710503042	-0.8930106062758972	0.23295513287134206	0.5764985368367304	0.25991571966316734	0.4264129407117148	0.19030203199392712	-0.7194332463947387	-0.7469588232244223	-0.7234998743826205	-1.1751129391181068	-1.2298959229521718	-1.305674310150069	1.833	15.140128339751795	0.3278901593826123	0.2074825776549471	0.24411476823121675	0.22051249473122356	0.33433711740850613	0.0034143075874996385	0.003414307587499626	-62408.799966907165	0.0	-3967.3848719259277
83200000	-66302.22747985052	-3936.3392568038726	-62365.88822304665	1.6050848198568803	2023.986695180143	99.76682621107844	6.24524	-1.1424145931783052	-1.0578988613557765	-0.5496715130684263	-0.23802075991071062	-0.6749475435686169	0.11409466440830607	0.5797148675489031	0.9596533085081786	0.8853481590760754	0.7211928580753979	-0.06839881352840337	-0.8499216527380115	0.026400922087394328	0.4393691703627114	0.321817060719345	0.3308187793323764	0.19724486028802496	-0.9874745599781775	-2.220682435982877	-2.5245495309194177	-2.4744040700878744	-2.029702617011377	-2.088913004451961	1.833	16.10515920756675	0.3229655807090613	0.2069021321423342	0.2457978869828564	0.22433440016574788	0.33524784893302334	0.00341782972148882	0.003417829721488833	-62365.88822304665	0.0	-3924.111318889703
83400000	-66407.24111488015	-3999.8944263381695	-62407.34668854198	1.549625645187206	2024.0421543548127	100.47588659478022	6.24524	-1.0457788517992102	-0.7744500519183166	-0.6837920475473562	-0.11741336710596602	-0.2580300804363048	-0.40107713714652493	0.42266800489807604	0.6695395754517751	0.8188858353510633	0.7604727379011181	-0.04520264751463398	-0.7415613144825858	0.1643630840728563	0.3310226136247785	0.2591374769754676	0.35719001374216086	0.07564592092443725	-0.8893260373316955	-1.8411952583480233	-1.018674747523824	-1.0115713634985533	-0.8241439936919931	-0.8855519735979203	1.833	17.024079092869094	0.32994425042376385	0.20496354323420274	0.2439595461561138	0.22113266018591937	0.32948684729422	0.0032814465999598474	0.0032814465999598526	-62407.34668854198	0.0	-3987.552592423078
83600000	-66338.95726199409	-3961.718335727093	-62377.23892626699	1.6376896237992207	2023.9540903762008	99.86378405720278	6.24524	-0.9285262026835955	-1.0786200054716033	-0.515663590731234	-0.12101423471564018	-0.7185123350277387	-0.05690089505414694	0.5296779844918397	0.9258670294724479	0.8980508306013265	0.6536585850675783	-0.19009709768607608	-0.9812475902614813	-0.0031649982011157235	0.6163644022885967	0.5116880525565981	0.20970120216671412	0.15294270336321023	-0.6342382205436581	-0.7825629248599555	0.08824552695025309	0.26649162775602925	0.5793646329293186	1.2576789301247597	1.833	16.179565367362606	0.3210806945960832	0.20683577014685928	0.24927331921841733	0.22281021603863993	0.3350101856289449	0.0034305456414490828	0.0034305456414490815	-62377.23892626699	0.0	-3949.480770828389
83800000	-66395.98369633066	-4009.7088848233525	-62386.274811507305	1.6101671566876676	2023.9816128433124	100.64406188063431	6.24524	-1.1781272160802363	-1.0848493949101767	-0.669503911399106	-0.4360325538872405	-0.4524090523052614	-0.26136195777431437	0.4999101419415138	0.6717856227637542	0.8513240323769957	0.698025417100623	0.29058098629201634	-0.9039895709924353	0.26282364098208233	0.4737538390406829	0.598407112527218	0.41697523912198164	0.22055084505253017	-0.8561606502689606	-0.9919266031299049	-1.2616075942698317	-1.4293956920941784	-1.2517720330119713	-0.026970029985885872	1.833	17.9593562204501	0.3290887655831968	0.20147334002514516	0.2447517299777227	0.22468616441393505	0.38949334846670663	0.0034363177016235786	0.00343631770162359	-62386.274811507305	0.0	-3997.189849538219
84000000	-66435.67510519722	-4059.920625334764	-62375.754479862466	1.6175019489270368	2023.974278051073	102.25606561044458	6.24524	-0.9523100057471212	-0.8659853179306058	-0.47234313170146863	-0.2328429260833271	-0.7662879338195641	-0.13959258414684925	0.5576486834318307	0.9285703058983319	0.9512069712108688	0.6766248140983048	0.13780518460739064	-0.9229646025087906	0.37914826605413976	0.5914112489233144	0.5102332041557046	0.1874675921381912	-0.0045050447855630865	-0.10142955827563478	-0.913740573914389	-1.3587148077078237	-1.678271710568801	-1.8820123994874975	-1.713874256360171	1.833	18.274587694902984	0.3263467512308067	0.20809366013560004	0.24358329928033332	0.22197628935325975	0.2997835732428456	0.003279909059555131	0.0032799090595551357	-62375.754479862466	0.0	-4047.4527764309046
84200000	-66510.36340405564	-4121.286640776024	-62389.07676327961	1.6210072161245626	2023.9707727838754	102.69304286590688	6.24524	-0.8800390654822793	-0.9320361620679313	-0.5182666332406545	-0.14710127397787237	-0.5591876693133591	-0.05031198515250958	0.7998692473612312	0.784731201204996	1.0211256255335892	0.7451451830437403	-0.06972760459703554	-0.9408147462111891	0.25059079290036324	0.5875234287262243	0.4126933997184431	0.3364127185629748	0.2688915395676329	-0.19724533803982877	-1.1834150630760647	-0.8493326345219336	-1.2087962885574612	-0.9786645809394935	-0.7854711292744069	1.833	16.67994292671156	0.32014376958975477	0.20556028761561876	0.24853951006652666	0.2257564327280996	0.34697678982203867	0.003373510528299514	0.0033735105282995123	-62389.07676327961	0.0	-4108.9715837373415
84400000	-66609.9858221984	-4195.068312674112	-62414.9175095243	1.5965399639580329	2023.9952400360419	103.96206541600914	6.24524	-0.9565808749876495	-0.7399114284889194	-0.4151362521472513	-0.11749558251051824	-0.5432822104049319	-0.06398820893159804	0.7450610632847199	0.8669652524670158	1.006055937383656	0.7684980095025153	0.1323544988035217	-0.9120577861305986	0.030129068895299524	0.855681719159461	0.4095261576790665	0.09964124244924613	0.21104688369808716	-0.3141134381273464	-2.0137983159346655	-2.158888039449334	-2.4513994191462136	-2.723719312819792	-2.7641711896473478	1.833	16.49586382221887	0.3316529840331135	0.2046559498198628	0.24179230845752556	0.2218987576894979	0.3477732398123803	0.003329142267015432	0.0033291422670154417	-62414.9175095243	0.0	-4182.776402075766
84600000	-66325.11613150548	-4042.2052745805327	-62282.91085692495	1.627516320433472	2023.9642636795666	101.97126665307403	6.24524	-1.1353228237623265	-0.9761123350033953	-0.6438918142912192	-0.2887839994271167	-0.41109275589999794	0.025800572839550256	0.5516767007583245	0.8632379360717368	0.9395778804235628	0.609905828518342	0.0018553648187503435	-0.960230112839003	0.08136547689794237	0.618197185193579	0.4445275008043597	0.25407898091844705	0.12109678403044764	-0.07001731839246744	-0.9406383164087428	-1.0083413339392917	-1.270900167026069	-2.1350236619051097	-1.5594025201892827	1.833	16.23973453563101	0.33075393601956476	0.2064528348034262	0.24565582474567893	0.21713740443132984	0.35520995144263595	0.003191346673494601	0.003191346673494616	-62282.91085692495	0.0	-4029.939556019864
