#node	date	numeric date
NODE_0000001	2024-02-23	2024.146305
NODE_0000348	2024-05-11	2024.357938
NODE_0000002	2024-05-19	2024.380668
A/cattle/TX/24-026219-004-original/2024|SRR30811296|2024-05-22	2024-05-22	2024.389344
NODE_0000349	2024-07-15	2024.536885
A/cattle/TX/24-021768-001-original/2024|SRR30235387|2024-07-15	2024-07-15	2024.536885
A/cattle/TX/24-021768-002-original/2024|SRR30235386|2024-07-25	2024-07-25	2024.564208
NODE_0000351	2024-05-13	2024.365079
NODE_0000012	2024-05-13	2024.365187
NODE_0000353	2024-05-19	2024.380292
A/cattle/TX/24-026360-009-original/2024|SRR30811282|2024-05-21	2024-05-21	2024.386612
A/cattle/TX/24-026360-010-original/2024|SRR30811281|2024-05-21	2024-05-21	2024.386612
A/cattle/TX/24-026360-005-original/2024|SRR30811286|2024-05-21	2024-05-21	2024.386612
NODE_0000361	2024-05-19	2024.380557
A/cattle/TX/24-026219-007-original-repeat2/2024|SRR30932716|2024-05-22	2024-05-22	2024.389344
NODE_0000367	2024-05-20	2024.383024
A/cattle/TX/24-026219-005-original/2024|SRR30811295|2024-05-22	2024-05-22	2024.389344
A/cattle/TX/24-026219-009-original/2024|SRR30811292|2024-05-22	2024-05-22	2024.389344
A/cattle/TX/24-026219-006-original/2024|SRR30811293|2024-05-22	2024-05-22	2024.389344
NODE_0000017	2024-06-13	2024.448665
NODE_0000366	2024-07-01	2024.498622
A/cattle/TX/24-021589-004-original/2024|SRR30235361|2024-07-23	2024-07-23	2024.558743
A/cattle/TX/24-021589-002-original/2024|SRR30235362|2024-07-23	2024-07-23	2024.558743
NODE_0000020	2024-07-15	2024.536390
A/cattle/TX/24-021589-007-original/2024|SRR30235383|2024-07-23	2024-07-23	2024.558743
NODE_0000364	2024-07-15	2024.536390
A/cattle/TX/24-021589-005-original/2024|SRR30235385|2024-07-23	2024-07-23	2024.558743
A/cattle/TX/24-021589-001-original/2024|SRR30235363|2024-07-23	2024-07-23	2024.558743
NODE_0000013	2024-05-13	2024.365117
A/cattle/TX/24-026360-014-original/2024|SRR30811278|2024-05-21	2024-05-21	2024.386612
NODE_0000014	2024-05-13	2024.365148
A/cattle/TX/24-026360-011-original/2024|SRR30811280|2024-05-21	2024-05-21	2024.386612
NODE_0000018	2024-05-13	2024.365148
NODE_0000022	2024-05-19	2024.380525
A/cattle/TX/24-026360-017-original/2024|SRR30811277|2024-05-21	2024-05-21	2024.386612
NODE_0000005	2024-05-19	2024.382483
A/cattle/TX/24-026219-010-original/2024|SRR30811291|2024-05-22	2024-05-22	2024.389344
NODE_0000008	2024-07-01	2024.498058
NODE_0000370	2024-07-04	2024.506831
A/cattle/TX/24-019890-002-original/2024|SRR29953220|2024-07-04	2024-07-04	2024.506831
A/cattle/ID/24-019883-002-original/2024|SRR29953233|2024-07-08	2024-07-08	2024.517760
NODE_0000011	2024-07-04	2024.506831
A/cattle/TX/24-021589-006-original/2024|SRR30235384|2024-07-23	2024-07-23	2024.558743
A/cattle/TX/24-019890-004-original/2024|SRR29953219|2024-07-04	2024-07-04	2024.506831
NODE_0000371	2024-05-19	2024.380627
A/cattle/TX/24-026360-002-original/2024|SRR30811289|2024-05-21	2024-05-21	2024.386612
A/cattle/TX/24-026360-008-original/2024|SRR30811284|2024-05-21	2024-05-21	2024.386612
A/cattle/TX/24-026360-004-original/2024|SRR30811287|2024-05-21	2024-05-21	2024.386612
A/cattle/TX/24-026360-001-original/2024|SRR30811290|2024-05-21	2024-05-21	2024.386612
NODE_0000026	2024-05-20	2024.383998
A/cattle/TX/24-026219-003-original-repeat2/2024|SRR30932727|2024-05-22	2024-05-22	2024.389344
A/cattle/TX/24-026360-007-original/2024|SRR30811285|2024-05-21	2024-05-21	2024.386612
NODE_0000027	2024-05-19	2024.380864
A/cattle/TX/24-026360-013-original/2024|SRR30811279|2024-05-21	2024-05-21	2024.386612
A/cattle/TX/24-026219-013-original-repeat2/2024|SRR31062754|2024-05-22	2024-05-22	2024.389344
NODE_0000041	2024-05-20	2024.383952
A/cattle/TX/24-026360-003-original/2024|SRR30811288|2024-05-21	2024-05-21	2024.386612
NODE_0000028	2024-06-13	2024.449304
A/cattle/TX/24-019890-006-original/2024|SRR29953217|2024-07-04	2024-07-04	2024.506831
NODE_0000029	2024-06-13	2024.449545
A/cattle/TX/24-019890-007-original/2024|SRR29953216|2024-07-04	2024-07-04	2024.506831
NODE_0000031	2024-06-13	2024.449545
