replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_002	TIP_087	2025.021918	2025.027900	2024.996120	2025.067553	0.469330
sim_002	TIP_009	2025.301370	2025.278141	2025.242645	2025.313098	0.873039
sim_002	TIP_113	2025.282192	2025.293637	2025.261084	2025.323278	0.255350
sim_002	TIP_173	2025.205479	2025.212774	2025.178852	2025.244655	0.365193
sim_002	TIP_454	2025.994521	2025.974680	2025.938566	2026.001090	0.884451
sim_002	TIP_481	2025.956164	2025.944645	2025.910428	2025.984381	0.721826
sim_002	TIP_176	2025.315068	2025.294775	2025.262894	2025.326837	0.870185
sim_002	TIP_043	2025.649315	2025.632816	2025.589811	2025.664763	0.716120
sim_002	TIP_073	2025.756164	2025.772992	2025.743195	2025.817308	0.269615
sim_002	TIP_250	2025.372603	2025.349937	2025.325977	2025.380762	0.907275
sim_002	TIP_144	2025.295890	2025.300184	2025.263714	2025.330397	0.369472
sim_002	TIP_054	2025.350685	2025.343058	2025.323957	2025.369743	0.766049
sim_002	TIP_285	2025.126027	2025.117119	2025.086681	2025.147955	0.716120
sim_002	TIP_409	2025.997260	2025.968321	2025.929527	2026.001630	0.960057
sim_002	TIP_387	2025.767123	2025.783220	2025.746085	2025.822697	0.259629
sim_002	TIP_393	2025.180822	2025.204266	2025.161483	2025.242786	0.184023
sim_002	TIP_247	2025.073973	2025.070063	2025.046635	2025.086732	0.569187
sim_002	TIP_062	2025.347945	2025.348995	2025.323957	2025.385362	0.560628
sim_002	TIP_126	2025.276712	2025.284484	2025.247345	2025.325917	0.417974
sim_003	TIP_269	2025.205479	2025.203350	2025.164053	2025.242905	0.507846
sim_003	TIP_424	2025.917808	2025.954719	2025.912278	2025.995290	0.072753
sim_003	TIP_448	2025.852055	2025.856964	2025.828066	2025.892050	0.449358
sim_003	TIP_049	2025.484932	2025.476392	2025.450094	2025.497470	0.683310
sim_003	TIP_366	2025.095890	2025.103223	2025.080231	2025.133976	0.368046
sim_003	TIP_296	2025.202740	2025.219819	2025.183282	2025.248155	0.198288
sim_003	TIP_455	2025.230137	2025.214398	2025.176992	2025.247165	0.751783
sim_003	TIP_340	2025.698630	2025.701241	2025.663733	2025.734946	0.475036
sim_003	TIP_332	2025.956164	2025.946667	2025.913058	2025.989751	0.694722
sim_003	TIP_285	2025.923288	2025.936775	2025.910258	2025.980451	0.305278
sim_003	TIP_387	2025.304110	2025.294910	2025.266422	2025.325797	0.706134
sim_003	TIP_236	2025.265753	2025.271518	2025.241825	2025.306839	0.453638
sim_003	TIP_040	2025.750685	2025.778227	2025.744995	2025.820007	0.097004
sim_003	TIP_301	2025.035616	2025.023489	2024.997269	2025.053694	0.783167
sim_003	TIP_412	2025.306849	2025.284400	2025.247345	2025.323997	0.814551
sim_003	TIP_405	2025.350685	2025.378407	2025.343895	2025.410798	0.087019
sim_003	TIP_206	2025.616438	2025.639849	2025.605209	2025.666513	0.121255
sim_003	TIP_034	2025.276712	2025.271874	2025.241655	2025.311448	0.644793
sim_003	TIP_440	2025.671233	2025.702699	2025.665433	2025.741485	0.088445
sim_003	TIP_122	2025.405479	2025.394212	2025.368772	2025.415388	0.797432
sim_003	TIP_176	2025.701370	2025.703004	2025.671132	2025.744165	0.512126
sim_003	TIP_253	2025.279452	2025.274239	2025.241765	2025.310318	0.654779
sim_003	TIP_436	2025.635616	2025.633729	2025.608838	2025.662024	0.594864
sim_003	TIP_017	2025.783562	2025.807743	2025.769633	2025.834457	0.132668
sim_003	TIP_065	2025.153425	2025.142958	2025.118288	2025.163274	0.776034
sim_003	TIP_317	2025.030137	2025.053142	2025.020837	2025.083831	0.102710
sim_003	TIP_343	2025.378082	2025.357361	2025.326646	2025.391620	0.887304
sim_003	TIP_018	2025.665753	2025.684549	2025.660943	2025.721358	0.105563
sim_003	TIP_408	2025.736986	2025.708811	2025.669203	2025.746025	0.884451
sim_003	TIP_458	2025.252055	2025.269502	2025.242645	2025.304819	0.176890
sim_003	TIP_466	2025.986301	2025.964036	2025.922097	2026.001690	0.787447
sim_003	TIP_335	2025.978082	2025.949220	2025.915778	2025.990860	0.885877
sim_003	TIP_210	2025.249315	2025.281926	2025.243625	2025.320378	0.077033
sim_003	TIP_242	2025.306849	2025.305888	2025.277372	2025.326897	0.510699
sim_003	TIP_111	2025.227397	2025.210217	2025.170453	2025.242786	0.751783
sim_003	TIP_113	2025.715068	2025.709437	2025.670252	2025.745095	0.549215
sim_003	TIP_246	2025.980822	2025.951666	2025.912988	2025.993380	0.834522
sim_003	TIP_022	2025.265753	2025.263862	2025.241715	2025.297599	0.641940
sim_003	TIP_051	2025.816438	2025.785731	2025.744015	2025.824497	0.873039
sim_003	TIP_467	2025.197260	2025.220386	2025.184341	2025.245425	0.119829
sim_003	TIP_181	2025.120548	2025.140410	2025.116658	2025.161474	0.077033
sim_003	TIP_106	2025.613699	2025.614328	2025.577711	2025.654684	0.552068
sim_003	TIP_277	2025.252055	2025.262029	2025.241765	2025.295840	0.335235
sim_003	TIP_108	2025.347945	2025.345929	2025.323957	2025.376922	0.626248
sim_003	TIP_075	2025.616438	2025.595275	2025.576071	2025.622687	0.908702
sim_003	TIP_152	2025.761644	2025.766565	2025.743085	2025.802369	0.489301
sim_003	TIP_114	2025.934247	2025.947578	2025.910258	2025.989801	0.362340
sim_003	TIP_149	2025.493151	2025.482301	2025.459014	2025.497580	0.888730
sim_003	TIP_177	2025.104110	2025.111602	2025.083731	2025.150515	0.422254
sim_003	TIP_392	2025.619178	2025.625830	2025.588001	2025.662674	0.383738
sim_003	TIP_259	2025.673973	2025.696692	2025.660893	2025.735826	0.175464
sim_003	TIP_128	2025.041096	2025.013800	2024.995029	2025.043445	0.935806
sim_003	TIP_070	2025.786301	2025.787498	2025.748435	2025.823658	0.512126
sim_003	TIP_218	2025.767123	2025.780443	2025.743245	2025.818028	0.305278
sim_003	TIP_444	2025.720548	2025.717406	2025.677412	2025.747775	0.506419
sim_003	TIP_187	2025.443836	2025.451793	2025.415238	2025.491340	0.375178
sim_003	TIP_227	2025.863014	2025.860970	2025.828946	2025.904169	0.601997
sim_003	TIP_361	2025.523288	2025.525961	2025.491900	2025.565153	0.489301
sim_004	TIP_191	2025.443836	2025.439560	2025.412278	2025.473482	0.643367
sim_004	TIP_179	2025.416438	2025.439103	2025.410588	2025.475292	0.075606
sim_004	TIP_480	2025.980822	2025.979954	2025.946415	2026.002180	0.420827
sim_004	TIP_280	2025.901370	2025.870596	2025.834196	2025.906349	0.931526
sim_004	TIP_461	2025.578082	2025.563688	2025.536436	2025.583052	0.904422
