replicate	mu	alpha	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_022	0.0009491042208757139	1.169665438738965	3.2805241570747112	1.8552057801231077	4.975666931101304	0.5798084665239671	0.009518877767860838	0.05542102811302424	0.35525162759514783	1.4472309885665247
sim_023	0.0009897780596836256	2.0859187277814857	2.186078667411573	2.049807237853121	1.5791296574026328	0.4554447153483799	0.20380394035307325	0.2842056169255522	0.05654572737299469	1.3727692320055849
sim_024	0.0011242282699842232	0.8966402788176182	2.2434593851877622	1.998057049001317	23.654999274435347	0.4719336697964191	0.08950418118928044	0.19155825856146333	0.24700389045283716	1.5875303828434746
sim_025	0.0010519574838899243	1.2255080813047208	2.090375897826284	1.9975571979539473	3.8586964172788676	0.008401894636575594	0.5684270902037108	0.2152394035023799	0.20793161165733373	1.4050072136613387
sim_026	0.0010829836829125846	0.23738609826298304	2.1830642407894447	1.6873723969498176	0.3871750419526977	0.6186964636808789	0.1348550102292311	0.1945750249121027	0.05187350117778727	1.3188886911612745
sim_027	0.0009067725969449651	2.2088442623251723	2.6838375738411537	2.0075467905472846	1.9522200085851278	0.41345472763960645	0.24581786062991864	0.20928261793625746	0.13144479379421758	1.222463610868368
sim_028	0.0010808051698549964	0.7646410283762963	2.528505171716511	2.1762298553068287	6.903067605523737	0.03806725351541085	0.23736835720329932	0.400008326482552	0.3245560627987377	1.3320534941656106
sim_030	0.0009120538678365775	0.2781544984352342	2.4223868760411675	2.434080318134629	3.0865212287548234	0.6523958764664379	0.15383032065207103	0.06092889738799423	0.13284490549349665	1.2618646813822294
sim_031	0.0010959822745849827	1.9529038673818844	2.6716229257190323	2.2538452434023735	11.912425673899993	0.2606594406143104	0.23287824375976213	0.2688616432954827	0.23760067233044466	1.3556632539925402
sim_032	0.0011629387221195055	0.31349388212847545	2.296812332708334	2.1885860965596478	0.7663267662556289	0.10153955600610944	0.4914178963823507	0.16086596384318877	0.24617658376835116	1.453542908620695
sim_033	0.000945099711399752	1.782501863793989	2.05260056026145	1.9094810335090466	20.633889126201026	0.14021009959125544	0.3712225880577856	0.031238208891105654	0.45732910345985345	1.3252155373111416
sim_034	0.001185724113157137	0.7814849341574447	2.2491535135204046	1.8806946905063617	824.3290300618346	0.5235828341756136	0.16583686676415557	0.2592277261962192	0.051352572864011646	1.4550186560899587
sim_035	0.0009081449863542716	1.141691718354734	2.0563190373633984	2.0926824250881206	1.4944478253798048	0.4652357139074841	0.32967154234610613	0.10784125739923474	0.09725148634717502	1.4267309122799068
sim_036	0.0010186867048516295	0.46139546750623456	2.174199108818316	1.9469273990249016	6.760568374677566	0.10564040572796339	0.3666074994762986	0.12163959710331491	0.406112497692423	1.5079192826170915
sim_038	0.001016031203939774	0.3696241451030461	2.383167447678193	2.045233180734179	6.1823083905050344	0.045402901184126286	0.29506613108400304	0.22588421982216292	0.4336467479097078	1.5202541526349906
sim_039	0.0007845060480269392	0.6056174285198153	3.3821086968025074	2.6047587644014323	6.885202980131707	0.5530878568684536	0.1591837480951212	0.27562686658807445	0.012101528448350815	1.2392676134165004
sim_040	0.001042979372270547	0.50650952276597	2.2194349895004573	2.1344935035251322	2.5761399231139106	0.3081141987512141	0.3602579305089269	0.07875848584847647	0.2528693848913826	1.5867887733353443
sim_042	0.0010664076640313762	1.9225470911356102	2.569726246153302	2.182921286139549	0.5794787123224088	0.15726306461605058	0.15795995652644831	0.06917119243441007	0.6156057864230909	1.2854191879671604
sim_043	0.0009313389075298506	2.650082719916961	2.4533035703774604	2.1361292831674015	4.6586372344606275	0.11522670693773254	0.06622182988801244	0.6118534468739809	0.2066980163002742	1.305810779746377
sim_044	0.0008648351049469055	0.30541727046803524	2.595208630138583	2.2902552772815694	1.439055121435308	0.01888611734420818	0.009708220798946208	0.356323634634128	0.6150820272227175	1.33317232529692
sim_045	0.0008703318779719842	0.8872437571374012	2.166620111174101	1.9908995709849626	2.204438571331756	0.14094043123626893	0.12868669114392242	0.29207324664614903	0.4382996309736596	1.5470919572822717
sim_046	0.000991584380356165	0.900175778980181	1.9032054534073632	2.211021784652685	1.7022737373964048	0.2647089817046092	0.3465568002255311	0.04240011126255683	0.34633410680730287	1.5462027438133137
sim_047	0.0011513408233922268	0.3744815118465303	2.0853305514162788	2.4640412024193585	2.628612026140753	0.37568642563567	0.17864860075632844	0.2516636342946608	0.19400133931334076	1.2926756079356976
sim_048	0.0008691749121194152	0.6508889445530174	2.6156037274357526	1.925218412342371	0.6599511923038406	0.10061627936631301	0.1587265495957948	0.37382802588174713	0.3668291451561452	1.3410203016553046
sim_049	0.0009349313853975202	0.6965666737252248	2.2001705278195436	1.403577839731034	1.100545083154332	0.19875681065679868	0.2316165758190658	0.42393322665125943	0.14569338687287609	1.6815907543138922
sim_050	0.00084842775059826	0.7580883700466219	2.1552933025037433	2.0132878385349895	2.282780546492489	0.155103264363864	0.18846574003340913	0.4088425351312243	0.24758846047150265	1.2625741446465917
sim_051	0.0010463552982541992	0.7708642329081716	3.1745910663475563	2.0037704847435007	4.582546878639751	0.10161665427523403	0.28044487248957595	0.2165935234482715	0.4013449497869186	1.4845193961753882
sim_052	0.0009710094481832497	3.07376023002857	2.758021638710379	2.024605961943373	8.037210426350683	0.4230227866272328	0.2874575386004214	0.23784886403777608	0.051670810734569875	1.2359282864566628
sim_053	0.0010224945100627341	0.18684794419440948	2.681798096020134	1.995634461621353	0.5099430831098258	0.3792530081352481	0.21675354453533666	0.06372497260994787	0.3402684747194675	1.1458185995942973
sim_054	0.0010630457547205572	2.3307403028680023	2.8687803491947084	1.9022790706768964	1.5772867284304506	0.0472101033235754	0.3221404765916336	0.5089128414141878	0.1217365786706032	1.5213913671151837
sim_055	0.0009036897067566357	0.1801406455353559	2.6940917171029257	2.094753163206682	3.0221862887204707	0.3221280394997854	0.1347728719395839	0.5225996422844711	0.020499446276159766	1.460801146326388
sim_056	0.001013333146955488	0.15267606678312326	2.2764440090272813	1.916012330744425	4.852807559415952	0.30330554242869634	0.47868577238527044	0.19346476382196254	0.0245439213640706	1.6051700045227115
sim_057	0.0009147738014100164	0.38475438280934293	2.286418904212422	1.818530415873433	8.038188348241675	0.10646742895890565	0.17023259913025665	0.6371914002646741	0.08610857164616349	1.2538678938167107
sim_058	0.0010260904041342435	1.2082738362588792	3.030599283278912	2.3572434154431097	0.8591995722700125	0.2247640152629472	0.26843880732316083	0.23332565333083982	0.27347152408305203	1.57913846765452
sim_059	0.0010303864842961994	2.0307739658993946	2.7894398291619087	1.9778046467591155	2.7059053585061763	0.09638270524385946	0.44787377697505854	0.2047088333054509	0.2510346844756313	1.4178017127959577
sim_060	0.0009668337072374231	0.9883249574610459	3.03044395945927	1.9738106478200048	4.307206330139043	0.639301581795206	0.21419855751339392	0.10065962693090436	0.04584023376049558	1.4301889840428073
sim_062	0.0010938032689792076	0.18359267756801678	2.5948755027556123	1.9459970896535852	3.6351080178051456	0.22292506767466486	0.36319772607447415	0.22374342397137728	0.19013378227948372	1.2996763463743617
sim_064	0.0010150779930464952	1.9773340905668289	2.906328794247187	2.1382657994161924	0.817444327226066	0.2333629634764616	0.18707894761905078	0.4450710030816366	0.13448708582285088	1.6345510880255918
sim_065	0.0010919538055482439	2.527580143124291	2.3551653220709334	1.7043598254989485	1.8979258397247931	0.256523072120911	0.25751786298985385	0.026930575829788868	0.4590284890594464	1.533962945990112
sim_066	0.000932379447994197	0.23500654040875366	2.116196759125311	1.6464757560368803	23.8915882872362	0.42543458252828265	0.0030002157228336186	0.5295715575668704	0.04199364418201326	1.5239692244424077
sim_067	0.0011641827564621114	0.6017233952490635	2.4211794366919923	2.545243776123579	8.785759132824111	0.0013746981744545458	0.27682086537630324	0.255207780576074	0.4665966558731682	1.2835167928089464
sim_068	0.0010191504586330453	0.37148193668055324	3.043128582331129	1.9753967710588642	11.133063147176998	0.1326946569638738	0.2237678136327895	0.3752620720516257	0.2682754573517111	1.3794302563157994
sim_069	0.0008359773246461058	0.13730237814288285	2.436537061149931	1.802314334380521	1.087278135877566	0.05042448097602013	0.43370073091550737	0.41200893920625825	0.10386584890221434	1.4240550519972084
sim_070	0.0008781244001982221	2.6182560989031205	2.2428014228928097	2.4779429771587678	0.14581458460728042	0.01547843579776821	0.6126956135542148	0.13800882672940123	0.23381712391861575	1.3721153112083826
sim_071	0.0009127682199028601	0.688923063784744	1.9641513411208387	1.8550852122560615	5.056811779467161	0.19533805847948305	0.5189886468680435	0.1956533444049798	0.09001995024749367	1.179068195588929
sim_072	0.0007790318915822219	0.4254719068373854	2.448087444711236	1.593587468638638	5.782361499700548	0.4319443156883907	0.13378336780810524	0.21898705019852704	0.21528526630497702	1.346399102161011
sim_073	0.001130588285297888	0.408832863248592	2.6317386217996876	1.765315159170119	1.689760895809644	0.16406488526558047	0.23206497521776226	0.4788330265653506	0.12503711295130654	1.300554075816121
sim_074	0.0009709931095676814	2.9039796297629197	2.286401238323777	2.217646983526752	0.22893775424321938	0.38918398544098126	0.08905651188691037	0.06610478161821336	0.45565472105389504	1.3197168834135462
sim_075	0.0010394005411328493	0.3897955235252531	2.621916427741493	1.8171382408975727	0.7179287143919404	0.10252695806927	0.497675702305367	0.10372560258711769	0.29607173703824535	1.2692304903694434
sim_076	0.0009570428681671644	0.08465970040451365	2.1706346689749285	2.1013117438549735	0.296484654862443	0.2554062185017231	0.7161483464771905	0.01220124490843377	0.016244190112652403	1.243777149107701
sim_077	0.0009333985108088489	1.4346168093504679	2.104071967007113	1.8642405509354982	2.7022255106858273	0.17822869122170498	0.5069476740957003	0.30312638262177777	0.01169725206081707	1.6250283164030517
sim_078	0.0010627869101777724	0.18786374534967715	3.0129120904830846	2.006238655397683	8.390875643693313	0.03597717537100127	0.41197903320362284	0.12625812561343688	0.42578566581193883	1.4765210609438915
sim_079	0.001121767531848699	0.82685266182241	2.143978106705213	1.9027807513369803	2.239732922985015	0.4160095021934493	0.23746963558472386	0.11754363611860374	0.22897722610322319	1.4110488478665826
sim_080	0.0010844072800112769	1.8822910290670138	2.236348771938424	1.7983489527988086	0.05507552845509657	0.6037305222038477	0.05953859222861884	0.1291077731323668	0.20762311243516676	1.121028572554511
sim_081	0.0009944582267853096	1.140153116424486	2.4253648150876113	1.569583999498427	4.429320991753624	0.48357375441408523	0.11140353517851682	0.14084619134194626	0.2641765190654516	1.925335173372291
sim_082	0.001219568794487209	0.6606593654098851	2.4273726684076182	2.2021850245418984	1.182205713702692	0.0276048449029419	0.8069305449708137	0.0021256449765353178	0.16333896514970897	1.1810828936588396
sim_083	0.0009934301843570624	0.16641702325038132	2.934861933262365	1.9992130930762906	14.359451228823954	0.16147703836035698	0.07798925717495044	0.4584627214434029	0.30207098302128965	1.2044078682368933
sim_084	0.0010694595220887245	0.7373148094104397	2.532346471146293	1.9405297080080428	13.541225269656211	0.36224362610055716	0.18421053728079798	0.161279190409769	0.29226664620887594	1.551915293503419
sim_085	0.0011322906536046712	0.931458924583091	2.8342726756465217	2.3352878918572157	6.441525558761644	0.3608903288138532	0.1809500463287212	0.36163833805056833	0.0965212868068573	1.2436668125165522
sim_086	0.0009891945813285603	1.0217310998249636	2.128254131883861	1.6898719903705635	6.1494015279829535	0.6221213652339797	0.3120440577907062	0.05192406900555887	0.01391050796975529	1.4059986925146406
sim_088	0.001016956807577237	1.1224020372751125	2.389404588332817	1.6379689761356295	0.16158767047988173	0.14565768111998836	0.15461992682016426	0.5047304575993706	0.19499193446047677	1.3172497642453982
sim_089	0.000951359296099177	0.3542419298532041	2.7621655294464214	2.035034399211404	3.89990155799623	0.17334565801538074	0.06770934155218883	0.5084845634277165	0.2504604370047139	1.2470718882685483
sim_090	0.0011193077932542819	0.653162618182197	2.7407994422978614	1.9788051092854608	3.2785261510623966	0.377048657228463	0.013332682063310572	0.1428543846285296	0.46676427607969684	1.7812129018965364
sim_091	0.0007477210341009452	0.5981749898428264	2.981410113151522	2.1718110206942765	0.20378107729154263	0.13613793663597265	0.3373834960298743	0.09132574856276747	0.4351528187713857	1.4780808762146709
sim_092	0.0008841655467733395	1.8718552751146096	2.41900201646375	1.7412499716664362	0.48726573356331604	0.5569862779205035	0.23116531169130727	0.06554385950884567	0.1463045508793436	1.4631858070706054
sim_093	0.0009931233996825805	1.2345033241298413	2.634188947069055	1.767971757186727	0.3875890666290271	0.2857271010126252	0.4306942196600048	0.09935735521939358	0.18422132410797637	1.5550745419230345
sim_094	0.0011911931279327465	1.826656603807469	1.8086454385759136	1.6247891257100449	0.4147940749144432	0.4824141060195973	0.18276604616144543	0.3172206338228685	0.01759921399608884	1.8269537800089894
sim_095	0.0009666934601858586	0.36593022890530474	3.6243166843728005	1.7237421743223826	0.9476577624934241	0.5387330357330196	0.32653808146134106	0.04997011553586703	0.08475876726977258	1.9355464695857063
sim_096	0.0009811775761440864	0.19857412434322297	2.595593938873246	1.8638033066201027	3.2992821719822785	0.5097420861509722	0.30302146821225734	0.07827975530396433	0.10895669033280603	1.2011795988439613
sim_097	0.0009947706281454973	0.13872570359227265	1.8438974482813413	2.286472122522263	22.35676853133092	0.3366529266981908	0.013256632902069911	0.31109115893864575	0.33899928146109354	1.468843326426244
sim_098	0.0010916066072830988	1.491228631173448	3.2154523485264113	1.8849802271879477	10.637742047389192	0.29510044003466646	0.04243323583183405	0.011866979613653739	0.6505993445198456	1.5355495127679948
sim_099	0.0012602971130108221	0.7834250213393276	2.051490072879871	1.5213077277583715	2.644357446024088	0.17294484304699556	0.18339252435000553	0.42058896792831696	0.22307366467468198	1.6892150014871223
sim_100	0.0009546250607637358	0.5405518279706868	4.006015869352155	1.9630424675233056	10.880019961195686	0.5020065659089141	0.12038927858430089	0.2948564903377632	0.08274766516902177	1.510997117207954
sim_101	0.0009771999612158554	0.27752750921232205	2.5702511300001523	2.013185055757439	8.383639743440831	0.14790661646587533	0.1259375209269067	0.0015411113119307806	0.7246147512952873	1.1889286175663532
sim_102	0.0009236961720393354	0.1492126797496092	2.916469990049135	2.4242181140701184	4.275664264743027	0.014205292621994365	0.4393793382861811	0.17751243973336112	0.36890292935846336	1.2966221902556125
sim_103	0.0011624285545411422	0.34545881731789874	3.115697324378351	2.00896274524817	1.843597486905694	0.2111299824077771	0.1571605145517588	0.07008227378328938	0.5616272292571747	1.5027352265920846
sim_104	0.0010654716598792026	1.1617925356791883	2.3133266766203615	2.015371403381192	12.297970965453157	0.3595596384987482	0.15078886352676377	0.37095365775515143	0.1186978402193367	1.3851031859763432
sim_106	0.0008647980416098139	1.145848623452183	2.067591413057542	2.166339113288648	0.5032632182155222	0.6006970923232705	0.343022446539827	0.03837806436285772	0.017902396774044694	1.5767272093771116
sim_107	0.0009276061218348771	0.5856357309337542	2.7094661485585747	1.773311626800545	1.59352900211424	0.41136580733517525	0.24220617721719329	0.062622996479645	0.2838050189679863	1.5596465330621712
sim_108	0.001088840533660085	1.623051724904827	2.872363642578084	1.4147604196412678	17.837701883562602	0.060778281056134885	0.4350441763294744	0.13435367252399888	0.3698238700903919	1.9491802157775204
sim_109	0.0009779619178462132	0.5544461780497805	2.7288555644085353	1.2691971454742885	14.45429273442824	0.0674945052563258	0.3700344792873394	0.08701707102394143	0.47545394443239336	1.6519892199691082
sim_110	0.001249499877429406	1.2967856019797779	2.3359185379698197	1.6291853524855069	4.770291597396282	0.5101227641617686	0.06105638198106656	0.41150740731097546	0.017313446546189253	1.324228591333727
sim_111	0.0008979153642643448	0.8859823177841033	1.7399203266404248	1.8988650047315967	8.054443444654167	0.11326722096216246	0.3727454146775593	0.2011147282601276	0.31287263610015065	1.6165726766178141
sim_112	0.0009476942311337962	0.38630740207123254	3.2647543796817526	1.978859809920067	3.4031454461804973	0.23338498083328285	0.15683575978524478	0.12111384618975994	0.48866541319171247	1.3905901227121193
sim_113	0.0008357261018877861	0.028731427818155388	2.3535184028147142	1.964793871654547	0.8284421332551987	0.21430385407019711	0.30366550170303225	0.16603464024601616	0.31599600398075434	1.4327140393925892
sim_114	0.0010498933214411112	1.0917965140483175	1.9726166874167754	2.1484436181183058	5.063197632103369	0.03277416199841637	0.3812699958711339	0.34692541603647553	0.23903042609397418	1.334955165508335
sim_115	0.0010517350032580835	1.8043746562426346	3.4091206774994145	1.769864673313267	0.7763100560012826	0.3119070971629767	0.48713522090243383	0.1984643830801944	0.0024932988543952647	1.674192881252313
sim_116	0.0011557245284599664	3.451754590236927	2.796377204862109	1.6780236334299543	16.80888671078418	0.2391308518319579	0.5569765353359998	0.1031839688425975	0.10070864398944486	1.5755622808617056
sim_117	0.0010032527613515279	0.6672008306083689	1.856564864943728	1.6180392710078961	0.5395944521513896	0.05868897186590298	0.0039422277398481545	0.0684914761709202	0.8688773242233288	1.4412859275091998
sim_118	0.0009383002118590083	0.18492897600755284	2.8998096759257126	1.977061816057521	0.8278339097599128	0.2107881995488849	0.16330214886660147	0.3907420797684809	0.23516757181603273	1.4889356515543593
sim_119	0.0009956688451956827	2.0103292441242453	2.534702858007969	1.9464936676836593	2.6006731676827135	0.028513399640477097	0.05343324683956366	0.639476996571554	0.2785763569484052	1.2668848134518995
sim_120	0.0010039787549511658	0.7424583877707899	2.1172613848896047	2.032737120491537	13.127368563033851	0.08262580656807395	0.10290444780499809	0.3165367574221871	0.49793298820474075	1.2138508211752876
sim_121	0.001009659486082845	0.5075277540613361	2.438958755487987	2.023986239162959	2.2402959508971545	0.42602164863128195	0.13342558298601426	0.2188125575205323	0.22174021086217152	1.3008249463592194
sim_122	0.0008958396715088912	0.39202133781319226	2.3349976698844195	1.5908427464910653	5.154961548497908	0.06840847657412691	0.5303344057588049	0.17581256800389408	0.22544454966317437	1.4251406140444258
sim_123	0.0007872737775550909	0.7928988566521766	3.405672550670275	2.134942339312799	2.9946679318726033	0.07180648569653536	0.23432127105264738	0.2411932993732758	0.4526789438775415	1.3626803181155944
sim_125	0.001027947621493844	1.3155886056861088	1.9803316760308696	2.1943693463384024	1.8638445155362464	0.02325440406217474	0.4862607182062641	0.4265721221679032	0.06391275556365818	1.2131171403439058
sim_127	0.0010873417825986186	1.37818793835867	2.1447452808436425	2.1242124452191167	1.7554530548007583	0.7039536557616825	0.020411927080761297	0.24141398494228708	0.03422043221526919	1.177300055804354
sim_128	0.0009088322057949912	0.17611685030157137	2.739188253830443	2.2510121011830027	20.286942841810347	0.589574439675338	0.04632959444811253	0.02924726625235333	0.3348486996241961	1.3746563113651222
sim_129	0.0009915959415765353	0.1297898946232851	2.27690679683878	2.070287670771461	9.114302404645164	0.33212444070214525	0.00947108265168587	0.5385353462139276	0.11986913043224132	1.2343365396903256
sim_130	0.0009867768749287113	0.855601519735127	2.235107446968096	2.072852093420457	1.425070324262227	0.45210942176116026	0.3219281536675345	0.11011583449275554	0.1158465900785496	1.4226978426128518
sim_131	0.0011777717849957496	0.11078981287521339	2.454047326178462	1.9060951097259036	8.063806445292787	0.20961708953321068	0.23730677834967256	0.266658393022539	0.28641773909457785	1.6044150708926699
sim_132	0.0008499566221398304	0.16823754936356689	1.9070755333886706	1.8795071082219208	12.547393096477466	0.4717700362150013	0.346665599647511	0.08992683887135013	0.09163752526613765	1.2437455318943196
sim_133	0.0010664127839776852	3.550727027270135	2.414588153159919	2.20622927796897	1.0615053764524018	0.442629645225148	0.03570532751196721	0.021067452929831417	0.5005975743330533	1.3160593897112145
sim_134	0.0010361513088101302	1.4305116445468242	2.2199101319945096	2.1699599606577444	0.21646705027647478	0.07994780621109311	0.5427224790779586	0.3336148426450089	0.04371487206593935	1.1987204335332728
sim_135	0.0009039921157909789	0.496263929482752	1.8870921154961722	2.231433533005131	3.4467683115713115	0.013184360696674108	0.174868958370174	0.7353735521093218	0.07657312882383023	1.1851076519222348
sim_136	0.0009138808750137355	0.07409008335162254	2.8084658663965136	1.805371557268322	2.368801503329741	0.26650880997421955	0.21448691673514206	0.36965962658125057	0.14934464670938793	1.645448349921236
sim_137	0.0011376408735517154	4.086775505455265	2.0147628359301524	2.015456199885635	2.1581525904620653	0.06226433206530975	0.30715006246302157	0.5321329753919639	0.0984526300797047	1.2205805003452395
sim_138	0.0010513625259761937	0.12214705333292077	2.6872709772551193	2.110909609857488	22.29208138379909	0.04062847366042771	0.048721503755770945	0.6438606425363972	0.26678938004740416	1.5878207381916407
sim_139	0.0009822643990668788	2.036158546827593	2.454330529811089	2.2051875295353587	2.9597289292777775	0.3159743725617989	0.05111206041122628	0.28814475530541783	0.344768811721557	1.2016020103646168
sim_140	0.0009384759674988206	1.0545003366802506	2.4245475482516867	1.6052587701738736	1.506187351480487	0.19108934425226837	0.010611564509312709	0.7430110824747419	0.05528800876367713	1.3011103356796998
sim_141	0.0009908865250004572	3.043343811777958	2.7193555614395026	2.0057331915795635	0.4878684779243168	0.20069268368272447	0.0685216872280393	0.3398236651732143	0.39096196391602195	1.3746403086933967
sim_142	0.0011011920955591276	1.761005643337656	2.287138743633122	2.1840910523078225	2.0875492386528656	0.27710443338515905	0.48272550643171935	0.02112884741676342	0.219041212766358	1.478246925966854
sim_143	0.0009951306566475591	0.3646229101851325	2.9175221470422823	1.699890648182984	2.9232242654699436	0.29504548021354227	0.286062555157179	0.14319661547896909	0.2756953491503097	1.2924901314353092
sim_144	0.0011136743465538362	4.519701219561208	2.835750674290811	1.947844763053413	9.581873006272907	0.28998341218216317	0.0825879793136358	0.5764392288687835	0.05098937963541752	1.6642460876695293
sim_145	0.0014775001601809539	1.09876864578272	2.753765794524652	1.9543595535598093	2.7314026831475675	0.39364286818536515	0.007841208265861821	0.4742020517981801	0.12431387175059287	1.4328613836672015
sim_146	0.0007966264012837389	1.4609581309062165	1.8367109190073332	2.1698883485970355	2.2006809913577223	0.6172060503599348	0.02086667438952432	0.2911161344678967	0.0708111407826442	1.267899749544428
sim_147	0.0009435563607226903	0.4872595375152957	2.055495429705773	2.6564646075033087	16.19466561683317	0.1709961759120067	0.3175104496429729	0.5076614284337814	0.003831946011239118	1.1428314301075413
sim_149	0.001136747352147315	0.054770058801282405	2.094221013081453	2.2897766827646473	2.4242019039237706	0.04129724898197919	0.10794122523242732	0.3434990918787087	0.5072624339068846	1.1235179530444905
sim_150	0.0011040287120675646	1.4407661713342927	2.4909997294939203	2.006637244503541	3.0862125764950257	0.04492564783493496	0.1801090897754129	0.30635734515650836	0.46860791723314366	1.4244412836977365
sim_151	0.0007735269811376055	0.583204729325854	3.0567881294475256	2.0302885788454	14.14167781863983	0.3089958033796008	0.12938236340626974	0.5555894772700285	0.006032355944100923	1.438446789806321
sim_152	0.0008793374443275136	0.21414512670966326	2.628327934223196	1.8549896558201193	8.062429977627481	0.08333228590450541	0.21144296089559914	0.16875193587321388	0.5364728173266816	1.3115362965101967
sim_153	0.0010671458006932244	0.16769173849504082	1.6456531008480377	1.8693065532589386	0.3883509316333235	0.37573279027602713	0.0076599499818504006	0.21914880870568046	0.39745845103644184	1.2196196880511792
sim_154	0.0009057224099629526	0.33976899607962624	2.8908423553848612	2.882052001593879	0.5599781500416778	0.07337961155970942	0.6893990475095827	0.06935159738326821	0.16786974354743972	1.2763092311306918
sim_155	0.0009905575681265922	2.1263885581690776	2.932313764271294	1.4494526901054852	2.3450231039269314	0.13169660319858828	0.5715798287365105	0.06302361642162313	0.23369995164327817	1.479630641677394
sim_156	0.0009319059722349035	2.42741593862216	2.0980203101098507	2.134536405547409	3.886032258380768	0.34253989115915545	0.006188471530832891	0.38281024777205575	0.2684613895379558	1.291374347469936
sim_157	0.0011316152405504722	1.0018528073145367	2.2794850664310644	2.0406722167167852	10.317903022285183	0.03877640070693157	0.1996068653610881	0.4225992987765417	0.33901743515543864	1.2716395459075747
sim_158	0.000992136280305882	1.8741062106962287	2.249807567600862	1.9667304043630174	10.274235509972085	0.3631105258929182	0.2129101272629189	0.24333409029594133	0.18064525654822133	1.3004533531443272
sim_159	0.001051265504790983	1.5933235856908505	2.654415725087995	2.1200971583134867	0.4238071163394165	0.05605645802045181	0.36048602217348774	0.5471418832227817	0.03631563658327865	1.271090775397975
sim_160	0.0011224393715713375	2.3949249238364403	2.052518663975772	2.2174020717931895	2.6168775642116553	0.11413171594534732	0.0931483920334393	0.7578393316342665	0.034880560386947014	1.3313137551361065
