replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_012	11368	66	0.005806	503	41	0.081511	250	28	0.112000	141	36	0.255319	95	16	0.168421	63	16	0.253968	39	16	0.410256	36	10	0.277778	22	5	0.227273	15	4	0.266667	18	7	0.388889	8	3	0.375000	7	3	0.428571	1	1	1.000000	7	5	0.714286	9	5	0.555556	6	5	0.833333	5	5	1.000000	6	6	1.000000	220	220	1.000000
sim_013	11460	54	0.004712	406	34	0.083744	243	30	0.123457	123	20	0.162602	78	21	0.269231	51	12	0.235294	48	19	0.395833	29	10	0.344828	24	11	0.458333	22	9	0.409091	18	10	0.555556	19	9	0.473684	6	3	0.500000	9	6	0.666667	6	3	0.500000	11	5	0.454545	6	5	0.833333	3	3	1.000000	6	6	1.000000	228	228	1.000000
sim_014	10513	55	0.005232	489	34	0.069530	237	31	0.130802	114	27	0.236842	84	19	0.226190	64	14	0.218750	43	10	0.232558	34	14	0.411765	24	11	0.458333	13	8	0.615385	13	7	0.538462	15	9	0.600000	7	4	0.571429	3	1	0.333333	7	4	0.571429	10	7	0.700000	4	4	1.000000	6	6	1.000000	12	12	1.000000	221	221	1.000000
sim_015	6476	50	0.007721	502	36	0.071713	282	34	0.120567	112	21	0.187500	89	23	0.258427	51	14	0.274510	37	11	0.297297	35	12	0.342857	20	11	0.550000	12	4	0.333333	13	6	0.461538	16	9	0.562500	11	8	0.727273	10	6	0.600000	9	7	0.777778	5	5	1.000000	5	5	1.000000	5	4	0.800000	2	2	1.000000	230	230	1.000000
sim_016	9949	72	0.007237	578	41	0.070934	269	34	0.126394	131	25	0.190840	78	20	0.256410	62	18	0.290323	43	12	0.279070	30	10	0.333333	18	5	0.277778	15	7	0.466667	16	6	0.375000	14	6	0.428571	10	6	0.600000	6	5	0.833333	6	5	0.833333	6	6	1.000000	9	6	0.666667	4	3	0.750000	7	7	1.000000	206	204	0.990291
sim_017	2892	32	0.011065	412	28	0.067961	256	33	0.128906	119	13	0.109244	84	22	0.261905	73	27	0.369863	48	15	0.312500	44	20	0.454545	28	11	0.392857	20	11	0.550000	19	4	0.210526	11	6	0.545455	6	5	0.833333	9	7	0.777778	8	7	0.875000	6	5	0.833333	9	5	0.555556	8	6	0.750000	7	6	0.857143	235	235	1.000000
sim_018	5771	48	0.008317	455	30	0.065934	220	22	0.100000	159	33	0.207547	104	19	0.182692	75	21	0.280000	52	19	0.365385	35	14	0.400000	25	11	0.440000	19	7	0.368421	14	6	0.428571	11	6	0.545455	13	9	0.692308	6	4	0.666667	5	4	0.800000	5	4	0.800000	9	9	1.000000	4	3	0.750000	4	4	1.000000	225	225	1.000000
sim_020	10956	64	0.005842	598	49	0.081940	255	32	0.125490	155	19	0.122581	88	25	0.284091	54	14	0.259259	47	17	0.361702	25	13	0.520000	35	12	0.342857	21	5	0.238095	12	4	0.333333	16	9	0.562500	5	3	0.600000	7	7	1.000000	11	10	0.909091	8	6	0.750000	9	7	0.777778	4	4	1.000000	4	4	1.000000	194	194	1.000000
sim_021	12686	56	0.004414	449	34	0.075724	195	25	0.128205	134	29	0.216418	92	23	0.250000	42	5	0.119048	34	14	0.411765	31	13	0.419355	22	7	0.318182	21	8	0.380952	12	7	0.583333	17	8	0.470588	8	4	0.500000	6	4	0.666667	5	3	0.600000	11	9	0.818182	2	1	0.500000	6	6	1.000000	4	4	1.000000	238	238	1.000000
sim_022	8730	49	0.005613	493	32	0.064909	240	28	0.116667	136	20	0.147059	86	23	0.267442	47	17	0.361702	43	17	0.395349	25	6	0.240000	24	11	0.458333	18	11	0.611111	8	4	0.500000	11	5	0.454545	9	9	1.000000	12	8	0.666667	6	5	0.833333	5	4	0.800000	8	7	0.875000	7	5	0.714286	7	6	0.857143	231	231	1.000000
sim_023	26055	114	0.004375	547	37	0.067642	213	22	0.103286	145	30	0.206897	88	15	0.170455	52	12	0.230769	52	13	0.250000	32	7	0.218750	23	13	0.565217	17	7	0.411765	13	7	0.538462	11	7	0.636364	11	7	0.636364	6	6	1.000000	5	4	0.800000	5	5	1.000000	4	2	0.500000	3	3	1.000000	7	6	0.857143	181	181	1.000000
sim_024	10275	53	0.005158	467	29	0.062099	187	25	0.133690	164	32	0.195122	104	25	0.240385	61	19	0.311475	39	6	0.153846	23	10	0.434783	23	13	0.565217	11	4	0.363636	17	10	0.588235	16	10	0.625000	11	6	0.545455	4	2	0.500000	5	5	1.000000	3	2	0.666667	5	4	0.800000	3	1	0.333333	2	1	0.500000	241	241	1.000000
sim_025	12621	73	0.005784	614	38	0.061889	280	35	0.125000	143	27	0.188811	99	20	0.202020	72	23	0.319444	40	11	0.275000	31	10	0.322581	25	12	0.480000	15	6	0.400000	14	7	0.500000	12	10	0.833333	13	11	0.846154	7	6	0.857143	9	6	0.666667	3	2	0.666667	6	6	1.000000	6	5	0.833333	6	5	0.833333	186	185	0.994624
sim_026	10794	60	0.005559	404	22	0.054455	221	28	0.126697	131	25	0.190840	92	17	0.184783	44	10	0.227273	48	16	0.333333	29	12	0.413793	24	10	0.416667	15	9	0.600000	12	8	0.666667	10	5	0.500000	7	2	0.285714	13	9	0.692308	3	3	1.000000	8	8	1.000000	5	3	0.600000	6	5	0.833333	4	4	1.000000	242	242	1.000000
sim_027	13643	87	0.006377	596	43	0.072148	298	35	0.117450	131	20	0.152672	103	14	0.135922	54	13	0.240741	41	14	0.341463	26	11	0.423077	23	12	0.521739	17	9	0.529412	17	6	0.352941	10	7	0.700000	7	6	0.857143	10	6	0.600000	5	3	0.600000	10	8	0.800000	5	4	0.800000	4	3	0.750000	10	8	0.800000	190	189	0.994737
sim_028	8140	59	0.007248	455	34	0.074725	232	24	0.103448	148	23	0.155405	68	18	0.264706	58	14	0.241379	39	11	0.282051	27	6	0.222222	20	8	0.400000	28	15	0.535714	11	5	0.454545	12	8	0.666667	9	5	0.555556	11	9	0.818182	8	5	0.625000	5	4	0.800000	7	7	1.000000	6	4	0.666667	2	2	1.000000	237	237	1.000000
sim_030	10751	62	0.005767	549	29	0.052823	258	36	0.139535	167	25	0.149701	104	23	0.221154	59	13	0.220339	39	14	0.358974	27	14	0.518519	25	16	0.640000	14	7	0.500000	13	7	0.538462	18	10	0.555556	8	7	0.875000	11	8	0.727273	6	4	0.666667	7	6	0.857143	5	4	0.800000	6	5	0.833333	7	7	1.000000	201	201	1.000000
sim_031	7538	36	0.004776	447	34	0.076063	249	25	0.100402	139	22	0.158273	83	23	0.277108	83	28	0.337349	49	18	0.367347	29	13	0.448276	30	12	0.400000	20	9	0.450000	11	4	0.363636	7	5	0.714286	16	12	0.750000	11	9	0.818182	8	5	0.625000	4	3	0.750000	6	5	0.833333	2	2	1.000000	3	2	0.666667	231	231	1.000000
sim_032	16394	91	0.005551	570	35	0.061404	254	25	0.098425	105	28	0.266667	67	20	0.298507	57	14	0.245614	34	10	0.294118	28	6	0.214286	22	11	0.500000	14	6	0.428571	6	4	0.666667	10	7	0.700000	14	7	0.500000	7	5	0.714286	10	5	0.500000	7	5	0.714286	1	1	1.000000	2	1	0.500000	7	6	0.857143	211	211	1.000000
sim_033	9407	48	0.005103	466	46	0.098712	249	29	0.116466	152	23	0.151316	97	25	0.257732	64	15	0.234375	35	10	0.285714	37	13	0.351351	23	10	0.434783	19	9	0.473684	20	9	0.450000	15	9	0.600000	10	7	0.700000	3	1	0.333333	6	4	0.666667	5	5	1.000000	5	4	0.800000	4	3	0.750000	3	3	1.000000	226	225	0.995575
sim_034	5974	39	0.006528	438	32	0.073059	200	25	0.125000	117	17	0.145299	81	23	0.283951	50	21	0.420000	50	12	0.240000	33	14	0.424242	23	10	0.434783	21	10	0.476190	13	8	0.615385	7	5	0.714286	10	6	0.600000	12	6	0.500000	7	6	0.857143	5	4	0.800000	6	6	1.000000	3	2	0.666667	5	4	0.800000	250	248	0.992000
sim_035	19672	85	0.004321	576	37	0.064236	296	35	0.118243	159	27	0.169811	119	31	0.260504	57	16	0.280702	46	13	0.282609	32	12	0.375000	15	10	0.666667	18	9	0.500000	15	4	0.266667	9	7	0.777778	4	3	0.750000	7	5	0.714286	6	4	0.666667	5	4	0.800000	5	4	0.800000	4	4	1.000000	5	5	1.000000	183	183	1.000000
sim_036	7579	50	0.006597	592	35	0.059122	245	35	0.142857	151	22	0.145695	90	29	0.322222	76	19	0.250000	54	21	0.388889	29	14	0.482759	14	7	0.500000	18	12	0.666667	14	8	0.571429	15	10	0.666667	10	5	0.500000	8	7	0.875000	14	8	0.571429	10	7	0.700000	4	3	0.750000	5	4	0.800000	10	9	0.900000	193	193	1.000000
sim_038	13820	62	0.004486	439	41	0.093394	242	29	0.119835	137	32	0.233577	84	13	0.154762	71	18	0.253521	49	13	0.265306	30	7	0.233333	19	10	0.526316	23	7	0.304348	11	7	0.636364	10	3	0.300000	11	7	0.636364	12	5	0.416667	10	7	0.700000	5	5	1.000000	5	4	0.800000	5	5	1.000000	6	6	1.000000	217	217	1.000000
sim_039	29847	130	0.004356	627	30	0.047847	286	38	0.132867	111	18	0.162162	86	17	0.197674	51	19	0.372549	45	9	0.200000	28	6	0.214286	17	12	0.705882	13	4	0.307692	12	6	0.500000	14	10	0.714286	7	4	0.571429	9	4	0.444444	7	6	0.857143	11	10	0.909091	4	4	1.000000	5	4	0.800000	6	6	1.000000	163	161	0.987730
sim_040	10634	62	0.005830	558	36	0.064516	249	36	0.144578	121	16	0.132231	91	14	0.153846	61	22	0.360656	52	17	0.326923	32	10	0.312500	25	16	0.640000	20	11	0.550000	9	6	0.666667	16	9	0.562500	9	5	0.555556	11	9	0.818182	6	4	0.666667	9	7	0.777778	7	5	0.714286	3	2	0.666667	3	3	1.000000	209	208	0.995215
sim_042	4126	27	0.006544	435	35	0.080460	287	39	0.135889	155	29	0.187097	121	26	0.214876	58	17	0.293103	46	19	0.413043	38	14	0.368421	27	9	0.333333	11	2	0.181818	16	7	0.437500	10	7	0.700000	10	6	0.600000	7	6	0.857143	7	4	0.571429	7	6	0.857143	8	8	1.000000	1	1	1.000000	9	9	1.000000	227	227	1.000000
sim_043	14153	75	0.005299	531	40	0.075330	250	28	0.112000	153	29	0.189542	79	16	0.202532	59	16	0.271186	53	16	0.301887	38	18	0.473684	21	9	0.428571	20	9	0.450000	14	3	0.214286	11	10	0.909091	7	5	0.714286	7	5	0.714286	7	6	0.857143	7	6	0.857143	6	6	1.000000	7	4	0.571429	7	4	0.571429	193	193	1.000000
sim_044	10329	60	0.005809	537	39	0.072626	269	38	0.141264	146	24	0.164384	88	21	0.238636	59	15	0.254237	49	14	0.285714	32	18	0.562500	20	7	0.350000	21	9	0.428571	16	10	0.625000	12	6	0.500000	9	6	0.666667	10	6	0.600000	11	9	0.818182	8	6	0.750000	7	4	0.571429	6	5	0.833333	6	5	0.833333	197	196	0.994924
sim_045	14964	73	0.004878	529	40	0.075614	246	26	0.105691	139	25	0.179856	95	22	0.231579	70	22	0.314286	38	12	0.315789	21	9	0.428571	27	7	0.259259	12	4	0.333333	16	9	0.562500	20	13	0.650000	8	7	0.875000	7	7	1.000000	11	7	0.636364	6	3	0.500000	5	4	0.800000	6	6	1.000000	4	3	0.750000	199	199	1.000000
sim_046	16060	86	0.005355	620	47	0.075806	231	25	0.108225	137	18	0.131387	96	18	0.187500	63	19	0.301587	43	13	0.302326	19	10	0.526316	34	15	0.441176	13	6	0.461538	16	9	0.562500	9	5	0.555556	6	4	0.666667	11	9	0.818182	3	3	1.000000	2	1	0.500000	4	4	1.000000	7	7	1.000000	7	6	0.857143	193	193	1.000000
sim_047	3726	30	0.008052	438	36	0.082192	229	30	0.131004	167	29	0.173653	103	26	0.252427	62	16	0.258065	37	10	0.270270	39	20	0.512821	24	7	0.291667	16	4	0.250000	10	7	0.700000	19	10	0.526316	16	10	0.625000	9	5	0.555556	6	6	1.000000	3	3	1.000000	5	5	1.000000	6	5	0.833333	5	5	1.000000	234	234	1.000000
sim_048	7807	54	0.006917	579	47	0.081174	264	32	0.121212	163	22	0.134969	72	12	0.166667	64	17	0.265625	47	17	0.361702	22	8	0.363636	25	12	0.480000	25	15	0.600000	9	5	0.555556	6	4	0.666667	13	8	0.615385	12	9	0.750000	8	6	0.750000	10	6	0.600000	6	5	0.833333	4	4	1.000000	4	4	1.000000	212	211	0.995283
sim_049	9086	60	0.006604	528	31	0.058712	242	33	0.136364	133	19	0.142857	87	18	0.206897	50	12	0.240000	55	14	0.254545	26	12	0.461538	20	11	0.550000	16	9	0.562500	11	5	0.454545	14	9	0.642857	15	11	0.733333	5	3	0.600000	6	3	0.500000	6	5	0.833333	4	4	1.000000	7	6	0.857143	4	4	1.000000	229	229	1.000000
sim_050	17989	104	0.005781	697	47	0.067432	293	37	0.126280	132	12	0.090909	78	17	0.217949	54	16	0.296296	34	9	0.264706	36	13	0.361111	22	14	0.636364	15	7	0.466667	19	10	0.526316	8	7	0.875000	10	6	0.600000	8	5	0.625000	10	8	0.800000	5	4	0.800000	10	8	0.800000	5	5	1.000000	5	5	1.000000	164	164	1.000000
sim_051	17577	74	0.004210	518	32	0.061776	248	27	0.108871	129	19	0.147287	76	19	0.250000	60	17	0.283333	31	7	0.225806	25	13	0.520000	21	7	0.333333	13	8	0.615385	15	11	0.733333	11	7	0.636364	12	6	0.500000	6	5	0.833333	10	9	0.900000	7	5	0.714286	2	2	1.000000	4	4	1.000000	5	5	1.000000	221	221	1.000000
sim_052	13911	61	0.004385	498	38	0.076305	246	34	0.138211	138	25	0.181159	77	18	0.233766	56	13	0.232143	35	12	0.342857	29	11	0.379310	13	4	0.307692	20	8	0.400000	12	7	0.583333	13	11	0.846154	9	7	0.777778	5	4	0.800000	6	4	0.666667	8	6	0.750000	8	6	0.750000	2	2	1.000000	6	6	1.000000	221	221	1.000000
sim_053	10458	66	0.006311	559	47	0.084079	206	20	0.097087	94	17	0.180851	64	13	0.203125	50	17	0.340000	42	18	0.428571	41	14	0.341463	26	13	0.500000	18	4	0.222222	17	5	0.294118	4	0	0.000000	7	5	0.714286	5	4	0.800000	7	4	0.571429	8	7	0.875000	3	2	0.666667	15	14	0.933333	11	11	1.000000	217	217	1.000000
sim_054	4364	48	0.010999	418	27	0.064593	211	26	0.123223	133	22	0.165414	81	19	0.234568	81	29	0.358025	50	15	0.300000	33	7	0.212121	24	7	0.291667	20	10	0.500000	18	7	0.388889	7	3	0.428571	15	8	0.533333	7	5	0.714286	12	10	0.833333	6	5	0.833333	5	4	0.800000	4	4	1.000000	7	7	1.000000	235	235	1.000000
sim_055	15861	95	0.005990	581	42	0.072289	236	30	0.127119	115	19	0.165217	86	18	0.209302	50	13	0.260000	58	15	0.258621	22	8	0.363636	23	7	0.304348	19	10	0.526316	12	5	0.416667	7	4	0.571429	8	2	0.250000	6	5	0.833333	12	8	0.666667	13	9	0.692308	8	5	0.625000	3	2	0.666667	6	6	1.000000	195	195	1.000000
sim_056	8925	65	0.007283	534	27	0.050562	270	37	0.137037	152	35	0.230263	92	26	0.282609	71	12	0.169014	38	8	0.210526	33	15	0.454545	27	10	0.370370	13	4	0.307692	10	7	0.700000	11	8	0.727273	10	7	0.700000	9	5	0.555556	9	4	0.444444	3	2	0.666667	4	4	1.000000	1	1	1.000000	9	9	1.000000	212	212	1.000000
sim_057	15045	79	0.005251	536	38	0.070896	265	29	0.109434	138	21	0.152174	92	23	0.250000	58	16	0.275862	56	15	0.267857	26	8	0.307692	22	11	0.500000	16	10	0.625000	14	9	0.642857	12	9	0.750000	8	4	0.500000	8	3	0.375000	6	4	0.666667	2	2	1.000000	6	4	0.666667	5	5	1.000000	9	9	1.000000	199	199	1.000000
sim_058	15082	92	0.006100	559	37	0.066190	244	31	0.127049	158	29	0.183544	94	17	0.180851	65	20	0.307692	45	17	0.377778	28	7	0.250000	22	6	0.272727	14	7	0.500000	16	6	0.375000	10	6	0.600000	13	6	0.461538	8	7	0.875000	11	6	0.545455	2	2	1.000000	6	6	1.000000	6	4	0.666667	7	5	0.714286	188	187	0.994681
sim_059	4153	53	0.012762	514	30	0.058366	262	30	0.114504	124	21	0.169355	93	22	0.236559	61	15	0.245902	49	19	0.387755	30	15	0.500000	20	8	0.400000	22	10	0.454545	11	6	0.545455	14	5	0.357143	9	6	0.666667	5	4	0.800000	6	2	0.333333	10	7	0.700000	7	4	0.571429	3	3	1.000000	5	5	1.000000	233	233	1.000000
sim_060	9064	59	0.006509	504	38	0.075397	184	27	0.146739	123	18	0.146341	87	27	0.310345	49	7	0.142857	37	9	0.243243	24	9	0.375000	16	5	0.312500	15	6	0.400000	13	6	0.461538	11	4	0.363636	12	7	0.583333	7	5	0.714286	7	7	1.000000	6	5	0.833333	8	7	0.875000	6	6	1.000000	8	8	1.000000	239	238	0.995816
sim_062	6779	49	0.007228	502	36	0.071713	275	32	0.116364	163	19	0.116564	82	22	0.268293	74	16	0.216216	44	15	0.340909	35	17	0.485714	24	12	0.500000	20	12	0.600000	13	6	0.461538	15	9	0.600000	5	3	0.600000	5	5	1.000000	5	3	0.600000	5	5	1.000000	10	8	0.800000	5	4	0.800000	5	4	0.800000	221	221	1.000000
sim_064	14719	72	0.004892	496	34	0.068548	221	22	0.099548	137	25	0.182482	80	16	0.200000	67	28	0.417910	34	6	0.176471	29	13	0.448276	25	10	0.400000	19	6	0.315789	13	9	0.692308	12	5	0.416667	8	7	0.875000	7	7	1.000000	6	6	1.000000	4	3	0.750000	4	3	0.750000	4	4	1.000000	7	7	1.000000	215	215	1.000000
sim_065	13097	74	0.005650	498	32	0.064257	277	39	0.140794	112	17	0.151786	67	19	0.283582	53	18	0.339623	42	9	0.214286	25	8	0.320000	28	14	0.500000	20	7	0.350000	5	4	0.800000	17	10	0.588235	15	9	0.600000	9	6	0.666667	12	6	0.500000	9	5	0.555556	1	0	0.000000	3	2	0.666667	6	5	0.833333	214	214	1.000000
sim_066	14011	87	0.006209	502	31	0.061753	246	29	0.117886	148	21	0.141892	79	15	0.189873	72	23	0.319444	31	13	0.419355	23	9	0.391304	21	9	0.428571	12	3	0.250000	15	6	0.400000	13	5	0.384615	13	9	0.692308	10	8	0.800000	7	4	0.571429	12	7	0.583333	0	0	NaN	2	2	1.000000	9	9	1.000000	208	208	1.000000
sim_067	7140	58	0.008123	590	42	0.071186	268	32	0.119403	164	36	0.219512	85	19	0.223529	63	11	0.174603	43	16	0.372093	35	11	0.314286	25	11	0.440000	19	11	0.578947	16	8	0.500000	10	5	0.500000	10	6	0.600000	6	5	0.833333	7	3	0.428571	7	7	1.000000	8	6	0.750000	7	7	1.000000	4	4	1.000000	200	200	1.000000
sim_068	5330	40	0.007505	482	27	0.056017	260	33	0.126923	136	31	0.227941	76	16	0.210526	65	15	0.230769	37	10	0.270270	44	20	0.454545	22	12	0.545455	17	9	0.529412	14	6	0.428571	7	4	0.571429	8	4	0.500000	10	5	0.500000	6	6	1.000000	10	9	0.900000	4	4	1.000000	9	9	1.000000	5	5	1.000000	233	233	1.000000
sim_069	16804	70	0.004166	574	43	0.074913	276	43	0.155797	152	17	0.111842	93	17	0.182796	58	20	0.344828	51	18	0.352941	31	8	0.258065	25	15	0.600000	18	10	0.555556	17	11	0.647059	8	3	0.375000	9	6	0.666667	4	4	1.000000	7	5	0.714286	4	4	1.000000	11	10	0.909091	5	5	1.000000	7	7	1.000000	182	182	1.000000
sim_070	9610	81	0.008429	533	30	0.056285	258	29	0.112403	145	24	0.165517	79	20	0.253165	58	14	0.241379	55	15	0.272727	35	14	0.400000	28	5	0.178571	17	7	0.411765	18	7	0.388889	15	9	0.600000	8	8	1.000000	14	11	0.785714	7	6	0.857143	3	3	1.000000	6	4	0.666667	8	7	0.875000	5	5	1.000000	200	199	0.995000
sim_071	11332	66	0.005824	569	33	0.057996	259	27	0.104247	153	30	0.196078	91	25	0.274725	77	21	0.272727	42	16	0.380952	38	12	0.315789	30	12	0.400000	18	11	0.611111	15	9	0.600000	9	4	0.444444	4	4	1.000000	8	6	0.750000	7	7	1.000000	14	12	0.857143	12	9	0.750000	6	6	1.000000	7	7	1.000000	181	181	1.000000
sim_072	8687	60	0.006907	530	45	0.084906	232	34	0.146552	140	22	0.157143	100	25	0.250000	62	7	0.112903	47	20	0.425532	41	18	0.439024	23	5	0.217391	16	7	0.437500	14	7	0.500000	10	4	0.400000	11	8	0.727273	7	5	0.714286	8	5	0.625000	4	2	0.500000	5	5	1.000000	5	4	0.800000	4	3	0.750000	213	212	0.995305
sim_073	3497	35	0.010009	391	26	0.066496	224	29	0.129464	142	26	0.183099	100	27	0.270000	55	10	0.181818	59	23	0.389831	37	13	0.351351	22	11	0.500000	18	8	0.444444	22	10	0.454545	11	6	0.545455	12	7	0.583333	10	7	0.700000	8	6	0.750000	3	3	1.000000	3	2	0.666667	3	3	1.000000	2	2	1.000000	245	244	0.995918
sim_074	10279	81	0.007880	616	39	0.063312	289	28	0.096886	139	25	0.179856	91	15	0.164835	50	12	0.240000	40	6	0.150000	32	16	0.500000	21	11	0.523810	20	10	0.500000	13	11	0.846154	14	7	0.500000	7	7	1.000000	9	6	0.666667	8	4	0.500000	4	3	0.750000	5	4	0.800000	5	4	0.800000	3	3	1.000000	206	206	1.000000
sim_075	5987	49	0.008184	441	34	0.077098	216	27	0.125000	139	21	0.151079	103	27	0.262136	55	12	0.218182	46	15	0.326087	37	16	0.432432	18	4	0.222222	13	8	0.615385	18	8	0.444444	9	4	0.444444	10	8	0.800000	9	2	0.222222	10	8	0.800000	3	1	0.333333	8	5	0.625000	10	9	0.900000	5	4	0.800000	236	236	1.000000
sim_076	10424	67	0.006427	523	33	0.063098	226	26	0.115044	146	24	0.164384	93	29	0.311828	63	16	0.253968	47	15	0.319149	38	14	0.368421	24	12	0.500000	19	6	0.315789	15	10	0.666667	13	9	0.692308	7	6	0.857143	7	3	0.428571	7	3	0.428571	5	4	0.800000	5	3	0.600000	6	4	0.666667	10	10	1.000000	206	204	0.990291
sim_077	11953	71	0.005940	532	26	0.048872	308	46	0.149351	142	23	0.161972	81	16	0.197531	50	18	0.360000	46	15	0.326087	37	12	0.324324	19	10	0.526316	10	1	0.100000	9	4	0.444444	12	7	0.583333	7	3	0.428571	8	5	0.625000	9	8	0.888889	8	8	1.000000	5	4	0.800000	1	1	1.000000	7	6	0.857143	214	214	1.000000
