#node	date	numeric date
TIP_8|2024-07-24	2024-07-24	2024.561475
NODE_0000032	2024-03-20	2024.217852
TIP_59|2024-04-10	2024-04-10	2024.274590
NODE_0000033	2024-04-24	2024.312460
NODE_0000034	2024-04-24	2024.312460
NODE_0000035	2024-04-24	2024.312460
TIP_58|2024-06-08	2024-06-08	2024.435792
NODE_0000038	2024-04-24	2024.313005
TIP_2|2024-06-14	2024-06-14	2024.452186
NODE_0000009	2024-06-10	2024.440943
TIP_54|2024-07-12	2024-07-12	2024.528689
TIP_94|2024-06-18	2024-06-18	2024.463115
NODE_0000036	2024-05-29	2024.408684
TIP_68|2024-06-26	2024-06-26	2024.484973
NODE_0000037	2024-06-21	2024.470363
TIP_98|2024-07-14	2024-07-14	2024.534153
TIP_61|2024-06-25	2024-06-25	2024.482240
NODE_0000044	2024-06-21	2024.471015
TIP_75|2024-07-29	2024-07-29	2024.575137
TIP_87|2024-07-23	2024-07-23	2024.558743
NODE_0000012	2024-05-12	2024.361999
NODE_0000013	2024-06-01	2024.416158
NODE_0000014	2024-06-10	2024.440534
TIP_40|2024-07-11	2024-07-11	2024.525956
TIP_49|2024-06-15	2024-06-15	2024.454918
NODE_0000015	2024-06-18	2024.462435
TIP_85|2024-06-27	2024-06-27	2024.487705
TIP_89|2024-06-18	2024-06-18	2024.463115
NODE_0000049	2024-06-19	2024.466925
TIP_90|2024-07-14	2024-07-14	2024.534153
NODE_0000018	2024-07-06	2024.512295
TIP_4|2024-07-24	2024-07-24	2024.561475
TIP_81|2024-07-06	2024-07-06	2024.512295
NODE_0000019	2024-05-29	2024.408221
NODE_0000052	2024-06-02	2024.418511
NODE_0000055	2024-06-02	2024.418511
TIP_69|2024-06-24	2024-06-24	2024.479508
TIP_31|2024-07-12	2024-07-12	2024.528689
NODE_0000056	2024-06-02	2024.418511
NODE_0000063	2024-06-02	2024.418511
TIP_76|2024-07-12	2024-07-12	2024.528689
TIP_16|2024-07-30	2024-07-30	2024.577869
NODE_0000064	2024-06-02	2024.418511
TIP_46|2024-07-08	2024-07-08	2024.517760
NODE_0000028	2024-07-06	2024.511830
TIP_39|2024-07-26	2024-07-26	2024.566940
TIP_19|2024-07-23	2024-07-23	2024.558743
NODE_0000066	2024-05-29	2024.408221
NODE_0000022	2024-06-01	2024.417922
TIP_72|2024-06-10	2024-06-10	2024.441257
NODE_0000023	2024-06-21	2024.470881
TIP_95|2024-07-02	2024-07-02	2024.501366
TIP_32|2024-07-12	2024-07-12	2024.528689
NODE_0000029	2024-06-06	2024.429800
TIP_71|2024-06-14	2024-06-14	2024.452186
NODE_0000070	2024-06-06	2024.429800
TIP_84|2024-07-30	2024-07-30	2024.577869
NODE_0000031	2024-06-16	2024.458149
TIP_53|2024-06-23	2024-06-23	2024.476776
NODE_0000073	2024-06-21	2024.471150
TIP_88|2024-07-20	2024-07-20	2024.550546
TIP_83|2024-07-07	2024-07-07	2024.515027
NODE_0000061	2024-03-21	2024.219536
TIP_38|2024-04-20	2024-04-20	2024.301913
NODE_0000062	2024-05-03	2024.337899
NODE_0000085	2024-05-10	2024.356557
TIP_33|2024-05-10	2024-05-10	2024.356557
NODE_0000086	2024-05-20	2024.384791
TIP_18|2024-05-28	2024-05-28	2024.405738
TIP_86|2024-06-21	2024-06-21	2024.471311
NODE_0000078	2024-05-12	2024.362507
NODE_0000072	2024-06-23	2024.476455
TIP_26|2024-06-25	2024-06-25	2024.482240
TIP_55|2024-06-23	2024-06-23	2024.476776
NODE_0000074	2024-07-10	2024.522988
TIP_10|2024-07-10	2024-07-10	2024.523224
TIP_23|2024-07-23	2024-07-23	2024.558743
NODE_0000082	2024-05-12	2024.362507
NODE_0000088	2024-06-01	2024.415792
NODE_0000095	2024-06-06	2024.429451
TIP_20|2024-06-14	2024-06-14	2024.452186
NODE_0000096	2024-07-05	2024.509478
TIP_37|2024-07-30	2024-07-30	2024.577869
NODE_0000097	2024-07-11	2024.525831
TIP_50|2024-07-25	2024-07-25	2024.564208
TIP_29|2024-07-22	2024-07-22	2024.556011
NODE_0000087	2024-06-06	2024.430003
NODE_0000089	2024-06-06	2024.430003
TIP_66|2024-07-28	2024-07-28	2024.572404
TIP_62|2024-07-11	2024-07-11	2024.525956
NODE_0000090	2024-06-10	2024.440672
TIP_48|2024-06-10	2024-06-10	2024.441257
NODE_0000091	2024-06-26	2024.484973
TIP_34|2024-06-26	2024-06-26	2024.484973
NODE_0000092	2024-07-03	2024.503822
TIP_1|2024-07-08	2024-07-08	2024.517760
NODE_0000093	2024-07-03	2024.503822
TIP_17|2024-07-23	2024-07-23	2024.558743
TIP_11|2024-07-26	2024-07-26	2024.566940
NODE_0000094	2024-05-12	2024.363092
NODE_0000098	2024-06-01	2024.417779
TIP_63|2024-07-14	2024-07-14	2024.534153
NODE_0000099	2024-06-02	2024.419479
NODE_0000067	2024-06-21	2024.470762
TIP_91|2024-07-08	2024-07-08	2024.517760
TIP_96|2024-07-15	2024-07-15	2024.536885
NODE_0000101	2024-06-04	2024.424863
TIP_45|2024-06-04	2024-06-04	2024.424863
NODE_0000102	2024-06-05	2024.426782
TIP_15|2024-06-06	2024-06-06	2024.430328
NODE_0000103	2024-06-05	2024.426815
TIP_3|2024-06-29	2024-06-29	2024.493169
NODE_0000104	2024-06-05	2024.426815
TIP_67|2024-07-12	2024-07-12	2024.528689
NODE_0000105	2024-06-05	2024.426815
TIP_7|2024-07-16	2024-07-16	2024.539617
TIP_52|2024-07-26	2024-07-26	2024.566940
NODE_0000075	2024-05-20	2024.383880
TIP_25|2024-05-28	2024-05-28	2024.405738
TIP_73|2024-05-28	2024-05-28	2024.405738
TIP_9|2024-05-20	2024-05-20	2024.383880
NODE_0000100	2024-05-21	2024.386458
NODE_0000079	2024-06-04	2024.424863
TIP_12|2024-06-04	2024-06-04	2024.424863
NODE_0000108	2024-06-04	2024.424863
TIP_24|2024-06-21	2024-06-21	2024.471311
TIP_47|2024-07-21	2024-07-21	2024.553279
NODE_0000081	2024-06-16	2024.458310
TIP_56|2024-06-21	2024-06-21	2024.471311
NODE_0000110	2024-06-20	2024.469696
TIP_74|2024-07-29	2024-07-29	2024.575137
NODE_0000111	2024-06-20	2024.469698
TIP_77|2024-07-19	2024-07-19	2024.547814
TIP_100|2024-07-15	2024-07-15	2024.536885
