replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_168	TIP_153	2025.0191780821917	2025.043828984306	2025.013018	2025.078222	0.06847360912981455
sim_168	TIP_007	2025.5561643835617	2025.52042010984	2025.49096	2025.558903	0.9329529243937232
sim_168	TIP_314	2025.9616438356165	2025.9662528962344	2025.9217771	2025.99973	0.39229671897289586
sim_168	TIP_497	2025.9561643835616	2025.96091805007	2025.9205471	2026.00055	0.42082738944365194
sim_168	TIP_065	2025.8712328767124	2025.8722971182597	2025.843565	2025.9116482	0.49358059914407987
sim_168	TIP_045	2025.2328767123288	2025.228105828813	2025.202599	2025.248625	0.5677603423680456
sim_168	TIP_154	2025.0739726027398	2025.0599390627656	2025.017538	2025.087121	0.6990014265335235
sim_168	TIP_080	2025.4136986301369	2025.431154320972	2025.408768	2025.465893	0.10699001426533523
sim_168	TIP_062	2025.3068493150686	2025.2886221184012	2025.254934	2025.321367	0.8716119828815977
sim_168	TIP_292	2025.0328767123287	2025.0435084992855	2025.013018	2025.075072	0.24393723252496433
sim_168	TIP_426	2025.654794520548	2025.6507701027083	2025.625887	2025.667943	0.5606276747503567
sim_168	TIP_296	2025.2602739726028	2025.284537931525	2025.249174	2025.319858	0.12125534950071326
sim_168	TIP_334	2025.7890410958903	2025.789929443651	2025.752195	2025.830547	0.49072753209700426
sim_168	TIP_467	2025.8876712328768	2025.8716874158345	2025.836305	2025.9084885	0.7646219686162625
sim_168	TIP_129	2025.8739726027397	2025.8750680884448	2025.840545	2025.907669	0.48787446504992865
sim_168	TIP_397	2025.5780821917808	2025.5414233537797	2025.49973	2025.576442	0.9828815977175464
sim_168	TIP_105	2025.1150684931506	2025.1151633980016	2025.09397	2025.143695	0.5934379457917262
sim_168	TIP_017	2025.9616438356165	2025.9519836521824	2025.9157577	2025.99589	0.6533523537803139
sim_168	TIP_196	2025.9397260273972	2025.954285645991	2025.9173982	2025.99479027	0.2867332382310984
sim_168	TIP_239	2025.986301369863	2025.943764473982	2025.9124679	2025.9875311	0.9514978601997147
sim_168	TIP_205	2025.4328767123288	2025.4346366291	2025.411228	2025.461094	0.5235378031383737
sim_168	TIP_203	2025.4164383561645	2025.428801527819	2025.408768	2025.454794	0.11554921540656206
sim_168	TIP_391	2025.158904109589	2025.1455310413664	2025.126167	2025.163834	0.9158345221112696
sim_168	TIP_319	2025.9972602739726	2025.9817884321533	2025.9550638	2026.00219	0.9158345221112696
sim_168	TIP_445	2025.482191780822	2025.47269185164	2025.441236	2025.49726	0.6676176890156919
sim_168	TIP_365	2025.9917808219177	2025.9742844736968	2025.9378052	2026.00205	0.818830242510699
sim_168	TIP_222	2025.2301369863014	2025.2216532039936	2025.19507	2025.248635	0.6504992867332382
sim_168	TIP_047	2025.2602739726028	2025.2905606205404	2025.256574	2025.324658	0.05563480741797432
sim_168	TIP_174	2025.6520547945206	2025.6309276590596	2025.600269	2025.660544	0.9072753209700428
sim_168	TIP_010	2025.4931506849316	2025.465488851641	2025.438495	2025.49767	0.978601997146933
sim_168	TIP_197	2025.7397260273972	2025.6993347831656	2025.665753	2025.741645	0.9586305278174037
sim_168	TIP_207	2025.0986301369862	2025.1035440228225	2025.080411	2025.138216	0.49358059914407987
sim_168	TIP_118	2025.3780821917808	2025.3740421626253	2025.340825	2025.403839	0.5834522111269614
sim_168	TIP_439	2025.6986301369864	2025.7113059158337	2025.686161	2025.739045	0.181169757489301
sim_168	TIP_373	2025.1123287671232	2025.1171097674744	2025.08548	2025.145615	0.38088445078459343
sim_168	TIP_415	2025.6849315068494	2025.7140260827373	2025.677122	2025.747535	0.09272467902995721
sim_168	TIP_378	2025.2575342465752	2025.2850851012815	2025.250825	2025.322327	0.08416547788873038
sim_168	TIP_223	2025.9041095890411	2025.882005359916	2025.846985	2025.9150685	0.8530670470756063
sim_168	TIP_418	2025.3260273972603	2025.32054514408	2025.309038	2025.330957	0.8059914407988588
sim_168	TIP_459	2025.509589041096	2025.5409348202568	2025.502739	2025.574792	0.07560627674750357
sim_168	TIP_337	2025.0739726027398	2025.0353127717572	2025.000689	2025.077532	0.9500713266761769
sim_168	TIP_271	2025.6246575342466	2025.6125194935755	2025.576442	2025.641646	0.8102710413694721
sim_168	TIP_333	2025.331506849315	2025.3485365135496	2025.324387	2025.378491	0.12696148359486448
sim_168	TIP_317	2025.0575342465754	2025.055413238228	2025.018907	2025.087122	0.48502139800285304
sim_168	TIP_464	2025.5671232876712	2025.5509401198256	2025.516848	2025.582052	0.7860199714693296
sim_168	TIP_242	2025.9369863013699	2025.9564039519264	2025.9178077	2025.99822	0.2582025677603424
sim_168	TIP_069	2025.0054794520547	2025.0233454964305	2024.995479	2025.054245	0.14265335235378032
sim_168	TIP_422	2025.123287671233	2025.1119156077016	2025.080551	2025.149724	0.7118402282453637
sim_168	TIP_272	2025.3643835616438	2025.3453942339477	2025.323837	2025.379182	0.8744650499286734
sim_168	TIP_110	2025.5123287671233	2025.522249218261	2025.49247	2025.557394	0.3466476462196862
sim_168	TIP_385	2025.8821917808218	2025.8941992696189	2025.869182	2025.9164382	0.17118402282453637
sim_168	TIP_277	2025.786301369863	2025.7714314051327	2025.745754	2025.806989	0.8159771754636234
sim_168	TIP_479	2025.8027397260273	2025.7801273965763	2025.746164	2025.820278	0.8259629101283881
sim_168	TIP_215	2025.5260273972603	2025.523886787448	2025.49178	2025.563283	0.5920114122681883
sim_169	TIP_063	2025.495890410959	2025.5099891626269	2025.4911	2025.535616	0.09700427960057062
sim_169	TIP_238	2025.0575342465754	2025.067036898715	2025.036026	2025.086982	0.21398002853067047
sim_169	TIP_091	2025.3616438356164	2025.3467742154069	2025.324927	2025.381372	0.8316690442225392
sim_169	TIP_345	2025.7123287671234	2025.7269121084169	2025.69466	2025.749865	0.16833095577746077
sim_169	TIP_369	2025.0767123287671	2025.066075490728	2025.035616	2025.087122	0.7261055634807418
sim_169	TIP_173	2025.4356164383562	2025.452568279601	2025.414798	2025.49301	0.2967189728958631
sim_169	TIP_248	2025.5972602739726	2025.6052659885895	2025.576982	2025.636576	0.38944365192582026
sim_169	TIP_370	2025.6246575342466	2025.628258606279	2025.604929	2025.656434	0.40228245363766046
sim_169	TIP_220	2025.33698630137	2025.346574874464	2025.323837	2025.380962	0.3437945791726106
sim_169	TIP_151	2025.7808219178082	2025.802612256775	2025.763013	2025.834927	0.15834522111269614
sim_169	TIP_392	2025.66301369863	2025.6539557204003	2025.634106	2025.667943	0.8587731811697575
sim_169	TIP_283	2025.2164383561644	2025.1965348174008	2025.159314	2025.237676	0.7874465049928673
sim_169	TIP_025	2025.9342465753425	2025.9527617272477	2025.9167077	2025.99603055	0.2810271041369472
sim_169	TIP_259	2025.9698630136986	2025.974820235177	2025.9356166	2026.0011	0.3223965763195435
sim_169	TIP_432	2025.841095890411	2025.882619278316	2025.842605	2025.9125985	0.018544935805991442
sim_169	TIP_489	2025.6	2025.5926460827357	2025.576032	2025.616708	0.797432239657632
sim_169	TIP_429	2025.5506849315068	2025.533118552067	2025.507259	2025.559594	0.9186875891583453
sim_169	TIP_284	2025.1616438356164	2025.1836451883016	2025.156714	2025.2287670000003	0.08273894436519258
sim_169	TIP_351	2025.958904109589	2025.945324210456	2025.9132879	2025.9861614	0.7132667617689016
sim_169	TIP_396	2025.6383561643836	2025.6264177417968	2025.58959	2025.660274	0.6918687589158345
sim_169	TIP_111	2025.5287671232877	2025.5312190898717	2025.49836	2025.569173	0.46790299572039945
sim_169	TIP_344	2025.7698630136986	2025.7773801825963	2025.746305	2025.820138	0.42796005706134094
sim_169	TIP_353	2025.4876712328767	2025.4514974079905	2025.415618	2025.491371	0.9343794579172611
sim_169	TIP_383	2025.1342465753426	2025.1359559386592	2025.107538	2025.163424	0.42653352353780316
sim_169	TIP_071	2025.3287671232877	2025.3526562068485	2025.323977	2025.394661	0.052781740370898715
sim_169	TIP_452	2025.7452054794521	2025.7158711369457	2025.680141	2025.745755	0.9814550641940085
sim_169	TIP_302	2025.4356164383562	2025.451903865909	2025.414108	2025.492051	0.29101283880171186
sim_169	TIP_003	2025.8712328767124	2025.8841278948653	2025.851234	2025.9162985	0.24821683309557774
sim_169	TIP_001	2025.468493150685	2025.478304549214	2025.459453	2025.49767	0.16833095577746077
sim_169	TIP_120	2025.4356164383562	2025.461393246789	2025.417538	2025.49479	0.20256776034236804
sim_169	TIP_051	2025.9205479452055	2025.95126875064	2025.9130179	2025.99425	0.10699001426533523
sim_169	TIP_203	2025.2712328767122	2025.2722075506408	2025.243425	2025.305619	0.5249643366619116
sim_169	TIP_139	2025.6739726027397	2025.690490639086	2025.662193	2025.726847	0.19543509272467904
sim_169	TIP_485	2025.7205479452055	2025.715984463621	2025.69123	2025.741785	0.637660485021398
sim_169	TIP_282	2025.8849315068494	2025.857477101996	2025.828766	2025.8950699	0.8972895863052782
sim_169	TIP_308	2025.1972602739727	2025.209443948646	2025.169043	2025.247675	0.3281027104136947
sim_169	TIP_297	2025.676712328767	2025.6814468116984	2025.660823	2025.710819	0.4764621968616263
sim_169	TIP_104	2025.4794520547946	2025.478070038514	2025.463153	2025.49329	0.5891583452211127
sim_169	TIP_422	2025.3424657534247	2025.3698097746048	2025.332197	2025.408489	0.1340941512125535
sim_169	TIP_338	2025.331506849315	2025.3599295848796	2025.325477	2025.4	0.06134094151212553
sim_169	TIP_232	2025.8931506849315	2025.8748964903004	2025.842465	2025.9109590000005	0.8159771754636234
sim_169	TIP_355	2025.9260273972602	2025.9352094979315	2025.9105482	2025.9774022	0.42368045649072755
sim_169	TIP_166	2025.7506849315068	2025.7601289258205	2025.743155	2025.79123	0.24393723252496433
sim_169	TIP_245	2025.4794520547946	2025.465090517832	2025.431236	2025.495201	0.7332382310984308
sim_169	TIP_272	2025.0328767123287	2025.032147342366	2024.998359	2025.073423	0.5520684736091298
sim_169	TIP_130	2025.7424657534248	2025.7258099443636	2025.69137	2025.749995	0.854493580599144
sim_169	TIP_488	2025.5342465753424	2025.5296635863028	2025.49671	2025.559863	0.6105563480741797
sim_169	TIP_235	2025.5808219178082	2025.592778960054	2025.575892	2025.615479	0.11269614835948645
