replicate	mu	alpha	tau	gamma_0	gamma_1	gamma_2	gamma_3	gamma_4	N_bar	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_054	0.7532097004279601	0.38088445078459343	0.44365192582025675	0.20684736091298145	0.5007132667617689	0.854493580599144	0.6048502139800286	0.6718972895863052	0.7446504992867332	0.5962910128388017	0.948644793152639	0.08131241084165478	0.4693295292439372	0.5649072753209701	0.07275320970042796
sim_055	0.6647646219686163	0.05706134094151213	0.2282453637660485	0.14693295292439373	0.31383737517831667	0.992867332382311	0.7275320970042796	0.11982881597717546	0.43509272467902993	0.3609129814550642	0.11697574893009986	0.630527817403709	0.16262482168330955	0.9828815977175464	0.037089871611982884
sim_056	0.8887303851640513	0.9843081312410842	0.0912981455064194	0.12838801711840228	0.34950071326676174	0.9472182596291013	0.15977175463623394	0.1383737517831669	0.10271041369472182	0.9001426533523538	0.034236804564907276	0.884450784593438	0.12553495007132667	0.6533523537803139	0.9158345221112696
sim_057	0.8587731811697575	0.9871611982881597	0.2781740370898716	0.9029957203994294	0.09557774607703282	0.4893009985734665	0.48074179743223966	0.8059914407988588	0.8045649072753209	0.07560627674750357	0.16690442225392296	0.8687589158345221	0.42796005706134094	0.1369472182596291	0.9443651925820257
sim_058	0.7489300998573466	0.15834522111269614	0.017118402282453638	0.11840228245363767	0.4950071326676177	0.8787446504992867	0.514978601997147	0.9015691868758916	0.8530670470756063	0.637660485021398	0.68188302425107	0.06134094151212553	0.7475035663338089	0.920114122681883	0.2724679029957204
sim_062	0.5606276747503567	0.9557774607703281	0.03138373751783167	0.3566333808844508	0.0042796005706134095	0.7917261055634808	0.5221112696148359	0.10128388017118402	0.024251069900142655	0.14265335235378032	0.24393723252496433	0.8987161198288159	0.6105563480741797	0.3252496433666191	0.24964336661911554
sim_063	0.3024251069900143	0.03851640513552068	0.6804564907275321	0.4037089871611983	0.2724679029957204	0.9914407988587732	0.06562054208273894	0.9443651925820257	0.8930099857346647	0.6890156918687589	0.8601997146932953	0.21825962910128388	0.42368045649072755	0.5178316690442225	0.49072753209700426
sim_064	0.9686162624821684	0.5235378031383737	0.275320970042796	0.5763195435092725	0.1825962910128388	0.25962910128388017	0.24393723252496433	0.8416547788873039	0.442225392296719	0.43081312410841655	0.9900142653352354	0.14407988587731813	0.03851640513552068	0.9700427960057061	0.5292439372325249
sim_065	0.7432239657631954	0.6747503566333809	0.40228245363766046	0.5192582025677603	0.833095577746077	0.4165477888730385	0.1369472182596291	0.49358059914407987	0.43366619115549215	0.46790299572039945	0.6162624821683309	0.0884450784593438	0.43509272467902993	0.8516405135520685	0.48359486447931527
sim_066	0.6918687589158345	0.7503566333808844	0.7917261055634808	0.07275320970042796	0.6077032810271041	0.2582025677603424	0.6476462196861626	0.042796005706134094	0.021398002853067047	0.38516405135520687	0.44650499286733236	0.21255349500713266	0.41512125534950073	0.8801711840228246	0.25677603423680456
sim_068	0.18687589158345222	0.4607703281027104	0.20827389443651925	0.7803138373751783	0.24679029957203993	0.5520684736091298	0.7746077032810271	0.2396576319543509	0.46790299572039945	0.7360912981455064	0.38516405135520687	0.5235378031383737	0.7689015691868759	0.30099857346647646	0.4322396576319544
sim_069	0.703281027104137	0.9300998573466477	0.3338088445078459	0.37089871611982883	0.6176890156918687	0.8559201141226819	0.6362339514978602	0.021398002853067047	0.12838801711840228	0.03566333808844508	0.3166904422253923	0.4992867332382311	0.62339514978602	0.5292439372325249	0.23109843081312412
sim_070	0.14835948644793154	0.6747503566333809	0.9343794579172611	0.891583452211127	0.6547788873038516	0.8259629101283881	0.41512125534950073	0.760342368045649	0.9529243937232525	0.81169757489301	0.10699001426533523	0.8074179743223966	0.1340941512125535	0.8559201141226819	0.6733238231098431
sim_071	0.2767475035663338	0.46219686162624823	0.16690442225392296	0.4194008559201141	0.6048502139800286	0.3281027104136947	0.9572039942938659	0.20114122681883023	0.47360912981455067	0.9315263908701854	0.7746077032810271	0.7475035663338089	0.19686162624821682	0.33238231098430815	0.9714693295292439
sim_072	0.3195435092724679	0.4165477888730385	0.8873038516405135	0.666191155492154	0.5049928673323824	0.07845934379457917	0.6462196861626248	0.9329529243937232	0.8587731811697575	0.5748930099857347	0.2582025677603424	0.6319543509272468	0.24393723252496433	0.9671897289586305	0.11982881597717546
sim_073	0.8958630527817404	0.42938659058487877	0.5691868758915835	0.11554921540656206	0.46504992867332384	0.854493580599144	0.09700427960057062	0.5920114122681883	0.28245363766048504	0.760342368045649	0.6390870185449358	0.81169757489301	0.550641940085592	0.05420827389443652	0.9942938659058488
sim_076	0.9001426533523538	0.7560627674750356	0.38373751783166904	0.08416547788873038	0.5249643366619116	0.7888730385164051	0.42796005706134094	0.9101283880171184	0.8174037089871612	0.1326676176890157	0.362339514978602	0.5106990014265336	0.08416547788873038	0.992867332382311	0.0456490727532097
sim_077	0.2738944365192582	0.4978601997146933	0.8758915834522111	0.7289586305278174	0.07845934379457917	0.4194008559201141	0.579172610556348	0.579172610556348	0.4079885877318117	0.5335235378031383	0.7375178316690443	0.7018544935805991	0.20256776034236804	0.3880171184022825	0.30527817403708984
sim_080	0.09843081312410841	0.03851640513552068	0.746077032810271	0.9871611982881597	0.33523537803138376	0.12268188302425106	0.6562054208273894	0.4793152639087018	0.6562054208273894	0.9871611982881597	0.30385164051355207	0.43081312410841655	0.5691868758915835	0.7089871611982882	0.8887303851640513
sim_081	0.03138373751783167	0.2253922967189729	0.651925820256776	0.5834522111269614	0.5349500713266762	0.05991440798858773	0.7731811697574893	0.6690442225392297	0.5891583452211127	0.26390870185449355	0.5320970042796006	0.18544935805991442	0.4864479315263909	0.776034236804565	0.992867332382311
sim_083	0.9258202567760342	0.6932952924393724	0.8288159771754636	0.5092724679029957	0.6433666191155493	0.7931526390870185	0.14407988587731813	0.6576319543509273	0.6405135520684736	0.4079885877318117	0.31098430813124106	0.912981455064194	0.7375178316690443	0.14835948644793154	0.025677603423680456
sim_084	0.4978601997146933	0.7945791726105563	0.8801711840228246	0.557774607703281	0.9971469329529244	0.8502139800285307	0.20970042796005706	0.15263908701854492	0.5777460770328102	0.48074179743223966	0.03566333808844508	0.4921540656205421	0.5449358059914408	0.8430813124108416	0.4051355206847361
sim_086	0.25106990014265335	0.978601997146933	0.06704707560627675	0.4693295292439372	0.7432239657631954	0.5977175463623395	0.16975748930099857	0.08701854493580599	0.1355206847360913	0.8530670470756063	0.3666191155492154	0.9885877318116976	0.2268188302425107	0.5477888730385164	0.18972895863052783
sim_087	0.6433666191155493	0.6062767475035663	0.9386590584878745	0.14835948644793154	0.23823109843081314	0.5492154065620543	0.0912981455064194	0.9514978601997147	0.572039942938659	0.978601997146933	0.39229671897289586	0.7047075606276747	0.340941512125535	0.7075606276747504	0.034236804564907276
sim_088	0.21968616262482168	0.49358059914407987	0.0456490727532097	0.8630527817403709	0.4450784593437946	0.8373751783166904	0.5549215406562055	0.46790299572039945	0.7803138373751783	0.8630527817403709	0.04850213980028531	0.8958630527817404	0.717546362339515	0.012838801711840228	0.6019971469329529
sim_089	0.543509272467903	0.43509272467902993	0.3680456490727532	0.8345221112696148	0.5691868758915835	0.23680456490727533	0.4893009985734665	0.6761768901569187	0.7289586305278174	0.06562054208273894	0.5820256776034237	0.3908701854493581	0.557774607703281	0.4108416547788873	0.5534950071326676
sim_091	0.5991440798858774	0.8573466476462197	0.8730385164051355	0.9700427960057061	0.8858773181169758	0.37945791726105566	0.23395149786019973	0.30385164051355207	0.6918687589158345	0.26676176890156916	0.9885877318116976	0.005706134094151213	0.5306704707560628	0.6718972895863052	0.7831669044222539
sim_092	0.8316690442225392	0.35805991440798857	0.5320970042796006	0.0	0.8944365192582026	0.5007132667617689	0.9429386590584878	0.9215406562054208	0.884450784593438	0.37089871611982883	0.3338088445078459	0.6362339514978602	0.18544935805991442	0.7446504992867332	0.5420827389443652
sim_093	0.11269614835948645	0.7902995720399429	0.6390870185449358	0.5349500713266762	0.289586305278174	0.637660485021398	0.06990014265335236	0.6162624821683309	0.29386590584878747	0.9115549215406562	0.9044222539229672	0.4479315263908702	0.0042796005706134095	0.8159771754636234	0.666191155492154
sim_094	0.3252496433666191	0.4664764621968616	0.31383737517831667	0.08131241084165478	0.1797432239657632	0.7589158345221113	0.03566333808844508	0.6804564907275321	0.12125534950071326	0.6547788873038516	0.4893009985734665	0.7988587731811697	0.08273894436519258	0.8773181169757489	0.31383737517831667
sim_097	0.43937232524964337	0.275320970042796	0.5249643366619116	0.42510699001426533	0.05135520684736091	0.9971469329529244	0.19828815977175462	0.9657631954350927	0.9215406562054208	0.5406562054208274	0.4136947218259629	0.884450784593438	0.05991440798858773	0.7403708987161198	0.6490727532097005
sim_101	0.8830242510699001	0.29814550641940085	0.16690442225392296	0.9343794579172611	0.4037089871611983	0.8045649072753209	0.11840228245363767	0.12553495007132667	0.2867332382310984	0.30099857346647646	0.8402282453637661	0.20256776034236804	0.5021398002853067	0.24251069900142652	0.9258202567760342
sim_102	0.6077032810271041	0.3466476462196862	0.463623395149786	0.9215406562054208	0.7945791726105563	0.3166904422253923	0.8174037089871612	0.8758915834522111	0.985734664764622	0.9586305278174037	0.2838801711840228	0.3209700427960057	0.7489300998573466	0.7631954350927247	0.920114122681883
sim_103	0.18972895863052783	0.9300998573466477	0.8430813124108416	0.49072753209700426	0.7674750356633381	0.4893009985734665	0.5663338088445078	0.8231098430813124	0.8673323823109843	0.9044222539229672	0.8559201141226819	0.7218259629101283	0.008559201141226819	0.8359486447931527	0.3609129814550642
sim_104	0.8031383737517832	0.03851640513552068	0.24536376604850213	0.1398002853067047	0.15406562054208273	0.26676176890156916	0.08416547788873038	0.9529243937232525	0.44079885877318115	0.5349500713266762	0.760342368045649	0.6162624821683309	0.5263908701854494	0.10556348074179743	0.43651925820256776
sim_105	0.8373751783166904	0.5905848787446505	0.15977175463623394	0.14265335235378032	0.7275320970042796	0.7532097004279601	0.6776034236804565	0.5748930099857347	0.6504992867332382	0.4593437945791726	0.3437945791726106	0.9942938659058488	0.12268188302425106	0.18972895863052783	0.30385164051355207
sim_106	0.4893009985734665	0.4793152639087018	0.12553495007132667	0.41797432239657634	0.3024251069900143	0.15834522111269614	0.2796005706134094	0.9686162624821684	0.6419400855920114	0.1797432239657632	0.5463623395149786	0.8758915834522111	0.6590584878744651	0.21112696148359486	0.978601997146933
sim_107	0.23252496433666192	0.37089871611982883	0.1326676176890157	0.5121255349500713	0.4693295292439372	0.8516405135520685	0.38659058487874465	0.9828815977175464	0.9885877318116976	0.3252496433666191	0.6975748930099858	0.9971469329529244	0.10556348074179743	0.28815977175463625	0.7532097004279601
sim_108	0.760342368045649	0.9500713266761769	0.14978601997146934	0.8730385164051355	0.5278174037089871	0.10556348074179743	0.6462196861626248	0.5378031383737518	0.6747503566333809	0.09700427960057062	0.012838801711840228	0.9144079885877318	0.38944365192582026	0.703281027104137	0.4094151212553495
sim_110	0.7104136947218259	0.08273894436519258	0.3980028530670471	0.3024251069900143	0.39514978601997147	0.06990014265335236	0.7289586305278174	0.5549215406562055	0.2582025677603424	0.06419400855920114	0.32952924393723254	0.891583452211127	0.40228245363766046	0.15121255349500715	0.7261055634807418
sim_113	0.7004279600570613	0.2724679029957204	0.11840228245363767	0.14407988587731813	0.5948644793152639	0.03281027104136947	0.6619115549215406	0.39514978601997147	0.12981455064194009	0.5634807417974322	0.0028530670470756064	0.9614835948644793	0.7218259629101283	0.644793152639087	0.19258202567760344
sim_114	0.9186875891583453	0.5848787446504993	0.018544935805991442	0.8530670470756063	0.37375178316690444	0.3181169757489301	0.18687589158345222	0.884450784593438	0.7817403708987162	0.2211126961483595	0.3195435092724679	0.1326676176890157	0.6576319543509273	0.8359486447931527	0.463623395149786
sim_116	0.5991440798858774	0.927246790299572	0.7917261055634808	0.9871611982881597	0.29386590584878747	0.11697574893009986	0.14407988587731813	0.29814550641940085	0.2239657631954351	0.4051355206847361	0.07275320970042796	0.3281027104136947	0.28815977175463625	0.9843081312410842	0.6562054208273894
sim_118	0.738944365192582	0.2253922967189729	0.5920114122681883	0.7004279600570613	0.029957203994293864	0.26390870185449355	0.1797432239657632	0.24821683309557774	0.025677603423680456	0.6676176890156919	0.23395149786019973	0.6704707560627675	0.514978601997147	0.5064194008559201	0.6733238231098431
sim_119	0.4579172610556348	0.39942938659058486	0.6619115549215406	0.7902995720399429	0.2239657631954351	0.04992867332382311	0.5848787446504993	0.7703281027104137	0.543509272467903	0.8059914407988588	0.6633380884450785	0.3024251069900143	0.8716119828815977	0.15691868758915833	0.7161198288159771
sim_121	0.5278174037089871	0.442225392296719	0.8972895863052782	0.07703281027104136	0.8074179743223966	0.4693295292439372	0.4079885877318117	0.6119828815977175	0.3980028530670471	0.8416547788873039	0.6476462196861626	0.2211126961483595	0.29243937232524964	0.7960057061340942	0.47360912981455067
sim_122	0.25392296718972895	0.8901569186875892	0.8887303851640513	0.8273894436519258	0.8673323823109843	0.07132667617689016	0.7945791726105563	0.1340941512125535	0.4136947218259629	0.6562054208273894	0.0456490727532097	0.8630527817403709	0.33808844507845937	0.9029957203994294	0.5007132667617689
sim_123	0.5007132667617689	0.4136947218259629	0.30527817403708984	0.007132667617689016	0.4322396576319544	0.6504992867332382	0.7061340941512125	0.42368045649072755	0.19258202567760344	0.07560627674750357	0.021398002853067047	0.4793152639087018	0.8972895863052782	0.5392296718972895	0.07703281027104136
sim_124	0.8930099857346647	0.0028530670470756064	0.039942938659058486	0.289586305278174	0.8744650499286734	0.7689015691868759	0.25677603423680456	0.609129814550642	0.6476462196861626	0.4992867332382311	0.5263908701854494	0.5977175463623395	0.12553495007132667	0.6875891583452212	0.7817403708987162
sim_127	0.17118402282453637	0.3509272467902996	0.9429386590584878	0.7503566333808844	0.011412268188302425	0.9757489300998573	0.9229671897289586	0.9643366619115549	0.9942938659058488	0.9158345221112696	0.6604850213980028	0.9015691868758916	0.08416547788873038	0.4450784593437946	0.9557774607703281
sim_128	0.3609129814550642	0.2624821683309558	0.9629101283880172	0.7189728958630528	0.9472182596291013	0.6476462196861626	0.5706134094151213	0.6776034236804565	0.9457917261055635	0.6761768901569187	0.35235378031383735	0.1355206847360913	0.7660485021398002	0.7746077032810271	0.06419400855920114
sim_131	0.9358059914407989	0.33666191155492153	0.20827389443651925	0.24964336661911554	0.0884450784593438	0.9942938659058488	0.5563480741797432	0.5863052781740371	0.6433666191155493	0.6105563480741797	0.5463623395149786	0.26105563480741795	0.42510699001426533	0.7960057061340942	0.19400855920114124
sim_132	0.5677603423680456	0.6291012838801712	0.6490727532097005	0.08131241084165478	0.9942938659058488	0.456490727532097	0.550641940085592	0.29386590584878747	0.4579172610556348	0.3666191155492154	0.5863052781740371	0.7318116975748931	0.06562054208273894	0.7118402282453637	0.15691868758915833
sim_133	0.0884450784593438	0.8088445078459344	0.8388017118402282	0.6433666191155493	0.6747503566333809	0.9700427960057061	0.4921540656205421	0.9300998573466477	0.9843081312410842	0.42082738944365194	0.46219686162624823	0.05848787446504993	0.7475035663338089	0.7161198288159771	0.369472182596291
sim_134	0.44650499286733236	0.2738944365192582	0.3095577746077033	0.8673323823109843	0.5035663338088445	0.5549215406562055	0.08273894436519258	0.9900142653352354	0.9686162624821684	0.7261055634807418	0.16119828815977175	0.11412268188302425	0.8473609129814551	0.7232524964336662	0.6490727532097005
sim_135	0.3780313837375178	1.0	0.39372325249643364	0.034236804564907276	0.14978601997146934	0.8530670470756063	0.9186875891583453	0.03566333808844508	0.014265335235378032	0.9286733238231099	0.30527817403708984	0.5463623395149786	0.3281027104136947	0.9001426533523538	0.0
sim_137	0.5035663338088445	0.33666191155492153	0.028530670470756064	0.9572039942938659	0.10841654778887304	0.8773181169757489	0.2624821683309558	0.19971469329529243	0.4094151212553495	0.5677603423680456	0.5649072753209701	0.7417974322396577	0.11412268188302425	0.6562054208273894	0.29529243937232524
sim_138	0.7674750356633381	0.3751783166904422	0.7689015691868759	0.28530670470756064	0.6205420827389444	0.9358059914407989	0.8302425106990015	0.8801711840228246	0.9700427960057061	0.9743223965763196	0.0	0.992867332382311	0.9914407988587732	0.14693295292439373	0.7546362339514978
sim_140	0.5035663338088445	0.3209700427960057	0.2296718972895863	0.7888730385164051	0.8145506419400856	0.7860199714693296	0.8302425106990015	0.25962910128388017	0.7788873038516405	0.35805991440798857	0.9900142653352354	0.42510699001426533	0.07988587731811697	0.08559201141226819	0.9900142653352354
sim_141	0.9386590584878745	0.8216833095577746	0.5877318116975749	0.1797432239657632	0.7874465049928673	0.39942938659058486	0.609129814550642	0.7104136947218259	0.6590584878744651	0.28530670470756064	0.5406562054208274	0.912981455064194	0.5035663338088445	0.08273894436519258	0.03851640513552068
sim_142	0.6105563480741797	0.9087018544935807	0.9800285306704708	0.4165477888730385	0.4450784593437946	0.09272467902995721	0.5820256776034237	0.12553495007132667	0.05991440798858773	0.04992867332382311	0.5406562054208274	0.7746077032810271	0.2524964336661912	0.23823109843081314	0.5064194008559201
