replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_000	TIP_107	2025.3287671232877	2025.263614112696	2025.081252	2025.405639	0.6875891583452212
sim_000	TIP_237	2025.6712328767123	2025.676753885876	2025.642196	2025.714468	0.4136947218259629
sim_000	TIP_402	2025.0657534246575	2025.0320545235352	2024.99521	2025.087401	0.8730385164051355
sim_000	TIP_025	2025.164383561644	2025.1548028102704	2025.054744	2025.253285	0.579172610556348
sim_000	TIP_165	2025.6602739726027	2025.703521907274	2025.645525	2025.766443	0.08701854493580599
sim_000	TIP_475	2025.7479452054795	2025.7496477689	2025.69939	2025.787331	0.4222539229671897
sim_000	TIP_383	2025.1150684931506	2025.119854708987	2025.042896	2025.19525	0.4921540656205421
sim_000	TIP_248	2025.5863013698631	2025.5634402068472	2025.523287	2025.5989	0.891583452211127
sim_000	TIP_005	2025.8246575342466	2025.833402876889	2025.79233	2025.882191	0.3124108416547789
sim_000	TIP_484	2025.1260273972603	2025.210183617688	2025.123837	2025.29452	0.015691868758915834
sim_000	TIP_113	2025.9671232876713	2025.9658985338515	2025.9360058	2025.99934	0.5292439372325249
sim_000	TIP_315	2025.4712328767123	2025.4324610071296	2025.371292	2025.49922	0.9001426533523538
sim_000	TIP_200	2025.021917808219	2025.068065710412	2024.99776	2025.126437	0.10271041369472182
sim_000	TIP_037	2025.2876712328766	2025.349382011413	2025.228216	2025.438905	0.19543509272467904
sim_000	TIP_048	2025.4794520547946	2025.5147739087013	2025.4669830000005	2025.575612	0.07703281027104136
sim_000	TIP_476	2025.813698630137	2025.830299692253	2025.745805	2025.9272568	0.4136947218259629
sim_000	TIP_410	2025.5561643835617	2025.525064503565	2025.487811	2025.566454	0.9400855920114123
sim_000	TIP_104	2025.2465753424658	2025.2782585920104	2025.236376	2025.319878	0.04850213980028531
sim_000	TIP_231	2025.805479452055	2025.88318695622	2025.794791	2025.98479082	0.06562054208273894
sim_000	TIP_052	2025.304109589041	2025.24617522539	2025.064523	2025.403839	0.6547788873038516
sim_000	TIP_279	2025.6164383561643	2025.5623419686144	2025.483562	2025.634797	0.9072753209700428
sim_000	TIP_235	2025.5150684931507	2025.5082235791729	2025.451285	2025.571373	0.5877318116975749
sim_000	TIP_189	2025.9890410958903	2025.9088176447476	2025.850415	2025.964723	0.992867332382311
sim_000	TIP_171	2025.9424657534246	2025.962721077832	2025.9346566	2025.99699	0.09700427960057062
sim_000	TIP_495	2025.295890410959	2025.234008667616	2025.133147	2025.321368	0.8987161198288159
sim_004	TIP_423	2025.8931506849315	2025.9763680459769	2025.9420552	2026.00205	0.0
sim_004	TIP_270	2025.2465753424658	2025.2243073994268	2025.179451	2025.271913	0.8231098430813124
sim_004	TIP_278	2025.7205479452055	2025.7158947203984	2025.650825	2025.780002	0.5677603423680456
sim_004	TIP_274	2025.6657534246576	2025.674267318115	2025.616028	2025.753694	0.43366619115549215
sim_004	TIP_400	2025.1698630136987	2025.1854040570604	2025.123148	2025.259454	0.35805991440798857
