#node	date	numeric date
MA_MGH_00003|MT520386.1|2020-03-09	2020-03-09	2020.187158
NODE_0000309	2020-03-07	2020.181694
MA_MGH_00415|MT520316.1|2020-03-07	2020-03-07	2020.181694
NODE_0000137	2020-03-18	2020.212924
MA_MGH_00613|MT520471.1|2020-03-28	2020-03-28	2020.239071
NODE_0000139	2020-03-19	2020.214280
NODE_0000140	2020-03-26	2020.233530
MA_MGH_00603|MT520236.1|2020-03-28	2020-03-28	2020.239071
NODE_0000141	2020-04-03	2020.255081
MA_MGH_00862|MT873403.1|2020-04-13	2020-04-13	2020.282787
MA_MGH_00661|MT520210.1|2020-04-03	2020-04-03	2020.255464
NODE_0000142	2020-03-19	2020.214280
MA_MGH_00085|MT520378.1|2020-03-24	2020-03-24	2020.228142
NODE_0000143	2020-03-24	2020.227964
MA_MGH_00160|MT520469.1|2020-03-26	2020-03-26	2020.233607
NODE_0000144	2020-03-25	2020.230531
MA_MGH_00840|MT873486.1|2020-04-13	2020-04-13	2020.282787
NODE_0000145	2020-03-26	2020.233535
MA_MGH_01448|MT873447.1|2020-04-30	2020-04-30	2020.329235
NODE_0000146	2020-03-27	2020.236027
MA_MGH_00185|MT520304.1|2020-03-27	2020-03-27	2020.236339
NODE_0000147	2020-04-03	2020.254460
MA_MGH_01103|MT873411.1|2020-05-01	2020-05-01	2020.331967
NODE_0000148	2020-04-03	2020.255158
MA_MGH_01207|MT873408.1|2020-05-04	2020-05-04	2020.340164
MA_MGH_00767|MT873306.1|2020-04-11	2020-04-11	2020.277322
NODE_0000242	2020-03-03	2020.170512
MA_MGH_00187|MT520296.1|2020-03-26	2020-03-26	2020.233607
MA_MGH_00014|MT520346.1|2020-03-23	2020-03-23	2020.225410
MA_MGH_00510|MT520473.1|2020-03-11	2020-03-11	2020.192623
MA_MGH_00424|MT520472.1|2020-03-07	2020-03-07	2020.181694
NODE_0000370	2020-03-22	2020.222470
MA_DPH_00122|MT873273.1|2020-04-03	2020-04-03	2020.255464
MA_MGH_00134|MT520391.1|2020-03-22	2020-03-22	2020.222678
NODE_0000362	2020-03-18	2020.210677
MA_MGH_00537|MT520535.1|2020-03-19	2020-03-19	2020.214481
MA_MGH_00576|MT520474.1|2020-03-20	2020-03-20	2020.217213
NODE_0000359	2020-03-06	2020.178374
MA_MGH_00443|MT520396.1|2020-03-07	2020-03-07	2020.181694
MA_MGH_00437|MT520314.1|2020-03-07	2020-03-07	2020.181694
NODE_0000175	2020-03-18	2020.211529
MA_MGH_00816|MT873380.1|2020-04-13	2020-04-13	2020.282787
NODE_0000177	2020-03-18	2020.211529
MA_MGH_00683|MT520221.1|2020-03-21	2020-03-21	2020.219945
MA_MGH_00916|MT873368.1|2020-05-02	2020-05-02	2020.334699
NODE_0000182	2020-03-18	2020.212374
MA_MGH_00157|MT520182.1|2020-03-26	2020-03-26	2020.233607
NODE_0000184	2020-03-24	2020.227825
MA_MGH_00858|MT873219.1|2020-04-14	2020-04-14	2020.285519
NODE_0000185	2020-03-25	2020.230197
MA_MGH_00052|MT520367.1|2020-03-25	2020-03-25	2020.230874
NODE_0000186	2020-03-25	2020.230798
MA_MGH_00488|MT520260.1|2020-03-27	2020-03-27	2020.236339
MA_MGH_00827|MT873118.1|2020-04-13	2020-04-13	2020.282787
NODE_0000178	2020-03-18	2020.211021
MA_MGH_00202|MT520512.1|2020-03-27	2020-03-27	2020.236339
NODE_0000179	2020-03-23	2020.225333
MA_MGH_00054|MT520218.1|2020-03-25	2020-03-25	2020.230874
NODE_0000180	2020-03-24	2020.228142
MA_MGH_00037|MT520315.1|2020-03-24	2020-03-24	2020.228142
NODE_0000181	2020-04-01	2020.249923
MA_DPH_00030|MT873161.1|2020-04-02	2020-04-02	2020.252732
MA_DPH_00156|MT873190.1|2020-04-03	2020-04-03	2020.255464
NODE_0000187	2020-03-03	2020.172127
MA_MGH_00064|MT520372.1|2020-03-25	2020-03-25	2020.230874
NODE_0000188	2020-03-06	2020.179158
NODE_0000190	2020-03-07	2020.181694
