# BEAST v10.5.0
# Generated Thu Oct 16 11:33:20 UTC 2025 [seed=1760614396442]
# -beagle -working beastX_run_b/ebola_dudas.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
2000000	-64793.226397154154	-7813.431952767523	-56979.79444438663	5.118026395823757	2010.6929336041762	627.5811633390603	12.4882	1.366841713357952	1.4483148031269863	1.18567182677402	1.5400123146214506	1.8639800613282904	1.6665514384076994	2.2967902542157406	2.815344528598884	3.119352133489298	3.2534795961192193	3.4002957638643374	4.100482185366107	4.679370146212688	5.198557692972192	5.402817859520589	5.435009126938043	4.98016087056136	4.687452720278618	4.552202204208874	4.5968305055335135	4.444307282622952	3.798030757363777	3.5739245724934	3.2850361378178046	2.635415676037286	2.0	10.751045697796913	0.31108456208372687	0.22036705317974248	0.2010372322475745	0.2675111524889561	2.2832740803821233E-4	2.2832740803821258E-4	-56979.79444438663	0.0	-7801.652790212159
2200000	-64353.174847945214	-7430.812460329919	-56922.36238761529	4.622078901502005	2011.188881098498	526.9291317237819	12.4882	0.7386574476213207	0.6732942405866439	1.08709331629651	1.6573964413800755	1.7750321911022884	1.6853378887169854	1.9859922884466388	2.576380325681052	2.910574937147495	2.991851928514436	3.382776559037294	3.7535117603873203	4.809631792823512	4.946080884480743	4.873183535583758	4.7382226938985035	4.693425789417957	4.54497093123808	3.904166014129742	4.038264375569881	3.895921634114705	3.6135041360292868	3.395919289779453	2.551523587685721	1.9105207792921486	2.0	10.544666130024437	0.31247474593611746	0.2227544255793826	0.19835008437550775	0.26642074410899214	2.7586830734506695E-4	2.758683073450662E-4	-56922.36238761529	0.0	-7419.069617388937
2400000	-63852.27431415016	-6958.95496882303	-56893.31934532713	4.02778679914469	2011.7831732008553	419.712385364678	12.4882	1.1947908663952624	0.7977084843279204	1.1304072873917286	1.575635833474461	1.459606935567782	1.4514658646601273	1.9810323388165814	2.593377880574187	2.548235759889912	2.7667719304069127	3.5490480602953465	3.4670593057495926	4.326188176330764	4.586168460715711	4.630260063909946	4.2825077693700315	4.081771008877343	3.8745181407290175	3.2807226730206676	3.232313297810337	3.3444125901540995	2.8471122271467335	2.590212367532494	2.0956078881397304	1.3901436066287556	2.0	10.435072135083512	0.31450525265141394	0.22123309464126192	0.2021713899263806	0.26209026278094355	3.55779145137E-4	3.557791451369995E-4	-56893.31934532713	0.0	-6947.231603042264
2600000	-63415.94100153365	-6593.602545661116	-56822.33845587253	3.0625883624140466	2012.748371637586	355.5042225022647	12.4882	0.6278736917423156	0.6405098521225359	0.9675510174148457	1.3777799290695592	1.5171917771842918	1.4551375291289461	1.7149386002368976	2.4404187309857357	2.347504871766327	2.757517068684479	3.1995330983736343	3.460738557870203	3.9488909011918265	4.198016139347957	4.210749460995681	4.011002316473833	3.6427395230587756	3.39030980633502	2.8164872585628706	2.541801722394509	2.3603161183508607	1.943581569629509	1.6756118590762679	1.1148031849618998	1.0167876172227002	2.0	9.715186664037432	0.3149190145859526	0.22153308511646677	0.20233666752465002	0.2612112327729304	4.223832051537005E-4	4.223832051537011E-4	-56822.33845587253	0.0	-6582.010566663365
2800000	-63057.44427793356	-6256.605072879723	-56800.83920505384	3.3064196857255355	2012.5045403142744	311.9707867665492	12.4882	-0.6144804259682474	-0.49770418251191384	0.014273646035537168	0.8061437198559895	1.159394757408122	1.115170534808848	1.579060247039999	2.3691364184389667	2.396190479824788	2.5778716250297244	2.8796057314042387	3.045907645363139	3.9653210048353245	4.078128641614105	4.150735635515563	3.7688618233190048	3.354322387770195	2.817058525554052	2.1365031257880034	2.3449825747485633	2.0380013503124594	1.7170197471028241	1.1103812725921658	1.1954571348173215	0.6435757744460131	2.0	10.44926128935961	0.3077629869235933	0.2228239845006338	0.20307754426203992	0.2663354843137328	4.733249101315732E-4	4.733249101315749E-4	-56800.83920505384	0.0	-6244.879177842439
3000000	-62806.58008377687	-6033.026927926219	-56773.55315585065	2.5704101113452267	2013.2405498886549	280.0521304465382	12.4882	0.10024959709305496	-0.03932451366131305	0.39990398886898026	1.0788720986673712	1.3271992899828997	1.188230673975713	1.824010471326387	2.414612314079601	2.3726082471095755	2.559198581700245	2.8224335143380723	3.1371997450364772	3.914243205313877	4.0065792362195625	3.6682676362573	3.7117908938271857	3.1143357415358643	2.4279925824675077	1.9659657205288774	1.9534955798240252	1.3133205270624833	0.8967797049160329	0.9796264388899655	0.7403508680668488	0.71113752133092	2.0	10.185273257895613	0.31990962362076864	0.2187983857155039	0.1967125166655952	0.2645794739981319	5.315062818625974E-4	5.315062818625967E-4	-56773.55315585065	0.0	-6021.348463348854
3200000	-62639.33537726817	-5864.697527425247	-56774.637849842926	2.6078091854339447	2013.203150814566	260.8225999178807	12.4882	0.07946505256251517	0.1920307758536126	0.6355736419469515	1.017723381791472	1.1211053559352238	1.2852221310261347	1.7662653882027841	2.131599186795195	2.2985294838214907	2.346383868821982	2.676757708634197	3.2067418103016565	3.802825951126603	3.562852166622037	3.3352915370791174	3.3575266111896704	2.898893099656218	2.079369472587666	1.3144666691946103	1.1875440429361113	0.7014232869067273	0.4076147376059924	0.4640969387128507	-0.0023527720836173834	-0.17436738041292987	2.0	10.748624834144064	0.31125230714370083	0.2179779091758889	0.20471204796638923	0.2660577357140207	5.818387337549443E-4	5.818387337549453E-4	-56774.637849842926	0.0	-5852.918788230223
3400000	-62279.55374447708	-5551.627680264268	-56727.926064212814	2.1982057277232703	2013.6127542722768	232.89662882025118	12.4882	-0.18931324038336017	0.11974305770348997	0.5105284008741311	0.6802248052520264	0.9312628473815028	0.7813570402899817	1.3523992417702848	1.9251519474148406	2.0649527674164845	2.190365691394011	3.0459954461249437	3.4022536252451667	3.455821815066981	3.733878657642518	3.294429925057365	3.130991780274008	2.58178524760298	1.7642101737506637	0.8682467376211834	1.455875879715937	1.258978965451497	0.6327473987392331	0.23489066460359895	0.05505603840408674	-0.4831426062106237	2.0	9.823253200711882	0.3131447692413561	0.22037649981022178	0.20094178453466396	0.2655369464137578	6.528942594579633E-4	6.528942594579646E-4	-56727.926064212814	0.0	-5540.015582690642
3600000	-62014.99586697855	-5336.301056860032	-56678.69481011852	2.0875061500025236	2013.7234538499974	215.26676220392216	12.4882	0.07211115339698179	-0.08202978480586734	0.26070021568510215	0.32250938513442545	0.8564725329888093	0.7890259976689065	1.3281933630225786	2.2169470588426456	2.0779871637950036	2.132195920310003	2.702203119519415	2.978237571398429	3.493542604960951	3.2745563147690966	2.976699362180476	2.9890590923129756	2.5135947006005495	1.6382275150549592	0.6455407404286416	0.1726713634405937	0.09081282145596402	-0.2529567959761673	-0.26524083748749816	-0.33936855892904627	-1.225973127645202	2.0	10.134725919180662	0.31336499606688883	0.21971587810265214	0.2038253932556648	0.26309373257479385	6.905472245722328E-4	6.905472245722321E-4	-56678.69481011852	0.0	-5324.631765506606
3800000	-61840.02566616944	-5116.45178077204	-56723.573885397396	2.0618793575507417	2013.7490806424494	199.92781301044238	12.4882	-1.1409177732443987	-0.5782679781823407	0.08055535668241759	0.22647512479868098	0.6166689075266198	0.7088868850293731	1.2435499404655603	1.834563953555398	2.024373603625664	1.9891869157040565	2.5720028490580047	3.1618269096142795	3.1502158121130694	3.2554360908565125	2.7676991597632288	2.801504989721913	2.175868339459387	0.908650864075	0.4479112882259256	0.6077556440020154	0.258616777570089	-0.22747517880350582	-0.37654424300415185	-0.3890546519931553	-0.6505217947842769	2.0	9.807264357945874	0.31229609344163867	0.21964335799305035	0.19968424414843045	0.2683763044168804	7.297840636243808E-4	7.297840636243799E-4	-56723.573885397396	0.0	-5104.842650741648
4000000	-61761.873265049435	-4967.86989059962	-56794.003374449814	2.0555809103509706	2013.755379089649	191.14233358185433	12.4882	-0.19334415896257315	-0.13533898460488986	0.04085191126219059	0.3514235773813172	0.9768982524017188	0.5850616975061473	1.17990690119859	1.6960416471894684	1.8059576982347554	1.886109704442206	2.6002562269247735	3.065837855855677	3.2621362486654735	3.129944754571143	2.504466889844588	2.495844756393645	2.049326579365466	0.8029269169355399	0.38265237049268896	0.4882096079862875	-0.10374424281395156	0.04932806251164372	-0.16816036850618968	-0.1475146462957161	-0.5198029865026919	2.0	10.008459151792245	0.30711451950497554	0.22070151338595403	0.20231519561279004	0.2698687714962802	7.82035293827736E-4	7.820352938277367E-4	-56794.003374449814	0.0	-4956.22364501141
4200000	-61607.71005897087	-4874.755481761794	-56732.95457720908	2.1333751536039762	2013.677584846396	185.4387595580179	12.4882	0.07772343189289223	0.16741612151796517	0.3607024392729803	0.43871380999275805	0.8362117120712689	0.6556380233989866	1.1266296171265968	1.7512379791028563	1.9348382094173668	1.886045567296362	2.6223351368228878	2.83814601672503	3.231830496725766	3.16204010994485	2.5507102847128884	2.292450811711501	1.8601891639072108	0.5277123677846041	-0.1135522711834043	0.0035053273597643094	-0.40483756223372513	-0.27517958514344315	-0.2637981484660341	-0.6912718702356179	-1.0223821070360055	2.0	10.4786028901174	0.3057310811293293	0.22890566689369504	0.19880265225941904	0.2665605997175564	7.829603672636472E-4	7.829603672636455E-4	-56732.95457720908	0.0	-4863.024363642998
4400000	-61470.35877608357	-4785.675349412083	-56684.68342667149	2.1379919837461165	2013.672968016254	178.92198026423213	12.4882	-0.33184276446315075	0.01757158184489282	0.023590769607756794	0.14102558399145948	0.5073416785345991	0.715967069411211	1.154475591307971	1.6108315313966792	1.9403482626128892	2.1059747775392714	2.4878863708026864	2.8128681190277045	2.992598966216962	2.9832362423065097	2.524840192335267	2.3054574614217382	1.6616903497662114	0.41498387050944524	0.06896627076175738	-0.08302883869642508	-0.17166429343212303	-0.6678654037777795	-1.0502759797088737	-1.1422974407301938	-1.4523691027669907	2.0	10.441047109082076	0.3112611608598916	0.21659120232149884	0.19884180937450308	0.27330582744410625	8.265463738687352E-4	8.265463738687389E-4	-56684.68342667149	0.0	-4773.950918300572
4600000	-61395.02474403502	-4699.163442884817	-56695.8613011502	2.1922208464785653	2013.6187391535213	174.83962365486514	12.4882	-0.41015856246703813	-0.26219987579969534	0.15591953187802923	0.24783856750919428	0.7442189705978588	0.689398877036705	1.0407735925530317	1.5532714805752577	1.6676688391781338	1.820483615256899	2.851369192945394	2.5959031356347944	2.987950860520865	3.058255505936542	2.4580436039883047	2.1222640821062093	1.2011985339098314	0.3067657338265645	0.1285842194377225	0.1346240006379261	-0.3227701834063586	-0.38697159009684295	-0.7552871140406302	-0.6932674757214315	-0.8391389270335502	2.0	11.09123942518383	0.30793202670080044	0.2230814307631219	0.20096475899034894	0.26802178354572853	8.265397832488936E-4	8.265397832488918E-4	-56695.8613011502	0.0	-4687.325402955942
4800000	-61254.89297475909	-4583.7283657434455	-56671.16460901564	1.9852361480191592	2013.825723851981	168.02904856374303	12.4882	0.4331138666192797	0.1896897478565983	-0.07397677653054896	0.07841454025326332	0.5223063509470003	0.8447766521520986	1.074082108243712	1.4204213886064265	1.6490479255449317	1.7727115690024908	2.6413979375808836	2.8944111419598433	2.8799271098782357	3.075843245717203	2.348858808530656	2.029528374241692	1.0390578179196859	0.3686669876812561	-0.25989639054885927	-0.16734226108522215	-0.4230154865037548	-0.5177521291802578	-0.31132613978021717	0.001477126423249638	-0.07890589463771742	2.0	10.326588923043474	0.3164786982682925	0.21993947048445164	0.19821625875066679	0.26536557249658876	9.095880759160851E-4	9.095880759160819E-4	-56671.16460901564	0.0	-4572.024412338666
5000000	-61142.33404055174	-4429.410395178724	-56712.92364537301	1.9401333437916617	2013.8708266562085	159.3783084813945	12.4882	-0.8692217834131992	-0.690142415373359	-0.37857883619920374	0.1618889239913665	0.2692560951634762	0.2831072402739953	0.8707812162098381	1.521329983501069	1.6528140045074	1.7846421651825581	2.7493639543248194	2.7150697475385095	2.9995722099353532	2.726174558611531	2.3172795682732947	2.0010851138218633	1.042950800428762	0.07392481800523854	-0.09332420740113644	-0.1766567568606983	-0.4271413804593061	-0.30844011754035633	-0.5121807067404746	-1.210018844883091	-1.180065934585992	2.0	10.140414055701738	0.3143657100584441	0.22121684610751516	0.20178608177595225	0.2626313620580882	9.402985860520038E-4	9.402985860520078E-4	-56712.92364537301	0.0	-4417.7400700650605
5200000	-61109.84672248748	-4393.412313882477	-56716.434408605	1.8902138877182404	2013.9207461122817	157.74932062194534	12.4882	-0.4420051087339746	-0.10161658602016202	-0.03273350765288379	0.4390116663630973	0.6558580264459036	0.7605477306490674	0.7640715685344991	1.3428061609400876	1.4919974576952149	1.613036275170243	2.5158375567605313	2.666268678541067	3.1572288890621953	2.8356200958222413	2.0934067054582615	1.8519204044461774	0.9112313107160411	-0.04833776088097561	-0.3251129804965223	-0.1850801933419246	-0.8117337943788195	-1.239851214314394	-0.8691452435453751	-0.9551750441293295	-1.244452360581716	2.0	10.387717997414118	0.3071893037502392	0.2275721606049209	0.20287285094118096	0.26236568470365856	9.320482660473494E-4	9.320482660473491E-4	-56716.434408605	0.0	-4381.697405473191
5400000	-61090.153599452446	-4358.385767343656	-56731.76783210879	1.9176217827939257	2013.893338217206	156.22379134028816	12.4882	-0.4546147378726493	-0.11621713871713404	0.08848517698385176	0.27553704422565967	0.6908471210652762	0.4246646715880629	0.9813390853844182	1.4785277126421568	1.3484251980049524	1.8000012211410468	2.5017548179549016	2.62615289761831	2.920661684011515	2.817277718465109	2.0844624263892193	1.7718510510423156	0.6920478737471022	0.003911565799821281	0.07347020954603711	-0.21318358419840516	-0.30683808994499084	-0.2910206253451993	-0.47325962902765917	-0.9598197267004455	-0.8810583441382905	2.0	10.648940596383927	0.3108046037811893	0.21999525934398254	0.19880876539426942	0.2703913714805583	9.742904239022054E-4	9.742904239022042E-4	-56731.76783210879	0.0	-4346.624515776472
5600000	-61042.04671461078	-4355.275086157758	-56686.77162845302	1.8462524469070123	2013.964707553093	156.35631164714795	12.4882	-0.01577599229023039	-0.2418888051725915	-0.10346615012074353	0.11963820210027022	0.25298509877193665	0.6381413003778894	0.7672105366045219	1.2479610159927756	1.5313123055505518	1.8017498159018241	2.5901210483557797	2.5847165712139017	2.855897019771751	2.8028076263860204	2.1547300269118193	1.644924381872755	0.7751449367506278	-0.17865993188028273	0.022410735502294766	-0.13788299007629923	-0.5102268386959432	-0.8544684688063016	-0.4960039149446613	-0.7105245719966368	-0.9768863885372677	2.0	10.410230778441923	0.3068272751183015	0.22519582936543206	0.2005061562036863	0.2674707393125797	9.470513211185979E-4	9.47051321118602E-4	-56686.77162845302	0.0	-4343.55615385671
5800000	-60944.99318067719	-4256.913472891186	-56688.079707786004	1.8404328164237165	2013.9705271835762	151.85356306690935	12.4882	-0.02841930528227138	-0.0875337660019491	-0.2927894026088569	-0.07800868097602941	0.33408430559092533	0.5722279433033334	0.8691803967219868	1.2620428071394336	1.3830366192190582	1.5793524045942677	2.2947708240473594	2.5651968038339445	3.0250162003590972	2.754577266726601	2.0839122188529733	1.6841163478269943	0.816934089710996	-0.20956299459225283	-0.3974361856338949	-0.2128782186153061	-0.7142953647825023	-0.8793854327028825	-1.1810935788987922	-0.8982196864388095	-1.1560448945288528	2.0	9.80142459485398	0.30491154050195496	0.220073378604272	0.206549737371749	0.26846534352202367	9.903043799161743E-4	9.90304379916177E-4	-56688.079707786004	0.0	-4245.305427508291
6000000	-60842.59677422041	-4174.947623638255	-56667.649150582154	1.874839070639277	2013.9361209293606	148.05560658413472	12.4882	-0.961652663828833	-0.5276867598569539	-0.20327970506417808	0.08114636394865365	0.21951498467783695	0.4804066905224409	1.0861647829410224	1.4850820152883302	1.2368229054927893	1.830515602720166	2.3302443506705286	2.8787399981546375	2.8181690279799474	2.838984599925003	1.8156877358993806	1.3880621463991412	0.5247807214688763	-0.43298233426125404	-0.47163155762149406	-0.2259388802456149	-0.8671735316752527	-1.2802290977354396	-1.745273319742074	-2.0623515916015225	-1.7403793531999254	2.0	10.1643578013106	0.31326113687873103	0.21345921491040992	0.19975774117215064	0.27352190703870793	9.8323549785185E-4	9.832354978518486E-4	-56667.649150582154	0.0	-4163.272951140556
6200000	-60808.15163384177	-4144.127264884336	-56664.024368957434	1.816863492987278	2013.9940965070127	146.19242960288494	12.4882	-0.13922198934262112	-0.159331480747986	-0.3241767780085132	0.0291640078622316	0.15419442642228848	0.59911925071578	1.101526100385629	1.4306152135619266	1.5059162426937478	1.7387235962929737	2.2703543359833565	2.548257187376378	2.9352189988690998	2.77853814163552	1.8394782006023027	1.6442208244798215	0.5494947079885705	-0.15515907465468204	-0.23897898646575813	-0.5855408073447029	-1.212046955276107	-1.197231167856156	-1.2332775723947211	-0.6691285283878662	-0.5572874589112707	2.0	9.930922736035662	0.31302710024394564	0.2237058437185641	0.19882401558154328	0.26444304045594674	0.0010040766151126167	0.0010040766151126178	-56664.024368957434	0.0	-4132.4952649436655
6400000	-60827.9189329254	-4061.0527666674775	-56766.866166257925	1.879936711440432	2013.9310232885596	142.7834615350566	12.4882	-0.15131482710414768	-0.12314032231770147	-0.11956565077983553	0.18288899234355854	0.32236091225991786	0.24101426633477532	0.8091578850840442	1.5250896082554368	1.44518931588281	1.5458323228312436	2.6511159876453148	2.5076282630190785	2.7797051468280554	2.5888374137459222	1.707235294378792	1.380111728391555	0.09051791556993487	-0.1905246804764311	-0.38559361139335635	-0.5672233555040014	-0.47572073551081706	-0.5327645692969751	-0.8494053716581599	-0.6867346175033066	-0.6071032605870726	2.0	9.654598945492097	0.3082989027129244	0.2171982210372553	0.20381277001961584	0.27069010623020423	0.0010843121112304155	0.0010843121112304123	-56766.866166257925	0.0	-4049.47213065327
6600000	-60727.25184015409	-4054.6622697355747	-56672.58957041851	1.8030607080811194	2014.0078992919189	142.2299078560894	12.4882	-0.021408686408223774	-0.5206126867970976	-0.25318704451015317	0.15530846444371635	0.21602387878953802	0.15707203682767426	0.8460237739212223	1.3858325825244542	1.522928669695644	1.6938365050572424	2.393849656740322	2.71449076911889	2.6587688298947403	2.5662185420669923	1.8297046321615518	1.0668401625819737	0.004771342917047327	-0.36713879142172745	-0.28906307777379103	-0.41445675195044535	-0.5312614421642025	-1.3371062165535728	-1.5463696363539858	-1.3634153175084744	-1.6076081406402745	2.0	10.203754967488965	0.3083266578829497	0.22107231959707244	0.20427982641754405	0.26632119610243377	0.0010649614308171115	0.0010649614308171076	-56672.58957041851	0.0	-4042.9804585601005
6800000	-60713.8599994976	-4045.4377779863958	-56668.42222151121	1.825354641805266	2013.9856053581948	141.2490304767975	12.4882	0.3019317282662234	-0.10536972090481284	-0.6091385993064613	0.2992445091749747	0.4821347436648888	0.423637066206304	0.9917379545006436	1.5119927960615083	1.430654527860742	1.5813082442697441	2.177392715723821	2.513167352741552	2.7232547408000696	2.5589785199265895	1.8537246542933912	1.1753499165104992	0.26812915292779044	-0.3450073779214701	-0.1974743844498756	-0.19112049577841614	-0.707399507144799	-0.9679364010872321	-1.1509666011766297	-1.379464504418401	-1.1087107086198682	2.0	11.358048676905769	0.3147828866642259	0.2190131110233395	0.20247100165487195	0.26373300065756256	0.0010859601162126703	0.0010859601162126684	-56668.42222151121	0.0	-4033.5543936382405
