replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_020	4699	25	0.005320	197	9	0.045685	94	9	0.095745	40	6	0.150000	34	7	0.205882	11	6	0.545455	16	5	0.312500	5	3	0.600000	7	4	0.571429	6	4	0.666667	8	7	0.875000	6	3	0.500000	3	1	0.333333	2	2	1.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	99	99	1.000000
sim_022	4145	32	0.007720	234	8	0.034188	124	20	0.161290	66	12	0.181818	38	6	0.157895	20	7	0.350000	20	8	0.400000	10	5	0.500000	7	3	0.428571	13	6	0.461538	9	4	0.444444	4	4	1.000000	1	1	1.000000	4	2	0.500000	4	2	0.500000	3	3	1.000000	4	1	0.250000	1	1	1.000000	0	0	NaN	73	73	1.000000
sim_023	138	1	0.007246	38	4	0.105263	44	8	0.181818	23	4	0.173913	22	6	0.272727	18	4	0.222222	16	6	0.375000	13	5	0.384615	9	3	0.333333	7	2	0.285714	2	0	0.000000	4	3	0.750000	2	1	0.500000	0	0	NaN	4	2	0.500000	1	1	1.000000	0	0	NaN	1	1	1.000000	3	2	0.666667	145	145	1.000000
sim_026	8140	36	0.004423	304	29	0.095395	117	17	0.145299	47	6	0.127660	38	10	0.263158	28	7	0.250000	15	3	0.200000	15	6	0.400000	10	3	0.300000	3	1	0.333333	7	4	0.571429	4	3	0.750000	6	6	1.000000	1	1	1.000000	3	1	0.333333	0	0	NaN	3	2	0.666667	5	4	0.800000	0	0	NaN	59	59	1.000000
sim_028	45	0	0.000000	21	1	0.047619	11	1	0.090909	12	2	0.166667	17	5	0.294118	14	7	0.500000	17	5	0.294118	14	4	0.285714	7	1	0.142857	3	2	0.666667	1	1	1.000000	1	0	0.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	2	1	0.500000	1	1	1.000000	1	1	1.000000	164	164	1.000000
sim_032	5944	30	0.005047	235	16	0.068085	100	8	0.080000	54	13	0.240741	29	6	0.206897	28	7	0.250000	22	9	0.409091	15	7	0.466667	5	2	0.400000	5	2	0.400000	5	1	0.200000	2	0	0.000000	3	3	1.000000	4	3	0.750000	3	3	1.000000	3	2	0.666667	3	3	1.000000	1	1	1.000000	1	1	1.000000	82	81	0.987805
sim_035	1150	7	0.006087	144	8	0.055556	102	16	0.156863	54	12	0.222222	25	7	0.280000	22	7	0.318182	17	8	0.470588	8	3	0.375000	9	3	0.333333	7	3	0.428571	8	3	0.375000	5	2	0.400000	2	1	0.500000	4	2	0.500000	3	2	0.666667	1	1	1.000000	4	4	1.000000	1	1	1.000000	0	0	NaN	108	108	1.000000
sim_036	434	9	0.020737	65	5	0.076923	40	6	0.150000	37	4	0.108108	35	10	0.285714	17	4	0.235294	20	5	0.250000	7	3	0.428571	9	1	0.111111	4	3	0.750000	4	1	0.250000	5	3	0.600000	3	2	0.666667	3	3	1.000000	1	0	0.000000	1	1	1.000000	2	2	1.000000	0	0	NaN	0	0	NaN	137	136	0.992701
sim_037	9769	37	0.003787	248	16	0.064516	97	11	0.113402	54	8	0.148148	33	11	0.333333	13	4	0.307692	16	5	0.312500	12	4	0.333333	9	4	0.444444	3	1	0.333333	1	0	0.000000	7	4	0.571429	7	7	1.000000	2	1	0.500000	1	1	1.000000	3	3	1.000000	2	1	0.500000	0	0	NaN	3	2	0.666667	78	78	1.000000
sim_040	2952	22	0.007453	251	21	0.083665	113	14	0.123894	69	10	0.144928	37	9	0.243243	23	8	0.347826	16	6	0.375000	14	5	0.357143	12	4	0.333333	12	5	0.416667	8	6	0.750000	3	1	0.333333	5	4	0.800000	3	1	0.333333	2	1	0.500000	6	5	0.833333	1	1	1.000000	2	1	0.500000	0	0	NaN	74	74	1.000000
sim_041	34684	102	0.002941	308	19	0.061688	86	10	0.116279	44	7	0.159091	22	6	0.272727	15	3	0.200000	9	3	0.333333	3	1	0.333333	9	4	0.444444	7	4	0.571429	5	2	0.400000	3	2	0.666667	1	1	1.000000	1	1	1.000000	4	2	0.500000	1	1	1.000000	3	3	1.000000	0	0	NaN	1	1	1.000000	26	26	1.000000
sim_042	299	2	0.006689	45	4	0.088889	32	6	0.187500	26	1	0.038462	24	7	0.291667	24	4	0.166667	14	5	0.357143	11	6	0.545455	7	3	0.428571	4	2	0.500000	5	2	0.400000	1	1	1.000000	2	1	0.500000	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	2	2	1.000000	150	150	1.000000
sim_043	38550	110	0.002853	291	17	0.058419	73	6	0.082192	46	7	0.152174	26	7	0.269231	11	4	0.363636	8	2	0.250000	5	1	0.200000	3	0	0.000000	3	2	0.666667	5	1	0.200000	4	2	0.500000	3	1	0.333333	3	2	0.666667	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	32	32	1.000000
sim_044	9306	42	0.004513	274	19	0.069343	122	20	0.163934	57	6	0.105263	22	7	0.318182	15	3	0.200000	20	6	0.300000	10	5	0.500000	9	3	0.333333	4	2	0.500000	1	0	0.000000	5	2	0.400000	3	2	0.666667	1	1	1.000000	3	2	0.666667	4	4	1.000000	1	0	0.000000	2	2	1.000000	1	1	1.000000	71	71	1.000000
sim_045	1021	10	0.009794	94	8	0.085106	58	5	0.086207	42	3	0.071429	22	6	0.272727	31	7	0.225806	16	5	0.312500	15	4	0.266667	9	7	0.777778	4	2	0.500000	3	1	0.333333	6	5	0.833333	2	1	0.500000	3	3	1.000000	3	3	1.000000	4	4	1.000000	3	2	0.666667	1	0	0.000000	0	0	NaN	122	122	1.000000
sim_046	42	0	0.000000	8	2	0.250000	19	4	0.210526	23	2	0.086957	18	6	0.333333	20	4	0.200000	11	2	0.181818	13	4	0.307692	7	5	0.714286	7	4	0.571429	5	2	0.400000	1	0	0.000000	4	2	0.500000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	0	0	NaN	2	2	1.000000	158	158	1.000000
sim_049	2133	13	0.006095	182	13	0.071429	87	9	0.103448	60	14	0.233333	33	6	0.181818	23	8	0.347826	16	9	0.562500	9	4	0.444444	6	3	0.500000	10	2	0.200000	4	1	0.250000	5	3	0.600000	8	4	0.500000	2	2	1.000000	3	2	0.666667	3	3	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	100	100	1.000000
sim_050	16928	63	0.003722	262	18	0.068702	123	12	0.097561	56	13	0.232143	40	8	0.200000	13	3	0.230769	15	4	0.266667	11	3	0.272727	7	3	0.428571	4	2	0.500000	0	0	NaN	5	2	0.400000	6	5	0.833333	2	2	1.000000	4	4	1.000000	4	1	0.250000	5	4	0.800000	1	1	1.000000	3	3	1.000000	47	47	1.000000
sim_051	2566	29	0.011302	187	14	0.074866	111	11	0.099099	54	6	0.111111	37	10	0.270270	28	6	0.214286	26	7	0.269231	12	5	0.416667	8	1	0.125000	13	6	0.461538	5	3	0.600000	3	0	0.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	96	96	1.000000
sim_052	8263	37	0.004478	268	19	0.070896	124	18	0.145161	54	10	0.185185	40	6	0.150000	19	6	0.315789	20	9	0.450000	8	5	0.625000	8	2	0.250000	11	8	0.727273	3	3	1.000000	6	3	0.500000	4	2	0.500000	3	1	0.333333	0	0	NaN	3	3	1.000000	3	2	0.666667	2	2	1.000000	0	0	NaN	62	62	1.000000
sim_053	214	4	0.018692	83	8	0.096386	60	7	0.116667	41	3	0.073171	38	12	0.315789	19	5	0.263158	17	5	0.294118	11	3	0.272727	13	6	0.461538	5	4	0.800000	5	2	0.400000	4	2	0.500000	1	1	1.000000	1	1	1.000000	1	1	1.000000	2	1	0.500000	0	0	NaN	2	1	0.500000	0	0	NaN	132	132	1.000000
sim_054	138	4	0.028986	33	2	0.060606	31	5	0.161290	21	2	0.095238	10	4	0.400000	11	3	0.272727	16	3	0.187500	16	8	0.500000	2	0	0.000000	5	1	0.200000	2	0	0.000000	1	0	0.000000	3	3	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	2	1	0.500000	0	0	NaN	161	161	1.000000
sim_055	2669	18	0.006744	166	8	0.048193	94	18	0.191489	54	9	0.166667	35	5	0.142857	26	4	0.153846	15	5	0.333333	11	4	0.363636	7	5	0.714286	12	7	0.583333	4	3	0.750000	1	1	1.000000	1	1	1.000000	3	2	0.666667	1	1	1.000000	2	2	1.000000	5	5	1.000000	1	1	1.000000	2	1	0.500000	98	98	1.000000
sim_056	32097	84	0.002617	276	16	0.057971	86	16	0.186047	39	10	0.256410	26	6	0.230769	18	5	0.277778	15	4	0.266667	10	4	0.400000	4	2	0.500000	4	3	0.750000	3	1	0.333333	1	0	0.000000	3	0	0.000000	4	3	0.750000	3	3	1.000000	1	1	1.000000	1	0	0.000000	1	1	1.000000	1	1	1.000000	38	38	1.000000
sim_057	73	1	0.013699	27	2	0.074074	39	4	0.102564	41	10	0.243902	24	3	0.125000	20	4	0.200000	20	4	0.200000	8	3	0.375000	9	7	0.777778	1	1	1.000000	2	2	1.000000	6	4	0.666667	2	0	0.000000	1	1	1.000000	2	1	0.500000	2	1	0.500000	2	2	1.000000	1	1	1.000000	0	0	NaN	147	147	1.000000
sim_058	85	0	0.000000	22	2	0.090909	20	2	0.100000	10	2	0.200000	17	6	0.352941	16	4	0.250000	14	1	0.071429	17	9	0.529412	5	1	0.200000	6	3	0.500000	3	3	1.000000	1	0	0.000000	2	2	1.000000	0	0	NaN	1	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	163	163	1.000000
sim_059	25543	86	0.003367	288	14	0.048611	114	18	0.157895	41	7	0.170732	24	4	0.166667	20	3	0.150000	16	5	0.312500	4	1	0.250000	11	3	0.272727	4	3	0.750000	5	4	0.800000	0	0	NaN	1	1	1.000000	3	2	0.666667	0	0	NaN	0	0	NaN	3	3	1.000000	0	0	NaN	4	4	1.000000	41	40	0.975610
sim_060	19470	70	0.003595	274	15	0.054745	116	19	0.163793	52	8	0.153846	33	6	0.181818	20	5	0.250000	12	1	0.083333	10	4	0.400000	8	3	0.375000	4	2	0.500000	4	2	0.500000	1	0	0.000000	3	2	0.666667	3	1	0.333333	0	0	NaN	1	0	0.000000	0	0	NaN	2	2	1.000000	2	2	1.000000	56	56	1.000000
sim_061	51738	127	0.002455	267	18	0.067416	38	1	0.026316	18	3	0.166667	17	5	0.294118	5	0	0.000000	10	5	0.500000	6	2	0.333333	2	0	0.000000	4	2	0.500000	2	1	0.500000	2	1	0.500000	1	0	0.000000	2	1	0.500000	0	0	NaN	2	1	0.500000	2	1	0.500000	2	1	0.500000	4	4	1.000000	25	25	1.000000
sim_062	332	2	0.006024	148	12	0.081081	104	13	0.125000	49	6	0.122449	44	12	0.272727	27	7	0.259259	17	6	0.352941	13	6	0.461538	16	8	0.500000	7	6	0.857143	4	2	0.500000	3	2	0.666667	2	1	0.500000	1	1	1.000000	1	1	1.000000	0	0	NaN	2	1	0.500000	4	2	0.500000	1	1	1.000000	109	109	1.000000
sim_063	265	4	0.015094	85	8	0.094118	62	7	0.112903	27	4	0.148148	29	3	0.103448	23	11	0.478261	13	2	0.153846	12	4	0.333333	6	1	0.166667	4	2	0.500000	10	5	0.500000	4	2	0.500000	8	6	0.750000	2	2	1.000000	2	2	1.000000	4	4	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	129	129	1.000000
sim_064	2848	23	0.008076	233	12	0.051502	110	13	0.118182	66	13	0.196970	33	9	0.272727	27	9	0.333333	20	8	0.400000	13	4	0.307692	10	4	0.400000	7	2	0.285714	6	4	0.666667	8	5	0.625000	3	2	0.666667	1	0	0.000000	4	4	1.000000	4	3	0.750000	4	4	1.000000	2	2	1.000000	3	3	1.000000	74	74	1.000000
sim_065	108	0	0.000000	15	1	0.066667	23	0	0.000000	34	8	0.235294	18	2	0.111111	12	2	0.166667	9	2	0.222222	7	4	0.571429	4	3	0.750000	3	2	0.666667	5	3	0.600000	1	0	0.000000	1	1	1.000000	6	6	1.000000	0	0	NaN	0	0	NaN	2	2	1.000000	0	0	NaN	4	4	1.000000	158	158	1.000000
sim_067	5159	31	0.006009	233	15	0.064378	122	15	0.122951	78	17	0.217949	40	8	0.200000	21	6	0.285714	17	3	0.176471	10	4	0.400000	10	4	0.400000	6	3	0.500000	8	5	0.625000	5	3	0.600000	3	0	0.000000	2	2	1.000000	1	0	0.000000	3	2	0.666667	2	2	1.000000	1	1	1.000000	1	0	0.000000	77	77	1.000000
sim_068	1670	18	0.010778	171	9	0.052632	98	16	0.163265	53	4	0.075472	29	7	0.241379	20	10	0.500000	21	7	0.333333	14	6	0.428571	11	3	0.272727	6	5	0.833333	7	3	0.428571	6	3	0.500000	5	2	0.400000	0	0	NaN	5	2	0.400000	3	2	0.666667	1	1	1.000000	1	0	0.000000	2	2	1.000000	99	98	0.989899
sim_069	27080	103	0.003804	344	16	0.046512	103	6	0.058252	42	11	0.261905	16	3	0.187500	16	5	0.312500	13	1	0.076923	9	3	0.333333	3	1	0.333333	6	3	0.500000	6	3	0.500000	3	2	0.666667	2	1	0.500000	2	2	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	2	1	0.500000	32	32	1.000000
sim_071	233	3	0.012876	34	3	0.088235	56	10	0.178571	33	5	0.151515	29	4	0.137931	19	4	0.210526	16	5	0.312500	8	1	0.125000	7	4	0.571429	4	1	0.250000	1	0	0.000000	2	1	0.500000	0	0	NaN	6	5	0.833333	2	2	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	145	145	1.000000
sim_072	941	8	0.008502	94	6	0.063830	49	4	0.081633	37	13	0.351351	23	4	0.173913	17	2	0.117647	12	2	0.166667	11	6	0.545455	9	6	0.666667	1	1	1.000000	2	1	0.500000	5	3	0.600000	2	1	0.500000	0	0	NaN	1	0	0.000000	1	1	1.000000	2	2	1.000000	2	1	0.500000	0	0	NaN	138	137	0.992754
sim_073	1454	21	0.014443	247	18	0.072874	111	17	0.153153	70	11	0.157143	23	4	0.173913	31	9	0.290323	14	5	0.357143	15	5	0.333333	10	3	0.300000	6	3	0.500000	6	3	0.500000	5	0	0.000000	5	3	0.600000	0	0	NaN	3	0	0.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	1	1	1.000000	90	90	1.000000
sim_075	1661	17	0.010235	204	17	0.083333	83	8	0.096386	46	9	0.195652	25	7	0.280000	17	5	0.294118	21	9	0.428571	12	4	0.333333	10	2	0.200000	9	4	0.444444	5	2	0.400000	5	2	0.400000	4	3	0.750000	6	4	0.666667	3	3	1.000000	3	3	1.000000	0	0	NaN	0	0	NaN	4	4	1.000000	95	95	1.000000
sim_076	18062	76	0.004208	308	22	0.071429	127	17	0.133858	53	7	0.132075	25	6	0.240000	24	6	0.250000	19	6	0.315789	20	7	0.350000	10	1	0.100000	4	2	0.500000	2	2	1.000000	3	0	0.000000	2	2	1.000000	0	0	NaN	3	1	0.333333	3	3	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	39	39	1.000000
sim_077	129	1	0.007752	60	8	0.133333	50	4	0.080000	33	6	0.181818	28	8	0.285714	23	6	0.260870	16	4	0.250000	11	3	0.272727	12	4	0.333333	3	2	0.666667	5	2	0.400000	5	3	0.600000	1	1	1.000000	3	3	1.000000	1	1	1.000000	2	2	1.000000	0	0	NaN	2	1	0.500000	1	1	1.000000	138	138	1.000000
sim_079	157	2	0.012739	33	2	0.060606	14	1	0.071429	15	1	0.066667	16	3	0.187500	14	4	0.285714	12	4	0.333333	13	5	0.384615	8	4	0.500000	3	2	0.666667	0	0	NaN	0	0	NaN	2	2	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	2	2	1.000000	0	0	NaN	3	3	1.000000	162	162	1.000000
sim_080	117	0	0.000000	31	2	0.064516	35	5	0.142857	19	1	0.052632	28	6	0.214286	18	4	0.222222	23	6	0.260870	18	5	0.277778	15	9	0.600000	8	5	0.625000	4	4	1.000000	5	4	0.800000	2	1	0.500000	1	1	1.000000	0	0	NaN	2	2	1.000000	2	2	1.000000	0	0	NaN	0	0	NaN	141	141	1.000000
sim_081	10262	46	0.004483	270	13	0.048148	133	15	0.112782	66	11	0.166667	28	5	0.178571	19	6	0.315789	6	2	0.333333	10	2	0.200000	7	4	0.571429	6	4	0.666667	4	3	0.750000	1	1	1.000000	5	3	0.600000	1	1	1.000000	4	3	0.750000	0	0	NaN	2	1	0.500000	4	4	1.000000	2	2	1.000000	73	72	0.986301
sim_082	252	1	0.003968	59	5	0.084746	59	7	0.118644	31	6	0.193548	34	14	0.411765	26	6	0.230769	19	8	0.421053	14	2	0.142857	9	5	0.555556	7	1	0.142857	8	1	0.125000	6	4	0.666667	2	1	0.500000	2	2	1.000000	0	0	NaN	0	0	NaN	2	2	1.000000	0	0	NaN	2	2	1.000000	131	131	1.000000
sim_083	28	2	0.071429	1	0	0.000000	7	0	0.000000	17	1	0.058824	17	2	0.117647	12	4	0.333333	13	5	0.384615	9	7	0.777778	3	0	0.000000	3	1	0.333333	6	4	0.666667	2	1	0.500000	0	0	NaN	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	171	169	0.988304
sim_084	363	6	0.016529	115	8	0.069565	57	5	0.087719	54	9	0.166667	28	7	0.250000	23	4	0.173913	19	8	0.421053	9	2	0.222222	9	4	0.444444	10	6	0.600000	8	6	0.750000	3	2	0.666667	4	3	0.750000	1	1	1.000000	3	2	0.666667	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	123	123	1.000000
sim_086	21892	71	0.003243	270	18	0.066667	120	12	0.100000	60	14	0.233333	29	8	0.275862	26	6	0.230769	10	3	0.300000	9	2	0.222222	5	4	0.800000	5	2	0.400000	4	2	0.500000	2	1	0.500000	4	3	0.750000	3	1	0.333333	4	3	0.750000	1	1	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	46	46	1.000000
sim_087	98	2	0.020408	31	2	0.064516	22	1	0.045455	20	2	0.100000	12	3	0.250000	23	8	0.347826	18	8	0.444444	15	5	0.333333	6	1	0.166667	4	2	0.500000	5	2	0.400000	2	2	1.000000	1	1	1.000000	1	0	0.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	155	155	1.000000
sim_088	76	0	0.000000	19	3	0.157895	25	5	0.200000	19	5	0.263158	25	2	0.080000	17	3	0.176471	10	3	0.300000	10	3	0.300000	6	5	0.833333	4	2	0.500000	2	1	0.500000	3	2	0.666667	1	0	0.000000	3	2	0.666667	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	161	161	1.000000
sim_089	16969	66	0.003889	303	12	0.039604	102	13	0.127451	77	16	0.207792	32	6	0.187500	21	7	0.333333	14	4	0.285714	11	7	0.636364	8	3	0.375000	5	2	0.400000	3	2	0.666667	3	0	0.000000	1	1	1.000000	1	1	1.000000	3	3	1.000000	2	2	1.000000	2	2	1.000000	0	0	NaN	1	1	1.000000	50	50	1.000000
sim_091	83	2	0.024096	39	2	0.051282	34	6	0.176471	23	5	0.217391	22	6	0.272727	24	6	0.250000	16	3	0.187500	14	6	0.428571	11	3	0.272727	8	5	0.625000	4	3	0.750000	4	1	0.250000	0	0	NaN	1	0	0.000000	2	1	0.500000	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	147	147	1.000000
sim_092	6213	35	0.005633	268	20	0.074627	93	13	0.139785	36	8	0.222222	29	5	0.172414	18	6	0.333333	12	1	0.083333	16	5	0.312500	12	7	0.583333	6	4	0.666667	2	1	0.500000	6	2	0.333333	5	4	0.800000	3	2	0.666667	2	2	1.000000	0	0	NaN	2	2	1.000000	2	0	0.000000	0	0	NaN	81	81	1.000000
sim_093	15846	60	0.003786	302	22	0.072848	94	14	0.148936	49	7	0.142857	36	6	0.166667	15	2	0.133333	11	5	0.454545	10	6	0.600000	5	4	0.800000	8	2	0.250000	3	3	1.000000	6	2	0.333333	4	3	0.750000	2	2	1.000000	5	3	0.600000	1	0	0.000000	1	1	1.000000	1	1	1.000000	2	2	1.000000	55	53	0.963636
sim_096	59721	131	0.002194	268	18	0.067164	65	10	0.153846	22	6	0.272727	13	5	0.384615	6	3	0.500000	2	0	0.000000	5	1	0.200000	1	1	1.000000	2	1	0.500000	4	2	0.500000	0	0	NaN	2	2	1.000000	0	0	NaN	2	1	0.500000	1	1	1.000000	1	1	1.000000	1	0	0.000000	1	1	1.000000	14	14	1.000000
