replicate	mu	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_050	0.920114122681883	0.4950071326676177	0.7574893009985735	0.7432239657631954	0.025677603423680456	0.6647646219686163	0.5035663338088445	0.9343794579172611	0.15406562054208273
sim_051	0.5920114122681883	0.2867332382310984	0.07132667617689016	0.1369472182596291	0.6205420827389444	0.9386590584878745	0.09272467902995721	0.38373751783166904	0.4593437945791726
sim_052	0.1797432239657632	0.33951497860199714	0.514978601997147	0.8901569186875892	0.7375178316690443	0.07132667617689016	0.19828815977175462	0.9728958630527818	0.543509272467903
sim_053	0.7574893009985735	0.0	0.0014265335235378032	0.07417974322396577	0.08131241084165478	0.15834522111269614	0.9600570613409415	0.33666191155492153	0.6619115549215406
sim_054	0.7403708987161198	0.514978601997147	0.6105563480741797	0.20399429386590584	0.2781740370898716	0.9001426533523538	0.7988587731811697	0.3880171184022825	0.8473609129814551
sim_055	0.1768901569186876	0.43366619115549215	0.1783166904422254	0.4793152639087018	0.07132667617689016	0.07988587731811697	0.3024251069900143	0.978601997146933	0.9957203994293866
sim_056	0.3651925820256776	0.4978601997146933	0.543509272467903	0.7746077032810271	0.9286733238231099	0.05563480741797432	0.6861626248216833	0.7774607703281027	0.797432239657632
sim_057	0.48502139800285304	0.7360912981455064	0.9457917261055635	0.24393723252496433	0.10128388017118402	0.43794579172610554	0.38373751783166904	0.9386590584878745	0.28245363766048504
sim_058	0.042796005706134094	0.7646219686162625	0.7617689015691869	0.7104136947218259	0.4037089871611983	0.62339514978602	0.06419400855920114	0.8202567760342369	0.5092724679029957
sim_059	0.08131241084165478	0.3980028530670471	0.21398002853067047	0.644793152639087	0.26105563480741795	0.6804564907275321	0.37945791726105566	0.8559201141226819	0.9300998573466477
sim_060	0.8701854493580599	0.9372325249643366	0.6761768901569187	0.8359486447931527	0.6034236804564908	0.9629101283880172	0.10841654778887304	0.17118402282453637	0.25677603423680456
sim_061	0.9315263908701854	0.7960057061340942	0.9315263908701854	0.09272467902995721	0.7403708987161198	0.7888730385164051	0.5135520684736091	0.15406562054208273	0.042796005706134094
sim_062	0.5135520684736091	0.442225392296719	0.04850213980028531	0.9072753209700428	0.41797432239657634	0.38516405135520687	0.4607703281027104	0.9671897289586305	0.25677603423680456
sim_063	0.3067047075606277	0.21255349500713266	0.07845934379457917	0.03281027104136947	0.7417974322396577	0.47788873038516405	0.2296718972895863	0.5877318116975749	0.5406562054208274
sim_064	0.014265335235378032	0.7146932952924394	0.48216833095577744	0.9957203994293866	0.0	0.9957203994293866	0.6633380884450785	0.10699001426533523	0.4065620542082739
sim_065	0.2810271041369472	0.4764621968616263	0.5634807417974322	0.5592011412268189	0.2838801711840228	0.2967189728958631	0.6162624821683309	0.68188302425107	0.48359486447931527
sim_066	0.39229671897289586	0.33666191155492153	0.38516405135520687	0.8074179743223966	0.5320970042796006	0.8644793152639088	0.21255349500713266	0.6162624821683309	0.5820256776034237
sim_067	0.43937232524964337	0.644793152639087	0.4950071326676177	0.5948644793152639	0.7931526390870185	0.37945791726105566	0.4964336661911555	0.2225392296718973	0.9215406562054208
sim_068	0.6676176890156919	0.2211126961483595	0.20399429386590584	0.9871611982881597	0.8701854493580599	0.2524964336661912	0.7660485021398002	0.3609129814550642	0.5777460770328102
sim_069	0.2710413694721826	0.3666191155492154	0.43509272467902993	0.014265335235378032	0.30813124108416545	0.2810271041369472	0.6134094151212554	0.8045649072753209	0.7417974322396577
sim_070	0.2239657631954351	0.3024251069900143	0.08273894436519258	0.3880171184022825	0.4964336661911555	0.5492154065620543	0.4194008559201141	0.5706134094151213	0.7346647646219686
sim_071	0.43366619115549215	0.7375178316690443	0.7703281027104137	0.9300998573466477	0.8716119828815977	0.38373751783166904	0.17403708987161198	0.21540656205420827	0.6890156918687589
sim_072	0.33523537803138376	0.18972895863052783	0.15121255349500715	0.6890156918687589	0.7788873038516405	0.7774607703281027	0.19971469329529243	0.4079885877318117	0.6134094151212554
sim_073	0.2524964336661912	0.39229671897289586	0.0884450784593438	0.42653352353780316	0.760342368045649	0.07417974322396577	0.6162624821683309	0.7004279600570613	0.7888730385164051
sim_074	0.08559201141226819	0.7275320970042796	0.2995720399429387	0.8887303851640513	0.9358059914407989	0.30813124108416545	0.14978601997146934	0.20684736091298145	0.6875891583452212
sim_075	0.3509272467902996	0.6861626248216833	0.6419400855920114	0.6134094151212554	0.26105563480741795	0.514978601997147	0.6276747503566333	0.5805991440798859	0.47075606276747506
sim_076	0.5962910128388017	0.9343794579172611	0.9828815977175464	0.536376604850214	0.24536376604850213	0.7560627674750356	0.7817403708987162	0.24536376604850213	0.16975748930099857
sim_077	0.6562054208273894	0.4978601997146933	0.5292439372325249	0.7403708987161198	0.6533523537803139	0.8744650499286734	0.536376604850214	0.02282453637660485	0.028530670470756064
sim_078	0.4950071326676177	0.14407988587731813	0.4693295292439372	0.8245363766048502	0.7888730385164051	0.7503566333808844	0.181169757489301	0.015691868758915834	0.8102710413694721
sim_079	0.007132667617689016	0.8088445078459344	0.5492154065620543	0.4664764621968616	0.42082738944365194	0.49358059914407987	0.43081312410841655	0.6861626248216833	0.8088445078459344
sim_080	0.637660485021398	0.29101283880171186	0.2253922967189729	0.7731811697574893	0.10984308131241084	0.6804564907275321	0.7703281027104137	0.47218259629101283	0.38088445078459343
sim_081	0.7902995720399429	0.019971469329529243	0.11554921540656206	0.9443651925820257	0.37089871611982883	0.5620542082738944	0.5449358059914408	0.5035663338088445	0.7631954350927247
sim_082	0.6291012838801712	0.7417974322396577	0.6990014265335235	0.35235378031383735	0.1398002853067047	0.5206847360912982	0.9415121255349501	0.2253922967189729	0.3024251069900143
sim_083	0.7874465049928673	0.760342368045649	0.8259629101283881	0.6533523537803139	0.9743223965763196	0.19400855920114124	0.6576319543509273	0.06419400855920114	0.10984308131241084
sim_084	0.40228245363766046	0.5449358059914408	0.6191155492154066	0.28815977175463625	0.18830242510699002	0.34807417974322397	0.724679029957204	0.7960057061340942	0.8373751783166904
sim_085	0.3537803138373752	0.44935805991440797	0.8459343794579173	0.8430813124108416	0.9258202567760342	0.2867332382310984	0.7232524964336662	0.3195435092724679	0.3751783166904422
sim_086	0.6462196861626248	0.20256776034236804	0.33523537803138376	0.9044222539229672	0.14835948644793154	0.38373751783166904	0.8373751783166904	0.609129814550642	0.48359486447931527
sim_087	0.33666191155492153	0.05706134094151213	0.1398002853067047	0.5292439372325249	0.9015691868758916	0.703281027104137	0.48787446504992865	0.05420827389443652	0.07560627674750357
sim_088	0.514978601997147	0.5249643366619116	0.24821683309557774	0.12838801711840228	0.17118402282453637	0.8259629101283881	0.042796005706134094	0.9942938659058488	0.5820256776034237
sim_089	0.5563480741797432	0.33666191155492153	0.2396576319543509	0.11554921540656206	0.7275320970042796	0.18830242510699002	0.7303851640513552	0.3666191155492154	0.5235378031383737
sim_090	0.3908701854493581	0.985734664764622	0.7631954350927247	0.019971469329529243	0.43794579172610554	0.042796005706134094	0.16975748930099857	0.9757489300998573	0.4065620542082739
sim_091	0.44079885877318115	0.8345221112696148	0.7346647646219686	0.38944365192582026	0.1340941512125535	0.4793152639087018	0.5620542082738944	0.5934379457917262	0.19828815977175462
sim_092	0.572039942938659	0.7189728958630528	0.8873038516405135	0.609129814550642	0.44365192582025675	0.5734664764621968	0.9771754636233951	0.011412268188302425	0.19971469329529243
sim_093	0.3751783166904422	0.03138373751783167	0.5306704707560628	0.7303851640513552	0.07417974322396577	0.14693295292439373	0.9686162624821684	0.5934379457917262	0.007132667617689016
sim_094	0.289586305278174	0.4322396576319544	0.3024251069900143	0.47075606276747506	0.1840228245363766	0.12981455064194009	0.9514978601997147	0.34522111269614836	0.8216833095577746
sim_095	0.4507845934379458	0.5121255349500713	0.6205420827389444	0.9144079885877318	0.37660485021398005	0.15691868758915833	0.5449358059914408	0.8516405135520685	0.10699001426533523
sim_096	0.08559201141226819	0.20114122681883023	0.23109843081312412	0.9586305278174037	0.3723252496433666	0.4479315263908702	0.7646219686162625	0.3067047075606277	0.9286733238231099
sim_097	0.738944365192582	0.5278174037089871	0.4550641940085592	0.2396576319543509	0.0884450784593438	0.3152639087018545	0.8873038516405135	0.21683309557774608	0.6718972895863052
sim_098	0.948644793152639	0.3509272467902996	0.3780313837375178	0.8174037089871612	0.33666191155492153	0.14265335235378032	0.9971469329529244	0.015691868758915834	0.09843081312410841
sim_099	0.9115549215406562	0.5420827389443652	0.9343794579172611	0.833095577746077	0.9728958630527818	0.5520684736091298	0.7817403708987162	0.007132667617689016	0.5206847360912982
sim_100	0.34807417974322397	0.30527817403708984	0.1768901569186876	0.6119828815977175	0.7489300998573466	0.08416547788873038	0.2653352353780314	0.5805991440798859	0.8887303851640513
sim_101	0.7931526390870185	0.42510699001426533	0.47788873038516405	0.536376604850214	0.14122681883024252	0.23537803138373753	0.7860199714693296	0.8017118402282454	0.9586305278174037
sim_102	0.14693295292439373	0.9714693295292439	0.7817403708987162	0.6248216833095578	0.8758915834522111	0.5863052781740371	0.07703281027104136	0.5121255349500713	0.6134094151212554
sim_103	0.43937232524964337	0.24251069900142652	0.11269614835948645	0.8887303851640513	0.5534950071326676	0.5763195435092725	0.8815977175463623	0.25392296718972895	0.275320970042796
sim_104	0.28245363766048504	0.015691868758915834	0.0	0.3223965763195435	0.2282453637660485	0.854493580599144	0.18972895863052783	0.7218259629101283	0.7118402282453637
sim_105	0.3252496433666191	0.38516405135520687	0.04992867332382311	0.39657631954350925	0.630527817403709	0.4536376604850214	0.24108416547788872	0.6961483594864479	0.06704707560627675
sim_106	0.9429386590584878	0.6718972895863052	0.8944365192582026	0.6419400855920114	0.42938659058487877	0.9743223965763196	0.024251069900142655	0.6676176890156919	0.7931526390870185
sim_107	0.9329529243937232	0.2582025677603424	0.637660485021398	0.017118402282453638	0.5977175463623395	0.6533523537803139	0.38944365192582026	0.07417974322396577	0.009985734664764621
sim_108	0.33808844507845937	0.9386590584878745	0.9329529243937232	0.025677603423680456	0.5249643366619116	0.2867332382310984	0.14978601997146934	0.7988587731811697	0.017118402282453638
sim_109	0.31098430813124106	0.8773181169757489	0.6890156918687589	0.644793152639087	0.5891583452211127	0.5991440798858774	0.6062767475035663	0.24536376604850213	0.6262482168330956
sim_110	0.21112696148359486	0.2211126961483595	0.33808844507845937	0.8045649072753209	0.9315263908701854	0.362339514978602	0.16262482168330955	0.23823109843081314	0.43081312410841655
sim_111	0.08416547788873038	0.5221112696148359	0.05991440798858773	0.7532097004279601	0.8388017118402282	0.3509272467902996	0.2967189728958631	0.6847360912981455	0.7289586305278174
sim_112	0.7945791726105563	0.19400855920114124	0.11126961483594865	0.9429386590584878	0.21825962910128388	0.9329529243937232	0.1783166904422254	0.5206847360912982	0.11126961483594865
sim_113	0.6790299572039943	0.052781740370898715	0.015691868758915834	0.4607703281027104	0.8216833095577746	0.48216833095577744	0.3637660485021398	0.18972895863052783	0.7560627674750356
sim_114	0.5278174037089871	0.7104136947218259	0.6604850213980028	0.4194008559201141	0.9415121255349501	0.5135520684736091	0.024251069900142655	0.49072753209700426	0.07417974322396577
sim_115	0.4964336661911555	0.5106990014265336	0.34950071326676174	0.369472182596291	0.5007132667617689	0.2225392296718973	0.8088445078459344	0.48359486447931527	0.3437945791726106
sim_116	0.17118402282453637	0.16262482168330955	0.1355206847360913	0.7532097004279601	0.8273894436519258	0.3509272467902996	0.4764621968616263	0.463623395149786	0.39657631954350925
sim_117	0.2211126961483595	0.7931526390870185	0.7746077032810271	0.536376604850214	0.017118402282453638	0.09415121255349501	0.9971469329529244	0.7446504992867332	0.7346647646219686
sim_118	0.46219686162624823	0.557774607703281	0.31383737517831667	0.442225392296719	0.38373751783166904	0.9771754636233951	0.9457917261055635	0.0	0.5834522111269614
sim_119	0.5977175463623395	0.06134094151212553	0.26390870185449355	0.34807417974322397	0.6390870185449358	0.3281027104136947	0.5962910128388017	0.4550641940085592	0.5349500713266762
sim_120	0.08273894436519258	0.9029957203994294	0.3637660485021398	0.8958630527817404	0.09843081312410841	0.3238231098430813	0.9971469329529244	0.012838801711840228	0.25392296718972895
sim_121	0.7118402282453637	0.15977175463623394	0.26961483594864477	0.7104136947218259	0.3238231098430813	0.3166904422253923	0.30813124108416545	0.9472182596291013	0.1312410841654779
sim_122	0.4950071326676177	0.5064194008559201	0.17261055634807418	0.5634807417974322	0.5677603423680456	0.24108416547788872	0.9443651925820257	0.018544935805991442	0.5534950071326676
sim_123	0.025677603423680456	0.8616262482168331	0.6476462196861626	0.9700427960057061	0.5064194008559201	0.9343794579172611	0.7503566333808844	0.0014265335235378032	0.017118402282453638
sim_124	0.15691868758915833	0.9914407988587732	0.9800285306704708	0.7489300998573466	0.7318116975748931	0.5549215406562055	0.3309557774607703	0.16119828815977175	0.7845934379457917
sim_126	0.3252496433666191	0.5206847360912982	0.19828815977175462	0.07275320970042796	0.6733238231098431	0.0028530670470756064	0.9885877318116976	0.9029957203994294	0.25962910128388017
sim_127	0.6390870185449358	0.9087018544935807	0.9029957203994294	0.3152639087018545	0.9514978601997147	0.019971469329529243	0.651925820256776	0.6348074179743224	0.03138373751783167
sim_128	0.4793152639087018	0.891583452211127	0.9543509272467903	0.6676176890156919	0.456490727532097	0.047075606276747506	0.978601997146933	0.28815977175463625	0.4450784593437946
sim_129	0.8059914407988588	0.289586305278174	0.21968616262482168	0.7004279600570613	0.7503566333808844	0.1797432239657632	0.7902995720399429	0.3095577746077033	0.7417974322396577
sim_130	0.17261055634807418	0.7489300998573466	0.3780313837375178	0.24393723252496433	0.9172610556348074	0.25962910128388017	0.38944365192582026	0.28245363766048504	0.9044222539229672
sim_131	0.2624821683309558	0.4964336661911555	0.5335235378031383	0.33666191155492153	0.7874465049928673	0.43651925820256776	0.39657631954350925	0.4051355206847361	0.5820256776034237
sim_132	0.0014265335235378032	0.26961483594864477	0.005706134094151213	0.5278174037089871	0.5249643366619116	0.2867332382310984	0.5206847360912982	0.7189728958630528	0.884450784593438
sim_133	0.340941512125535	0.7631954350927247	0.7489300998573466	0.10271041369472182	0.06134094151212553	0.9700427960057061	0.06276747503566334	0.818830242510699	0.43366619115549215
sim_134	0.4108416547788873	0.07417974322396577	0.0884450784593438	0.4165477888730385	0.7289586305278174	0.47075606276747506	0.7546362339514978	0.015691868758915834	0.1783166904422254
sim_135	0.0014265335235378032	0.6804564907275321	0.0898716119828816	0.6333808844507846	0.6562054208273894	0.40228245363766046	0.6904422253922967	0.29529243937232524	0.9971469329529244
sim_136	0.33666191155492153	0.6547788873038516	0.5064194008559201	0.9044222539229672	0.6590584878744651	0.8059914407988588	0.42653352353780316	0.3195435092724679	0.4322396576319544
sim_137	0.7888730385164051	0.4664764621968616	0.6633380884450785	0.042796005706134094	0.4992867332382311	0.5477888730385164	0.463623395149786	0.4550641940085592	0.02710413694721826
sim_138	0.9072753209700428	0.2810271041369472	0.268188302425107	0.7845934379457917	0.2253922967189729	0.746077032810271	0.4008559201141227	0.6319543509272468	0.4079885877318117
sim_139	0.6604850213980028	0.23395149786019973	0.5463623395149786	0.38659058487874465	0.05991440798858773	0.9757489300998573	0.9044222539229672	0.011412268188302425	0.3238231098430813
sim_140	0.7403708987161198	0.8944365192582026	0.9286733238231099	0.7731811697574893	0.7888730385164051	0.5677603423680456	0.6291012838801712	0.07560627674750357	0.1312410841654779
sim_141	0.9400855920114123	0.5748930099857347	0.21255349500713266	0.7888730385164051	0.8744650499286734	0.6219686162624821	0.19828815977175462	0.4536376604850214	0.08273894436519258
sim_142	0.7446504992867332	0.47360912981455067	0.24536376604850213	0.42082738944365194	0.08416547788873038	0.8587731811697575	0.9700427960057061	0.14265335235378032	0.5064194008559201
sim_143	0.4964336661911555	0.5962910128388017	0.7631954350927247	0.30099857346647646	0.6462196861626248	0.9971469329529244	0.21825962910128388	0.16405135520684735	0.29386590584878747
sim_144	0.28530670470756064	0.08701854493580599	0.07703281027104136	0.3637660485021398	0.8131241084165478	0.5178316690442225	0.009985734664764621	0.9900142653352354	0.44079885877318115
sim_145	0.8616262482168331	0.14693295292439373	0.514978601997147	0.854493580599144	0.6547788873038516	0.34236804564907275	0.39942938659058486	0.5877318116975749	0.6975748930099858
sim_146	0.8259629101283881	0.011412268188302425	0.1768901569186876	0.514978601997147	0.34236804564907275	0.884450784593438	0.37660485021398005	0.3466476462196862	0.8159771754636234
sim_147	0.10128388017118402	0.3281027104136947	0.15406562054208273	0.20827389443651925	0.854493580599144	0.12410841654778887	0.7475035663338089	0.2582025677603424	0.8473609129814551
sim_148	0.572039942938659	0.7203994293865906	0.833095577746077	0.275320970042796	0.717546362339515	0.16547788873038516	0.6747503566333809	0.39657631954350925	0.23823109843081314
sim_149	0.024251069900142655	0.9529243937232525	0.6262482168330956	0.9358059914407989	0.5221112696148359	0.6562054208273894	0.28530670470756064	0.8473609129814551	0.5192582025677603
sim_150	0.10128388017118402	0.09415121255349501	0.09700427960057062	0.29243937232524964	0.9015691868758916	0.028530670470756064	0.28815977175463625	0.9586305278174037	0.8958630527817404
sim_151	0.6562054208273894	0.0042796005706134095	0.0014265335235378032	0.2796005706134094	0.33666191155492153	0.7432239657631954	0.8088445078459344	0.32667617689015693	0.3152639087018545
sim_152	0.5463623395149786	0.1312410841654779	0.19686162624821682	0.362339514978602	0.12553495007132667	0.4764621968616263	0.019971469329529243	0.9700427960057061	0.24108416547788872
sim_154	0.21540656205420827	0.7332382310984308	0.5121255349500713	0.12981455064194009	0.9101283880171184	0.7275320970042796	0.10699001426533523	0.4037089871611983	0.9814550641940085
sim_155	0.25392296718972895	0.5549215406562055	0.7075606276747504	0.8402282453637661	0.33666191155492153	0.8059914407988588	0.8416547788873039	0.3181169757489301	0.6847360912981455
sim_156	0.24251069900142652	0.4693295292439372	0.33951497860199714	0.6562054208273894	0.9500713266761769	0.362339514978602	0.19400855920114124	0.18687589158345222	0.7860199714693296
sim_157	0.9372325249643366	0.21968616262482168	0.9472182596291013	0.6804564907275321	0.4165477888730385	0.15263908701854492	0.6333808844507846	0.6633380884450785	0.1383737517831669
sim_158	0.26105563480741795	0.8473609129814551	0.4037089871611983	0.5834522111269614	0.8858773181169758	0.08701854493580599	0.275320970042796	0.8687589158345221	0.8944365192582026
sim_159	0.8659058487874465	0.20256776034236804	0.5135520684736091	0.7303851640513552	0.9457917261055635	0.5991440798858774	0.11126961483594865	0.644793152639087	0.042796005706134094
sim_160	0.9315263908701854	0.8487874465049928	0.8716119828815977	0.8487874465049928	0.6804564907275321	0.37660485021398005	0.10128388017118402	0.8516405135520685	0.14835948644793154
sim_161	0.7132667617689016	0.47503566333808844	0.5463623395149786	0.6048502139800286	0.46504992867332384	0.47503566333808844	0.9300998573466477	0.44650499286733236	0.21255349500713266
sim_162	0.09843081312410841	0.42368045649072755	0.3252496433666191	0.3637660485021398	0.2239657631954351	0.6747503566333809	0.5235378031383737	0.6619115549215406	0.5192582025677603
sim_163	0.5164051355206848	0.3680456490727532	0.17403708987161198	0.4992867332382311	0.6961483594864479	0.11697574893009986	0.7945791726105563	0.5805991440798859	0.11554921540656206
sim_166	0.11126961483594865	0.8530670470756063	0.2838801711840228	0.38659058487874465	0.23109843081312412	0.8430813124108416	0.7803138373751783	0.26676176890156916	0.8659058487874465
sim_167	0.9457917261055635	0.7945791726105563	0.9657631954350927	0.37660485021398005	0.1825962910128388	0.9629101283880172	0.33808844507845937	0.15691868758915833	0.04992867332382311
sim_168	0.8530670470756063	0.8587731811697575	0.9771754636233951	0.8088445078459344	0.15406562054208273	0.25962910128388017	0.9300998573466477	0.2253922967189729	0.042796005706134094
sim_169	0.025677603423680456	0.5463623395149786	0.06134094151212553	0.8587731811697575	0.4978601997146933	0.6604850213980028	0.44365192582025675	0.11982881597717546	0.760342368045649
sim_170	0.6890156918687589	0.4222539229671897	0.48787446504992865	0.5278174037089871	0.7004279600570613	0.5534950071326676	0.39657631954350925	0.4693295292439372	0.5449358059914408
sim_171	0.8031383737517832	0.6048502139800286	0.8516405135520685	0.4450784593437946	0.5863052781740371	0.47218259629101283	0.21540656205420827	0.8359486447931527	0.052781740370898715
