# BEAST v10.5.0
# Generated Thu Oct 16 11:40:48 UTC 2025 [seed=1760614845301]
# -beagle -working beastX_run_alpha_a/ebola_dudas_alpha.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
45200000	-60345.61109129218	-3885.844384617133	-56459.766706675044	1.8783631148864046	2013.9325968851135	134.54939531131203	12.4882	0.1759794615513383	0.14251281380476127	-0.2726886831595205	0.22048329834193178	-0.03645793493756796	0.3577638646755071	0.7925953089661796	1.4993082870908903	1.094587300586227	1.4142321370032025	2.284067040757458	2.357268592632464	2.731271015621757	2.6293658983884938	1.4662500292822478	1.0677308177640794	0.3564279791519997	-0.5004718511046858	-0.3587866355592712	-1.2484765121621801	-1.7043981476462304	-1.7900665337640007	-1.6144338785674766	-1.9296092571409633	-2.1514969707477922	2.0	9.954038711711961	0.3099444394942002	0.22002527179529519	0.20060157143276428	0.2694287172777425	0.2512276444529058	0.0011372679019853683	0.0011372679019853677	-56459.766706675044	0.0	-3873.956902421803
45400000	-60268.960642908496	-3785.696760127117	-56483.26388278138	1.857769582909762	2013.9531904170904	130.4427563529026	12.4882	-0.36679681108122153	-0.12116336063951083	-0.35595489521915974	0.06239463587168888	0.030957314837775862	0.542601197530978	0.684956999590061	1.4492862922496161	1.1394492404350338	1.4499317536014655	2.328151480809546	2.2995830110763853	2.5260554363213408	2.6555201009014415	1.508181228490369	0.9584994144208453	0.01918165877902685	-0.7880943855565272	-1.0491727815437828	-1.0842596762066798	-1.625489725604101	-1.0773858089625656	-0.8270777277005844	-0.9373223204783154	-1.0116195115341617	2.0	10.410496976943747	0.3158959707647696	0.2129692896839273	0.20164727403933924	0.269487465511966	0.20737252943601203	0.0011503493760642942	0.0011503493760642949	-56483.26388278138	0.0	-3773.770407750968
45600000	-60279.83877358668	-3775.792452176174	-56504.046321410504	1.8627931118378631	2013.9481668881622	130.61199246806464	12.4882	-0.07796918277980519	-0.43803382407385305	-0.1464453639674858	0.05203276010002261	0.2727473514679569	0.3174316249983309	0.8225356303400665	1.1236230149219044	1.113577149247955	1.3835473876673816	2.2229770113966487	2.4756283140990925	2.723746663141389	2.279592583842734	1.3192845152919697	1.0723770528271481	0.28643930230978276	-0.8402093205918462	-0.7994388107894049	-0.9292219920451675	-1.0150259350847273	-0.9883154493708716	-0.7720542482537966	-0.593037925478247	-0.9223725346640413	2.0	10.821601756386789	0.31437752435974653	0.22415625281288795	0.19847254638901773	0.26299367643835	0.2650889586328394	0.0011788815407296814	0.0011788815407296823	-56504.046321410504	0.0	-3763.7358893601922
45800000	-60303.58832917941	-3803.3567791897613	-56500.23154998965	1.7172945002702995	2014.0936654997297	130.08602594357362	12.4882	-0.7537086341163572	-0.6432854152149634	-0.2194306136833148	-0.19379892502927937	0.017927568652759983	0.24249826931752524	0.6302723748488601	1.209834968866957	1.1015329909791514	1.5533649868373325	2.209667968581466	2.4611679999430356	2.649224092606285	2.2536125651489654	1.6197685712148022	1.0540341210921003	-0.13159573490186882	-0.5131392050854819	-0.8433437957043111	-1.2621907925553197	-1.5389052775247978	-1.5081037226136573	-1.7348011247300141	-1.4814782943814353	-1.6257858760296549	2.0	10.870490965687534	0.3142045297543466	0.21581663818860827	0.2054230636830572	0.2645557683739902	0.26153686389868686	0.0011560609529805788	0.001156060952980581	-56500.23154998965	0.0	-3791.2952688594805
46000000	-60359.61422331227	-3871.911556041665	-56487.702667270605	1.84404389558789	2013.9669161044121	133.64831660561117	12.4882	-0.63702911543216	-0.4685773311406089	0.049762524624122846	0.1834597616396213	0.3600954960210288	0.33545145322950926	0.8129398722788339	1.3295965762497475	1.1465334184980043	1.6955469605026696	2.303559269676453	2.433410170437162	2.7772504267079685	2.494810393135236	1.4794796573501738	1.1716890196000234	0.13153132797553713	-0.40717385634075487	-0.9557570383228826	-1.2913450059892955	-0.9711040301780494	-1.122459593608672	-1.4419250000180273	-1.264887814619258	-0.9638274865665875	2.0	11.021336579196728	0.3157755685743932	0.21747356236144283	0.19885077099334464	0.26790009807082166	0.2647217341143749	0.0011534508546804053	0.0011534508546804049	-56487.702667270605	0.0	-3859.82079390304
46200000	-60348.210518662505	-3903.022633893133	-56445.18788476937	1.7171994915268816	2014.0937605084732	136.14414241818082	12.4882	0.048283273930768644	-0.14764561092307488	-0.5507358273881817	0.12198576622617203	0.04499435881177771	0.3722430950910163	0.8556898403815358	1.4489864270267805	0.9667150329925009	1.5787919598909597	2.580722638300607	2.469517134190634	2.648539638609979	2.689106339103601	1.845607258157157	1.0583673052167746	0.24238303570085018	-0.6156770747726503	-0.7145543614454627	-0.8791194088368116	-1.370183703061862	-1.0058765946000563	-1.1242033624205519	-1.0462418461363123	-0.6118798955920861	2.0	9.88081129426488	0.31447967595294474	0.2218554496067308	0.19901466352396333	0.26465021091636337	0.2655874693669456	0.0010658303065488183	0.0010658303065488226	-56445.18788476937	0.0	-3891.134291896386
46400000	-60364.81189851908	-3923.6732599890606	-56441.13863853002	1.7986592691844816	2014.0123007308155	136.17032619894908	12.4882	-0.5102692181135361	-0.40653603462506704	-0.03589242380461413	0.008072458507578643	-0.13343981745588684	0.1619778169712468	0.8751928342342875	1.3151197047916858	1.3744920435995631	1.7309934166416237	2.522584762895389	2.4845973213222687	2.5706002884632606	2.4448495936044154	1.7480861915775958	0.9848931371980458	0.12033661186886063	-0.7243853409379374	-0.8398876667912272	-0.4998337369173978	-0.3948878740655527	-1.0317952876202794	-1.221122626585021	-1.6897092568885514	-1.52953757647679	2.0	10.105245751793472	0.3144073284528915	0.22251253560070913	0.19866212000142172	0.2644180159449797	0.2706777410038472	0.0011005767898233727	0.0011005767898233725	-56441.13863853002	0.0	-3911.73865468597
46600000	-60265.90553535887	-3813.627392965323	-56452.278142393545	1.7696403982793618	2014.0413196017207	132.09873741906767	12.4882	-0.3089310791177553	0.005553485298369229	-0.2240072836942486	-0.11167975222335966	0.11036498542807968	0.32251711211002493	0.9270623338195949	1.2877414148573074	1.0457082986307094	1.5162321543101682	2.152727231235465	2.397664276122052	2.687671437950328	2.4346795571902073	1.457997583069901	1.3125293514447722	0.15370076918798697	-0.5355003456296735	-0.3270794777559959	-0.5884517414741584	-0.9284872728589265	-1.0431094923110267	-0.7428788386472501	-0.7420040483217414	-0.6958934754457807	2.0	10.04840407627472	0.31310650839731435	0.21940278664579146	0.20202942225642806	0.2654612827004681	0.22737880571951846	0.001127270429994919	0.00112727042999492	-56452.278142393545	0.0	-3801.74645757606
46800000	-60406.13971503812	-3936.388781518583	-56469.75093351954	1.8006485324781047	2014.010311467522	137.83666306131775	12.4882	-1.2994818198029192	-1.0681673278351411	-0.6251788848274126	-0.09269607592165303	0.2161766706741465	0.4152984543015012	0.7216715684211015	1.3618524512536707	1.2746044505153948	1.708329007174984	2.501767672855601	2.3518406092193604	2.7752710578856563	2.6367227489818745	1.531627229845421	1.3132224157323258	0.09582725394020841	-0.4395738595365983	-0.42761104659260896	-0.7056310932532674	-1.0323179555506783	-1.013948335044634	-1.01452183768147	-1.1169515920896995	-1.0179080952473487	2.0	9.622875571878343	0.31190534030817085	0.21985146455112994	0.2019118014310516	0.2663313937096496	0.25739958984785033	0.0011092777637116732	0.0011092777637116734	-56469.75093351954	0.0	-3924.556703404733
47000000	-60440.765002951644	-3923.561774949655	-56517.20322800199	1.7430098069599744	2014.0679501930401	134.54793819142807	12.4882	-0.7534337624618865	-0.6467539615755632	-0.12660660931345658	-0.05997327544275474	0.24255146653636617	0.6785628035562993	0.7825013541177095	1.612452149769431	1.345793369733772	1.7402202601215502	2.2328324765489707	2.570083981646774	2.672337284292449	2.2377104665636827	1.5841980472963875	1.0858704655728508	0.5144957332795649	-0.30522511682860765	-0.5360628029413124	-0.6411213593910704	-0.8596925749047717	-0.7519545492875431	-0.28905691526505256	0.02436280335219162	-0.19882994430560927	2.0	10.246574695298763	0.30965179541141163	0.22204835147949814	0.20236070251207447	0.2659391505970176	0.24201415797671977	0.0011282100891548956	0.0011282100891548976	-56517.20322800199	0.0	-3911.6302111735386
47200000	-60461.45320692252	-4003.0309270820826	-56458.42227984044	1.8329170191074633	2013.9780429808925	139.83617493437725	12.4882	-1.2125843901057092	-0.9158419035534504	-0.4095439339285185	-0.23512212111210734	0.23622956077199989	0.4552430055244869	0.8686615152116106	1.4943220218837332	1.4882417277218523	1.6127804203288814	2.3062228549619883	2.7775578446356683	2.8144164816419246	2.609105871585361	1.5603780122090944	1.1553934701998703	0.05189977740498279	-0.6722678662247453	-0.5248571702075375	-0.9512747468034372	-1.282858054557179	-1.4000604653256044	-1.1347044176325198	-0.9531647476461503	-0.6886233413774749	2.0	9.935720375880896	0.31681753461929074	0.21531524847019778	0.20303988717635618	0.26482732973415707	0.23646254221113236	0.0010655857408246793	0.0010655857408246746	-56458.42227984044	0.0	-3991.1615810406024
47400000	-60427.28359809895	-4012.895430171781	-56414.388167927165	1.8259797238593047	2013.9849802761407	139.79124788125762	12.4882	-1.4617722978108887	-1.0330701363046475	-0.7040477250561779	-0.21109624487126863	0.3279772731307742	0.7561714295498415	1.0600809342167956	1.2808235843456868	1.31301658131882	1.578966686788223	2.269578455066456	2.5871274895835685	2.8814622370306555	2.4925810328679514	1.71549464982589	1.0848167128707369	0.1472237743494446	-0.694170090049251	-0.8293396554612469	-1.0121774720599035	-1.7913773855053075	-1.6057879464307339	-1.266819129153031	-1.4877239922748267	-2.0901731592428585	2.0	10.22557777536199	0.3083356402016079	0.22333558493141373	0.1984477990952149	0.2698809757717653	0.2741292749949334	0.0010776009238846532	0.0010776009238846523	-56414.388167927165	0.0	-4000.935543225357
47600000	-60374.49890480245	-3919.5920317130544	-56454.9068730894	1.8802257301656053	2013.9307342698344	136.3077405437197	12.4882	-1.2783772893561043	-0.672685383269661	-0.31918911473154066	-0.0967127262084144	0.14043210711839416	0.3048717293690654	0.579033256470218	1.343406184936498	1.2563956155198723	1.82742038846919	2.5042287039459676	2.5820528405939536	2.5804779331633982	2.514911699365599	1.6234832751499193	1.180581892339901	0.23579322685778825	-0.34614918840055997	-0.29223446106657486	-0.7042565664870173	-0.8256516371600646	-1.1984343919909348	-1.3880315436773127	-1.1754787206806208	-1.3931183364312778	2.0	10.843975595913571	0.3103388481394648	0.21780329830239642	0.20346946903156296	0.26838838452657754	0.2666273413552767	0.001091864299891384	0.0010918642998913799	-56454.9068730894	0.0	-3907.530037580459
47800000	-60357.86885721042	-3894.739504215967	-56463.12935299445	1.7433233442107772	2014.0676366557893	134.39138679701574	12.4882	-0.5085439629129922	-0.5949382550496254	-0.3872233743481904	-0.1554738226086456	0.3137126023656486	0.6775401458920719	0.8421553356763753	1.1108500009570625	1.0381764068029948	1.581133571221083	2.2917497154161475	2.1721802703516406	2.698456771565196	2.438867637183707	1.6328760192815481	1.0226979798104114	0.15457463996303278	-0.8724694495455076	-0.5385350835173466	-0.8383749840984058	-0.9761303455660573	-1.114062301909038	-1.1538235540733546	-1.0763935826618147	-1.1940364138498716	2.0	10.714044295654235	0.31257773977390957	0.21994571576862626	0.19945207877690715	0.26802446568055865	0.21171245688060475	0.0011185763287463206	0.0011185763287463227	-56463.12935299445	0.0	-3882.755106880311
48000000	-60303.927328985315	-3845.9800594408603	-56457.94726954446	1.7790052297003496	2014.0319547702998	132.75289601876705	12.4882	-0.9541314855093113	-0.23044054705529127	-0.3833680925036343	-0.10511731377911354	0.20553571040560265	0.31995178353985393	0.46792298557411766	1.3530835663687635	1.393972650291628	1.800840483797557	2.489737027438804	2.5850773349507263	2.541297593824217	2.1836104969568555	1.5929496576279685	0.883807577644787	0.13256609928934082	-0.6731280127221133	-0.7122838006870487	-1.157864171692661	-0.8706931468967192	-1.293934242356013	-1.3108184251985833	-1.2128280420134883	-1.0475844087579531	2.0	11.118892308570839	0.307942371010197	0.22229923939749627	0.20146321777447498	0.26829517181783363	0.24460828000076643	0.0011356868432704512	0.001135686843270452	-56457.94726954446	0.0	-3833.892678178655
48200000	-60269.39902160158	-3821.553174165367	-56447.84584743621	1.733711394288645	2014.0772486057115	131.561559713477	12.4882	-0.7373644922665612	-0.4558379207397761	-0.2608323441064709	-0.2033199031201604	0.08128288571626398	0.4024388278159416	0.8840495814860649	1.2120074076099905	1.2136803921473331	1.5379984195787795	2.4688666309419705	2.654794498973122	2.842798194158289	2.3298428905056796	1.5488633445824962	0.8923683711797739	-0.0593489315096617	-0.944560050676355	-0.9198296540683742	-1.304452454105395	-1.5756448499440239	-1.9486392463837834	-2.032072660817082	-1.4063103646139348	-1.165770463523474	2.0	9.690989108691326	0.31189646151950823	0.22124189518161053	0.2022189501699757	0.26464269312890737	0.2623626377739126	0.0011423096857922034	0.0011423096857922051	-56447.84584743621	0.0	-3809.7033571915895
48400000	-60399.352208154356	-3931.7798030831405	-56467.572405071216	1.7338642939410656	2014.077095706059	136.35424388267782	12.4882	-0.47423035503136474	-0.34850665235288053	-0.1196102461519245	0.1646714476433715	0.2087365712610606	0.33025447175868067	0.7790850670335016	1.3806386115340907	1.2395061063407022	1.4618624598203658	2.447821339166817	2.594026388914829	2.693785044335996	2.5594095735212674	1.718509793371726	1.3022625821252505	0.2144279373724159	-0.708557421012637	-0.7084924966229322	-1.0119707394144706	-1.1824169550598185	-0.9241501305469741	-0.7592372090067676	-0.918999172808728	-0.5238537910329106	2.0	10.6491499908469	0.3129894845674208	0.2236229493838666	0.1957724686438805	0.26761509740483413	0.23442956688634178	0.0010771782902898844	0.0010771782902898874	-56467.572405071216	0.0	-3919.7840851021538
48600000	-60417.36229891645	-3967.451526834947	-56449.9107720815	1.8146425555109327	2013.996317444489	137.883322162378	12.4882	-1.068359410278558	-1.0641913619708658	-0.3923441145743901	-0.08352666883928418	0.25159038961849006	0.5444393727554848	0.7314872472158858	1.2563717024656909	1.13534830512568	1.8562917508297139	2.2720043934480803	2.6029351652536903	2.7384105013779836	2.425538897068082	1.7460262404973403	1.189679703944687	0.19114479149034092	-0.6994171717118941	-0.705683058084554	-0.5214049787128923	-0.9665590039345572	-1.0750829169165736	-0.9183188283713498	-1.160454343421646	-1.300877315184628	2.0	10.921810968931517	0.3074757044911309	0.22297531906929688	0.20375729784143767	0.2657916785981366	0.22185387789050606	0.0010945558281563515	0.0010945558281563507	-56449.9107720815	0.0	-3955.420804411091
48800000	-60383.29208064703	-3906.9450261803477	-56476.34705446668	1.7879418617818132	2014.0230181382183	136.04629515623722	12.4882	0.02665065331751553	-0.2635360528322267	0.048422154226707786	0.13254247136322875	0.2277469495664107	0.19743798879814262	0.4347221661379104	1.1246739817614144	1.2846350292838324	1.701110309289694	2.487346818258162	2.283702899814504	2.763333604304678	2.5855930275535464	1.600791178593049	0.7705064274769208	-0.04807972918995322	-0.7812761040118972	-0.611679670691429	-0.7134579745058939	-0.8811264580342676	-0.7033490092593452	-0.7682657207709426	-0.6076272223067619	-0.4169719539686572	2.0	10.717499605601793	0.3162950327676995	0.21893681718117367	0.1977579568453189	0.26701019320581	0.2809168818188392	0.00111711679093867	0.0011171167909386683	-56476.34705446668	0.0	-3894.8908188896985
49000000	-60399.42690492092	-3928.6214100447532	-56470.805494876164	1.743621028211498	2014.0673389717886	136.9850663528382	12.4882	-0.30624768715572304	-0.17478761338087634	-0.1592288854925	-0.1330385809351107	0.27956334635480456	0.6830121374992401	1.2587458045530175	1.3729744319809645	1.3054824245326402	1.5673108750529476	2.2817474443133103	2.3353145372943303	2.763131889487328	2.6486561886659103	1.828609847302594	1.1515177293651233	0.09615112936058859	-0.539203320471707	-0.8122604742093449	-0.6839988483860324	-0.8690647638071787	-0.7206803947979912	-0.5039978802904568	-0.3967630888255646	-0.31127004711671286	2.0	9.556032426521455	0.314166087977945	0.22056352685266303	0.1976569417770604	0.2676134433923338	0.2516482659222264	0.0011073075099786876	0.001107307509978688	-56470.805494876164	0.0	-3916.807677724819
49200000	-60284.830810697415	-3826.037890356074	-56458.792920341344	1.7599271072179754	2014.0510328927821	133.51497233884646	12.4882	-0.46915312874926635	-0.780274529513224	-0.4044245317697389	-0.3360502134172187	0.049582802566911284	0.3210289995522167	0.731320978185485	0.937094445453824	1.1878169633833684	1.6665827601080312	2.26517062269032	2.512350641118985	2.7193693030205117	2.3953395783631315	1.585827054047319	1.3529031137052203	0.03256702463277558	-0.8736267104760065	-1.0282152770427646	-1.106214703807996	-1.5324668073880308	-1.906454260589264	-1.767075267897869	-2.0549750690669737	-2.2700395354348397	2.0	10.479849464740692	0.3095029840349381	0.22197924025985863	0.20049382035399824	0.26802395535120727	0.2537161835554545	0.0011118429257667387	0.0011118429257667385	-56458.792920341344	0.0	-3814.052834364424
49400000	-60246.917898627544	-3795.504681088574	-56451.41321753897	1.8035393393769639	2014.007420660623	130.83773225053753	12.4882	-1.5015065279457123	-1.2162249499636577	-0.4776600974879912	-0.11271966362747	0.2878532970365467	0.5214814660539557	0.8715697167624223	1.3327412287529312	1.1096246737542625	1.5389860846351417	2.3958336160060023	2.5119487886344913	2.7879552978458397	2.4913563878209435	1.5390362626745813	0.9530226271529699	-0.06894635453834619	-0.6617535493312718	-0.7404253319117922	-1.0119085184824073	-1.0112020831771429	-1.237911976531298	-1.8937139886560947	-1.7297821810476246	-1.2072664132321855	2.0	11.884677151235218	0.3144171894026405	0.2183528777568835	0.1996619573866245	0.26756797545385375	0.23884390624328494	0.0011850259184485114	0.0011850259184485133	-56451.41321753897	0.0	-3783.294994416517
49600000	-60379.50394334319	-3855.589112480817	-56523.91483086237	1.8232159893359292	2013.987744010664	134.15899964755133	12.4882	-0.8584407807163759	-0.676205198244576	-0.3369646123510878	-0.5020405678345008	-0.09256649294457021	0.4414289887257242	0.9040215058594261	1.2300486126384709	1.332156803468923	1.6827445978530184	2.5504542024060703	2.3986631277809805	2.5262627269135693	2.457011885074299	1.6963096980923489	1.2363248551041517	0.24523720045486785	-0.6549327106706193	-0.7491605129640897	-1.061056096017765	-1.3395060301182722	-1.8376568594676217	-2.018819260223468	-2.3256604272405785	-2.0613055055740532	2.0	10.783996976430178	0.3144546120899495	0.2215941053239851	0.19702698575613986	0.2669242968299278	0.2384190171690356	0.001136792838721969	0.001136792838721966	-56523.91483086237	0.0	-3843.565774636013
49800000	-60348.751497112804	-3839.6244788805725	-56509.12701823223	1.802625207329892	2014.0083347926702	132.8804888249668	12.4882	-0.25815807331081736	0.23367502149636754	0.1965635935124681	0.14539666263233028	-0.18475553002024797	0.2660051880918804	1.1447406347860811	1.3356907078029474	1.1261357670590173	1.6778629517255548	2.58916562283874	2.4684004633491923	2.8180755582715697	2.4106732252245986	1.5403990954698115	1.0542336440723932	0.1754834904788573	-0.8787488797977148	-0.9577239180246433	-1.105139751306933	-1.7933953157868086	-1.8639160251855926	-2.3113788576297707	-2.2202163739858003	-2.148370976179329	2.0	10.21340481156161	0.3108234573448466	0.2172870187434634	0.20105107060731656	0.2708384533043756	0.2747641324603927	0.0011982905285037987	0.0011982905285037961	-56509.12701823223	0.0	-3827.666157788967
50000000	-60396.54685030765	-3927.2819823050568	-56469.26486800259	1.788577102921732	2014.0223828970784	136.30363262643849	12.4882	0.12859021049047517	0.12179229994084009	0.12775358925006705	0.23778729993361167	0.35388959158121347	0.4507342348855063	0.5588845008374295	1.323689166006534	1.1500199632935593	1.5868044329865758	2.287188262352912	2.566319429798416	2.6487908763616974	2.609200421775583	1.712449909857623	1.1933870648384155	0.27547805196059616	-0.8310992151051897	-0.910651477238016	-1.1865229326837021	-1.134483538061729	-1.2010118508224314	-1.4787474068761328	-1.8176186215282621	-1.861743111260124	2.0	9.902224855542045	0.3116360202758406	0.21676021250953714	0.2008395370376083	0.2707642301770162	0.23893051553400832	0.0011038256478671192	0.0011038256478671199	-56469.26486800259	0.0	-3915.4163428038078
50200000	-60390.357477704034	-3912.7088730390014	-56477.64860466503	1.804519623097881	2014.0064403769022	136.42897979683403	12.4882	-0.533452568456139	-0.3501308545776457	-0.44909372185354224	-0.13368069107624037	0.17302923327140057	0.12952950088041132	0.789622858265401	1.3981091417256786	1.1467665070527007	1.6452638072647108	2.4189461372785943	2.41236780504898	2.7887130604515495	2.6237027035254528	1.675176632591829	1.094256285088934	0.2660184317285976	-0.42087384735033595	-0.9922657745269333	-1.0975445042782386	-1.1972075378648401	-1.4013056885511777	-1.5011168480819899	-1.5843589967441796	-1.5048153982756083	2.0	9.315185134269157	0.31208093252670505	0.21786060903457438	0.20441672633146973	0.265641732107253	0.23741986989932845	0.0011110323363327163	0.0011110323363327128	-56477.64860466503	0.0	-3900.955225917682
50400000	-60389.63754119912	-3872.528712408574	-56517.108828790544	1.7915071288902051	2014.0194528711097	134.09296341578545	12.4882	-1.0833626354325139	-0.7174938888079521	-0.4707944501802732	-0.15005074832954504	0.3116823058116923	-0.0199612051697666	0.5627632370806627	1.1107179729569778	1.3007494876087018	1.6003000004829837	2.47067138998803	2.6097711328202697	2.7894301102203642	2.5148772018854757	1.6584036853884336	1.174691221101575	0.33996176177625986	-0.5630218935809373	-0.5453102013754203	-0.7471311534822654	-1.0666293599351295	-1.4070797100183372	-1.5258886125924915	-1.1982753069311793	-1.289139988630696	2.0	10.860618041079052	0.31722808052187307	0.21969485526184346	0.19761332734499995	0.2654637368712857	0.2515081849139184	0.0011284125208226546	0.0011284125208226518	-56517.108828790544	0.0	-3860.478945171572
50600000	-60379.75110818674	-3919.8157766596214	-56459.93533152712	1.8246556732390449	2013.986304326761	135.06586182283942	12.4882	-0.5643387567903569	0.055760519688424146	0.21784487409607017	0.31158588562716627	0.13276845443479515	-0.030033030814454544	1.0918143756363932	1.114264314869862	1.3862945077668984	1.7824887672740461	2.3661266933530953	2.5203982273285632	2.590679611314213	2.315858146956806	1.6108657086078484	1.1141083303362633	0.36457090182884233	-0.6950779729231314	-0.5496537716226798	-0.4445998051603931	-0.9554574277135051	-1.2438253469464715	-1.8050715751579642	-1.6884557427643758	-2.0991018223659053	2.0	10.56021988377915	0.31795993407236134	0.21687484211052338	0.20059957056066563	0.2645656532564518	0.18930442837147385	0.0011046273692606663	0.0011046273692606656	-56459.93533152712	0.0	-3907.8808758535865
50800000	-60418.29576136725	-3942.362680526557	-56475.93308084069	1.7720415913980743	2014.038918408602	135.86793049251108	12.4882	-0.30688986728904294	-0.10145124483922141	-0.1363443498074319	0.07636465039632204	0.4364994572443934	0.2150756960588713	0.6978328629550924	1.1510679471671594	1.2731137244442856	1.781471322928739	2.4727991535810623	2.333529195543522	2.614225493484933	2.371082326254458	1.583341389374355	1.117055745234965	0.38301526680248665	-0.5579555996828419	-0.8338550772208679	-0.49180927532284335	-0.4763726620190698	-0.8816768686872015	-0.5197531196373935	-0.3159580460700999	-0.27972315294081174	2.0	10.901455074969503	0.3103051833339612	0.21977959169608458	0.1987614696957376	0.27115375527421887	0.23469622077924143	0.0010870624224742385	0.0010870624224742374	-56475.93308084069	0.0	-3930.3226406475187
51000000	-60323.18359199034	-3839.0455276426583	-56484.13806434768	1.817167952869187	2013.993792047131	132.43242543047847	12.4882	-0.1667959741765896	-0.6114144700703961	-0.42689370286836664	-0.013959480094209848	-0.031726637721600254	0.4210538743168328	0.49952265702938425	1.293062248000619	1.2166031143221503	1.583528928118546	2.315169756151067	2.4898961663548174	2.8130486895113953	2.282284894724991	1.6246795477745914	1.1507405148087526	0.31524244561683745	-0.6466359154294933	-0.8148606440696619	-1.0460832365750916	-1.1050697116123716	-1.2331043371087613	-0.9262329621080345	-0.8587347053951724	-0.5838735071628341	2.0	10.701094821074424	0.31363758792507196	0.2201959677231473	0.20145871904553955	0.2647077253062434	0.27795227137094447	0.0011718903143464905	0.0011718903143464905	-56484.13806434768	0.0	-3826.997160985005
51200000	-60278.56882103194	-3844.8687447075804	-56433.70007632436	1.822701676875639	2013.9882583231245	132.06205672443707	12.4882	-1.308990154517641	-1.1164862257794617	-0.3631942177037044	-0.08274311087620537	0.039427283235425034	0.40659697712141074	0.6819615408449776	1.406327562011141	1.3628331219797176	1.5797481776865248	2.1416689853921853	2.1790274189683627	2.7190014560141247	2.4033415947169714	1.7563441652316043	1.1169601028860572	-0.04661947908236457	-0.6361593491728624	-0.6581061830521339	-0.799705591020568	-1.1407555761437216	-1.0495762904123456	-1.665673017266668	-1.9573664744505654	-2.031276904662392	2.0	10.322075167277022	0.3097609877159099	0.22307030069251182	0.1994866720099832	0.26768203958159736	0.24600190945802056	0.0011169623421592465	0.0011169623421592482	-56433.70007632436	0.0	-3832.919599990509
51400000	-60285.270576253315	-3788.9816354161385	-56496.28894083718	1.799170778973926	2014.011789221026	130.90607804813393	12.4882	-0.5804159227805915	-0.23227895110151242	-0.21982233274398189	0.03764323530986437	0.14170875307088865	0.5422649621161177	0.7265204574258078	1.222130752913417	1.227176961643997	1.6920347315694175	2.1612338927012673	2.287987284324174	2.763410617699699	2.3818503568371483	1.6281502172896023	1.1156210408515712	0.08630631327641551	-0.7892828870445329	-0.8177481117358991	-0.9329909907493563	-1.1827579086690276	-1.451901777192044	-1.1612680695047952	-0.9485855433262195	-0.5810681350904089	2.0	11.049140241361952	0.3166345958617936	0.22140433682059066	0.20194791422986258	0.26001315308775536	0.26219885898440526	0.0011740764622318281	0.0011740764622318307	-56496.28894083718	0.0	-3776.8886173507753
51600000	-60379.33353496051	-3908.0107043555954	-56471.32283060491	1.8238701907767785	2013.9870898092233	136.36526861420563	12.4882	-0.2127424025163026	-0.518103592368665	-0.16095151827897758	-0.34232445414233315	0.01663967087438549	0.7275502074505413	1.0730769395312318	1.5946083022761626	1.1296741701841413	1.6931599950230836	2.5367044772222984	2.498606397893285	2.713271688771881	2.499509629032083	1.5436074251726615	1.2663088546657144	0.2503068033524975	-0.09766378676570514	-0.763198948950305	-0.85435359934773	-1.1423635511220018	-1.6067680336585972	-1.4851768836264094	-1.6895893103241322	-1.9280295653917343	2.0	11.194047973662476	0.31384056620131207	0.2213244382420044	0.201586692868195	0.26324830268849064	0.2052329659725648	0.0011345778148410784	0.0011345778148410819	-56471.32283060491	0.0	-3895.949874140762
51800000	-60337.79806499682	-3864.83002018722	-56472.968044809604	1.7505374817843702	2014.0604225182155	132.09281911940099	12.4882	-0.6345419236364727	-0.3055091164984358	-0.1153369699417532	-0.028583578245745367	0.013669903791797416	0.10405262076762772	0.757284973676074	1.3242041224902763	1.3307958400274515	1.7041841337170323	2.307107187005278	2.4688716488112004	2.6177354408352342	2.3730609486632095	1.7221030016860788	1.0653108239064906	0.3403035808540991	-0.42915002935775337	-0.7875678831361078	-1.0793590800165584	-1.5837022157546448	-2.3340975855646295	-2.264755430043516	-2.3692400546659838	-1.8836341755244823	2.0	10.010945461483214	0.3095296719881678	0.2204088780229028	0.20219949298027332	0.2678619570086582	0.2339598828495268	0.0011630353508631421	0.0011630353508631454	-56472.968044809604	0.0	-3852.9493591006144
