replicate	mu	alpha	tau	gamma_0	gamma_1	gamma_2	gamma_3	gamma_4	N_bar	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_002	0.0007833692352408394	1.5115823710534186	1.5138812349681623	-0.21150649850721145	0.7734196194977561	0.38170671534262923	0.22341936953715794	-0.49406771889820467	1.14407253697528	5.7495382088517095	0.04845480040399839	0.004556108129335876	0.16815038698697374	0.778838704479692	6.271081270173726
sim_005	0.0003750258375829122	0.9337460318655498	1.4350371707135228	0.06365794938050634	-0.3346354160502137	-0.7815887200263951	1.533562417851138	0.7774404444674197	1.2861938267768385	11.580813193927982	0.06309963198871034	0.588438101198078	0.19510593079982352	0.1533563360133881	3.8136869093940717
sim_007	0.0001859989490404061	0.6916639864999706	1.4403574973741318	1.0687418272146734	1.0826299232768894	-1.0642625611115317	-0.9773844089372732	-0.8426897641628859	0.8636454123887286	1.6247879215150494	0.42166151736425245	0.38035820986861496	0.18467315380068283	0.013307118966449843	3.712281610538091
sim_008	0.0005993012403566309	0.18220117601146932	1.1673573813764477	-1.4972404043347427	-1.3113839638391365	-0.5230572345359721	1.1083162701113363	2.178699364088725	0.9911065887233959	2.218741824637158	0.03449976010743313	0.802625548757339	0.15436749347903045	0.00850719765619737	1.3497088189816544
sim_009	0.00041783869439982596	0.29784569208818823	1.814188847758456	-0.7932154262400236	-1.3951429037100136	-0.11035297667117372	0.8614297209871974	1.6462887195552653	1.0426874084004232	0.589385656326159	0.20782895915696334	0.2517180614753089	0.16164012193172989	0.3788128574359977	1.9954994950201927
sim_010	0.0006756087022633856	3.9285879837693103	1.5449313393700912	-1.6421660285173363	-0.782288530431424	0.6610452118286025	0.8733245257321405	0.14973388677424593	0.8623705856802063	1.8581111961402874	0.4874487887232209	0.07340703265399227	0.14624985185058256	0.2928943267722043	1.3468766467248028
sim_011	0.00044040836167393965	1.8345896559740507	1.776198523391979	1.0692993093049723	0.2464859695943562	-0.735154653387561	-0.5129706017372644	-0.3522285845583657	0.9446755798681266	0.4702192933342051	0.1144804837685807	0.3187540824743737	0.4448529937336374	0.12191244002340808	7.0543880275379
sim_012	0.0034663150346856734	0.8691395215964937	1.611999731027439	-1.3963036697803646	-0.46390061637295565	0.1451279190432373	0.6209369732632148	1.4851490237043068	1.0813409874556168	3.608988921182172	0.10321557295169886	0.5217676781227989	0.19089414160092114	0.18412260732458094	1.0922279157960322
sim_013	0.0004846568543650927	1.8963633103472555	1.6065719829402216	-1.1030349177966898	-1.0713783402334052	-1.0761602987914682	0.6094886659644143	0.5244490734400717	0.6548643503589436	0.7625116276996574	0.004787460737593934	0.3401807373757215	0.24558272658437305	0.4094490753023114	1.4875329706502691
sim_016	0.00013790188027083572	0.17046728896616298	1.375421045660203	-0.19433433077153484	1.7955455203073203	1.1593406912801596	-0.4559628958636428	-0.8773766724128584	1.3303505281483294	4.919400783631351	0.009939048310585221	0.2194347415982124	0.5955754615359019	0.17505074855530048	2.7850046218087723
sim_017	0.0005076353395648129	0.17519271646902163	1.6092416836459025	0.6010836464846977	0.6520298949761728	-0.27129876629694105	-0.5204103599040534	0.5965328912716253	1.2356380314191857	2.0688742823174064	0.484650329643601	0.09410097996335597	0.09626119731370023	0.3249874930793428	2.8310393821668365
sim_018	2.125780866942441e-05	2.0058414366534776	1.2496407501456064	-0.6909191925824549	1.0382779465008074	1.541750855159012	-0.7774435875156365	-1.6003208630827275	0.9068928538596771	1.2406998055098852	0.21826791104640228	0.05565398117179457	0.0030402665523417654	0.7230378412294615	2.6254478572505415
sim_019	0.0005631694598676135	0.798300126112384	1.2996572873219092	-0.8026027694591336	-0.8990620003686645	-0.4251670525156255	1.4512365974843964	0.9702696750910111	1.0607061759618777	1.2043564429359914	0.41607214700718576	0.39801257041201216	0.016187846399164103	0.1697274361816379	2.556141302144728
sim_020	0.0005850187363244581	0.21431545923132667	1.3560998430593536	-0.03503085589416732	0.39242759119448584	1.051673911475739	0.8831377592853377	-0.9325056099396228	1.3125089824404221	14.917580077127694	0.2642113401426645	0.40594068293395363	0.156117280436843	0.17373069648653877	1.8793587042868702
