replicate	mu	alpha	tau	gamma_0	gamma_1	gamma_2	gamma_3	gamma_4	N_bar	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_018	0.6619115549215406	0.8644793152639088	0.16833095577746077	0.3637660485021398	0.9087018544935807	0.992867332382311	0.16833095577746077	0.06562054208273894	0.4479315263908702	0.572039942938659	0.3780313837375178	0.33951497860199714	0.25392296718972895	0.7018544935805991	0.8773181169757489
sim_019	0.46790299572039945	0.6291012838801712	0.2796005706134094	0.07275320970042796	0.5620542082738944	0.5905848787446505	0.7446504992867332	0.5278174037089871	0.4507845934379458	0.6276747503566333	0.0042796005706134095	0.992867332382311	0.5049928673323824	0.550641940085592	0.1783166904422254
sim_020	0.2738944365192582	0.16405135520684735	0.2781740370898716	0.9757489300998573	0.7275320970042796	0.5934379457917262	0.9443651925820257	0.02710413694721826	0.5606276747503567	0.463623395149786	0.16405135520684735	0.9900142653352354	0.7218259629101283	0.008559201141226819	0.6918687589158345
sim_022	0.5977175463623395	0.8430813124108416	0.8174037089871612	0.8601997146932953	0.33238231098430815	0.5706134094151213	0.19828815977175462	0.15549215406562053	0.1783166904422254	0.5563480741797432	0.4607703281027104	0.833095577746077	0.442225392296719	0.14835948644793154	0.6362339514978602
sim_023	0.4579172610556348	0.3124108416547789	0.5263908701854494	0.456490727532097	0.9629101283880172	0.4165477888730385	0.6761768901569187	0.2282453637660485	0.5734664764621968	0.992867332382311	0.35520684736091296	0.2653352353780314	0.8773181169757489	0.26961483594864477	0.8644793152639088
sim_024	0.1398002853067047	0.23395149786019973	0.0	0.23537803138373753	0.48502139800285304	0.1783166904422254	0.5078459343794579	0.25962910128388017	0.11982881597717546	0.03138373751783167	0.47503566333808844	0.7574893009985735	0.514978601997147	0.30527817403708984	0.2239657631954351
sim_025	0.10128388017118402	0.6419400855920114	0.011412268188302425	0.12410841654778887	0.9529243937232525	0.2738944365192582	0.3609129814550642	0.3666191155492154	0.34950071326676174	0.9586305278174037	0.9087018544935807	0.03566333808844508	0.8930099857346647	0.6604850213980028	0.9757489300998573
sim_027	0.275320970042796	0.42938659058487877	0.5349500713266762	0.7375178316690443	0.32952924393723254	0.2838801711840228	0.9158345221112696	0.5677603423680456	0.7132667617689016	0.8987161198288159	0.6747503566333809	0.3723252496433666	0.5905848787446505	0.42653352353780316	0.912981455064194
sim_030	0.7218259629101283	0.29814550641940085	0.6647646219686163	0.1383737517831669	0.30527817403708984	0.5977175463623395	0.012838801711840228	0.6904422253922967	0.14835948644793154	0.0912981455064194	0.7018544935805991	0.818830242510699	0.06990014265335236	0.24821683309557774	0.11269614835948645
sim_031	0.854493580599144	0.3780313837375178	0.14265335235378032	0.34807417974322397	0.6761768901569187	0.3637660485021398	0.5706134094151213	0.7902995720399429	0.7432239657631954	0.8687589158345221	0.4051355206847361	0.7446504992867332	0.1840228245363766	0.7945791726105563	0.5748930099857347
sim_032	0.5249643366619116	0.854493580599144	0.7432239657631954	0.905848787446505	0.30099857346647646	0.8159771754636234	0.738944365192582	0.11412268188302425	0.42510699001426533	0.008559201141226819	0.1398002853067047	0.2253922967189729	0.06419400855920114	1.0	0.5335235378031383
sim_036	0.14693295292439373	0.35520684736091296	0.275320970042796	0.9457917261055635	0.43509272467902993	0.8944365192582026	0.6348074179743224	0.06419400855920114	0.5292439372325249	0.4479315263908702	0.8516405135520685	0.3209700427960057	0.5805991440798859	0.21398002853067047	0.8773181169757489
sim_037	0.6875891583452212	0.7931526390870185	0.5763195435092725	0.009985734664764621	0.6690442225392297	0.4479315263908702	0.2710413694721826	0.8815977175463623	0.3751783166904422	0.29529243937232524	0.20256776034236804	0.33666191155492153	0.369472182596291	0.9243937232524965	0.042796005706134094
sim_039	0.9586305278174037	1.0	0.5092724679029957	0.37089871611982883	0.7104136947218259	0.24536376604850213	0.07132667617689016	0.8573466476462197	0.5206847360912982	0.5064194008559201	0.3537803138373752	0.572039942938659	0.181169757489301	0.9557774607703281	0.24964336661911554
sim_040	0.275320970042796	0.7318116975748931	0.44650499286733236	0.7360912981455064	0.4450784593437946	0.8145506419400856	0.2967189728958631	0.20970042796005706	0.31383737517831667	0.15121255349500715	0.015691868758915834	0.7646219686162625	0.6733238231098431	0.6476462196861626	0.7503566333808844
sim_041	0.2796005706134094	0.9900142653352354	0.4764621968616263	0.4094151212553495	0.8316690442225392	0.20827389443651925	0.5691868758915835	0.463623395149786	0.47503566333808844	0.8644793152639088	0.11412268188302425	0.9657631954350927	0.5292439372325249	0.39942938659058486	0.5320970042796006
sim_044	0.8587731811697575	0.760342368045649	0.06704707560627675	0.005706134094151213	0.4593437945791726	0.08416547788873038	0.7717546362339515	0.17261055634807418	0.025677603423680456	0.38373751783166904	0.4194008559201141	0.8972895863052782	0.06419400855920114	0.3466476462196862	0.25677603423680456
sim_046	0.49358059914407987	0.8159771754636234	0.2724679029957204	0.39942938659058486	0.7489300998573466	0.014265335235378032	0.23395149786019973	0.9614835948644793	0.81169757489301	0.6462196861626248	0.5249643366619116	0.39942938659058486	0.8288159771754636	0.07988587731811697	0.7646219686162625
sim_049	0.43081312410841655	0.3680456490727532	0.6990014265335235	0.5877318116975749	0.8159771754636234	0.11840228245363767	0.9472182596291013	0.536376604850214	0.7746077032810271	0.2995720399429387	0.1840228245363766	0.8901569186875892	0.2796005706134094	0.7146932952924394	0.985734664764622
sim_050	0.572039942938659	0.289586305278174	0.7774607703281027	0.6776034236804565	0.8644793152639088	0.21683309557774608	0.35520684736091296	0.717546362339515	0.7703281027104137	0.2524964336661912	0.5734664764621968	0.10699001426533523	0.8002853067047075	0.4507845934379458	0.5962910128388017
sim_052	0.3637660485021398	0.3509272467902996	0.11697574893009986	0.11840228245363767	0.5934379457917262	0.9572039942938659	0.18830242510699002	0.6019971469329529	0.5777460770328102	0.33238231098430815	0.6405135520684736	0.3637660485021398	0.04136947218259629	0.9001426533523538	0.42510699001426533
sim_053	0.5235378031383737	0.20399429386590584	0.9900142653352354	0.5349500713266762	0.7318116975748931	0.48359486447931527	0.340941512125535	0.7146932952924394	0.7417974322396577	0.7417974322396577	0.43081312410841655	0.8302425106990015	0.4978601997146933	0.26961483594864477	0.9500713266761769
sim_058	0.5991440798858774	0.3281027104136947	0.3338088445078459	0.5392296718972895	0.5192582025677603	0.09843081312410841	0.5392296718972895	0.07845934379457917	0.05848787446504993	0.8987161198288159	0.2838801711840228	0.5021398002853067	0.833095577746077	0.46790299572039945	0.3152639087018545
sim_059	0.2838801711840228	0.10556348074179743	0.06419400855920114	0.19400855920114124	0.8159771754636234	0.5834522111269614	0.017118402282453638	0.6804564907275321	0.39514978601997147	0.6833095577746077	0.33666191155492153	0.39229671897289586	0.24964336661911554	0.9115549215406562	0.4522111269614836
sim_060	0.9700427960057061	0.47503566333808844	0.0912981455064194	0.30099857346647646	0.19400855920114124	0.24964336661911554	0.9700427960057061	0.9258202567760342	0.8716119828815977	0.2738944365192582	0.8901569186875892	0.8017118402282454	0.23537803138373753	0.007132667617689016	0.03138373751783167
sim_061	0.3209700427960057	0.6932952924393724	0.14978601997146934	0.16262482168330955	0.16975748930099857	0.9144079885877318	0.7546362339514978	0.7503566333808844	0.6990014265335235	0.8131241084165478	0.34807417974322397	0.34807417974322397	0.44650499286733236	0.7674750356633381	0.7403708987161198
sim_063	0.1312410841654779	0.6918687589158345	0.7118402282453637	0.760342368045649	0.42938659058487877	0.5848787446504993	0.20684736091298145	0.7703281027104137	0.7432239657631954	0.8059914407988588	0.6319543509272468	0.7617689015691869	0.007132667617689016	0.9671897289586305	0.7332382310984308
sim_066	0.8987161198288159	0.7560627674750356	0.8031383737517832	0.08416547788873038	0.16262482168330955	0.8687589158345221	0.33238231098430815	0.05848787446504993	0.021398002853067047	0.25677603423680456	0.46504992867332384	0.6034236804564908	0.4450784593437946	0.5121255349500713	0.6134094151212554
sim_067	0.7275320970042796	0.49358059914407987	0.0	0.10556348074179743	0.5606276747503567	0.05420827389443652	0.746077032810271	1.0	0.9600570613409415	0.44079885877318115	0.005706134094151213	0.8359486447931527	0.6690442225392297	0.9358059914407989	0.29529243937232524
sim_068	0.630527817403709	0.4450784593437946	0.8416547788873039	0.5221112696148359	0.33523537803138376	0.9243937232524965	0.5905848787446505	0.025677603423680456	0.19543509272467904	0.3209700427960057	0.07560627674750357	0.9828815977175464	0.06276747503566334	0.38231098430813126	0.6176890156918687
sim_070	0.5492154065620543	0.5064194008559201	0.3166904422253923	0.3908701854493581	0.8345221112696148	0.0	0.978601997146933	0.9557774607703281	0.9543509272467903	0.7375178316690443	0.8273894436519258	0.5235378031383737	0.9700427960057061	0.275320970042796	0.06990014265335236
sim_071	0.10556348074179743	0.7004279600570613	0.7232524964336662	0.6562054208273894	0.8630527817403709	0.7731811697574893	0.7532097004279601	0.0	0.028530670470756064	0.7546362339514978	0.14693295292439373	0.02710413694721826	0.6504992867332382	0.9215406562054208	0.8131241084165478
sim_072	0.760342368045649	0.2867332382310984	0.7589158345221113	0.005706134094151213	0.26105563480741795	0.21112696148359486	0.06704707560627675	0.23109843081312412	0.0014265335235378032	0.8245363766048502	0.24679029957203993	0.6504992867332382	0.4507845934379458	0.5920114122681883	0.47075606276747506
sim_073	0.29101283880171186	0.05706134094151213	0.24964336661911554	0.26105563480741795	0.3680456490727532	0.2995720399429387	0.28245363766048504	0.3338088445078459	0.10128388017118402	0.9914407988587732	0.30385164051355207	0.15263908701854492	0.8587731811697575	0.5820256776034237	0.7731811697574893
sim_075	0.42796005706134094	0.42796005706134094	0.8373751783166904	0.8787446504992867	0.9300998573466477	0.06419400855920114	0.8773181169757489	0.6062767475035663	0.8530670470756063	0.6718972895863052	0.362339514978602	0.5378031383737518	0.6604850213980028	0.42368045649072755	0.2268188302425107
sim_076	0.630527817403709	0.7960057061340942	0.07988587731811697	0.33951497860199714	0.0898716119828816	0.9472182596291013	0.4893009985734665	0.3666191155492154	0.3195435092724679	0.5934379457917262	0.30385164051355207	0.8445078459343794	0.2738944365192582	0.47218259629101283	0.15834522111269614
sim_079	0.8972895863052782	0.20399429386590584	0.6990014265335235	0.42796005706134094	0.33808844507845937	0.48787446504992865	0.463623395149786	0.2724679029957204	0.1768901569186876	0.6718972895863052	0.81169757489301	0.48787446504992865	0.7146932952924394	0.08131241084165478	0.017118402282453638
sim_080	0.9215406562054208	0.009985734664764621	0.7303851640513552	0.08131241084165478	0.6119828815977175	0.9186875891583453	0.06134094151212553	0.9229671897289586	0.7360912981455064	0.2282453637660485	0.6390870185449358	0.9586305278174037	0.052781740370898715	0.5278174037089871	0.4194008559201141
sim_081	0.33951497860199714	0.5135520684736091	0.920114122681883	0.16405135520684735	0.6504992867332382	0.17403708987161198	0.985734664764622	0.30527817403708984	0.43081312410841655	0.30813124108416545	0.8216833095577746	0.08559201141226819	0.6918687589158345	0.15406562054208273	0.8430813124108416
sim_082	0.920114122681883	0.8758915834522111	0.028530670470756064	0.08559201141226819	0.4693295292439372	0.047075606276747506	0.7275320970042796	0.07988587731811697	0.007132667617689016	0.6790299572039943	0.275320970042796	0.4793152639087018	0.5977175463623395	0.5135520684736091	0.3238231098430813
sim_083	0.16405135520684735	0.9843081312410842	0.2253922967189729	0.9757489300998573	0.04136947218259629	0.9572039942938659	0.3181169757489301	0.28245363766048504	0.6205420827389444	0.0014265335235378032	0.9072753209700428	0.41512125534950073	0.039942938659058486	0.8273894436519258	0.6733238231098431
sim_085	0.2582025677603424	0.4165477888730385	0.1355206847360913	0.7332382310984308	0.3908701854493581	0.9186875891583453	0.19258202567760344	0.4921540656205421	0.7161198288159771	0.12268188302425106	0.35520684736091296	0.7617689015691869	0.24679029957203993	0.6191155492154066	0.7004279600570613
sim_086	0.7118402282453637	0.07560627674750357	0.6718972895863052	0.05563480741797432	0.42653352353780316	0.10128388017118402	0.8074179743223966	0.39657631954350925	0.1369472182596291	0.6176890156918687	0.9101283880171184	0.47075606276747506	0.12125534950071326	0.35805991440798857	0.514978601997147
sim_087	0.3238231098430813	0.7774607703281027	0.6990014265335235	0.6790299572039943	0.16262482168330955	0.978601997146933	0.7047075606276747	0.3181169757489301	0.7189728958630528	0.07275320970042796	0.630527817403709	0.6619115549215406	0.7161198288159771	0.011412268188302425	0.8573466476462197
sim_088	0.9258202567760342	0.9415121255349501	0.34807417974322397	0.17118402282453637	0.8587731811697575	0.05420827389443652	0.7403708987161198	0.992867332382311	0.9657631954350927	0.7774607703281027	0.6733238231098431	0.4008559201141227	0.6633380884450785	0.3309557774607703	0.42796005706134094
sim_089	0.9015691868758916	0.9586305278174037	0.7774607703281027	0.3181169757489301	0.37945791726105566	0.4536376604850214	0.8373751783166904	0.17261055634807418	0.19400855920114124	0.6362339514978602	0.760342368045649	0.047075606276747506	0.5449358059914408	0.47503566333808844	0.6462196861626248
sim_090	0.28245363766048504	0.7831669044222539	0.17403708987161198	0.992867332382311	0.6804564907275321	0.7888730385164051	0.4008559201141227	0.29243937232524964	0.7560627674750356	0.47360912981455067	0.16262482168330955	0.6547788873038516	0.7931526390870185	0.28815977175463625	0.7004279600570613
sim_091	0.8416547788873039	0.2781740370898716	0.19400855920114124	0.39942938659058486	0.8017118402282454	0.2524964336661912	0.8445078459343794	0.4579172610556348	0.6291012838801712	0.6262482168330956	0.2282453637660485	0.47075606276747506	0.6990014265335235	0.5292439372325249	0.18972895863052783
sim_092	0.8858773181169758	0.23109843081312412	0.14265335235378032	0.6219686162624821	0.4522111269614836	0.3195435092724679	0.38659058487874465	0.15121255349500715	0.11412268188302425	0.6704707560627675	0.15834522111269614	0.011412268188302425	0.8887303851640513	0.9700427960057061	0.38659058487874465
sim_093	0.9828815977175464	0.9229671897289586	0.9800285306704708	0.04850213980028531	0.7432239657631954	0.18544935805991442	0.014265335235378032	0.6219686162624821	0.07132667617689016	0.6676176890156919	0.35520684736091296	0.3437945791726106	0.7503566333808844	0.4479315263908702	0.2624821683309558
sim_094	0.9529243937232525	0.30527817403708984	0.04136947218259629	0.14265335235378032	0.8259629101283881	0.024251069900142655	0.6861626248216833	0.25106990014265335	0.10841654778887304	0.015691868758915834	0.6647646219686163	0.1312410841654779	0.7560627674750356	0.5877318116975749	0.09843081312410841
sim_095	0.4522111269614836	0.8487874465049928	0.7731811697574893	0.8359486447931527	0.5320970042796006	0.5677603423680456	0.9971469329529244	0.34950071326676174	0.920114122681883	0.43651925820256776	0.5320970042796006	0.4764621968616263	0.4222539229671897	0.4992867332382311	0.4793152639087018
sim_096	0.9457917261055635	0.09700427960057062	0.6433666191155493	0.9700427960057061	0.6918687589158345	0.7218259629101283	0.3908701854493581	0.1825962910128388	0.6733238231098431	0.9942938659058488	0.8031383737517832	0.7831669044222539	0.5292439372325249	0.15121255349500715	0.40228245363766046
sim_098	0.8573466476462197	0.2867332382310984	0.8873038516405135	0.3509272467902996	0.912981455064194	0.24821683309557774	0.0912981455064194	0.1783166904422254	0.10413694721825963	0.32952924393723254	0.09700427960057062	0.7988587731811697	0.07132667617689016	0.992867332382311	0.6362339514978602
sim_099	0.9643366619115549	0.34807417974322397	0.33951497860199714	0.6162624821683309	0.8373751783166904	0.7917261055634808	0.5349500713266762	0.5249643366619116	0.8231098430813124	0.4593437945791726	0.8159771754636234	0.28530670470756064	0.4079885877318117	0.275320970042796	0.009985734664764621
sim_101	0.21112696148359486	0.4122681883024251	0.26676176890156916	0.5278174037089871	0.797432239657632	0.268188302425107	0.948644793152639	0.3124108416547789	0.637660485021398	0.07703281027104136	0.9557774607703281	0.5820256776034237	0.017118402282453638	0.24108416547788872	0.8017118402282454
sim_102	0.11269614835948645	0.543509272467903	0.06562054208273894	0.37660485021398005	0.19115549215406563	0.9514978601997147	0.052781740370898715	0.8601997146932953	0.6861626248216833	0.7018544935805991	0.5392296718972895	0.005706134094151213	0.38088445078459343	0.9743223965763196	0.7546362339514978
sim_105	0.7360912981455064	0.48074179743223966	0.7018544935805991	0.4864479315263909	0.007132667617689016	0.9415121255349501	0.5563480741797432	0.8630527817403709	0.7417974322396577	0.7203994293865906	0.3095577746077033	0.985734664764622	0.11269614835948645	0.42082738944365194	0.08701854493580599
sim_107	0.24393723252496433	0.5920114122681883	0.3067047075606277	0.6119828815977175	0.48216833095577744	0.43651925820256776	0.776034236804565	0.7560627674750356	0.833095577746077	0.46790299572039945	0.35520684736091296	0.26105563480741795	0.9243937232524965	0.1825962910128388	0.9172610556348074
sim_108	0.9215406562054208	0.26390870185449355	0.47503566333808844	0.776034236804565	0.8516405135520685	0.3252496433666191	0.5078459343794579	0.31383737517831667	0.5620542082738944	0.4450784593437946	0.42510699001426533	0.8045649072753209	0.6904422253922967	0.11554921540656206	0.8088445078459344
sim_109	0.5406562054208274	0.33951497860199714	0.20114122681883023	0.30099857346647646	0.4222539229671897	0.3751783166904422	0.7446504992867332	0.6619115549215406	0.5991440798858774	0.9714693295292439	0.543509272467903	0.8145506419400856	0.34807417974322397	0.10984308131241084	0.7289586305278174
sim_110	0.3067047075606277	0.5406562054208274	0.8459343794579173	0.10699001426533523	0.6576319543509273	0.15121255349500715	0.9957203994293866	0.0	0.012838801711840228	0.738944365192582	0.2724679029957204	0.948644793152639	0.9586305278174037	0.0042796005706134095	0.3880171184022825
sim_112	0.9586305278174037	0.3509272467902996	0.62339514978602	0.12553495007132667	0.7346647646219686	0.24964336661911554	0.8316690442225392	0.1398002853067047	0.1355206847360913	0.7646219686162625	0.4664764621968616	0.38659058487874465	0.5634807417974322	0.6704707560627675	0.2296718972895863
sim_113	0.42368045649072755	0.6276747503566333	0.15977175463623394	0.08416547788873038	0.9400855920114123	0.6804564907275321	0.5349500713266762	0.30527817403708984	0.32667617689015693	0.12981455064194009	0.1383737517831669	0.37089871611982883	0.9643366619115549	0.42082738944365194	0.4593437945791726
sim_115	0.9001426533523538	0.9158345221112696	0.9572039942938659	0.8587731811697575	0.8601997146932953	0.005706134094151213	0.8059914407988588	0.637660485021398	0.7560627674750356	0.3908701854493581	0.8273894436519258	0.6861626248216833	0.08131241084165478	0.5592011412268189	0.19115549215406563
sim_117	0.47075606276747506	0.24393723252496433	0.18830242510699002	0.037089871611982884	0.25106990014265335	0.30813124108416545	0.28530670470756064	0.8074179743223966	0.26105563480741795	0.7788873038516405	0.24108416547788872	0.6134094151212554	0.9814550641940085	0.017118402282453638	0.16547788873038516
sim_118	0.1783166904422254	0.6462196861626248	0.12838801711840228	0.21112696148359486	0.5164051355206848	0.362339514978602	0.06419400855920114	0.9243937232524965	0.6533523537803139	0.10128388017118402	0.7218259629101283	0.6633380884450785	0.0014265335235378032	0.7731811697574893	0.1840228245363766
sim_120	0.034236804564907276	0.43509272467902993	0.8259629101283881	0.7303851640513552	0.31383737517831667	0.3166904422253923	0.7831669044222539	0.2582025677603424	0.3651925820256776	0.7902995720399429	0.12838801711840228	0.1768901569186876	0.978601997146933	0.039942938659058486	0.833095577746077
sim_121	0.2810271041369472	0.5948644793152639	0.7417974322396577	0.48359486447931527	0.15406562054208273	0.8288159771754636	0.052781740370898715	0.5820256776034237	0.3024251069900143	0.19686162624821682	0.7517831669044223	0.24108416547788872	0.8017118402282454	0.2582025677603424	0.6604850213980028
sim_122	0.5064194008559201	0.8159771754636234	0.6990014265335235	0.7774607703281027	0.3338088445078459	0.9714693295292439	0.24536376604850213	0.9329529243937232	0.9728958630527818	0.6690442225392297	0.3609129814550642	0.03851640513552068	0.20256776034236804	0.9700427960057061	0.7874465049928673
sim_123	0.6633380884450785	0.05420827389443652	0.7660485021398002	0.5235378031383737	0.6476462196861626	0.21968616262482168	0.39514978601997147	0.7617689015691869	0.6747503566333809	0.31098430813124106	0.9243937232524965	0.3880171184022825	0.1783166904422254	0.7417974322396577	0.16975748930099857
sim_125	0.9087018544935807	0.37089871611982883	0.28245363766048504	0.15834522111269614	0.4793152639087018	0.6590584878744651	0.5520684736091298	0.06704707560627675	0.04136947218259629	0.7275320970042796	0.04136947218259629	0.9686162624821684	0.33666191155492153	0.43366619115549215	0.6562054208273894
sim_126	0.44935805991440797	0.43937232524964337	0.10271041369472182	0.35520684736091296	0.3609129814550642	0.6918687589158345	0.5805991440798859	0.6504992867332382	0.6248216833095578	0.8473609129814551	0.8573466476462197	0.1383737517831669	0.43794579172610554	0.6077032810271041	0.884450784593438
sim_128	0.557774607703281	0.07703281027104136	0.21255349500713266	0.8901569186875892	0.02282453637660485	0.8644793152639088	0.29529243937232524	0.23680456490727533	0.3152639087018545	0.15263908701854492	0.08701854493580599	0.8559201141226819	0.6932952924393724	0.46219686162624823	0.3637660485021398
sim_129	0.48074179743223966	0.6890156918687589	0.9885877318116976	0.10556348074179743	0.5492154065620543	0.7189728958630528	0.18544935805991442	0.5977175463623395	0.33666191155492153	0.24964336661911554	0.0456490727532097	0.8873038516405135	0.8701854493580599	0.3152639087018545	0.7803138373751783
sim_130	0.9900142653352354	0.978601997146933	0.17261055634807418	0.029957203994293864	0.8987161198288159	0.3466476462196862	0.20684736091298145	0.5349500713266762	0.20827389443651925	0.9586305278174037	0.34807417974322397	0.44365192582025675	0.5335235378031383	0.8687589158345221	0.019971469329529243
sim_132	0.854493580599144	0.028530670470756064	0.9971469329529244	0.62339514978602	0.15121255349500715	0.891583452211127	0.6362339514978602	0.38231098430813126	0.4864479315263909	0.2810271041369472	0.42510699001426533	0.5549215406562055	0.4893009985734665	0.5549215406562055	0.2524964336661912
sim_133	0.17118402282453637	0.39942938659058486	0.289586305278174	0.5206847360912982	0.6833095577746077	0.5891583452211127	0.9101283880171184	0.637660485021398	0.8701854493580599	0.8673323823109843	0.6333808844507846	0.5691868758915835	0.2995720399429387	0.5121255349500713	0.28245363766048504
sim_134	0.15549215406562053	0.8587731811697575	0.5848787446504993	0.5206847360912982	0.39372325249643364	0.7788873038516405	0.7061340941512125	0.24108416547788872	0.4222539229671897	0.6833095577746077	0.6747503566333809	0.4550641940085592	0.05991440798858773	0.7646219686162625	0.25106990014265335
sim_135	0.456490727532097	0.9015691868758916	0.7232524964336662	0.06419400855920114	0.637660485021398	0.3651925820256776	0.33238231098430815	0.3780313837375178	0.15834522111269614	0.8174037089871612	0.06704707560627675	0.9843081312410842	0.08701854493580599	0.29101283880171186	0.14122681883024252
sim_136	0.9557774607703281	0.8858773181169758	0.2296718972895863	0.8958630527817404	0.11126961483594865	0.9243937232524965	0.5920114122681883	0.7674750356633381	0.9044222539229672	0.4194008559201141	0.6975748930099858	0.9044222539229672	0.042796005706134094	0.5777460770328102	0.1797432239657632
sim_137	0.5249643366619116	1.0	0.39229671897289586	0.8216833095577746	0.3166904422253923	0.3281027104136947	0.6291012838801712	0.7004279600570613	0.6975748930099858	0.7660485021398002	0.5534950071326676	0.724679029957204	0.5349500713266762	0.20970042796005706	0.15691868758915833
sim_138	0.2239657631954351	0.8131241084165478	0.7332382310984308	0.47218259629101283	0.4607703281027104	0.8430813124108416	0.5477888730385164	0.4037089871611983	0.609129814550642	0.62339514978602	0.7018544935805991	0.44079885877318115	0.07845934379457917	0.7018544935805991	0.07845934379457917
sim_139	0.31383737517831667	0.47075606276747506	0.7403708987161198	0.42082738944365194	0.9671897289586305	0.5777460770328102	0.738944365192582	0.7346647646219686	0.9229671897289586	0.5164051355206848	0.6048502139800286	0.9029957203994294	0.8972895863052782	0.008559201141226819	0.7803138373751783
sim_140	0.9087018544935807	0.10556348074179743	0.18972895863052783	0.35235378031383735	0.0014265335235378032	0.9457917261055635	0.26676176890156916	0.9942938659058488	0.8644793152639088	0.7788873038516405	0.4165477888730385	0.8445078459343794	0.543509272467903	0.2838801711840228	0.04992867332382311
sim_141	0.03566333808844508	0.543509272467903	0.8345221112696148	0.49072753209700426	0.09272467902995721	0.7917261055634808	0.8559201141226819	0.7517831669044223	0.7788873038516405	0.7203994293865906	0.4122681883024251	0.4079885877318117	0.7703281027104137	0.5863052781740371	0.7417974322396577
sim_142	0.8502139800285307	0.5392296718972895	0.08416547788873038	0.8216833095577746	0.11982881597717546	0.42368045649072755	0.37089871611982883	0.6291012838801712	0.514978601997147	0.23252496433666192	0.7574893009985735	0.4864479315263909	0.11126961483594865	0.3680456490727532	0.5235378031383737
sim_143	0.0456490727532097	0.0898716119828816	0.5049928673323824	0.8131241084165478	0.2211126961483595	0.5991440798858774	0.5920114122681883	0.6362339514978602	0.6904422253922967	0.7831669044222539	0.8131241084165478	0.15121255349500715	0.9243937232524965	0.06847360912981455	0.8259629101283881
