replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_016	28762	124	0.004311	777	68	0.087516	296	38	0.128378	171	27	0.157895	95	26	0.273684	52	8	0.153846	33	12	0.363636	35	17	0.485714	16	4	0.250000	21	10	0.476190	12	7	0.583333	16	9	0.562500	10	6	0.600000	7	4	0.571429	8	4	0.500000	10	7	0.700000	7	6	0.857143	10	7	0.700000	6	6	1.000000	108	108	1.000000
sim_017	21444	91	0.004244	550	43	0.078182	262	29	0.110687	157	25	0.159236	99	24	0.242424	62	20	0.322581	46	17	0.369565	28	13	0.464286	23	9	0.391304	14	5	0.357143	11	3	0.272727	12	3	0.250000	8	4	0.500000	5	2	0.400000	10	7	0.700000	10	6	0.600000	5	4	0.800000	4	4	1.000000	5	5	1.000000	184	184	1.000000
sim_018	7557	59	0.007807	503	31	0.061630	288	27	0.093750	148	29	0.195946	110	18	0.163636	54	15	0.277778	46	16	0.347826	30	13	0.433333	17	9	0.529412	24	8	0.333333	10	7	0.700000	9	6	0.666667	11	11	1.000000	8	6	0.750000	8	5	0.625000	6	6	1.000000	5	5	1.000000	4	4	1.000000	6	6	1.000000	217	217	1.000000
sim_019	29934	131	0.004376	686	42	0.061224	287	27	0.094077	150	34	0.226667	70	18	0.257143	53	13	0.245283	36	13	0.361111	39	16	0.410256	24	6	0.250000	14	9	0.642857	15	8	0.533333	11	7	0.636364	9	7	0.777778	9	6	0.666667	5	5	1.000000	7	6	0.857143	5	5	1.000000	3	3	1.000000	7	6	0.857143	136	136	1.000000
sim_020	24092	106	0.004400	600	42	0.070000	277	41	0.148014	139	23	0.165468	94	28	0.297872	54	10	0.185185	34	9	0.264706	26	10	0.384615	17	4	0.235294	9	6	0.666667	14	5	0.357143	11	3	0.272727	14	9	0.642857	6	3	0.500000	5	3	0.600000	11	8	0.727273	8	6	0.750000	10	9	0.900000	5	4	0.800000	169	169	1.000000
sim_021	43187	141	0.003265	633	43	0.067930	280	41	0.146429	143	27	0.188811	84	18	0.214286	44	8	0.181818	42	11	0.261905	24	10	0.416667	20	10	0.500000	12	8	0.666667	20	12	0.600000	6	2	0.333333	6	3	0.500000	8	4	0.500000	7	6	0.857143	5	4	0.800000	3	3	1.000000	5	5	1.000000	7	7	1.000000	135	135	1.000000
sim_022	25425	124	0.004877	691	56	0.081042	303	34	0.112211	150	24	0.160000	95	13	0.136842	65	16	0.246154	36	13	0.361111	26	11	0.423077	22	7	0.318182	15	9	0.600000	16	9	0.562500	10	5	0.500000	11	7	0.636364	13	8	0.615385	8	4	0.500000	7	4	0.571429	6	5	0.833333	6	4	0.666667	5	4	0.800000	141	141	1.000000
sim_023	20381	104	0.005103	641	52	0.081123	275	37	0.134545	142	20	0.140845	111	20	0.180180	55	18	0.327273	36	12	0.333333	22	8	0.363636	25	14	0.560000	25	7	0.280000	13	7	0.538462	11	9	0.818182	14	8	0.571429	8	5	0.625000	4	1	0.250000	6	5	0.833333	6	6	1.000000	5	4	0.800000	11	8	0.727273	153	153	1.000000
sim_024	16372	88	0.005375	592	44	0.074324	253	34	0.134387	128	25	0.195312	88	19	0.215909	63	13	0.206349	46	11	0.239130	37	14	0.378378	20	7	0.350000	18	11	0.611111	16	6	0.375000	7	4	0.571429	10	5	0.500000	5	4	0.800000	3	2	0.666667	10	9	0.900000	6	4	0.666667	5	5	1.000000	7	6	0.857143	187	187	1.000000
sim_025	27183	121	0.004451	623	34	0.054575	259	29	0.111969	145	30	0.206897	84	13	0.154762	69	15	0.217391	44	17	0.386364	34	14	0.411765	18	4	0.222222	16	13	0.812500	10	8	0.800000	10	8	0.800000	8	5	0.625000	7	5	0.714286	7	7	1.000000	7	7	1.000000	6	4	0.666667	4	4	1.000000	12	12	1.000000	148	148	1.000000
sim_026	22455	111	0.004943	645	44	0.068217	315	43	0.136508	131	22	0.167939	88	17	0.193182	48	13	0.270833	30	11	0.366667	33	10	0.303030	33	14	0.424242	17	5	0.294118	12	6	0.500000	17	12	0.705882	9	6	0.666667	7	4	0.571429	6	3	0.500000	7	3	0.428571	9	8	0.888889	5	5	1.000000	2	2	1.000000	159	159	1.000000
sim_027	30252	131	0.004330	751	61	0.081225	281	40	0.142349	139	22	0.158273	95	22	0.231579	51	15	0.294118	47	17	0.361702	31	13	0.419355	23	7	0.304348	19	7	0.368421	18	9	0.500000	18	8	0.444444	8	4	0.500000	4	3	0.750000	5	4	0.800000	11	8	0.727273	5	3	0.600000	4	4	1.000000	7	6	0.857143	115	114	0.991304
sim_028	32193	118	0.003665	573	38	0.066318	267	37	0.138577	126	17	0.134921	81	25	0.308642	48	12	0.250000	35	7	0.200000	27	11	0.407407	21	11	0.523810	10	6	0.600000	17	9	0.529412	13	10	0.769231	12	7	0.583333	5	4	0.800000	9	5	0.555556	6	6	1.000000	8	7	0.875000	5	2	0.400000	4	4	1.000000	163	162	0.993865
sim_029	14346	71	0.004949	653	51	0.078101	320	45	0.140625	135	28	0.207407	93	18	0.193548	52	10	0.192308	44	19	0.431818	20	4	0.200000	21	3	0.142857	25	13	0.520000	19	11	0.578947	13	9	0.692308	14	8	0.571429	10	7	0.700000	4	3	0.750000	12	12	1.000000	11	10	0.909091	6	6	1.000000	9	7	0.777778	163	163	1.000000
sim_030	39257	142	0.003617	710	38	0.053521	259	43	0.166023	127	25	0.196850	81	15	0.185185	51	12	0.235294	44	16	0.363636	23	11	0.478261	21	6	0.285714	16	8	0.500000	15	7	0.466667	14	10	0.714286	3	2	0.666667	9	5	0.555556	10	10	1.000000	11	9	0.818182	5	3	0.600000	5	4	0.800000	6	6	1.000000	126	126	1.000000
sim_031	21772	111	0.005098	618	40	0.064725	271	49	0.180812	145	25	0.172414	89	23	0.258427	64	14	0.218750	41	8	0.195122	33	12	0.363636	30	11	0.366667	16	5	0.312500	18	8	0.444444	14	6	0.428571	2	1	0.500000	6	3	0.500000	9	5	0.555556	6	3	0.500000	9	7	0.777778	11	11	1.000000	9	9	1.000000	147	147	1.000000
sim_032	33887	139	0.004102	770	62	0.080519	305	40	0.131148	165	34	0.206061	104	22	0.211538	50	15	0.300000	42	13	0.309524	23	1	0.043478	21	12	0.571429	14	3	0.214286	15	8	0.533333	6	3	0.500000	3	1	0.333333	11	4	0.363636	8	4	0.500000	4	1	0.250000	6	6	1.000000	3	3	1.000000	9	7	0.777778	120	120	1.000000
sim_033	30447	119	0.003908	622	44	0.070740	274	34	0.124088	117	22	0.188034	87	18	0.206897	55	23	0.418182	36	13	0.361111	30	8	0.266667	24	10	0.416667	14	5	0.357143	15	8	0.533333	5	1	0.200000	11	5	0.454545	9	5	0.555556	8	8	1.000000	10	6	0.600000	5	4	0.800000	4	2	0.500000	7	5	0.714286	158	158	1.000000
sim_034	15638	77	0.004924	520	33	0.063462	273	28	0.102564	154	32	0.207792	101	26	0.257426	63	18	0.285714	47	17	0.361702	29	6	0.206897	22	9	0.409091	19	10	0.526316	14	11	0.785714	15	11	0.733333	14	9	0.642857	7	5	0.714286	12	9	0.750000	9	5	0.555556	5	5	1.000000	7	6	0.857143	13	12	0.923077	169	169	1.000000
sim_035	15210	88	0.005786	595	38	0.063866	251	28	0.111554	115	21	0.182609	94	17	0.180851	73	12	0.164384	44	18	0.409091	30	12	0.400000	24	10	0.416667	22	11	0.500000	12	8	0.666667	16	12	0.750000	7	5	0.714286	5	4	0.800000	6	5	0.833333	10	8	0.800000	6	6	1.000000	6	6	1.000000	4	2	0.500000	188	187	0.994681
sim_037	16561	96	0.005797	666	46	0.069069	297	38	0.127946	148	25	0.168919	96	28	0.291667	64	14	0.218750	44	11	0.250000	31	13	0.419355	28	12	0.428571	21	10	0.476190	16	10	0.625000	11	5	0.454545	9	6	0.666667	10	7	0.700000	4	4	1.000000	6	5	0.833333	10	8	0.800000	7	6	0.857143	5	4	0.800000	151	150	0.993377
sim_038	13141	73	0.005555	564	47	0.083333	255	34	0.133333	146	24	0.164384	103	15	0.145631	67	22	0.328358	48	12	0.250000	30	12	0.400000	16	8	0.500000	17	10	0.588235	23	13	0.565217	16	12	0.750000	4	4	1.000000	11	7	0.636364	3	2	0.666667	6	5	0.833333	4	3	0.750000	2	0	0.000000	7	7	1.000000	188	188	1.000000
sim_039	31633	126	0.003983	690	50	0.072464	219	21	0.095890	140	37	0.264286	81	19	0.234568	51	16	0.313725	37	14	0.378378	20	6	0.300000	22	6	0.272727	15	6	0.400000	13	5	0.384615	9	4	0.444444	9	5	0.555556	8	5	0.625000	9	5	0.555556	6	5	0.833333	10	8	0.800000	9	7	0.777778	2	2	1.000000	151	151	1.000000
sim_040	33609	142	0.004225	731	55	0.075239	272	34	0.125000	136	27	0.198529	86	24	0.279070	55	10	0.181818	43	9	0.209302	18	3	0.166667	19	6	0.315789	22	11	0.500000	11	5	0.454545	10	7	0.700000	7	4	0.571429	5	3	0.600000	10	9	0.900000	8	6	0.750000	4	3	0.750000	4	4	1.000000	5	5	1.000000	133	131	0.984962
sim_042	36184	147	0.004063	743	63	0.084791	258	25	0.096899	143	23	0.160839	76	19	0.250000	44	8	0.181818	37	15	0.405405	21	4	0.190476	16	5	0.312500	21	12	0.571429	9	4	0.444444	15	6	0.400000	15	8	0.533333	6	4	0.666667	4	3	0.750000	11	9	0.818182	7	7	1.000000	6	5	0.833333	3	3	1.000000	128	128	1.000000
sim_043	18694	105	0.005617	583	30	0.051458	258	37	0.143411	149	21	0.140940	88	13	0.147727	66	25	0.378788	36	14	0.388889	32	10	0.312500	21	7	0.333333	20	11	0.550000	14	5	0.357143	11	4	0.363636	12	8	0.666667	6	4	0.666667	7	6	0.857143	8	7	0.875000	8	7	0.875000	3	2	0.666667	6	5	0.833333	177	177	1.000000
sim_044	18591	90	0.004841	694	68	0.097983	296	31	0.104730	149	26	0.174497	108	22	0.203704	63	18	0.285714	37	13	0.351351	30	11	0.366667	28	10	0.357143	17	8	0.470588	12	3	0.250000	16	7	0.437500	4	3	0.750000	10	6	0.600000	7	5	0.714286	9	6	0.666667	9	9	1.000000	7	6	0.857143	9	8	0.888889	148	148	1.000000
sim_045	24277	106	0.004366	620	51	0.082258	261	33	0.126437	135	27	0.200000	88	14	0.159091	53	11	0.207547	36	10	0.277778	29	15	0.517241	27	10	0.370370	17	9	0.529412	14	7	0.500000	11	4	0.363636	13	9	0.692308	8	5	0.625000	4	3	0.750000	4	3	0.750000	6	5	0.833333	9	8	0.888889	5	5	1.000000	163	163	1.000000
sim_046	46112	159	0.003448	602	47	0.078073	230	27	0.117391	100	12	0.120000	71	15	0.211268	53	11	0.207547	37	12	0.324324	32	10	0.312500	14	5	0.357143	17	8	0.470588	13	9	0.692308	8	5	0.625000	8	6	0.750000	11	6	0.545455	7	6	0.857143	7	4	0.571429	2	2	1.000000	7	7	1.000000	7	6	0.857143	141	141	1.000000
sim_047	34614	134	0.003871	657	43	0.065449	266	33	0.124060	131	16	0.122137	72	13	0.180556	43	14	0.325581	35	9	0.257143	34	12	0.352941	25	12	0.480000	16	7	0.437500	8	3	0.375000	7	4	0.571429	10	9	0.900000	7	5	0.714286	14	12	0.857143	7	7	1.000000	8	7	0.875000	7	6	0.857143	9	9	1.000000	144	143	0.993056
sim_048	31800	113	0.003553	547	43	0.078611	263	35	0.133080	116	20	0.172414	84	16	0.190476	45	15	0.333333	41	15	0.365854	24	7	0.291667	21	12	0.571429	17	7	0.411765	21	14	0.666667	10	5	0.500000	11	7	0.636364	12	6	0.500000	2	1	0.500000	9	5	0.555556	4	3	0.750000	6	4	0.666667	10	10	1.000000	160	160	1.000000
sim_049	35350	143	0.004045	732	54	0.073770	320	31	0.096875	169	35	0.207101	80	21	0.262500	52	13	0.250000	32	10	0.312500	28	9	0.321429	17	7	0.411765	22	10	0.454545	13	8	0.615385	14	8	0.571429	6	2	0.333333	12	5	0.416667	7	6	0.857143	9	6	0.666667	5	3	0.600000	4	4	1.000000	3	3	1.000000	121	120	0.991736
sim_050	22546	104	0.004613	649	53	0.081664	290	33	0.113793	142	22	0.154930	92	24	0.260870	55	11	0.200000	37	8	0.216216	27	8	0.296296	15	5	0.333333	16	4	0.250000	22	13	0.590909	8	5	0.625000	13	12	0.923077	9	5	0.555556	12	7	0.583333	7	5	0.714286	11	9	0.818182	5	4	0.800000	5	5	1.000000	161	161	1.000000
sim_051	31570	127	0.004023	631	41	0.064976	251	22	0.087649	129	27	0.209302	57	12	0.210526	55	19	0.345455	39	9	0.230769	22	6	0.272727	27	11	0.407407	21	12	0.571429	13	6	0.461538	11	5	0.454545	14	8	0.571429	9	8	0.888889	9	8	0.888889	8	7	0.875000	7	6	0.857143	6	5	0.833333	5	4	0.800000	155	155	1.000000
sim_052	34567	132	0.003819	684	51	0.074561	221	27	0.122172	149	24	0.161074	74	22	0.297297	50	14	0.280000	32	11	0.343750	23	12	0.521739	18	7	0.388889	13	5	0.384615	8	3	0.375000	11	9	0.818182	12	10	0.833333	1	0	0.000000	7	6	0.857143	13	8	0.615385	4	3	0.750000	5	5	1.000000	7	7	1.000000	142	142	1.000000
sim_053	34199	140	0.004094	751	52	0.069241	280	33	0.117857	143	39	0.272727	71	14	0.197183	39	7	0.179487	33	13	0.393939	18	7	0.388889	17	6	0.352941	19	8	0.421053	18	9	0.500000	5	1	0.200000	10	8	0.800000	7	5	0.714286	8	3	0.375000	3	3	1.000000	11	9	0.818182	3	3	1.000000	5	4	0.800000	134	134	1.000000
sim_054	29811	139	0.004663	778	47	0.060411	299	35	0.117057	143	25	0.174825	98	23	0.234694	57	17	0.298246	27	10	0.370370	10	4	0.400000	15	8	0.533333	11	4	0.363636	18	13	0.722222	12	7	0.583333	9	7	0.777778	8	5	0.625000	11	7	0.636364	6	4	0.666667	6	5	0.833333	1	1	1.000000	6	6	1.000000	131	131	1.000000
sim_055	38915	154	0.003957	696	48	0.068966	224	23	0.102679	131	22	0.167939	88	18	0.204545	50	11	0.220000	29	13	0.448276	16	7	0.437500	17	8	0.470588	15	6	0.400000	8	3	0.375000	8	5	0.625000	5	3	0.600000	10	6	0.600000	8	7	0.875000	6	3	0.500000	12	10	0.833333	6	5	0.833333	3	3	1.000000	143	143	1.000000
sim_056	17608	81	0.004600	648	44	0.067901	302	47	0.155629	162	36	0.222222	89	19	0.213483	54	16	0.296296	50	13	0.260000	28	15	0.535714	28	14	0.500000	17	7	0.411765	11	6	0.545455	9	5	0.555556	9	3	0.333333	13	7	0.538462	7	6	0.857143	11	7	0.636364	5	3	0.600000	6	4	0.666667	8	8	1.000000	157	157	1.000000
sim_057	12876	91	0.007067	554	27	0.048736	288	41	0.142361	137	25	0.182482	106	14	0.132075	75	20	0.266667	41	17	0.414634	34	16	0.470588	22	7	0.318182	17	6	0.352941	27	14	0.518519	10	7	0.700000	14	7	0.500000	8	7	0.875000	7	3	0.428571	10	7	0.700000	6	6	1.000000	8	7	0.875000	6	6	1.000000	170	170	1.000000
sim_058	17214	90	0.005228	604	31	0.051325	269	36	0.133829	135	16	0.118519	84	19	0.226190	58	20	0.344828	51	13	0.254902	41	19	0.463415	26	11	0.423077	17	10	0.588235	10	6	0.600000	10	5	0.500000	10	6	0.600000	10	8	0.800000	7	6	0.857143	6	5	0.833333	9	7	0.777778	10	10	1.000000	7	6	0.857143	174	174	1.000000
sim_059	24821	99	0.003989	622	41	0.065916	257	34	0.132296	129	24	0.186047	86	23	0.267442	55	13	0.236364	45	18	0.400000	38	17	0.447368	25	14	0.560000	13	5	0.384615	17	9	0.529412	12	3	0.250000	11	8	0.727273	8	6	0.750000	3	2	0.666667	6	5	0.833333	5	4	0.800000	7	6	0.857143	7	6	0.857143	161	161	1.000000
sim_061	8855	93	0.010503	691	51	0.073806	329	37	0.112462	163	22	0.134969	109	21	0.192661	69	23	0.333333	47	17	0.361702	23	8	0.347826	23	7	0.304348	21	8	0.380952	19	10	0.526316	8	4	0.500000	8	6	0.750000	11	4	0.363636	8	6	0.750000	7	5	0.714286	6	5	0.833333	3	3	1.000000	3	1	0.333333	167	167	1.000000
sim_062	31458	124	0.003942	679	40	0.058910	301	39	0.129568	127	20	0.157480	91	20	0.219780	56	21	0.375000	49	15	0.306122	25	7	0.280000	22	11	0.500000	15	8	0.533333	11	7	0.636364	14	8	0.571429	6	6	1.000000	8	6	0.750000	10	6	0.600000	8	6	0.750000	6	6	1.000000	7	6	0.857143	8	7	0.875000	135	135	1.000000
sim_063	25465	114	0.004477	601	37	0.061564	273	35	0.128205	173	26	0.150289	89	15	0.168539	49	16	0.326531	39	13	0.333333	23	9	0.391304	24	10	0.416667	26	11	0.423077	11	4	0.363636	10	4	0.400000	9	3	0.333333	10	8	0.800000	4	2	0.500000	7	7	1.000000	6	4	0.666667	10	8	0.800000	9	9	1.000000	163	163	1.000000
sim_064	36916	136	0.003684	644	49	0.076087	284	31	0.109155	141	29	0.205674	87	20	0.229885	49	13	0.265306	32	12	0.375000	26	8	0.307692	24	10	0.416667	17	9	0.529412	17	9	0.529412	12	9	0.750000	4	2	0.500000	13	7	0.538462	7	6	0.857143	4	3	0.750000	8	7	0.875000	5	2	0.400000	4	3	0.750000	136	133	0.977941
sim_065	11505	88	0.007649	577	40	0.069324	273	37	0.135531	135	23	0.170370	85	24	0.282353	73	19	0.260274	33	10	0.303030	30	8	0.266667	21	4	0.190476	17	6	0.352941	12	4	0.333333	12	7	0.583333	16	5	0.312500	5	4	0.800000	6	3	0.500000	5	4	0.800000	10	6	0.600000	7	6	0.857143	9	8	0.888889	192	192	1.000000
sim_066	16491	93	0.005639	700	60	0.085714	301	35	0.116279	151	25	0.165563	82	16	0.195122	63	18	0.285714	49	14	0.285714	31	11	0.354839	35	12	0.342857	24	10	0.416667	9	5	0.555556	7	5	0.714286	6	4	0.666667	6	4	0.666667	8	7	0.875000	11	6	0.545455	8	6	0.750000	6	5	0.833333	5	4	0.800000	158	158	1.000000
sim_067	19587	116	0.005922	649	32	0.049307	295	39	0.132203	130	26	0.200000	82	25	0.304878	51	14	0.274510	32	9	0.281250	30	7	0.233333	25	11	0.440000	10	3	0.300000	18	8	0.444444	7	3	0.428571	11	5	0.454545	12	8	0.666667	9	7	0.777778	6	6	1.000000	2	2	1.000000	7	3	0.428571	9	8	0.888889	166	166	1.000000
sim_068	27826	115	0.004133	573	35	0.061082	247	33	0.133603	131	20	0.152672	89	21	0.235955	65	17	0.261538	45	15	0.333333	25	8	0.320000	33	13	0.393939	25	10	0.400000	8	3	0.375000	10	6	0.600000	10	8	0.800000	7	5	0.714286	8	7	0.875000	12	10	0.833333	5	5	1.000000	7	7	1.000000	7	6	0.857143	155	154	0.993548
sim_069	43683	159	0.003640	710	44	0.061972	248	28	0.112903	135	24	0.177778	81	21	0.259259	55	16	0.290909	46	18	0.391304	16	3	0.187500	17	8	0.470588	15	8	0.533333	11	6	0.545455	12	5	0.416667	5	5	1.000000	7	5	0.714286	6	5	0.833333	8	5	0.625000	5	5	1.000000	10	7	0.700000	10	10	1.000000	116	116	1.000000
sim_070	11096	73	0.006579	551	34	0.061706	268	30	0.111940	152	35	0.230263	78	13	0.166667	61	15	0.245902	52	14	0.269231	39	21	0.538462	20	14	0.700000	28	9	0.321429	14	9	0.642857	15	10	0.666667	18	11	0.611111	6	3	0.500000	8	4	0.500000	5	3	0.600000	4	4	1.000000	5	4	0.800000	9	7	0.777778	185	185	1.000000
sim_071	15287	63	0.004121	499	38	0.076152	270	32	0.118519	148	29	0.195946	103	21	0.203883	65	18	0.276923	41	19	0.463415	44	17	0.386364	19	5	0.263158	15	6	0.400000	15	9	0.600000	12	7	0.583333	12	8	0.666667	9	8	0.888889	14	10	0.714286	7	6	0.857143	2	2	1.000000	6	6	1.000000	5	5	1.000000	189	189	1.000000
sim_072	29952	118	0.003940	622	47	0.075563	240	28	0.116667	150	22	0.146667	85	25	0.294118	49	16	0.326531	31	12	0.387097	20	5	0.250000	25	11	0.440000	15	7	0.466667	15	5	0.333333	7	3	0.428571	6	4	0.666667	11	6	0.545455	4	3	0.750000	5	4	0.800000	5	5	1.000000	5	5	1.000000	2	2	1.000000	171	170	0.994152
sim_073	35051	163	0.004650	743	54	0.072678	257	28	0.108949	129	20	0.155039	66	14	0.212121	53	12	0.226415	36	10	0.277778	27	13	0.481481	20	7	0.350000	13	6	0.461538	9	6	0.666667	7	3	0.428571	10	4	0.400000	10	5	0.500000	8	7	0.875000	9	6	0.666667	5	5	1.000000	7	4	0.571429	4	4	1.000000	127	127	1.000000
