replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_000	TIP_496	2025.9287671232876	2025.941623437244	2025.9171277	2025.9735622	0.16690442225392296
sim_000	TIP_141	2025.0602739726028	2025.0616555720396	2025.031096	2025.086032	0.4094151212553495
sim_000	TIP_265	2025.0986301369862	2025.122980758914	2025.086441	2025.157534	0.14407988587731813
sim_000	TIP_484	2025.1260273972603	2025.132333348069	2025.104109	2025.161914	0.34807417974322397
sim_000	TIP_162	2025.8082191780823	2025.8113242610525	2025.79767	2025.829457	0.4008559201141227
sim_000	TIP_288	2025.4931506849316	2025.4779726918664	2025.457484	2025.49808	0.9258202567760342
sim_000	TIP_309	2025.0986301369862	2025.109688596292	2025.080551	2025.148085	0.3223965763195435
sim_000	TIP_460	2025.8465753424657	2025.8496139960075	2025.829176	2025.873012	0.4165477888730385
sim_000	TIP_449	2025.0438356164384	2025.070371108415	2025.045065	2025.086852	0.047075606276747506
sim_000	TIP_056	2025.8986301369864	2025.8999960032816	2025.878352	2025.9172585	0.37089871611982883
sim_000	TIP_190	2025.0109589041097	2025.0519980898707	2025.015208	2025.086852	0.03138373751783167
sim_000	TIP_357	2025.4493150684932	2025.4464990756037	2025.410688	2025.485341	0.5777460770328102
sim_000	TIP_135	2025.4794520547946	2025.4730677845887	2025.444105	2025.49616	0.6119828815977175
sim_000	TIP_209	2025.5753424657535	2025.5711115734655	2025.559314	2025.582052	0.7303851640513552
sim_000	TIP_069	2025.8027397260273	2025.809202074179	2025.789041	2025.828357	0.24393723252496433
sim_000	TIP_468	2025.027397260274	2025.0378343437949	2024.998359	2025.077942	0.33951497860199714
sim_000	TIP_373	2025.690410958904	2025.7053542938615	2025.663703	2025.741916	0.28530670470756064
sim_000	TIP_307	2025.6849315068494	2025.6838391012825	2025.661373	2025.712329	0.6262482168330956
sim_000	TIP_397	2025.1342465753426	2025.1438003409417	2025.123287	2025.163694	0.19400855920114124
sim_000	TIP_391	2025.2630136986302	2025.275365865905	2025.244525	2025.30493	0.25962910128388017
sim_000	TIP_324	2025.4	2025.3651710128363	2025.329726	2025.401639	0.9500713266761769
sim_000	TIP_020	2025.013698630137	2025.0228029757448	2024.99534	2025.060274	0.3723252496433666
sim_000	TIP_275	2025.9945205479453	2025.9622397775163	2025.9221871	2025.99644	0.9529243937232525
sim_000	TIP_422	2025.7561643835616	2025.7619271412268	2025.743015	2025.786161	0.3880171184022825
sim_000	TIP_472	2025.7561643835616	2025.7595587047065	2025.743015	2025.784382	0.5078459343794579
sim_000	TIP_390	2025.9698630136986	2025.962978450514	2025.9294566	2025.99794027	0.6262482168330956
sim_000	TIP_419	2025.0657534246575	2025.0544525021385	2025.015209	2025.084382	0.6590584878744651
sim_000	TIP_340	2025.2164383561644	2025.2092919343804	2025.183152	2025.239175	0.7189728958630528
sim_000	TIP_371	2025.1287671232876	2025.097803398	2025.080001	2025.127667	0.9500713266761769
sim_000	TIP_082	2025.3397260273973	2025.3716040770316	2025.329456	2025.410409	0.15263908701854492
sim_000	TIP_124	2025.2767123287672	2025.2686631198303	2025.245345	2025.29945	0.7189728958630528
sim_000	TIP_437	2025.827397260274	2025.8178590128384	2025.798629	2025.835067	0.8273894436519258
sim_000	TIP_054	2025.2493150684932	2025.2993628373763	2025.262053	2025.330957	0.008559201141226819
sim_000	TIP_205	2025.8739726027397	2025.895927467191	2025.871233	2025.9172585	0.07988587731811697
sim_000	TIP_381	2025.268493150685	2025.262671701856	2025.242195	2025.289591	0.724679029957204
sim_000	TIP_410	2025.5561643835617	2025.5428936062765	2025.506579	2025.580552	0.6875891583452212
sim_000	TIP_121	2025.3972602739725	2025.374504047072	2025.340275	2025.409319	0.8516405135520685
sim_000	TIP_425	2025.123287671233	2025.1158363708985	2025.081371	2025.150275	0.651925820256776
sim_000	TIP_310	2025.5123287671233	2025.5315204365197	2025.49822	2025.563014	0.1312410841654779
sim_000	TIP_290	2025.5534246575342	2025.5650224650472	2025.545755	2025.582462	0.12981455064194009
sim_000	TIP_461	2025.6739726027397	2025.6863951426512	2025.660823	2025.715208	0.23537803138373753
sim_000	TIP_316	2025.5424657534247	2025.5443592096992	2025.505069	2025.579592	0.43937232524964337
sim_000	TIP_260	2025.0767123287671	2025.0619526019975	2025.029726	2025.085892	0.7874465049928673
sim_000	TIP_263	2025.1890410958904	2025.19703157204	2025.158494	2025.236026	0.4165477888730385
sim_000	TIP_115	2025.9534246575342	2025.9479314575187	2025.9252068	2025.9765722	0.7546362339514978
sim_000	TIP_276	2025.3479452054794	2025.3466338944363	2025.324387	2025.379312	0.6262482168330956
sim_000	TIP_278	2025.2328767123288	2025.2191447788855	2025.180141	2025.248765	0.6990014265335235
