# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola.fasta <DASH-DASH>v0-steps 1000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/ebola_delphy.log <DASH-DASH>v0-log-every 50000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/ebola_delphy.trees <DASH-DASH>v0-tree-every 500000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/ebola_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 1000000
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	coalescent	
157550000	55	-22816.5	3879.05	-26695.5	0.298233	2014.16	1.47145	0.0912263	0.575632	9.82152	0.32413	0.211168	0.196046	0.268656	0.00224185	0.00224185	-26695.5	0.0	119.481	
157600000	55	-22813	3882.96	-26695.9	0.289925	2014.17	1.41606	0.0821989	0.37046	15.8086	0.317163	0.219353	0.192485	0.271	0.00189607	0.00189607	-26695.9	0.0	124.215	
157650000	55	-22841.3	3855.34	-26696.6	0.27397	2014.19	1.49251	0.170914	11.2519	14.4027	0.321939	0.210179	0.199012	0.26887	0.0022064	0.0022064	-26696.6	0.0	97.4838	
157700000	56	-22847.4	3859.13	-26706.5	0.286585	2014.17	1.46069	0.129657	3.6316	9.23529	0.316647	0.213156	0.198442	0.271755	0.0018633	0.0018633	-26706.5	0.0	99.8928	
157750000	55	-22838.6	3859.98	-26698.6	0.293096	2014.17	1.54091	0.170983	9.93058	8.35094	0.323368	0.216189	0.193387	0.267056	0.00212824	0.00212824	-26698.6	0.0	101.049	
157800000	55	-22801.2	3885.07	-26686.2	0.261727	2014.2	1.26152	0.126089	12.0927	10.284	0.32014	0.213879	0.200265	0.265716	0.00209757	0.00209757	-26686.2	0.0	126.278	
157850000	55	-22823.5	3867.64	-26691.2	0.259831	2014.2	1.3878	0.163002	14.2959	6.98216	0.319449	0.213318	0.198557	0.268676	0.00227973	0.00227973	-26691.2	0.0	108.509	
157900000	55	-22844	3856.28	-26700.3	0.265147	2014.19	1.43868	0.248468	16.3039	6.72215	0.3228	0.213515	0.197384	0.266301	0.00318225	0.00318225	-26700.3	0.0	97.5749	
157950000	55	-22833.2	3863.6	-26696.8	0.268872	2014.19	1.4729	0.129469	7.70158	19.2129	0.319931	0.215301	0.196404	0.268363	0.00235588	0.00235588	-26696.8	0.0	105.98	
158000000	55	-22817.8	3876.22	-26694	0.276213	2014.18	1.37083	0.110058	3.74511	5.30163	0.312469	0.213644	0.201071	0.272815	0.00234491	0.00234491	-26694	0.0	115.936	
158050000	55	-22839.4	3856.63	-26696	0.274299	2014.18	1.44744	0.141839	6.87339	10.4795	0.3146	0.220815	0.197245	0.26734	0.00225239	0.00225239	-26696	0.0	97.8192	
158100000	56	-22824.1	3881.34	-26705.4	0.329562	2014.13	1.39555	0.122563	5.48522	6.10494	0.322765	0.209251	0.199022	0.268962	0.00192349	0.00192349	-26705.4	0.0	121.424	
158150000	55	-22835.2	3862.96	-26698.1	0.297308	2014.16	1.48713	0.140108	7.68595	9.88414	0.31901	0.216126	0.190827	0.274036	0.00203691	0.00203691	-26698.1	0.0	104.055	
158200000	55	-22863.3	3841.37	-26704.6	0.326038	2014.13	1.74905	0.174876	4.5361	9.26508	0.317506	0.218944	0.197449	0.266101	0.00169781	0.00169781	-26704.6	0.0	82.4742	
158250000	55	-22834.7	3864.93	-26699.7	0.31504	2014.15	1.58545	0.117847	2.48073	8.12131	0.318272	0.217665	0.194541	0.269521	0.00209202	0.00209202	-26699.7	0.0	105.346	
158300000	55	-22829.7	3865.37	-26695.1	0.296176	2014.16	1.44737	0.0994605	3.15605	11.747	0.313308	0.216378	0.200228	0.270086	0.00226435	0.00226435	-26695.1	0.0	106.307	
158350000	55	-22828.9	3868	-26696.9	0.277497	2014.18	1.46537	0.112424	2.11723	7.29583	0.318682	0.220687	0.193308	0.267322	0.00200101	0.00200101	-26696.9	0.0	108.17	
158400000	55	-22867.5	3837.84	-26705.3	0.293458	2014.16	1.76812	0.163362	5.62363	8.32611	0.314259	0.216489	0.19814	0.271111	0.00180342	0.00180342	-26705.3	0.0	78.7184	
158450000	55	-22850.7	3849.8	-26700.5	0.295314	2014.16	1.61221	0.131758	3.67358	7.99242	0.3223	0.216736	0.193681	0.267283	0.00179334	0.00179334	-26700.5	0.0	90.3359	
158500000	55	-22860.3	3846.95	-26707.2	0.280605	2014.18	1.61449	0.205547	9.40761	8.20259	0.316611	0.210341	0.205154	0.267894	0.00113595	0.00113595	-26707.2	0.0	88.1569	
158550000	55	-22825.6	3870.08	-26695.7	0.29018	2014.17	1.47955	0.110081	3.5508	7.28139	0.318282	0.210341	0.198351	0.273026	0.00206496	0.00206496	-26695.7	0.0	110.271	
158600000	55	-22862	3848.21	-26710.2	0.42115	2014.04	1.96191	0.121475	1.52439	6.85748	0.320507	0.215161	0.196301	0.268031	0.00151601	0.00151601	-26710.2	0.0	88.3397	
158650000	56	-22862.7	3851.39	-26714.1	0.305748	2014.15	1.60041	0.141761	3.37966	16.4935	0.31721	0.211058	0.196708	0.275024	0.00175545	0.00175545	-26714.1	0.0	93.3781	
158700000	55	-22808.1	3879.94	-26688	0.289428	2014.17	1.29187	0.0834062	4.8359	9.30069	0.322251	0.21375	0.1961	0.267899	0.00267269	0.00267269	-26688	0.0	120.318	
158750000	55	-22808.3	3881.34	-26689.6	0.289622	2014.17	1.29934	0.131977	10.0773	9.54897	0.316824	0.208844	0.200944	0.273389	0.00238745	0.00238745	-26689.6	0.0	122.398	
158800000	55	-22833.5	3864.81	-26698.3	0.291947	2014.17	1.54293	0.119311	4.63173	8.92829	0.317469	0.209963	0.201227	0.27134	0.00169023	0.00169023	-26698.3	0.0	105.472	
158850000	55	-22822.7	3878.36	-26701	0.324629	2014.13	1.54205	0.0997528	1.56313	10.1226	0.309597	0.21557	0.199823	0.275009	0.00171298	0.00171298	-26701	0.0	118.967	
158900000	55	-22844.2	3859.38	-26703.6	0.32771	2014.13	1.70699	0.104868	-0.100309	11.3225	0.315737	0.214823	0.198377	0.271062	0.00204147	0.00204147	-26703.6	0.0	100.196	
158950000	55	-22838.3	3863.48	-26701.8	0.32533	2014.13	1.63874	0.106224	-1.37804	7.2412	0.321024	0.208803	0.197703	0.27247	0.00183167	0.00183167	-26701.8	0.0	103.556	
159000000	55	-22832.3	3866.31	-26698.6	0.32022	2014.14	1.5263	0.127686	4.49084	8.0682	0.319835	0.217487	0.200431	0.262246	0.00168836	0.00168836	-26698.6	0.0	106.857	
159050000	55	-22847.6	3854.15	-26701.7	0.317268	2014.14	1.62463	0.137349	4.86899	10.1696	0.31354	0.216698	0.195773	0.273989	0.0017712	0.0017712	-26701.7	0.0	95.1862	
159100000	55	-22841	3854.26	-26695.2	0.270526	2014.19	1.48822	0.193338	8.27961	7.93595	0.319746	0.211994	0.200845	0.267415	0.00206808	0.00206808	-26695.2	0.0	95.3206	
159150000	55	-22821.5	3868.58	-26690.1	0.265454	2014.19	1.36279	0.151269	9.10614	9.08753	0.319887	0.211195	0.19937	0.269549	0.00204655	0.00204655	-26690.1	0.0	109.647	
159200000	55	-22856.4	3851.08	-26707.5	0.311422	2014.15	1.66888	0.17729	7.64306	8.30294	0.31324	0.215761	0.206526	0.264472	0.00219527	0.00219527	-26707.5	0.0	92.1004	
159250000	55	-22875.8	3831.08	-26706.8	0.302613	2014.16	1.7962	0.16679	8.66409	7.64665	0.316227	0.217404	0.198214	0.268155	0.00197733	0.00197733	-26706.8	0.0	71.9343	
159300000	55	-22835.3	3863.13	-26698.4	0.316474	2014.14	1.55661	0.134553	3.53373	7.96083	0.320923	0.214131	0.196433	0.268513	0.00229363	0.00229363	-26698.4	0.0	103.678	
159350000	55	-22852.2	3848.65	-26700.9	0.296164	2014.16	1.65329	0.171326	8.21104	8.21487	0.319485	0.212724	0.196285	0.271506	0.00163148	0.00163148	-26700.9	0.0	89.6451	
159400000	56	-22852.8	3858.71	-26711.5	0.297754	2014.16	1.53096	0.145209	4.14471	5.70573	0.314193	0.217557	0.198808	0.269442	0.00228457	0.00228457	-26711.5	0.0	98.8274	
159450000	55	-22867.3	3841.49	-26708.8	0.316045	2014.14	1.79543	0.168553	6.28592	17.274	0.322654	0.211236	0.202697	0.263414	0.00163888	0.00163888	-26708.8	0.0	83.8472	
159500000	55	-22845.9	3858.51	-26704.4	0.327979	2014.13	1.66426	0.120425	1.11947	23.7962	0.316904	0.216203	0.196218	0.270675	0.00194904	0.00194904	-26704.4	0.0	101.093	
159550000	55	-22863.8	3840.3	-26704.1	0.295858	2014.16	1.75353	0.177187	7.15994	10.8825	0.320292	0.210885	0.199174	0.26965	0.00163985	0.00163985	-26704.1	0.0	81.7993	
159600000	55	-22873.4	3835.4	-26708.8	0.292801	2014.17	1.69845	0.248175	8.96007	26.3459	0.315882	0.21033	0.196495	0.277293	0.00166651	0.00166651	-26708.8	0.0	79.209	
159650000	55	-22845.8	3856.59	-26702.4	0.344486	2014.12	1.67501	0.10751	1.8927	8.74209	0.316104	0.212195	0.20205	0.269651	0.00192653	0.00192653	-26702.4	0.0	97.0201	
159700000	55	-22851.5	3849.56	-26701.1	0.287444	2014.17	1.60186	0.120227	4.09815	17.7028	0.317255	0.215766	0.200045	0.266935	0.00209371	0.00209371	-26701.1	0.0	91.5621	
159750000	55	-22843.2	3855.87	-26699	0.298348	2014.16	1.53478	0.129379	3.52742	7.32035	0.325306	0.214284	0.195589	0.264821	0.00159283	0.00159283	-26699	0.0	96.2391	
159800000	55	-22818.3	3875.09	-26693.4	0.28575	2014.17	1.35543	0.121951	3.11313	8.44835	0.314521	0.209888	0.199	0.276591	0.00188344	0.00188344	-26693.4	0.0	115.624	
159850000	55	-22814	3878.45	-26692.5	0.285161	2014.17	1.3137	0.0986686	4.65979	8.14171	0.315483	0.219415	0.193735	0.271367	0.00287656	0.00287656	-26692.5	0.0	118.755	
159900000	55	-22801	3884.23	-26685.2	0.267903	2014.19	1.22332	0.109876	11.3779	6.54366	0.322391	0.21487	0.197214	0.265526	0.00263108	0.00263108	-26685.2	0.0	124.506	
159950000	55	-22785.3	3896.06	-26681.4	0.266249	2014.19	1.14138	0.105001	8.51178	11.4585	0.319123	0.215901	0.20098	0.263996	0.00247139	0.00247139	-26681.4	0.0	137.173	
160000000	56	-22813.7	3886.54	-26700.2	0.268486	2014.19	1.27646	0.0848134	6.34346	11.1662	0.315045	0.217729	0.195529	0.271698	0.00223478	0.00223478	-26700.2	0.0	127.319	
160050000	55	-22800.2	3887.94	-26688.1	0.260937	2014.2	1.28122	0.128201	9.98744	8.61289	0.321803	0.216475	0.19869	0.263032	0.00249957	0.00249957	-26688.1	0.0	128.782	
160100000	55	-22827.1	3868.1	-26695.2	0.285188	2014.17	1.42116	0.149764	9.26349	5.64875	0.313004	0.217969	0.197287	0.27174	0.00194094	0.00194094	-26695.2	0.0	108.398	
160150000	55	-22797.7	3896.57	-26694.3	0.311984	2014.15	1.34108	0.0677894	2.31037	8.82046	0.324201	0.215961	0.194964	0.264874	0.00146453	0.00146453	-26694.3	0.0	136.563	
160200000	55	-22781.6	3904.1	-26685.7	0.321217	2014.14	1.20681	0.0769413	5.28161	9.58934	0.322496	0.207652	0.201637	0.268215	0.00230464	0.00230464	-26685.7	0.0	144.465	
160250000	55	-22811.1	3885.18	-26696.2	0.313709	2014.15	1.35063	0.0720434	0.765425	8.8611	0.321141	0.215882	0.205173	0.257804	0.00233492	0.00233492	-26696.2	0.0	125.194	
160300000	55	-22837.3	3859.97	-26697.3	0.287462	2014.17	1.496	0.160811	8.13022	10.9838	0.320968	0.216793	0.199728	0.262511	0.00168539	0.00168539	-26697.3	0.0	101.42	
160350000	55	-22842.4	3855.25	-26697.7	0.281694	2014.18	1.52388	0.189622	10.0112	12.0249	0.31607	0.217071	0.200367	0.266491	0.00220249	0.00220249	-26697.7	0.0	97.0967	
160400000	55	-22817	3875.37	-26692.4	0.282031	2014.18	1.40052	0.104723	5.46421	13.4525	0.319409	0.210581	0.199819	0.270191	0.00208675	0.00208675	-26692.4	0.0	116.703	
160450000	56	-22824.5	3884.47	-26708.9	0.317396	2014.14	1.41325	0.122841	2.86023	4.1788	0.315884	0.214456	0.203244	0.266416	0.00233848	0.00233848	-26708.9	0.0	123.942	
160500000	55	-22823	3874.76	-26697.7	0.312614	2014.15	1.47854	0.117082	5.11634	6.54089	0.317746	0.217666	0.195719	0.268869	0.00145403	0.00145403	-26697.7	0.0	114.899	
160550000	55	-22829	3866.12	-26695.1	0.280728	2014.18	1.46903	0.17776	8.80259	7.35914	0.323534	0.211135	0.197675	0.267656	0.00214504	0.00214504	-26695.1	0.0	106.987	
160600000	55	-22816.8	3876.84	-26693.7	0.293272	2014.16	1.41107	0.120957	7.63255	13.4735	0.314213	0.215279	0.201232	0.269276	0.00230728	0.00230728	-26693.7	0.0	118.385	
160650000	55	-22837.8	3863.64	-26701.4	0.30863	2014.15	1.53676	0.117422	3.23796	6.61582	0.311269	0.219155	0.203645	0.265932	0.00184724	0.00184724	-26701.4	0.0	103.736	
160700000	55	-22815.8	3874.76	-26690.6	0.303083	2014.16	1.3626	0.0723615	1.32964	8.35235	0.316929	0.211897	0.19945	0.271725	0.00235068	0.00235068	-26690.6	0.0	114.696	
160750000	55	-22820.5	3875.4	-26695.9	0.280784	2014.18	1.40265	0.119103	3.30144	6.92732	0.320165	0.210039	0.19349	0.276307	0.00237268	0.00237268	-26695.9	0.0	115.59	
160800000	55	-22808.8	3881.47	-26690.3	0.292977	2014.17	1.32081	0.119423	5.848	7.03025	0.31962	0.211857	0.2016	0.266923	0.00177129	0.00177129	-26690.3	0.0	121.767	
160850000	55	-22808.5	3883.71	-26692.2	0.286629	2014.17	1.33603	0.0803672	2.96292	4.33123	0.321603	0.211786	0.199966	0.266645	0.00239668	0.00239668	-26692.2	0.0	122.81	
160900000	55	-22813.8	3873.85	-26687.6	0.266367	2014.19	1.29182	0.130315	11.6196	8.59537	0.321959	0.213236	0.195706	0.2691	0.00254755	0.00254755	-26687.6	0.0	114.761	
160950000	55	-22849.1	3854.2	-26703.3	0.306238	2014.15	1.58553	0.188236	9.35722	7.30987	0.328993	0.208864	0.197134	0.265008	0.00157704	0.00157704	-26703.3	0.0	95.1238	
161000000	55	-22855.5	3844.85	-26700.3	0.270039	2014.19	1.60148	0.178	6.89427	8.86185	0.318818	0.217266	0.195343	0.268573	0.00147686	0.00147686	-26700.3	0.0	85.9671	
161050000	55	-22854	3848.37	-26702.3	0.334375	2014.12	1.70944	0.177935	5.80408	8.75975	0.321407	0.213125	0.196338	0.26913	0.00169879	0.00169879	-26702.3	0.0	89.4289	
161100000	55	-22842.2	3856.12	-26698.3	0.295795	2014.16	1.5389	0.172246	8.53648	9.30674	0.324069	0.21473	0.197341	0.26386	0.00213933	0.00213933	-26698.3	0.0	97.3494	
161150000	55	-22810.4	3877.86	-26688.3	0.26158	2014.2	1.31851	0.143408	11.2401	10.8269	0.319868	0.21369	0.197503	0.268938	0.00195576	0.00195576	-26688.3	0.0	119.266	
161200000	55	-22814.5	3873.66	-26688.2	0.28035	2014.18	1.29403	0.118463	9.41645	7.47095	0.317529	0.215913	0.196632	0.269925	0.00266673	0.00266673	-26688.2	0.0	114.159	
161250000	55	-22816.7	3873.67	-26690.3	0.281952	2014.18	1.3476	0.103163	7.84137	11.1053	0.322393	0.209771	0.198649	0.269188	0.00203873	0.00203873	-26690.3	0.0	114.686	
161300000	55	-22804.3	3883.98	-26688.3	0.261744	2014.2	1.28647	0.145221	14.3379	10.5729	0.316963	0.211591	0.200927	0.270519	0.00188214	0.00188214	-26688.3	0.0	125.455	
161350000	56	-22868.5	3848.82	-26717.3	0.312572	2014.15	1.67813	0.122241	1.39596	9.5387	0.31382	0.215667	0.198606	0.271907	0.00170953	0.00170953	-26717.3	0.0	89.5114	
161400000	56	-22867.5	3849.87	-26717.4	0.3291	2014.13	1.73682	0.148572	6.06202	6.9982	0.320354	0.216762	0.199225	0.26366	0.00190065	0.00190065	-26717.4	0.0	90.3804	
161450000	55	-22829.1	3875.04	-26704.1	0.320982	2014.14	1.58868	0.0776341	-2.32055	3.91327	0.31864	0.219451	0.198663	0.263246	0.00168794	0.00168794	-26704.1	0.0	113.954	
161500000	55	-22820.4	3874.22	-26694.6	0.318685	2014.14	1.43547	0.0754246	1.92029	16.7545	0.322913	0.211408	0.198986	0.266693	0.00192567	0.00192567	-26694.6	0.0	115.563	
161550000	55	-22785.9	3898.18	-26684.1	0.270242	2014.19	1.17245	0.0569827	1.39096	8.22746	0.320671	0.208801	0.198046	0.272481	0.00204565	0.00204565	-26684.1	0.0	137.852	
161600000	56	-22764.7	3921.44	-26686.2	0.270214	2014.19	1.00499	0.0753394	7.42212	8.3498	0.318791	0.211728	0.198187	0.271295	0.00252429	0.00252429	-26686.2	0.0	161.608	
161650000	55	-22742.8	3929.15	-26671.9	0.258082	2014.2	0.970939	0.0593054	6.95733	8.18546	0.316909	0.215865	0.200641	0.266585	0.00278166	0.00278166	-26671.9	0.0	169.029	
161700000	55	-22752.1	3925.07	-26677.2	0.278777	2014.18	1.02388	0.0698692	5.82603	5.65212	0.324017	0.210742	0.200473	0.264768	0.00308676	0.00308676	-26677.2	0.0	164.492	
161750000	56	-22812	3890.41	-26702.4	0.323794	2014.13	1.36822	0.0675032	1.67569	10.2578	0.319235	0.216065	0.197016	0.267684	0.00225042	0.00225042	-26702.4	0.0	130.649	
161800000	55	-22780.6	3903.6	-26684.2	0.299072	2014.16	1.23351	0.0637642	0.675497	8.9614	0.317563	0.2153	0.197863	0.269273	0.00234624	0.00234624	-26684.2	0.0	143.507	
161850000	55	-22795.5	3893.81	-26689.3	0.303904	2014.16	1.23237	0.0922348	7.02507	17.5576	0.31678	0.220342	0.198275	0.264603	0.0029276	0.0029276	-26689.3	0.0	135.621	
161900000	55	-22819.8	3876.51	-26696.3	0.306121	2014.15	1.40938	0.100418	5.86874	6.10154	0.324525	0.21692	0.192222	0.266333	0.00168243	0.00168243	-26696.3	0.0	116.413	
161950000	56	-22880.2	3837.4	-26717.6	0.312228	2014.15	1.77076	0.163522	7.22769	8.44679	0.321598	0.215741	0.194744	0.267917	0.00161315	0.00161315	-26717.6	0.0	78.3641	
162000000	55	-22885.8	3826.62	-26712.4	0.340312	2014.12	2.02683	0.194547	5.23777	9.33173	0.318753	0.212077	0.199956	0.269214	0.00122133	0.00122133	-26712.4	0.0	67.8666	
162050000	55	-22906.5	3813.97	-26720.4	0.382434	2014.08	2.36411	0.204127	0.648718	9.95312	0.320371	0.211531	0.200422	0.267676	0.00126148	0.00126148	-26720.4	0.0	55.2327	
162100000	55	-22861.1	3850.04	-26711.1	0.383989	2014.07	1.94662	0.120234	-1.25911	10.323	0.318681	0.21475	0.202839	0.26373	0.00147967	0.00147967	-26711.1	0.0	90.8559	
162150000	55	-22842.7	3856.4	-26699.1	0.282353	2014.18	1.55994	0.160764	6.97955	12.6002	0.314653	0.214083	0.202332	0.268933	0.00167287	0.00167287	-26699.1	0.0	98.0766	
162200000	55	-22815.8	3876.41	-26692.2	0.277577	2014.18	1.39836	0.114786	5.07608	6.72914	0.321682	0.212058	0.19561	0.270649	0.00204474	0.00204474	-26692.2	0.0	116.575	
162250000	55	-22797.9	3888.74	-26686.6	0.280037	2014.18	1.24346	0.115949	9.20022	7.48685	0.320251	0.209998	0.19821	0.271541	0.00276471	0.00276471	-26686.6	0.0	129.22	
162300000	56	-22834.9	3869.11	-26704.1	0.268562	2014.19	1.38471	0.122177	8.41257	5.71615	0.318586	0.212808	0.198552	0.270054	0.00236402	0.00236402	-26704.1	0.0	109.197	
162350000	55	-22824.4	3870.67	-26695.1	0.277922	2014.18	1.47518	0.111557	5.12781	6.38008	0.32194	0.213284	0.195467	0.26931	0.00197215	0.00197215	-26695.1	0.0	110.72	
162400000	55	-22846.2	3852.04	-26698.2	0.298316	2014.16	1.57278	0.12294	6.42476	12.7434	0.319664	0.215149	0.199243	0.265944	0.00187184	0.00187184	-26698.2	0.0	93.4484	
162450000	55	-22830.3	3867.86	-26698.2	0.323509	2014.13	1.51913	0.0799899	0.347556	13.2486	0.317069	0.21906	0.199906	0.263965	0.00194766	0.00194766	-26698.2	0.0	108.724	
162500000	55	-22816.2	3877.7	-26693.9	0.312564	2014.15	1.38285	0.0896918	0.486094	6.34235	0.315514	0.214825	0.195892	0.273769	0.00167062	0.00167062	-26693.9	0.0	117.368	
162550000	55	-22796.3	3893.27	-26689.5	0.308569	2014.15	1.24672	0.0870538	6.6112	11.2125	0.313029	0.213755	0.198969	0.274247	0.00311432	0.00311432	-26689.5	0.0	134.099	
162600000	55	-22788.8	3897.53	-26686.3	0.309374	2014.15	1.27871	0.0638571	1.1418	10.2134	0.318374	0.212586	0.199363	0.269677	0.00229772	0.00229772	-26686.3	0.0	137.687	
162650000	55	-22811.6	3878.43	-26690	0.274804	2014.18	1.32346	0.136489	11.2279	5.63206	0.317277	0.216363	0.196985	0.269375	0.00249397	0.00249397	-26690	0.0	118.697	
162700000	55	-22784.7	3902.02	-26686.7	0.326963	2014.13	1.25486	0.0720103	2.32214	8.67776	0.317569	0.211876	0.196741	0.273814	0.00205251	0.00205251	-26686.7	0.0	142.047	
162750000	55	-22809.9	3883.11	-26693	0.276919	2014.18	1.30904	0.0896135	4.10248	8.54748	0.322841	0.216733	0.191416	0.26901	0.00298838	0.00298838	-26693	0.0	123.385	
162800000	55	-22792.4	3893.61	-26686.1	0.266498	2014.19	1.22221	0.103642	10.1416	10.2767	0.324299	0.210807	0.200864	0.264029	0.00236544	0.00236544	-26686.1	0.0	134.561	
162850000	55	-22771	3909.14	-26680.2	0.276436	2014.18	1.12277	0.0618321	5.24416	13.2237	0.315714	0.214511	0.200693	0.269081	0.00274451	0.00274451	-26680.2	0.0	149.903	
162900000	55	-22755.3	3920.43	-26675.7	0.276117	2014.18	1.04206	0.0789013	7.36904	12.3699	0.320443	0.214387	0.195343	0.269826	0.00298344	0.00298344	-26675.7	0.0	161.376	
162950000	55	-22820.7	3874.03	-26694.8	0.288682	2014.17	1.43201	0.0959965	2.46283	6.54214	0.32471	0.214422	0.195402	0.265466	0.00225459	0.00225459	-26694.8	0.0	113.884	
163000000	55	-22844.2	3856.38	-26700.5	0.323347	2014.13	1.59823	0.176955	7.47127	14.9607	0.322423	0.211988	0.19665	0.268939	0.00214995	0.00214995	-26700.5	0.0	98.5164	
163050000	55	-22880	3831.68	-26711.7	0.329904	2014.13	1.97069	0.16679	2.72797	7.42232	0.316395	0.219425	0.196415	0.267765	0.00141047	0.00141047	-26711.7	0.0	72.2992	
163100000	55	-22875.8	3838.33	-26714.1	0.327108	2014.13	1.80376	0.16883	4.40326	7.10359	0.326203	0.203046	0.203405	0.267345	0.00143858	0.00143858	-26714.1	0.0	78.9408	
163150000	55	-22849.3	3853.27	-26702.6	0.296529	2014.16	1.64848	0.161302	6.65237	5.42419	0.317961	0.218664	0.196392	0.266984	0.0018212	0.0018212	-26702.6	0.0	93.4983	
163200000	55	-22868.1	3839.79	-26707.9	0.290982	2014.17	1.81006	0.170483	5.0635	5.39496	0.322673	0.210552	0.200062	0.266713	0.00149031	0.00149031	-26707.9	0.0	80.0152	
163250000	55	-22848.6	3854.05	-26702.6	0.315405	2014.14	1.67058	0.131308	3.56465	7.25011	0.313829	0.213775	0.201464	0.270931	0.00169736	0.00169736	-26702.6	0.0	94.4154	
163300000	55	-22861.8	3845.79	-26707.6	0.318313	2014.14	1.8013	0.150973	5.44448	5.43475	0.317211	0.215093	0.197001	0.270695	0.00195191	0.00195191	-26707.6	0.0	85.9169	
163350000	56	-22880.1	3839.68	-26719.8	0.287205	2014.17	1.7035	0.248987	7.05159	4.81737	0.315015	0.218041	0.195893	0.271051	0.0017748	0.0017748	-26719.8	0.0	80.1865	
163400000	55	-22913.6	3804.62	-26718.3	0.313971	2014.15	2.25641	0.347645	8.77198	8.32391	0.315196	0.21699	0.198073	0.269741	0.00133572	0.00133572	-26718.3	0.0	46.3615	
163450000	55	-22890.1	3823.45	-26713.6	0.3946	2014.06	2.07829	0.161546	1.82521	10.38	0.316713	0.216324	0.198834	0.268129	0.00157074	0.00157074	-26713.6	0.0	64.5912	
163500000	55	-22864	3843.21	-26707.2	0.327994	2014.13	1.79515	0.127754	0.6074	5.81638	0.32364	0.209781	0.196879	0.269701	0.00170869	0.00170869	-26707.2	0.0	83.1041	
163550000	55	-22848.4	3851.64	-26700	0.320132	2014.14	1.56126	0.15659	6.22533	9.10293	0.313545	0.219895	0.196169	0.270391	0.00205727	0.00205727	-26700	0.0	92.6585	
163600000	55	-22840.6	3858	-26698.6	0.301289	2014.16	1.57634	0.170422	6.51338	8.19097	0.317236	0.21771	0.196947	0.268107	0.00199659	0.00199659	-26698.6	0.0	98.9239	
163650000	55	-22841.4	3856.93	-26698.3	0.262933	2014.2	1.53144	0.14474	4.7136	10.1857	0.318057	0.209277	0.197908	0.274758	0.00183345	0.00183345	-26698.3	0.0	98.0225	
163700000	55	-22821	3871.58	-26692.6	0.272783	2014.19	1.35166	0.15868	12.0552	7.97102	0.321022	0.214527	0.192073	0.272378	0.0025945	0.0025945	-26692.6	0.0	112.566	
163750000	55	-22784.5	3896.88	-26681.3	0.267751	2014.19	1.15793	0.102123	8.60273	10.3204	0.321878	0.213463	0.195014	0.269645	0.00247387	0.00247387	-26681.3	0.0	137.769	
163800000	55	-22776.7	3904.31	-26681	0.261773	2014.2	1.11282	0.114462	12.5386	17.2441	0.316394	0.213367	0.200957	0.269282	0.00227032	0.00227032	-26681	0.0	146.484	
163850000	55	-22775.7	3906.83	-26682.6	0.269216	2014.19	1.17114	0.075191	4.90239	7.24199	0.315248	0.217523	0.197915	0.269314	0.00258105	0.00258105	-26682.6	0.0	146.684	
163900000	55	-22781.7	3899.77	-26681.5	0.268356	2014.19	1.15039	0.090775	8.86985	9.38506	0.320952	0.213274	0.194071	0.271703	0.00254879	0.00254879	-26681.5	0.0	140.38	
163950000	55	-22783	3901.14	-26684.2	0.269175	2014.19	1.14632	0.091076	8.76635	6.16903	0.317212	0.216417	0.192621	0.27375	0.00294631	0.00294631	-26684.2	0.0	141.058	
164000000	55	-22766.8	3911.61	-26678.4	0.257704	2014.2	1.04058	0.0811572	14.035	11.2581	0.320663	0.220138	0.197595	0.261604	0.00283857	0.00283857	-26678.4	0.0	152.619	
164050000	55	-22794.3	3889.73	-26684	0.257547	2014.2	1.21131	0.120499	13.3356	8.58302	0.31997	0.212114	0.198413	0.269504	0.00204792	0.00204792	-26684	0.0	130.608	
164100000	55	-22823.6	3868.91	-26692.6	0.283749	2014.18	1.41105	0.123122	5.12857	11.5974	0.315125	0.214386	0.198528	0.271961	0.00207635	0.00207635	-26692.6	0.0	110.099	
164150000	55	-22824.9	3866.89	-26691.7	0.276717	2014.18	1.3901	0.119071	8.32816	9.62011	0.317205	0.215789	0.199128	0.267877	0.00176445	0.00176445	-26691.7	0.0	107.801	
164200000	55	-22815.2	3879.57	-26694.8	0.301992	2014.16	1.43922	0.0984207	1.74567	7.47949	0.320235	0.209017	0.199891	0.270857	0.00175998	0.00175998	-26694.8	0.0	119.64	
164250000	55	-22819.7	3877.13	-26696.8	0.348583	2014.11	1.444	0.0827474	3.36234	21.9943	0.318266	0.218111	0.194484	0.269138	0.00222215	0.00222215	-26696.8	0.0	119.228	
