replicate	tip_name	true_date	posterior_mean	hpd_lo	hpd_hi	normalized_rank
sim_000	TIP_381	2025.268493	2025.263553	2025.241785	2025.294380	0.697575
sim_000	TIP_461	2025.673973	2025.687941	2025.662193	2025.715618	0.206847
sim_000	TIP_007	2025.835616	2025.849995	2025.828766	2025.873292	0.122682
sim_000	TIP_376	2025.654795	2025.636949	2025.599450	2025.667803	0.784593
sim_000	TIP_124	2025.276712	2025.269212	2025.241645	2025.299730	0.716120
sim_000	TIP_290	2025.553425	2025.565235	2025.545615	2025.582192	0.129815
sim_000	TIP_437	2025.827397	2025.818334	2025.799729	2025.833557	0.847361
sim_000	TIP_422	2025.756164	2025.761229	2025.743015	2025.787531	0.426534
sim_000	TIP_162	2025.808219	2025.810900	2025.797810	2025.831777	0.420827
sim_000	TIP_353	2025.213699	2025.191491	2025.157534	2025.223147	0.897290
sim_000	TIP_121	2025.397260	2025.374897	2025.343565	2025.412599	0.861626
sim_000	TIP_263	2025.189041	2025.195716	2025.160964	2025.240136	0.415121
sim_000	TIP_496	2025.928767	2025.943490	2025.914658	2025.974242	0.144080
sim_000	TIP_468	2025.027397	2025.037438	2024.998769	2025.073292	0.335235
sim_000	TIP_275	2025.994521	2025.962566	2025.925478	2025.999310	0.955777
sim_000	TIP_139	2025.657534	2025.634670	2025.596301	2025.666853	0.848787
sim_000	TIP_190	2025.010959	2025.052250	2025.010688	2025.083702	0.039943
sim_000	TIP_069	2025.802740	2025.808196	2025.788631	2025.827667	0.283880
sim_000	TIP_054	2025.249315	2025.297930	2025.259314	2025.329587	0.017118
sim_002	TIP_169	2025.287671	2025.295745	2025.254385	2025.328907	0.328103
sim_002	TIP_478	2025.172603	2025.190646	2025.158354	2025.226577	0.165478
sim_002	TIP_281	2025.978082	2025.985339	2025.967942	2026.001920	0.209700
sim_002	TIP_245	2025.947945	2025.965383	2025.937676	2025.999040	0.128388
sim_002	TIP_456	2025.043836	2025.027443	2024.996030	2025.067123	0.758916
sim_002	TIP_242	2025.380822	2025.378527	2025.332606	2025.413429	0.460770
sim_002	TIP_195	2025.583562	2025.620193	2025.584661	2025.660414	0.024251
sim_002	TIP_402	2025.569863	2025.552634	2025.529177	2025.574793	0.924394
sim_002	TIP_225	2025.112329	2025.109451	2025.080411	2025.138086	0.619116
sim_002	TIP_126	2025.156164	2025.128641	2025.102330	2025.160684	0.974322
sim_002	TIP_386	2025.613699	2025.606627	2025.578631	2025.639045	0.670471
sim_002	TIP_223	2025.515068	2025.510131	2025.490960	2025.539176	0.743224
sim_002	TIP_443	2025.805479	2025.794172	2025.760684	2025.826298	0.750357
sim_002	TIP_389	2025.668493	2025.715490	2025.674242	2025.747395	0.015692
sim_002	TIP_137	2025.515068	2025.511245	2025.490960	2025.541646	0.699001
sim_002	TIP_164	2025.506849	2025.513129	2025.490960	2025.547255	0.453638
sim_002	TIP_157	2025.369863	2025.368408	2025.326167	2025.406709	0.524964
sim_002	TIP_441	2025.638356	2025.645871	2025.620817	2025.667943	0.262482
sim_002	TIP_129	2025.854795	2025.868390	2025.831096	2025.909589	0.346648
sim_002	TIP_155	2025.671233	2025.701572	2025.666303	2025.742876	0.075606
sim_002	TIP_003	2025.383562	2025.377385	2025.335066	2025.414799	0.566334
sim_002	TIP_093	2025.972603	2025.965203	2025.918768	2026.001640	0.520685
sim_002	TIP_228	2025.205479	2025.205783	2025.167673	2025.241236	0.489301
sim_002	TIP_002	2025.147945	2025.150488	2025.136576	2025.163834	0.316690
sim_002	TIP_083	2025.301370	2025.278110	2025.255484	2025.308219	0.948645
sim_002	TIP_404	2025.501370	2025.510944	2025.490960	2025.539455	0.296719
sim_002	TIP_077	2025.619178	2025.626282	2025.589731	2025.662604	0.409415
sim_002	TIP_397	2025.654795	2025.652613	2025.630407	2025.667943	0.486448
sim_002	TIP_167	2025.594521	2025.620717	2025.583971	2025.661093	0.126961
sim_002	TIP_419	2025.410959	2025.375349	2025.332196	2025.411099	0.967190
sim_002	TIP_143	2025.021918	2025.060761	2025.027667	2025.084112	0.014265
sim_002	TIP_052	2025.745205	2025.720625	2025.694790	2025.747675	0.975749
sim_002	TIP_309	2025.410959	2025.378624	2025.332736	2025.411369	0.968616
sim_002	TIP_434	2025.312329	2025.310725	2025.290270	2025.329867	0.514979
sim_002	TIP_216	2025.427397	2025.445257	2025.411918	2025.480552	0.205421
sim_002	TIP_208	2025.665753	2025.699981	2025.665893	2025.743286	0.029957
sim_002	TIP_025	2025.895890	2025.896909	2025.875612	2025.917258	0.419401
sim_002	TIP_493	2025.912329	2025.870606	2025.832606	2025.912879	0.965763
sim_002	TIP_154	2025.515068	2025.529606	2025.500139	2025.559044	0.159772
sim_002	TIP_285	2025.126027	2025.108408	2025.080681	2025.139726	0.853067
sim_002	TIP_207	2025.216438	2025.215445	2025.192461	2025.244105	0.552068
sim_002	TIP_138	2025.780822	2025.768850	2025.750415	2025.792331	0.865906
sim_002	TIP_432	2025.789041	2025.761998	2025.743155	2025.783702	0.975749
sim_002	TIP_255	2025.068493	2025.017180	2024.995210	2025.051914	0.984308
sim_002	TIP_162	2025.057534	2025.061379	2025.031096	2025.086572	0.363766
sim_002	TIP_368	2025.504110	2025.544915	2025.502059	2025.583012	0.062767
sim_002	TIP_299	2025.556164	2025.560275	2025.528767	2025.583012	0.342368
sim_002	TIP_335	2025.416438	2025.437546	2025.409998	2025.470273	0.102710
sim_002	TIP_462	2025.367123	2025.367916	2025.329316	2025.407669	0.470756
sim_002	TIP_338	2025.002740	2025.014366	2024.995070	2025.045065	0.199715
sim_002	TIP_163	2025.646575	2025.645347	2025.618628	2025.667943	0.470756
sim_002	TIP_305	2025.202740	2025.205900	2025.179451	2025.232327	0.415121
sim_002	TIP_343	2025.835616	2025.866800	2025.829456	2025.909589	0.097004
sim_002	TIP_197	2025.676712	2025.678896	2025.663423	2025.702740	0.490728
sim_002	TIP_453	2025.035616	2025.031766	2024.998080	2025.070133	0.603424
sim_002	TIP_388	2025.884932	2025.869110	2025.830546	2025.912329	0.720399
sim_002	TIP_249	2025.939726	2025.938482	2025.915208	2025.966983	0.580599
sim_002	TIP_383	2025.865753	2025.868824	2025.832056	2025.913289	0.514979
sim_002	TIP_075	2025.641096	2025.629425	2025.583971	2025.664524	0.616262
sim_002	TIP_320	2025.147945	2025.147456	2025.128627	2025.163834	0.430813
sim_002	TIP_466	2025.487671	2025.470978	2025.443155	2025.498080	0.884451
sim_002	TIP_033	2025.723288	2025.721895	2025.693700	2025.747945	0.495007
sim_002	TIP_482	2025.487671	2025.473080	2025.443695	2025.495341	0.833096
sim_002	TIP_465	2025.202740	2025.195817	2025.162463	2025.223147	0.664765
sim_002	TIP_458	2025.526027	2025.510268	2025.490960	2025.539456	0.878745
sim_002	TIP_183	2025.797260	2025.789196	2025.767672	2025.819998	0.777461
sim_002	TIP_468	2025.071233	2025.038316	2025.000000	2025.074662	0.932953
sim_002	TIP_142	2025.232877	2025.229851	2025.206579	2025.247945	0.544936
sim_002	TIP_324	2025.728767	2025.722747	2025.697940	2025.747255	0.656205
sim_002	TIP_165	2025.010959	2025.027607	2024.995070	2025.063153	0.241084
sim_002	TIP_256	2025.778082	2025.805959	2025.772742	2025.833147	0.082739
sim_002	TIP_132	2025.980822	2025.956144	2025.912878	2025.993011	0.815977
sim_002	TIP_414	2025.049315	2025.054864	2025.015068	2025.085612	0.365193
sim_002	TIP_475	2025.315068	2025.306524	2025.276852	2025.330547	0.639087
sim_002	TIP_488	2025.479452	2025.470861	2025.443155	2025.497400	0.673324
sim_003	TIP_226	2025.926027	2025.925915	2025.910428	2025.947955	0.639087
sim_003	TIP_400	2025.484932	2025.475393	2025.449045	2025.495070	0.743224
sim_003	TIP_104	2025.852055	2025.848871	2025.827956	2025.875782	0.670471
sim_003	TIP_345	2025.717808	2025.706436	2025.677672	2025.737856	0.716120
sim_003	TIP_066	2025.331507	2025.345387	2025.323847	2025.374793	0.126961
sim_003	TIP_178	2025.821918	2025.817573	2025.798919	2025.834797	0.592011
sim_003	TIP_250	2025.126027	2025.118978	2025.084931	2025.152444	0.611983
sim_003	TIP_167	2025.101370	2025.118869	2025.086301	2025.152384	0.198288
sim_003	TIP_472	2025.493151	2025.483885	2025.464243	2025.498080	0.863053
sim_003	TIP_127	2025.364384	2025.371350	2025.340395	2025.408939	0.373752
sim_003	TIP_459	2025.452055	2025.471727	2025.449155	2025.493971	0.052782
sim_003	TIP_304	2025.178082	2025.197262	2025.162244	2025.237426	0.219686
sim_003	TIP_266	2025.756164	2025.760066	2025.743015	2025.786441	0.475036
sim_003	TIP_383	2025.353425	2025.373007	2025.327397	2025.407939	0.228245
sim_003	TIP_204	2025.005479	2025.010421	2024.995070	2025.037196	0.427960
sim_003	TIP_069	2025.016438	2025.018023	2024.995190	2025.051894	0.557775
sim_003	TIP_042	2025.252055	2025.273786	2025.241655	2025.312118	0.129815
sim_003	TIP_176	2025.301370	2025.296982	2025.260063	2025.329467	0.527817
sim_003	TIP_207	2025.597260	2025.612238	2025.579451	2025.652884	0.289586
sim_003	TIP_012	2025.416438	2025.428528	2025.409108	2025.447535	0.097004
sim_003	TIP_249	2025.380822	2025.382461	2025.355024	2025.412649	0.473609
sim_003	TIP_141	2025.010959	2025.033265	2024.997819	2025.073922	0.194009
sim_003	TIP_059	2025.591781	2025.600928	2025.576182	2025.632196	0.373752
sim_003	TIP_148	2025.873973	2025.876401	2025.848385	2025.912108	0.419401
sim_003	TIP_007	2025.983562	2025.951249	2025.914418	2025.993361	0.895863
sim_003	TIP_327	2025.693151	2025.688673	2025.661643	2025.719618	0.639087
sim_003	TIP_442	2025.490411	2025.476135	2025.452324	2025.497960	0.884451
sim_003	TIP_435	2025.424658	2025.435684	2025.410798	2025.460683	0.262482
sim_003	TIP_094	2025.279452	2025.276229	2025.242465	2025.315888	0.606277
sim_003	TIP_235	2025.183562	2025.178760	2025.156724	2025.212598	0.680456
sim_003	TIP_461	2025.413699	2025.442184	2025.409878	2025.477302	0.041369
sim_003	TIP_216	2025.504110	2025.510075	2025.492070	2025.535987	0.359486
sim_003	TIP_340	2025.873973	2025.876768	2025.845645	2025.906849	0.419401
sim_003	TIP_138	2025.991781	2025.967938	2025.936437	2026.000810	0.891583
sim_003	TIP_180	2025.624658	2025.602022	2025.576012	2025.632886	0.908702
sim_003	TIP_247	2025.679452	2025.675213	2025.660963	2025.694791	0.751783
sim_003	TIP_143	2025.093151	2025.111720	2025.081711	2025.146785	0.202568
sim_003	TIP_051	2025.068493	2025.034051	2024.998850	2025.072813	0.937233
sim_003	TIP_301	2025.550685	2025.524837	2025.492010	2025.558224	0.897290
sim_003	TIP_068	2025.024658	2025.029165	2024.998629	2025.057474	0.410842
sim_003	TIP_283	2025.463014	2025.448867	2025.419588	2025.480062	0.793153
sim_003	TIP_335	2025.134247	2025.138770	2025.110818	2025.163564	0.350927
sim_003	TIP_453	2025.405479	2025.388956	2025.358224	2025.414519	0.895863
sim_003	TIP_413	2025.252055	2025.280255	2025.244105	2025.318768	0.101284
sim_003	TIP_446	2025.260274	2025.278046	2025.246575	2025.311229	0.191155
sim_003	TIP_337	2025.515068	2025.517966	2025.491190	2025.547005	0.502140
sim_003	TIP_182	2025.378082	2025.386404	2025.351524	2025.414459	0.276748
sim_003	TIP_038	2025.687671	2025.684480	2025.662193	2025.711279	0.607703
sim_003	TIP_347	2025.783562	2025.772577	2025.745895	2025.804430	0.763195
sim_003	TIP_356	2025.194521	2025.203656	2025.174082	2025.232766	0.253923
sim_003	TIP_411	2025.690411	2025.719455	2025.680002	2025.749745	0.114123
sim_003	TIP_462	2025.550685	2025.524762	2025.495070	2025.561524	0.897290
sim_003	TIP_028	2025.717808	2025.718759	2025.686461	2025.746945	0.457917
sim_003	TIP_187	2025.347945	2025.352863	2025.324657	2025.395350	0.504993
sim_003	TIP_420	2025.821918	2025.806829	2025.784931	2025.830947	0.883024
sim_003	TIP_370	2025.463014	2025.449481	2025.417088	2025.489361	0.740371
sim_003	TIP_124	2025.975342	2025.976751	2025.957054	2025.998950	0.456491
sim_003	TIP_186	2025.243836	2025.216608	2025.186901	2025.247275	0.968616
sim_003	TIP_218	2025.506849	2025.534693	2025.510459	2025.562454	0.009986
sim_003	TIP_085	2025.161644	2025.204007	2025.164223	2025.245065	0.018545
sim_003	TIP_376	2025.106849	2025.102630	2025.081051	2025.129037	0.697575
sim_003	TIP_372	2025.756164	2025.764080	2025.743135	2025.793700	0.359486
sim_003	TIP_079	2025.624658	2025.614130	2025.581481	2025.653814	0.660485
sim_003	TIP_129	2025.205479	2025.186350	2025.159863	2025.223718	0.827389
sim_003	TIP_496	2025.643836	2025.640679	2025.609708	2025.667493	0.534950
sim_003	TIP_101	2025.252055	2025.257653	2025.241655	2025.280932	0.398003
sim_003	TIP_363	2025.490411	2025.476077	2025.455204	2025.497630	0.901569
sim_003	TIP_349	2025.375342	2025.371197	2025.337545	2025.404540	0.586305
sim_003	TIP_013	2025.827397	2025.818679	2025.797670	2025.834797	0.774608
sim_003	TIP_119	2025.813699	2025.820012	2025.801919	2025.834927	0.226819
sim_003	TIP_135	2025.523288	2025.520401	2025.490920	2025.552064	0.601997
sim_004	TIP_040	2025.920548	2025.937826	2025.910318	2025.976922	0.212553
sim_004	TIP_266	2025.060274	2025.066723	2025.038086	2025.086562	0.261056
sim_004	TIP_267	2025.438356	2025.432916	2025.410908	2025.461854	0.674750
sim_004	TIP_201	2025.301370	2025.312571	2025.295570	2025.330887	0.118402
sim_004	TIP_312	2025.468493	2025.444965	2025.411678	2025.480941	0.865906
sim_004	TIP_497	2025.780822	2025.788408	2025.749705	2025.825477	0.386591
sim_004	TIP_077	2025.682192	2025.678600	2025.660783	2025.706789	0.711840
sim_004	TIP_070	2025.750685	2025.767197	2025.744775	2025.807069	0.178317
sim_004	TIP_031	2025.153425	2025.139171	2025.119228	2025.162184	0.858773
sim_004	TIP_237	2025.334247	2025.340742	2025.323907	2025.366243	0.389444
sim_004	TIP_014	2025.219178	2025.227346	2025.208669	2025.246295	0.226819
sim_004	TIP_101	2025.884932	2025.880925	2025.845415	2025.913969	0.543509
sim_004	TIP_361	2025.342466	2025.355453	2025.326747	2025.387821	0.281027
sim_004	TIP_140	2025.084932	2025.111082	2025.080011	2025.143166	0.037090
sim_004	TIP_177	2025.473973	2025.467090	2025.437266	2025.497360	0.629101
sim_004	TIP_179	2025.687671	2025.688078	2025.663463	2025.726687	0.587732
sim_004	TIP_259	2025.594521	2025.598499	2025.575852	2025.631836	0.526391
sim_004	TIP_069	2025.043836	2025.037031	2025.006029	2025.066413	0.713267
sim_004	TIP_375	2025.057534	2025.055822	2025.034306	2025.081752	0.582026
sim_004	TIP_248	2025.838356	2025.848850	2025.827956	2025.878232	0.265335
sim_004	TIP_038	2025.824658	2025.817212	2025.795331	2025.834567	0.708987
sim_004	TIP_423	2025.893151	2025.869099	2025.833476	2025.905799	0.857347
sim_004	TIP_241	2025.424658	2025.453380	2025.417878	2025.484721	0.059914
sim_004	TIP_131	2025.046575	2025.044078	2025.002419	2025.081102	0.496434
sim_004	TIP_233	2025.958904	2025.942798	2025.911028	2025.988821	0.748930
sim_004	TIP_264	2025.682192	2025.692990	2025.663573	2025.728607	0.333809
sim_004	TIP_401	2025.400000	2025.392555	2025.377812	2025.410839	0.825963
sim_004	TIP_461	2025.928767	2025.947754	2025.912008	2025.989871	0.265335
sim_004	TIP_385	2025.358904	2025.374440	2025.347715	2025.405269	0.136947
sim_004	TIP_060	2025.610959	2025.594907	2025.576012	2025.621688	0.874465
sim_004	TIP_280	2025.043836	2025.023637	2024.998030	2025.054584	0.907275
sim_004	TIP_303	2025.882192	2025.886499	2025.857374	2025.914728	0.352354
sim_004	TIP_066	2025.449315	2025.444645	2025.412448	2025.480152	0.586305
sim_004	TIP_078	2025.506849	2025.532327	2025.494740	2025.574152	0.195435
sim_004	TIP_247	2025.087671	2025.095718	2025.079961	2025.115668	0.223966
sim_004	TIP_087	2025.558904	2025.529873	2025.493820	2025.568703	0.888730
sim_004	TIP_451	2025.336986	2025.344252	2025.324017	2025.368533	0.345221
sim_004	TIP_305	2025.345205	2025.369234	2025.333806	2025.408649	0.145506
sim_004	TIP_433	2025.684932	2025.711508	2025.672813	2025.746835	0.141227
sim_004	TIP_492	2025.249315	2025.264718	2025.241605	2025.291771	0.136947
sim_004	TIP_458	2025.386301	2025.383366	2025.347775	2025.414239	0.512126
sim_004	TIP_052	2025.602740	2025.592590	2025.575852	2025.617968	0.835949
sim_004	TIP_194	2025.830137	2025.810048	2025.784171	2025.831607	0.971469
sim_004	TIP_478	2025.369863	2025.375600	2025.345805	2025.407829	0.363766
sim_004	TIP_300	2025.145205	2025.119891	2025.090141	2025.153214	0.938659
sim_004	TIP_301	2025.747945	2025.770793	2025.744065	2025.810638	0.054208
sim_004	TIP_158	2025.304110	2025.311981	2025.296390	2025.327507	0.162625
sim_004	TIP_278	2025.720548	2025.717761	2025.683671	2025.749525	0.507846
sim_004	TIP_372	2025.369863	2025.375182	2025.343905	2025.405859	0.358060
sim_004	TIP_171	2025.468493	2025.452250	2025.420498	2025.486411	0.827389
sim_004	TIP_488	2025.249315	2025.270471	2025.241765	2025.304709	0.081312
sim_004	TIP_234	2025.936986	2025.953405	2025.916618	2025.994250	0.258203
sim_004	TIP_138	2025.830137	2025.794880	2025.757634	2025.828767	0.991441
sim_004	TIP_149	2025.876712	2025.875915	2025.852604	2025.909269	0.547789
sim_004	TIP_205	2025.254795	2025.255217	2025.241655	2025.276442	0.601997
sim_004	TIP_445	2025.246575	2025.269142	2025.241655	2025.298190	0.049929
sim_004	TIP_088	2025.334247	2025.344807	2025.325657	2025.372222	0.213980
sim_004	TIP_289	2025.200000	2025.191996	2025.164883	2025.226147	0.676177
sim_004	TIP_043	2025.134247	2025.119559	2025.099130	2025.145105	0.905849
sim_004	TIP_429	2025.205479	2025.202372	2025.164993	2025.241815	0.573466
sim_004	TIP_174	2025.671233	2025.679917	2025.660783	2025.707329	0.329529
sim_004	TIP_035	2025.909589	2025.885623	2025.845265	2025.913849	0.908702
sim_004	TIP_366	2025.819178	2025.811670	2025.781491	2025.835107	0.610556
sim_004	TIP_068	2025.293151	2025.297086	2025.278202	2025.319398	0.376605
sim_004	TIP_137	2025.430137	2025.443761	2025.415998	2025.470912	0.165478
sim_004	TIP_413	2025.000000	2025.041475	2024.998749	2025.075562	0.017118
sim_004	TIP_214	2025.772603	2025.809751	2025.778751	2025.832757	0.021398
sim_004	TIP_476	2025.580822	2025.593043	2025.575852	2025.616208	0.101284
sim_004	TIP_290	2025.567123	2025.552776	2025.521358	2025.580482	0.778887
sim_004	TIP_331	2025.076712	2025.065914	2025.037976	2025.086512	0.776034
sim_004	TIP_284	2025.347945	2025.374041	2025.345865	2025.402510	0.035663
sim_004	TIP_110	2025.293151	2025.299302	2025.280062	2025.322018	0.279601
sim_004	TIP_094	2025.413699	2025.430098	2025.408728	2025.459953	0.078459
sim_004	TIP_453	2025.712329	2025.724761	2025.692670	2025.750125	0.226819
sim_004	TIP_111	2025.367123	2025.359971	2025.326757	2025.395130	0.654779
sim_004	TIP_452	2025.276712	2025.282473	2025.255304	2025.307509	0.360913
sim_004	TIP_417	2025.649315	2025.627550	2025.595020	2025.663714	0.850214
sim_004	TIP_026	2025.567123	2025.541145	2025.505529	2025.575072	0.910128
sim_004	TIP_048	2025.493151	2025.480875	2025.459004	2025.497520	0.911555
sim_004	TIP_349	2025.010959	2025.015903	2024.995080	2025.040756	0.396576
sim_004	TIP_251	2025.246575	2025.261059	2025.243405	2025.284611	0.084165
sim_004	TIP_295	2025.706849	2025.721798	2025.692000	2025.749575	0.192582
sim_004	TIP_392	2025.375342	2025.359822	2025.326647	2025.395030	0.788873
sim_004	TIP_012	2025.589041	2025.603853	2025.577602	2025.632656	0.192582
sim_004	TIP_390	2025.271233	2025.270068	2025.242535	2025.304879	0.574893
sim_004	TIP_142	2025.890411	2025.880359	2025.843455	2025.913849	0.657632
sim_005	TIP_234	2025.520548	2025.528338	2025.504839	2025.558014	0.288160
sim_005	TIP_048	2025.621918	2025.604307	2025.578632	2025.641865	0.840228
sim_005	TIP_425	2025.578082	2025.567776	2025.548724	2025.582622	0.875892
sim_005	TIP_263	2025.126027	2025.104688	2025.080181	2025.138576	0.875892
sim_005	TIP_267	2025.131507	2025.109148	2025.080181	2025.144376	0.853067
sim_005	TIP_193	2025.893151	2025.892604	2025.866423	2025.916588	0.463623
sim_005	TIP_070	2025.490411	2025.472543	2025.446295	2025.495550	0.938659
sim_005	TIP_113	2025.380822	2025.400200	2025.382421	2025.415709	0.045649
sim_005	TIP_324	2025.334247	2025.335889	2025.323797	2025.353035	0.530670
sim_005	TIP_459	2025.709589	2025.704442	2025.666483	2025.744865	0.572040
sim_005	TIP_079	2025.328767	2025.338312	2025.324067	2025.359674	0.146933
sim_005	TIP_457	2025.402740	2025.363684	2025.326807	2025.393581	0.982882
sim_005	TIP_067	2025.290411	2025.282274	2025.246415	2025.319498	0.646220
sim_005	TIP_208	2025.827397	2025.792852	2025.758584	2025.825637	0.992867
sim_005	TIP_093	2025.969863	2025.938280	2025.910528	2025.973373	0.932953
sim_005	TIP_484	2025.334247	2025.339711	2025.324837	2025.361644	0.383738
sim_005	TIP_058	2025.665753	2025.712306	2025.668213	2025.746835	0.021398
sim_005	TIP_258	2025.673973	2025.685596	2025.660893	2025.711499	0.195435
sim_005	TIP_266	2025.405479	2025.393810	2025.372662	2025.412699	0.831669
sim_005	TIP_052	2025.010959	2025.011112	2024.995140	2025.035336	0.600571
sim_005	TIP_033	2025.273973	2025.273653	2025.241715	2025.309319	0.579173
sim_005	TIP_226	2025.394521	2025.391781	2025.369753	2025.414459	0.543509
sim_005	TIP_080	2025.709589	2025.698779	2025.668173	2025.730297	0.717546
sim_005	TIP_341	2025.005479	2025.019565	2024.995300	2025.051945	0.211127
sim_005	TIP_045	2025.789041	2025.781674	2025.750295	2025.811948	0.711840
sim_005	TIP_076	2025.726027	2025.730784	2025.711169	2025.748925	0.325250
sim_005	TIP_439	2025.309589	2025.292123	2025.256554	2025.325138	0.783167
sim_005	TIP_002	2025.060274	2025.059927	2025.027997	2025.084872	0.443652
sim_005	TIP_040	2025.041096	2025.030649	2025.001640	2025.064773	0.774608
sim_005	TIP_312	2025.367123	2025.364689	2025.332047	2025.398950	0.547789
sim_005	TIP_064	2025.849315	2025.852688	2025.828176	2025.883722	0.476462
sim_005	TIP_296	2025.027397	2025.030341	2024.999949	2025.059994	0.453638
sim_005	TIP_051	2025.117808	2025.141126	2025.121327	2025.160644	0.037090
sim_005	TIP_186	2025.112329	2025.131609	2025.101159	2025.159884	0.131241
sim_005	TIP_037	2025.230137	2025.181948	2025.160554	2025.204449	1.000000
sim_005	TIP_328	2025.915068	2025.952647	2025.914738	2025.992620	0.019971
sim_005	TIP_126	2025.041096	2025.029907	2024.996340	2025.072103	0.697575
sim_005	TIP_044	2025.002740	2025.019046	2024.995300	2025.050905	0.121255
sim_005	TIP_469	2025.956164	2025.968132	2025.930297	2025.999120	0.293866
sim_005	TIP_088	2025.572603	2025.572439	2025.561254	2025.582622	0.445078
sim_005	TIP_343	2025.545205	2025.541450	2025.498360	2025.578072	0.497860
sim_005	TIP_188	2025.405479	2025.398980	2025.382352	2025.415329	0.787447
sim_005	TIP_311	2025.816438	2025.819780	2025.799890	2025.834507	0.305278
sim_005	TIP_182	2025.350685	2025.350666	2025.325977	2025.376922	0.574893
sim_005	TIP_061	2025.202740	2025.215215	2025.185151	2025.242896	0.203994
sim_005	TIP_227	2025.871233	2025.866410	2025.833596	2025.899340	0.596291
