replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_022	25526	125	0.004897	718	57	0.079387	315	38	0.120635	125	19	0.152000	92	13	0.141304	72	14	0.194444	40	21	0.525000	27	10	0.370370	25	6	0.240000	16	8	0.500000	14	7	0.500000	12	9	0.750000	8	2	0.250000	7	6	0.857143	12	7	0.583333	5	2	0.400000	7	5	0.714286	7	6	0.857143	2	2	1.000000	141	141	1.000000
sim_023	20822	104	0.004995	631	56	0.088748	289	33	0.114187	131	22	0.167939	101	18	0.178218	63	22	0.349206	40	14	0.350000	24	8	0.333333	23	11	0.478261	23	8	0.347826	18	9	0.500000	13	11	0.846154	5	3	0.600000	12	8	0.666667	6	1	0.166667	5	4	0.800000	2	2	1.000000	8	6	0.750000	7	5	0.714286	153	153	1.000000
sim_024	16957	91	0.005367	580	48	0.082759	246	26	0.105691	126	26	0.206349	96	16	0.166667	63	20	0.317460	60	18	0.300000	36	8	0.222222	20	9	0.450000	17	8	0.470588	14	7	0.500000	6	1	0.166667	10	5	0.500000	4	3	0.750000	7	6	0.857143	8	6	0.750000	5	5	1.000000	3	3	1.000000	6	5	0.833333	187	187	1.000000
sim_025	28513	124	0.004349	717	45	0.062762	257	30	0.116732	124	22	0.177419	95	16	0.168421	47	10	0.212766	52	20	0.384615	34	12	0.352941	19	7	0.368421	14	8	0.571429	9	6	0.666667	12	9	0.750000	6	6	1.000000	6	5	0.833333	5	5	1.000000	6	6	1.000000	8	8	1.000000	9	8	0.888889	5	5	1.000000	146	146	1.000000
sim_026	23285	115	0.004939	657	46	0.070015	308	37	0.120130	130	23	0.176923	79	16	0.202532	57	15	0.263158	31	12	0.387097	35	11	0.314286	30	14	0.466667	20	7	0.350000	11	5	0.454545	10	7	0.700000	12	9	0.750000	7	5	0.714286	6	2	0.333333	4	3	0.750000	11	8	0.727273	7	6	0.857143	5	5	1.000000	152	152	1.000000
sim_027	31523	147	0.004663	745	57	0.076510	283	35	0.123675	149	21	0.140940	84	21	0.250000	59	16	0.271186	41	15	0.365854	25	10	0.400000	31	8	0.258065	16	10	0.625000	15	5	0.333333	12	7	0.583333	12	8	0.666667	6	3	0.500000	5	4	0.800000	7	4	0.571429	6	4	0.666667	4	4	1.000000	7	6	0.857143	114	113	0.991228
sim_029	15201	73	0.004802	645	53	0.082171	314	47	0.149682	155	32	0.206452	92	16	0.173913	52	16	0.307692	40	14	0.350000	28	4	0.142857	27	8	0.296296	16	9	0.562500	17	10	0.588235	13	8	0.615385	14	8	0.571429	11	7	0.636364	5	5	1.000000	9	7	0.777778	6	6	1.000000	8	7	0.875000	6	6	1.000000	163	162	0.993865
sim_031	22516	122	0.005418	678	42	0.061947	256	37	0.144531	138	29	0.210145	91	24	0.263736	62	12	0.193548	46	12	0.260870	32	11	0.343750	26	9	0.346154	16	7	0.437500	19	10	0.526316	7	2	0.285714	8	2	0.250000	7	4	0.571429	9	4	0.444444	8	4	0.500000	5	4	0.800000	8	8	1.000000	9	9	1.000000	146	146	1.000000
sim_034	15929	77	0.004834	542	31	0.057196	291	35	0.120275	141	25	0.177305	114	32	0.280702	66	19	0.287879	49	16	0.326531	30	8	0.266667	24	10	0.416667	14	5	0.357143	16	10	0.625000	19	18	0.947368	7	4	0.571429	11	7	0.636364	14	10	0.714286	6	3	0.500000	7	6	0.857143	3	3	1.000000	11	10	0.909091	169	169	1.000000
sim_035	15750	94	0.005968	588	34	0.057823	265	30	0.113208	142	26	0.183099	92	14	0.152174	57	15	0.263158	50	18	0.360000	40	19	0.475000	20	5	0.250000	18	9	0.500000	8	3	0.375000	15	12	0.800000	12	9	0.750000	2	2	1.000000	5	4	0.800000	6	5	0.833333	7	6	0.857143	8	7	0.875000	2	1	0.500000	186	185	0.994624
sim_038	13527	80	0.005914	613	47	0.076672	266	38	0.142857	156	24	0.153846	92	12	0.130435	66	24	0.363636	44	13	0.295455	22	10	0.454545	21	8	0.380952	18	7	0.388889	18	12	0.666667	8	5	0.625000	9	7	0.777778	6	5	0.833333	6	3	0.500000	7	5	0.714286	1	1	1.000000	5	3	0.600000	6	6	1.000000	188	188	1.000000
sim_039	31512	124	0.003935	715	55	0.076923	230	28	0.121739	128	31	0.242188	84	20	0.238095	49	14	0.285714	34	13	0.382353	22	11	0.500000	22	8	0.363636	18	2	0.111111	12	5	0.416667	7	3	0.428571	8	4	0.500000	8	5	0.625000	7	3	0.428571	6	6	1.000000	9	6	0.666667	8	6	0.750000	4	4	1.000000	150	150	1.000000
sim_040	35759	155	0.004335	716	51	0.071229	267	36	0.134831	138	21	0.152174	94	23	0.244681	47	9	0.191489	33	10	0.303030	19	2	0.105263	20	9	0.450000	16	6	0.375000	13	7	0.538462	11	5	0.454545	13	9	0.692308	3	2	0.666667	10	8	0.800000	7	7	1.000000	3	2	0.666667	1	1	1.000000	5	5	1.000000	132	130	0.984848
sim_042	38568	150	0.003889	755	63	0.083444	260	30	0.115385	143	15	0.104895	74	22	0.297297	57	10	0.175439	25	7	0.280000	23	9	0.391304	14	8	0.571429	14	9	0.642857	19	7	0.368421	16	7	0.437500	9	4	0.444444	6	5	0.833333	7	6	0.857143	6	5	0.833333	5	4	0.800000	8	7	0.875000	2	2	1.000000	128	128	1.000000
sim_044	20154	104	0.005160	699	65	0.092990	285	30	0.105263	144	26	0.180556	102	23	0.225490	71	19	0.267606	41	17	0.414634	20	6	0.300000	24	7	0.291667	20	7	0.350000	14	4	0.285714	8	3	0.375000	13	8	0.615385	7	3	0.428571	6	5	0.833333	6	5	0.833333	10	8	0.800000	6	5	0.833333	7	6	0.857143	147	147	1.000000
sim_045	26475	111	0.004193	607	40	0.065898	262	39	0.148855	144	24	0.166667	79	18	0.227848	53	14	0.264151	34	10	0.294118	27	11	0.407407	20	8	0.400000	22	11	0.500000	13	8	0.615385	10	5	0.500000	13	9	0.692308	6	4	0.666667	7	5	0.714286	1	0	0.000000	7	6	0.857143	9	9	1.000000	7	6	0.857143	160	160	1.000000
sim_046	48511	165	0.003401	575	45	0.078261	244	21	0.086066	97	17	0.175258	64	15	0.234375	47	11	0.234043	45	13	0.288889	26	9	0.346154	23	10	0.434783	16	5	0.312500	13	8	0.615385	3	2	0.666667	10	8	0.800000	10	6	0.600000	8	5	0.625000	6	4	0.666667	2	1	0.500000	8	8	1.000000	4	4	1.000000	141	141	1.000000
sim_048	33074	135	0.004082	585	37	0.063248	254	29	0.114173	111	18	0.162162	89	17	0.191011	51	15	0.294118	38	15	0.394737	24	7	0.291667	19	7	0.368421	10	5	0.500000	23	15	0.652174	11	6	0.545455	7	4	0.571429	9	6	0.666667	5	1	0.200000	6	6	1.000000	8	5	0.625000	8	6	0.750000	6	6	1.000000	158	158	1.000000
sim_049	37504	151	0.004026	749	44	0.058745	325	38	0.116923	174	31	0.178161	82	26	0.317073	51	17	0.333333	29	5	0.172414	19	7	0.368421	16	6	0.375000	19	11	0.578947	14	7	0.500000	12	7	0.583333	7	4	0.571429	12	4	0.333333	7	6	0.857143	6	5	0.833333	2	2	1.000000	4	4	1.000000	7	6	0.857143	119	117	0.983193
sim_050	23629	114	0.004825	655	45	0.068702	297	29	0.097643	143	27	0.188811	77	13	0.168831	63	18	0.285714	31	8	0.258065	31	12	0.387097	17	3	0.176471	11	5	0.454545	19	8	0.421053	19	12	0.631579	12	10	0.833333	8	4	0.500000	8	6	0.750000	12	9	0.750000	5	5	1.000000	6	6	1.000000	2	2	1.000000	162	162	1.000000
sim_051	32416	127	0.003918	636	41	0.064465	251	24	0.095618	136	29	0.213235	58	12	0.206897	55	16	0.290909	38	12	0.315789	26	10	0.384615	22	6	0.272727	18	10	0.555556	16	10	0.625000	11	5	0.454545	15	10	0.666667	5	4	0.800000	3	3	1.000000	10	9	0.900000	7	7	1.000000	5	3	0.600000	5	4	0.800000	156	156	1.000000
sim_052	37802	147	0.003889	698	51	0.073066	229	25	0.109170	139	23	0.165468	64	12	0.187500	53	20	0.377358	36	15	0.416667	25	8	0.320000	13	6	0.461538	14	4	0.285714	11	6	0.545455	11	7	0.636364	7	5	0.714286	6	5	0.833333	6	6	1.000000	8	6	0.750000	5	3	0.600000	4	4	1.000000	4	4	1.000000	141	141	1.000000
sim_054	30907	143	0.004627	796	58	0.072864	293	25	0.085324	153	21	0.137255	94	20	0.212766	52	19	0.365385	35	15	0.428571	13	4	0.307692	16	10	0.625000	13	9	0.692308	11	6	0.545455	14	6	0.428571	8	7	0.875000	8	5	0.625000	12	7	0.583333	3	3	1.000000	3	2	0.666667	5	5	1.000000	4	4	1.000000	129	129	1.000000
sim_055	39666	156	0.003933	695	46	0.066187	249	29	0.116466	131	23	0.175573	73	16	0.219178	49	11	0.224490	30	9	0.300000	19	11	0.578947	13	4	0.307692	17	7	0.411765	11	7	0.636364	6	2	0.333333	6	6	1.000000	7	3	0.428571	5	4	0.800000	12	8	0.666667	7	7	1.000000	5	4	0.800000	3	3	1.000000	142	142	1.000000
sim_056	18093	89	0.004919	652	43	0.065951	323	42	0.130031	167	43	0.257485	79	12	0.151899	51	15	0.294118	50	17	0.340000	30	11	0.366667	25	12	0.480000	16	7	0.437500	16	10	0.625000	13	6	0.461538	9	3	0.333333	6	5	0.833333	9	6	0.666667	9	7	0.777778	3	1	0.333333	10	9	0.900000	4	4	1.000000	156	156	1.000000
sim_057	13289	88	0.006622	608	35	0.057566	267	40	0.149813	167	31	0.185629	96	12	0.125000	61	16	0.262295	44	17	0.386364	31	15	0.483871	31	9	0.290323	18	9	0.500000	21	10	0.476190	9	5	0.555556	14	9	0.642857	8	3	0.375000	9	6	0.666667	10	6	0.600000	8	8	1.000000	5	5	1.000000	6	6	1.000000	168	168	1.000000
sim_058	17393	89	0.005117	623	33	0.052970	278	31	0.111511	147	23	0.156463	78	20	0.256410	49	16	0.326531	53	18	0.339623	35	10	0.285714	34	17	0.500000	14	7	0.500000	12	8	0.666667	8	6	0.750000	10	3	0.300000	11	10	0.909091	7	7	1.000000	6	5	0.833333	10	9	0.900000	8	8	1.000000	6	6	1.000000	172	172	1.000000
sim_059	26404	107	0.004052	632	39	0.061709	233	32	0.137339	133	23	0.172932	92	24	0.260870	55	12	0.218182	56	22	0.392857	40	18	0.450000	17	12	0.705882	18	8	0.444444	15	5	0.333333	14	7	0.500000	5	3	0.600000	6	4	0.666667	3	2	0.666667	7	6	0.857143	3	3	1.000000	6	5	0.833333	10	8	0.800000	158	158	1.000000
sim_060	21387	94	0.004395	631	51	0.080824	287	34	0.118467	138	24	0.173913	110	23	0.209091	65	18	0.276923	39	8	0.205128	21	6	0.285714	28	14	0.500000	8	3	0.375000	13	9	0.692308	10	2	0.200000	8	5	0.625000	8	6	0.750000	5	5	1.000000	5	5	1.000000	9	9	1.000000	7	7	1.000000	11	11	1.000000	165	164	0.993939
sim_062	32319	122	0.003775	690	52	0.075362	289	33	0.114187	136	23	0.169118	71	22	0.309859	64	18	0.281250	51	13	0.254902	23	7	0.304348	21	12	0.571429	17	9	0.529412	11	7	0.636364	9	3	0.333333	11	9	0.818182	9	6	0.666667	8	5	0.625000	5	4	0.800000	5	5	1.000000	9	8	0.888889	6	5	0.833333	135	135	1.000000
sim_063	25905	120	0.004632	615	30	0.048780	286	38	0.132867	167	26	0.155689	86	17	0.197674	57	18	0.315789	35	11	0.314286	27	8	0.296296	26	13	0.500000	21	5	0.238095	12	8	0.666667	9	3	0.333333	9	4	0.444444	11	6	0.545455	4	3	0.750000	6	6	1.000000	7	6	0.857143	10	8	0.800000	6	6	1.000000	162	162	1.000000
sim_064	38359	143	0.003728	680	44	0.064706	294	41	0.139456	142	30	0.211268	89	17	0.191011	42	11	0.261905	32	12	0.375000	21	8	0.380952	23	14	0.608696	13	4	0.307692	12	6	0.500000	12	9	0.750000	5	2	0.400000	11	6	0.545455	7	5	0.714286	2	2	1.000000	9	5	0.555556	7	5	0.714286	3	2	0.666667	134	132	0.985075
sim_065	12051	91	0.007551	600	46	0.076667	255	30	0.117647	142	31	0.218310	101	21	0.207921	63	14	0.222222	36	11	0.305556	25	9	0.360000	23	4	0.173913	14	5	0.357143	16	6	0.375000	15	7	0.466667	6	1	0.166667	9	4	0.444444	5	3	0.600000	8	7	0.875000	8	5	0.625000	6	4	0.666667	6	6	1.000000	193	193	1.000000
sim_067	20075	122	0.006077	677	32	0.047267	274	33	0.120438	157	30	0.191083	75	26	0.346667	46	12	0.260870	29	6	0.206897	35	16	0.457143	24	7	0.291667	9	4	0.444444	14	5	0.357143	12	7	0.583333	10	5	0.500000	12	8	0.666667	10	10	1.000000	3	3	1.000000	3	2	0.666667	8	4	0.500000	6	4	0.666667	162	162	1.000000
sim_068	28520	115	0.004032	609	35	0.057471	251	35	0.139442	132	17	0.128788	92	21	0.228261	66	24	0.363636	41	12	0.292683	31	11	0.354839	27	8	0.296296	22	9	0.409091	13	5	0.384615	10	8	0.800000	11	7	0.636364	10	7	0.700000	7	7	1.000000	10	9	0.900000	8	8	1.000000	2	1	0.500000	6	6	1.000000	154	153	0.993506
sim_069	46138	165	0.003576	707	45	0.063649	240	34	0.141667	126	20	0.158730	74	16	0.216216	63	16	0.253968	39	14	0.358974	22	6	0.272727	22	10	0.454545	11	6	0.545455	11	6	0.545455	4	2	0.500000	13	10	0.769231	5	3	0.600000	5	5	1.000000	7	4	0.571429	9	6	0.666667	8	7	0.875000	5	5	1.000000	118	118	1.000000
sim_072	31333	129	0.004117	625	40	0.064000	243	27	0.111111	149	28	0.187919	85	26	0.305882	44	13	0.295455	31	7	0.225806	25	9	0.360000	22	8	0.363636	15	8	0.533333	12	4	0.333333	7	3	0.428571	9	5	0.555556	5	2	0.400000	5	4	0.800000	9	7	0.777778	3	3	1.000000	4	4	1.000000	1	1	1.000000	170	170	1.000000
sim_073	36010	169	0.004693	759	47	0.061924	259	26	0.100386	141	28	0.198582	66	13	0.196970	53	14	0.264151	31	7	0.225806	25	13	0.520000	16	5	0.312500	15	8	0.533333	11	8	0.727273	10	3	0.300000	10	4	0.400000	5	3	0.600000	8	6	0.750000	7	5	0.714286	6	5	0.833333	4	3	0.750000	4	3	0.750000	128	128	1.000000
sim_074	19715	107	0.005427	684	45	0.065789	274	38	0.138686	164	31	0.189024	85	19	0.223529	49	16	0.326531	37	10	0.270270	31	9	0.290323	22	8	0.363636	14	5	0.357143	14	5	0.357143	12	8	0.666667	9	7	0.777778	10	7	0.700000	7	4	0.571429	10	8	0.800000	5	4	0.800000	2	1	0.500000	10	10	1.000000	157	156	0.993631
sim_075	19838	110	0.005545	721	40	0.055479	310	39	0.125806	129	21	0.162791	95	18	0.189474	51	12	0.235294	33	14	0.424242	30	12	0.400000	28	14	0.500000	18	8	0.444444	15	9	0.600000	9	4	0.444444	10	9	0.900000	7	5	0.714286	8	6	0.750000	6	6	1.000000	8	6	0.750000	3	3	1.000000	6	5	0.833333	158	157	0.993671
sim_076	34717	138	0.003975	720	49	0.068056	282	48	0.170213	149	19	0.127517	76	20	0.263158	62	17	0.274194	40	9	0.225000	28	11	0.392857	20	11	0.550000	13	5	0.384615	11	7	0.636364	8	5	0.625000	5	5	1.000000	6	2	0.333333	5	5	1.000000	3	3	1.000000	7	6	0.857143	6	5	0.833333	4	4	1.000000	129	129	1.000000
sim_077	27965	115	0.004112	736	58	0.078804	275	31	0.112727	130	24	0.184615	67	22	0.328358	51	14	0.274510	39	13	0.333333	26	7	0.269231	24	11	0.458333	16	6	0.375000	22	12	0.545455	7	3	0.428571	7	3	0.428571	6	4	0.666667	4	4	1.000000	6	6	1.000000	4	3	0.750000	3	3	1.000000	4	3	0.750000	156	156	1.000000
sim_080	28754	137	0.004765	669	51	0.076233	288	40	0.138889	138	19	0.137681	63	13	0.206349	50	11	0.220000	43	12	0.279070	28	9	0.321429	22	9	0.409091	16	9	0.562500	23	11	0.478261	12	5	0.416667	8	3	0.375000	13	9	0.692308	7	5	0.714286	12	6	0.500000	4	4	1.000000	4	3	0.750000	7	7	1.000000	136	135	0.992647
sim_081	38826	200	0.005151	659	41	0.062215	259	25	0.096525	136	23	0.169118	79	13	0.164557	62	16	0.258065	39	9	0.230769	33	8	0.242424	21	9	0.428571	15	7	0.466667	7	1	0.142857	9	5	0.555556	12	9	0.750000	5	3	0.600000	2	0	0.000000	10	5	0.500000	7	3	0.428571	9	7	0.777778	3	3	1.000000	138	111	0.804348
sim_082	17890	81	0.004528	523	41	0.078394	283	28	0.098940	148	21	0.141892	87	26	0.298851	61	19	0.311475	47	10	0.212766	33	12	0.363636	23	10	0.434783	16	8	0.500000	18	13	0.722222	15	11	0.733333	5	3	0.600000	7	5	0.714286	5	3	0.600000	4	1	0.250000	2	1	0.500000	4	4	1.000000	6	6	1.000000	195	195	1.000000
sim_083	19450	106	0.005450	640	54	0.084375	279	30	0.107527	141	11	0.078014	95	17	0.178947	62	17	0.274194	35	12	0.342857	24	8	0.333333	19	9	0.473684	18	10	0.555556	23	13	0.565217	6	3	0.500000	13	10	0.769231	14	9	0.642857	3	2	0.666667	9	9	1.000000	11	9	0.818182	3	3	1.000000	5	5	1.000000	161	161	1.000000
sim_085	14345	69	0.004810	628	47	0.074841	301	36	0.119601	144	25	0.173611	93	25	0.268817	46	14	0.304348	49	16	0.326531	34	8	0.235294	18	10	0.555556	11	8	0.727273	17	8	0.470588	8	6	0.750000	9	6	0.666667	5	4	0.800000	10	9	0.900000	8	7	0.875000	5	3	0.600000	5	5	1.000000	11	11	1.000000	181	181	1.000000
sim_086	26710	142	0.005316	726	46	0.063361	321	46	0.143302	139	23	0.165468	84	15	0.178571	61	20	0.327869	43	8	0.186047	34	15	0.441176	26	10	0.384615	19	10	0.526316	7	3	0.428571	10	2	0.200000	3	1	0.333333	13	10	0.769231	6	4	0.666667	9	5	0.555556	4	3	0.750000	7	6	0.857143	9	8	0.888889	121	121	1.000000
sim_087	39747	142	0.003573	645	44	0.068217	255	28	0.109804	138	22	0.159420	90	19	0.211111	47	15	0.319149	41	17	0.414634	21	11	0.523810	16	7	0.437500	20	8	0.400000	13	6	0.461538	7	4	0.571429	9	6	0.666667	9	5	0.555556	6	6	1.000000	9	6	0.666667	8	7	0.875000	6	6	1.000000	7	6	0.857143	133	133	1.000000
sim_089	8776	87	0.009913	634	43	0.067823	300	35	0.116667	161	27	0.167702	85	15	0.176471	63	17	0.269841	43	14	0.325581	27	9	0.333333	23	9	0.391304	11	6	0.545455	11	5	0.454545	16	13	0.812500	9	2	0.222222	12	7	0.583333	7	5	0.714286	5	3	0.600000	7	5	0.714286	7	5	0.714286	4	4	1.000000	187	187	1.000000
sim_090	16701	91	0.005449	592	46	0.077703	238	22	0.092437	145	22	0.151724	76	12	0.157895	57	17	0.298246	50	16	0.320000	27	12	0.444444	22	10	0.454545	14	11	0.785714	16	10	0.625000	8	6	0.750000	13	6	0.461538	8	4	0.500000	6	4	0.666667	5	4	0.800000	7	6	0.857143	4	3	0.750000	3	3	1.000000	194	193	0.994845
