replicate	mu	alpha	tau	gamma_0	gamma_1	gamma_2	gamma_3	gamma_4	N_bar	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_121	0.8074179743223966	0.44935805991440797	0.8758915834522111	0.19971469329529243	0.8673323823109843	0.009985734664764621	0.9315263908701854	0.5863052781740371	0.42938659058487877	0.9871611982881597	0.6947218259629101	0.29243937232524964	0.3751783166904422	0.6576319543509273	0.35805991440798857
sim_122	0.42796005706134094	0.8873038516405135	0.884450784593438	0.2225392296718973	0.5534950071326676	0.2624821683309558	0.9258202567760342	0.07988587731811697	0.181169757489301	0.08416547788873038	0.028530670470756064	0.905848787446505	0.33523537803138376	0.9087018544935807	0.666191155492154
sim_124	0.5977175463623395	0.23537803138373753	0.06847360912981455	0.2810271041369472	0.7674750356633381	0.1825962910128388	0.15406562054208273	0.7275320970042796	0.3509272467902996	0.9828815977175464	0.6291012838801712	0.5763195435092725	0.14265335235378032	0.6476462196861626	0.05991440798858773
sim_126	0.4950071326676177	0.3609129814550642	0.14407988587731813	0.2867332382310984	0.4921540656205421	0.8074179743223966	0.5777460770328102	0.8259629101283881	0.8388017118402282	0.8316690442225392	0.8430813124108416	0.9728958630527818	0.07845934379457917	0.6476462196861626	0.6191155492154066
sim_127	0.6034236804564908	0.19686162624821682	0.9600570613409415	0.9914407988587732	0.4051355206847361	0.8516405135520685	0.6804564907275321	0.8987161198288159	0.9942938659058488	0.8373751783166904	0.579172610556348	0.8987161198288159	0.12268188302425106	0.4522111269614836	0.6704707560627675
sim_128	0.2211126961483595	0.5378031383737518	0.9600570613409415	0.7774607703281027	1.0	0.24821683309557774	0.2781740370898716	0.7261055634807418	0.9586305278174037	0.012838801711840228	0.4194008559201141	0.18830242510699002	0.7660485021398002	0.6576319543509273	0.028530670470756064
sim_130	0.39657631954350925	0.41512125534950073	0.3252496433666191	0.29529243937232524	0.06276747503566334	0.9871611982881597	0.9343794579172611	0.3223965763195435	0.6833095577746077	0.011412268188302425	0.2282453637660485	0.6048502139800286	0.8716119828815977	0.2710413694721826	0.9871611982881597
sim_131	0.5492154065620543	0.7817403708987162	0.20684736091298145	0.2553495007132668	0.9771754636233951	0.8858773181169758	0.3723252496433666	0.68188302425107	0.8987161198288159	0.23823109843081314	0.609129814550642	0.2225392296718973	0.4550641940085592	0.7375178316690443	0.7417974322396577
sim_132	0.6647646219686163	0.5534950071326676	0.6219686162624821	0.3680456490727532	0.920114122681883	0.8630527817403709	0.31383737517831667	0.19115549215406563	0.543509272467903	0.3666191155492154	0.442225392296719	0.8559201141226819	0.05848787446504993	0.760342368045649	0.25106990014265335
sim_133	0.37945791726105566	0.7375178316690443	0.8402282453637661	0.8887303851640513	0.6790299572039943	0.30813124108416545	0.3152639087018545	0.08701854493580599	0.30813124108416545	0.7261055634807418	0.5449358059914408	0.05563480741797432	0.8059914407988588	0.609129814550642	0.06704707560627675
sim_134	0.0912981455064194	0.46504992867332384	0.3195435092724679	0.5406562054208274	0.7631954350927247	0.6333808844507846	0.5977175463623395	0.7731811697574893	0.8673323823109843	0.637660485021398	0.18687589158345222	0.10271041369472182	0.8145506419400856	0.7018544935805991	0.24536376604850213
sim_135	0.2282453637660485	0.3751783166904422	0.4522111269614836	0.9686162624821684	0.06990014265335236	0.8616262482168331	0.28530670470756064	0.15834522111269614	0.5848787446504993	0.9743223965763196	0.4664764621968616	0.6034236804564908	0.1754636233951498	0.9372325249643366	0.8416547788873039
sim_137	0.12838801711840228	0.024251069900142655	0.029957203994293864	0.12696148359486448	0.7303851640513552	0.28815977175463625	0.18544935805991442	0.9115549215406562	0.6034236804564908	0.14265335235378032	0.5748930099857347	0.6947218259629101	0.17261055634807418	0.6847360912981455	0.17403708987161198
sim_138	0.5777460770328102	0.1369472182596291	0.7731811697574893	0.7061340941512125	0.5948644793152639	0.7874465049928673	0.9144079885877318	0.6062767475035663	0.9429386590584878	0.19971469329529243	0.0028530670470756064	0.9971469329529244	0.9942938659058488	0.05706134094151213	0.9743223965763196
sim_140	0.7203994293865906	0.5263908701854494	0.21398002853067047	0.21112696148359486	0.6633380884450785	0.6733238231098431	0.62339514978602	0.3338088445078459	0.41512125534950073	0.6961483594864479	0.9914407988587732	0.4793152639087018	0.05991440798858773	0.05991440798858773	0.7646219686162625
sim_141	0.717546362339515	0.5534950071326676	0.579172610556348	0.5278174037089871	0.6890156918687589	0.4037089871611983	0.7118402282453637	0.724679029957204	0.8017118402282454	0.8302425106990015	0.666191155492154	0.8716119828815977	0.39229671897289586	0.09843081312410841	0.8758915834522111
sim_142	0.33523537803138376	0.6333808844507846	0.9671897289586305	0.09415121255349501	0.14835948644793154	0.17403708987161198	0.268188302425107	0.8972895863052782	0.19115549215406563	0.4950071326676177	0.4978601997146933	0.7803138373751783	0.24679029957203993	0.2796005706134094	0.927246790299572
sim_143	0.7289586305278174	1.0	0.7261055634807418	0.0	0.9144079885877318	0.06276747503566334	0.5920114122681883	0.7845934379457917	0.018544935805991442	0.927246790299572	0.6276747503566333	0.6019971469329529	0.4194008559201141	0.32667617689015693	0.007132667617689016
sim_144	0.10271041369472182	0.5420827389443652	0.037089871611982884	0.9572039942938659	0.0442225392296719	0.8273894436519258	0.8174037089871612	0.15977175463623394	0.5934379457917262	0.7189728958630528	0.16690442225392296	0.47788873038516405	0.7517831669044223	0.6433666191155493	0.9671897289586305
sim_145	0.5278174037089871	0.48216833095577744	0.8416547788873039	0.07845934379457917	0.9728958630527818	0.2553495007132668	0.8944365192582026	0.7860199714693296	0.8145506419400856	0.5092724679029957	0.12696148359486448	0.5962910128388017	0.9443651925820257	0.10413694721825963	0.514978601997147
sim_147	0.6433666191155493	0.6619115549215406	0.4322396576319544	0.5592011412268189	0.6932952924393724	0.11840228245363767	0.62339514978602	0.12838801711840228	0.17261055634807418	0.9586305278174037	0.34522111269614836	0.6961483594864479	0.3780313837375178	0.48502139800285304	0.35805991440798857
sim_149	0.23252496433666192	0.0014265335235378032	0.04992867332382311	0.19686162624821682	0.5263908701854494	0.6291012838801712	0.9985734664764622	0.07560627674750357	0.5677603423680456	0.9329529243937232	0.43081312410841655	0.8031383737517832	0.2653352353780314	0.8388017118402282	0.9144079885877318
sim_150	0.37945791726105566	0.2582025677603424	0.905848787446505	0.3095577746077033	0.4579172610556348	0.9871611982881597	0.7617689015691869	0.3238231098430813	0.8059914407988588	0.6861626248216833	0.7004279600570613	0.8630527817403709	0.5035663338088445	0.16975748930099857	0.9186875891583453
sim_151	0.5863052781740371	0.41512125534950073	0.8944365192582026	0.6062767475035663	0.2653352353780314	0.1312410841654779	0.5592011412268189	0.38231098430813126	0.2296718972895863	0.8202567760342369	0.8288159771754636	0.5706134094151213	0.0	0.8445078459343794	0.6761768901569187
sim_152	0.1840228245363766	0.8516405135520685	0.3780313837375178	0.21398002853067047	0.8359486447931527	0.5449358059914408	0.39229671897289586	0.7532097004279601	0.6875891583452212	0.05135520684736091	0.44365192582025675	0.2867332382310984	0.7289586305278174	0.5449358059914408	0.6875891583452212
sim_153	0.16690442225392296	0.04992867332382311	0.181169757489301	0.7275320970042796	0.6633380884450785	0.5991440798858774	0.5420827389443652	0.015691868758915834	0.21255349500713266	0.9743223965763196	0.039942938659058486	0.35520684736091296	0.7018544935805991	0.5777460770328102	0.9728958630527818
sim_154	0.6048502139800286	0.43366619115549215	0.6476462196861626	0.6205420827389444	0.1340941512125535	0.8459343794579173	0.978601997146933	0.0456490727532097	0.37660485021398005	0.32952924393723254	0.7004279600570613	0.5663338088445078	0.7617689015691869	0.09843081312410841	0.7118402282453637
sim_155	0.7888730385164051	0.8273894436519258	0.06134094151212553	0.06276747503566334	0.8687589158345221	0.3309557774607703	0.8359486447931527	0.6490727532097005	0.6904422253922967	0.48359486447931527	0.3751783166904422	0.6419400855920114	0.550641940085592	0.42082738944365194	0.2524964336661912
sim_157	0.2524964336661912	0.6804564907275321	0.5834522111269614	0.9643366619115549	0.2810271041369472	0.46219686162624823	0.9885877318116976	0.3152639087018545	0.920114122681883	0.09415121255349501	0.1369472182596291	0.16690442225392296	0.9629101283880172	0.776034236804565	0.42938659058487877
sim_158	0.7218259629101283	0.42653352353780316	0.5891583452211127	0.08559201141226819	0.3181169757489301	0.9172610556348074	0.1383737517831669	0.6890156918687589	0.369472182596291	0.7631954350927247	0.2767475035663338	0.5320970042796006	0.891583452211127	0.3566333808844508	0.0442225392296719
sim_159	0.16975748930099857	0.289586305278174	0.09272467902995721	0.3566333808844508	0.5620542082738944	0.6604850213980028	0.9229671897289586	0.12838801711840228	0.4921540656205421	0.6861626248216833	0.5863052781740371	0.5320970042796006	0.21255349500713266	0.6776034236804565	0.275320970042796
sim_160	0.5192582025677603	0.17261055634807418	0.1326676176890157	0.8659058487874465	0.20399429386590584	0.5035663338088445	0.776034236804565	0.651925820256776	0.7960057061340942	0.46504992867332384	0.4893009985734665	0.10271041369472182	0.9472182596291013	0.3666191155492154	0.4222539229671897
sim_161	0.5420827389443652	0.29529243937232524	0.992867332382311	0.7475035663338089	0.23823109843081314	0.40228245363766046	0.6262482168330956	0.9329529243937232	0.8887303851640513	0.19400855920114124	0.8958630527817404	0.5734664764621968	0.9072753209700428	0.07560627674750357	0.8359486447931527
sim_162	0.797432239657632	0.33808844507845937	0.9771754636233951	0.7403708987161198	0.48216833095577744	0.029957203994293864	0.38944365192582026	0.8630527817403709	0.5477888730385164	0.2867332382310984	0.7004279600570613	0.24108416547788872	0.48359486447931527	0.5206847360912982	0.5920114122681883
sim_163	0.06134094151212553	0.644793152639087	0.20256776034236804	0.9800285306704708	0.47075606276747506	0.3908701854493581	0.5249643366619116	0.42796005706134094	0.7874465049928673	0.10984308131241084	0.8787446504992867	0.31098430813124106	0.24536376604850213	0.7703281027104137	0.5706134094151213
sim_164	0.047075606276747506	0.9258202567760342	0.39657631954350925	0.24964336661911554	0.23823109843081314	0.8416547788873039	0.3195435092724679	0.6576319543509273	0.4507845934379458	0.8944365192582026	0.7960057061340942	0.07988587731811697	0.14265335235378032	0.9101283880171184	0.5463623395149786
sim_165	0.0912981455064194	0.5392296718972895	0.15263908701854492	0.884450784593438	0.35805991440798857	0.4122681883024251	0.9358059914407989	0.15549215406562053	0.5891583452211127	0.07275320970042796	0.38659058487874465	0.7203994293865906	0.33523537803138376	0.579172610556348	0.2624821683309558
sim_166	0.9885877318116976	0.8102710413694721	0.8459343794579173	0.3880171184022825	0.8202567760342369	0.8302425106990015	0.007132667617689016	0.5649072753209701	0.4108416547788873	0.5834522111269614	0.6961483594864479	0.5991440798858774	0.3651925820256776	0.3466476462196862	0.6162624821683309
sim_167	0.5748930099857347	1.0	0.25392296718972895	0.007132667617689016	0.8359486447931527	0.43651925820256776	0.724679029957204	0.9614835948644793	0.6961483594864479	0.7589158345221113	0.8815977175463623	0.1398002853067047	0.8145506419400856	0.19828815977175462	0.019971469329529243
sim_168	0.9757489300998573	0.19400855920114124	0.9115549215406562	0.6005706134094151	0.15263908701854492	0.14978601997146934	0.6576319543509273	0.06419400855920114	0.047075606276747506	0.7475035663338089	0.32952924393723254	0.9044222539229672	0.8216833095577746	0.03281027104136947	0.2225392296718973
sim_169	0.5848787446504993	0.9843081312410842	0.536376604850214	0.9343794579172611	0.9629101283880172	0.017118402282453638	0.06704707560627675	0.8801711840228246	0.7988587731811697	0.4079885877318117	0.23109843081312412	0.33523537803138376	0.8473609129814551	0.2781740370898716	0.854493580599144
sim_170	0.7104136947218259	0.29243937232524964	0.12268188302425106	0.9386590584878745	0.0014265335235378032	0.8830242510699001	0.5748930099857347	0.5192582025677603	0.6191155492154066	0.891583452211127	0.7360912981455064	0.21825962910128388	0.9329529243937232	0.2296718972895863	0.9358059914407989
sim_171	0.3566333808844508	0.14265335235378032	0.3880171184022825	0.7375178316690443	0.5306704707560628	0.1797432239657632	0.8174037089871612	0.703281027104137	0.7817403708987162	0.8773181169757489	0.09272467902995721	0.8659058487874465	0.9429386590584878	0.10128388017118402	0.6633380884450785
sim_173	0.4550641940085592	0.2796005706134094	0.6433666191155493	0.7560627674750356	0.6961483594864479	0.630527817403709	0.9115549215406562	0.009985734664764621	0.4222539229671897	0.5078459343794579	0.9315263908701854	0.6619115549215406	0.017118402282453638	0.818830242510699	0.666191155492154
sim_174	0.9686162624821684	0.5634807417974322	0.181169757489301	0.017118402282453638	0.5235378031383737	0.746077032810271	0.7902995720399429	0.052781740370898715	0.04850213980028531	0.717546362339515	0.33666191155492153	0.2995720399429387	0.39514978601997147	0.738944365192582	0.07988587731811697
sim_175	0.12268188302425106	0.6219686162624821	0.3166904422253923	0.0028530670470756064	0.9215406562054208	0.62339514978602	0.6348074179743224	0.20827389443651925	0.0912981455064194	0.47218259629101283	0.9243937232524965	0.16405135520684735	0.3537803138373752	0.5477888730385164	0.03138373751783167
sim_176	0.9543509272467903	0.4579172610556348	0.14978601997146934	0.9700427960057061	0.5634807417974322	0.44650499286733236	0.7417974322396577	0.9372325249643366	0.9914407988587732	0.9714693295292439	0.03281027104136947	0.46504992867332384	0.42082738944365194	0.9757489300998573	0.7731811697574893
sim_177	0.4893009985734665	0.25106990014265335	0.8773181169757489	0.28815977175463625	0.9885877318116976	0.5406562054208274	0.644793152639087	0.07703281027104136	0.5121255349500713	0.47360912981455067	0.9258202567760342	0.6219686162624821	0.7532097004279601	0.034236804564907276	0.28815977175463625
sim_178	0.8159771754636234	0.34807417974322397	0.9700427960057061	0.7788873038516405	0.23680456490727533	0.8616262482168331	0.5891583452211127	0.25962910128388017	0.5777460770328102	0.8273894436519258	0.2810271041369472	0.9771754636233951	0.05563480741797432	0.2724679029957204	0.362339514978602
sim_179	0.12696148359486448	0.9871611982881597	0.8744650499286734	0.985734664764622	0.7874465049928673	0.28245363766048504	0.7432239657631954	0.41512125534950073	0.8972895863052782	0.9657631954350927	0.03281027104136947	0.06704707560627675	0.37660485021398005	0.9985734664764622	0.8288159771754636
sim_181	0.0884450784593438	0.0442225392296719	0.3309557774607703	0.2781740370898716	0.28815977175463625	0.797432239657632	0.8773181169757489	0.7817403708987162	0.8573466476462197	0.4921540656205421	0.4108416547788873	0.760342368045649	0.81169757489301	0.32952924393723254	0.05135520684736091
sim_183	0.16119828815977175	1.0	0.07560627674750357	0.02282453637660485	0.6490727532097005	0.33808844507845937	0.9557774607703281	0.5135520684736091	0.4079885877318117	0.6747503566333809	0.05848787446504993	0.19400855920114124	0.7717546362339515	0.9500713266761769	0.0
sim_185	0.28815977175463625	0.9044222539229672	0.5178316690442225	0.025677603423680456	0.8944365192582026	0.5863052781740371	0.09843081312410841	0.3680456490727532	0.06562054208273894	0.68188302425107	0.3594864479315264	0.44650499286733236	0.818830242510699	0.4921540656205421	0.10984308131241084
sim_186	0.23823109843081314	0.8972895863052782	0.9472182596291013	0.9643366619115549	0.3723252496433666	0.978601997146933	0.8202567760342369	0.9101283880171184	1.0	0.26105563480741795	0.10841654778887304	0.9543509272467903	0.26105563480741795	0.24964336661911554	0.5263908701854494
sim_189	0.18972895863052783	0.9600570613409415	0.5420827389443652	0.7674750356633381	0.8573466476462197	0.1312410841654779	0.3566333808844508	0.985734664764622	0.9914407988587732	0.9828815977175464	0.7546362339514978	0.3437945791726106	0.3594864479315264	0.6676176890156919	0.3566333808844508
sim_190	0.8758915834522111	0.992867332382311	0.9800285306704708	0.6733238231098431	0.48787446504992865	0.1369472182596291	0.0	0.8801711840228246	0.19828815977175462	0.8345221112696148	0.6390870185449358	0.5106990014265336	0.1369472182596291	0.6804564907275321	0.0
sim_191	0.536376604850214	0.8559201141226819	0.5349500713266762	0.7189728958630528	0.0028530670470756064	0.6918687589158345	0.15121255349500715	0.6176890156918687	0.16690442225392296	0.7902995720399429	0.3166904422253923	0.8145506419400856	0.3609129814550642	0.5848787446504993	0.35805991440798857
sim_192	0.5306704707560628	0.29814550641940085	0.1797432239657632	0.14265335235378032	0.7689015691868759	0.11697574893009986	0.5477888730385164	0.579172610556348	0.3309557774607703	0.19971469329529243	0.9629101283880172	0.019971469329529243	0.948644793152639	0.037089871611982884	0.3751783166904422
sim_193	0.03851640513552068	0.3980028530670471	0.7146932952924394	0.8316690442225392	0.1754636233951498	0.776034236804565	0.905848787446505	0.442225392296719	0.7931526390870185	0.9415121255349501	0.7674750356633381	0.7047075606276747	0.04992867332382311	0.5306704707560628	0.7189728958630528
sim_194	0.49072753209700426	0.9172610556348074	0.15549215406562053	0.8687589158345221	0.9386590584878745	0.35805991440798857	0.7589158345221113	0.05848787446504993	0.6048502139800286	0.8231098430813124	0.15691868758915833	0.7902995720399429	0.03138373751783167	0.8987161198288159	0.7902995720399429
sim_195	0.7888730385164051	0.3751783166904422	0.06419400855920114	0.03851640513552068	0.6676176890156919	0.2796005706134094	0.7503566333808844	0.24251069900142652	0.09843081312410841	0.7874465049928673	0.4051355206847361	0.19258202567760344	0.42082738944365194	0.9186875891583453	0.43509272467902993
sim_196	0.8601997146932953	0.1797432239657632	0.17403708987161198	0.3651925820256776	0.9358059914407989	0.5420827389443652	0.2296718972895863	0.7817403708987162	0.7532097004279601	0.6875891583452212	0.4978601997146933	0.05420827389443652	0.9643366619115549	0.6619115549215406	0.1340941512125535
sim_197	0.0898716119828816	0.797432239657632	0.717546362339515	0.9329529243937232	0.4764621968616263	0.21540656205420827	0.6690442225392297	0.912981455064194	0.9557774607703281	0.6219686162624821	0.557774607703281	0.29243937232524964	0.5962910128388017	0.884450784593438	0.8659058487874465
sim_198	0.6718972895863052	0.8202567760342369	0.5520684736091298	0.3780313837375178	0.8059914407988588	0.05563480741797432	0.33238231098430815	0.536376604850214	0.29529243937232524	0.5962910128388017	0.052781740370898715	0.31383737517831667	0.7788873038516405	0.9643366619115549	0.15977175463623394
sim_199	0.19971469329529243	0.7489300998573466	0.4008559201141227	0.7161198288159771	0.38659058487874465	0.9472182596291013	0.48216833095577744	0.1754636233951498	0.5477888730385164	0.738944365192582	0.29243937232524964	0.8259629101283881	0.19686162624821682	0.6134094151212554	0.29529243937232524
