# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/mpox-otoole-2023.fasta <DASH-DASH>v0-steps 200000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/mpox-otoole-2023.log <DASH-DASH>v0-log-every 10000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/mpox-otoole-2023.trees <DASH-DASH>v0-tree-every 100000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/mpox-otoole-2023.dphy <DASH-DASH>v0-delphy-snapshot-every 100000 <DASH-DASH>v0-mpox-hack
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	apobec3.clock.rate	non_apobec3.clock.rate	age(OP415257|9000312|UK|2022-08)	age(MK783032|3030|Nigeria_Rivers_State|2017-11)	age(NC_063383|MPXV-M5312_HM12_Rivers|Nigeria_Rivers_State|2018-08)	treeLikelihood_really_logG	branchRates	coalescent	
18510000	343	-225056	43827.5	-268884	6.80761	2015.84	48.4334	59.2542	0.638318	1	0.359355	0.158973	0.159095	0.322577	0.000131473	4.54568e-06	0	4.78598	4.00872	-268884	0.0	-97.7357	
18520000	343	-225047	43827.3	-268874	6.22648	2016.42	47.2762	60.4099	0.686864	1	0.359355	0.158973	0.159095	0.322577	0.000122674	6.6032e-06	0	4.7827	4.04658	-268874	0.0	-97.8633	
18530000	343	-225048	43827.5	-268876	6.23312	2016.37	47.4261	57.5391	0.592157	1	0.359355	0.158973	0.159095	0.322577	0.000137417	5.24314e-06	0	4.71048	3.93765	-268876	0.0	-97.7424	
18540000	343	-225035	43831.4	-268866	6.40316	2016.2	46.2256	36.6644	0.50575	1	0.359355	0.158973	0.159095	0.322577	0.000124559	5.78971e-06	0	4.72455	4.00123	-268866	0.0	-94.2402	
18550000	343	-225028	43833.3	-268861	6.32898	2016.31	45.6372	25.8448	0.442102	1	0.359355	0.158973	0.159095	0.322577	0.000134264	6.71974e-06	0	4.73974	4.00343	-268861	0.0	-92.7512	
18560000	343	-225038	43832.2	-268870	6.35561	2016.26	46.5195	14.0773	0.345359	1	0.359355	0.158973	0.159095	0.322577	0.000140515	4.90949e-06	0	4.74736	4.01318	-268870	0.0	-94.4883	
18570000	343	-225036	43828.5	-268865	6.41363	2016.22	45.9785	23.4757	0.334054	1	0.359355	0.158973	0.159095	0.322577	0.000136592	7.39088e-06	0	4.79531	4.00473	-268865	0.0	-97.6733	
18580000	343	-225033	43831	-268864	6.21266	2016.4	45.9127	18.288	0.350884	1	0.359355	0.158973	0.159095	0.322577	0.000133375	5.55455e-06	0	4.71143	4.01156	-268864	0.0	-95.3649	
18590000	343	-225038	43829.7	-268867	6.32672	2016.27	46.4533	27.138	0.422789	1	0.359355	0.158973	0.159095	0.322577	0.000131332	6.29459e-06	0	4.7378	3.92689	-268867	0.0	-96.2556	
18600000	343	-225046	43828.5	-268874	6.49042	2016.1	47.3455	24.8657	0.460176	1	0.359355	0.158973	0.159095	0.322577	0.000132075	6.93856e-06	0	4.6999	3.98987	-268874	0.0	-97.5717	
18610000	343	-225018	43833.6	-268852	6.32945	2016.29	44.3497	44.8039	0.618821	1	0.359355	0.158973	0.159095	0.322577	0.000139884	6.11189e-06	0	4.72539	4.00175	-268852	0.0	-91.8719	
18620000	343	-225027	43832.3	-268859	6.51082	2016.14	45.3491	22.202	0.488296	1	0.359355	0.158973	0.159095	0.322577	0.000138197	6.9528e-06	0	4.76709	4.02256	-268859	0.0	-93.8661	
18630000	343	-225037	43830.5	-268868	6.59956	2016.03	46.3884	28.0895	0.464752	1	0.359355	0.158973	0.159095	0.322577	0.000120228	6.47372e-06	0	4.73398	4.00113	-268868	0.0	-95.4504	
18640000	343	-225049	43828.7	-268877	6.74393	2015.85	47.8081	27.9016	0.457069	1	0.359355	0.158973	0.159095	0.322577	0.000124545	5.98687e-06	0	4.73552	3.96822	-268877	0.0	-97.2186	
18650000	343	-225024	43832.4	-268857	6.44555	2016.14	44.9307	69.0531	0.693207	1	0.359355	0.158973	0.159095	0.322577	0.000137217	5.44645e-06	0	4.71854	3.99774	-268857	0.0	-92.6565	
18660000	343	-225028	43832.8	-268861	6.41789	2016.19	45.6045	60.1713	0.672903	1	0.359355	0.158973	0.159095	0.322577	0.000132201	6.33446e-06	0	4.69746	4.00918	-268861	0.0	-92.3676	
18670000	343	-225049	43829.9	-268879	6.51522	2016.15	47.9824	37.5951	0.519085	1	0.359355	0.158973	0.159095	0.322577	0.000121914	6.04889e-06	0	4.78564	4.00054	-268879	0.0	-95.7492	
18680000	343	-225034	43832.9	-268867	6.51434	2016.08	46.2766	31.3733	0.510175	1	0.359355	0.158973	0.159095	0.322577	0.000135404	5.33323e-06	0	4.68774	3.9446	-268867	0.0	-92.8887	
18690000	343	-225040	43831.5	-268872	6.82607	2015.8	47.0135	55.1062	0.644947	1	0.359355	0.158973	0.159095	0.322577	0.000131169	6.47819e-06	0	4.77285	3.96003	-268872	0.0	-93.7614	
18700000	343	-225081	43824.2	-268905	7.13431	2015.52	51.2331	57.3731	0.577626	1	0.359355	0.158973	0.159095	0.322577	0.000107575	4.04163e-06	0	4.77143	3.99823	-268905	0.0	-101.061	
18710000	343	-225054	43828.4	-268882	7.34379	2015.32	48.4527	73.6515	0.67462	1	0.359355	0.158973	0.159095	0.322577	0.000126184	6.18139e-06	0	4.77045	4.01058	-268882	0.0	-96.605	
18720000	343	-225074	43827.9	-268902	7.75556	2014.87	51.2642	23.3576	0.413035	1	0.359355	0.158973	0.159095	0.322577	0.000112077	6.34578e-06	0	4.76593	4.02401	-268902	0.0	-98.2652	
18730000	343	-225086	43824.3	-268910	7.80867	2014.79	52.3406	23.2742	0.427931	1	0.359355	0.158973	0.159095	0.322577	0.000128246	6.45255e-06	0	4.70452	3.94443	-268910	0.0	-101.828	
18740000	343	-225082	43825.2	-268907	7.40737	2015.18	52.0823	21.8653	0.358777	1	0.359355	0.158973	0.159095	0.322577	0.000116954	5.02953e-06	0	4.68259	3.99101	-268907	0.0	-100.957	
18750000	343	-225074	43826.4	-268901	7.00759	2015.64	50.7302	19.7795	0.357812	1	0.359355	0.158973	0.159095	0.322577	0.000109615	4.39173e-06	0	4.76873	3.99798	-268901	0.0	-99.9679	
18760000	343	-225050	43828.4	-268878	6.58133	2016.03	47.8877	16.8684	0.276525	1	0.359355	0.158973	0.159095	0.322577	0.000123991	5.92471e-06	0	4.70898	3.98326	-268878	0.0	-98.0387	
18770000	343	-225024	43833.9	-268858	6.50259	2016.16	45.1213	11.0525	0.277907	1	0.359355	0.158973	0.159095	0.322577	0.000140101	6.06817e-06	0	4.80511	4.04436	-268858	0.0	-93.0348	
18780000	343	-225030	43832	-268862	6.12369	2016.52	45.2524	32.9164	0.539555	1	0.359355	0.158973	0.159095	0.322577	0.000120617	5.05614e-06	0	4.74906	4.04817	-268862	0.0	-93.8247	
18790000	343	-225021	43833.5	-268855	6.1292	2016.46	44.7343	25.9238	0.519293	1	0.359355	0.158973	0.159095	0.322577	0.000129014	6.58731e-06	0	4.73404	3.98688	-268855	0.0	-92.554	
18800000	343	-225016	43833.9	-268850	6.22263	2016.43	44.1261	26.0092	0.504094	1	0.359355	0.158973	0.159095	0.322577	0.000139522	6.6628e-06	0	4.81541	4.06255	-268850	0.0	-92.1472	
18810000	343	-225013	43834.9	-268848	6.08382	2016.54	43.7685	22.8642	0.468791	1	0.359355	0.158973	0.159095	0.322577	0.000141637	5.7217e-06	0	4.77484	4.00589	-268848	0.0	-91.2665	
18820000	343	-225014	43834.6	-268849	6.12675	2016.53	43.9866	45.4693	0.627884	1	0.359355	0.158973	0.159095	0.322577	0.000138371	6.53379e-06	0	4.76301	4.0188	-268849	0.0	-90.8889	
18830000	343	-225014	43837	-268851	6.13625	2016.5	43.2873	29.5589	0.53292	1	0.359355	0.158973	0.159095	0.322577	0.000157489	8.38016e-06	0	4.76099	4.00794	-268851	0.0	-88.8617	
18840000	343	-225010	43837.4	-268848	6.34357	2016.28	43.2215	35.2119	0.64095	1	0.359355	0.158973	0.159095	0.322577	0.000138133	7.23035e-06	0	4.77714	3.98713	-268848	0.0	-88.2887	
18850000	343	-225009	43833.8	-268843	6.21097	2016.38	43.2315	70.4331	0.77918	1	0.359355	0.158973	0.159095	0.322577	0.000141472	7.28845e-06	0	4.69884	3.99666	-268843	0.0	-91.2268	
18860000	343	-225013	43833.1	-268846	6.05801	2016.61	43.4465	66.4369	0.716878	1	0.359355	0.158973	0.159095	0.322577	0.000151405	5.50111e-06	0	4.79643	4.016	-268846	0.0	-91.9696	
18870000	343	-225043	43828.8	-268872	6.22521	2016.4	46.8274	46.9942	0.544171	1	0.359355	0.158973	0.159095	0.322577	0.000120385	7.21005e-06	0	4.72985	4.03114	-268872	0.0	-96.6032	
18880000	343	-225053	43827.6	-268880	6.32167	2016.29	48.1481	39.1187	0.612631	1	0.359355	0.158973	0.159095	0.322577	0.000127497	5.21193e-06	0	4.72103	3.94853	-268880	0.0	-98.0546	
18890000	343	-225027	43832.9	-268859	6.14197	2016.49	45.3502	24.8319	0.434429	1	0.359355	0.158973	0.159095	0.322577	0.000138482	6.03133e-06	0	4.75687	4.01098	-268859	0.0	-93.1569	
18900000	343	-225018	43834.2	-268852	6.11495	2016.48	44.415	22.1316	0.477425	1	0.359355	0.158973	0.159095	0.322577	0.000130813	6.47728e-06	0	4.72575	3.9616	-268852	0.0	-92.0225	
18910000	343	-225010	43835.2	-268845	5.94097	2016.69	43.3814	39.027	0.643912	1	0.359355	0.158973	0.159095	0.322577	0.000152689	6.46538e-06	0	4.72602	4.04682	-268845	0.0	-90.4332	
18920000	343	-225015	43831.4	-268846	6.08076	2016.57	43.6028	84.0886	0.773728	1	0.359355	0.158973	0.159095	0.322577	0.000147712	7.28008e-06	0	4.80802	4.03761	-268846	0.0	-93.5052	
18930000	343	-225024	43830.8	-268855	6.15816	2016.51	44.6193	78.3949	0.682925	1	0.359355	0.158973	0.159095	0.322577	0.00012604	7.4745e-06	0	4.77067	4.06141	-268855	0.0	-94.1413	
18940000	343	-225029	43831.4	-268861	6.02617	2016.63	45.1186	20.6698	0.394592	1	0.359355	0.158973	0.159095	0.322577	0.000131423	9.06866e-06	0	4.7829	4.01173	-268861	0.0	-94.8629	
18950000	343	-225022	43833.2	-268855	5.98209	2016.63	44.7714	17.4807	0.392974	1	0.359355	0.158973	0.159095	0.322577	0.000137995	7.19964e-06	0	4.78386	4.02069	-268855	0.0	-93.2089	
18960000	343	-225016	43834.8	-268851	6.07362	2016.52	44.2553	22.3905	0.446255	1	0.359355	0.158973	0.159095	0.322577	0.000132354	6.58205e-06	0	4.68266	3.9438	-268851	0.0	-91.3817	
18970000	343	-225022	43832.7	-268855	6.13554	2016.48	44.6633	24.3862	0.39451	1	0.359355	0.158973	0.159095	0.322577	0.000147027	6.83154e-06	0	4.77445	4.00178	-268855	0.0	-93.3801	
18980000	343	-225015	43835.5	-268851	6.22424	2016.38	44.2486	20.147	0.419438	1	0.359355	0.158973	0.159095	0.322577	0.000139211	6.22008e-06	0	4.70948	3.99926	-268851	0.0	-90.7453	
18990000	343	-225010	43837	-268847	6.25986	2016.38	43.6207	10.4382	0.275383	1	0.359355	0.158973	0.159095	0.322577	0.000151956	6.13607e-06	0	4.80429	3.98526	-268847	0.0	-89.9488	
19000000	343	-225019	43835.5	-268855	6.26531	2016.33	44.7405	37.3426	0.554907	1	0.359355	0.158973	0.159095	0.322577	0.000141373	6.34198e-06	0	4.68968	4.00476	-268855	0.0	-90.1328	
19010000	343	-225028	43833.9	-268862	6.52242	2016.14	45.3732	31.8373	0.50204	1	0.359355	0.158973	0.159095	0.322577	0.000145258	4.93541e-06	0	4.79204	4.04212	-268862	0.0	-91.9122	
19020000	343	-225031	43833.2	-268864	6.44237	2016.22	45.7959	28.0917	0.494839	1	0.359355	0.158973	0.159095	0.322577	0.000145245	6.35989e-06	0	4.75822	4.04474	-268864	0.0	-92.7948	
19030000	343	-225031	43828.6	-268860	6.06048	2016.56	45.098	93.6685	0.683985	1	0.359355	0.158973	0.159095	0.322577	0.000154222	6.73e-06	0	4.78612	4.00703	-268860	0.0	-96.1234	
19040000	343	-225031	43828.7	-268860	5.99088	2016.62	45.4572	151.028	0.873434	1	0.359355	0.158973	0.159095	0.322577	0.000135657	6.83314e-06	0	4.77153	4.02285	-268860	0.0	-95.5006	
19050000	343	-225039	43829.9	-268869	6.60401	2015.98	46.3542	163.589	0.889759	1	0.359355	0.158973	0.159095	0.322577	0.000133517	4.79358e-06	0	4.6926	3.98502	-268869	0.0	-94.2728	
19060000	343	-225033	43831.5	-268865	6.47221	2016.13	45.7584	55.6592	0.663539	1	0.359355	0.158973	0.159095	0.322577	0.000145075	4.9784e-06	0	4.69564	3.9929	-268865	0.0	-93.715	
19070000	343	-225028	43834.1	-268862	6.51414	2016.14	45.7002	28.4527	0.478459	1	0.359355	0.158973	0.159095	0.322577	0.000135908	5.60565e-06	0	4.73777	4.05805	-268862	0.0	-91.8698	
19080000	343	-225056	43827.4	-268884	6.61224	2016.05	48.6412	9.2649	0.187317	1	0.359355	0.158973	0.159095	0.322577	0.000127619	6.7826e-06	0	4.81178	4.055	-268884	0.0	-99.6688	
19090000	343	-225053	43826.4	-268880	6.29607	2016.31	48.1467	24.8035	0.424263	1	0.359355	0.158973	0.159095	0.322577	0.000127143	5.49006e-06	0	4.75994	4.0194	-268880	0.0	-99.6479	
19100000	343	-225047	43828.8	-268875	6.31233	2016.31	47.4469	19.3737	0.418494	1	0.359355	0.158973	0.159095	0.322577	0.000129724	7.11648e-06	0	4.74956	4.02756	-268875	0.0	-97.5655	
19110000	343	-225053	43828.8	-268882	6.60355	2016.06	48.4092	27.5464	0.437235	1	0.359355	0.158973	0.159095	0.322577	0.000121008	6.80297e-06	0	4.76806	4.05938	-268882	0.0	-97.1692	
19120000	343	-225043	43830.9	-268874	6.45111	2016.17	47.1815	22.5367	0.451502	1	0.359355	0.158973	0.159095	0.322577	0.000126728	7.35101e-06	0	4.7397	4.02083	-268874	0.0	-95.2992	
19130000	343	-225058	43826.3	-268885	6.20816	2016.45	48.8165	43.5518	0.511647	1	0.359355	0.158973	0.159095	0.322577	0.000128194	6.38072e-06	0	4.75093	4.02978	-268885	0.0	-99.2629	
19140000	343	-225050	43827.4	-268877	6.35002	2016.28	47.7758	58.477	0.683804	1	0.359355	0.158973	0.159095	0.322577	0.000127226	6.65472e-06	0	4.76154	4.02786	-268877	0.0	-97.8088	
19150000	343	-225044	43827.6	-268871	6.1185	2016.52	46.7999	91.6072	0.772597	1	0.359355	0.158973	0.159095	0.322577	0.000138746	7.1056e-06	0	4.76273	3.99926	-268871	0.0	-97.1879	
19160000	343	-225031	43831.5	-268862	6.2409	2016.37	45.7546	58.9177	0.633697	1	0.359355	0.158973	0.159095	0.322577	0.000134126	6.01538e-06	0	4.72678	3.99956	-268862	0.0	-93.7381	
19170000	343	-225030	43830.7	-268860	5.94226	2016.69	45.2327	58.0114	0.65719	1	0.359355	0.158973	0.159095	0.322577	0.000143569	8.02855e-06	0	4.75977	3.98535	-268860	0.0	-94.5221	
19180000	343	-225055	43826.3	-268881	6.14313	2016.46	48.0745	40.7153	0.526558	1	0.359355	0.158973	0.159095	0.322577	0.000142955	6.04064e-06	0	4.74601	3.99835	-268881	0.0	-99.3124	
19190000	343	-225041	43830.3	-268871	5.997	2016.66	46.9443	44.4309	0.568523	1	0.359355	0.158973	0.159095	0.322577	0.000133154	6.57222e-06	0	4.77082	4.0511	-268871	0.0	-95.213	
19200000	343	-225050	43830.4	-268881	6.45167	2016.15	48.186	34.766	0.531859	1	0.359355	0.158973	0.159095	0.322577	0.000136651	5.64463e-06	0	4.71454	3.93791	-268881	0.0	-95.3401	
19210000	343	-225042	43830.8	-268872	6.47853	2016.18	47.0734	32.4716	0.472307	1	0.359355	0.158973	0.159095	0.322577	0.000136338	6.10003e-06	0	4.81005	4.04864	-268872	0.0	-95.0486	
19220000	343	-225047	43830	-268877	6.53519	2016.07	47.5802	23.253	0.421936	1	0.359355	0.158973	0.159095	0.322577	0.00011558	6.99442e-06	0	4.75677	3.99609	-268877	0.0	-96.1626	
19230000	343	-225046	43828.1	-268874	6.39709	2016.22	47.3423	27.6804	0.394199	1	0.359355	0.158973	0.159095	0.322577	0.000124123	6.41306e-06	0	4.75902	3.97568	-268874	0.0	-97.83	
19240000	343	-225033	43830.8	-268864	6.45143	2016.14	45.9095	13.9353	0.268427	1	0.359355	0.158973	0.159095	0.322577	0.000140661	5.87991e-06	0	4.68882	4.00681	-268864	0.0	-95.8518	
19250000	343	-225033	43832.2	-268865	6.36031	2016.27	46.1608	13.0628	0.279115	1	0.359355	0.158973	0.159095	0.322577	0.000133788	6.27116e-06	0	4.75584	4.00529	-268865	0.0	-94.5599	
19260000	343	-225041	43829.8	-268871	6.39803	2016.27	46.9188	23.1637	0.410966	1	0.359355	0.158973	0.159095	0.322577	0.000135925	6.29103e-06	0	4.79792	3.99978	-268871	0.0	-96.3799	
19270000	343	-225027	43832.5	-268859	6.11469	2016.49	44.8133	24.7792	0.455812	1	0.359355	0.158973	0.159095	0.322577	0.000136299	4.32203e-06	0	4.7298	3.99138	-268859	0.0	-93.5893	
19280000	343	-225009	43835.5	-268844	6.08415	2016.54	43.3374	25.9457	0.474939	1	0.359355	0.158973	0.159095	0.322577	0.000134865	7.50643e-06	0	4.75602	4.03655	-268844	0.0	-90.5572	
19290000	343	-224987	43839.3	-268826	6.12503	2016.52	41.1479	21.771	0.469841	1	0.359355	0.158973	0.159095	0.322577	0.000150153	6.7993e-06	0	4.7603	4.00312	-268826	0.0	-86.9292	
19300000	343	-225001	43837.5	-268839	6.12888	2016.53	42.4873	28.3183	0.531741	1	0.359355	0.158973	0.159095	0.322577	0.000160049	6.88303e-06	0	4.78856	4.01726	-268839	0.0	-88.4279	
19310000	343	-225016	43833.9	-268850	6.121	2016.49	44.0368	45.6895	0.610877	1	0.359355	0.158973	0.159095	0.322577	0.000132637	5.55712e-06	0	4.77021	4.01725	-268850	0.0	-91.5844	
19320000	343	-225023	43833.2	-268857	6.37949	2016.26	44.8281	13.6731	0.314252	1	0.359355	0.158973	0.159095	0.322577	0.000141672	8.00601e-06	0	4.73581	3.97556	-268857	0.0	-93.4806	
19330000	344	-225047	43832.2	-268879	6.30314	2016.29	45.9958	20.7114	0.407884	1	0.359355	0.158973	0.159095	0.322577	0.0001448	6.65476e-06	0	4.69939	3.96261	-268879	0.0	-94.058	
19340000	344	-225058	43830.2	-268888	6.50908	2016.15	46.9734	26.6187	0.417245	1	0.359355	0.158973	0.159095	0.322577	0.000141471	4.91067e-06	0	4.77867	4.03908	-268888	0.0	-95.8055	
19350000	344	-225078	43828.2	-268907	6.72517	2015.93	49.7045	42.8634	0.556677	1	0.359355	0.158973	0.159095	0.322577	0.000109748	6.15109e-06	0	4.74725	4.05434	-268907	0.0	-97.2981	
19360000	343	-225028	43833.5	-268861	6.49883	2016.1	45.5202	49.1614	0.628167	1	0.359355	0.158973	0.159095	0.322577	0.000141864	7.01811e-06	0	4.75419	3.99161	-268861	0.0	-91.8274	
19370000	343	-225026	43832.5	-268858	6.42954	2016.2	45.069	54.4874	0.699097	1	0.359355	0.158973	0.159095	0.322577	0.0001244	5.70622e-06	0	4.77759	4.03678	-268858	0.0	-92.7972	
19380000	343	-225028	43833	-268861	6.31169	2016.33	45.5967	42.381	0.581285	1	0.359355	0.158973	0.159095	0.322577	0.000131644	6.58797e-06	0	4.72945	4.02781	-268861	0.0	-92.5862	
19390000	343	-225032	43832	-268864	6.35361	2016.27	45.9998	25.655	0.46867	1	0.359355	0.158973	0.159095	0.322577	0.000131717	6.62878e-06	0	4.70884	3.96626	-268864	0.0	-94.0617	
19400000	343	-225043	43830	-268873	6.59722	2016.04	47.1085	10.0367	0.232494	1	0.359355	0.158973	0.159095	0.322577	0.00012533	7.50138e-06	0	4.79289	4.03669	-268873	0.0	-96.9863	
19410000	343	-225073	43823.4	-268896	6.63905	2015.97	50.5132	6.82777	0.111883	1	0.359355	0.158973	0.159095	0.322577	0.000124373	5.74116e-06	0	4.74034	3.99723	-268896	0.0	-104.038	
19420000	343	-225053	43827.7	-268881	6.63255	2016.01	48.2139	15.3204	0.319391	1	0.359355	0.158973	0.159095	0.322577	0.000133126	6.77292e-06	0	4.7844	4.06028	-268881	0.0	-98.9262	
19430000	343	-225049	43829.8	-268878	6.82315	2015.82	47.6745	24.9657	0.453196	1	0.359355	0.158973	0.159095	0.322577	0.000116077	5.08385e-06	0	4.79566	4.04472	-268878	0.0	-96.3113	
19440000	343	-225036	43829.4	-268865	6.22935	2016.37	46.0111	44.7005	0.573542	1	0.359355	0.158973	0.159095	0.322577	0.000142951	6.76038e-06	0	4.75638	3.99779	-268865	0.0	-96.0767	
19450000	343	-225021	43833.4	-268854	6.07891	2016.55	44.5827	41.9818	0.564039	1	0.359355	0.158973	0.159095	0.322577	0.000134736	7.63377e-06	0	4.74198	3.95938	-268854	0.0	-92.1899	
19460000	343	-225000	43835.9	-268836	5.84973	2016.73	42.3219	30.3425	0.602358	1	0.359355	0.158973	0.159095	0.322577	0.000140998	7.88151e-06	0	4.69064	3.95398	-268836	0.0	-89.9279	
19470000	343	-224995	43837.6	-268833	5.85966	2016.78	41.8225	37.2135	0.64152	1	0.359355	0.158973	0.159095	0.322577	0.000157778	6.10218e-06	0	4.79729	4.00321	-268833	0.0	-88.1125	
19480000	343	-225010	43835.5	-268846	5.99751	2016.63	43.0619	43.5863	0.588961	1	0.359355	0.158973	0.159095	0.322577	0.000165867	6.03294e-06	0	4.75641	3.97895	-268846	0.0	-89.9826	
19490000	343	-224986	43839.9	-268826	5.89079	2016.72	41.1549	33.8032	0.623483	1	0.359355	0.158973	0.159095	0.322577	0.000147465	7.69919e-06	0	4.70551	3.99567	-268826	0.0	-85.8269	
19500000	343	-224998	43838.8	-268837	6.17849	2016.48	42.4831	23.0847	0.49001	1	0.359355	0.158973	0.159095	0.322577	0.000146693	7.3795e-06	0	4.7802	4.00165	-268837	0.0	-87.414	
19510000	343	-224979	43842.6	-268822	5.95862	2016.63	40.5684	10.3287	0.296629	1	0.359355	0.158973	0.159095	0.322577	0.000138573	7.35521e-06	0	4.70239	3.96849	-268822	0.0	-84.3881	
19520000	343	-224990	43841.2	-268831	6.1491	2016.46	41.6798	17.3489	0.413199	1	0.359355	0.158973	0.159095	0.322577	0.00014498	8.19952e-06	0	4.77035	3.96861	-268831	0.0	-85.2585	
19530000	343	-225003	43837.5	-268841	6.09283	2016.52	42.9158	15.7338	0.377989	1	0.359355	0.158973	0.159095	0.322577	0.000146835	7.31814e-06	0	4.71748	4.02554	-268841	0.0	-89.065	
19540000	343	-225004	43836.8	-268841	6.18445	2016.42	43.0146	11.7915	0.285126	1	0.359355	0.158973	0.159095	0.322577	0.00013653	7.10294e-06	0	4.69451	3.9661	-268841	0.0	-89.9853	
19550000	343	-225035	43832	-268867	6.38926	2016.27	46.3343	10.7194	0.251302	1	0.359355	0.158973	0.159095	0.322577	0.00012345	6.37347e-06	0	4.75416	4.03413	-268867	0.0	-94.9076	
19560000	343	-225039	43830.1	-268869	6.53738	2016.13	46.1387	9.52108	0.158075	1	0.359355	0.158973	0.159095	0.322577	0.000117107	8.28134e-06	0	4.79251	4.04255	-268869	0.0	-96.9884	
19570000	343	-225036	43831.3	-268867	6.30439	2016.32	46.3219	13.5667	0.298017	1	0.359355	0.158973	0.159095	0.322577	0.000139812	5.70151e-06	0	4.78643	3.98887	-268867	0.0	-95.3527	
19580000	343	-225035	43832.7	-268868	6.65569	2016.01	46.39	24.2769	0.428188	1	0.359355	0.158973	0.159095	0.322577	0.000141447	6.40609e-06	0	4.77197	4.07971	-268868	0.0	-93.4495	
19590000	343	-225052	43827.7	-268879	6.30402	2016.31	48.0118	13.0404	0.312473	1	0.359355	0.158973	0.159095	0.322577	0.000124952	5.23477e-06	0	4.71733	4.02123	-268879	0.0	-99.0694	
19600000	343	-225041	43832.2	-268873	6.71559	2015.93	47.2099	21.4644	0.426981	1	0.359355	0.158973	0.159095	0.322577	0.000124814	5.87271e-06	0	4.76635	4.02941	-268873	0.0	-94.0288	
19610000	343	-225035	43831	-268866	6.23238	2016.36	46.1863	26.9953	0.527545	1	0.359355	0.158973	0.159095	0.322577	0.000129197	7.25658e-06	0	4.72813	3.93455	-268866	0.0	-94.9405	
19620000	343	-225012	43835.1	-268847	5.98545	2016.61	43.6295	40.1571	0.640038	1	0.359355	0.158973	0.159095	0.322577	0.000148473	6.30438e-06	0	4.677	4.00574	-268847	0.0	-90.4962	
19630000	343	-225016	43833.3	-268849	5.99849	2016.65	44.0479	42.1729	0.571335	1	0.359355	0.158973	0.159095	0.322577	0.000142718	5.94245e-06	0	4.74758	4.01929	-268849	0.0	-92.238	
19640000	343	-225010	43835.1	-268845	5.99896	2016.6	43.3948	43.848	0.657161	1	0.359355	0.158973	0.159095	0.322577	0.000132485	5.94669e-06	0	4.7583	3.99802	-268845	0.0	-90.3742	
19650000	343	-225002	43837.5	-268840	5.84835	2016.76	42.8051	24.6067	0.512221	1	0.359355	0.158973	0.159095	0.322577	0.000142283	7.57488e-06	0	4.76844	3.97928	-268840	0.0	-88.6242	
19660000	343	-225008	43835.6	-268843	6.06051	2016.57	43.1433	33.0576	0.533549	1	0.359355	0.158973	0.159095	0.322577	0.000136012	8.30298e-06	0	4.77993	4.03015	-268843	0.0	-90.2322	
19670000	343	-225008	43834.6	-268842	5.98528	2016.63	43.1238	35.7488	0.534887	1	0.359355	0.158973	0.159095	0.322577	0.000150294	6.67825e-06	0	4.74925	3.98914	-268842	0.0	-91.0707	
19680000	343	-225008	43836.7	-268845	6.62868	2016.03	43.4899	32.5911	0.567843	1	0.359355	0.158973	0.159095	0.322577	0.000137768	6.7477e-06	0	4.82233	4.07411	-268845	0.0	-89.1092	
19690000	343	-225045	43830	-268875	6.62162	2015.98	47.4721	68.761	0.696023	1	0.359355	0.158973	0.159095	0.322577	0.000125786	5.96958e-06	0	4.73664	3.93628	-268875	0.0	-94.9928	
19700000	343	-225035	43829.3	-268865	6.46572	2016.17	46.0942	52.201	0.68468	1	0.359355	0.158973	0.159095	0.322577	0.000132197	6.66524e-06	0	4.79303	4.0466	-268865	0.0	-96.0562	
19710000	343	-225019	43834	-268853	6.06553	2016.57	44.1391	39.6757	0.558763	1	0.359355	0.158973	0.159095	0.322577	0.000153283	5.36364e-06	0	4.76663	3.99128	-268853	0.0	-91.5711	
19720000	343	-225031	43828.1	-268859	6.28298	2016.37	45.2888	96.4993	0.717039	1	0.359355	0.158973	0.159095	0.322577	0.00013708	6.5742e-06	0	4.81459	4.02123	-268859	0.0	-96.6429	
19730000	343	-225017	43831.5	-268849	6.27959	2016.39	43.9998	59.4207	0.648637	1	0.359355	0.158973	0.159095	0.322577	0.000134674	6.48703e-06	0	4.8042	4.07426	-268849	0.0	-93.7459	
19740000	343	-225007	43834.2	-268841	6.26491	2016.36	42.9731	68.1977	0.696553	1	0.359355	0.158973	0.159095	0.322577	0.000141598	6.44124e-06	0	4.75026	4.01161	-268841	0.0	-90.8481	
19750000	343	-225024	43829.3	-268854	6.35396	2016.31	44.4737	96.5322	0.757404	1	0.359355	0.158973	0.159095	0.322577	0.000145468	7.5417e-06	0	4.8298	4.04857	-268854	0.0	-95.4031	
19760000	343	-225009	43834.2	-268843	6.04139	2016.61	43.2443	58.2443	0.686273	1	0.359355	0.158973	0.159095	0.322577	0.000137146	6.97687e-06	0	4.80627	4.01591	-268843	0.0	-90.993	
