replicate	mu	alpha	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_015	0.20114122681883023	0.7232524964336662	0.20970042796005706	0.04136947218259629	0.5734664764621968	0.08416547788873038	0.9900142653352354	0.1840228245363766	0.6690442225392297	0.8459343794579173
sim_016	0.9557774607703281	0.39229671897289586	0.33523537803138376	0.4793152639087018	0.7874465049928673	0.5620542082738944	0.6291012838801712	0.21540656205420827	0.9358059914407989	0.9814550641940085
sim_017	0.9942938659058488	0.6647646219686163	0.037089871611982884	0.8530670470756063	0.2867332382310984	0.2867332382310984	0.8730385164051355	0.39514978601997147	0.30527817403708984	0.09415121255349501
sim_018	0.38231098430813126	0.16119828815977175	0.48787446504992865	0.6191155492154066	0.37089871611982883	0.042796005706134094	0.9529243937232525	0.884450784593438	0.43937232524964337	0.5991440798858774
sim_019	0.06562054208273894	0.7546362339514978	0.8359486447931527	0.07988587731811697	0.8445078459343794	0.15691868758915833	0.9001426533523538	0.5106990014265336	0.28815977175463625	0.8316690442225392
sim_020	0.19400855920114124	0.5549215406562055	0.912981455064194	0.6162624821683309	0.49358059914407987	0.8644793152639088	0.4507845934379458	0.8773181169757489	0.03281027104136947	0.9300998573466477
sim_021	0.06990014265335236	0.5606276747503567	0.42368045649072755	0.7018544935805991	0.16262482168330955	0.5534950071326676	0.6419400855920114	0.02710413694721826	0.8659058487874465	0.16690442225392296
sim_022	0.08416547788873038	0.1369472182596291	0.5106990014265336	0.7874465049928673	0.8659058487874465	0.5420827389443652	0.43651925820256776	0.47503566333808844	0.5920114122681883	0.39942938659058486
sim_023	0.12553495007132667	0.746077032810271	0.8616262482168331	0.8388017118402282	0.29814550641940085	0.08273894436519258	0.31383737517831667	0.8887303851640513	0.46504992867332384	0.4008559201141227
sim_024	0.1369472182596291	0.04850213980028531	0.8801711840228246	0.32952924393723254	0.06419400855920114	0.6619115549215406	0.48216833095577744	0.2211126961483595	0.43509272467902993	0.5734664764621968
sim_025	0.5320970042796006	0.8687589158345221	0.6975748930099858	0.543509272467903	0.9771754636233951	0.4921540656205421	0.9686162624821684	0.10984308131241084	0.017118402282453638	0.4051355206847361
sim_026	0.5449358059914408	0.07275320970042796	0.2553495007132668	0.16975748930099857	0.8887303851640513	0.905848787446505	0.04850213980028531	0.9115549215406562	0.48216833095577744	0.19686162624821682
sim_027	0.15406562054208273	0.7018544935805991	0.514978601997147	0.6490727532097005	0.5392296718972895	0.4079885877318117	0.2282453637660485	0.12268188302425106	0.9101283880171184	0.2838801711840228
sim_029	0.7646219686162625	0.43509272467902993	0.38944365192582026	0.12696148359486448	0.4593437945791726	0.05991440798858773	0.181169757489301	0.5463623395149786	0.978601997146933	0.33523537803138376
sim_030	0.40228245363766046	0.8530670470756063	0.31383737517831667	0.8416547788873039	0.06562054208273894	0.2524964336661912	0.5763195435092725	0.3680456490727532	0.6975748930099858	0.07988587731811697
sim_031	0.2524964336661912	0.6676176890156919	0.7275320970042796	0.7803138373751783	0.3338088445078459	0.9329529243937232	0.06704707560627675	0.7774607703281027	0.5335235378031383	0.644793152639087
sim_032	0.11982881597717546	0.48787446504992865	0.6562054208273894	0.3751783166904422	0.46790299572039945	0.33951497860199714	0.21968616262482168	0.8630527817403709	0.4764621968616263	0.5278174037089871
sim_033	0.12410841654778887	0.7774607703281027	0.5278174037089871	0.4051355206847361	0.06704707560627675	0.1797432239657632	0.9101283880171184	0.28815977175463625	0.6176890156918687	0.5863052781740371
sim_034	0.9500713266761769	0.19828815977175462	0.06562054208273894	0.08131241084165478	0.38088445078459343	0.07988587731811697	0.8245363766048502	0.23109843081312412	0.7004279600570613	0.4550641940085592
sim_035	0.8259629101283881	0.17118402282453637	0.20970042796005706	0.43366619115549215	0.5278174037089871	0.03138373751783167	0.9172610556348074	0.6733238231098431	0.5049928673323824	0.6333808844507846
sim_036	0.3780313837375178	0.9714693295292439	0.543509272467903	0.7104136947218259	0.17118402282453637	0.09843081312410841	0.042796005706134094	0.8930099857346647	0.8744650499286734	0.181169757489301
sim_037	0.07988587731811697	0.8815977175463623	0.8145506419400856	0.5748930099857347	0.8744650499286734	0.9343794579172611	0.05991440798858773	0.6647646219686163	0.3437945791726106	0.833095577746077
sim_038	0.7089871611982882	0.6918687589158345	0.21683309557774608	0.7018544935805991	0.1340941512125535	0.0042796005706134095	0.6633380884450785	0.5763195435092725	0.9900142653352354	0.3181169757489301
sim_039	0.463623395149786	0.042796005706134094	0.5777460770328102	0.38659058487874465	0.9814550641940085	0.30099857346647646	0.6219686162624821	0.6319543509272468	0.572039942938659	0.24821683309557774
sim_040	0.30385164051355207	0.24536376604850213	0.47075606276747506	0.42938659058487877	0.1398002853067047	0.021398002853067047	0.35520684736091296	0.23109843081312412	0.9942938659058488	0.6790299572039943
sim_041	0.9657631954350927	0.03566333808844508	0.33808844507845937	0.5734664764621968	0.24821683309557774	0.8687589158345221	0.14978601997146934	0.2838801711840228	0.854493580599144	0.7061340941512125
sim_042	0.5777460770328102	0.43366619115549215	0.3181169757489301	0.724679029957204	0.04992867332382311	0.9771754636233951	0.6704707560627675	0.042796005706134094	0.12268188302425106	0.5805991440798859
sim_043	0.43081312410841655	0.912981455064194	0.7746077032810271	0.41797432239657634	0.340941512125535	0.02282453637660485	0.5520684736091298	0.33951497860199714	0.905848787446505	0.6490727532097005
sim_044	0.6861626248216833	0.7332382310984308	0.463623395149786	0.5848787446504993	0.0912981455064194	0.46219686162624823	0.5078459343794579	0.2796005706134094	0.7432239657631954	0.9543509272467903
sim_045	0.14122681883024252	0.20114122681883023	0.6476462196861626	0.33523537803138376	0.630527817403709	0.47788873038516405	0.8573466476462197	0.6176890156918687	0.11126961483594865	0.8516405135520685
sim_047	0.41797432239657634	0.6276747503566333	0.8487874465049928	0.8373751783166904	0.9443651925820257	0.920114122681883	0.5449358059914408	0.5748930099857347	0.052781740370898715	0.11840228245363767
sim_048	0.23537803138373753	0.9343794579172611	0.28530670470756064	0.1326676176890157	0.43651925820256776	0.1768901569186876	0.38516405135520687	0.3780313837375178	0.8673323823109843	0.8773181169757489
sim_049	0.09985734664764621	0.717546362339515	0.23537803138373753	0.3437945791726106	0.5263908701854494	0.703281027104137	0.609129814550642	0.5263908701854494	0.17403708987161198	0.6562054208273894
sim_050	0.028530670470756064	0.7346647646219686	0.6148359486447932	0.2239657631954351	0.7517831669044223	0.9900142653352354	0.3281027104136947	0.042796005706134094	0.5007132667617689	0.9472182596291013
sim_051	0.6176890156918687	0.39657631954350925	0.6861626248216833	0.9457917261055635	0.015691868758915834	0.6547788873038516	0.2767475035663338	0.3181169757489301	0.9557774607703281	0.47503566333808844
sim_052	0.7960057061340942	0.21683309557774608	0.4522111269614836	0.4136947218259629	0.5064194008559201	0.1398002853067047	0.3024251069900143	0.8102710413694721	0.797432239657632	0.23537803138373753
sim_053	0.9942938659058488	0.37089871611982883	0.0912981455064194	0.463623395149786	0.9771754636233951	0.5991440798858774	0.39657631954350925	0.4222539229671897	0.6005706134094151	0.4194008559201141
sim_054	0.24821683309557774	0.703281027104137	0.8616262482168331	0.776034236804565	0.17403708987161198	0.4008559201141227	0.7631954350927247	0.43794579172610554	0.43081312410841655	0.48502139800285304
sim_056	0.7689015691868759	0.26390870185449355	0.2967189728958631	0.7189728958630528	0.9957203994293866	0.29101283880171186	0.5962910128388017	0.23823109843081314	0.9229671897289586	0.21112696148359486
sim_057	0.014265335235378032	0.25392296718972895	0.8801711840228246	0.29101283880171186	0.5378031383737518	0.9700427960057061	0.04850213980028531	0.38659058487874465	0.738944365192582	0.42796005706134094
sim_059	0.5777460770328102	0.9029957203994294	0.23109843081312412	0.2781740370898716	0.7831669044222539	0.8930099857346647	0.2253922967189729	0.6918687589158345	0.442225392296719	0.5948644793152639
sim_060	0.3152639087018545	0.9543509272467903	0.9286733238231099	0.7446504992867332	0.2211126961483595	0.47360912981455067	0.34522111269614836	0.5263908701854494	0.6291012838801712	0.3252496433666191
sim_061	0.8245363766048502	0.6262482168330956	0.9457917261055635	0.7646219686162625	0.4992867332382311	0.9686162624821684	0.8630527817403709	0.2582025677603424	0.06847360912981455	0.557774607703281
sim_062	0.43794579172610554	0.30813124108416545	0.008559201141226819	0.08701854493580599	0.0884450784593438	0.8887303851640513	0.948644793152639	0.3680456490727532	0.06847360912981455	0.6191155492154066
sim_063	0.4094151212553495	0.19115549215406563	0.8858773181169758	0.7746077032810271	0.5934379457917262	0.05706134094151213	0.3637660485021398	0.5734664764621968	0.9771754636233951	0.1326676176890157
sim_064	0.3637660485021398	0.2767475035663338	0.024251069900142655	0.0028530670470756064	0.5663338088445078	0.8345221112696148	0.2967189728958631	0.23537803138373753	0.6248216833095578	0.23252496433666192
sim_065	0.3537803138373752	0.41797432239657634	0.7817403708987162	0.9415121255349501	0.7746077032810271	0.15263908701854492	0.6176890156918687	0.905848787446505	0.09843081312410841	0.05420827389443652
sim_066	0.4222539229671897	0.39657631954350925	0.2239657631954351	0.03566333808844508	0.5620542082738944	0.5805991440798859	0.44935805991440797	0.09272467902995721	0.920114122681883	0.7289586305278174
sim_067	0.8316690442225392	0.7360912981455064	0.5977175463623395	0.5592011412268189	0.034236804564907276	0.572039942938659	0.7075606276747504	0.5463623395149786	0.3238231098430813	0.18544935805991442
sim_068	0.268188302425107	0.572039942938659	0.11840228245363767	0.24821683309557774	0.5178316690442225	0.2653352353780314	0.007132667617689016	0.9158345221112696	0.14265335235378032	0.26390870185449355
sim_069	0.29243937232524964	0.5734664764621968	0.6162624821683309	0.5920114122681883	0.7289586305278174	0.6847360912981455	0.8587731811697575	0.05563480741797432	0.8345221112696148	0.6776034236804565
sim_070	0.39942938659058486	0.9971469329529244	0.14407988587731813	0.5620542082738944	0.1754636233951498	0.5592011412268189	0.6747503566333809	0.6005706134094151	0.2710413694721826	0.362339514978602
sim_072	0.09700427960057062	0.7660485021398002	0.5991440798858774	0.11412268188302425	0.5335235378031383	0.9158345221112696	0.09843081312410841	0.4008559201141227	0.5106990014265336	0.8402282453637661
sim_073	0.08416547788873038	0.24251069900142652	0.19115549215406563	0.0456490727532097	0.29386590584878747	0.6704707560627675	0.2553495007132668	0.6975748930099858	0.23109843081312412	0.7532097004279601
sim_074	0.8873038516405135	0.16119828815977175	0.3908701854493581	0.47218259629101283	0.8873038516405135	0.9871611982881597	0.19258202567760344	0.8644793152639088	0.018544935805991442	0.0028530670470756064
sim_075	0.06134094151212553	0.2781740370898716	0.38659058487874465	0.16975748930099857	0.5962910128388017	0.6647646219686163	0.9714693295292439	0.37660485021398005	0.0028530670470756064	0.16119828815977175
sim_076	0.2211126961483595	0.16405135520684735	0.7574893009985735	0.9372325249643366	0.5691868758915835	0.35235378031383735	0.3651925820256776	0.48359486447931527	0.7503566333808844	0.06419400855920114
sim_077	0.8687589158345221	0.5549215406562055	0.3637660485021398	0.9514978601997147	0.14693295292439373	0.30813124108416545	0.9572039942938659	0.7189728958630528	0.42510699001426533	0.26105563480741795
sim_078	0.06134094151212553	0.2738944365192582	0.3209700427960057	0.2296718972895863	0.03851640513552068	0.5734664764621968	0.7018544935805991	0.9329529243937232	0.15691868758915833	0.5834522111269614
sim_079	0.20970042796005706	0.03138373751783167	0.7532097004279601	0.7075606276747504	0.4122681883024251	0.5078459343794579	0.4094151212553495	0.7532097004279601	0.23680456490727533	0.6476462196861626
sim_080	0.0014265335235378032	0.6462196861626248	0.6619115549215406	0.181169757489301	0.8017118402282454	0.5891583452211127	0.6048502139800286	0.5606276747503567	0.2781740370898716	0.7731811697574893
sim_081	0.7432239657631954	0.19115549215406563	0.24251069900142652	0.21255349500713266	0.7674750356633381	0.4165477888730385	0.09557774607703282	0.6148359486447932	0.6162624821683309	0.7731811697574893
sim_082	0.014265335235378032	0.3651925820256776	0.9087018544935807	0.912981455064194	0.9315263908701854	0.7988587731811697	0.2967189728958631	0.5378031383737518	0.362339514978602	0.8074179743223966
sim_083	0.7089871611982882	0.09557774607703282	0.6647646219686163	0.4921540656205421	0.08131241084165478	0.8445078459343794	0.9186875891583453	0.6062767475035663	0.04992867332382311	0.8972895863052782
sim_084	0.21398002853067047	0.9643366619115549	0.978601997146933	0.8801711840228246	0.7860199714693296	0.39229671897289586	0.04992867332382311	0.9044222539229672	0.2781740370898716	0.5948644793152639
sim_085	0.4764621968616263	0.6932952924393724	0.8145506419400856	0.7831669044222539	0.2225392296718973	0.9814550641940085	0.47503566333808844	0.03851640513552068	0.7332382310984308	0.24964336661911554
sim_086	0.34950071326676174	0.03138373751783167	0.6961483594864479	0.44935805991440797	0.8231098430813124	0.2781740370898716	0.4108416547788873	0.3238231098430813	0.9101283880171184	0.6890156918687589
sim_087	0.3238231098430813	0.7275320970042796	0.24964336661911554	0.1768901569186876	0.07845934379457917	0.08701854493580599	0.884450784593438	0.514978601997147	0.7375178316690443	0.21825962910128388
sim_088	0.7674750356633381	0.18687589158345222	0.48359486447931527	0.4194008559201141	0.6248216833095578	0.7218259629101283	0.0884450784593438	0.8402282453637661	0.5021398002853067	0.5178316690442225
sim_089	0.012838801711840228	0.04136947218259629	0.7047075606276747	0.4108416547788873	0.8059914407988588	0.14693295292439373	0.2211126961483595	0.7560627674750356	0.9686162624821684	0.948644793152639
sim_090	0.12410841654778887	0.5406562054208274	0.9743223965763196	0.9029957203994294	0.24251069900142652	0.12553495007132667	0.456490727532097	0.6961483594864479	0.7731811697574893	0.37375178316690444
sim_091	0.028530670470756064	0.2211126961483595	0.6119828815977175	0.3209700427960057	0.07132667617689016	0.5763195435092725	0.5164051355206848	0.25392296718972895	0.7560627674750356	0.9386590584878745
sim_092	0.07845934379457917	0.43651925820256776	0.8131241084165478	0.5178316690442225	0.8174037089871612	0.5064194008559201	0.3166904422253923	0.20542082738944364	0.9029957203994294	0.891583452211127
sim_093	0.21398002853067047	0.48216833095577744	0.39514978601997147	0.7646219686162625	0.20970042796005706	0.5477888730385164	0.5007132667617689	0.9372325249643366	0.20114122681883023	0.9243937232524965
sim_094	0.3537803138373752	0.4693295292439372	0.11412268188302425	0.1768901569186876	0.9115549215406562	0.9372325249643366	0.10699001426533523	0.43651925820256776	0.5420827389443652	0.19971469329529243
sim_095	0.06419400855920114	0.3980028530670471	0.6433666191155493	0.5178316690442225	0.35520684736091296	0.29529243937232524	0.9686162624821684	0.31098430813124106	0.5292439372325249	0.5349500713266762
sim_098	0.5691868758915835	0.1355206847360913	0.884450784593438	0.8145506419400856	0.2781740370898716	0.8174037089871612	0.1840228245363766	0.29243937232524964	0.6405135520684736	0.4522111269614836
sim_099	0.7888730385164051	0.4037089871611983	0.7218259629101283	0.8901569186875892	0.9572039942938659	0.034236804564907276	0.49358059914407987	0.34807417974322397	0.9885877318116976	0.9614835948644793
sim_100	0.630527817403709	0.44935805991440797	0.4593437945791726	0.2738944365192582	0.07132667617689016	0.1355206847360913	0.15691868758915833	0.9429386590584878	0.5292439372325249	0.8074179743223966
sim_101	0.09985734664764621	0.0042796005706134095	0.9500713266761769	0.4194008559201141	0.23109843081312412	0.6348074179743224	0.6875891583452212	0.15263908701854492	0.717546362339515	0.442225392296719
sim_102	0.8430813124108416	0.24821683309557774	0.8601997146932953	0.8502139800285307	0.9600570613409415	0.08559201141226819	0.7717546362339515	0.42796005706134094	0.6733238231098431	0.7945791726105563
sim_103	0.5492154065620543	0.6248216833095578	0.797432239657632	0.884450784593438	0.34236804564907275	0.10984308131241084	0.48216833095577744	0.9101283880171184	0.48502139800285304	0.08131241084165478
sim_104	0.42938659058487877	0.5706134094151213	0.19258202567760344	0.05848787446504993	0.43509272467902993	0.818830242510699	0.8573466476462197	0.26105563480741795	0.12410841654778887	0.4507845934379458
sim_105	0.0014265335235378032	0.38516405135520687	0.760342368045649	0.18972895863052783	0.9771754636233951	0.8587731811697575	0.5449358059914408	0.12981455064194009	0.4793152639087018	0.9115549215406562
sim_106	0.24821683309557774	0.12268188302425106	0.8573466476462197	0.7731811697574893	0.7403708987161198	0.6718972895863052	0.7845934379457917	0.6704707560627675	0.0884450784593438	0.48502139800285304
sim_108	0.18544935805991442	0.9229671897289586	0.8987161198288159	0.6248216833095578	0.9001426533523538	0.797432239657632	0.9914407988587732	0.07845934379457917	0.44935805991440797	0.442225392296719
sim_109	0.5121255349500713	0.7703281027104137	0.2767475035663338	0.037089871611982884	0.5306704707560628	0.15977175463623394	0.7703281027104137	0.550641940085592	0.3609129814550642	0.4579172610556348
sim_110	0.7803138373751783	0.8873038516405135	0.42938659058487877	0.9029957203994294	0.042796005706134094	0.8758915834522111	0.797432239657632	0.6619115549215406	0.06276747503566334	0.5049928673323824
sim_112	0.1340941512125535	0.369472182596291	0.6918687589158345	0.6205420827389444	0.9258202567760342	0.17403708987161198	0.4136947218259629	0.6034236804564908	0.7132667617689016	0.39942938659058486
sim_113	0.7774607703281027	0.7161198288159771	0.4008559201141227	0.2211126961483595	0.5934379457917262	0.6847360912981455	0.760342368045649	0.19971469329529243	0.5064194008559201	0.6205420827389444
sim_114	0.8131241084165478	0.4165477888730385	0.6975748930099858	0.7646219686162625	0.09985734664764621	0.31383737517831667	0.5934379457917262	0.630527817403709	0.4051355206847361	0.32667617689015693
sim_115	0.891583452211127	0.33523537803138376	0.018544935805991442	0.289586305278174	0.6390870185449358	0.48787446504992865	0.4008559201141227	0.05135520684736091	0.9614835948644793	0.1312410841654779
sim_116	0.463623395149786	0.3880171184022825	0.25392296718972895	0.17261055634807418	0.5920114122681883	0.818830242510699	0.3980028530670471	0.5092724679029957	0.07845934379457917	0.6604850213980028
sim_117	0.9029957203994294	0.31383737517831667	0.8644793152639088	0.8815977175463623	0.4037089871611983	0.8373751783166904	0.4793152639087018	0.14407988587731813	0.28245363766048504	0.7047075606276747
sim_118	0.8002853067047075	0.9843081312410842	0.3181169757489301	0.6291012838801712	0.630527817403709	0.20827389443651925	0.20542082738944364	0.9871611982881597	0.28530670470756064	0.9215406562054208
sim_119	0.6333808844507846	0.12268188302425106	0.03566333808844508	0.07845934379457917	0.8059914407988588	0.5278174037089871	0.666191155492154	0.5520684736091298	0.3152639087018545	0.7703281027104137
sim_120	0.6604850213980028	0.8231098430813124	0.10841654778887304	0.4507845934379458	0.4051355206847361	0.637660485021398	0.04850213980028531	0.8231098430813124	0.8487874465049928	0.8787446504992867
sim_121	0.1783166904422254	0.9500713266761769	0.021398002853067047	0.009985734664764621	0.8701854493580599	0.9144079885877318	0.2867332382310984	0.8716119828815977	0.052781740370898715	0.5991440798858774
sim_122	0.20256776034236804	0.47360912981455067	0.6490727532097005	0.9629101283880172	0.31383737517831667	0.7689015691868759	0.6576319543509273	0.6034236804564908	0.20114122681883023	0.0884450784593438
sim_123	0.8430813124108416	0.43366619115549215	0.24251069900142652	0.42653352353780316	0.20399429386590584	0.340941512125535	0.8530670470756063	0.19115549215406563	0.47503566333808844	0.6490727532097005
sim_124	0.8530670470756063	0.5135520684736091	0.4693295292439372	0.5049928673323824	0.8445078459343794	0.15121255349500715	0.6333808844507846	0.3680456490727532	0.9372325249643366	0.4550641940085592
sim_125	0.06704707560627675	0.738944365192582	0.6405135520684736	0.4165477888730385	0.978601997146933	0.4593437945791726	0.181169757489301	0.8687589158345221	0.5691868758915835	0.5677603423680456
sim_126	0.2553495007132668	0.8273894436519258	0.25962910128388017	0.1383737517831669	0.039942938659058486	0.9657631954350927	0.49072753209700426	0.009985734664764621	0.42796005706134094	0.20684736091298145
sim_127	0.16547788873038516	0.2767475035663338	0.7047075606276747	0.9828815977175464	0.0912981455064194	0.04136947218259629	0.20542082738944364	0.8659058487874465	0.7560627674750356	0.25392296718972895
sim_128	0.724679029957204	0.6647646219686163	0.6833095577746077	0.5263908701854494	0.16119828815977175	0.15691868758915833	0.6405135520684736	0.717546362339515	0.6148359486447932	0.7532097004279601
sim_129	0.7146932952924394	0.5049928673323824	0.0	0.2268188302425107	0.07560627674750357	0.3281027104136947	0.7574893009985735	0.4322396576319544	0.536376604850214	0.24251069900142652
sim_130	0.5263908701854494	0.37660485021398005	0.4536376604850214	0.4065620542082739	0.2838801711840228	0.637660485021398	0.7475035663338089	0.7503566333808844	0.05848787446504993	0.18687589158345222
sim_131	0.7774607703281027	0.9529243937232525	0.46790299572039945	0.550641940085592	0.05135520684736091	0.8858773181169758	0.12553495007132667	0.7346647646219686	0.8017118402282454	0.16405135520684735
sim_132	0.68188302425107	0.8758915834522111	0.1383737517831669	0.1369472182596291	0.08416547788873038	0.16975748930099857	0.9186875891583453	0.9686162624821684	0.039942938659058486	0.29101283880171186
sim_133	0.289586305278174	0.854493580599144	0.818830242510699	0.717546362339515	0.37660485021398005	0.46504992867332384	0.3466476462196862	0.04850213980028531	0.9671897289586305	0.8359486447931527
sim_134	0.7289586305278174	0.23252496433666192	0.6162624821683309	0.3594864479315264	0.8373751783166904	0.6975748930099858	0.572039942938659	0.029957203994293864	0.8017118402282454	0.7860199714693296
sim_135	0.7831669044222539	0.3651925820256776	0.9029957203994294	0.5905848787446505	0.7189728958630528	0.09557774607703282	0.9686162624821684	0.3124108416547789	0.7318116975748931	0.5563480741797432
sim_136	0.7018544935805991	0.5463623395149786	0.9300998573466477	0.6790299572039943	0.2211126961483595	0.3566333808844508	0.8345221112696148	0.7717546362339515	0.11412268188302425	0.4065620542082739
sim_137	0.9914407988587732	0.68188302425107	0.37660485021398005	0.3195435092724679	0.6875891583452212	0.7417974322396577	0.29386590584878747	0.0456490727532097	0.703281027104137	0.268188302425107
sim_138	0.7375178316690443	0.052781740370898715	0.1398002853067047	0.15263908701854492	0.3223965763195435	0.9700427960057061	0.15549215406562053	0.536376604850214	0.037089871611982884	0.5706134094151213
sim_140	0.06990014265335236	0.009985734664764621	0.8359486447931527	0.6390870185449358	0.6847360912981455	0.2781740370898716	0.8345221112696148	0.4037089871611983	0.43366619115549215	0.7475035663338089
sim_141	0.33808844507845937	0.5834522111269614	0.1768901569186876	0.11840228245363767	0.4992867332382311	0.268188302425107	0.81169757489301	0.33666191155492153	0.6390870185449358	0.29101283880171186
sim_142	0.3651925820256776	0.31098430813124106	0.7004279600570613	0.572039942938659	0.3195435092724679	0.17118402282453637	0.7189728958630528	0.48074179743223966	0.5106990014265336	0.9087018544935807
sim_143	0.012838801711840228	0.9914407988587732	0.47075606276747506	0.09843081312410841	0.8987161198288159	0.09700427960057062	0.21683309557774608	0.9843081312410842	0.1340941512125535	0.8944365192582026
sim_144	0.5920114122681883	0.7432239657631954	0.5320970042796006	0.28815977175463625	0.557774607703281	0.09700427960057062	0.8858773181169758	0.38516405135520687	0.5563480741797432	0.04992867332382311
sim_145	0.2582025677603424	0.9029957203994294	0.14693295292439373	0.19686162624821682	0.948644793152639	0.2967189728958631	0.8644793152639088	0.2867332382310984	0.5049928673323824	0.7803138373751783
sim_146	0.5221112696148359	0.9871611982881597	0.19115549215406563	0.19686162624821682	0.6890156918687589	0.11269614835948645	0.9172610556348074	0.20542082738944364	0.8601997146932953	0.11412268188302425
sim_148	0.21255349500713266	0.039942938659058486	0.818830242510699	0.8145506419400856	0.10699001426533523	0.7546362339514978	0.609129814550642	0.3566333808844508	0.2282453637660485	0.9044222539229672
sim_149	0.15834522111269614	0.9614835948644793	0.6019971469329529	0.4051355206847361	0.024251069900142655	0.9115549215406562	0.10271041369472182	0.4921540656205421	0.7161198288159771	0.7703281027104137
sim_150	0.7546362339514978	0.5863052781740371	0.005706134094151213	0.021398002853067047	0.9686162624821684	0.6248216833095578	0.5320970042796006	0.38373751783166904	0.5021398002853067	0.014265335235378032
sim_151	0.7489300998573466	0.557774607703281	0.6405135520684736	0.43937232524964337	0.43937232524964337	0.8630527817403709	0.7089871611982882	0.21398002853067047	0.3209700427960057	0.14550641940085593
sim_152	0.042796005706134094	0.017118402282453638	0.6077032810271041	0.8159771754636234	0.7047075606276747	0.5962910128388017	0.14978601997146934	0.39657631954350925	0.7589158345221113	0.8601997146932953
sim_153	0.4793152639087018	0.2867332382310984	0.08559201141226819	0.2767475035663338	0.34950071326676174	0.007132667617689016	0.9386590584878745	0.4165477888730385	0.10128388017118402	0.08131241084165478
sim_154	0.5007132667617689	0.4978601997146933	0.24393723252496433	0.028530670470756064	0.7489300998573466	0.4222539229671897	0.5007132667617689	0.5549215406562055	0.5449358059914408	0.28245363766048504
sim_155	0.4165477888730385	0.3509272467902996	0.8088445078459344	0.6291012838801712	0.11697574893009986	0.02282453637660485	0.2810271041369472	0.6804564907275321	0.7218259629101283	0.1312410841654779
sim_156	0.4479315263908702	0.2867332382310984	0.4536376604850214	0.12410841654778887	0.5592011412268189	0.7232524964336662	0.38944365192582026	0.16690442225392296	0.7845934379457917	0.927246790299572
sim_157	0.4322396576319544	0.7203994293865906	0.5263908701854494	0.6390870185449358	0.43794579172610554	0.29529243937232524	0.15834522111269614	0.8573466476462197	0.4479315263908702	0.8587731811697575
sim_158	0.6176890156918687	0.21398002853067047	0.30385164051355207	0.33666191155492153	0.6276747503566333	0.30099857346647646	0.4194008559201141	0.44365192582025675	0.7788873038516405	0.550641940085592
