sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	exponential.popSize.mean	exponential.popSize.stderr	exponential.popSize.stddev	exponential.popSize.median	exponential.popSize.95%HPDlo	exponential.popSize.95%HPDup	exponential.popSize.ACT	exponential.popSize.ESS	exponential.popSize.geometric-mean	exponential.growthRate.mean	exponential.growthRate.stderr	exponential.growthRate.stddev	exponential.growthRate.median	exponential.growthRate.95%HPDlo	exponential.growthRate.95%HPDup	exponential.growthRate.ACT	exponential.growthRate.ESS	exponential.growthRate.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	alpha.mean	alpha.stderr	alpha.stddev	alpha.median	alpha.95%HPDlo	alpha.95%HPDup	alpha.ACT	alpha.ESS	alpha.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 182
0	sims/sim_000/delphy-digested.log	305.07988587731813	0.0119698715310058	0.3103685877997059	305.0	305.0	306.0	1042657.031116608	672.3207910939623	305.0797284479973	-67576.84864479316	222.78503321592635	5607.680450025759	-69467.7	-71928.9	-58245.6	1106428.9366365145	633.569836062859		-28019.692824536385	221.7938677820151	5588.225579172016	-29948.3	-32221.6	-18573.0	1104254.6306421403	634.8173514946984		-39557.15320970039	2.901669108758305	66.46696998318298	-39567.2	-39656.2	-39420.1	1335986.3724977607	524.7059509217972		1.6934140370898725	0.005969235260954	0.1550926842953224	1.68031	1.41529	1.99179	1038419.378457059	675.0644436562659	1.6864839489204135	2024.301027104136	0.0059834230205429	0.1552415776105665	2024.31	2024.0	2024.57	1041361.0809917948	673.1574789912121	2024.301021151312	28.8954621968616	0.0568414649516857	1.2769857549775765	28.8926	26.6198	31.4766	1388917.4594021668	504.70961773475887	28.86729523764397	5.0589187731811744	0.0310802796886134	0.8228940597982344	5.01441	3.58713	6.68487	1000000.0	701.0	4.992001792032259	1.8054205149786016	0.0082135846994366	0.2174661916344445	1.83655	1.32765	2.13945	1000000.0	701.0000000000001	1.7913433222179445	4.533943837375176	0.0222304805400367	0.5885831970025257	4.47529	3.44969	5.68286	1000000.0	701.0	4.496394081335541	0.0228724961483594	3.3433494629168234e-05	0.0008723546649469878	0.0229218	0.0211687	0.0246055	1029663.6693075396	680.804830640893	0.0228557964399113	0.3738269500713264	0.00010077299085644656	0.002668106477639	0.373812	0.368967	0.37927	1000000.0	701.0	0.3738174325425414	0.2462111940085588	9.075958064206892e-05	0.002402987377475	0.246209	0.241041	0.250464	1000000.0	701.0	0.2461994673233138	0.3570893623395149	0.00010568215605653688	0.002693564830847	0.357074	0.352505	0.362714	1079111.90010843	649.6082565020022	0.3570792034601983	1.4756985135520686	0.043674075900304	1.034461366312718	1.21154	0.238191	3.64154	1249501.8840065396	561.0235638478887	1.1995820705413125	0.0003696850841654782	1.1237130167699594e-06	2.548679511211243e-05	0.000369183	0.000323491	0.000420981	1362694.1323467328	514.4221167172627	0.0003688120969673044	0.0003696850841654782	1.1237130167699594e-06	2.548679511211243e-05	0.000369183	0.000323491	0.000420981	1362694.1323467328	514.4221167172627	0.0003688120969673044	-39557.15320970039	2.901669108758305	66.46696998318298	-39567.2	-39656.2	-39420.1	1335986.3724977607	524.7059509217972		0.0	0.0	0.0	0.0	0.0	0.0				-299.09865620542075	0.5576688970978333	14.765067346680263	-299.551	-330.288	-274.489	1000000.0	701.0		
1	sims/sim_001/delphy-digested.log	432.1012838801712	0.0160608699143768	0.3735339283143847	432.0	432.0	433.0	1295973.247913978	540.9062271372826	432.10112280491	-67417.22425106993	152.75086599342546	4044.2937294761223	-68552.9	-72039.6	-59619.9	1000000.0	701.0		-27463.77888730384	154.20294911072853	4082.7396695878806	-28581.5	-32150.2	-19601.2	1000000.0	701.0		-39953.44764621976	2.2894163386329285	58.01354487907735	-39961.3	-40041.7	-39824.6	1091713.715804948	642.1097306477781		1.6314873894436532	0.004032156537482	0.1067570078555717	1.62294	1.42895	1.83332	1000000.0	701.0000000000001	1.6280384879632757	2024.363095577745	0.0040418971735546	0.1070149060286583	2024.37	2024.16	2024.56	1000000.0	701.0	2024.3630927491051	23.336892011412253	0.0341802420872068	0.9049699184764016	23.3295	21.6341	25.0252	1000000.0	701.0	23.319334451911224	3.354588002853069	0.0177455131832777	0.4698373866931578	3.34957	2.4175	4.23725	1000000.0	701.0	3.3212859409336883	1.9164339229671885	0.0073066366258691	0.1879818127342484	1.93359	1.5366	2.27047	1059061.9635064756	661.9065023155407	1.906773919237228	1.949137974322397	0.0073535340600873	0.1903716674521265	1.94557	1.58427	2.31591	1045937.1937218345	670.2123265218065	1.939832934779233	0.3277760085592012	0.00010084332840340376	0.0026699687629778	0.32784	0.322357	0.332796	1000000.0	701.0	0.3277651369347868	0.3874121098430811	0.0001163345914048026	0.0028533778887393	0.387405	0.38212	0.393216	1165244.7975581945	601.5903280314716	0.387401596963841	0.0061379417831669	2.0923896922162835e-05	0.0004521146467102106	0.00609922	0.00526416	0.0070203	1501433.177714562	466.8872450701015	0.0061214145901042	0.2786739372325249	0.00010170842668679588	0.0025217634844704	0.278707	0.273906	0.283523	1140310.6673038292	614.7447534253598	0.2786625196431704	2.1841724550641946	0.0465236509504658	1.214926927280359	1.90605	0.4187	4.43773	1027934.1156796804	681.9503208495925	1.892813749087156	0.0006241781968616256	1.4942676153909322e-06	3.732211812486125e-05	0.000622582	0.000546826	0.000692904	1123678.88556671	623.8437057099827	0.0006230676187090962	0.0006241781968616256	1.4942676153909322e-06	3.732211812486125e-05	0.000622582	0.000546826	0.000692904	1123678.88556671	623.8437057099827	0.0006230676187090962	-39953.44764621976	2.2894163386329285	58.01354487907735	-39961.3	-40041.7	-39824.6	1091713.715804948	642.1097306477781		0.0	0.0	0.0	0.0	0.0	0.0				-212.23099429386608	0.5342282005594475	14.144441981264606	-212.524	-240.348	-187.182	1000000.0	701.0		
2	sims/sim_002/delphy-digested.log	207.34379457917265	0.0789776029806591	1.2122446531220503	207.0	206.0	210.0	2975400.012309907	235.5985740067902	207.34026452215056	1356486.6134094151	8922.792316046303	202734.9737293959	1353690.0	955120.0	1731760.0	1357882.6427171032	516.2449080262999	1340864.8599110567	1394387.4265335237	8921.800865021758	202708.62293120215	1391580.0	993082.0	1769640.0	1357933.8750140574	516.2254310746488	1379218.602162524	-37900.74008559204	1.3404641309217773	34.05074676585445	-37900.7	-37963.4	-37831.4	1086363.4129392896	645.2720992355205		1.3633768330955784	0.0040480297866552	0.1064644482969351	1.34971	1.16665	1.56283	1013435.7051381716	691.706436279967	1.3593446672970786	2024.6308844507823	0.0040318594691117	0.1062004790886392	2024.64	2024.42	2024.82	1010359.3076487052	693.8125820123911	2024.6308816653827	20.884436947218244	0.0375818567232654	0.9842806700880512	20.8452	18.9517	22.6346	1021966.2896806566	685.9326056821776	20.861370556398597	2.898178758915834	0.0211592452029571	0.442357125868447	2.86388	2.03689	3.72829	1603881.6012391616	437.0646807460141	2.8652289289514683	1.9413874322396585	0.008692166128425	0.1921178900559987	1.96939	1.55228	2.30229	1434955.5145720406	488.5168863294451	1.9313852748901168	1.0094692667617684	0.006212844746962	0.1644937911738537	0.995657	0.694185	1.30817	1000000.0	701.0	0.99652418393154	0.1612858958630527	8.583332995094598e-05	0.0022143342537781	0.161217	0.157326	0.165917	1053279.3859468126	665.5404153474987	0.1612706945925498	0.0653442850213979	5.4716428820379e-05	0.0014486943071549	0.0653093	0.0624008	0.0681024	1000000.0	701.0000000000001	0.0653282478524467	0.4897725349500716	0.00010924981037761387	0.0028925421808986	0.489825	0.483517	0.494909	1000000.0	701.0	0.4897639916261744	0.2835972596291012	0.00010162448646843268	0.0026906510199654	0.28347	0.278245	0.288743	1000000.0	701.0	0.2835844941985796	0.0154178397432239	0.00014019848030789322	0.0031709027870981	0.0151375	0.00975151	0.0219421	1370372.9413838673	511.53958081812175	0.0151032228848647	0.0003578109957203992	1.167646678580281e-06	3.091508587996638e-05	0.000356939	0.000302124	0.000419905	1000000.0	701.0	0.00035648376959662416	0.0003578109957203992	1.167646678580281e-06	3.091508587996638e-05	0.000356939	0.000302124	0.000419905	1000000.0	701.0	0.00035648376959662416	-37900.74008559204	1.3404641309217773	34.05074676585445	-37900.7	-37963.4	-37831.4	1086363.4129392896	645.2720992355205		0.0	0.0	0.0	0.0	0.0	0.0				-181.86369900142668	0.6698526088744999	17.062728098623115	-181.726	-215.31	-148.675	1080387.5824368985	648.8412227201277		
4	sims/sim_004/delphy-digested.log	379.3937232524965	0.0271737112868979	0.7099580891383488	379.0	379.0	381.0	1026952.858274446	682.601927003608	379.3930606054971	-18892.89818573466	1095.5315872099327	29005.737543818374	-24360.2	-65451.9	33997.5	1000000.0	701.0000000000001		14529.667510271032	1092.4560854842073	28924.309315811603	9064.77	-31758.5	67287.2	1000000.0	701.0		-33422.56661911551	3.368036701267967	89.17350237363877	-33421.3	-33586.2	-33251.7	1000000.0	701.0		1.252052553495009	0.0021865765367765	0.0578926850541399	1.24589	1.15026	1.37157	1000000.0	701.0	1.250730308337033	2024.742553495007	0.002198489655695	0.0582081144549667	2024.75	2024.63	2024.85	1000000.0	701.0	2024.742552658295	19.91110156918686	0.029675716820048	0.7857062850184496	19.915	18.5241	21.558	1000000.0	700.9999999999999	19.89560781616129	2.775667674750357	0.0147491920000925	0.3802189503380453	2.74547	2.0292	3.50975	1054840.8964642028	664.5551972337557	2.7502274781795557	2.015225463623396	0.0067399660191284	0.1784500672435946	2.01139	1.70712	2.40929	1000000.0	701.0	2.007117021890069	0.5752378259629101	0.0028932056706507	0.0766016838975002	0.570543	0.43922	0.731953	1000000.0	701.0	0.5701793526769414	0.0815220102710413	5.958474937815571e-05	0.0015775899319149	0.081431	0.0786538	0.0847518	1000000.0	701.0000000000001	0.081506736495538	0.0756143495007132	5.692547633616125e-05	0.0015071819429403	0.0755978	0.0726838	0.0783737	1000000.0	701.0	0.0755993101888388	0.1516628844507847	8.70484179676418e-05	0.0021099853092334	0.151636	0.14758	0.155556	1193111.193201485	587.5395386401503	0.1516481955558516	0.691200741797432	0.00010570018690815308	0.0027985609137926	0.691132	0.685892	0.696761	1000000.0	701.0	0.6911950769605435	0.2613989502139802	0.0044037578062203	0.1165956733927482	0.239131	0.107628	0.425018	1000000.0	701.0	0.243689180102003	0.0006396475620542082	1.5404118888834889e-06	4.058825091776703e-05	0.000639513	0.000562128	0.000719659	1009697.0062764976	694.267681930748	0.0006383600934918673	0.0006396475620542082	1.5404118888834889e-06	4.058825091776703e-05	0.000639513	0.000562128	0.000719659	1009697.0062764976	694.267681930748	0.0006383600934918673	-33422.56661911551	3.368036701267967	89.17350237363877	-33421.3	-33586.2	-33251.7	1000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-165.9388887303851	0.5630330222622703	14.90709009480426	-165.891	-192.857	-134.451	1000000.0	701.0		
5	sims/sim_005/delphy-digested.log	488.0998573466477	0.017284133731538	0.3642552164128425	488.0	488.0	489.0	1578344.1099600731	444.1363550422049	488.099721703492	-63022.08116975753	163.8984329471509	4057.2518960466	-64151.1	-67893.1	-55142.3	1143941.1340050984	612.7937698557098		-27223.288017118397	165.5719458444053	4100.145790515341	-28335.4	-32182.9	-19254.0	1143122.899306225	613.2324008428537		-35798.791298145494	2.568616888600734	55.74102408164723	-35807.1	-35895.9	-35686.0	1488561.5560008269	470.924428468587		1.2397481169757505	0.0021315003626345	0.0557665451190427	1.23496	1.1366	1.34425	1024097.628339701	684.5050516682506	1.238508992120616	2024.7546932952976	0.0021434714765323	0.0562072402634201	2024.76	2024.63	2024.84	1019456.6274346767	687.6212102951066	2024.754692515082	19.58433437945794	0.0247144978789888	0.6410130029777728	19.5669	18.2973	20.6826	1042048.4745187238	672.7134266222702	19.573866791381896	2.8508145934379434	0.0151878445186038	0.4021195163207322	2.78302	2.15172	3.63216	1000000.0	701.0	2.8237403398467307	2.134801640513553	0.0077722345052292	0.2057808253268441	2.10585	1.74634	2.54616	1000000.0	701.0	2.1251779429873467	0.4466006804564909	0.0029156517215997	0.0771959746238675	0.441295	0.31308	0.593867	1000000.0	700.9999999999999	0.4399736865873702	0.6390622853067048	0.00010377978625305647	0.0027477156090503	0.638901	0.634249	0.644763	1000000.0	701.0	0.6390563787295307	0.231890631954351	9.151333985937583e-05	0.0024229442114769	0.231876	0.227256	0.236472	1000000.0	700.9999999999999	0.2318779841379775	0.0314974338088445	3.827783146146501e-05	0.0010134593525919	0.0314893	0.0293955	0.0332511	1000000.0	701.0	0.031481140799252	0.0975496660485022	6.49806265183822e-05	0.0017204533581961	0.0975056	0.0943697	0.100919	1000000.0	701.0	0.097534502071529	2.283620971469329	0.046705610153989	1.1866503072041246	2.01137	0.531022	4.53046	1085951.9411740105	645.5165955522458	2.018892158786258	0.0008246294065620543	1.836216804205898e-06	4.3805307653852106e-05	0.000823185	0.000742206	0.000907278	1231721.3332003108	569.12223658466	0.000823470924127599	0.0008246294065620543	1.836216804205898e-06	4.3805307653852106e-05	0.000823185	0.000742206	0.000907278	1231721.3332003108	569.12223658466	0.000823470924127599	-35798.791298145494	2.568616888600734	55.74102408164723	-35807.1	-35895.9	-35686.0	1488561.5560008269	470.924428468587		0.0	0.0	0.0	0.0	0.0	0.0				-158.4516162624822	0.4897946770079997	12.44995673080096	-158.762	-182.199	-133.98	1084951.827820576	646.1116355812323		
6	sims/sim_006/delphy-digested.log	265.17118402282455	0.0218897644833623	0.4555223323127144	265.0	265.0	266.0	1618753.979034887	433.049128576006	265.17079397552925	14823.592652353796	2720.834442719309	64671.02558395853	-102.318	-70708.2	151498.0	1240802.7711762434	564.9568297913078		53187.62091783169	2717.181717750651	64585.940517170166	38242.4	-32068.8	189717.0	1240736.0731479705	564.9872000750628		-38364.01825962913	4.054914812641261	94.0675235129244	-38363.0	-38538.0	-38156.9	1302572.9835369445	538.1656220878604		1.303805520684737	0.0032361891835182	0.084624530420192	1.29507	1.13933	1.46173	1025163.8380057308	683.7931401908085	1.3010955570702452	2024.690542082736	0.0032459812140304	0.0849317878835032	2024.7	2024.51	2024.83	1023928.2223154797	684.6183010902661	2024.690540301373	17.516028815977176	0.0288189365106873	0.7455116718690228	17.509	16.074	18.8063	1047526.5134015372	669.1954724121556	17.500271190954912	2.138729728958631	0.0129679872083985	0.305759196572726	2.12934	1.56883	2.6897	1260968.1228603676	555.922062811436	2.117452368906421	2.035830641940082	0.0074591233719123	0.1880378599964396	2.03096	1.63426	2.37375	1103069.8104393068	635.4992162470849	2.0271613833542257	0.7607526619115549	0.0040919710458534	0.1083406809795461	0.75695	0.553141	0.955154	1000000.0	701.0000000000001	0.7532219921978133	0.2997155106990014	0.00010019190544966155	0.002652721425307	0.299688	0.294332	0.304702	1000000.0	701.0	0.2997037726839675	0.3741853566333806	0.00010774077102997252	0.0028525882446	0.374264	0.368558	0.379758	1000000.0	701.0	0.3741744787555812	0.3106199557774602	0.00010540300851043156	0.0026795771032054	0.310594	0.305351	0.315826	1084654.7335669713	646.2886099198656	0.3106084005425178	0.0154791860199714	2.610491233968233e-05	0.0006911642208853351	0.0154655	0.0140632	0.0167279	1000000.0	701.0	0.0154637507167172	0.2096886646219684	0.0052560817320982	0.126628707791026	0.177498	0.0544936	0.456734	1207752.340121318	580.4170082829937	0.1835294275916404	0.000515426982881598	1.370517085082004e-06	3.628636484179312e-05	0.000515187	0.000444841	0.000584849	1000000.0	700.9999999999999	0.0005141483848640797	0.000515426982881598	1.370517085082004e-06	3.628636484179312e-05	0.000515187	0.000444841	0.000584849	1000000.0	700.9999999999999	0.0005141483848640797	-38364.01825962913	4.054914812641261	94.0675235129244	-38363.0	-38538.0	-38156.9	1302572.9835369445	538.1656220878604		0.0	0.0	0.0	0.0	0.0	0.0				-114.0173373751782	0.618199746026525	15.64695484250064	-114.039	-142.42	-84.6513	1094248.6115332895	640.6222430730259		
7	sims/sim_007/delphy-digested.log	534.2011412268188	0.0199020132699134	0.5269337554850656	534.0	534.0	535.0	1000000.0	701.0	534.2008818621536	-70084.84893009986	137.19807071825937	3543.345418285176	-71268.2	-73633.5	-62531.5	1050962.0756933491	667.0078932558348		-28540.613694721804	139.01938804824644	3585.3461087977494	-29703.2	-32129.7	-20919.3	1053917.4376204992	665.1374908291633		-41544.23737517836	2.911384266235503	74.13077196707287	-41556.2	-41669.4	-41395.3	1081234.8465503857	648.3327856445787		1.346051768901567	0.0026670989745554	0.0661136078091036	1.34152	1.22949	1.47539	1140813.2808899612	614.4739123769159	1.3444481674482167	2024.648330955772	0.0026768709476484	0.0661382526586852	2024.65	2024.51	2024.76	1148331.8916429009	610.4506938295426	2024.6483298755447	22.38250813124108	0.026261903925515	0.6953207936290846	22.3532	20.8874	23.5961	1000000.0	701.0	22.371765030659247	3.460583951497863	0.0170462337452812	0.4513229813714717	3.4303	2.69429	4.43546	1000000.0	701.0	3.4317745573324507	1.994064750356632	0.0064063277089645	0.1650075656895548	1.99861	1.60484	2.2681	1056643.7897393792	663.4213031932941	1.987186505511868	5.503352710413694	0.0269508013013571	0.6839840703528886	5.44216	4.1771	6.73948	1088352.070013847	644.0930460959029	5.461322797321557	0.4883373309557768	0.00010592720614615736	0.0028045715669761	0.488419	0.483422	0.493775	1000000.0	701.0	0.4883292750871027	0.1264906333808845	7.74440390868762e-05	0.0019871694249634	0.126528	0.12265	0.130454	1064692.5523516517	658.4060332268301	0.1264750055051246	0.3317461369472181	9.925512941396332e-05	0.0026279189639711	0.331653	0.327035	0.33685	1000000.0	701.0	0.3317357309070424	0.0534258687589157	5.225098742434842e-05	0.0013199652543366	0.0533621	0.0509431	0.0558624	1098454.3760117567	638.1694272502923	0.053409615409276	1.8635403195435096	0.0411126004371536	1.0522000799382814	1.63242	0.40222	3.9122	1070215.537910164	655.0082438242858	1.6297233735248169	0.0007926756875891582	1.6382525742223434e-06	4.120751537374205e-05	0.00079255	0.000714713	0.000874689	1107967.1325783292	632.6902481021402	0.0007916054086670863	0.0007926756875891582	1.6382525742223434e-06	4.120751537374205e-05	0.00079255	0.000714713	0.000874689	1107967.1325783292	632.6902481021402	0.0007916054086670863	-41544.23737517836	2.911384266235503	74.13077196707287	-41556.2	-41669.4	-41395.3	1081234.8465503857	648.3327856445787		0.0	0.0	0.0	0.0	0.0	0.0				-210.62922111269629	0.4263428727270044	11.288026392275423	-210.565	-233.206	-191.42	1000000.0	701.0		
8	sims/sim_008/delphy-digested.log	516.222539229672	0.0203391806111411	0.5385083748832867	516.0	516.0	517.0	1000000.0	701.0	516.2222588543561	-58893.262910128375	163.48665300334204	3574.267626806909	-60019.2	-62623.0	-51656.4	1466589.2195601717	477.97978510317233		-28445.679172610584	165.35434589530863	3616.421204767578	-29561.2	-32286.9	-21172.7	1465518.2504986287	478.3290823990022		-30447.587018544924	2.497580137422407	66.12694221395314	-30454.3	-30567.4	-30325.9	1000000.0	701.0		1.32949081312411	0.0024813910233854	0.0656983126805201	1.32512	1.20217	1.44807	1000000.0	701.0	1.3278840983990874	2024.6647788872983	0.0024849973905556	0.0657937964278787	2024.67	2024.55	2024.79	1000000.0	701.0	2024.6647778182828	24.562674179743222	0.0299012551444755	0.7533747108725288	24.5445	23.1393	26.0839	1104268.7444379511	634.8092378153779	24.551168413756	4.070429928673327	0.0222442732460454	0.5447052234542301	4.04327	3.09647	5.11939	1169045.4086151242	599.6345350095677	4.034495957057494	1.9476748644793145	0.0067130669576972	0.177737876810056	1.96297	1.59338	2.26826	1000000.0	701.0	1.9392342732462	9.015363323823118	0.0831131320214668	2.2005369101214467	8.72138	5.15291	13.1796	1000000.0	701.0	8.769085403759508	0.0300798763195435	3.71224751709508e-05	0.0009828696719989673	0.0300176	0.0283557	0.0320742	1000000.0	701.0	0.0300638426876799	0.7223264935805987	9.766682254932251e-05	0.0025858663088335	0.722402	0.716958	0.727116	1000000.0	701.0000000000001	0.7223218640925134	0.0300278580599144	4.728171277995285e-05	0.0010001443895388	0.0300135	0.0280917	0.0319381	1566675.3590197451	447.4443259505974	0.0300111969538755	0.2175657603423678	9.180269146231826e-05	0.002430605201584	0.217533	0.213094	0.2223	1000000.0	701.0	0.2175521862157872	1.926663082738941	0.0484672420986847	1.0566866011048597	1.67578	0.505588	3.9626	1474762.9992148066	475.3306126972445	1.697936899221197	0.0007040707360912982	1.322832275079078e-06	3.50238425193681e-05	0.00070342	0.000640466	0.000771458	1000000.0	701.0	0.0007032035828459378	0.0007040707360912982	1.322832275079078e-06	3.50238425193681e-05	0.00070342	0.000640466	0.000771458	1000000.0	701.0	0.0007032035828459378	-30447.587018544924	2.497580137422407	66.12694221395314	-30454.3	-30567.4	-30325.9	1000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-245.5842325249644	0.4266674492794782	11.123306932869422	-245.283	-265.638	-223.324	1031404.9198908268	679.65547427697		
9	sims/sim_009/delphy-digested.log	249.0456490727532	0.0093041519099539	0.2463404903691737	249.0	249.0	249.0	1000000.0	701.0	249.04552771420677	-64327.999514978605	263.86041306974323	6986.075051652415	-66445.9	-69248.8	-54274.7	1000000.0	700.9999999999999		-27235.720004279625	262.87680601492224	6960.032673311643	-29359.2	-32154.3	-17102.2	1000000.0	701.0		-37092.27831669044	2.576086948135231	58.14073915785603	-37103.8	-37185.6	-36978.0	1376188.596875958	509.3778582320169		1.208976091298145	0.0025273283392951	0.0669145676423133	1.19944	1.10108	1.34698	1000000.0	701.0	1.207167146344399	2024.7854350927312	0.002539055712588	0.0672250677304992	2024.8	2024.65	2024.89	1000000.0	701.0	2024.7854339767223	17.388353209700423	0.0258757058977099	0.6850956583930659	17.339	16.0855	18.6737	1000000.0	701.0	17.374881838249422	2.158445506419401	0.011533741878794	0.3032849741085749	2.12914	1.63395	2.7564	1013810.2671225764	691.4508786635167	2.138172861089768	2.0722651925820257	0.007139679747607	0.1890330496388709	2.04874	1.70089	2.45491	1000000.0	701.0	2.063861907194408	0.5739203594864475	0.0035809382842407	0.094810370824473	0.568991	0.413078	0.778104	1000000.0	701.0	0.5661227320085718	0.5601447047075607	0.00011054090570145804	0.0029267257430624	0.560176	0.554713	0.565961	1000000.0	701.0	0.5601370585394988	0.2553478630527817	9.876100753683856e-05	0.0025989806865382	0.25535	0.250518	0.260604	1012238.7000094427	692.5244015996035	0.2553346479485814	0.0872178831669044	5.8854336909279625e-05	0.0015582512358712	0.0871979	0.0844315	0.0905921	1000000.0	701.0	0.0872039737803508	0.0972895634807417	6.361637527355016e-05	0.0016843328902755	0.0973689	0.0938865	0.100409	1000000.0	701.0	0.0972749668781017	1.515568878744652	0.0454273516713395	1.0247286689260249	1.24293	0.188716	3.39558	1377637.9017336534	508.8419817122078	1.2260648070261235	0.0004924221055634811	1.2733044753900498e-06	3.371252445636428e-05	0.000490795	0.000426152	0.000554218	1000000.0	701.0	0.0004912743944375301	0.0004924221055634811	1.2733044753900498e-06	3.371252445636428e-05	0.000490795	0.000426152	0.000554218	1000000.0	701.0	0.0004912743944375301	-37092.27831669044	2.576086948135231	58.14073915785603	-37103.8	-37185.6	-36978.0	1376188.596875958	509.3778582320169		0.0	0.0	0.0	0.0	0.0	0.0				-112.98846661911544	0.5379842149742046	14.243887738554708	-112.985	-139.524	-87.058	1000000.0	700.9999999999999		
