replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_017	10288	38	0.003694	243	15	0.061728	97	10	0.103093	40	9	0.225000	25	9	0.360000	18	5	0.277778	22	7	0.318182	12	4	0.333333	3	1	0.333333	5	3	0.600000	9	5	0.555556	6	4	0.666667	0	0	NaN	5	4	0.800000	1	1	1.000000	1	1	1.000000	2	2	1.000000	2	1	0.500000	1	1	1.000000	79	78	0.987342
sim_018	13361	41	0.003069	226	19	0.084071	112	18	0.160714	44	4	0.090909	34	8	0.235294	17	6	0.352941	14	0	0.000000	11	5	0.454545	7	4	0.571429	2	0	0.000000	4	3	0.750000	2	2	1.000000	1	1	1.000000	3	3	1.000000	3	2	0.666667	0	0	NaN	4	3	0.750000	1	1	1.000000	1	1	1.000000	77	77	1.000000
sim_019	4775	34	0.007120	204	14	0.068627	101	15	0.148515	46	9	0.195652	42	8	0.190476	15	5	0.333333	18	4	0.222222	13	3	0.230769	5	2	0.400000	7	2	0.285714	8	3	0.375000	4	2	0.500000	3	1	0.333333	5	4	0.800000	6	5	0.833333	2	2	1.000000	0	0	NaN	4	3	0.750000	6	4	0.666667	78	78	1.000000
sim_020	7695	42	0.005458	259	21	0.081081	114	9	0.078947	64	12	0.187500	41	9	0.219512	20	5	0.250000	10	3	0.300000	9	4	0.444444	1	0	0.000000	10	6	0.600000	8	3	0.375000	7	3	0.428571	4	2	0.500000	2	2	1.000000	5	2	0.400000	3	2	0.666667	3	3	1.000000	2	2	1.000000	5	5	1.000000	63	63	1.000000
sim_021	2776	27	0.009726	182	9	0.049451	127	15	0.118110	59	9	0.152542	41	10	0.243902	31	10	0.322581	18	5	0.277778	14	6	0.428571	11	5	0.454545	11	5	0.454545	3	1	0.333333	4	2	0.500000	2	2	1.000000	2	1	0.500000	2	1	0.500000	2	1	0.500000	4	4	1.000000	1	1	1.000000	5	5	1.000000	79	79	1.000000
sim_022	3049	27	0.008855	215	16	0.074419	108	13	0.120370	57	8	0.140351	35	8	0.228571	23	8	0.347826	18	9	0.500000	19	4	0.210526	8	2	0.250000	11	5	0.454545	9	5	0.555556	5	2	0.400000	2	1	0.500000	5	5	1.000000	2	2	1.000000	5	3	0.600000	6	3	0.500000	3	3	1.000000	3	3	1.000000	71	71	1.000000
sim_023	7976	39	0.004890	242	21	0.086777	111	13	0.117117	58	10	0.172414	30	6	0.200000	23	6	0.260870	19	1	0.052632	7	3	0.428571	7	3	0.428571	6	4	0.666667	8	5	0.625000	4	3	0.750000	7	3	0.428571	4	3	0.750000	2	2	1.000000	3	2	0.666667	1	1	1.000000	2	2	1.000000	3	3	1.000000	68	68	1.000000
sim_024	5568	19	0.003412	141	13	0.092199	59	7	0.118644	41	5	0.121951	33	8	0.242424	33	8	0.242424	14	5	0.357143	16	7	0.437500	6	4	0.666667	8	4	0.500000	8	5	0.625000	4	3	0.750000	5	2	0.400000	0	0	NaN	0	0	NaN	0	0	NaN	2	2	1.000000	2	2	1.000000	3	3	1.000000	101	101	1.000000
sim_025	1988	16	0.008048	155	10	0.064516	80	13	0.162500	56	9	0.160714	34	8	0.235294	22	7	0.318182	17	3	0.176471	9	4	0.444444	8	4	0.500000	7	4	0.571429	7	4	0.571429	6	3	0.500000	8	4	0.500000	3	2	0.666667	1	1	1.000000	0	0	NaN	1	0	0.000000	2	2	1.000000	2	2	1.000000	102	102	1.000000
sim_026	3047	15	0.004923	221	20	0.090498	101	15	0.148515	64	12	0.187500	37	4	0.108108	19	7	0.368421	20	5	0.250000	12	6	0.500000	9	6	0.666667	10	6	0.600000	4	4	1.000000	6	2	0.333333	6	5	0.833333	3	1	0.333333	5	3	0.600000	4	4	1.000000	6	4	0.666667	5	5	1.000000	3	3	1.000000	71	71	1.000000
sim_027	1336	17	0.012725	244	24	0.098361	121	13	0.107438	77	11	0.142857	34	8	0.235294	19	3	0.157895	14	5	0.357143	13	3	0.230769	13	3	0.230769	12	10	0.833333	5	3	0.600000	9	7	0.777778	6	3	0.500000	5	3	0.600000	1	1	1.000000	0	0	NaN	3	1	0.333333	4	3	0.750000	3	3	1.000000	77	77	1.000000
sim_029	8349	43	0.005150	252	14	0.055556	120	17	0.141667	48	6	0.125000	40	10	0.250000	12	4	0.333333	12	3	0.250000	8	4	0.500000	11	4	0.363636	4	1	0.250000	6	2	0.333333	6	4	0.666667	4	2	0.500000	1	1	1.000000	5	3	0.600000	2	2	1.000000	7	7	1.000000	5	3	0.600000	1	1	1.000000	67	67	1.000000
sim_030	2265	11	0.004857	224	17	0.075893	85	8	0.094118	47	13	0.276596	40	10	0.250000	28	3	0.107143	23	6	0.260870	14	4	0.285714	9	6	0.666667	10	8	0.800000	12	9	0.750000	4	3	0.750000	1	1	1.000000	5	3	0.600000	7	6	0.857143	2	2	1.000000	1	1	1.000000	0	0	NaN	3	3	1.000000	84	84	1.000000
sim_031	5489	23	0.004190	193	15	0.077720	87	10	0.114943	51	14	0.274510	30	6	0.200000	13	6	0.461538	13	5	0.384615	7	2	0.285714	8	3	0.375000	9	5	0.555556	12	5	0.416667	6	2	0.333333	3	2	0.666667	7	4	0.571429	4	3	0.750000	4	4	1.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	87	87	1.000000
sim_032	11065	57	0.005151	257	12	0.046693	117	17	0.145299	53	5	0.094340	35	8	0.228571	24	6	0.250000	9	4	0.444444	11	2	0.181818	8	5	0.625000	9	5	0.555556	6	5	0.833333	3	0	0.000000	5	4	0.800000	3	1	0.333333	4	4	1.000000	4	3	0.750000	4	3	0.750000	2	1	0.500000	4	4	1.000000	52	52	1.000000
sim_033	8928	36	0.004032	192	9	0.046875	95	14	0.147368	59	10	0.169492	31	9	0.290323	26	8	0.307692	13	5	0.384615	10	5	0.500000	7	2	0.285714	5	2	0.400000	6	3	0.500000	2	1	0.500000	11	5	0.454545	3	3	1.000000	5	4	0.800000	3	2	0.666667	1	0	0.000000	3	3	1.000000	6	5	0.833333	72	72	1.000000
sim_034	6064	29	0.004782	204	11	0.053922	99	13	0.131313	74	16	0.216216	35	6	0.171429	30	6	0.200000	26	6	0.230769	16	5	0.312500	12	8	0.666667	9	7	0.777778	6	4	0.666667	6	3	0.500000	2	2	1.000000	3	0	0.000000	1	1	1.000000	2	2	1.000000	0	0	NaN	3	3	1.000000	1	1	1.000000	75	75	1.000000
sim_035	4108	36	0.008763	220	12	0.054545	91	9	0.098901	63	9	0.142857	44	8	0.181818	18	4	0.222222	16	5	0.312500	12	2	0.166667	4	2	0.500000	13	5	0.384615	6	5	0.833333	4	2	0.500000	4	3	0.750000	6	5	0.833333	3	3	1.000000	3	2	0.666667	6	6	1.000000	1	1	1.000000	3	3	1.000000	76	76	1.000000
sim_036	776	11	0.014175	147	7	0.047619	76	9	0.118421	59	10	0.169492	40	13	0.325000	30	9	0.300000	22	10	0.454545	20	8	0.400000	15	3	0.200000	7	2	0.285714	6	2	0.333333	6	3	0.500000	5	5	1.000000	6	3	0.500000	6	5	0.833333	0	0	NaN	3	3	1.000000	0	0	NaN	0	0	NaN	95	95	1.000000
sim_037	8010	30	0.003745	210	18	0.085714	95	12	0.126316	57	15	0.263158	48	12	0.250000	21	8	0.380952	18	7	0.388889	16	5	0.312500	11	3	0.272727	9	2	0.222222	4	0	0.000000	5	4	0.800000	11	7	0.636364	3	1	0.333333	3	2	0.666667	0	0	NaN	1	0	0.000000	2	1	0.500000	3	3	1.000000	68	68	1.000000
sim_038	14703	55	0.003741	256	19	0.074219	92	8	0.086957	46	6	0.130435	24	10	0.416667	22	7	0.318182	15	3	0.200000	9	3	0.333333	7	5	0.714286	4	2	0.500000	5	2	0.400000	2	1	0.500000	7	5	0.714286	6	5	0.833333	1	1	1.000000	4	2	0.500000	4	3	0.750000	5	5	1.000000	2	2	1.000000	54	54	1.000000
sim_039	11000	46	0.004182	232	17	0.073276	102	13	0.127451	57	9	0.157895	25	5	0.200000	23	3	0.130435	12	5	0.416667	16	6	0.375000	5	2	0.400000	7	5	0.714286	4	1	0.250000	4	2	0.500000	5	3	0.600000	4	2	0.500000	2	1	0.500000	3	2	0.666667	5	5	1.000000	7	6	0.857143	1	1	1.000000	64	64	1.000000
sim_040	1392	15	0.010776	140	8	0.057143	92	12	0.130435	40	8	0.200000	40	5	0.125000	18	5	0.277778	13	5	0.384615	9	4	0.444444	9	3	0.333333	6	1	0.166667	9	4	0.444444	2	2	1.000000	5	4	0.800000	2	2	1.000000	1	0	0.000000	5	5	1.000000	3	3	1.000000	2	2	1.000000	2	2	1.000000	108	108	1.000000
sim_041	4759	29	0.006094	229	15	0.065502	120	11	0.091667	61	10	0.163934	41	14	0.341463	26	8	0.307692	20	8	0.400000	9	4	0.444444	6	2	0.333333	8	4	0.500000	6	3	0.500000	2	1	0.500000	2	2	1.000000	6	4	0.666667	7	3	0.428571	2	1	0.500000	1	1	1.000000	6	6	1.000000	5	4	0.800000	69	68	0.985507
sim_042	13622	39	0.002863	190	16	0.084211	80	13	0.162500	55	13	0.236364	31	5	0.161290	30	8	0.266667	15	3	0.200000	12	3	0.250000	9	5	0.555556	13	5	0.384615	6	5	0.833333	3	1	0.333333	5	2	0.400000	5	4	0.800000	3	3	1.000000	5	2	0.400000	4	4	1.000000	3	3	1.000000	1	0	0.000000	65	64	0.984615
sim_043	5073	28	0.005519	241	17	0.070539	115	13	0.113043	43	6	0.139535	30	8	0.266667	27	10	0.370370	14	5	0.357143	12	7	0.583333	13	5	0.384615	5	2	0.400000	6	1	0.166667	8	6	0.750000	1	1	1.000000	1	1	1.000000	3	3	1.000000	4	4	1.000000	4	3	0.750000	5	5	1.000000	2	2	1.000000	72	71	0.986111
sim_044	8090	35	0.004326	231	15	0.064935	111	12	0.108108	58	11	0.189655	33	3	0.090909	23	8	0.347826	15	6	0.400000	6	4	0.666667	9	4	0.444444	7	2	0.285714	8	3	0.375000	4	2	0.500000	3	1	0.333333	2	2	1.000000	6	6	1.000000	5	5	1.000000	2	2	1.000000	2	2	1.000000	4	4	1.000000	71	71	1.000000
sim_045	4357	21	0.004820	128	9	0.070312	80	3	0.037500	57	7	0.122807	37	12	0.324324	24	7	0.291667	18	6	0.333333	17	10	0.588235	4	3	0.750000	11	3	0.272727	6	5	0.833333	8	2	0.250000	3	3	1.000000	4	3	0.750000	6	5	0.833333	3	3	1.000000	3	3	1.000000	2	2	1.000000	0	0	NaN	91	91	1.000000
sim_047	7046	42	0.005961	260	17	0.065385	128	17	0.132812	50	7	0.140000	43	7	0.162791	20	4	0.200000	17	8	0.470588	8	2	0.250000	6	2	0.333333	4	0	0.000000	13	8	0.615385	4	1	0.250000	4	2	0.500000	4	2	0.500000	4	4	1.000000	2	2	1.000000	2	2	1.000000	2	2	1.000000	3	3	1.000000	66	66	1.000000
sim_048	4592	23	0.005009	255	23	0.090196	120	24	0.200000	67	12	0.179104	39	8	0.205128	28	3	0.107143	10	2	0.200000	11	4	0.363636	13	6	0.461538	10	6	0.600000	7	4	0.571429	2	2	1.000000	1	1	1.000000	5	2	0.400000	2	1	0.500000	2	1	0.500000	2	0	0.000000	3	3	1.000000	1	1	1.000000	72	72	1.000000
sim_049	7844	34	0.004335	219	15	0.068493	114	14	0.122807	56	11	0.196429	41	13	0.317073	20	3	0.150000	14	8	0.571429	14	5	0.357143	8	1	0.125000	6	2	0.333333	3	1	0.333333	3	3	1.000000	4	2	0.500000	2	1	0.500000	2	1	0.500000	2	1	0.500000	3	3	1.000000	1	1	1.000000	3	3	1.000000	76	76	1.000000
sim_050	5159	27	0.005234	234	21	0.089744	92	14	0.152174	61	8	0.131148	30	6	0.200000	20	2	0.100000	17	7	0.411765	15	7	0.466667	4	1	0.250000	11	2	0.181818	6	4	0.666667	3	2	0.666667	1	1	1.000000	6	3	0.500000	3	1	0.333333	1	0	0.000000	1	0	0.000000	1	1	1.000000	2	2	1.000000	89	89	1.000000
sim_051	661	17	0.025719	181	11	0.060773	108	11	0.101852	62	7	0.112903	43	10	0.232558	24	10	0.416667	12	4	0.333333	17	6	0.352941	15	8	0.533333	8	4	0.500000	5	3	0.600000	3	2	0.666667	7	4	0.571429	3	2	0.666667	6	2	0.333333	4	2	0.500000	2	1	0.500000	0	0	NaN	2	1	0.500000	93	93	1.000000
sim_052	1044	6	0.005747	118	12	0.101695	74	14	0.189189	60	10	0.166667	45	16	0.355556	34	8	0.235294	19	4	0.210526	8	2	0.250000	13	5	0.384615	11	5	0.454545	5	2	0.400000	5	2	0.400000	4	0	0.000000	4	3	0.750000	3	2	0.666667	1	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	107	107	1.000000
sim_053	9739	44	0.004518	259	21	0.081081	88	6	0.068182	56	10	0.178571	41	13	0.317073	29	8	0.275862	16	5	0.312500	11	5	0.454545	5	2	0.400000	13	5	0.384615	8	3	0.375000	6	2	0.333333	4	3	0.750000	2	2	1.000000	4	4	1.000000	3	3	1.000000	2	2	1.000000	2	2	1.000000	3	3	1.000000	55	55	1.000000
sim_054	7889	52	0.006591	311	21	0.067524	138	14	0.101449	62	10	0.161290	38	9	0.236842	20	7	0.350000	21	6	0.285714	11	5	0.454545	6	5	0.833333	10	2	0.200000	3	2	0.666667	0	0	NaN	4	1	0.250000	5	2	0.400000	6	4	0.666667	5	3	0.600000	2	1	0.500000	4	2	0.500000	2	2	1.000000	50	50	1.000000
sim_056	5954	26	0.004367	222	19	0.085586	106	15	0.141509	53	7	0.132075	40	11	0.275000	28	6	0.214286	24	8	0.333333	11	3	0.272727	12	8	0.666667	2	1	0.500000	3	3	1.000000	7	5	0.714286	4	3	0.750000	4	4	1.000000	4	4	1.000000	1	0	0.000000	4	3	0.750000	3	1	0.333333	0	0	NaN	71	71	1.000000
sim_057	6038	24	0.003975	198	16	0.080808	105	10	0.095238	76	9	0.118421	40	11	0.275000	17	5	0.294118	16	8	0.500000	12	5	0.416667	11	4	0.363636	8	5	0.625000	6	2	0.333333	3	3	1.000000	3	0	0.000000	7	6	0.857143	3	2	0.666667	5	4	0.800000	3	3	1.000000	3	3	1.000000	0	0	NaN	78	78	1.000000
sim_059	3954	20	0.005058	186	15	0.080645	82	9	0.109756	61	12	0.196721	37	10	0.270270	34	7	0.205882	15	4	0.266667	12	6	0.500000	6	1	0.166667	2	0	0.000000	6	5	0.833333	7	3	0.428571	4	2	0.500000	1	1	1.000000	2	2	1.000000	2	2	1.000000	1	0	0.000000	2	2	1.000000	1	1	1.000000	96	96	1.000000
sim_060	3065	27	0.008809	247	18	0.072874	118	17	0.144068	56	13	0.232143	35	10	0.285714	28	5	0.178571	28	8	0.285714	19	10	0.526316	14	3	0.214286	7	4	0.571429	4	1	0.250000	4	1	0.250000	8	4	0.500000	3	2	0.666667	4	3	0.750000	4	0	0.000000	3	1	0.333333	1	1	1.000000	2	2	1.000000	68	68	1.000000
sim_061	9262	49	0.005290	252	16	0.063492	121	17	0.140496	54	8	0.148148	35	8	0.228571	20	5	0.250000	13	5	0.384615	9	4	0.444444	9	2	0.222222	4	2	0.500000	2	1	0.500000	5	3	0.600000	5	2	0.400000	2	0	0.000000	5	3	0.600000	1	0	0.000000	3	3	1.000000	7	7	1.000000	0	0	NaN	63	63	1.000000
sim_062	1672	15	0.008971	184	17	0.092391	115	10	0.086957	47	6	0.127660	25	8	0.320000	24	8	0.333333	14	6	0.428571	13	4	0.307692	19	10	0.526316	7	4	0.571429	5	0	0.000000	4	3	0.750000	5	1	0.200000	2	1	0.500000	3	1	0.333333	7	7	1.000000	4	4	1.000000	2	2	1.000000	2	2	1.000000	89	89	1.000000
sim_063	5292	29	0.005480	246	16	0.065041	97	10	0.103093	72	14	0.194444	41	11	0.268293	20	6	0.300000	17	5	0.294118	15	5	0.333333	14	5	0.357143	8	4	0.500000	8	6	0.750000	6	6	1.000000	7	5	0.714286	3	1	0.333333	2	2	1.000000	1	1	1.000000	4	4	1.000000	3	2	0.666667	2	2	1.000000	64	64	1.000000
sim_064	9750	47	0.004821	272	17	0.062500	122	18	0.147541	55	8	0.145455	28	7	0.250000	18	4	0.222222	11	4	0.363636	15	6	0.400000	14	8	0.571429	6	2	0.333333	9	5	0.555556	4	1	0.250000	5	2	0.400000	4	1	0.250000	3	3	1.000000	5	3	0.600000	4	4	1.000000	5	4	0.800000	1	1	1.000000	53	53	1.000000
sim_065	8838	36	0.004073	196	16	0.081633	93	11	0.118280	48	6	0.125000	33	3	0.090909	18	7	0.388889	9	3	0.333333	9	3	0.333333	10	4	0.400000	5	3	0.600000	10	7	0.700000	5	3	0.600000	6	5	0.833333	3	2	0.666667	2	2	1.000000	2	1	0.500000	3	0	0.000000	5	3	0.600000	1	1	1.000000	82	82	1.000000
sim_066	6657	47	0.007060	239	18	0.075314	120	15	0.125000	66	10	0.151515	35	5	0.142857	14	3	0.214286	16	5	0.312500	14	6	0.428571	8	1	0.125000	9	5	0.555556	2	1	0.500000	3	2	0.666667	2	1	0.500000	4	2	0.500000	4	2	0.500000	3	2	0.666667	2	1	0.500000	2	2	1.000000	3	2	0.666667	68	68	1.000000
sim_067	2851	22	0.007717	248	16	0.064516	117	13	0.111111	64	8	0.125000	25	5	0.200000	21	8	0.380952	16	6	0.375000	11	5	0.454545	9	4	0.444444	5	3	0.600000	1	1	1.000000	3	2	0.666667	5	3	0.600000	2	1	0.500000	4	4	1.000000	4	3	0.750000	2	2	1.000000	2	2	1.000000	2	2	1.000000	88	88	1.000000
sim_068	12441	50	0.004019	260	16	0.061538	127	19	0.149606	58	10	0.172414	36	8	0.222222	13	2	0.153846	12	3	0.250000	8	0	0.000000	6	1	0.166667	4	1	0.250000	6	5	0.833333	8	5	0.625000	6	3	0.500000	4	2	0.500000	1	0	0.000000	2	1	0.500000	4	4	1.000000	4	3	0.750000	2	2	1.000000	63	63	1.000000
sim_069	2218	24	0.010821	217	16	0.073733	87	9	0.103448	53	12	0.226415	43	10	0.232558	20	5	0.250000	25	9	0.360000	6	3	0.500000	12	4	0.333333	6	3	0.500000	8	4	0.500000	8	1	0.125000	2	2	1.000000	3	2	0.666667	1	1	1.000000	1	1	1.000000	3	1	0.333333	0	0	NaN	3	3	1.000000	89	88	0.988764
sim_070	8369	43	0.005138	262	15	0.057252	114	11	0.096491	57	12	0.210526	36	6	0.166667	23	10	0.434783	22	8	0.363636	5	0	0.000000	6	5	0.833333	5	2	0.400000	7	5	0.714286	7	5	0.714286	4	3	0.750000	3	1	0.333333	4	2	0.500000	4	3	0.750000	1	1	1.000000	1	1	1.000000	2	2	1.000000	63	63	1.000000
sim_072	7601	43	0.005657	244	15	0.061475	103	13	0.126214	57	8	0.140351	44	9	0.204545	21	9	0.428571	13	2	0.153846	11	2	0.181818	8	4	0.500000	5	3	0.600000	5	5	1.000000	9	4	0.444444	3	2	0.666667	5	2	0.400000	6	6	1.000000	2	1	0.500000	4	4	1.000000	2	2	1.000000	0	0	NaN	64	64	1.000000
sim_073	1625	19	0.011692	176	17	0.096591	102	9	0.088235	66	14	0.212121	44	10	0.227273	21	7	0.333333	16	3	0.187500	18	4	0.222222	15	5	0.333333	9	5	0.555556	2	1	0.500000	2	1	0.500000	2	0	0.000000	8	6	0.750000	4	4	1.000000	5	2	0.400000	1	1	1.000000	2	2	1.000000	1	1	1.000000	87	87	1.000000
sim_074	5361	30	0.005596	239	19	0.079498	148	16	0.108108	67	10	0.149254	36	12	0.333333	20	5	0.250000	15	7	0.466667	10	3	0.300000	7	1	0.142857	7	2	0.285714	3	2	0.666667	3	2	0.666667	5	3	0.600000	2	1	0.500000	5	5	1.000000	3	3	1.000000	3	2	0.666667	4	4	1.000000	1	1	1.000000	70	70	1.000000
sim_075	5099	30	0.005884	267	29	0.108614	133	17	0.127820	55	9	0.163636	34	6	0.176471	27	5	0.185185	6	0	0.000000	6	2	0.333333	5	2	0.400000	8	2	0.250000	4	3	0.750000	6	3	0.500000	4	2	0.500000	5	3	0.600000	4	3	0.750000	5	5	1.000000	1	1	1.000000	6	6	1.000000	2	1	0.500000	69	69	1.000000
