# BEAST v10.5.0
# Generated Fri Oct 17 12:33:16 UTC 2025 [seed=1760704392119]
# -beagle -working beastX_run_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
83000000	-66518.24423121955	-4101.918660059359	-62416.32557116019	1.6778583923523123	2023.9139216076476	102.76790917262163	6.24524	-1.1017071482037928	-0.926808720171532	-0.5702222918096419	-0.08364135569501355	-0.6748425589092671	-0.004442615697753583	0.6510616642170525	0.890683657421359	0.9679700009701211	0.6636175441427565	-0.03364965897383445	-0.8060640564512217	0.08825179752662773	0.536601873655931	0.42073202326935727	0.36172868836563576	0.19809076612730495	-0.21425400829196434	-1.3107167180389017	-1.1521777587560678	-1.3851793838711475	-1.373845958809504	-1.2077747309875202	1.833	16.517528136585806	0.32701601661209007	0.200077717177781	0.24735405593448767	0.2255522102756404	0.3333753163823423	0.0032989513748912726	0.0032989513748912583	-62416.32557116019	0.0	-4089.6383198151893
83200000	-66426.65772784036	-4041.999360138932	-62384.65836770142	1.5880978295912362	2024.0036821704086	101.51351662990183	6.24524	-0.8621356317087422	-0.9221759978371618	-0.7241327592827703	-0.03979742510964458	-0.4592682204291979	-0.1873949379932912	0.42375413075855833	0.9007040987492287	0.9399311110145117	0.6775194571447319	0.08248004388023282	-0.8944289135367722	0.04186074549699077	0.5035785253740728	0.6802952691578311	0.20148216352597306	0.4860879426928464	-0.27591407934418355	-1.2540740270406372	-2.3556810494567175	-2.204244842422652	-2.321088849573435	-2.365509965952374	1.833	15.957568189642318	0.31990845328138234	0.2047545759365326	0.24997132368837277	0.22536564709371135	0.34854795582416354	0.0033797662773625056	0.0033797662773625116	-62384.65836770142	0.0	-4029.7777843786457
83400000	-66471.9285721693	-4092.7602843771	-62379.16828779221	1.6186768093443031	2023.9731031906556	102.71814025002686	6.24524	-1.0079843830159958	-1.0125247384242284	-0.3303541974061608	-0.11480675365568199	-0.14303279843213249	0.23595450374160362	0.6462536519768034	0.6411649111597676	1.0640457279705928	0.6446288693807265	0.11426821497256427	-0.8937573539036296	0.0823356078394518	0.45434629506760826	0.35560473580849483	0.3042721071692175	0.1870848840035423	-0.3589367978654108	-1.324203326128489	-1.9730867370194285	-2.1546831509800297	-2.3912519642017096	-1.8268479976395184	1.833	15.884412766247232	0.33214025723191315	0.20446142853569257	0.24231562320839198	0.22108269102400133	0.32597934008004337	0.003272933369306541	0.0032729333693065346	-62379.16828779221	0.0	-4080.571070308489
83600000	-66626.54906722101	-4266.353531531088	-62360.19553568992	1.5985127102913987	2023.9932672897087	104.86393149484209	6.24524	-0.9618752171347471	-1.032573032249124	-0.4113964333236089	-0.14971388116490958	-0.5163687051974941	0.03709911679471798	0.6145813004993207	0.6342624405482346	1.0670697117827501	0.8216769134298376	0.2619776535426462	-0.8273793134178067	-0.0505798578572589	0.6792081239105444	0.47428021161009754	0.2202172257106706	0.22734036895332937	-0.7199794108789371	-1.3581841370653873	-1.396652144451695	-1.7871002260873883	-1.9659797767991884	-2.0769361354834883	1.833	17.688465538180516	0.3241178964133064	0.20676481317521317	0.24781407470456232	0.2213032157069171	0.3267416613738017	0.003255371490232658	0.003255371490232662	-62360.19553568992	0.0	-4253.930738147913
83800000	-66455.16908456202	-4079.9712864925873	-62375.197798069436	1.5961050904200713	2023.99567490958	102.24970405105981	6.24524	-0.9459134288352293	-0.837170878198211	-0.41872097936212244	-0.1067995911438465	-0.6883590527529972	0.0613088719652434	0.6164576740019166	0.8956122578288164	0.9962304937448853	0.7897609171555328	-0.04415782793987301	-1.0627676354032767	-0.04873338664488384	0.6225732194047506	0.3478061029542608	0.2923274226840944	0.15366183606092834	-0.5508282015038743	-1.4081052470583941	-2.2999184155682055	-2.0726699378398283	-2.8655848715064067	-3.329437596191271	1.833	17.37593792061144	0.3208584628390303	0.20458492750265045	0.24672224037961638	0.2278343692787019	0.317243842184463	0.0033284502839199498	0.0033284502839199454	-62375.197798069436	0.0	-4067.597083487401
84000000	-66471.02233627487	-4101.862488427611	-62369.15984784726	1.622354686747167	2023.9694253132527	102.49195673057764	6.24524	-0.8948454243798032	-0.7610192795363098	-0.5947025290782456	-0.2941541878268905	-0.5420742199642242	-0.21133966298562912	0.6546080284707765	0.9119450556975511	0.9387029416933651	0.7457455659206521	-0.0742698054955184	-0.9879529601973862	0.285562471129552	0.6282214832668567	0.39473473107210805	0.44374233257751916	0.14792219865220022	-0.5995840767106262	-1.3725864888669033	-1.3934554402978099	-1.5519313275126652	-1.7904306966626	-1.3539956120585752	1.833	16.753924405389906	0.32964700901509847	0.2085902637736707	0.23657290119639582	0.2251898260148341	0.33059068234071537	0.0032796819308033207	0.0032796819308033077	-62369.15984784726	0.0	-4089.55424720971
84200000	-66411.16151017055	-4011.4718210819183	-62399.689689088635	1.5742282804629661	2024.017551719537	100.64962909920592	6.24524	-0.7364494218423371	-0.9457947809102989	-0.4040250230174906	-0.2727308374526567	-0.5624938873771377	-0.08903827864848272	0.7121592746990224	0.9576403405505127	0.9779506606832609	0.6189139375717144	-0.040622287564020795	-0.9176224357622138	0.1908611268749947	0.6398875253375376	0.39330028721960575	0.19639408631849414	0.16286970630814776	-0.8575193750925731	-1.5395053208684009	-1.637037495925562	-1.207329970520722	-1.11843768655413	-0.8364360291361864	1.833	17.235719110074246	0.32539084927871254	0.20467596761517906	0.2474025565085852	0.22253062659752235	0.3405680606211692	0.0033371000169960256	0.0033371000169960287	-62399.689689088635	0.0	-3999.091994972804
84400000	-66330.89756665505	-3945.5617094667077	-62385.33585718835	1.6219175269852797	2023.9698624730147	99.56041746450727	6.24524	-0.9752054571453824	-0.9079696035136076	-0.3922351034567037	-0.28164926395575407	-0.4321508311374047	0.11434241654012083	0.4618303739013684	0.9188576895512338	0.9913192219945044	0.4699253245219945	-0.12342979576335034	-1.0386285664141175	-0.2016851384819635	0.6031730192111356	0.32002377010095234	0.21460005275750801	0.19345939261694228	-1.0779091949313027	-1.2305543716234606	-1.3155654679048465	-1.3180110422883384	-1.3436560268237365	-1.9366828258969002	1.833	17.316465663239907	0.3301347103055634	0.20412811072729659	0.24459354980076478	0.22114362916637448	0.3186865695905728	0.0033640542720761823	0.0033640542720761745	-62385.33585718835	0.0	-3933.193559086041
84600000	-66353.23460747825	-3924.4047668054072	-62428.82984067284	1.6221322369741027	2023.969647763026	99.70794792941142	6.24524	-1.1235936502408026	-1.0524579606201625	-0.44719575188723426	-0.24659581149983173	-0.5497723302308882	0.09686818931975841	0.6302012317395898	0.7482272235372163	0.8182178153878362	0.6303369401672619	0.07343747386095367	-0.8993686890031896	0.3031627230453324	0.4488989767031012	0.4603084447269946	0.22208145881831745	0.3929890219013584	-0.4647181156933141	-0.9454960556757319	-1.514489410413107	-2.130576700660764	-1.987022704337735	-1.5915529273499782	1.833	16.548967082595585	0.33231889131039805	0.19878168703822602	0.24586250570142923	0.22303691594994596	0.3159686530513989	0.0034827198510311657	0.003482719851031175	-62428.82984067284	0.0	-3912.137734529519
84800000	-66410.82324222988	-3990.478149986458	-62420.34509224342	1.6332223306987788	2023.9585576693012	100.66948485008342	6.24524	-0.96311727268379	-1.2542475263142456	-0.47400689431352583	-0.15538625933397202	-0.4794134864517178	-0.20686298644978257	0.648268164045438	0.871937492129387	0.8986193605050605	0.5601507526525906	0.08276799692784317	-0.8161651373029738	0.16139949196002798	0.47156841295745117	0.4900268619221508	0.3726308646919211	0.3066473930396055	-0.5857583473571507	-1.453173317552131	-2.5728682971409755	-2.8193457774851014	-3.3027491672460725	-2.6505644031701823	1.833	16.510314169112004	0.3216435834383929	0.20364482686481772	0.25106075204225564	0.22365083765453306	0.32460525633499293	0.003266895668428085	0.0032668956684280856	-62420.34509224342	0.0	-3978.2075210607054
85000000	-66412.99988514041	-3954.5570785309073	-62458.442806609506	1.634324322909611	2023.9574556770904	100.61844193210787	6.24524	-1.1398060040379263	-1.1115071773260772	-0.49468145473568675	-0.21276521444301968	-0.7076797295495011	-0.15080663075782377	0.7400375381618978	0.8650193546557029	0.8666445983658344	0.5534280658865789	0.1038021571065744	-0.8991890961088598	0.04954695183973553	0.5521895090334114	0.5283234414553695	0.28624383997044944	0.06549692484111706	-0.6698811059410177	-1.3845880965296176	-1.1772815082650094	-2.1319127548980115	-1.5255450899238054	-0.9613815571725954	1.833	15.908558513298734	0.32381418361254954	0.20840834414965656	0.25001178853987815	0.21776568369791502	0.32360463399665285	0.003373588947118513	0.0033735889471185115	-62458.442806609506	0.0	-3942.367003374124
85200000	-66488.39890421095	-4098.811580444726	-62389.58732376622	1.6183460412773578	2023.9734339587226	102.2686129360883	6.24524	-1.1465968199182077	-0.8730710764610975	-0.38219592633892957	0.07427383677223427	-0.6655473639735526	0.02949539306231584	0.7765803301990322	0.9758689157177852	1.006674631091752	0.5962917598180437	-0.026813673196169625	-0.9030666187391552	0.09668177069154396	0.6235279800577294	0.4906278330845338	0.26705797996153813	0.24691326509052308	-0.5939873491717363	-1.553377714722114	-1.5767402914918016	-0.7185609504879062	0.11523302524430534	0.15655958910644896	1.833	15.761669113519527	0.3331023450095048	0.20488055767431057	0.23921000533025352	0.22280709198593032	0.3294883520712599	0.003232865126519062	0.0032328651265190584	-62389.58732376622	0.0	-4086.6353597594093
85400000	-66506.07436930771	-4057.7380864425013	-62448.33628286521	1.6630938091940304	2023.928686190806	102.41510593597735	6.24524	-0.8705547155212732	-0.8698100326964738	-0.39623806953514495	-0.03841949110293036	-0.38215155046663807	-0.01585436097536064	0.614387074481098	0.8265040703300995	0.7955317959080911	0.7194787512583048	-2.7188156825116473E-4	-1.1063386711816798	-0.016178625874652013	0.5944303117282634	0.2302020707933951	0.24618012460624272	0.28591441493987474	-0.2659230404036736	-1.0085690299869141	-1.1189565279496645	-1.7955244492226052	-1.9102047342929012	-2.3835577843946716	1.833	16.4523097783426	0.32854518559324275	0.19936998646700022	0.25379637948123873	0.21828844845851764	0.3342266279899197	0.0032802294688726017	0.0032802294688726113	-62448.33628286521	0.0	-4045.465414922679
85600000	-66536.72217255624	-4127.675399658305	-62409.046772897935	1.632025309410134	2023.9597546905898	102.95533537396142	6.24524	-1.0802839538880828	-1.1376387109139812	-0.7292197929674792	-0.07144342877656369	-0.28687291160609857	-0.11581460655707362	0.6514309682581085	0.8661616462518084	0.9489920616088653	0.716346717384355	0.0014375867212540402	-0.9636558569297979	0.17089822863511095	0.5331030851733369	0.456596027615179	0.35552159394877797	0.1409345386620476	-0.4564953634653527	-1.3193250129208764	-1.9450613017607277	-2.1548048848125148	-2.413849917250303	-2.2250442998534483	1.833	15.911774723079166	0.3271914914510039	0.20503673148387566	0.24594132248612735	0.22183045457899242	0.32862590733042535	0.003207008660054936	0.0032070086600549308	-62409.046772897935	0.0	-4115.4798724802595
85800000	-66508.05951754951	-4107.405285834045	-62400.65423171546	1.6234054173694321	2023.9683745826305	102.83427893016096	6.24524	-0.7983157692255354	-1.0944051854996348	-0.5494811982353816	-0.1724908486875344	-0.40507854879753374	-0.18482742428404964	0.48631117956395203	0.811131265999566	1.0310148724520722	0.7723735799319899	0.13223369619212527	-0.8638485180610399	0.1508704277805758	0.6293904687738446	0.3128720871867607	0.3989332011865324	0.1829234012292113	-0.29572573995269236	-1.1900214318876747	-1.1141438696417443	-1.4355148723261837	-1.1845393079010798	-0.9409920106859758	1.833	15.321996220909297	0.3302417152638163	0.20369274591927822	0.24896781570859047	0.21709772310831432	0.31667741279723766	0.0032278370507854127	0.003227837050785423	-62400.65423171546	0.0	-4095.3017352650663
86000000	-66505.51566414608	-4146.166042373079	-62359.34962177299	1.6456547419008118	2023.946125258099	103.55894544090987	6.24524	-0.9818758366574752	-0.6871196222376756	-0.6341157287270602	0.05394353516086331	-0.43776097094053423	-0.3364283652156304	0.5612962771941786	0.9067571094951923	1.024375003373366	0.833374236515853	-0.15037988373974592	-0.9079581500174291	0.25213356377510254	0.5289620507160337	0.3362836577453	0.36560649653510013	0.153118672492767	-0.3510707740135798	-1.5370577195010025	-1.8011083256043632	-1.859542403738599	-2.261198423351699	-1.993644247191211	1.833	16.773888940887552	0.3233443319780346	0.20296821402568233	0.24776334451032594	0.22592410948595637	0.32952307925907387	0.0032291199887587345	0.003229119988758721	-62359.34962177299	0.0	-4133.856291234527
86200000	-66751.31149276358	-4311.912696232279	-62439.39879653129	1.5844747365887648	2024.0073052634111	105.76152035580316	6.24524	-0.8393984108466799	-0.7938691536844965	-0.4263602794613935	-0.21481138520497972	-0.5092465947865391	0.15477939498302473	0.6126577413475432	0.9923947481614286	1.1297618786554027	0.8204302626661447	0.24925040447775013	-0.9044847846660482	0.0010534503477549403	0.7015080012476214	0.5263252814541644	0.345766129844363	0.28703029565105664	-0.6085473160884394	-1.372134368271443	-1.9636756138803368	-1.8312464830841126	-2.7167521619245556	-2.534821216481213	1.833	15.331748458202949	0.32205431095709103	0.20622337770692997	0.24457195591013145	0.22715035542584677	0.3155123344270263	0.0031659427500252448	0.0031659427500252426	-62439.39879653129	0.0	-4299.808970124647
86400000	-66510.69943668909	-4178.511512624264	-62332.18792406482	1.6588398469610988	2023.9329401530388	104.3070752214622	6.24524	-0.8780841153290743	-1.001720291285355	-0.6240543249903197	-0.22566578932091846	-0.5400835757884841	-0.2042006076089313	0.6070409036575936	0.939105804832548	1.0441263101588234	0.6938090541892955	-0.045820969866465236	-0.9137044120991994	0.15592151721036598	0.63030329496797	0.5443780353840315	0.41105858617534635	0.24592603030738072	0.16552844026198976	-1.6116912385607012	-1.8884220616365972	-2.170809834384854	-2.5705111938757437	-2.6227525847950917	1.833	16.182392718819283	0.3270105510324855	0.20465693053252368	0.24673968749557323	0.22159283093941673	0.34616736548854793	0.003229215207988747	0.003229215207988747	-62332.18792406482	0.0	-4166.262416327783
86600000	-66390.87455518213	-4116.945809043989	-62273.92874613815	1.5881911118549168	2024.003588888145	103.11753363772269	6.24524	-1.2024587264323363	-0.9440980434198949	-0.5357850137540614	-0.2275562336770327	-0.5345473681504389	0.1082889322846411	0.39173224098317444	0.9065722660033553	0.9771328435177674	0.5278368134407656	-0.08648397959812083	-0.7345936448305316	0.007031688533622113	0.5341788361975371	0.387076008564145	0.40915067153175444	0.26501449138921596	-0.06402914772100364	-0.9568348360833772	-1.1446463077920777	-0.4313270296328645	-0.3653774462890159	-0.4175084793030891	1.833	17.982285994112768	0.3230693266107656	0.2067028678600591	0.2414593163971229	0.22876848913205156	0.31006157740010265	0.003317834370468321	0.003317834370468316	-62273.92874613815	0.0	-4104.503387223584
86800000	-66341.85657788275	-3964.755807436711	-62377.10077044604	1.567112103921997	2024.024667896078	100.30330318299838	6.24524	-1.0316241215020896	-1.105284346298189	-0.7058330402719644	-0.138074164510073	-0.3811336164777154	0.0022031390799836167	0.5117391580685458	0.7946057954422298	0.9054741805654019	0.6510216889293424	-0.07154664298500979	-0.8372966890357338	0.24596216838201318	0.4852918222354624	0.4024021917263906	0.17053383215125725	0.3680768707437729	-0.4880062545814736	-1.379564050616065	-1.4181781815595282	-0.5576020805858912	0.19578184182773778	0.11093256126987668	1.833	16.993310041554565	0.3240637587163608	0.20618207262295485	0.24534431468960052	0.22440985397108293	0.31663843411673204	0.0033428781379155133	0.0033428781379155298	-62377.10077044604	0.0	-3952.430753989713
87000000	-66265.82093029273	-3907.1726537101413	-62358.648276582586	1.6103144813720986	2023.9814655186278	99.57747153876522	6.24524	-0.9714562407529899	-0.9977386853819789	-0.38752261454081044	-0.3825715183073888	-0.6933591293232642	-0.14449784182599115	0.5696438295503612	0.8031864588344759	0.9861715973395767	0.6775663123661004	-0.02167921570655288	-0.8404243295783493	-0.003743437734211194	0.5600742821612994	0.39824588104942854	0.271888814719588	0.16151543512776584	-0.3501598368984531	-1.7209034188940138	-1.8630927102161075	-1.9350419763379583	-1.5627189567152668	-1.2703465844146182	1.833	16.316168131504917	0.32079842203948045	0.207279574422721	0.24316623462201353	0.2287557689157841	0.35450481061636663	0.0033189067850184564	0.0033189067850184543	-62358.648276582586	0.0	-3894.8975661190398
87200000	-66374.78188050175	-4045.053467436083	-62329.72841306566	1.591123730674442	2024.0006562693254	101.7958105176738	6.24524	-1.0761089976155203	-0.9213644462663656	-0.5071742293050648	-0.025084567791049898	-0.4893312488169758	0.009887500894227293	0.34939112102905856	0.6416752525165234	0.8803827768762583	0.6624066073199989	-0.1020974448612865	-0.9178366815237773	0.10541813863065172	0.6377080663664169	0.38627507076714196	0.3169400989412518	0.0782181203556478	-0.4011772011562383	-1.4077432923252677	-2.023286591971893	-1.8679866889512249	-1.5302198050030198	-1.6787800188861728	1.833	17.433460372844348	0.32546272755610417	0.20172401393339348	0.24834363427249737	0.22446962423800407	0.29841993338103306	0.0032438799456383847	0.0032438799456383717	-62329.72841306566	0.0	-4032.6908559689214
87400000	-66337.75221814269	-4025.4158778218284	-62312.336340320864	1.6213887615795757	2023.9703912384205	101.56315098994581	6.24524	-1.0217149946583053	-1.0946279154075875	-0.5681624116739548	-0.08016267986676343	-0.41073166571272623	-0.1380849365077015	0.5339965433191469	0.7057253865871169	0.9099946674770502	0.7206788462694101	-0.03318159073992684	-0.8730663193512451	0.08458968282417076	0.6569177248146393	0.4077150351247995	0.19298369359968115	0.14685106492181166	-0.4894074900479112	-1.2801202818489072	-1.4354021525054916	-1.8827524486444998	-2.22030973825846	-2.291988462867998	1.833	16.510590993587613	0.32610458659918795	0.20129318296804036	0.24583726017638582	0.22676497025638492	0.3223883539213891	0.003279784448814375	0.003279784448814362	-62312.336340320864	0.0	-4013.1474296738697
87600000	-66405.40221225472	-4037.8580788020195	-62367.54413345269	1.571058688800255	2024.0207213111996	101.36985515514806	6.24524	-0.9788045628860647	-0.7954099499197049	-0.3781081916893794	-0.09380324227102632	-0.5628648948179672	0.08895497719526907	0.889094126198865	0.8094976659479064	0.9779553794288646	0.6206659714403929	0.07038671415430557	-1.0638893188862195	-0.19710240485373848	0.631417802296008	0.43734283935376284	0.11761354579754583	0.15784106089814448	-0.41079786025090725	-1.1573777397542817	-1.4117528673796027	-1.4785277102032803	-1.670200613420821	-1.352904410494492	1.833	17.44364424950766	0.3280522893863606	0.20402334764834856	0.2409953932050906	0.2269289697601993	0.289922051545056	0.003316193573748013	0.0033161935737480255	-62367.54413345269	0.0	-4025.5026865450327
87800000	-66381.12742613755	-4022.2957286714413	-62358.83169746611	1.642263669054069	2023.949516330946	101.17631337021129	6.24524	-0.8295243856746107	-1.1060775073556985	-0.4267165515760668	-0.023353590055585557	-0.7507636855975857	0.3887687027746156	0.526476192555772	0.8085042239482404	0.9688719823662599	0.6278960530172254	0.07700978223876848	-1.0362252846357989	-0.10177175473416625	0.48796980684270086	0.47226789737125263	0.23099953403298545	0.19631796751956515	-0.6810550993772874	-1.529699978802585	-1.6615468325467424	-1.1921254967363428	-1.0565970849595259	-1.4817761779032703	1.833	16.796423675917403	0.3278598675071433	0.20426419510870764	0.24272519696415248	0.2251507404199957	0.33774598575471876	0.0033318474070250788	0.00333184740702507	-62358.83169746611	0.0	-4009.974847871416
88000000	-66549.97355614109	-4112.515318489923	-62437.458237651175	1.5627783842111083	2024.029001615789	102.14331215761199	6.24524	-0.7973545234025989	-1.0303339353916048	-0.27385882772125597	0.13747579446350625	-0.40659506769452175	-0.12821021058520754	0.6067453283516434	0.7878954757554483	1.0146219062318294	0.6782332298211029	-0.06868786934574474	-1.0288222095167758	0.08719868897252377	0.4373629692904606	0.4603636325543147	0.4652778097938056	0.042122467177227355	-0.42789247321741997	-1.6789912626578414	-1.664771839470494	-1.9888280260784508	-1.4084495211975792	-1.431692928900411	1.833	17.4281039540841	0.3261751537247021	0.1998539053213076	0.2493036357905993	0.22466730516339017	0.2962670287224215	0.003147529542108528	0.003147529542108532	-62437.458237651175	0.0	-4100.155532683143
88200000	-66405.69530573438	-3988.1188907455976	-62417.57641498878	1.5464256368811746	2024.0453543631188	100.92615663453033	6.24524	-0.8691891079422511	-0.9612573001677114	-0.4424876448241482	-0.17830493804832567	-0.5262068341848869	0.060346559009682596	0.5982368202307268	0.8782113442030113	0.8821212177188669	0.5633757180388936	-0.05328185755980898	-1.0392641048645748	0.27324048048211935	0.5509977250699418	0.3188211050640735	0.46901182098016725	0.2143930488292672	-0.034017531503937555	-1.4360908528372947	-1.6255196565305479	-1.2706263059023455	-1.0234540497558668	-0.8932508598580199	1.833	16.630743031217982	0.33106642883568227	0.19780180514949156	0.24559456657116563	0.2255371994436597	0.33471729235702535	0.00331562953631859	0.003315629536318604	-62417.57641498878	0.0	-3975.822474285399
88400000	-66469.26622041597	-4061.0219972866903	-62408.24422312929	1.5994885410425275	2023.9922914589574	101.56722138975573	6.24524	-0.8707241780053424	-0.847327971858979	-0.39500705065913105	-0.004073149385668322	-0.5218539581138446	-0.014325060818470077	0.6408268310777663	0.847725159603461	0.9107225407443256	0.739611028817039	-0.17369228185197028	-1.0008695202953934	-0.001268031819360832	0.5508860471467328	0.43592618797268917	0.4420946589302317	0.31708032126410185	-0.7247430659722623	-0.9930797496718438	-0.8453637497814975	-0.6107498562290302	-0.47879649696577853	-0.43419353098722946	1.833	17.255291122869778	0.32285303672181315	0.20961573020445726	0.24584799973778382	0.221683233335945	0.3240420625156045	0.003322952855543499	0.003322952855543486	-62408.24422312929	0.0	-4048.656220321072
88600000	-66404.46749737153	-4056.440610139186	-62348.02688723234	1.591111771526924	2024.0006682284732	101.90264409054897	6.24524	-0.7528303297452085	-0.9975453408273629	-0.5078839498639071	0.023387924928847257	-0.5549166652346728	-0.004432826170789744	0.660164154786189	0.8138114332876234	0.9143902436334773	0.721003013500271	-0.02828996147274937	-0.934191396059984	0.10254386684359587	0.4816522476728702	0.3180453948574926	0.23873919857261794	0.1323662146620873	-0.31458562001613044	-1.3483969396489193	-1.194630392976076	-0.555150768770666	-0.32351441560616917	-0.9973273501926546	1.833	17.500043630025477	0.3285996958729459	0.2061863416777434	0.24507316978834087	0.220140792660969	0.3497147474447174	0.0033771358734338984	0.0033771358734338967	-62348.02688723234	0.0	-4044.0183533177387
88800000	-66368.31996683292	-3979.470798756206	-62388.84916807672	1.6096450285034105	2023.9821349714966	101.19132633095428	6.24524	-0.8947179525188502	-1.0457249818791838	-0.48648069545958406	-0.1596387756786375	-0.5131714538555665	0.16498064786379613	0.5042308638630048	0.7099617172905299	0.9086110831589084	0.6123665217579591	-0.13133574310997392	-1.1175247352203308	0.14515962770118687	0.565946707075128	0.336413402839536	0.18563692761268905	0.1714244508768457	-0.5701799057984581	-1.4523234966043006	-2.4215617685028	-2.7387924398011916	-2.837581049673341	-3.263989510917853	1.833	15.427112803080648	0.328392270678524	0.2035123024221923	0.2478373011393069	0.22025812575997603	0.33673833393749464	0.0033412685908358972	0.0033412685908358994	-62388.84916807672	0.0	-3967.332768330913
89000000	-66339.06684654418	-3980.979071755325	-62358.087774788866	1.6071171580880617	2023.9846628419118	100.8178162272512	6.24524	-1.166032756898994	-0.9641096436667396	-0.38235879307695547	-0.13508631711780125	-0.4949782574660616	0.06249921934839408	0.6457648316393697	0.7705063254652426	0.9645284395288327	0.515921596897807	-0.03278061018639836	-0.896476994528023	0.4322372969306815	0.6726500271931302	0.3931599162590669	0.3998821964007184	0.2084619964848265	-0.478074662168835	-1.6167301256648787	-1.2278942760627942	-1.1027625382575281	-1.3583265433684777	-1.1829987851185402	1.833	16.29429530416892	0.3279978333054033	0.20328777177616716	0.2443026714353784	0.2244117234830505	0.29152584315500624	0.003292988104598037	0.003292988104598018	-62358.087774788866	0.0	-3968.769842645773
89200000	-66343.4022179117	-3932.919872203303	-62410.4823457084	1.6159630251162131	2023.9758169748839	99.33195025574827	6.24524	-0.9299455663178791	-0.8605894435335549	-0.5095054266216339	-0.1275350331877606	-0.6030897635996867	0.005433019877217921	0.5773978552516944	0.8106780960192864	0.9598944288217404	0.5984108607763514	-0.0014409703853796932	-1.0058276190500663	0.19966929042678538	0.4600135150451572	0.28379726981196374	0.19996692754010878	0.11022505369845202	-0.19082529334129295	-1.394300405164349	-1.633790619050523	-1.239583638488053	-0.6919210871305258	-0.5218251709351338	1.833	16.836945747588086	0.3281500400485047	0.20276563337624584	0.24917766570377448	0.21990666087147423	0.3110084251096171	0.003355716425492342	0.0033557164254923405	-62410.4823457084	0.0	-3920.6205089274235
89400000	-66293.17897781999	-3866.3068627207253	-62426.87211509926	1.5681271970301722	2024.0236528029698	98.23622322266203	6.24524	-1.0350691796065037	-1.0151495875648204	-0.43937942529767526	-0.15328748507490736	-0.5210591413730892	-0.1479162330525251	0.8419726081539263	0.8265428932238073	0.8227583901798897	0.7224699503363624	0.18247816667775452	-0.7611930812706129	0.12294242255051924	0.6199739351283912	0.2167357944169045	0.11376847312706287	0.0699394308993051	-0.8959200804451767	-2.262028416604795	-2.4214347135104184	-2.5776405259931763	-3.285001531055205	-2.7884999445445784	1.833	16.847951907237622	0.3279087914835383	0.20217659800981738	0.2416867823447504	0.22822782816189308	0.34450029699210577	0.0034591689728313666	0.003459168972831371	-62426.87211509926	0.0	-3853.9725912929725
89600000	-66361.96861638725	-3947.6011664916377	-62414.36744989562	1.5994657316249556	2023.992314268375	99.82379892846636	6.24524	-1.0168270722189783	-1.0779497686870805	-0.7361782102191952	-0.2966525221368793	-0.5714619889952162	-0.21582371837044634	0.5481378696896942	0.726516049278836	0.9248415093170576	0.7984187240433155	-0.042150542591010115	-0.7600755961173389	0.02217766806201607	0.4371070435464949	0.5360471436789584	-0.08331615040328101	0.06512722781869618	-0.8141040304182622	-1.8005199294036678	-1.8148572034165853	-1.8412355696290321	-2.0961159478452114	-2.266720588638932	1.833	17.19389230851385	0.32487264867480614	0.20746653867901332	0.24223789383056732	0.22542291881561238	0.3115262914422631	0.0033883376698062096	0.0033883376698062135	-62414.36744989562	0.0	-3935.2556820384793
89800000	-66333.99053978044	-3875.450081548482	-62458.54045823196	1.5420216548692622	2024.0497583451306	98.68638762776844	6.24524	-0.9667163913665542	-1.0308981927007812	-0.6295621420813561	-0.19486662159361104	-0.465447809217336	0.05442304240491118	0.6179763884653665	0.7894117686296076	0.892746029579134	0.5406640060810951	-0.045523989213358144	-0.9469975610922209	0.010345437755155881	0.6534339093171471	0.5358035080553338	0.1261761660651185	0.05323968542813237	-0.905864769758439	-0.8039410884715018	-0.7592810471614839	-1.3573307825331713	-1.7860588907309867	-1.68020188471308	1.833	18.491367974589945	0.3278015783745344	0.20270264120199794	0.24360399486268713	0.22589178556077966	0.3244281296056083	0.0034541924829774385	0.003454192482977429	-62458.54045823196	0.0	-3862.9313696272643
