replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_012	59534	126	0.002116	251	18	0.071713	65	10	0.153846	26	5	0.192308	12	2	0.166667	7	4	0.571429	10	4	0.400000	6	1	0.166667	3	2	0.666667	5	1	0.200000	5	4	0.800000	1	1	1.000000	0	0	NaN	1	0	0.000000	3	3	1.000000	2	1	0.500000	0	0	NaN	2	2	1.000000	0	0	NaN	14	14	1.000000
sim_013	59907	131	0.002187	223	17	0.076233	46	10	0.217391	31	3	0.096774	11	4	0.363636	9	2	0.222222	2	1	0.500000	2	0	0.000000	2	1	0.500000	2	1	0.500000	4	1	0.250000	3	1	0.333333	0	0	NaN	1	1	1.000000	0	0	NaN	3	2	0.666667	2	2	1.000000	2	2	1.000000	0	0	NaN	19	19	1.000000
sim_014	89	1	0.011236	24	2	0.083333	35	4	0.114286	26	7	0.269231	27	2	0.074074	18	4	0.222222	13	3	0.230769	8	4	0.500000	3	2	0.666667	4	2	0.500000	4	3	0.750000	6	4	0.666667	2	2	1.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	1	0	0.000000	154	154	1.000000
sim_015	424	11	0.025943	97	7	0.072165	63	8	0.126984	41	5	0.121951	32	7	0.218750	27	9	0.333333	20	5	0.250000	17	4	0.235294	9	3	0.333333	5	3	0.600000	4	3	0.750000	5	2	0.400000	4	3	0.750000	3	1	0.333333	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	125	125	1.000000
sim_016	4671	33	0.007065	259	19	0.073359	122	11	0.090164	61	14	0.229508	41	8	0.195122	20	5	0.250000	14	4	0.285714	11	6	0.545455	15	5	0.333333	9	5	0.555556	4	3	0.750000	2	1	0.500000	7	4	0.571429	3	2	0.666667	2	1	0.500000	1	1	1.000000	2	1	0.500000	5	5	1.000000	1	1	1.000000	69	69	1.000000
sim_017	60548	139	0.002296	214	12	0.056075	58	4	0.068966	32	3	0.093750	17	6	0.352941	6	1	0.166667	6	2	0.333333	3	0	0.000000	4	2	0.500000	3	1	0.333333	5	2	0.400000	1	1	1.000000	2	2	1.000000	3	3	1.000000	3	2	0.666667	2	2	1.000000	1	1	1.000000	2	2	1.000000	2	2	1.000000	11	11	1.000000
sim_018	171	2	0.011696	78	7	0.089744	64	7	0.109375	42	8	0.190476	25	6	0.240000	17	7	0.411765	18	6	0.333333	7	1	0.142857	11	6	0.545455	4	2	0.500000	5	3	0.600000	3	1	0.333333	2	2	1.000000	4	2	0.500000	1	0	0.000000	1	1	1.000000	1	0	0.000000	1	0	0.000000	0	0	NaN	137	137	1.000000
sim_019	74	0	0.000000	36	3	0.083333	27	2	0.074074	25	3	0.120000	14	4	0.285714	23	4	0.173913	20	6	0.300000	17	9	0.529412	8	5	0.625000	3	2	0.666667	3	1	0.333333	0	0	NaN	4	3	0.750000	1	1	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	152	152	1.000000
sim_020	443	12	0.027088	144	11	0.076389	82	10	0.121951	53	5	0.094340	37	7	0.189189	19	7	0.368421	12	2	0.166667	8	3	0.375000	8	4	0.500000	11	6	0.545455	3	0	0.000000	3	1	0.333333	9	6	0.666667	5	4	0.800000	0	0	NaN	4	3	0.750000	3	3	1.000000	3	3	1.000000	2	2	1.000000	109	109	1.000000
sim_021	43	1	0.023256	5	2	0.400000	13	1	0.076923	4	0	0.000000	10	3	0.300000	17	7	0.411765	18	5	0.277778	14	4	0.285714	8	5	0.625000	2	0	0.000000	1	0	0.000000	2	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	2	2	1.000000	2	1	0.500000	0	0	NaN	0	0	NaN	168	167	0.994048
sim_022	6578	46	0.006993	296	20	0.067568	126	14	0.111111	53	10	0.188679	37	3	0.081081	22	6	0.272727	15	6	0.400000	16	8	0.500000	10	5	0.500000	7	4	0.571429	10	5	0.500000	8	7	0.875000	7	4	0.571429	1	0	0.000000	3	2	0.666667	1	0	0.000000	4	1	0.250000	2	1	0.500000	1	1	1.000000	55	55	1.000000
sim_023	159	7	0.044025	47	4	0.085106	33	5	0.151515	26	0	0.000000	27	7	0.259259	22	5	0.227273	10	4	0.400000	8	3	0.375000	12	6	0.500000	5	1	0.200000	6	3	0.500000	4	2	0.500000	0	0	NaN	2	1	0.500000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	149	148	0.993289
sim_024	24451	79	0.003231	316	22	0.069620	119	10	0.084034	52	12	0.230769	27	6	0.222222	15	1	0.066667	10	2	0.200000	14	7	0.500000	6	3	0.500000	7	3	0.428571	5	3	0.600000	6	3	0.500000	5	4	0.800000	4	2	0.500000	5	4	0.800000	3	3	1.000000	2	1	0.500000	1	1	1.000000	1	1	1.000000	31	31	1.000000
sim_025	11725	43	0.003667	258	16	0.062016	107	13	0.121495	57	8	0.140351	41	11	0.268293	16	6	0.375000	16	4	0.250000	12	4	0.333333	8	5	0.625000	9	6	0.666667	6	2	0.333333	6	4	0.666667	5	4	0.800000	3	2	0.666667	1	0	0.000000	3	3	1.000000	3	2	0.666667	2	2	1.000000	4	4	1.000000	59	59	1.000000
sim_026	7253	41	0.005653	275	23	0.083636	114	12	0.105263	61	10	0.163934	28	6	0.214286	22	5	0.227273	22	9	0.409091	11	3	0.272727	11	5	0.454545	7	4	0.571429	7	5	0.714286	4	2	0.500000	3	1	0.333333	4	0	0.000000	2	2	1.000000	2	1	0.500000	4	3	0.750000	2	2	1.000000	2	2	1.000000	62	62	1.000000
sim_027	64	0	0.000000	23	2	0.086957	22	5	0.227273	27	2	0.074074	29	6	0.206897	18	8	0.444444	17	7	0.411765	15	4	0.266667	9	3	0.333333	1	1	1.000000	3	2	0.666667	5	1	0.200000	0	0	NaN	2	1	0.500000	1	1	1.000000	1	1	1.000000	0	0	NaN	2	1	0.500000	1	1	1.000000	152	152	1.000000
sim_028	51	0	0.000000	16	2	0.125000	26	6	0.230769	25	3	0.120000	20	6	0.300000	30	9	0.300000	18	5	0.277778	17	4	0.235294	7	5	0.714286	4	1	0.250000	2	1	0.500000	4	3	0.750000	1	1	1.000000	1	0	0.000000	1	0	0.000000	0	0	NaN	2	0	0.000000	0	0	NaN	0	0	NaN	152	152	1.000000
sim_029	128	3	0.023438	49	7	0.142857	27	6	0.222222	35	7	0.200000	33	5	0.151515	22	7	0.318182	10	5	0.500000	10	2	0.200000	8	1	0.125000	9	5	0.555556	5	3	0.600000	4	1	0.250000	1	0	0.000000	1	1	1.000000	1	0	0.000000	2	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	146	145	0.993151
sim_030	760	10	0.013158	162	19	0.117284	89	9	0.101124	54	8	0.148148	33	5	0.151515	25	5	0.200000	14	7	0.500000	8	3	0.375000	7	4	0.571429	10	4	0.400000	3	2	0.666667	4	2	0.500000	3	2	0.666667	6	3	0.500000	5	4	0.800000	3	2	0.666667	2	2	1.000000	3	3	1.000000	1	1	1.000000	103	103	1.000000
sim_032	2237	18	0.008046	165	9	0.054545	69	9	0.130435	62	10	0.161290	39	14	0.358974	20	4	0.200000	15	6	0.400000	12	2	0.166667	10	3	0.300000	12	9	0.750000	4	1	0.250000	6	4	0.666667	4	0	0.000000	2	1	0.500000	5	4	0.800000	3	3	1.000000	2	2	1.000000	4	3	0.750000	3	3	1.000000	93	93	1.000000
sim_033	9553	43	0.004501	355	20	0.056338	139	24	0.172662	68	11	0.161765	36	8	0.222222	19	7	0.368421	9	4	0.444444	9	2	0.222222	7	5	0.714286	2	1	0.500000	6	3	0.500000	3	2	0.666667	3	3	1.000000	4	2	0.500000	5	5	1.000000	1	0	0.000000	1	1	1.000000	2	1	0.500000	1	1	1.000000	55	55	1.000000
sim_035	588	9	0.015306	110	12	0.109091	72	7	0.097222	50	11	0.220000	33	6	0.181818	29	11	0.379310	21	4	0.190476	18	8	0.444444	11	5	0.454545	8	1	0.125000	8	3	0.375000	11	7	0.636364	5	2	0.400000	2	1	0.500000	7	3	0.428571	0	0	NaN	4	4	1.000000	2	2	1.000000	3	3	1.000000	99	99	1.000000
sim_036	87	3	0.034483	57	6	0.105263	66	8	0.121212	39	10	0.256410	33	5	0.151515	30	9	0.300000	22	8	0.363636	18	4	0.222222	11	5	0.454545	5	2	0.400000	3	1	0.333333	4	2	0.500000	1	0	0.000000	1	1	1.000000	2	1	0.500000	1	1	1.000000	2	1	0.500000	0	0	NaN	0	0	NaN	131	131	1.000000
sim_037	6214	36	0.005793	238	14	0.058824	121	9	0.074380	61	8	0.131148	43	17	0.395349	31	13	0.419355	15	5	0.333333	12	4	0.333333	9	3	0.333333	5	3	0.600000	4	2	0.500000	8	5	0.625000	6	3	0.500000	4	3	0.750000	3	2	0.666667	4	3	0.750000	4	3	0.750000	2	2	1.000000	1	1	1.000000	62	62	1.000000
sim_038	14969	57	0.003808	242	15	0.061983	101	7	0.069307	50	14	0.280000	34	6	0.176471	24	11	0.458333	18	4	0.222222	9	4	0.444444	7	3	0.428571	4	1	0.250000	7	2	0.285714	4	1	0.250000	7	5	0.714286	5	3	0.600000	5	2	0.400000	0	0	NaN	4	4	1.000000	4	4	1.000000	3	3	1.000000	52	52	1.000000
sim_039	100	1	0.010000	24	2	0.083333	25	0	0.000000	21	6	0.285714	17	2	0.117647	10	5	0.500000	10	6	0.600000	4	1	0.250000	6	1	0.166667	5	1	0.200000	2	1	0.500000	2	1	0.500000	2	1	0.500000	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	1	1	1.000000	167	167	1.000000
sim_040	8184	39	0.004765	219	14	0.063927	89	13	0.146067	58	10	0.172414	30	9	0.300000	33	10	0.303030	13	3	0.230769	10	0	0.000000	7	4	0.571429	4	1	0.250000	8	4	0.500000	4	3	0.750000	2	2	1.000000	3	3	1.000000	2	1	0.500000	7	5	0.714286	2	1	0.500000	1	1	1.000000	2	2	1.000000	73	73	1.000000
sim_041	28739	97	0.003375	337	22	0.065282	104	13	0.125000	62	10	0.161290	28	4	0.142857	12	5	0.416667	16	5	0.312500	7	1	0.142857	5	1	0.200000	2	0	0.000000	4	2	0.500000	3	1	0.333333	3	3	1.000000	3	3	1.000000	1	1	1.000000	2	1	0.500000	1	0	0.000000	1	1	1.000000	2	2	1.000000	26	26	1.000000
sim_042	64	0	0.000000	62	5	0.080645	55	7	0.127273	44	7	0.159091	22	6	0.272727	22	5	0.227273	11	1	0.090909	18	9	0.500000	5	3	0.600000	5	1	0.200000	3	2	0.666667	2	2	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	145	145	1.000000
sim_043	36134	108	0.002989	342	19	0.055556	102	11	0.107843	54	10	0.185185	25	9	0.360000	16	4	0.250000	7	2	0.285714	7	3	0.428571	8	6	0.750000	4	2	0.500000	2	1	0.500000	3	1	0.333333	0	0	NaN	2	0	0.000000	4	1	0.250000	2	2	1.000000	2	1	0.500000	0	0	NaN	1	1	1.000000	17	17	1.000000
sim_044	6578	41	0.006233	307	18	0.058632	113	11	0.097345	65	11	0.169231	41	8	0.195122	19	11	0.578947	15	4	0.266667	11	7	0.636364	10	4	0.400000	3	2	0.666667	6	4	0.666667	5	3	0.600000	1	0	0.000000	2	2	1.000000	1	1	1.000000	2	2	1.000000	2	1	0.500000	1	1	1.000000	0	0	NaN	67	67	1.000000
sim_045	525	10	0.019048	143	8	0.055944	98	14	0.142857	48	9	0.187500	24	5	0.208333	24	5	0.208333	15	2	0.133333	17	6	0.352941	9	7	0.777778	6	2	0.333333	9	5	0.555556	3	0	0.000000	5	4	0.800000	4	4	1.000000	2	1	0.500000	5	4	0.800000	1	1	1.000000	1	1	1.000000	1	1	1.000000	109	109	1.000000
sim_046	25	0	0.000000	5	0	0.000000	14	1	0.071429	13	0	0.000000	17	4	0.235294	17	6	0.352941	11	5	0.454545	7	0	0.000000	6	2	0.333333	1	1	1.000000	5	3	0.600000	2	2	1.000000	5	5	1.000000	0	0	NaN	2	1	0.500000	0	0	NaN	1	1	1.000000	1	1	1.000000	1	1	1.000000	165	165	1.000000
sim_047	510	3	0.005882	77	5	0.064935	75	13	0.173333	44	6	0.136364	25	6	0.240000	21	5	0.238095	16	4	0.250000	18	10	0.555556	7	2	0.285714	4	1	0.250000	3	1	0.333333	4	4	1.000000	3	3	1.000000	4	3	0.750000	2	1	0.500000	3	1	0.333333	1	1	1.000000	0	0	NaN	0	0	NaN	129	129	1.000000
sim_049	3022	20	0.006618	183	12	0.065574	102	12	0.117647	53	10	0.188679	40	8	0.200000	28	9	0.321429	17	7	0.411765	11	5	0.454545	9	6	0.666667	5	1	0.200000	3	1	0.333333	1	1	1.000000	6	3	0.500000	1	0	0.000000	5	4	0.800000	1	1	1.000000	1	0	0.000000	2	2	1.000000	4	4	1.000000	92	92	1.000000
sim_050	12522	57	0.004552	288	18	0.062500	98	5	0.051020	61	14	0.229508	39	14	0.358974	22	10	0.454545	21	6	0.285714	17	5	0.294118	8	5	0.625000	4	2	0.500000	6	3	0.500000	12	6	0.500000	5	2	0.400000	5	3	0.600000	2	0	0.000000	2	1	0.500000	3	3	1.000000	2	2	1.000000	2	2	1.000000	40	40	1.000000
sim_051	1302	18	0.013825	169	13	0.076923	93	7	0.075269	73	17	0.232877	44	4	0.090909	22	8	0.363636	16	7	0.437500	9	2	0.222222	6	3	0.500000	5	2	0.400000	5	3	0.600000	5	3	0.600000	7	5	0.714286	4	2	0.500000	6	4	0.666667	5	2	0.400000	5	5	1.000000	2	2	1.000000	1	1	1.000000	90	90	1.000000
sim_052	14377	58	0.004034	272	18	0.066176	97	9	0.092784	43	3	0.069767	37	9	0.243243	25	6	0.240000	17	7	0.411765	13	4	0.307692	9	5	0.555556	5	4	0.800000	2	0	0.000000	6	3	0.500000	3	2	0.666667	6	5	0.833333	6	4	0.666667	4	3	0.750000	6	6	1.000000	0	0	NaN	1	0	0.000000	52	52	1.000000
sim_053	340	5	0.014706	49	3	0.061224	38	5	0.131579	31	8	0.258065	24	3	0.125000	18	5	0.277778	13	4	0.307692	11	6	0.545455	9	1	0.111111	6	3	0.500000	4	3	0.750000	3	2	0.666667	4	2	0.500000	2	0	0.000000	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	144	144	1.000000
sim_054	70	0	0.000000	20	2	0.100000	16	1	0.062500	8	2	0.250000	16	2	0.125000	16	4	0.250000	7	2	0.285714	6	3	0.500000	5	3	0.600000	7	6	0.857143	4	0	0.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	1	0	0.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	166	166	1.000000
sim_055	6024	27	0.004482	192	14	0.072917	74	7	0.094595	49	9	0.183673	25	9	0.360000	17	2	0.117647	16	5	0.312500	13	6	0.461538	11	7	0.636364	3	2	0.666667	6	2	0.333333	3	1	0.333333	8	4	0.500000	5	4	0.800000	2	1	0.500000	2	2	1.000000	7	6	0.857143	2	1	0.500000	0	0	NaN	89	89	1.000000
sim_056	52609	117	0.002224	226	16	0.070796	69	7	0.101449	39	8	0.205128	30	7	0.233333	10	2	0.200000	6	3	0.500000	5	1	0.200000	4	0	0.000000	5	4	0.800000	2	1	0.500000	1	1	1.000000	1	1	1.000000	2	2	1.000000	2	2	1.000000	1	1	1.000000	1	1	1.000000	4	4	1.000000	2	2	1.000000	18	18	1.000000
sim_057	120	4	0.033333	43	2	0.046512	29	2	0.068966	43	7	0.162791	42	8	0.190476	23	9	0.391304	12	5	0.416667	12	5	0.416667	12	4	0.333333	6	2	0.333333	5	4	0.800000	10	7	0.700000	2	0	0.000000	1	0	0.000000	0	0	NaN	2	1	0.500000	0	0	NaN	0	0	NaN	0	0	NaN	138	138	1.000000
sim_058	125	0	0.000000	19	1	0.052632	14	4	0.285714	20	4	0.200000	17	6	0.352941	6	1	0.166667	10	1	0.100000	10	5	0.500000	10	3	0.300000	0	0	NaN	5	4	0.800000	2	0	0.000000	3	2	0.666667	0	0	NaN	2	1	0.500000	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	164	164	1.000000
sim_059	25938	84	0.003238	272	21	0.077206	75	8	0.106667	32	4	0.125000	19	3	0.157895	17	4	0.235294	9	5	0.555556	11	5	0.454545	7	1	0.142857	6	3	0.500000	6	3	0.500000	7	4	0.571429	1	1	1.000000	2	2	1.000000	3	2	0.666667	3	2	0.666667	2	2	1.000000	1	0	0.000000	3	3	1.000000	42	41	0.976190
sim_060	15976	64	0.004006	297	23	0.077441	129	16	0.124031	61	15	0.245902	29	5	0.172414	19	2	0.105263	14	4	0.285714	7	4	0.571429	10	4	0.400000	6	5	0.833333	5	1	0.200000	3	2	0.666667	4	2	0.500000	7	3	0.428571	3	2	0.666667	1	1	1.000000	4	4	1.000000	2	2	1.000000	1	1	1.000000	38	38	1.000000
sim_061	64574	135	0.002091	169	14	0.082840	56	5	0.089286	24	5	0.208333	12	2	0.166667	9	3	0.333333	5	1	0.200000	2	1	0.500000	6	3	0.500000	4	2	0.500000	0	0	NaN	2	2	1.000000	4	2	0.500000	1	0	0.000000	0	0	NaN	2	2	1.000000	1	1	1.000000	2	2	1.000000	2	2	1.000000	16	16	1.000000
sim_062	4696	26	0.005537	184	14	0.076087	115	18	0.156522	66	6	0.090909	33	6	0.181818	20	4	0.200000	16	5	0.312500	12	5	0.416667	6	3	0.500000	4	2	0.500000	13	5	0.384615	4	3	0.750000	0	0	NaN	6	5	0.833333	1	1	1.000000	2	0	0.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	92	92	1.000000
sim_063	668	13	0.019461	105	7	0.066667	63	12	0.190476	37	7	0.189189	28	6	0.214286	22	3	0.136364	22	7	0.318182	16	5	0.312500	10	4	0.400000	7	3	0.428571	6	4	0.666667	4	2	0.500000	4	2	0.500000	4	0	0.000000	6	2	0.333333	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	119	119	1.000000
sim_064	4568	36	0.007881	322	28	0.086957	120	16	0.133333	53	6	0.113208	30	8	0.266667	25	5	0.200000	27	8	0.296296	16	8	0.500000	10	5	0.500000	3	1	0.333333	4	2	0.500000	3	1	0.333333	4	2	0.500000	0	0	NaN	2	1	0.500000	1	1	1.000000	3	2	0.666667	1	1	1.000000	1	1	1.000000	66	66	1.000000
sim_065	53	0	0.000000	24	1	0.041667	33	2	0.060606	33	9	0.272727	18	3	0.166667	19	5	0.263158	24	9	0.375000	9	4	0.444444	10	5	0.500000	7	2	0.285714	3	2	0.666667	1	1	1.000000	2	1	0.500000	3	3	1.000000	1	0	0.000000	2	1	0.500000	0	0	NaN	1	1	1.000000	0	0	NaN	149	149	1.000000
sim_066	1119	6	0.005362	81	8	0.098765	55	3	0.054545	43	9	0.209302	30	8	0.266667	26	7	0.269231	14	5	0.357143	11	2	0.181818	7	2	0.285714	5	1	0.200000	5	5	1.000000	1	0	0.000000	2	2	1.000000	2	2	1.000000	3	3	1.000000	3	3	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	129	129	1.000000
sim_067	7199	40	0.005556	245	15	0.061224	94	10	0.106383	54	7	0.129630	42	15	0.357143	28	7	0.250000	18	4	0.222222	22	7	0.318182	4	1	0.250000	8	3	0.375000	8	5	0.625000	3	2	0.666667	3	2	0.666667	3	2	0.666667	4	4	1.000000	3	1	0.333333	3	3	1.000000	3	2	0.666667	2	2	1.000000	66	66	1.000000
sim_068	2365	21	0.008879	215	17	0.079070	97	18	0.185567	60	7	0.116667	33	13	0.393939	25	5	0.200000	12	3	0.250000	13	3	0.230769	7	2	0.285714	9	4	0.444444	4	1	0.250000	3	2	0.666667	3	2	0.666667	4	2	0.500000	2	1	0.500000	2	2	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	92	92	1.000000
sim_069	34047	91	0.002673	279	14	0.050179	110	16	0.145455	54	11	0.203704	24	8	0.333333	12	2	0.166667	10	2	0.200000	12	6	0.500000	4	2	0.500000	5	3	0.600000	4	2	0.500000	2	1	0.500000	4	3	0.750000	2	1	0.500000	3	3	1.000000	3	2	0.666667	1	1	1.000000	3	2	0.666667	2	2	1.000000	26	26	1.000000
sim_070	398	4	0.010050	72	7	0.097222	62	8	0.129032	43	9	0.209302	32	5	0.156250	28	8	0.285714	11	5	0.454545	12	3	0.250000	11	5	0.454545	9	4	0.444444	4	1	0.250000	5	2	0.400000	3	2	0.666667	3	3	1.000000	3	2	0.666667	4	3	0.750000	1	1	1.000000	1	1	1.000000	0	0	NaN	125	125	1.000000
sim_071	111	3	0.027027	50	3	0.060000	49	6	0.122449	37	8	0.216216	40	8	0.200000	32	6	0.187500	14	3	0.214286	10	2	0.200000	12	6	0.500000	15	11	0.733333	5	3	0.600000	4	2	0.500000	3	2	0.666667	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	2	2	1.000000	132	132	1.000000
sim_072	111	0	0.000000	53	4	0.075472	57	3	0.052632	34	8	0.235294	23	7	0.304348	19	5	0.263158	15	1	0.066667	15	6	0.400000	10	5	0.500000	10	7	0.700000	5	4	0.800000	4	3	0.750000	4	3	0.750000	1	0	0.000000	2	2	1.000000	2	1	0.500000	1	1	1.000000	1	1	1.000000	0	0	NaN	137	137	1.000000
sim_073	4099	29	0.007075	199	10	0.050251	81	9	0.111111	51	8	0.156863	36	4	0.111111	19	4	0.210526	11	4	0.363636	11	5	0.454545	9	5	0.555556	10	7	0.700000	6	4	0.666667	6	4	0.666667	5	3	0.600000	2	1	0.500000	2	2	1.000000	3	3	1.000000	5	4	0.800000	1	1	1.000000	2	2	1.000000	89	89	1.000000
sim_074	18669	70	0.003750	288	14	0.048611	110	12	0.109091	48	9	0.187500	17	4	0.235294	18	3	0.166667	16	4	0.250000	9	5	0.555556	3	0	0.000000	8	4	0.500000	4	3	0.750000	4	4	1.000000	1	1	1.000000	3	3	1.000000	0	0	NaN	2	1	0.500000	1	1	1.000000	2	2	1.000000	3	3	1.000000	55	55	1.000000
