sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	exponential.popSize.mean	exponential.popSize.stderr	exponential.popSize.stddev	exponential.popSize.median	exponential.popSize.95%HPDlo	exponential.popSize.95%HPDup	exponential.popSize.ACT	exponential.popSize.ESS	exponential.popSize.geometric-mean	exponential.growthRate.mean	exponential.growthRate.stderr	exponential.growthRate.stddev	exponential.growthRate.median	exponential.growthRate.95%HPDlo	exponential.growthRate.95%HPDup	exponential.growthRate.ACT	exponential.growthRate.ESS	exponential.growthRate.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 173
0	sims/sim_000/delphy-digested.log	417.1184022824536	0.0142061977186802	0.3761290384257616	417.0	417.0	418.0	1000000.0	700.9999999999999	417.1182330382832	-35118.177460770305	1.0953673711957386	29.001389700378542	-35116.5	-35172.4	-35064.2	1000000.0	701.0		5273.360627674749	0.5303143901019173	13.874831221709558	5273.69	5247.38	5299.72	1024069.4816042106	684.5238654137798	5273.342369354448	-40391.53808844506	0.59673640534706	15.79943448092826	-40390.1	-40420.7	-40361.3	1000000.0	701.0		1.251935691868762	0.0022216345177038	0.058820894341274	1.24589	1.14753	1.37157	1000000.0	701.0	1.2505777283909754	2024.7426961483611	0.0022323254286696	0.0591039616891383	2024.75	2024.63	2024.85	1000000.0	700.9999999999999	2024.742695285684	20.193092011412265	0.0271176870430136	0.7179788536889669	20.1477	18.8707	21.6076	1000000.0	701.0	20.180387143714384	3.5495240228245337	0.026335404034085	0.6972668122409011	3.44393	2.27845	4.8378	1000000.0	701.0	3.483675836968185	2.438615249643368	0.0145382791042191	0.3418591657478462	2.43184	1.80101	3.1303	1267796.549112107	552.9278341157665	2.414066634118265	8.716667532097	0.0492140742857394	1.202813716384655	8.6397	6.61058	11.1386	1173545.4526709963	597.3351934554556	8.634946359904813	0.4102010014265339	0.0001050504582840622	0.0027813584358656	0.410258	0.405471	0.415995	1000000.0	701.0	0.4101915656626291	0.0191533067047075	2.8378722346579956e-05	0.0007513665345880682	0.0191891	0.0176954	0.0206	1000000.0	700.9999999999999	0.0191385288420592	0.3410149115549216	0.0001026584385097283	0.0027180263525341	0.340934	0.335253	0.346047	1000000.0	701.0	0.341004081633036	0.2296308131241084	9.091717931208583e-05	0.0022817756370396	0.229645	0.225541	0.234351	1112920.2564148037	629.8744190875125	0.229619475357219	0.000711531701854494	1.6000090009192886e-06	4.23624856555744e-05	0.000708428	0.000631582	0.000795092	1000000.0	701.0	0.0007102822798051915	0.000711531701854494	1.6000090009192886e-06	4.23624856555744e-05	0.000708428	0.000631582	0.000795092	1000000.0	701.0	0.0007102822798051915	-40391.53808844506	0.59673640534706	15.79943448092826	-40390.1	-40420.7	-40361.3	1000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-167.04078601997122	0.5363911386227398	13.940963413268902	-166.471	-192.054	-139.098	1037756.9059779109	675.4953842869644		
1	sims/sim_001/delphy-digested.log	808.2496433666191	0.0255013127331049	0.5694460240991072	808.0	808.0	810.0	1405846.6888117006	498.6318960515702	808.2494429938497	-40514.5774607703	1.6764022206061775	40.59940841389437	-40515.3	-40587.6	-40431.5	1195184.8021002	586.5201755981086		5069.971940085595	0.447267360552582	11.159379910406818	5070.14	5050.97	5093.56	1126087.934369453	622.5091119482789	5069.959657555262	-45584.54893009988	1.2615624134325791	30.558302585248946	-45585.5	-45641.7	-45522.8	1194750.0205939568	586.7336161680965		2.841498544935805	0.007185397838621	0.1902435003136307	2.83562	2.52055	3.2137	1000000.0	700.9999999999999	2.8351678997459984	2023.1530099857337	0.0071823582281089	0.1901630209533852	2023.16	2022.78	2023.47	1000000.0	701.0000000000001	2023.1530010485972	38.901086590584846	0.0567822963720843	1.4232864281850643	38.9263	35.9812	41.3957	1115730.5018420962	628.2879233315152	38.87508944066969	3.746267289586308	0.0251599271884067	0.5641120631908411	3.71407	2.60681	4.85737	1394459.8166621197	502.7036215915957	3.704849967271084	0.6658319437945803	0.0083828366568692	0.1964451718699155	0.665916	0.272372	1.02127	1276489.6764154765	549.1622948087486	0.6317619437580109	2.0499767760342373	0.0064404252715544	0.144295605415563	2.04645	1.7748	2.32957	1396499.869823585	501.9692555277895	2.0449191794850883	0.2963265435092723	0.00011513863117189122	0.0026955672880131	0.296376	0.291131	0.301415	1278968.3204432123	548.098016811766	0.2963142853501755	0.3199829686162623	0.00010491667988604992	0.002756598092981	0.319904	0.314774	0.325756	1015453.855294736	690.3317135927703	0.3199711080939275	0.3784299215406561	0.00011244628555564116	0.0028986063094737	0.378461	0.37278	0.383609	1054944.9060345818	664.4896771291872	0.3784188096659819	0.0052605738231098	1.5393317008398874e-05	0.000403619914641506	0.00526274	0.00451286	0.00603753	1019617.479585036	687.5127329959987	0.0052451503369863	0.0007085635734664762	1.8970884983571703e-06	3.717105875295287e-05	0.000707918	0.000641482	0.000778799	1825926.6914556136	383.914646343862	0.0007075888292653472	0.0007085635734664762	1.8970884983571703e-06	3.717105875295287e-05	0.000707918	0.000641482	0.000778799	1825926.6914556136	383.914646343862	0.0007075888292653472	-45584.54893009988	1.2615624134325791	30.558302585248946	-45585.5	-45641.7	-45522.8	1194750.0205939568	586.7336161680965		0.0	0.0	0.0	0.0	0.0	0.0				-373.89746932952926	0.4434318294464497	11.059127125704851	-373.697	-393.988	-351.426	1127015.902776773	621.9965470521372		
2	sims/sim_002/delphy-digested.log	867.3680456490728	0.0366782287677418	0.7015818915257206	867.0	867.0	869.0	1915922.7127579595	365.881147152807	867.3677622126153	-42221.29315263907	1.6154735533157047	41.96645809968373	-42219.3	-42303.1	-42147.2	1038754.9089244052	674.8463896318538		5093.917175463629	0.4091862163654974	10.833779816719064	5093.9	5074.87	5115.71	1000000.0	701.0	5093.905654269811	-47315.20898716121	1.2680761174357171	32.36001992975949	-47314.7	-47375.5	-47255.3	1076443.1633809642	651.2187766590971		3.1215406562054167	0.0086812599945034	0.2187362107230039	3.10959	2.72603	3.54521	1104185.8449577074	634.8568976872273	3.11395477750208	2022.8730527817415	0.0086809504264424	0.2187829801697817	2022.88	2022.44	2023.26	1103635.071589343	635.1737254874395	2022.873040950302	36.50811069900144	0.0504066635143545	1.3048378040171478	36.4312	34.2117	39.1356	1046118.4467450576	670.0962039060915	36.48488760283264	3.111422039942941	0.0174781427636524	0.4627583792878265	3.07244	2.18569	3.99641	1000000.0	701.0	3.077875875015955	0.5626682184593438	0.0075261746915228	0.1992660461458757	0.559564	0.192563	0.94057	1000000.0	701.0	0.5185224995787783	1.155664828815976	0.0035059560805499	0.090775972138665	1.15986	0.985007	1.32789	1045656.7457702508	670.3920792703632	1.1520881225219186	0.4247482796005708	0.00011188478962008738	0.0027720376461877	0.424786	0.419064	0.42978	1141988.8645445846	613.8413619992283	0.4247392381194571	0.130028242510699	8.048454023144658e-05	0.0019079992301919	0.130027	0.1265	0.133902	1247344.9199828836	561.9937106166426	0.1300142354659533	0.0512512885877317	4.488619824673196e-05	0.0011884251452757	0.0512329	0.048933	0.0533996	1000000.0	701.0	0.0512375242324784	0.393972195435093	0.00010594489528907096	0.0027223998124844	0.393927	0.388779	0.399233	1061632.6773335552	660.3037142382085	0.393962794171641	0.0008096398359486453	1.478863461225521e-06	3.915498733240072e-05	0.00080863	0.000738605	0.000880299	1000000.0	701.0	0.0008086932315095051	0.0008096398359486453	1.478863461225521e-06	3.915498733240072e-05	0.00080863	0.000738605	0.000880299	1000000.0	701.0	0.0008086932315095051	-47315.20898716121	1.2680761174357171	32.36001992975949	-47314.7	-47375.5	-47255.3	1076443.1633809642	651.2187766590971		0.0	0.0	0.0	0.0	0.0	0.0				-350.8779129814547	0.4079851558366408	10.801980052541698	-350.998	-370.599	-329.861	1000000.0	701.0		
3	sims/sim_003/delphy-digested.log	1516.6462196861626	0.0360397392732716	0.954202718360362	1516.0	1516.0	1519.0	1000000.0	701.0	1516.6459197067702	-49638.008701854495	1.592162812851186	42.154746801498014	-49637.6	-49722.3	-49560.2	1000000.0	701.0		5270.370855920119	0.3032751943023492	8.029636746569244	5270.48	5255.78	5285.92	1000000.0	701.0	5270.364738901075	-54908.38031383736	1.3138817883493494	34.7868658160824	-54908.0	-54979.2	-54844.6	1000000.0	700.9999999999999		1.2919369900142663	0.0014261557626409	0.0377594769796804	1.2896	1.2213	1.36611	1000000.0	701.0000000000001	1.2913870926293507	2024.7021540656065	0.0014338499587626	0.037963204822711	2024.7	2024.63	2024.77	1000000.0	701.0000000000001	2024.7021537097312	20.254003851640515	0.0165942116823601	0.4393550623500975	20.2292	19.4508	21.1382	1000000.0	701.0	20.24924389703043	2.395390527817404	0.0144020046059094	0.3813133008494671	2.3432	1.67625	3.09256	1000000.0	701.0000000000001	2.3660307080234344	1.7070512767475037	0.0096627943323079	0.2558360522097016	1.70574	1.18796	2.14388	1000000.0	701.0	1.6873724705681823	3.3763274037089843	0.007321077971118	0.1875223211230406	3.36853	3.0743	3.8144	1068469.531642052	656.0786051827653	3.3711501960716794	0.2855713865905848	0.00010940757985747434	0.0026585477008385	0.28575	0.280185	0.290304	1187200.1058011984	590.464906947528	0.2855590002555679	0.0305774124108416	4.015177483425538e-05	0.0009596375282636005	0.0305468	0.0288419	0.0325886	1227193.554192421	571.2220355177036	0.0305623887979232	0.4670285563480741	0.00010781370541051697	0.0028354511553286	0.466934	0.461305	0.471943	1013495.027098046	691.6659492717815	0.467019956639419	0.2168226348074179	8.825049400119655e-05	0.0023365557844201	0.216843	0.21216	0.221188	1000000.0	701.0	0.2168100457174302	0.0025642113409415	3.2129296733536123e-06	8.506682595012912e-05	0.00256169	0.0024122	0.00273815	1000000.0	701.0	0.0025628000229063	0.0025642113409415	3.2129296733536123e-06	8.506682595012912e-05	0.00256169	0.0024122	0.00273815	1000000.0	701.0	0.0025628000229063	-54908.38031383736	1.3138817883493494	34.7868658160824	-54908.0	-54979.2	-54844.6	1000000.0	700.9999999999999		0.0	0.0	0.0	0.0	0.0	0.0				-170.84786305278178	0.3065484945739961	8.116301968719545	-170.871	-185.935	-155.497	1000000.0	701.0		
4	sims/sim_004/delphy-digested.log	748.3951497860199	0.0282274727306011	0.747361988585902	748.0	748.0	750.0	1000000.0	701.0	748.3947771522722	-24504.228815977185	1.4082772489895696	36.862798346666814	-24504.4	-24566.8	-24426.8	1023099.1960647987	685.1730533034273		5150.042368045652	0.4188327580564084	11.035802973979573	5150.2	5128.17	5170.48	1009697.8343970642	694.2671125154968	5150.030544311301	-29654.272325249647	1.0392371625107757	26.853710076470616	-29654.3	-29700.4	-29598.8	1049877.8261056885	667.6967382006906		1.7652614122681891	0.0037645082880258	0.0978225920107628	1.75955	1.58742	1.96173	1038140.659690937	675.2456841529485	1.7625936452853526	2024.229372325248	0.0037783517993594	0.098006699697533	2024.23	2024.03	2024.4	1041864.5801122875	672.8321639693802	2024.2293699526492	29.069690442225365	0.037007531517667	0.9798263773296298	29.0204	27.1252	30.8497	1000000.0	701.0	29.05319657926919	3.096182339514978	0.0201872111557895	0.5344847700993447	3.05852	2.06649	4.04987	1000000.0	701.0	3.051690975025146	1.0325926362339517	0.009675575606793	0.2453221679939456	1.04156	0.555096	1.47763	1090430.6539184528	642.865272982709	1.0013744415494996	1.855714094151212	0.0059809266060945	0.1342826688529804	1.8481	1.6128	2.13708	1390641.0199384617	504.0840806141476	1.850876944386816	0.8310769600570612	0.0001060980084694034	0.002153294081676	0.831097	0.827235	0.835737	1701867.671137159	411.9004149903169	0.831074170763627	0.0443810845934379	4.380905110702797e-05	0.0011599061618028	0.0443027	0.0421951	0.0465962	1000000.0	701.0	0.0443659348429354	0.0426677313837374	4.8636881561387006e-05	0.0010706271913557	0.0426591	0.0406542	0.0446578	1446681.4831699436	484.55724923220896	0.0426543533899443	0.0818742437945792	5.711693400464874e-05	0.0015122510536337	0.0818977	0.0786058	0.0845381	1000000.0	701.0	0.0818602895825549	0.0008834908330955777	1.7025238670229394e-06	4.507671072700138e-05	0.000881249	0.000799119	0.000970988	1000000.0	700.9999999999999	0.0008823436087034242	0.0008834908330955777	1.7025238670229394e-06	4.507671072700138e-05	0.000881249	0.000799119	0.000970988	1000000.0	700.9999999999999	0.0008823436087034242	-29654.272325249647	1.0392371625107757	26.853710076470616	-29654.3	-29700.4	-29598.8	1049877.8261056885	667.6967382006906		0.0	0.0	0.0	0.0	0.0	0.0				-293.90620114122714	0.4187352977302446	10.980677273615418	-293.847	-315.741	-274.097	1019386.5665180848	687.6684694741498		
5	sims/sim_005/delphy-digested.log	1060.0199714693294	0.0498796784959653	1.2638507375389412	1060.0	1059.0	1062.0	1091877.0471171676	642.0136789676253	1060.0192188975004	-36777.83880171182	1.658868927528919	43.0067235464051	-36776.3	-36860.5	-36697.5	1042964.3126067276	672.1227097866457		5165.998758915833	0.3762487981721173	9.484311365592816	5166.1	5146.31	5182.92	1103206.0992370488	635.4207074134154	5165.990050497408	-41943.83680456493	1.3380216435720695	34.82284223453662	-41942.8	-42010.1	-41880.4	1034941.6490797626	677.3328724603043		1.9212611126961487	0.0034230347334287	0.0906296525270176	1.91802	1.74042	2.09315	1000000.0	701.0000000000001	1.919134554585907	2024.073223965764	0.0034103145294997	0.0902928654073742	2024.08	2023.9	2024.25	1000000.0	701.0	2024.073221951824	28.59416833095574	0.0322974954750082	0.8350187091267471	28.5511	27.0537	30.2252	1048729.0485481457	668.42813305349	28.582032227077	2.7849387874465057	0.0173802735504862	0.4313404404992501	2.7292	1.99546	3.6012	1138127.3978194182	615.9240181222882	2.752708047611942	1.0128423651925824	0.0090989641300134	0.2409078556538352	1.01288	0.542929	1.47737	1000000.0	701.0	0.982045608495023	15.804756776034232	0.0425486761235497	1.126535963805228	15.7861	13.799	18.0159	1000000.0	700.9999999999999	15.764910684246694	0.0664450747503566	5.1133211602207287e-05	0.0013538235983534	0.0664663	0.063996	0.0692207	1000000.0	701.0	0.0664312581950387	0.6596947246790301	0.00010017126349131868	0.0026521749004651	0.659682	0.654493	0.66487	1000000.0	701.0	0.659689393340045	0.2400945449358059	9.045189330608864e-05	0.0023948409230806	0.240078	0.235199	0.244759	1000000.0	701.0	0.2400825946550862	0.0337656514978602	3.5791384154626055e-05	0.0009476271677047483	0.0337336	0.0320307	0.0357306	1000000.0	701.0	0.0337523557305845	0.0012697236947218	2.0289877537141275e-06	5.372030067497629e-05	0.00126713	0.00116646	0.00137513	1000000.0	700.9999999999999	0.0012685893371359	0.0012697236947218	2.0289877537141275e-06	5.372030067497629e-05	0.00126713	0.00116646	0.00137513	1000000.0	700.9999999999999	0.0012685893371359	-41943.83680456493	1.3380216435720695	34.82284223453662	-41942.8	-42010.1	-41880.4	1034941.6490797626	677.3328724603043		0.0	0.0	0.0	0.0	0.0	0.0				-274.68536519258225	0.3758680669934675	9.524611594361229	-274.694	-293.999	-257.439	1091677.4257467107	642.1310759636839		
6	sims/sim_006/delphy-digested.log	736.2596291012838	0.025761021344164	0.6373396736331987	736.0	736.0	738.0	1145255.182156138	612.0906597255015	736.2593536941837	-46644.63437945793	1.834437732016364	39.01491544457933	-46643.9	-46712.5	-46568.1	1549753.5048261145	452.3299981687435		5129.168587731812	0.4601894285098778	11.272767412847225	5128.99	5108.39	5151.14	1168234.9658414938	600.0505210825129	5129.15619928381	-51773.803281027045	1.340113448040825	28.89330872222047	-51773.1	-51824.7	-51715.3	1508018.2325313506	464.84849113747487		2.661141426533525	0.006942789232588	0.1838200967033411	2.66301	2.30411	3.0	1000000.0	701.0000000000001	2.6548095489755257	2023.3333808844511	0.0069459854171755	0.1839047205354166	2023.33	2022.98	2023.68	1000000.0	701.0	2023.333372526664	32.75280699001425	0.0531399909687267	1.2096367661472702	32.738	30.3787	34.961	1352854.2601063277	518.1637229311788	32.73049026610543	2.599692995720397	0.0159504374363779	0.4023734032414639	2.55498	1.93298	3.46359	1101551.1833635422	636.3753319746112	2.5696308958808136	0.5634088979457916	0.0082220011622258	0.217689029308464	0.571171	0.141517	0.985046	1000000.0	701.0	0.505825341601345	8.186453395149782	0.0296516775047835	0.7686661495734708	8.15908	6.91465	9.88768	1043136.2597341344	672.0119193044491	8.15061133038348	0.1730071569186875	8.056232558545345e-05	0.0021330007268918	0.173149	0.168776	0.176829	1000000.0	701.0000000000001	0.1729939854964796	0.2544023452211127	9.74313850328164e-05	0.0025796327698691	0.254313	0.249631	0.259503	1000000.0	701.0	0.2543892824287713	0.3146677660485024	9.996197976047624e-05	0.00264663381973	0.314616	0.309756	0.319777	1000000.0	701.0	0.314656639483134	0.2579227446504992	9.175722976591283e-05	0.0024294015393118	0.258023	0.252984	0.262152	1000000.0	701.0	0.2579113050472396	0.0007665822952924387	1.5426881809932871e-06	4.084483643580011e-05	0.000764812	0.000693578	0.000846014	1000000.0	700.9999999999999	0.0007654978414433857	0.0007665822952924387	1.5426881809932871e-06	4.084483643580011e-05	0.000764812	0.000693578	0.000846014	1000000.0	700.9999999999999	0.0007654978414433857	-51773.803281027045	1.340113448040825	28.89330872222047	-51773.1	-51824.7	-51715.3	1508018.2325313506	464.84849113747487		0.0	0.0	0.0	0.0	0.0	0.0				-313.7702196861624	0.4624081185754607	11.314324803069322	-313.489	-334.984	-292.028	1170877.9701920291	598.6960365178217		
8	sims/sim_008/delphy-digested.log	2529.459343794579	0.087226917721669	2.170378753855456	2529.0	2526.0	2533.0	1132264.815593383	619.113117661109	2529.4584130667054	-54595.28787446504	2.7149731059957065	64.34733569699232	-54594.8	-54724.9	-54474.1	1247923.4406350765	561.7331778328137		5020.164964336659	0.2752052756971065	6.790323393865338	5020.11	5008.29	5034.38	1151464.6547961924	608.7898547993868	5020.160372163952	-59615.452211127056	2.4886803402137545	58.75407538381098	-59613.7	-59733.0	-59507.5	1257709.263607036	557.3625163494252		2.449776077032812	0.0041730465778691	0.0924693357100176	2.44932	2.25753	2.6137	1427673.856653965	491.0085008090935	2.44803796850394	2023.5448359486468	0.0041960568903313	0.0924874289007296	2023.55	2023.38	2023.73	1442896.8955266671	485.82819893318174	2023.5448338350147	42.46634835948646	0.0375201588016925	0.880277582930093	42.4618	40.7344	44.1088	1273526.7425105064	550.4399527709304	42.45722362229503	6.179723609129817	0.0360319604437159	0.9539967628695928	6.11026	4.52809	8.08842	1000000.0	701.0	6.107216963641889	1.061188621968618	0.0084424456237845	0.2105807329580535	1.07005	0.648421	1.43964	1126723.3540800114	622.1580456831645	1.0389123034744168	0.263572904422254	0.0004003502751044367	0.0105998358612817	0.263246	0.242316	0.284289	1000000.0	701.0	0.2633595469290237	0.2889237061340939	9.349641025159568e-05	0.0024754487855132	0.288954	0.284166	0.293739	1000000.0	701.0	0.2889130958382492	0.0290167108416547	3.44237590164852e-05	0.0008370977923280725	0.0290355	0.0272494	0.0304793	1185447.1870091015	591.3380264275053	0.0290046283812161	0.6554014621968612	9.773466733709536e-05	0.0025876625948651	0.655486	0.650686	0.660584	1000000.0	701.0	0.6553963548996211	0.0266581259629101	3.38156006571802e-05	0.000812830013029761	0.0266603	0.025012	0.0281428	1213256.8940754556	577.7836527639818	0.0266457133042837	0.002039192810271	2.471326356891e-06	6.052862735263795e-05	0.00203862	0.00191673	0.00215206	1168574.9421020318	599.8759469709677	0.0020382963478057	0.002039192810271	2.471326356891e-06	6.052862735263795e-05	0.00203862	0.00191673	0.00215206	1168574.9421020318	599.8759469709677	0.0020382963478057	-59615.452211127056	2.4886803402137545	58.75407538381098	-59613.7	-59733.0	-59507.5	1257709.263607036	557.3625163494252		0.0	0.0	0.0	0.0	0.0	0.0				-419.530338088445	0.2789093327840784	6.7531178989035805	-419.476	-433.677	-407.031	1195736.3935601334	586.2496146938148		
10	sims/sim_010/delphy-digested.log	77.00855920114122	0.0034792929775881	0.0921191685658261	77.0	77.0	77.0	1000000.0	701.0	77.00850456810193	-30282.127246790304	1.5051688446795346	35.877072367474405	-30282.0	-30351.0	-30211.3	1233827.555872845	568.1507084708385		5093.624850213978	1.191828692732945	28.425587821203784	5093.95	5039.59	5149.66	1232329.3230704002	568.8414508010156	5093.545516769854	-35375.752353780284	0.3472014507139626	8.327342656875683	-35375.6	-35393.7	-35361.6	1218619.741876444	575.2409680484844		3.206300299572041	0.024601784226179	0.6279271320759947	3.12603	2.07397	4.40822	1076050.690403253	651.4562987151639	3.147850469848584	2022.7882168330952	0.0245998378106913	0.6278208505540108	2022.87	2021.59	2023.92	1076244.7241892957	651.3388490968383	2022.7881193876692	38.650520542082745	0.1702075162261644	4.098536855629376	38.3239	31.2194	47.0726	1208976.3267677198	579.8293849757762	38.43716410227204	2.7350897289586293	0.023591997077987	0.5050460648529673	2.68554	1.86448	3.74109	1529626.6668834423	458.2817593186065	2.690183959637168	0.3298905163207414	0.0084748079165369	0.2131895363054821	0.303636	7.01284e-06	0.693529	1107760.755015595	632.8081192857672	0.2390596286475003	1.380830621968618	0.011914621268091	0.3154563332275871	1.35418	0.793737	1.93201	1000000.0	701.0000000000001	1.3467558649500604	0.195402503566334	8.584343291000132e-05	0.0022728254610979	0.195427	0.19077	0.199545	1000000.0	700.9999999999999	0.1953892736206067	0.5069697674750355	0.0001057856070240605	0.0028008225313275	0.506967	0.501534	0.51219	1000000.0	701.0	0.5069620316146223	0.0364783895863052	3.894358812466695e-05	0.0010310861953651	0.0364633	0.0345839	0.038438	1000000.0	701.0	0.0364638644784098	0.2611493537803141	9.365455232327984e-05	0.0024796358189812	0.261179	0.255891	0.265432	1000000.0	701.0	0.2611375781179839	6.91141601997147e-05	4.4195481998384187e-07	1.0759435986195036e-05	6.83162e-05	5.11569e-05	9.22044e-05	1182754.8981864324	592.6840811015644	6.828397190996318e-05	6.91141601997147e-05	4.4195481998384187e-07	1.0759435986195036e-05	6.83162e-05	5.11569e-05	9.22044e-05	1182754.8981864324	592.6840811015644	6.828397190996318e-05	-35375.752353780284	0.3472014507139626	8.327342656875683	-35375.6	-35393.7	-35361.6	1218619.741876444	575.2409680484844		0.0	0.0	0.0	0.0	0.0	0.0				-352.184349500713	1.1883129216795651	28.426941167775183	-351.918	-406.665	-296.113	1224952.9160567853	572.2668935362603		
