replicate	mu	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_172	0.11554921540656206	0.7503566333808844	0.6048502139800286	0.6718972895863052	0.7874465049928673	0.2838801711840228	0.8045649072753209	0.1312410841654779	0.9586305278174037
sim_173	0.05848787446504993	0.33808844507845937	0.11126961483594865	0.6990014265335235	0.4921540656205421	0.7703281027104137	0.8701854493580599	0.03851640513552068	0.8830242510699001
sim_174	0.02710413694721826	0.8701854493580599	0.5477888730385164	0.8459343794579173	0.7303851640513552	0.4165477888730385	0.38944365192582026	0.47788873038516405	0.927246790299572
sim_175	0.039942938659058486	0.7803138373751783	0.2767475035663338	0.9800285306704708	0.550641940085592	0.12125534950071326	0.9700427960057061	0.2211126961483595	0.6333808844507846
sim_176	0.927246790299572	0.5178316690442225	0.33951497860199714	0.35520684736091296	0.028530670470756064	1.0	0.5877318116975749	0.14265335235378032	0.16833095577746077
sim_177	0.11840228245363767	0.62339514978602	0.4992867332382311	0.16690442225392296	0.2396576319543509	0.8687589158345221	0.24251069900142652	0.4136947218259629	0.9015691868758916
sim_178	0.9415121255349501	0.33808844507845937	0.6961483594864479	0.46790299572039945	0.2211126961483595	0.9942938659058488	0.5477888730385164	0.08416547788873038	0.03281027104136947
sim_179	0.7446504992867332	0.3195435092724679	0.8673323823109843	0.30385164051355207	0.5706134094151213	0.11554921540656206	0.68188302425107	0.8445078459343794	0.21112696148359486
sim_180	0.9015691868758916	0.9315263908701854	0.8901569186875892	0.5920114122681883	0.3680456490727532	0.4607703281027104	0.7532097004279601	0.48074179743223966	0.26676176890156916
sim_181	0.15549215406562053	0.927246790299572	0.8445078459343794	0.703281027104137	0.4607703281027104	0.7574893009985735	0.7018544935805991	0.15977175463623394	0.738944365192582
sim_182	0.4079885877318117	0.33666191155492153	0.28530670470756064	0.25106990014265335	0.912981455064194	0.024251069900142655	0.43651925820256776	0.7546362339514978	0.1825962910128388
sim_183	0.9914407988587732	0.48216833095577744	0.6676176890156919	0.6348074179743224	0.5805991440798859	0.43509272467902993	0.5278174037089871	0.42938659058487877	0.666191155492154
sim_185	0.19971469329529243	0.43509272467902993	0.5078459343794579	0.21540656205420827	0.7403708987161198	0.5934379457917262	0.35520684736091296	0.4479315263908702	0.2781740370898716
sim_186	0.6776034236804565	0.8045649072753209	0.4065620542082739	0.5378031383737518	0.8288159771754636	0.6932952924393724	0.8773181169757489	0.07703281027104136	0.4136947218259629
sim_187	0.8216833095577746	0.12696148359486448	0.6062767475035663	0.992867332382311	0.6733238231098431	0.29101283880171186	0.1768901569186876	0.9600570613409415	0.23252496433666192
sim_188	0.24251069900142652	0.8673323823109843	0.6761768901569187	0.6291012838801712	0.48502139800285304	0.5092724679029957	0.9158345221112696	0.0042796005706134095	0.8031383737517832
sim_189	0.10699001426533523	0.18687589158345222	0.23680456490727533	0.6604850213980028	0.7075606276747504	0.5934379457917262	0.034236804564907276	0.9101283880171184	0.9172610556348074
sim_191	0.7674750356633381	0.7189728958630528	0.7232524964336662	0.03281027104136947	0.6704707560627675	0.44079885877318115	0.37660485021398005	0.5420827389443652	0.6148359486447932
sim_192	0.5035663338088445	0.8316690442225392	0.8031383737517832	0.25106990014265335	0.4764621968616263	0.6875891583452212	0.029957203994293864	0.38373751783166904	0.31383737517831667
sim_193	0.3252496433666191	0.30385164051355207	0.14550641940085593	0.6833095577746077	0.9871611982881597	0.5877318116975749	0.43651925820256776	0.2724679029957204	0.7018544935805991
sim_194	0.0014265335235378032	0.9757489300998573	0.4593437945791726	0.20827389443651925	0.3609129814550642	0.8701854493580599	0.3723252496433666	0.23823109843081314	0.9686162624821684
sim_195	0.9472182596291013	0.008559201141226819	0.04850213980028531	0.5349500713266762	0.5962910128388017	0.48359486447931527	0.5677603423680456	0.4522111269614836	0.2253922967189729
sim_196	0.760342368045649	0.32667617689015693	0.5249643366619116	0.4964336661911555	0.4950071326676177	0.47788873038516405	0.5263908701854494	0.4507845934379458	0.5905848787446505
sim_197	0.7161198288159771	0.7574893009985735	0.442225392296719	0.7332382310984308	0.20827389443651925	0.39229671897289586	0.8174037089871612	0.7646219686162625	0.6405135520684736
sim_198	0.20827389443651925	0.30099857346647646	0.09843081312410841	0.3651925820256776	0.456490727532097	0.9215406562054208	0.9415121255349501	0.034236804564907276	0.39657631954350925
sim_199	0.181169757489301	0.6890156918687589	0.8773181169757489	0.3223965763195435	0.03138373751783167	0.8601997146932953	0.6504992867332382	0.6191155492154066	0.14693295292439373
