replicate	mu	n0	g	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_019	0.0012033292518949725	3.610856160115293	0.11872311931105413	1.6195112137508407	0.3877751718328545	0.1566032382929319	0.4268307643411541	0.028790825533059446	5.447760117811131
sim_020	0.0005512360703961387	3.3322796503443746	1.4802712000204719	25.12503417913382	0.14118638264519062	0.01586215860623628	0.05962787707759684	0.7833235816709762	2.1700183967792666
sim_021	0.0022595615555370376	3.359198893925188	0.9004839292049046	34.04931378416661	0.632701198079309	0.021736278733229437	0.2577809483058331	0.08778157488162835	2.347802093291669
sim_022	0.00026093876203850527	2.0746443626252624	0.29353618716107777	3.617852427057124	0.4821185292783213	0.05268899892542459	0.17993519671462688	0.2852572750816273	3.231005314139064
sim_023	0.0015395724338275096	3.0482295899546377	0.9539680937719144	4.4711353280676445	0.7044160988920095	0.03167942714834645	0.0675097015249213	0.1963947724347227	2.523308400431096
sim_024	5.783794394896723e-05	8.42256989924639	0.18523596585062307	11.760556633964985	0.3295967441390165	0.4403621984417361	0.209625470537655	0.02041558688159238	5.346230429174029
sim_025	9.368422963024561e-05	6.38072448401841	0.07143045089215337	2.7426565709775304	0.22677357453879884	0.6190727616526208	0.1464299020370972	0.007723761771483297	10.986485560078444
sim_026	0.00034600880294025505	2.229433180365301	1.92585010774479	11.845899209106435	0.4222499864676523	0.30975430940371074	0.24958589280032586	0.018409811328310998	1.224215849349664
sim_027	0.0013950638282233332	2.808871020794423	0.6518462001963495	1.9992978690749588	0.758212596924577	0.006625899676862205	0.1679196585566614	0.06724184484189942	2.7041728336443382
sim_028	0.0030223866768813844	2.9314149228686595	1.7079493418376497	1.1918116509077183	0.048807960300149694	0.17227382236812236	0.4207040594939358	0.3582141578377921	1.5503737397515653
sim_029	0.0011668625384112228	2.836236687842573	0.1561461279716385	2.51311418763285	0.39981726948780416	0.36178037754781384	0.23163664574761483	0.006765707216767031	3.06765535892905
sim_030	0.0005771308112773451	2.370530563264657	0.28685924024370996	4.484059571340305	0.2091203167979285	0.3295150291261433	0.4258937172749902	0.035470936800937956	2.8338999497198767
sim_032	0.00038128331007736423	2.2777420131509323	0.3603906901667152	2.063411125843101	0.47837001765959286	0.22110749738776003	0.07340202560839659	0.2271204593442505	1.835678183662911
sim_033	0.0002344339369507004	1.723705105075015	0.2743820142968739	12.29078692989232	0.017805640993650857	0.6209132687245581	0.2216594001580234	0.1396216901237677	2.7193981194543104
sim_035	0.0006155670867464685	1.6186326021303272	0.3889004725821901	2.811435448211105	0.056279218387809464	0.28545735906290515	0.398596747084342	0.25966667546494354	1.7832788586103019
sim_036	0.001179574263416496	3.3020911285567323	1.5538848173774678	1.4983139234973477	0.20453555077166438	0.4726659964069592	0.03393649650855174	0.2888619563128247	1.6185440185848705
sim_037	0.00034668994330776454	2.8694408878659954	1.3315605789809477	16.282455490469687	0.45456057232038144	0.2610150542394576	0.1895185929443358	0.09490578049582524	1.581187745572013
sim_038	0.00026109995650552365	1.8475772588587953	0.49772012228813917	5.942862503354314	0.4884425695527762	0.4247746061800164	0.07969763290499322	0.00708519136221411	2.038853408675183
sim_039	0.002630314477127206	3.1264495545149975	0.46568212738988507	0.07052297109776474	0.04721580647552639	0.4920331344643669	0.4233793930919864	0.03737166596812034	3.121842260004696
sim_040	0.00029380053091842824	2.8035692728888146	1.086154439179614	0.12401856552382431	0.4026709752622779	0.08638775767716853	0.17438134108288011	0.3365599259776734	2.1049578017782244
sim_041	9.377902793127155e-05	2.906336165839	0.9584360488430357	1.0544348633481881	0.2311553189438122	0.023040840916465775	0.6997456559361713	0.04605818420355066	2.6115384141336153
sim_042	0.001425802167905771	2.0628337123435165	0.7162360248438855	2.77633433187304	0.12208309042644402	0.20662978745047467	0.23764211498477314	0.4336450071383082	1.7833607925657557
sim_043	6.305108973303447e-05	2.672829905319562	0.5843777635203257	3.988044843708122	0.32252418242068126	0.03403945610541781	0.4326372717021186	0.21079908977178233	3.0198662094852478
sim_044	0.0002102255637200902	4.228894175272619	0.8618209820181817	9.459303550156902	0.13753104938685784	0.4293248083391742	0.18686950689899584	0.2462746353749721	2.7397379784386535
sim_045	0.0005994340781889445	2.8026083617060293	0.6997755554684415	13.663439879822873	0.0857725267811898	0.3296485709153647	0.4954577667457281	0.08912113555771746	2.0001617170843793
sim_046	0.001667434012781569	3.1766333340070076	0.040346753713354035	1.24391312800547	0.24716112146306576	0.3397447041281637	0.3032392983106173	0.10985487609815331	4.022310954452746
sim_047	0.0008024499816775188	3.671305670251808	0.4491225779074662	0.9613152787714088	0.3491906190329598	0.15599111399530316	0.081354035984002	0.413464230987735	3.2310026860866894
sim_049	0.0006872431273154974	2.3445244861606875	2.0402055659870717	0.7459613517218194	0.13478869618687592	0.28257499741187486	0.4647344269519536	0.11790187944929573	1.2139258872355148
sim_050	0.0001431168744402529	2.8782462135220017	0.5072247289384592	3.6192930140196946	0.36496111271366083	0.1774666307697913	0.09897105112103094	0.3586012053955169	2.3126646984261052
sim_051	0.001139149978460067	2.9089602438968813	3.4993026045433973	0.7431459237219135	0.4886756029259093	0.1506369218359303	0.21139328789248352	0.14929418734567684	1.026742308981236
sim_052	0.00012154017632169319	4.334245851148082	0.24872340613498015	0.8413588136534275	0.6697320391987547	0.11513347693814653	0.15936139645654473	0.05577308740655411	4.109035656334783
sim_053	0.002984317734732368	1.42906446334693	2.6673434797461013	0.9552742319237139	0.12395387984905701	0.032631143377249795	0.7294474349250495	0.1139675418486436	1.1378071811550192
sim_054	0.0026270956275729427	2.4544550379185157	1.8131479277700249	1.5110133780872455	0.400226212793414	0.029688913861150794	0.08887212153303953	0.4812127518123957	1.7926023996020228
sim_055	0.0005168112165009668	4.439110740460717	1.8512109271252353	1.4894843631193493	0.04513311052718531	0.4555608411386529	0.0045914384719165785	0.4947146098622452	1.6171046342371402
sim_056	7.565476170796204e-05	2.155996020954627	1.291200586817891	0.6510127558576486	0.1591443374472626	0.7326583938212141	0.00023182220570507815	0.10796544652581808	2.2715140888016436
sim_057	0.0010974330394215672	4.146627102808153	0.60221347309279	5.288682279406716	0.07521489730053939	0.24810468510941405	0.464698229031797	0.2119821885582495	3.50800812556951
sim_058	0.0025394379079918712	3.1243861912878397	1.415624248818391	4.434088906334259	0.16036445970944294	0.25554412196102794	0.1285277931475956	0.45556362518193355	2.0192397578206394
sim_059	6.55329660126691e-05	4.334928981914512	0.12152928078145915	24.782760191838445	0.45328353830196616	0.057831534684877416	0.374115835965416	0.11476909104774059	6.359640493809169
sim_060	0.00016967572570638018	4.346572690597751	1.1727933482254767	13.2379126034757	0.46028376195058995	0.09603162751017659	0.027794832863088512	0.4158897776761448	1.6606424679185163
sim_061	8.164311921619229e-05	3.845872664335826	1.322376573883847	1.2117215264392254	0.1321986051401787	0.09337955741687605	0.39227055908516767	0.3821512783577775	1.7265958618780233
sim_062	0.0003415750152387808	3.2594074210384534	0.006496034678947826	7.755090214331129	0.49378041042345633	0.46848966522638374	0.018926889132424705	0.018803035217735124	5.188422213638961
sim_063	0.002433743198232682	2.330433148764371	4.18617239620327	11.516190098680445	0.3242157172808557	0.28456833307584717	0.2526775410423948	0.1385384086009023	1.0109621213296016
sim_064	0.00021543523025724663	1.8005167536991489	0.14539269301140506	5.500859842599404	0.09155438539900082	0.5066839044787237	0.16752921410473864	0.2342324960175369	2.887574983373321
sim_065	0.003351113629985954	4.046342290677764	3.5352631912067807	0.2200236515657066	0.0594999384295485	0.10137341475846648	0.43597076643665816	0.4031558803753269	1.121558364676007
sim_066	0.0010151677093396506	2.1396988849560667	0.20711794588201704	10.154600838381182	0.010318949358706453	0.07858650469668436	0.5598308035076802	0.351263742436929	2.1907907912714935
sim_067	0.00011753117847246947	8.289591065084402	0.37112661398239866	3.761214890714218	0.6900785230351021	0.18493412512789614	0.021775743129569206	0.10321160870743282	4.889381554231777
sim_068	0.0010923914342991406	2.0992013893008847	2.947793457522251	3.3835436093613005	0.17939340615121463	0.4372498621326473	0.01186233046484912	0.37149440125128885	1.0801213630238984
sim_069	7.263037026543107e-05	3.5156803836620805	0.9179811854151552	0.17527889489096612	0.11070666863023094	0.5437631585856131	0.081087117551566	0.26444305523258993	2.2598456294461835
sim_070	0.001058303851629626	3.2729598960821296	1.1328734933812796	14.617105540034174	0.5611726460659631	0.23605039977171222	0.11560567939103007	0.08717127477129473	2.1320514673900637
sim_071	0.0011266596508895622	2.562353626495643	0.8438106536819271	1.3312440601183215	0.207794385586833	0.6987913613851865	0.026573637568410094	0.0668406154595704	2.5319459736813803
sim_072	0.0009558792954121307	2.2895529554239333	0.2724604774903534	0.3750599560845452	0.03376310485074577	0.3797548378136551	0.3287540367628493	0.25772802057274974	2.6923564679575245
sim_073	0.00025982521968045757	3.282173518862873	0.06265690524188061	1.3427920578468897	0.29787670822096374	0.2511774762736451	0.15811815373775429	0.292827661767637	4.254265579040473
sim_074	0.00023016036906372867	2.167465973104379	0.9147470198930935	2.767994083654349	0.5112551888385548	0.21501586072550946	0.06052601282376943	0.21320293761216638	1.8458976353304988
sim_075	0.0004981309969451092	2.087139092256967	0.571179685475603	0.44340049555134536	0.06350639783907842	0.14253402869915116	0.7838642827736575	0.010095290688112943	2.6852225976741013
sim_076	9.3151145783936e-05	4.456817573917702	1.2365639017884467	7.224821513630868	0.11188796111613102	0.5387774755512331	0.08373703736019136	0.2655975259724444	2.612646784359825
sim_077	0.0016366342535590144	2.99634720737726	1.753585090854528	0.8087942524352184	0.05450269722632968	0.8407494373908057	0.03471746128975205	0.07003040409311267	1.647987935061969
sim_079	0.00578043669283611	2.3369197701583384	2.83039637005073	1.5635781097422083	0.1179979377912478	0.10479524269413128	0.6402540118781958	0.13695280763642517	1.0960674917826727
sim_080	0.0010806306725278157	2.2630657618420016	0.5020746362867642	2.536818211806476	0.14931839375129158	0.13557849724113824	0.21146748498552853	0.5036356240220418	2.5167443030565297
sim_081	0.0003818713751675019	1.8240805001036642	0.9721402197347344	0.11454085514150393	0.02678486270030143	0.04620058844086763	0.0879063988282738	0.839108150030557	1.8107728573954613
sim_082	0.00087871522065593	5.597502854853483	1.4922031366804656	0.8465455101642673	0.33872922970003866	0.15004224332170032	0.3294835251635629	0.1817450018146982	1.6192129332515122
sim_083	0.002614103810499305	4.357148773040736	0.9951874821789554	2.903063438938326	0.24398941324490522	0.253756314360653	0.2646647901051533	0.23758948228928853	2.7317623076472186
sim_084	0.001291346064651885	3.5996207245207374	2.7603598524574355	3.64477368098485	0.3860994017990211	0.10411575495598124	0.034673904889425525	0.4751109383555721	1.1699979067166413
sim_085	5.0601290605097934e-05	4.01857941435079	1.285996898364277	1.5163387748437787	0.0036420417605873326	0.07917363436565111	0.7582885952699427	0.15889572860381868	1.985661842426366
sim_086	0.00020992366887696384	2.416736367640492	1.2168684457053147	2.0243063095261764	0.3425414064804277	0.09485429362793658	0.32944084137417395	0.23316345851746192	1.5888425370529213
sim_087	0.001460627859940152	2.4678784537401897	0.11173075205972302	0.8642585243965237	0.08187410813995591	0.5122531400694122	0.19203227382997784	0.2138404779606541	2.6118214984278
sim_088	0.002217106242454953	3.214317416917114	1.5773891800741933	0.9277489887898366	0.4079635086940678	0.06694983814082056	0.28816736879604826	0.23691928436906326	1.725758907136421
sim_089	0.00017003699116280942	2.4478932215176616	0.5338725388044955	0.328246590741845	0.11954211011565376	0.27202460222878805	0.5068104169299187	0.10162287072563948	1.7005466118366528
sim_090	6.151677933143779e-05	3.6593791253032744	2.5518615400146865	0.38938992172595915	0.03646002461079317	0.5071409993427107	0.010513604616759275	0.44588537142973694	1.2587921129995325
sim_091	0.0014164193441490041	3.573982165288473	0.8007357463215073	0.4753416363946182	0.022680573712877267	0.09017010891915615	0.2569263506651861	0.6302229667027803	2.8120141762771036
sim_092	0.00037978176338338476	3.7745470097709366	0.8379310688367195	2.7566923356009196	0.3636696364601577	0.0011052940567853656	0.4422340987046756	0.19299097077838115	2.127680852897282
sim_093	0.00017244051286123527	1.553134962004783	0.19134154021550012	23.39681537538822	0.3210556158589692	0.09169047910430467	0.5164328358657966	0.07082106917092969	3.237724361688769
sim_094	0.00016511428615812967	4.894655850788713	0.0863975499859031	7.559784982781382	0.007423008735034811	0.2583188345850366	0.35428911105307903	0.37996904562684936	5.8649206820441036
sim_095	0.0009388875970810219	2.193937552230102	0.408608706614502	13.654313249424726	0.12415972635817824	0.27263614679245035	0.09802139561133123	0.5051827312380401	2.7181663188377256
sim_096	2.629869055985489e-05	2.445005538253504	0.63160046209873	1.1216338914094162	0.03867925071863113	0.21073705289099165	0.2928491395142762	0.45773455687610093	2.5456099325642674
sim_097	0.00031793301635045556	2.459688700758651	0.21585336853613193	7.35412136802455	0.0041000578496582125	0.580556562160423	0.2716327747588354	0.1437106052310833	3.879679470848221
sim_098	0.0036180810569236997	1.9502699360133136	2.988485857608207	2.3945076724420233	0.20188674865290093	0.3909829233814243	0.3452014204942206	0.06192890747145414	1.1083631492628039
sim_099	0.0007071876137585908	3.1096253469622046	0.5883215450065835	2.591377914816919	0.535711286195331	0.1265689801851316	0.018378823357250846	0.3193409102622865	3.1409222963001295
sim_100	0.0019140432490012823	2.6326749483857004	0.21504658256795298	0.43037302540742706	0.5642205192177537	0.01445230989193944	0.2712996127710112	0.15002755811929563	2.863146212847665
sim_101	0.00026730188696321854	3.1979324691353423	0.9441854275040068	2.187884409591987	0.24987238941231837	0.12926082177127435	0.1849673178988582	0.43589947091754894	2.0225570735544274
sim_102	0.0001480206724798154	4.662984612139647	0.45068156364324363	11.484568445532947	0.19047115528136715	0.1753052804004512	0.21700364576129996	0.4172199185568817	4.299169260701617
sim_103	0.0010412911150873261	2.7376718769012136	3.2514280688949704	0.7467870438397342	0.1530287400257741	0.44963548044653723	0.018961140748968743	0.3783746387787201	1.155430852180978
sim_104	1.7917696148131323e-05	2.0465098958308814	0.02312954680466226	0.4289014184646996	0.34423783761610116	0.39994706354159276	0.1361347193632796	0.11968037947902643	2.7743309106458867
sim_105	0.0006344952634987485	2.289990441232084	0.013130232624399982	5.810899147496463	0.36342634512773064	0.13863964216760108	0.33737955062055464	0.16055446208411364	3.0233509906364007
sim_106	0.00037591662629811294	2.301139115457511	2.9446041363230053	1.339272230608074	0.13122247361114261	0.5234112602189929	0.3224939578251773	0.022872308344687415	1.270660975577995
sim_107	0.0006083234014667992	3.421344954424759	0.6071564625890583	2.112318095670588	0.4736626784369054	0.41488900856524474	0.0721858309571252	0.03926248204072481	2.0003309656404187
sim_108	0.0005929601704533784	2.8106029199695404	0.6054920048590362	8.589129750354486	0.14425290205338887	0.6268422888531185	0.01048084653093138	0.21842396256256116	3.063837933091991
sim_109	0.0005295694439776236	4.066020969486091	0.09389687549371119	34.760022950638195	0.1519711559919103	0.11355984218411808	0.5362712650725542	0.19819773675141755	8.365268725579995
sim_110	0.00011783160369677859	1.9974807047259064	1.928519641136838	1.311475974877763	0.3052312071949037	0.11244754958216965	0.05503280579662095	0.5272884374263057	1.3274526330324175
sim_111	0.0014742728489814587	2.7858970640229583	0.007024444698147591	1.2578647981177975	0.020896361097804537	0.1152558094942647	0.30691560685615926	0.5569322225517715	6.500202837544079
sim_112	0.0005988907877003541	2.5787145037023294	0.5565098670731442	2.1075732209351146	0.09140921062244796	0.16694966046298038	0.13470364638796514	0.6069374825266066	1.7401746063279935
sim_113	0.0011214062153754294	3.8071091166515267	0.16076682932211286	0.9964958848674237	0.3483861746196118	0.39483201390680667	0.021876961321358517	0.23490485015222295	2.8195861287108963
sim_114	0.00014643991225631468	3.827690843679172	0.676124450855521	17.670457171545408	0.6146445424277176	0.05100279076492988	0.21556901605943513	0.11878365074791733	2.1566048997542295
sim_115	5.0485049531894e-05	1.7487739073812567	0.5382728896106537	4.5140094821398185	0.13598214921690638	0.10842415871239665	0.07690531252011203	0.6786883795505848	1.786426561152439
sim_116	5.976286225375902e-05	2.6948128605246158	1.1830794753574523	2.6779511557521003	0.08802248491745665	0.3177193041481697	0.3230326612340354	0.2712255497003384	1.3643524581115198
sim_117	0.0018360521245129498	3.74564195438125	1.444358346671385	2.477391493831604	0.22601196874267782	0.3156709886440077	0.40382155232081984	0.054495490292494606	1.8229566490735665
sim_118	0.0017715317841115036	4.016204494833355	0.5129738653331719	19.24347221187271	0.20415933897358618	0.18846402240820573	0.28000159069590874	0.32737504792229954	2.5770675843853517
sim_119	0.0016775204053263162	2.485767738009904	0.21950592750460246	0.7202861326846718	0.3358539094454236	0.29494625236090133	0.07178013867443878	0.2974196995192362	3.0303540649279936
sim_120	0.0008494303376837997	2.1854017683499287	0.23641753755478753	32.329178186566956	0.13613595283692234	0.18570432514004773	0.4258526235973594	0.2523070984256705	4.3151866147908455
sim_121	0.0011743991835188108	2.3115597566151025	0.27776484750796254	1.0529789890563857	0.3862156309037807	0.2738278075121111	0.17025197507512602	0.16970458650898215	2.5657102695743865
sim_122	0.0035744687410487973	2.2760861900322404	0.9973432977183289	2.5901177414756527	0.11300249081950088	0.09467381226840384	0.721394054015504	0.07092964289659119	2.0863607922571976
sim_123	0.0030238902495394277	2.210062017113824	2.8172381677722087	2.0112347052379094	0.047125505765203836	0.31294191531734505	0.38900368419145603	0.25092889472599517	1.114134259628422
sim_124	0.0010291386390042397	3.4851706406134855	1.1209068806238096	7.691160924450003	0.8245296021502913	0.09982809175775667	0.03714929680323874	0.03849300928871324	2.7245456530660173
sim_126	0.0002675325060614156	4.316898360977552	0.3275295673811621	2.669805432798529	0.05781832066011604	0.5457878535268323	0.26043730600854853	0.13595651980450313	2.7513856993239005
sim_127	0.0004176990246727105	3.2422394615226424	0.6266431966285304	0.3738473868058635	0.1269655417082021	0.23811763452431456	0.0807877923030354	0.554129031464448	2.1884395581879055
sim_128	0.001482832793013378	3.43260415720766	0.7620222944239363	1.493039319232489	0.3460023562367671	0.23875867643984397	0.3145027902992353	0.1007361770241535	2.806658177261269
sim_129	0.00022860918846259574	1.3698889561194294	0.48954506504619083	4.760668350170727	0.6135534091743315	0.2541212458275842	0.07736066569177122	0.05496467930631301	2.633869336336732
sim_130	0.0006142899531878413	3.9224783329447526	0.2111797627166177	1.8589649556005283	0.22353704300849495	0.5736176870021175	0.05385131319750086	0.14899395679188684	4.749388611244383
sim_131	0.00196526549581555	2.8789694523874867	0.6772703624698909	4.963273138562705	0.1594578265404265	0.018254303188963757	0.4547959688433604	0.36749190142724936	2.4882355962848735
sim_132	0.0020798457686515563	1.4273207372078114	1.5161397442327866	7.657429421892877	0.417951243504453	0.25033800251437976	0.25250552670862697	0.07920522727254023	1.4693060382931082
sim_133	0.002173903782424622	3.503940791350781	1.265210263979581	6.07971664121587	0.26043672412857155	0.18583599245818255	0.1256958755740594	0.4280314078391865	1.6651030048111455
sim_134	0.00019326963515248552	2.574061819007831	0.9125877434222569	0.9869779057675832	0.5852986068172393	0.01910939601450861	0.3089464111165966	0.08664558605165557	1.7936757332097129
sim_135	0.0002060459287719914	2.2306007062757214	1.1291221649172372	4.072563828414587	0.20326851893749961	0.2601082144709934	0.21138031524403528	0.3252429513474716	2.2554459479170474
sim_136	0.0002147072488591754	3.58091448587257	3.836418655265547	0.444218119920873	0.08692075841994537	0.044718218280623785	0.1920907695124977	0.6762702537869332	1.0425696381702487
sim_137	0.000865440868427837	2.9015550273178166	0.5328470885137829	2.6467903491637603	0.14824820756460705	0.676790504723704	0.12719991226119057	0.047761375450498404	2.8931674105318788
sim_138	0.0013231483945120434	2.471247846978584	1.4175659291084282	7.732673584522138	0.33939058228019936	0.15558463701773131	0.005662778070891567	0.49936200263117764	1.5733446374253006
sim_139	0.0005520707498180859	2.4289310102453436	0.8229351883470083	9.107314262114773	0.21822469428601388	0.19733126459311442	0.4592471241067804	0.12519691701409122	1.6791425713362256
sim_140	0.0005861605213624801	3.7481956208967264	1.4268700520372553	1.5515003751075525	0.44490245888574725	0.18515269917052413	0.1756424667019086	0.19430237524182	1.797561595690647
sim_141	0.0006825162318286579	2.183720926826295	0.2502287299941564	7.067772657739977	0.07995321856033788	0.3654701304926721	0.26035334670063354	0.29422330424635645	2.4819707688711357
sim_142	0.0003128116643333695	4.255939253709315	0.06824787777561625	7.823933600085381	0.492765323070337	0.08288598356053974	0.25699075346417666	0.16735793990494652	3.777123939646814
sim_143	0.0013706019269205088	2.7520719799545796	0.3060303850600275	5.96470194585739	0.03767496783883801	0.07386794876498147	0.38918477002601953	0.49927231337016087	4.321971930539946
sim_144	0.00027632059020774285	1.9563746260225063	1.1555815746110873	33.37964521211323	0.07680440633060569	0.2281685225499433	0.5148873714019291	0.18013969971752197	1.462328962452673
sim_145	0.0001644131870485799	2.094740982345001	0.5188328252910511	5.63559401826792	0.023208341948054042	0.02509240180159584	0.7518359443076996	0.19986331194265058	2.6539210350271016
sim_146	0.001996838826381553	2.2803227128948103	1.9481623952998621	6.047869623901787	0.1700940167854513	0.20197090369163914	0.4826653135783009	0.1452697659446087	1.5342821267034503
sim_147	0.000251080631597048	2.4702611949878817	1.1788839040814583	3.916239971070819	0.5152232933195346	0.3132953830286671	0.09916713063700491	0.07231419301479348	1.7730707488482822
sim_148	0.0010652430765611986	3.7671527605810433	0.9141217361350836	4.04086011702682	0.4439857673217099	0.19389293010003517	0.2752987542716886	0.08682254830656633	2.2159283535264906
sim_149	0.0007748497992039675	3.503944910139445	0.7315724180856965	64.42771915832432	0.3596959731637154	0.07479380939123818	0.5358881985985754	0.029622018846470956	1.9147165199731087
sim_150	6.122123997488187e-05	1.9545064316605654	0.22767380100884585	1.909221373945012	0.01707894288701772	0.3175350411276529	0.011683329032353992	0.6537026869529753	3.7335092180664144
sim_151	0.0009547332601008242	2.55888600755482	0.6144522244386854	48.50485586946975	0.7642870796842174	0.08883787449813124	0.032832860106312846	0.11404218571133853	1.582883390441549
sim_152	0.00040913781645646966	2.9818870957152632	1.011073007033895	1.4097449148511494	0.574687590475949	0.03435474741569961	0.023080674751658523	0.36787698735669283	1.9183437542359099
sim_153	3.335114970951402e-05	1.7383127516106536	2.4378994578764646	2.190487228510227	0.1832246196658754	0.02937807746959123	0.6533077843446825	0.13408951851985088	1.1806333899212296
sim_154	0.0008492958233457993	3.745875856230714	0.1046217350307839	4.119030275653648	0.08820687517858945	0.21742446325072134	0.15385744288740064	0.5405112186832886	6.889578188825061
sim_155	0.0025339183224460378	2.4734323338341664	1.8082100227349236	1.3413991994924477	0.15250399250144284	0.002431673519149871	0.14154637158471073	0.7035179623946967	1.3229552582566173
sim_156	0.0023390171015993345	2.7221855393770147	0.2842591925981316	0.47206116036278706	0.20314356091252062	0.08961337979382202	0.019692858082424734	0.6875502012112327	3.590943528891326
sim_157	2.6644330746189427e-05	2.8207314700358923	0.8035105218846257	20.249518554764176	0.2045524414038285	0.05320758861037292	0.2421594628565451	0.5000805071292533	2.7886117529679115
sim_158	0.0006988036067791108	3.004299672924845	0.1128297995813227	1.5155834774260404	0.16132353633843707	0.5758818797124493	0.10608160629663174	0.15671297765248177	5.1788092459990525
sim_159	0.000605832838130298	2.2618055471248195	0.31275934933906	1.768393522115027	0.04550009241777419	0.17782776897474836	0.5014519789175818	0.27522015968989577	3.7427821139525497
sim_160	0.0015583899340875583	2.3346255641958273	0.8188085092717857	4.070996237266122	0.47481895323847023	0.101345745100448	0.23174131472469622	0.1920939869363855	3.100930991314023
sim_161	0.00013180740036282038	3.6981938159412597	0.34011368606807396	1.2139267620738612	0.2896150164161552	0.39628032881971303	0.012712153813181071	0.30139250095095066	2.861903604254106
sim_162	5.6174114739938384e-05	2.724840168721876	1.610358629746049	1.8050117287801297	0.4209149741052758	0.37626058564106374	0.0601373492035024	0.14268709105015806	1.4078734138440983
sim_163	0.00044538905781239184	2.9983842852143483	0.43507119097832697	0.07816028188644637	0.3167313798786433	0.3073843947814036	0.09405480932557604	0.28182941601437694	2.1826503057279902
sim_166	0.0012608440957404688	2.731774616072007	0.14614710771125283	3.407056930303413	0.19430770019555021	0.31063394944155787	0.028928597302912935	0.46612975305997895	3.778147938521566
sim_167	0.00018244842988385956	3.772455534974769	2.001852310547378	0.3290112931503089	0.052390048180333715	0.3110589088289626	0.08973760461823614	0.5468134383724675	1.4315111926669404
sim_168	0.0008518235479509484	2.9769062421487367	0.6462188209869549	0.7907426801077786	0.06716978664150852	0.03279013624483878	0.7064711754843314	0.19356890162932133	3.9772862352610194
sim_169	0.00026468478292932755	2.452742698493658	0.9426846034580969	3.036335121728062	0.2699134885174157	0.6813603033643213	0.02795264843230087	0.020773559685962235	1.6577862996318857
sim_170	3.520245892025887e-05	2.7868186302411337	0.2997843273819125	6.443079119416903	0.05047632762765009	0.2417593048817017	0.3480353755254443	0.3597289919652038	3.596258163854517
sim_171	0.0002409783666543762	3.461375099541836	0.46133718725303424	6.724454951611764	0.020109457315539637	0.7432046290998401	0.12905146925272656	0.10763444433189367	2.562764405512952
