replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_042	403	5	0.012407	106	7	0.066038	47	4	0.085106	31	1	0.032258	29	11	0.379310	26	6	0.230769	15	5	0.333333	14	7	0.500000	7	6	0.857143	5	3	0.600000	7	3	0.428571	1	1	1.000000	1	0	0.000000	0	0	NaN	0	0	NaN	0	0	NaN	2	2	1.000000	3	3	1.000000	2	2	1.000000	132	132	1.000000
sim_043	595	8	0.013445	119	11	0.092437	82	11	0.134146	37	3	0.081081	31	7	0.225806	24	4	0.166667	17	7	0.411765	15	5	0.333333	10	5	0.500000	9	6	0.666667	2	1	0.500000	5	2	0.400000	3	3	1.000000	1	1	1.000000	4	3	0.750000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	120	120	1.000000
sim_044	128	2	0.015625	43	3	0.069767	46	5	0.108696	42	7	0.166667	36	8	0.222222	10	4	0.400000	17	6	0.352941	7	1	0.142857	10	4	0.400000	5	3	0.600000	3	2	0.666667	8	6	0.750000	1	0	0.000000	2	1	0.500000	2	2	1.000000	4	3	0.750000	0	0	NaN	1	1	1.000000	0	0	NaN	140	140	1.000000
sim_045	1016	15	0.014764	158	9	0.056962	90	13	0.144444	61	14	0.229508	36	4	0.111111	21	5	0.238095	11	2	0.181818	11	5	0.454545	6	3	0.500000	7	3	0.428571	4	2	0.500000	3	2	0.666667	3	1	0.333333	0	0	NaN	1	1	1.000000	2	2	1.000000	1	1	1.000000	2	1	0.500000	0	0	NaN	115	115	1.000000
sim_046	375	1	0.002667	85	6	0.070588	58	4	0.068966	33	4	0.121212	19	7	0.368421	25	6	0.240000	16	4	0.250000	15	9	0.600000	11	4	0.363636	9	6	0.666667	3	2	0.666667	5	4	0.800000	0	0	NaN	3	3	1.000000	2	2	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	132	132	1.000000
sim_047	337	8	0.023739	86	5	0.058140	70	9	0.128571	44	6	0.136364	23	4	0.173913	31	10	0.322581	15	5	0.333333	19	10	0.526316	9	5	0.555556	4	1	0.250000	4	1	0.250000	7	5	0.714286	2	2	1.000000	1	0	0.000000	1	1	1.000000	1	0	0.000000	3	1	0.333333	1	0	0.000000	0	0	NaN	125	125	1.000000
sim_048	669	12	0.017937	84	7	0.083333	56	3	0.053571	46	8	0.173913	32	7	0.218750	22	4	0.181818	13	4	0.307692	8	7	0.875000	5	2	0.400000	5	2	0.400000	4	2	0.500000	3	1	0.333333	5	2	0.400000	4	2	0.500000	2	2	1.000000	3	3	1.000000	2	1	0.500000	1	0	0.000000	0	0	NaN	129	129	1.000000
sim_049	301	2	0.006645	87	5	0.057471	54	8	0.148148	50	7	0.140000	34	6	0.176471	23	5	0.217391	15	5	0.333333	16	7	0.437500	11	8	0.727273	8	5	0.625000	6	5	0.833333	4	3	0.750000	1	0	0.000000	6	3	0.500000	2	2	1.000000	1	1	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	124	124	1.000000
sim_050	289	4	0.013841	72	6	0.083333	46	4	0.086957	47	7	0.148936	34	3	0.088235	19	4	0.210526	17	7	0.411765	11	6	0.545455	8	2	0.250000	7	4	0.571429	5	4	0.800000	9	9	1.000000	2	1	0.500000	2	2	1.000000	1	1	1.000000	0	0	NaN	2	1	0.500000	3	3	1.000000	0	0	NaN	130	130	1.000000
sim_051	776	8	0.010309	105	9	0.085714	65	6	0.092308	41	5	0.121951	25	6	0.240000	18	5	0.277778	17	7	0.411765	14	7	0.500000	5	1	0.200000	10	5	0.500000	1	1	1.000000	6	4	0.666667	2	1	0.500000	4	4	1.000000	3	1	0.333333	1	1	1.000000	1	1	1.000000	1	1	1.000000	1	0	0.000000	125	125	1.000000
sim_052	560	6	0.010714	105	10	0.095238	69	6	0.086957	46	9	0.195652	24	5	0.208333	14	4	0.285714	20	8	0.400000	15	4	0.266667	6	2	0.333333	5	3	0.600000	2	2	1.000000	5	2	0.400000	0	0	NaN	6	4	0.666667	2	2	1.000000	2	1	0.500000	1	1	1.000000	1	0	0.000000	0	0	NaN	129	129	1.000000
sim_053	504	5	0.009921	128	13	0.101562	73	15	0.205479	45	8	0.177778	34	6	0.176471	24	7	0.291667	15	2	0.133333	10	2	0.200000	11	4	0.363636	10	7	0.700000	11	4	0.363636	4	1	0.250000	1	1	1.000000	2	2	1.000000	2	0	0.000000	3	3	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	117	116	0.991453
sim_054	229	5	0.021834	62	5	0.080645	75	3	0.040000	43	7	0.162791	36	8	0.222222	19	6	0.315789	19	9	0.473684	15	8	0.533333	12	6	0.500000	4	0	0.000000	5	4	0.800000	1	0	0.000000	4	4	1.000000	1	1	1.000000	4	3	0.750000	2	1	0.500000	0	0	NaN	0	0	NaN	1	1	1.000000	127	127	1.000000
sim_055	1816	18	0.009912	109	11	0.100917	78	11	0.141026	47	8	0.170213	36	7	0.194444	24	5	0.208333	26	8	0.307692	4	0	0.000000	8	3	0.375000	9	2	0.222222	6	2	0.333333	4	1	0.250000	4	2	0.500000	5	3	0.600000	4	4	1.000000	0	0	NaN	2	1	0.500000	1	1	1.000000	2	2	1.000000	109	109	1.000000
sim_056	205	2	0.009756	87	5	0.057471	48	6	0.125000	29	2	0.068966	25	6	0.240000	28	13	0.464286	14	5	0.357143	13	4	0.307692	6	2	0.333333	10	5	0.500000	5	2	0.400000	5	3	0.600000	1	1	1.000000	1	0	0.000000	3	3	1.000000	2	2	1.000000	1	1	1.000000	3	3	1.000000	0	0	NaN	133	133	1.000000
sim_057	334	7	0.020958	122	11	0.090164	93	13	0.139785	48	9	0.187500	29	6	0.206897	26	3	0.115385	21	5	0.238095	8	3	0.375000	9	2	0.222222	3	3	1.000000	6	4	0.666667	5	2	0.400000	2	2	1.000000	4	3	0.750000	2	0	0.000000	2	2	1.000000	3	3	1.000000	3	3	1.000000	0	0	NaN	117	117	1.000000
sim_058	124	2	0.016129	60	9	0.150000	64	7	0.109375	40	6	0.150000	35	7	0.200000	24	6	0.250000	19	5	0.263158	12	6	0.500000	12	7	0.583333	5	3	0.600000	5	3	0.600000	5	1	0.200000	3	1	0.333333	3	2	0.666667	4	2	0.500000	0	0	NaN	0	0	NaN	2	2	1.000000	3	2	0.666667	127	127	1.000000
sim_060	241	5	0.020747	92	9	0.097826	84	8	0.095238	43	5	0.116279	41	12	0.292683	25	6	0.240000	24	7	0.291667	8	5	0.625000	11	5	0.454545	6	1	0.166667	5	5	1.000000	3	1	0.333333	5	2	0.400000	2	2	1.000000	3	2	0.666667	2	2	1.000000	2	1	0.500000	0	0	NaN	0	0	NaN	120	120	1.000000
sim_061	311	3	0.009646	78	6	0.076923	70	12	0.171429	37	8	0.216216	30	7	0.233333	28	5	0.178571	18	5	0.277778	16	6	0.375000	10	4	0.400000	13	4	0.307692	5	3	0.600000	2	1	0.500000	2	2	1.000000	1	1	1.000000	0	0	NaN	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	129	129	1.000000
sim_062	1807	15	0.008301	157	17	0.108280	88	11	0.125000	45	8	0.177778	26	8	0.307692	22	8	0.363636	12	2	0.166667	7	2	0.285714	12	0	0.000000	3	0	0.000000	5	4	0.800000	4	2	0.500000	2	1	0.500000	5	2	0.400000	0	0	NaN	4	2	0.500000	1	1	1.000000	0	0	NaN	0	0	NaN	115	115	1.000000
sim_063	358	8	0.022346	101	5	0.049505	67	10	0.149254	46	7	0.152174	32	6	0.187500	16	4	0.250000	14	4	0.285714	11	2	0.181818	8	4	0.500000	5	5	1.000000	2	0	0.000000	6	5	0.833333	2	2	1.000000	1	1	1.000000	3	3	1.000000	1	0	0.000000	1	0	0.000000	1	1	1.000000	1	1	1.000000	130	130	1.000000
sim_064	431	6	0.013921	81	5	0.061728	66	6	0.090909	39	9	0.230769	34	9	0.264706	26	8	0.307692	14	5	0.357143	13	3	0.230769	4	0	0.000000	6	5	0.833333	9	4	0.444444	5	3	0.600000	1	1	1.000000	3	2	0.666667	1	0	0.000000	0	0	NaN	0	0	NaN	3	3	1.000000	1	1	1.000000	128	128	1.000000
sim_065	536	3	0.005597	130	9	0.069231	87	12	0.137931	45	10	0.222222	26	3	0.115385	28	6	0.214286	20	10	0.500000	9	5	0.555556	12	4	0.333333	5	3	0.600000	7	5	0.714286	2	1	0.500000	1	1	1.000000	2	0	0.000000	4	3	0.750000	0	0	NaN	2	2	1.000000	0	0	NaN	1	1	1.000000	120	120	1.000000
sim_066	388	4	0.010309	97	6	0.061856	79	14	0.177215	35	6	0.171429	25	3	0.120000	22	3	0.136364	20	5	0.250000	14	7	0.500000	7	2	0.285714	8	7	0.875000	4	3	0.750000	4	2	0.500000	3	2	0.666667	4	3	0.750000	3	3	1.000000	2	1	0.500000	4	4	1.000000	1	1	1.000000	0	0	NaN	122	122	1.000000
sim_067	495	6	0.012121	111	10	0.090090	73	9	0.123288	47	9	0.191489	30	5	0.166667	21	8	0.380952	17	5	0.294118	15	7	0.466667	9	3	0.333333	6	4	0.666667	5	2	0.400000	2	1	0.500000	3	2	0.666667	3	1	0.333333	1	0	0.000000	1	0	0.000000	2	1	0.500000	1	1	1.000000	2	2	1.000000	122	122	1.000000
sim_068	293	5	0.017065	86	4	0.046512	38	6	0.157895	34	5	0.147059	23	5	0.217391	21	7	0.333333	16	6	0.375000	9	0	0.000000	8	3	0.375000	4	4	1.000000	6	3	0.500000	5	4	0.800000	2	2	1.000000	4	3	0.750000	1	1	1.000000	5	2	0.400000	0	0	NaN	3	3	1.000000	2	2	1.000000	133	133	1.000000
sim_069	322	1	0.003106	63	5	0.079365	39	5	0.128205	50	8	0.160000	26	2	0.076923	18	9	0.500000	20	6	0.300000	13	7	0.538462	10	4	0.400000	6	4	0.666667	4	3	0.750000	5	4	0.800000	3	3	1.000000	3	1	0.333333	4	2	0.500000	2	1	0.500000	0	0	NaN	2	1	0.500000	0	0	NaN	132	132	1.000000
sim_070	285	4	0.014035	76	5	0.065789	44	4	0.090909	40	6	0.150000	34	7	0.205882	21	7	0.333333	21	12	0.571429	5	1	0.200000	6	1	0.166667	7	4	0.571429	5	1	0.200000	5	5	1.000000	5	2	0.400000	3	3	1.000000	3	2	0.666667	1	1	1.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	131	131	1.000000
sim_071	165	1	0.006061	60	3	0.050000	58	7	0.120690	63	15	0.238095	45	2	0.044444	29	14	0.482759	19	8	0.421053	11	4	0.363636	6	3	0.500000	7	2	0.285714	8	5	0.625000	5	4	0.800000	3	1	0.333333	2	1	0.500000	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	1	0	0.000000	126	126	1.000000
sim_072	164	6	0.036585	90	7	0.077778	54	7	0.129630	45	9	0.200000	32	6	0.187500	22	5	0.227273	13	3	0.230769	11	4	0.363636	7	4	0.571429	6	5	0.833333	7	1	0.142857	5	4	0.800000	5	2	0.400000	1	0	0.000000	1	0	0.000000	1	1	1.000000	2	2	1.000000	3	2	0.666667	1	1	1.000000	129	129	1.000000
sim_073	1689	10	0.005921	105	9	0.085714	63	9	0.142857	38	6	0.157895	32	9	0.281250	23	7	0.304348	10	2	0.200000	10	4	0.400000	5	0	0.000000	8	3	0.375000	6	5	0.833333	0	0	NaN	5	3	0.600000	2	1	0.500000	1	1	1.000000	1	1	1.000000	2	2	1.000000	2	2	1.000000	3	2	0.666667	122	122	1.000000
sim_074	282	5	0.017730	103	10	0.097087	81	8	0.098765	40	10	0.250000	35	11	0.314286	34	8	0.235294	9	5	0.555556	16	3	0.187500	8	2	0.250000	9	2	0.222222	6	2	0.333333	5	5	1.000000	4	2	0.500000	1	1	1.000000	0	0	NaN	3	2	0.666667	0	0	NaN	1	0	0.000000	0	0	NaN	122	122	1.000000
