replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_019	207483	407	0.001962	378	35	0.092593	88	12	0.136364	32	3	0.093750	16	3	0.187500	8	2	0.250000	5	1	0.200000	4	2	0.500000	2	1	0.500000	2	0	0.000000	5	4	0.800000	3	2	0.666667	3	2	0.666667	1	0	0.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	21	21	1.000000
sim_020	575	8	0.013913	205	15	0.073171	153	23	0.150327	116	15	0.129310	83	20	0.240964	72	19	0.263889	61	18	0.295082	39	12	0.307692	24	12	0.500000	18	9	0.500000	13	10	0.769231	7	4	0.571429	12	8	0.666667	7	4	0.571429	4	3	0.750000	3	3	1.000000	2	2	1.000000	1	1	1.000000	0	0	NaN	312	312	1.000000
sim_021	4798	39	0.008128	415	36	0.086747	217	22	0.101382	116	22	0.189655	72	12	0.166667	64	21	0.328125	33	10	0.303030	36	11	0.305556	22	8	0.363636	21	12	0.571429	11	6	0.545455	10	6	0.600000	9	6	0.666667	4	1	0.250000	8	6	0.750000	9	9	1.000000	4	3	0.750000	5	5	1.000000	5	5	1.000000	259	258	0.996139
sim_022	27746	130	0.004685	744	61	0.081989	335	25	0.074627	167	37	0.221557	82	20	0.243902	60	16	0.266667	36	14	0.388889	31	11	0.354839	21	9	0.428571	13	3	0.230769	8	5	0.625000	10	7	0.700000	9	6	0.666667	9	7	0.777778	11	8	0.727273	5	3	0.600000	9	8	0.888889	2	2	1.000000	3	3	1.000000	123	123	1.000000
sim_023	7303	61	0.008353	556	43	0.077338	249	27	0.108434	136	16	0.117647	83	22	0.265060	53	13	0.245283	44	10	0.227273	18	10	0.555556	21	12	0.571429	15	7	0.466667	13	6	0.461538	5	3	0.600000	12	10	0.833333	10	6	0.600000	5	3	0.600000	2	2	1.000000	1	1	1.000000	5	5	1.000000	4	4	1.000000	237	237	1.000000
sim_024	2919	26	0.008907	360	26	0.072222	210	29	0.138095	139	27	0.194245	91	20	0.219780	65	13	0.200000	39	14	0.358974	33	15	0.454545	22	8	0.363636	20	9	0.450000	15	7	0.466667	14	9	0.642857	10	6	0.600000	4	2	0.500000	3	3	1.000000	4	2	0.500000	8	6	0.750000	3	3	1.000000	2	2	1.000000	271	271	1.000000
sim_025	442	13	0.029412	171	14	0.081871	158	14	0.088608	96	17	0.177083	88	20	0.227273	62	12	0.193548	44	15	0.340909	18	7	0.388889	28	12	0.428571	14	10	0.714286	9	3	0.333333	14	8	0.571429	7	4	0.571429	2	2	1.000000	4	4	1.000000	6	3	0.500000	2	2	1.000000	1	1	1.000000	1	1	1.000000	336	336	1.000000
sim_026	20205	102	0.005048	561	33	0.058824	257	34	0.132296	159	23	0.144654	84	16	0.190476	43	9	0.209302	33	12	0.363636	30	12	0.400000	17	9	0.529412	9	2	0.222222	8	5	0.625000	17	12	0.705882	10	6	0.600000	8	6	0.750000	12	8	0.666667	10	7	0.700000	6	6	1.000000	7	4	0.571429	6	6	1.000000	186	186	1.000000
sim_027	13626	84	0.006165	574	44	0.076655	296	26	0.087838	129	19	0.147287	98	23	0.234694	68	23	0.338235	36	10	0.277778	23	8	0.347826	19	11	0.578947	8	5	0.625000	11	5	0.454545	11	5	0.454545	11	8	0.727273	3	1	0.333333	6	4	0.666667	3	3	1.000000	7	6	0.857143	2	2	1.000000	3	3	1.000000	208	208	1.000000
sim_028	6585	46	0.006986	544	42	0.077206	257	35	0.136187	143	22	0.153846	83	17	0.204819	57	14	0.245614	33	9	0.272727	31	12	0.387097	17	8	0.470588	19	6	0.315789	16	9	0.562500	22	14	0.636364	9	9	1.000000	13	9	0.692308	6	5	0.833333	5	4	0.800000	9	7	0.777778	5	5	1.000000	2	1	0.500000	224	224	1.000000
sim_029	914	17	0.018600	230	19	0.082609	173	15	0.086705	139	21	0.151079	96	25	0.260417	62	18	0.290323	43	10	0.232558	28	13	0.464286	19	13	0.684211	17	8	0.470588	18	8	0.444444	16	7	0.437500	9	5	0.555556	4	2	0.500000	11	9	0.818182	5	5	1.000000	10	7	0.700000	3	3	1.000000	3	3	1.000000	290	290	1.000000
sim_030	7559	53	0.007012	475	38	0.080000	268	31	0.115672	161	22	0.136646	114	32	0.280702	51	18	0.352941	35	8	0.228571	27	12	0.444444	28	13	0.464286	12	4	0.333333	13	4	0.307692	16	8	0.500000	14	8	0.571429	10	7	0.700000	15	12	0.800000	0	0	NaN	5	5	1.000000	5	5	1.000000	2	1	0.500000	218	217	0.995413
sim_032	35675	147	0.004121	762	67	0.087927	300	31	0.103333	145	25	0.172414	72	15	0.208333	29	5	0.172414	37	10	0.270270	18	8	0.444444	17	5	0.294118	11	4	0.363636	13	8	0.615385	12	6	0.500000	8	5	0.625000	4	2	0.500000	6	5	0.833333	4	4	1.000000	6	4	0.666667	5	4	0.800000	3	3	1.000000	140	140	1.000000
sim_033	4252	39	0.009172	409	30	0.073350	244	26	0.106557	159	22	0.138365	88	22	0.250000	63	17	0.269841	48	16	0.333333	30	9	0.300000	13	4	0.307692	24	15	0.625000	15	8	0.533333	8	6	0.750000	10	7	0.700000	8	6	0.750000	5	3	0.600000	7	7	1.000000	3	3	1.000000	4	3	0.750000	5	4	0.800000	251	251	1.000000
sim_035	231778	441	0.001903	269	20	0.074349	62	9	0.145161	27	5	0.185185	6	1	0.166667	2	1	0.500000	3	1	0.333333	3	2	0.666667	3	1	0.333333	1	0	0.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	0	0	NaN	0	0	NaN	1	1	1.000000	1	0	0.000000	0	0	NaN	0	0	NaN	13	13	1.000000
sim_036	1229	15	0.012205	327	25	0.076453	232	33	0.142241	150	25	0.166667	102	26	0.254902	65	15	0.230769	46	12	0.260870	35	14	0.400000	21	12	0.571429	23	9	0.391304	14	9	0.642857	10	7	0.700000	7	2	0.285714	6	3	0.500000	9	6	0.666667	3	3	1.000000	7	7	1.000000	3	3	1.000000	1	1	1.000000	271	271	1.000000
sim_037	160710	331	0.002060	538	42	0.078067	153	24	0.156863	60	12	0.200000	33	9	0.272727	34	12	0.352941	12	3	0.250000	12	4	0.333333	8	4	0.500000	7	6	0.857143	3	2	0.666667	2	0	0.000000	3	1	0.333333	4	4	1.000000	3	3	1.000000	1	1	1.000000	3	3	1.000000	3	2	0.666667	0	0	NaN	35	35	1.000000
sim_038	98581	236	0.002394	717	57	0.079498	210	27	0.128571	110	21	0.190909	54	12	0.222222	36	10	0.277778	24	10	0.416667	15	7	0.466667	13	5	0.384615	10	3	0.300000	10	5	0.500000	5	2	0.400000	8	6	0.750000	6	4	0.666667	7	5	0.714286	3	3	1.000000	2	2	1.000000	3	3	1.000000	3	3	1.000000	77	77	1.000000
sim_039	749	9	0.012016	179	11	0.061453	158	20	0.126582	107	25	0.233645	76	15	0.197368	57	13	0.228070	45	15	0.333333	34	11	0.323529	19	6	0.315789	11	5	0.454545	14	8	0.571429	8	5	0.625000	13	9	0.692308	7	5	0.714286	5	5	1.000000	5	4	0.800000	1	1	1.000000	1	1	1.000000	4	4	1.000000	326	326	1.000000
sim_040	2505	28	0.011178	336	28	0.083333	193	19	0.098446	118	21	0.177966	73	11	0.150685	64	23	0.359375	48	16	0.333333	31	13	0.419355	23	6	0.260870	21	10	0.476190	16	9	0.562500	9	5	0.555556	12	5	0.416667	8	7	0.875000	3	3	1.000000	7	5	0.714286	4	4	1.000000	1	1	1.000000	2	2	1.000000	282	282	1.000000
sim_041	275	4	0.014545	84	4	0.047619	105	14	0.133333	73	12	0.164384	55	10	0.181818	61	21	0.344262	48	13	0.270833	34	13	0.382353	22	13	0.590909	14	6	0.428571	7	2	0.285714	3	2	0.666667	5	5	1.000000	3	2	0.666667	5	2	0.400000	2	2	1.000000	1	0	0.000000	0	0	NaN	0	0	NaN	373	373	1.000000
sim_042	5799	48	0.008277	494	33	0.066802	207	23	0.111111	130	24	0.184615	78	18	0.230769	52	21	0.403846	32	11	0.343750	31	14	0.451613	20	10	0.500000	14	2	0.142857	17	6	0.352941	11	6	0.545455	3	3	1.000000	7	4	0.571429	7	5	0.714286	3	0	0.000000	4	4	1.000000	3	2	0.666667	3	2	0.666667	262	262	1.000000
sim_043	2381	27	0.011340	364	21	0.057692	191	26	0.136126	134	17	0.126866	85	18	0.211765	51	17	0.333333	40	14	0.350000	35	8	0.228571	23	12	0.521739	14	6	0.428571	14	12	0.857143	12	10	0.833333	5	4	0.800000	13	8	0.615385	3	1	0.333333	2	1	0.500000	3	3	1.000000	5	5	1.000000	3	3	1.000000	285	285	1.000000
sim_044	169406	361	0.002131	479	32	0.066806	161	27	0.167702	49	6	0.122449	20	5	0.250000	12	3	0.250000	4	1	0.250000	6	1	0.166667	9	4	0.444444	6	1	0.166667	5	3	0.600000	7	5	0.714286	3	2	0.666667	3	3	1.000000	3	2	0.666667	3	2	0.666667	2	2	1.000000	3	3	1.000000	2	1	0.500000	34	34	1.000000
sim_045	27743	138	0.004974	813	55	0.067651	298	35	0.117450	116	18	0.155172	75	13	0.173333	35	7	0.200000	33	12	0.363636	14	5	0.357143	13	4	0.307692	12	6	0.500000	15	9	0.600000	9	7	0.777778	17	12	0.705882	6	4	0.666667	5	4	0.800000	4	4	1.000000	5	4	0.800000	3	3	1.000000	5	5	1.000000	153	153	1.000000
sim_046	13638	72	0.005279	585	45	0.076923	280	36	0.128571	120	18	0.150000	87	15	0.172414	48	15	0.312500	26	8	0.307692	26	9	0.346154	36	15	0.416667	18	12	0.666667	17	9	0.529412	10	7	0.700000	13	8	0.615385	10	7	0.700000	4	3	0.750000	6	3	0.500000	4	4	1.000000	3	3	1.000000	0	0	NaN	209	209	1.000000
sim_047	4395	33	0.007509	502	43	0.085657	293	40	0.136519	171	22	0.128655	102	21	0.205882	56	14	0.250000	42	12	0.285714	27	12	0.444444	31	17	0.548387	17	9	0.529412	14	6	0.428571	7	5	0.714286	8	5	0.625000	7	5	0.714286	3	3	1.000000	2	2	1.000000	8	7	0.875000	6	6	1.000000	8	8	1.000000	228	228	1.000000
sim_048	326	5	0.015337	94	7	0.074468	80	14	0.175000	59	11	0.186441	48	7	0.145833	50	16	0.320000	43	13	0.302326	34	11	0.323529	21	6	0.285714	15	9	0.600000	8	2	0.250000	5	4	0.800000	3	3	1.000000	3	2	0.666667	1	1	1.000000	0	0	NaN	1	1	1.000000	2	2	1.000000	0	0	NaN	384	384	1.000000
sim_049	94494	261	0.002762	584	32	0.054795	210	23	0.109524	111	18	0.162162	62	13	0.209677	31	8	0.258065	27	8	0.296296	13	2	0.153846	16	5	0.312500	12	6	0.500000	9	7	0.777778	7	5	0.714286	8	6	0.750000	6	3	0.500000	7	5	0.714286	5	4	0.800000	7	5	0.714286	5	5	1.000000	1	1	1.000000	81	81	1.000000
sim_050	3325	26	0.007820	283	21	0.074205	167	19	0.113772	104	23	0.221154	73	15	0.205479	61	18	0.295082	49	14	0.285714	36	17	0.472222	24	9	0.375000	24	12	0.500000	12	7	0.583333	6	2	0.333333	8	3	0.375000	2	1	0.500000	5	2	0.400000	1	1	1.000000	3	3	1.000000	3	3	1.000000	1	1	1.000000	301	301	1.000000
sim_051	3182	26	0.008171	294	23	0.078231	176	19	0.107955	120	21	0.175000	73	11	0.150685	59	17	0.288136	49	16	0.326531	30	12	0.400000	25	13	0.520000	14	9	0.642857	11	9	0.818182	7	6	0.857143	11	4	0.363636	5	2	0.400000	6	3	0.500000	4	4	1.000000	3	2	0.666667	4	4	1.000000	3	3	1.000000	294	294	1.000000
sim_052	276453	493	0.001783	14	0	0.000000	6	0	0.000000	2	1	0.500000	3	1	0.333333	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	2	2	1.000000
sim_053	146676	320	0.002182	566	39	0.068905	140	16	0.114286	58	9	0.155172	41	13	0.317073	15	7	0.466667	10	2	0.200000	11	3	0.272727	11	6	0.545455	6	4	0.666667	3	2	0.666667	4	2	0.500000	5	3	0.600000	5	4	0.800000	4	4	1.000000	4	4	1.000000	0	0	NaN	1	1	1.000000	8	8	1.000000	51	51	1.000000
sim_054	1637	23	0.014050	267	20	0.074906	162	22	0.135802	92	14	0.152174	78	18	0.230769	72	17	0.236111	35	11	0.314286	33	9	0.272727	22	11	0.500000	21	9	0.428571	11	5	0.454545	14	7	0.500000	5	4	0.800000	5	4	0.800000	3	3	1.000000	3	2	0.666667	2	2	1.000000	2	1	0.500000	3	3	1.000000	313	313	1.000000
sim_055	143868	332	0.002308	658	50	0.075988	150	13	0.086667	78	12	0.153846	24	2	0.083333	22	4	0.181818	17	6	0.352941	11	5	0.454545	7	3	0.428571	2	2	1.000000	3	1	0.333333	2	0	0.000000	9	6	0.666667	5	3	0.600000	7	7	1.000000	3	2	0.666667	3	2	0.666667	2	2	1.000000	1	1	1.000000	45	45	1.000000
sim_056	3663	34	0.009282	390	23	0.058974	247	36	0.145749	154	26	0.168831	87	16	0.183908	62	19	0.306452	34	10	0.294118	35	13	0.371429	14	5	0.357143	19	10	0.526316	15	7	0.466667	10	10	1.000000	10	5	0.500000	6	5	0.833333	8	7	0.875000	5	3	0.600000	2	2	1.000000	1	1	1.000000	1	1	1.000000	265	265	1.000000
sim_057	71476	219	0.003064	728	57	0.078297	244	21	0.086066	109	12	0.110092	60	20	0.333333	38	5	0.131579	23	7	0.304348	22	11	0.500000	14	5	0.357143	15	5	0.333333	9	4	0.444444	8	6	0.750000	6	5	0.833333	4	0	0.000000	3	0	0.000000	11	10	0.909091	6	5	0.833333	3	3	1.000000	5	5	1.000000	98	98	1.000000
sim_058	64310	207	0.003219	778	61	0.078406	275	37	0.134545	108	17	0.157407	56	9	0.160714	42	12	0.285714	19	2	0.105263	25	9	0.360000	17	7	0.411765	13	9	0.692308	7	4	0.571429	10	3	0.300000	10	5	0.500000	7	5	0.714286	7	6	0.857143	7	5	0.714286	3	3	1.000000	4	3	0.750000	2	2	1.000000	92	92	1.000000
sim_059	235838	451	0.001912	199	11	0.055276	49	10	0.204082	17	3	0.176471	12	1	0.083333	6	2	0.333333	5	0	0.000000	2	1	0.500000	1	0	0.000000	1	0	0.000000	1	0	0.000000	1	0	0.000000	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	2	2	1.000000	15	14	0.933333
sim_060	165737	354	0.002136	516	33	0.063953	150	20	0.133333	72	12	0.166667	34	6	0.176471	25	7	0.280000	9	4	0.444444	3	2	0.666667	5	3	0.600000	7	3	0.428571	5	2	0.400000	4	3	0.750000	4	3	0.750000	2	1	0.500000	4	3	0.750000	3	3	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	37	37	1.000000
sim_061	212	3	0.014151	80	8	0.100000	97	12	0.123711	102	26	0.254902	87	16	0.183908	66	18	0.272727	40	11	0.275000	24	7	0.291667	19	10	0.526316	15	4	0.266667	11	5	0.454545	9	4	0.444444	5	3	0.600000	3	3	1.000000	3	3	1.000000	3	2	0.666667	4	3	0.750000	3	2	0.666667	3	3	1.000000	355	355	1.000000
sim_062	6175	41	0.006640	504	38	0.075397	253	26	0.102767	121	19	0.157025	87	22	0.252874	72	21	0.291667	38	17	0.447368	31	11	0.354839	20	10	0.500000	25	12	0.480000	13	7	0.538462	9	6	0.666667	7	5	0.714286	13	10	0.769231	3	2	0.666667	4	3	0.750000	6	5	0.833333	4	3	0.750000	2	2	1.000000	238	238	1.000000
sim_063	75857	230	0.003032	761	48	0.063075	247	26	0.105263	113	20	0.176991	76	24	0.315789	39	13	0.333333	23	6	0.260870	19	4	0.210526	14	5	0.357143	18	8	0.444444	7	3	0.428571	5	2	0.400000	5	2	0.400000	2	2	1.000000	5	5	1.000000	2	2	1.000000	7	7	1.000000	4	3	0.750000	2	2	1.000000	86	86	1.000000
sim_064	79618	197	0.002474	585	35	0.059829	216	27	0.125000	90	17	0.188889	76	17	0.223684	49	8	0.163265	33	13	0.393939	16	8	0.500000	17	10	0.588235	10	4	0.400000	10	9	0.900000	4	3	0.750000	9	8	0.888889	11	10	0.909091	6	5	0.833333	5	3	0.600000	6	4	0.666667	4	4	1.000000	5	5	1.000000	111	111	1.000000
sim_065	14250	76	0.005333	529	38	0.071834	285	30	0.105263	148	26	0.175676	86	21	0.244186	63	15	0.238095	37	12	0.324324	21	11	0.523810	19	9	0.473684	17	11	0.647059	9	5	0.555556	9	4	0.444444	13	10	0.769231	7	5	0.714286	9	5	0.555556	7	5	0.714286	8	7	0.875000	2	2	1.000000	3	3	1.000000	203	203	1.000000
sim_066	1278	10	0.007825	211	19	0.090047	153	20	0.130719	82	11	0.134146	64	11	0.171875	52	17	0.326923	51	14	0.274510	40	19	0.475000	23	7	0.304348	14	7	0.500000	12	7	0.583333	9	6	0.666667	6	4	0.666667	8	6	0.750000	3	3	1.000000	4	3	0.750000	2	1	0.500000	5	5	1.000000	1	1	1.000000	327	327	1.000000
sim_067	217878	425	0.001951	255	20	0.078431	93	15	0.161290	23	4	0.173913	13	2	0.153846	12	2	0.166667	7	0	0.000000	5	4	0.800000	3	0	0.000000	4	2	0.500000	4	3	0.750000	2	2	1.000000	1	1	1.000000	0	0	NaN	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	16	16	1.000000
sim_069	1077	12	0.011142	313	26	0.083067	192	18	0.093750	138	25	0.181159	98	24	0.244898	72	23	0.319444	56	19	0.339286	43	17	0.395349	24	9	0.375000	26	14	0.538462	16	8	0.500000	13	7	0.538462	7	4	0.571429	6	3	0.500000	4	4	1.000000	5	5	1.000000	6	5	0.833333	5	5	1.000000	7	6	0.857143	264	264	1.000000
sim_070	129	2	0.015504	52	5	0.096154	85	11	0.129412	75	18	0.240000	56	12	0.214286	47	15	0.319149	33	11	0.333333	25	6	0.240000	15	4	0.266667	16	8	0.500000	6	3	0.500000	3	2	0.666667	4	3	0.750000	12	4	0.333333	2	2	1.000000	0	0	NaN	0	0	NaN	0	0	NaN	0	0	NaN	392	392	1.000000
sim_071	1105	15	0.013575	248	15	0.060484	177	23	0.129944	100	14	0.140000	97	24	0.247423	54	13	0.240741	49	11	0.224490	20	11	0.550000	31	16	0.516129	20	10	0.500000	17	10	0.588235	8	7	0.875000	11	7	0.636364	9	6	0.666667	7	5	0.714286	9	5	0.555556	4	3	0.750000	4	4	1.000000	2	2	1.000000	297	297	1.000000
sim_072	6809	45	0.006609	443	32	0.072235	242	33	0.136364	125	25	0.200000	78	17	0.217949	38	10	0.263158	42	11	0.261905	32	14	0.437500	17	7	0.411765	20	9	0.450000	11	5	0.454545	9	6	0.666667	8	5	0.625000	9	6	0.666667	12	8	0.666667	4	3	0.750000	4	4	1.000000	4	4	1.000000	4	4	1.000000	250	250	1.000000
sim_073	5546	51	0.009196	489	38	0.077710	245	24	0.097959	175	30	0.171429	85	20	0.235294	51	14	0.274510	31	12	0.387097	30	11	0.366667	23	8	0.347826	15	7	0.466667	13	7	0.538462	10	4	0.400000	7	6	0.857143	10	7	0.700000	3	3	1.000000	7	6	0.857143	1	1	1.000000	4	4	1.000000	5	5	1.000000	241	240	0.995851
sim_074	238	6	0.025210	101	11	0.108911	68	10	0.147059	67	12	0.179104	66	16	0.242424	52	15	0.288462	40	13	0.325000	39	9	0.230769	10	3	0.300000	18	9	0.500000	9	4	0.444444	8	7	0.875000	12	7	0.583333	7	2	0.285714	1	0	0.000000	1	0	0.000000	1	1	1.000000	1	1	1.000000	0	0	NaN	372	372	1.000000
