sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 155
26	sims/sim_026/delphy-digested.log	1196.9215406562057	0.0514793761958583	1.1827847022913824	1197.0	1196.0	1199.0	663961.9257689212	527.8917154686135	1196.9209568749925	-45040.355064193966	1.918443943765055	42.368685738593165	-45041.4	-45112.9	-44948.8	718614.977849033	487.743799954074		5340.076804564908	0.3303842712763093	7.919278470773389	5340.22	5323.59	5354.04	610036.077798471	574.556182422689	5340.070931779965	-50380.43166904422	1.6315601262922166	35.83188030860288	-50380.7	-50443.2	-50305.3	726699.7166360407	482.3175129646348		2.0651376747503547	0.0038934474282155	0.0832997722108818	2.06301	1.91802	2.23014	765718.2967087298	457.7401395611761	2.06345716458858	2023.929158345221	0.0038873938662332	0.0832438534910485	2023.93	2023.77	2024.08	764364.9508625924	458.55059105530376	2023.929156633347	24.14209572039941	0.0318797522095055	0.6686975103968804	24.1575	22.842	25.4491	796633.3505846976	439.97655852939977	24.13283991063646	15.30062539229674	0.0731135161665619	1.935783035004937	15.1667	11.6609	18.9966	500000.0	701.0	15.181098904484742	0.0889550222539229	6.048511938416135e-05	0.0016014284924744	0.0889642	0.0859889	0.0921581	500000.0	701.0	0.0889406060280435	0.4990372396576319	0.00011146654952654798	0.0027402665128171	0.499132	0.493372	0.504103	579951.3058206312	604.3610842535174	0.4990297152581006	0.0894853549215407	6.8714468188647e-05	0.0015634099959357	0.0894686	0.0865708	0.092503	677077.8911496565	517.6656992962246	0.0894717022742028	0.3225224122681884	0.0001189181111428869	0.0026965082900401	0.322486	0.316454	0.327195	681679.9296513507	514.1709250252759	0.3225111446690358	0.0016576649500713	3.021203624070957e-06	6.95210597094338e-05	0.00165378	0.00152674	0.00179112	661934.8540525282	529.5083010875658	0.001656209906053	0.0016576649500713	3.021203624070957e-06	6.95210597094338e-05	0.00165378	0.00152674	0.00179112	661934.8540525282	529.5083010875658	0.001656209906053	-50380.43166904422	1.6315601262922166	35.83188030860288	-50380.7	-50443.2	-50305.3	726699.7166360407	482.3175129646348		0.0	0.0	0.0	0.0	0.0	0.0				-185.95816262482157	0.3322013394013434	7.946784593795199	-185.776	-202.57	-171.939	612502.5460186577	572.242519281419		
27	sims/sim_027/delphy-digested.log	303.055634807418	0.0150684780672321	0.2896952073396063	303.0	303.0	303.0	948296.5754712864	369.61010834169446	303.05549695772123	-39687.47203994292	1.0925634733140837	21.971420066137544	-39686.1	-39728.5	-39644.4	866692.6672995292	404.41094429943655		5332.987118402283	0.5162642032204837	10.773361490886076	5334.19	5312.19	5352.82	804877.1222682269	435.470198248715	5332.97622662301	-45020.45877318117	0.6260324854885415	12.752997438727109	-45020.1	-45043.5	-44994.7	844611.937815439	414.983478574263		2.406268958630527	0.0107955882957517	0.2255323430634125	2.39452	2.0137	2.88219	803087.7219718235	436.4404913817091	2.3958137575071765	2023.588231098432	0.0107942589729367	0.2256030266138935	2023.6	2023.1	2023.97	802386.9306348962	436.8216712137417	2023.5882185222792	24.04116462196861	0.048647209798732	0.9591911395697827	24.0054	22.1534	25.8435	901557.805117044	388.77152192642455	24.022139414369175	3.800455848787449	0.0171247858372996	0.4534027583411247	3.77637	3.05121	4.75033	500000.0	701.0	3.773470456124264	0.2772856447931527	0.00010943001757260329	0.0024972646280886	0.277212	0.27215	0.281869	673025.9794384805	520.7822739508948	0.2772744006962693	0.1324085748930099	7.00282428543563e-05	0.0018540960905189	0.132435	0.12871	0.135661	500000.0	701.0	0.1323956041346448	0.2936851754636232	9.59807948165435e-05	0.0025412263564094	0.293531	0.289174	0.298863	500000.0	701.0	0.293674182521803	0.2966206191155489	0.00010532265581914583	0.0025611450083322	0.296626	0.29157	0.301641	592738.708066412	591.3229475823756	0.2966095601223964	0.0004206232039942936	1.1741475154327532e-06	2.896320835270916e-05	0.000420026	0.000368157	0.000474222	576023.2487954039	608.4823845790521	0.0004196245881117208	0.0004206232039942936	1.1741475154327532e-06	2.896320835270916e-05	0.000420026	0.000368157	0.000474222	576023.2487954039	608.4823845790521	0.0004196245881117208	-45020.45877318117	0.6260324854885415	12.752997438727109	-45020.1	-45043.5	-44994.7	844611.937815439	414.983478574263		0.0	0.0	0.0	0.0	0.0	0.0				-196.58944507845945	0.5175831529022726	10.781104216371686	-195.382	-217.188	-176.652	807833.3857220995	433.8765965790061		
28	sims/sim_028/delphy-digested.log	455.2011412268188	0.0284402392214869	0.5584764875924194	455.0	455.0	456.0	908959.9022980412	385.6055686437461	455.2007995345232	-34614.70242510695	1.2881144516699907	27.073900741847204	-34614.2	-34668.0	-34568.5	793405.6030948559	441.7664793805292		5335.207332382309	0.3746899832040441	9.920443590606062	5335.65	5314.3	5353.18	500000.0	701.0	5335.198105999386	-39949.9082738944	0.8252152904800949	19.10936442614284	-39949.3	-39986.3	-39912.2	653627.12922827	536.2384520572627		3.01134199714693	0.0096154194748152	0.2545817363153401	3.00548	2.53973	3.48493	500000.0	701.0	3.000652194095362	2022.9831098430825	0.009615133759344	0.25457417228059	2022.99	2022.51	2023.45	500000.0	701.0	2022.9830938247885	25.64281483594866	0.0412190493449524	0.992274523747758	25.595	23.8925	27.5607	604811.8371247753	579.5190809529252	25.623709566829657	2.694873452211128	0.0095759600459405	0.2535369925115785	2.68781	2.23143	3.15324	500000.0	701.0	2.6830242533768605	0.1468696405135522	7.648558672225822e-05	0.0020250633393419	0.14685	0.142677	0.150593	500000.0	701.0000000000001	0.1468556783627854	0.2959408288159769	0.00010096825536201276	0.0025457382707492	0.296049	0.291436	0.301044	551353.6114209968	635.7081784531359	0.2959298731360189	0.5203771611982883	0.00011505739457863826	0.0028315325704162	0.520366	0.514148	0.525346	578727.3004928685	605.639304904917	0.5203694552163057	0.0368123821683309	4.076720508937658e-05	0.0010521630230001	0.036756	0.034944	0.0390515	526191.5005364635	666.1073005600771	0.0367973893389478	0.0005925831940085588	1.5721437397722657e-06	3.762223535248947e-05	0.000590101	0.000518526	0.000663519	612044.96828772	572.6703398617457	0.0005913936876874683	0.0005925831940085588	1.5721437397722657e-06	3.762223535248947e-05	0.000590101	0.000518526	0.000663519	612044.96828772	572.6703398617457	0.0005913936876874683	-39949.9082738944	0.8252152904800949	19.10936442614284	-39949.3	-39986.3	-39912.2	653627.12922827	536.2384520572627		0.0	0.0	0.0	0.0	0.0	0.0				-194.57464051355228	0.3753870490482864	9.938899388354129	-194.152	-215.589	-176.585	500000.0	701.0		
29	sims/sim_029/delphy-digested.log	220.03566333808843	0.0120337282965468	0.2002438475853297	220.0	220.0	220.0	1265814.4886840272	276.89681476500454	220.0355725539284	-32830.10213980025	0.8604246612661972	20.34016948898465	-32830.0	-32868.7	-32789.8	627197.8873847548	558.8347905020695		5344.52573466476	0.4699641125771681	10.83568441494922	5344.69	5325.82	5368.45	659332.8553024904	531.59795872632	5344.514747374108	-38174.62624821688	0.4667862782929281	11.174563125843749	-38174.5	-38194.8	-38150.5	611593.8032976495	573.092791506619		3.032098987161198	0.0124257452742929	0.3249455142423416	3.00548	2.46301	3.70411	512521.18662452174	683.8741678337287	3.0149918141783885	2022.962410841652	0.0124184734048097	0.324924730160866	2022.99	2022.29	2023.53	511986.972468449	684.5877314224033	2022.962384746055	25.606509700428013	0.0515842563948039	1.2396444476863346	25.5656	23.1148	27.9297	606915.308476483	577.5105605423714	25.5765667909187	0.4599489586305277	0.003109959958699	0.080007377730313	0.454537	0.333687	0.639703	529587.278586929	661.8361395221227	0.4530755145014414	0.4418557261055643	0.00010792793115891478	0.002857543571886	0.441939	0.436456	0.447368	500000.0	701.0	0.4418464867671911	0.0277063784593437	3.69536434536167e-05	0.0009783996151432166	0.0276604	0.0260196	0.0296386	500000.0	701.0	0.0276891400753404	0.2203720855920113	8.94146181081311e-05	0.0023673776052704	0.220385	0.216151	0.225342	500000.0	701.0	0.2203593624652844	0.3100658031383738	0.00010142864859035462	0.0026854659370691	0.310119	0.30433	0.314739	500000.0	701.0	0.3100541717608694	0.00028771059486447907	8.795728033698833e-07	2.2985845842978064e-05	0.000287186	0.000245905	0.000336182	513228.337530648	682.9318928225968	0.0002867908680232496	0.00028771059486447907	8.795728033698833e-07	2.2985845842978064e-05	0.000287186	0.000245905	0.000336182	513228.337530648	682.9318928225968	0.0002867908680232496	-38174.62624821688	0.4667862782929281	11.174563125843749	-38174.5	-38194.8	-38150.5	611593.8032976495	573.092791506619		0.0	0.0	0.0	0.0	0.0	0.0				-186.30584450784573	0.4701413999614093	10.844130401276429	-186.139	-204.997	-162.356	658802.9755018883	532.0255266500317		
30	sims/sim_030/delphy-digested.log	259.0485021398003	0.0105168447022333	0.2784482353208732	259.0	259.0	259.0	500000.0	701.0	259.0483531797784	-36567.361340941454	0.7816484961305704	19.62493626165062	-36566.0	-36609.3	-36533.2	556025.2395954365	630.3670679680359		5333.408045649074	0.4284445390994796	10.536204333146143	5333.9	5312.34	5352.96	579573.9762863659	604.7545513444843	5333.39763539728	-41900.76790299572	0.4022719704041213	10.408639810986053	-41900.2	-41920.5	-41880.6	523527.6300421952	669.4966605138882		1.646108758915834	0.0049962019223745	0.1322814635088595	1.62567	1.3907	1.89616	500000.0	701.0000000000001	1.6409121181163164	2024.3485021398008	0.00499993879412	0.1323804014661181	2024.37	2024.07	2024.57	500000.0	701.0000000000001	2024.3484978112283	22.54737717546362	0.0317502264355587	0.8238535546493395	22.5099	21.0004	24.1601	520572.9965699278	673.2965449791974	22.532372674533622	7.247435449358055	0.048048173905641	1.2721428921243008	7.07787	5.00153	9.63277	500000.0	701.0	7.14061174533144	0.1282150670470755	7.463830942889593e-05	0.0019761540783326	0.128237	0.12473	0.132421	500000.0	701.0	0.1281998354847975	0.4341154921540654	0.00012163947481016936	0.003014078099446	0.434353	0.427761	0.439487	570858.0008811954	613.988066137212	0.4341050188370695	0.144778362339515	7.558300398098462e-05	0.0020011661935078	0.144715	0.140994	0.148384	500000.0	701.0	0.1447645464377819	0.2928911041369468	0.0001016972562933589	0.0026465646059338	0.292934	0.287487	0.297473	517537.1077120845	677.2461235668335	0.2928791451578141	0.0003837935292439368	1.0015200329048329e-06	2.651664959592546e-05	0.000383869	0.000335301	0.00043785	500000.0	701.0	0.0003828764904851293	0.0003837935292439368	1.0015200329048329e-06	2.651664959592546e-05	0.000383869	0.000335301	0.00043785	500000.0	701.0	0.0003828764904851293	-41900.76790299572	0.4022719704041213	10.408639810986053	-41900.2	-41920.5	-41880.6	523527.6300421952	669.4966605138882		0.0	0.0	0.0	0.0	0.0	0.0				-195.2988487874464	0.4277671369118419	10.530602700074049	-194.819	-216.366	-175.768	578357.5380062937	606.0265094983266		
31	sims/sim_031/delphy-digested.log	443.2011412268188	0.0247759814643842	0.5296340714589658	443.0	443.0	444.0	767004.5248012128	456.9725323209016	443.200825471406	-22375.19629101284	1.0229636348252256	24.103902221576483	-22374.0	-22421.8	-22327.5	631296.9615295817	555.2062204620258		5328.88399429386	0.3915510006769676	9.49588517215345	5329.68	5310.12	5347.47	595927.9981082311	588.1583028699097	5328.875531503109	-27704.082596291	0.68847855712149	16.343940066368436	-27703.7	-27736.0	-27670.0	621949.8070037338	563.5502994824401		2.2291278601997115	0.0073417579254819	0.1809390009081621	2.21644	1.8907	2.59178	577063.7157449075	607.3852686224677	2.2218270645268814	2023.7654350927255	0.0073442658658618	0.1808152004779354	2023.78	2023.38	2024.08	578249.0445387978	606.1402146882114	2023.765427015084	24.24929885877317	0.0338566030737875	0.8085311205130522	24.2468	22.7202	25.8939	614584.0782813599	570.3043934690727	24.23585106161436	1.9197722681883045	0.007898712305685	0.2091295027433369	1.90884	1.55192	2.36476	500000.0	701.0	1.9085962509472745	0.1487944136947217	8.010911680559664e-05	0.0021210013878727	0.148848	0.144556	0.15265	500000.0	701.0	0.1487792728879626	0.0174797594864479	2.743281443666065e-05	0.0007263222940604235	0.0174606	0.0159459	0.0187475	500000.0	701.0000000000001	0.0174646749856995	0.7786543766048504	9.399574631995234e-05	0.0024704748520462	0.778661	0.774238	0.78366	507391.9218041276	690.7875055513915	0.7786504585278963	0.055071440513552	4.88147805619191e-05	0.0012924398801171	0.054976	0.0526011	0.0574207	500000.0	701.0	0.0550563032772747	0.0006085237218259636	1.460669186671718e-06	3.6322050156359896e-05	0.00060704	0.00055111	0.000690152	566827.6802297804	618.3537117628315	0.0006074436042505849	0.0006085237218259636	1.460669186671718e-06	3.6322050156359896e-05	0.00060704	0.00055111	0.000690152	566827.6802297804	618.3537117628315	0.0006074436042505849	-27704.082596291	0.68847855712149	16.343940066368436	-27703.7	-27736.0	-27670.0	621949.8070037338	563.5502994824401		0.0	0.0	0.0	0.0	0.0	0.0				-201.18176319543505	0.3923660559267316	9.512223977277378	-200.381	-219.892	-182.411	596357.5814523152	587.7346258371094		
32	sims/sim_032/delphy-digested.log	1593.3666191155492	0.1418190604765342	2.905741988073254	1593.0	1588.0	1598.0	834916.6697760128	419.8023739231729	1593.3639716670025	-48790.341369472175	2.99541577141581	61.65887012511826	-48788.6	-48921.9	-48681.9	827201.1359112193	423.71798681574586		5325.256233951494	0.3290162107544824	7.253328289554855	5325.25	5311.78	5337.98	721187.094372252	486.0042598309225	5325.251293472372	-54115.59771754639	2.760082379521121	57.31365006352702	-54113.3	-54235.1	-54014.5	812860.4175341262	431.1933419802484		5.0858379315263855	0.0098552200263922	0.2435387294351101	5.07102	4.6274	5.55736	573963.9290207236	610.6655527952956	5.0800478757476535	2020.9087731811696	0.0098407187310592	0.2437484958568649	2020.92	2020.41	2021.34	571291.500857077	613.5221677097669	2020.9087584811712	30.66904607703281	0.0398563245100082	0.8175616139379904	30.652	29.0536	32.298	832993.34190875	420.77167051161786	30.65817640262716	1.3930133808844511	0.0030941097231652	0.0748176413385993	1.39161	1.25683	1.54429	599447.8652854569	584.7047262952417	1.3910152901021828	0.2050643908701856	8.873118929664749e-05	0.0022955614148724	0.205066	0.200992	0.209716	523676.14977312257	669.3067846451487	0.2050515348604375	0.0886076018544935	7.26978151443753e-05	0.0015701792996157	0.0886615	0.0855251	0.0915513	751332.620193254	466.504435691673	0.0885936644919453	0.0914621847360912	7.30991189703587e-05	0.0016298894118467	0.0913796	0.0885368	0.0948568	705011.22313914	497.1552061814848	0.0914476682503798	0.6148658245363768	0.00011328952553012642	0.0028020079710567	0.614804	0.609077	0.619935	572965.939005989	611.729207861929	0.6148594438895622	0.0017317932667617	2.836501590626144e-06	6.22034717580402e-05	0.00173085	0.0015943	0.00183603	728827.6425634196	480.90931179178057	0.001730674713478	0.0017317932667617	2.836501590626144e-06	6.22034717580402e-05	0.00173085	0.0015943	0.00183603	728827.6425634196	480.90931179178057	0.001730674713478	-54115.59771754639	2.760082379521121	57.31365006352702	-54113.3	-54235.1	-54014.5	812860.4175341262	431.1933419802484		0.0	0.0	0.0	0.0	0.0	0.0				-203.9018159771755	0.3311049201946388	7.289406080670692	-203.863	-217.416	-191.058	723161.0082923	484.67768032417024		
33	sims/sim_033/delphy-digested.log	1023.5235378031384	0.1648037098097982	2.0579554505670514	1023.0	1021.0	1027.0	2247760.583705929	155.9329772666996	1023.5214718599908	-30863.194436519232	2.6857067348300285	45.99653850235108	-30861.3	-30950.9	-30781.0	1194964.212917454	293.3142233140767		5337.142952924394	0.3441104565465666	7.983286621523936	5337.14	5322.53	5352.56	651208.8861672956	538.2297561430335	5337.136982125896	-36200.33751783171	2.4367924460631065	41.00551720458498	-36196.8	-36274.8	-36123.8	1237771.5994692745	283.1701746511922		3.737693680456492	0.0094906914507682	0.2045599896053926	3.72603	3.3589	4.13151	754470.6420869977	464.5641333776165	3.732136241763878	2022.2568188302432	0.009481573925665	0.2045167881305741	2022.27	2021.85	2022.62	753339.9140053248	465.2614224785687	2022.256808488347	27.83497874465047	0.0463918684494775	0.85351864109162	27.8328	26.1997	29.4627	1035489.571514966	338.4872331328295	27.821912685152046	0.0682043349500712	0.00043653995940188015	0.0115580085847161	0.0675241	0.0482752	0.0912586	500000.00000000006	700.9999999999999	0.0672313023493577	0.7837190599144087	8.883243560829838e-05	0.0023519635058293	0.783834	0.77961	0.788479	500000.0	701.0	0.7837155303004013	0.1021084853067047	7.092248093766794e-05	0.001707495724331	0.102137	0.0985933	0.10512	604695.3250743307	579.630742071498	0.1020942034338364	0.0850432840228245	6.119277855831988e-05	0.0015924094632684	0.0849736	0.0817082	0.0878197	517581.6487123104	677.1878424824523	0.0850284077854829	0.0291291687589158	3.3025140556343694e-05	0.0008743869830030003	0.029097	0.0274728	0.0307714	500000.0	701.0	0.0291160562590293	0.001224872596291	2.1978601907024037e-06	5.208510081378308e-05	0.00122404	0.00112921	0.00132964	624109.9834503073	561.5997328905208	0.0012237697178416	0.001224872596291	2.1978601907024037e-06	5.208510081378308e-05	0.00122404	0.00112921	0.00132964	624109.9834503073	561.5997328905208	0.0012237697178416	-36200.33751783171	2.4367924460631065	41.00551720458498	-36196.8	-36274.8	-36123.8	1237771.5994692745	283.1701746511922		0.0	0.0	0.0	0.0	0.0	0.0				-191.3069144079886	0.345171073968615	7.999011858271523	-191.285	-207.14	-177.248	652655.6900884046	537.0366110690362		
34	sims/sim_034/delphy-digested.log	603.1982881597718	0.0218299308240021	0.5517937883215028	603.0	603.0	604.0	548578.9346833343	638.9235492652032	603.1980362990437	-34403.45035663344	1.280951845369083	29.636036816875706	-34403.2	-34459.9	-34346.9	654807.0978986298	535.2721452238451		5343.962339514981	0.3830009015948937	8.970218466787639	5344.03	5328.28	5362.63	638971.6273849348	548.5376579778068	5343.954810543279	-39747.41426533527	0.945951367601946	22.0190254493049	-39747.3	-39789.1	-39704.2	646888.5353426402	541.8244115492774		2.070829600570615	0.0051341236707141	0.1310994483573825	2.06301	1.84971	2.35342	537550.0978666515	652.0322503725922	2.066716883746527	2023.923908701855	0.0051340329247909	0.1310382819247139	2023.93	2023.64	2024.14	538033.0365590551	651.4469859352748	2023.9239044597932	23.29240413694721	0.0319427096804826	0.7775945558166816	23.2979	21.7477	24.7359	591459.6314246606	592.6017286348753	23.27942211529822	6.1768524964336615	0.0259571368751988	0.6696788638134572	6.13709	4.87923	7.464	526584.9134949568	665.6096500633165	6.140619358613674	0.2792320456490727	9.131474296940755e-05	0.0024176860798661	0.279196	0.274592	0.283625	500000.0	701.0	0.2792215833686544	0.0006567439657631955	5.7673698943471305e-06	0.0001526992187414637	0.000648109	0.000388963	0.000974113	500000.0	701.0	0.0006389448033255481	0.5012040413694724	0.00010435316212818644	0.0027628965407296	0.501253	0.496314	0.506538	500000.0	701.0	0.5011964287792116	0.2189071526390869	8.676946572767146e-05	0.0022973434806463	0.218832	0.214719	0.223355	500000.0	701.0	0.2188951003567066	0.000863237990014265	1.7219108605628468e-06	4.418231760432998e-05	0.000863742	0.000775772	0.000942164	532368.5193003878	658.3785240731545	0.0008621036848816229	0.000863237990014265	1.7219108605628468e-06	4.418231760432998e-05	0.000863742	0.000775772	0.000942164	532368.5193003878	658.3785240731545	0.0008621036848816229	-39747.41426533527	0.945951367601946	22.0190254493049	-39747.3	-39789.1	-39704.2	646888.5353426402	541.8244115492774		0.0	0.0	0.0	0.0	0.0	0.0				-184.50756776034228	0.3831494406348238	8.989825935839715	-184.423	-200.235	-165.784	636680.9392929099	550.5112189933957		
36	sims/sim_036/delphy-digested.log	217.07275320970044	0.0137310973877877	0.3233420043647991	217.0	217.0	218.0	632083.2251573426	554.5155860017501	217.0725135819856	-37218.91141226818	1.013224863958198	23.055263531481103	-37218.3	-37261.2	-37171.8	676954.5593146204	517.7600108859036		5316.95416547789	0.5388836307860118	12.388636803851762	5317.35	5290.94	5338.87	663179.3023670447	528.5146848657402	5316.939727700273	-42535.864479315256	0.569174258018978	13.320508840238167	-42534.4	-42563.4	-42513.1	639936.51560254	547.7105798064711		4.843673409415124	0.0214244520054589	0.5672424594101559	4.7726	3.86575	5.98359	500000.0	701.0	4.811403329502289	2021.151098430813	0.0214237911872354	0.5672249623674004	2021.22	2020.01	2022.13	500000.0	701.0	2021.1510188274372	30.859430242510687	0.0712407983606095	1.7220531564572892	30.7032	27.6149	34.1099	599863.5474132162	584.2995486414478	30.812277368815128	1.795705278174037	0.0090294086618092	0.2390662769362315	1.79191	1.35547	2.23819	500000.0	701.0	1.7800491245490464	0.1225337831669044	7.075510015347518e-05	0.001873340658452	0.122452	0.118497	0.125828	500000.0	701.0	0.1225194818142537	0.3859234850213979	0.00010255068489024566	0.0026765082734939	0.385846	0.380683	0.390733	514550.4617519191	681.1771168305492	0.3859142042854023	0.3046322824536377	0.00010121045926903772	0.0026119815287348	0.304625	0.299996	0.309992	526257.8785760807	666.0232830116738	0.3046210914055433	0.1869104479315263	9.503546629082616e-05	0.0022236685446613	0.186909	0.182825	0.191426	640205.4054584701	547.4805382953562	0.1868972126472985	0.0002363868388017119	7.527948276556815e-07	1.993130043008137e-05	0.000236263	0.000203117	0.000276926	500000.0	701.0	0.00023554744629771012	0.0002363868388017119	7.527948276556815e-07	1.993130043008137e-05	0.000236263	0.000203117	0.000276926	500000.0	701.0	0.00023554744629771012	-42535.864479315256	0.569174258018978	13.320508840238167	-42534.4	-42563.4	-42513.1	639936.51560254	547.7105798064711		0.0	0.0	0.0	0.0	0.0	0.0				-213.53415121255324	0.5380673047963743	12.391809088238656	-213.132	-239.443	-191.47	660833.1199744884	530.3910917986846		
37	sims/sim_037/delphy-digested.log	2627.241084165478	0.1874651443752254	2.8274830089838234	2627.0	2622.0	2632.0	1540739.0007835827	227.4882376714967	2627.239563303136	-58627.73922967196	4.180460365258957	65.37079127970877	-58628.9	-58751.2	-58504.5	1433404.485359647	244.52274537989751		5315.115863052779	0.2550879176264999	5.939621527510097	5315.53	5303.34	5326.4	646472.7958345521	542.1728528383449	5315.112543874053	-63942.85463623393	4.010680129629043	61.04274056003175	-63944.7	-64064.3	-63829.8	1513059.5751023877	231.64983439352147		2.447716661911557	0.0048164441416669	0.080566931004173	2.44932	2.28767	2.60274	1252643.3495520535	279.8082950948002	2.446386108746088	2023.546790299578	0.0048190593765078	0.0807936843842589	2023.55	2023.39	2023.7	1246974.9476710642	281.08022591361424	2023.546788686633	25.925808844507817	0.0283035737060297	0.4841793500394866	25.9121	24.9673	26.8385	1197727.5660617452	292.6374994878685	25.921286062196195	23.15364022824536	0.1213961206521397	2.881479651955007	22.9042	18.1058	28.9142	622109.0587837629	563.4060379786711	22.977593060515773	0.0302931213980028	3.565205886141738e-05	0.0009203890597998776	0.0303177	0.0285273	0.0320677	525913.5452130241	666.4593509528796	0.0302791381042451	0.3477804094151214	0.00010142722990817548	0.0026854283754732	0.347589	0.34191	0.352822	500000.0	701.0	0.3477700429490101	0.091032487874465	6.275096763381438e-05	0.0016614200074704	0.0909353	0.0877206	0.0942163	500000.0	701.0	0.0910173369834357	0.5308939686162624	0.0001028563687505836	0.00272326683368	0.530872	0.526012	0.536887	500000.0	701.0	0.5308869839431651	0.0033764876319543	5.255186699522622e-06	8.844776435714369e-05	0.00337462	0.00321604	0.00354195	1237344.413158367	283.2679375868647	0.0033753287036129	0.0033764876319543	5.255186699522622e-06	8.844776435714369e-05	0.00337462	0.00321604	0.00354195	1237344.413158367	283.2679375868647	0.0033753287036129	-63942.85463623393	4.010680129629043	61.04274056003175	-63944.7	-64064.3	-63829.8	1513059.5751023877	231.64983439352147		0.0	0.0	0.0	0.0	0.0	0.0				-208.2746077032812	0.2577983091984804	5.975615888853302	-207.829	-219.917	-196.804	652353.2117326466	537.2856202686178		
