replicate	mu	kappa	pi_A	pi_C	pi_G	pi_T	rootHeight
sim_019	0.6790299572039943	0.6248216833095578	0.5092724679029957	0.8402282453637661	0.62339514978602	0.2796005706134094	0.4693295292439372
sim_020	0.5007132667617689	0.7945791726105563	0.0	0.7018544935805991	0.948644793152639	0.920114122681883	0.6048502139800286
sim_021	0.6005706134094151	0.0884450784593438	0.06990014265335236	0.11412268188302425	0.6747503566333809	0.8730385164051355	0.760342368045649
sim_022	0.5092724679029957	0.6504992867332382	0.9243937232524965	0.40228245363766046	0.09557774607703282	0.30385164051355207	0.5934379457917262
sim_023	0.43937232524964337	0.289586305278174	0.04850213980028531	0.6490727532097005	0.48502139800285304	0.8516405135520685	0.6490727532097005
sim_024	0.09415121255349501	0.8102710413694721	0.8445078459343794	0.4450784593437946	0.21112696148359486	0.2867332382310984	0.21825962910128388
sim_025	0.29243937232524964	0.6932952924393724	0.6647646219686163	0.369472182596291	0.2524964336661912	0.4793152639087018	0.8944365192582026
sim_026	0.833095577746077	0.7845934379457917	0.17118402282453637	0.32667617689015693	0.49072753209700426	0.854493580599144	0.24251069900142652
sim_027	0.5592011412268189	0.9500713266761769	0.8701854493580599	0.8987161198288159	0.025677603423680456	0.4864479315263909	0.11126961483594865
sim_028	0.03851640513552068	0.8502139800285307	0.6433666191155493	0.25962910128388017	0.5777460770328102	0.6647646219686163	0.9671897289586305
sim_029	0.9743223965763196	0.6219686162624821	0.6048502139800286	0.9229671897289586	0.10556348074179743	0.6077032810271041	0.14407988587731813
sim_030	0.8373751783166904	0.7917261055634808	0.38231098430813126	0.6562054208273894	0.5663338088445078	0.35805991440798857	0.550641940085592
sim_031	0.5420827389443652	0.9871611982881597	0.3509272467902996	0.5420827389443652	0.4450784593437946	0.7831669044222539	0.6119828815977175
sim_032	0.2553495007132668	0.760342368045649	0.09700427960057062	0.11982881597717546	0.5763195435092725	0.9514978601997147	0.2553495007132668
sim_033	0.37375178316690444	0.289586305278174	0.6790299572039943	0.12981455064194009	0.644793152639087	0.609129814550642	0.3067047075606277
sim_034	0.7546362339514978	0.26676176890156916	0.9957203994293866	0.5848787446504993	0.02710413694721826	0.23823109843081314	0.14265335235378032
sim_036	0.6604850213980028	0.7589158345221113	0.42082738944365194	0.9885877318116976	0.0	0.7218259629101283	0.14693295292439373
sim_037	0.5235378031383737	0.5620542082738944	0.19543509272467904	0.724679029957204	0.5064194008559201	0.39942938659058486	0.5520684736091298
sim_038	0.24536376604850213	0.9629101283880172	0.5606276747503567	0.9543509272467903	0.04850213980028531	0.3466476462196862	0.4978601997146933
sim_039	0.5092724679029957	0.7717546362339515	0.19400855920114124	0.5863052781740371	0.7189728958630528	0.7189728958630528	0.4593437945791726
sim_040	0.8773181169757489	0.4950071326676177	0.651925820256776	0.9158345221112696	0.19115549215406563	0.11126961483594865	0.1398002853067047
sim_041	0.6276747503566333	0.8302425106990015	0.6405135520684736	0.1355206847360913	0.39514978601997147	0.8031383737517832	0.2396576319543509
sim_042	0.2396576319543509	0.7275320970042796	0.14550641940085593	0.4978601997146933	0.9386590584878745	0.09557774607703282	0.8958630527817404
sim_043	0.9101283880171184	0.557774607703281	0.9386590584878745	0.0456490727532097	0.8031383737517832	0.32952924393723254	0.015691868758915834
sim_044	0.20970042796005706	0.9072753209700428	0.15691868758915833	0.275320970042796	0.7503566333808844	0.8930099857346647	0.8445078459343794
sim_045	0.550641940085592	0.5977175463623395	0.4194008559201141	0.4893009985734665	0.5820256776034237	0.543509272467903	0.8017118402282454
sim_046	0.24679029957203993	0.21398002853067047	0.11554921540656206	0.8601997146932953	0.8031383737517832	0.5948644793152639	0.442225392296719
sim_047	0.8288159771754636	0.10128388017118402	0.6262482168330956	0.40228245363766046	0.25962910128388017	0.7161198288159771	0.5877318116975749
sim_048	0.2524964336661912	0.06562054208273894	0.8145506419400856	0.5021398002853067	0.12125534950071326	0.2282453637660485	0.37375178316690444
sim_051	0.2653352353780314	0.9586305278174037	0.1398002853067047	0.9629101283880172	0.3609129814550642	0.17118402282453637	0.1355206847360913
sim_053	0.5691868758915835	0.9643366619115549	0.5848787446504993	0.06990014265335236	0.9072753209700428	0.47503566333808844	0.32952924393723254
sim_054	0.14122681883024252	0.4108416547788873	0.23395149786019973	0.3980028530670471	0.7132667617689016	0.6804564907275321	0.4793152639087018
sim_055	0.7275320970042796	0.07703281027104136	0.6048502139800286	0.39657631954350925	0.15691868758915833	0.9443651925820257	0.9215406562054208
sim_056	0.985734664764622	0.30813124108416545	0.5563480741797432	0.5021398002853067	0.7646219686162625	0.3980028530670471	0.5520684736091298
sim_057	0.4864479315263909	0.5021398002853067	0.2810271041369472	0.9001426533523538	0.1797432239657632	0.6105563480741797	0.4037089871611983
sim_058	0.19400855920114124	0.7403708987161198	0.03566333808844508	0.8773181169757489	0.7788873038516405	0.2781740370898716	0.37945791726105566
sim_059	0.017118402282453638	0.9843081312410842	0.6405135520684736	0.38088445078459343	0.14265335235378032	0.536376604850214	0.985734664764622
sim_060	0.5021398002853067	0.7546362339514978	0.6248216833095578	0.007132667617689016	0.7289586305278174	0.9728958630527818	0.11697574893009986
sim_062	0.6790299572039943	0.7631954350927247	0.15691868758915833	0.4893009985734665	0.543509272467903	0.8245363766048502	0.024251069900142655
sim_063	0.38088445078459343	0.42510699001426533	0.5734664764621968	0.03138373751783167	0.912981455064194	0.884450784593438	0.7132667617689016
sim_064	0.4864479315263909	0.4978601997146933	0.12981455064194009	0.7532097004279601	0.9115549215406562	0.43937232524964337	0.6205420827389444
sim_065	0.9229671897289586	0.609129814550642	0.905848787446505	0.1340941512125535	0.3537803138373752	0.7161198288159771	0.4450784593437946
sim_066	0.891583452211127	0.6918687589158345	0.1797432239657632	0.15121255349500715	0.9172610556348074	0.6833095577746077	0.6476462196861626
sim_067	0.15834522111269614	0.17403708987161198	0.10413694721825963	0.8302425106990015	0.8758915834522111	0.5235378031383737	0.9914407988587732
sim_068	0.0898716119828816	0.28530670470756064	0.014265335235378032	0.7845934379457917	0.9871611982881597	0.5863052781740371	0.25392296718972895
sim_069	0.3466476462196862	0.6932952924393724	0.7874465049928673	0.42653352353780316	0.43651925820256776	0.47075606276747506	0.5920114122681883
sim_070	0.4122681883024251	0.29386590584878747	0.8316690442225392	0.6019971469329529	0.24393723252496433	0.3152639087018545	0.28530670470756064
sim_071	0.43509272467902993	0.1383737517831669	1.0	0.009985734664764621	0.12410841654778887	0.10271041369472182	0.24108416547788872
sim_072	0.08701854493580599	0.8801711840228246	0.005706134094151213	0.7004279600570613	0.9429386590584878	0.9286733238231099	0.7403708987161198
sim_073	0.42653352353780316	0.8345221112696148	0.9600570613409415	0.7703281027104137	0.5092724679029957	0.028530670470756064	0.8487874465049928
sim_074	0.021398002853067047	0.7275320970042796	0.2296718972895863	0.20399429386590584	0.17118402282453637	0.9914407988587732	0.1797432239657632
sim_075	0.9115549215406562	0.8616262482168331	0.9101283880171184	0.06990014265335236	0.43081312410841655	0.68188302425107	0.28815977175463625
sim_076	0.644793152639087	0.0456490727532097	0.12125534950071326	0.8958630527817404	0.7161198288159771	0.31098430813124106	0.6105563480741797
sim_077	0.39229671897289586	0.08273894436519258	0.7332382310984308	0.5620542082738944	0.24964336661911554	0.9186875891583453	0.6604850213980028
sim_078	0.1797432239657632	0.3637660485021398	0.7403708987161198	0.19400855920114124	0.7161198288159771	0.052781740370898715	0.6690442225392297
sim_079	0.3281027104136947	0.08273894436519258	0.9686162624821684	0.7931526390870185	0.05135520684736091	0.44935805991440797	0.5249643366619116
sim_080	0.3223965763195435	0.5021398002853067	0.8131241084165478	0.04850213980028531	0.9044222539229672	0.2724679029957204	0.6776034236804565
sim_081	0.5606276747503567	0.7118402282453637	0.44935805991440797	0.29243937232524964	0.7731811697574893	0.6176890156918687	0.48787446504992865
sim_082	0.8758915834522111	0.1340941512125535	0.18687589158345222	0.7417974322396577	0.23680456490727533	0.6490727532097005	0.43366619115549215
sim_084	0.5406562054208274	0.9315263908701854	0.9529243937232525	0.3195435092724679	0.5263908701854494	0.42368045649072755	0.7874465049928673
sim_085	0.5092724679029957	0.8730385164051355	0.7489300998573466	0.37945791726105566	0.10984308131241084	0.24393723252496433	0.7874465049928673
sim_086	0.7703281027104137	0.7646219686162625	0.2582025677603424	0.7931526390870185	0.14407988587731813	0.6077032810271041	0.3651925820256776
sim_087	0.9743223965763196	0.8245363766048502	0.7289586305278174	0.21968616262482168	0.29243937232524964	0.7104136947218259	0.28245363766048504
sim_088	0.43366619115549215	0.5349500713266762	0.4037089871611983	0.6676176890156919	0.39942938659058486	0.4793152639087018	0.8887303851640513
sim_089	0.724679029957204	0.47360912981455067	0.5092724679029957	0.28815977175463625	0.7960057061340942	0.4579172610556348	0.21398002853067047
sim_091	0.05991440798858773	0.6034236804564908	0.19686162624821682	0.5178316690442225	0.9300998573466477	0.008559201141226819	0.6276747503566333
sim_092	0.43937232524964337	0.3537803138373752	0.5663338088445078	0.9115549215406562	0.07275320970042796	0.4122681883024251	0.09843081312410841
sim_093	0.4450784593437946	1.0	0.4607703281027104	0.015691868758915834	0.9087018544935807	0.7303851640513552	0.47788873038516405
sim_094	0.33951497860199714	0.2268188302425107	0.3609129814550642	0.5534950071326676	0.724679029957204	0.2296718972895863	0.24108416547788872
sim_095	0.4450784593437946	0.41797432239657634	0.5064194008559201	0.8388017118402282	0.16262482168330955	0.7631954350927247	0.15549215406562053
sim_097	0.3680456490727532	0.0884450784593438	0.14407988587731813	0.9843081312410842	0.35520684736091296	0.5263908701854494	0.5178316690442225
sim_098	0.8059914407988588	0.8787446504992867	0.9300998573466477	0.1340941512125535	0.6119828815977175	0.42082738944365194	0.2995720399429387
sim_099	0.18830242510699002	0.29814550641940085	0.2710413694721826	0.4978601997146933	0.06276747503566334	0.9215406562054208	0.5834522111269614
sim_100	0.5706134094151213	0.6176890156918687	0.38088445078459343	0.927246790299572	0.20970042796005706	0.6776034236804565	0.10413694721825963
sim_101	0.3980028530670471	0.0456490727532097	0.4950071326676177	0.7089871611982882	0.5606276747503567	0.2624821683309558	0.14978601997146934
sim_102	0.5649072753209701	0.7289586305278174	0.9657631954350927	0.24251069900142652	0.26390870185449355	0.1326676176890157	0.2553495007132668
sim_103	0.9029957203994294	0.6890156918687589	0.08416547788873038	0.09272467902995721	0.9942938659058488	0.4664764621968616	0.1369472182596291
sim_106	0.7232524964336662	0.550641940085592	0.7731811697574893	0.14407988587731813	0.5777460770328102	0.7047075606276747	0.26390870185449355
sim_108	0.43651925820256776	0.6833095577746077	0.47075606276747506	0.8174037089871612	0.8601997146932953	0.03566333808844508	0.2296718972895863
sim_110	0.3594864479315264	0.6419400855920114	0.5834522111269614	0.26676176890156916	0.19543509272467904	0.7674750356633381	0.8730385164051355
sim_111	0.6119828815977175	0.8459343794579173	0.09415121255349501	0.630527817403709	0.9186875891583453	0.2396576319543509	0.48216833095577744
sim_112	0.8644793152639088	0.07132667617689016	0.9243937232524965	0.024251069900142655	0.746077032810271	0.6875891583452212	0.6191155492154066
sim_113	0.3637660485021398	0.08131241084165478	0.9358059914407989	0.7318116975748931	0.12268188302425106	0.19115549215406563	0.5392296718972895
sim_114	0.17261055634807418	0.4522111269614836	0.7018544935805991	0.6205420827389444	0.9015691868758916	0.14122681883024252	0.3195435092724679
sim_115	0.6291012838801712	0.181169757489301	0.4507845934379458	0.20542082738944364	0.9243937232524965	0.6990014265335235	0.07275320970042796
sim_116	0.5463623395149786	0.5135520684736091	0.7689015691868759	0.24821683309557774	0.4664764621968616	0.5192582025677603	0.724679029957204
sim_117	0.2781740370898716	0.8174037089871612	0.8445078459343794	0.666191155492154	0.5221112696148359	0.029957203994293864	0.6248216833095578
sim_118	0.5663338088445078	0.7631954350927247	0.7646219686162625	0.16975748930099857	0.47075606276747506	0.644793152639087	0.7004279600570613
sim_119	0.7018544935805991	0.0	0.7860199714693296	0.08559201141226819	0.24679029957203993	0.7218259629101283	0.1326676176890157
sim_120	0.6890156918687589	0.2624821683309558	0.12838801711840228	0.6419400855920114	0.9372325249643366	0.23680456490727533	0.9543509272467903
sim_121	0.23680456490727533	0.717546362339515	0.16975748930099857	0.7360912981455064	0.7917261055634808	0.42938659058487877	0.7546362339514978
sim_122	0.9472182596291013	0.7931526390870185	0.717546362339515	0.39942938659058486	0.26676176890156916	0.7646219686162625	0.7660485021398002
sim_123	0.43794579172610554	0.25677603423680456	0.456490727532097	0.5805991440798859	0.4693295292439372	0.4550641940085592	0.014265335235378032
sim_124	0.8231098430813124	0.47075606276747506	0.9529243937232525	0.9614835948644793	0.8174037089871612	0.0014265335235378032	0.12268188302425106
sim_126	0.8573466476462197	0.2995720399429387	0.42653352353780316	0.289586305278174	0.8701854493580599	0.34950071326676174	0.1355206847360913
sim_127	0.7817403708987162	0.19686162624821682	0.6590584878744651	0.8373751783166904	0.6462196861626248	0.09843081312410841	0.24964336661911554
sim_128	0.5920114122681883	0.7746077032810271	0.8758915834522111	0.05706134094151213	0.884450784593438	0.1797432239657632	0.12696148359486448
sim_129	0.8701854493580599	0.442225392296719	0.4122681883024251	0.8773181169757489	0.05135520684736091	0.5734664764621968	0.25677603423680456
sim_130	0.08559201141226819	0.1355206847360913	0.1783166904422254	0.3594864479315264	0.7660485021398002	0.5877318116975749	0.9044222539229672
sim_131	0.12125534950071326	0.15549215406562053	0.16690442225392296	0.7817403708987162	0.5249643366619116	0.08416547788873038	0.8930099857346647
sim_132	0.8730385164051355	0.0014265335235378032	0.49072753209700426	0.6419400855920114	0.1840228245363766	0.7360912981455064	0.3751783166904422
sim_133	0.9500713266761769	0.042796005706134094	0.550641940085592	0.09272467902995721	0.7289586305278174	0.7560627674750356	0.4764621968616263
sim_134	0.5649072753209701	0.05420827389443652	0.5649072753209701	0.8102710413694721	0.04136947218259629	0.37660485021398005	0.7118402282453637
sim_135	0.362339514978602	0.992867332382311	0.20827389443651925	0.9343794579172611	0.8345221112696148	0.14407988587731813	0.579172610556348
sim_136	0.7346647646219686	0.5206847360912982	0.4893009985734665	0.4950071326676177	0.30813124108416545	0.6747503566333809	0.41512125534950073
sim_137	0.16833095577746077	0.33666191155492153	0.8502139800285307	0.08131241084165478	0.29243937232524964	0.8516405135520685	0.7917261055634808
sim_138	0.7646219686162625	0.3152639087018545	0.7075606276747504	0.6348074179743224	0.2268188302425107	0.6262482168330956	0.23252496433666192
sim_139	0.5691868758915835	0.6119828815977175	0.26676176890156916	0.6362339514978602	0.47218259629101283	0.6718972895863052	0.5064194008559201
sim_140	0.6804564907275321	0.920114122681883	0.18687589158345222	0.4992867332382311	0.8601997146932953	0.47075606276747506	0.5834522111269614
sim_141	0.5820256776034237	0.2867332382310984	0.5520684736091298	0.6961483594864479	0.06134094151212553	0.8701854493580599	0.4165477888730385
sim_143	0.16547788873038516	0.21255349500713266	0.5335235378031383	0.7646219686162625	0.09700427960057062	0.8958630527817404	0.6790299572039943
sim_144	0.6148359486447932	0.24251069900142652	0.8045649072753209	0.08131241084165478	0.8502139800285307	0.5477888730385164	0.09272467902995721
sim_145	0.8673323823109843	0.9557774607703281	0.6219686162624821	0.6219686162624821	0.4108416547788873	0.289586305278174	0.08273894436519258
sim_146	0.369472182596291	0.10699001426533523	0.8245363766048502	0.28245363766048504	0.39657631954350925	0.572039942938659	0.905848787446505
sim_147	0.0912981455064194	0.7931526390870185	0.8002853067047075	0.289586305278174	0.6219686162624821	0.25677603423680456	0.9728958630527818
sim_148	0.5920114122681883	0.42082738944365194	0.0898716119828816	0.6148359486447932	0.8273894436519258	0.5877318116975749	0.7161198288159771
sim_152	0.7118402282453637	0.3309557774607703	1.0	0.1369472182596291	0.11126961483594865	0.037089871611982884	0.37375178316690444
sim_153	0.16690442225392296	0.24108416547788872	0.8174037089871612	0.3223965763195435	0.2796005706134094	0.46790299572039945	0.8131241084165478
sim_154	0.16262482168330955	0.6333808844507846	0.8045649072753209	0.703281027104137	0.11554921540656206	0.5592011412268189	0.8930099857346647
sim_155	0.11982881597717546	0.3751783166904422	0.24821683309557774	0.7318116975748931	0.5278174037089871	0.42510699001426533	0.8502139800285307
sim_156	0.3152639087018545	0.9258202567760342	0.6619115549215406	0.10271041369472182	0.7432239657631954	0.1369472182596291	0.8316690442225392
sim_157	0.6576319543509273	0.2710413694721826	0.09415121255349501	0.3223965763195435	0.3281027104136947	0.9828815977175464	0.4764621968616263
sim_158	0.3908701854493581	0.8901569186875892	0.25677603423680456	0.3067047075606277	0.905848787446505	0.34236804564907275	0.5805991440798859
sim_159	0.8131241084165478	0.8459343794579173	0.5235378031383737	0.48502139800285304	0.29814550641940085	0.7746077032810271	0.3223965763195435
sim_160	0.8502139800285307	0.16119828815977175	0.9657631954350927	0.9814550641940085	0.08131241084165478	0.268188302425107	0.021398002853067047
sim_161	0.3509272467902996	0.11126961483594865	0.43366619115549215	0.38231098430813126	0.9144079885877318	0.3780313837375178	0.4094151212553495
sim_162	0.20970042796005706	0.21255349500713266	0.4793152639087018	0.37089871611982883	0.5934379457917262	0.6105563480741797	0.8245363766048502
sim_163	0.7475035663338089	0.35805991440798857	0.8815977175463623	0.6861626248216833	0.06419400855920114	0.4108416547788873	0.16975748930099857
sim_164	0.7432239657631954	0.5192582025677603	0.5406562054208274	0.12696148359486448	0.07560627674750357	0.9828815977175464	0.1312410841654779
sim_165	0.579172610556348	0.5592011412268189	0.2524964336661912	0.5477888730385164	0.07845934379457917	0.9828815977175464	0.21112696148359486
sim_166	0.5805991440798859	0.9757489300998573	0.8430813124108416	0.8359486447931527	0.12410841654778887	0.3566333808844508	0.10984308131241084
sim_168	0.5677603423680456	0.29529243937232524	0.9215406562054208	0.21968616262482168	0.5848787446504993	0.09700427960057062	0.11982881597717546
sim_169	0.4550641940085592	0.33238231098430815	0.06562054208273894	0.6633380884450785	0.6619115549215406	0.8131241084165478	0.2710413694721826
sim_170	0.7118402282453637	0.12410841654778887	0.8587731811697575	0.3095577746077033	0.09415121255349501	0.3980028530670471	0.5078459343794579
sim_171	0.9771754636233951	0.19258202567760344	0.0912981455064194	0.9771754636233951	0.5035663338088445	0.20827389443651925	0.20114122681883023
sim_172	0.34950071326676174	0.16262482168330955	0.8901569186875892	0.06134094151212553	0.4536376604850214	0.7375178316690443	0.5078459343794579
sim_173	0.05991440798858773	0.7831669044222539	0.6590584878744651	0.8516405135520685	0.14550641940085593	0.18830242510699002	0.9743223965763196
sim_174	0.09985734664764621	0.7118402282453637	0.26390870185449355	0.19543509272467904	0.9557774607703281	0.43651925820256776	0.7560627674750356
sim_175	0.6148359486447932	0.6804564907275321	0.024251069900142655	0.9942938659058488	0.24108416547788872	0.32667617689015693	0.10841654778887304
sim_176	0.8074179743223966	0.4507845934379458	0.047075606276747506	0.3537803138373752	0.7788873038516405	0.8416547788873039	0.24108416547788872
sim_177	0.007132667617689016	0.7517831669044223	0.30385164051355207	0.34522111269614836	0.8673323823109843	0.4607703281027104	0.8316690442225392
sim_178	0.3095577746077033	0.2582025677603424	0.7261055634807418	0.5691868758915835	0.15691868758915833	0.5320970042796006	0.6733238231098431
sim_179	0.8972895863052782	0.62339514978602	0.572039942938659	0.630527817403709	0.442225392296719	0.3780313837375178	0.3152639087018545
sim_180	0.927246790299572	0.8659058487874465	0.19115549215406563	0.8530670470756063	0.4037089871611983	0.44935805991440797	0.14550641940085593
sim_181	0.4051355206847361	0.948644793152639	0.9529243937232525	0.4536376604850214	0.0442225392296719	0.6134094151212554	0.644793152639087
sim_182	0.21398002853067047	0.6119828815977175	0.8202567760342369	0.7574893009985735	0.48502139800285304	0.047075606276747506	0.8145506419400856
sim_183	0.3537803138373752	0.5249643366619116	0.8701854493580599	0.6176890156918687	0.26390870185449355	0.15121255349500715	0.7232524964336662
sim_184	0.43509272467902993	0.4136947218259629	0.8345221112696148	0.6134094151212554	0.4921540656205421	0.23823109843081314	0.2738944365192582
sim_185	0.38373751783166904	0.8616262482168331	0.11126961483594865	0.3666191155492154	0.9029957203994294	0.442225392296719	0.5335235378031383
sim_186	0.05706134094151213	0.8616262482168331	0.17118402282453637	0.46790299572039945	0.8045649072753209	0.31383737517831667	0.9914407988587732
sim_187	0.3252496433666191	0.3281027104136947	0.39942938659058486	0.23537803138373753	0.8944365192582026	0.5477888730385164	0.6219686162624821
sim_190	0.3980028530670471	0.32952924393723254	0.6647646219686163	0.8045649072753209	0.1369472182596291	0.5249643366619116	0.8502139800285307
sim_191	0.9300998573466477	0.14407988587731813	0.49358059914407987	0.7146932952924394	0.43651925820256776	0.3252496433666191	0.536376604850214
sim_192	0.047075606276747506	0.48359486447931527	0.9172610556348074	0.7161198288159771	0.03851640513552068	0.1340941512125535	0.9643366619115549
sim_193	0.6276747503566333	0.07417974322396577	0.15834522111269614	0.463623395149786	0.9243937232524965	0.0456490727532097	0.9500713266761769
sim_194	0.854493580599144	0.37660485021398005	0.7931526390870185	1.0	0.12268188302425106	0.0028530670470756064	0.4222539229671897
sim_195	0.703281027104137	0.011412268188302425	0.7874465049928673	0.26676176890156916	0.3908701854493581	0.7574893009985735	0.34522111269614836
sim_196	0.11697574893009986	0.5292439372325249	0.008559201141226819	0.8830242510699001	0.47360912981455067	0.23537803138373753	0.4108416547788873
sim_197	0.39942938659058486	0.6590584878744651	0.43937232524964337	0.29529243937232524	0.9358059914407989	0.11554921540656206	0.9158345221112696
sim_198	0.5278174037089871	0.362339514978602	0.9757489300998573	0.007132667617689016	0.5920114122681883	0.7403708987161198	0.9629101283880172
