replicate	totals_0_5	true_hits_0_5	frac_0_5	totals_5_10	true_hits_5_10	frac_5_10	totals_10_15	true_hits_10_15	frac_10_15	totals_15_20	true_hits_15_20	frac_15_20	totals_20_25	true_hits_20_25	frac_20_25	totals_25_30	true_hits_25_30	frac_25_30	totals_30_35	true_hits_30_35	frac_30_35	totals_35_40	true_hits_35_40	frac_35_40	totals_40_45	true_hits_40_45	frac_40_45	totals_45_50	true_hits_45_50	frac_45_50	totals_50_55	true_hits_50_55	frac_50_55	totals_55_60	true_hits_55_60	frac_55_60	totals_60_65	true_hits_60_65	frac_60_65	totals_65_70	true_hits_65_70	frac_65_70	totals_70_75	true_hits_70_75	frac_70_75	totals_75_80	true_hits_75_80	frac_75_80	totals_80_85	true_hits_80_85	frac_80_85	totals_85_90	true_hits_85_90	frac_85_90	totals_90_95	true_hits_90_95	frac_90_95	totals_95_100	true_hits_95_100	frac_95_100
sim_064	63157	137	0.002169	228	20	0.087719	54	5	0.092593	33	4	0.121212	8	1	0.125000	9	3	0.333333	4	1	0.250000	2	1	0.500000	4	3	0.750000	1	0	0.000000	1	1	1.000000	0	0	NaN	4	2	0.500000	1	0	0.000000	0	0	NaN	1	1	1.000000	3	2	0.666667	0	0	NaN	0	0	NaN	17	17	1.000000
sim_065	8178	29	0.003546	245	20	0.081633	84	3	0.035714	62	11	0.177419	30	9	0.300000	30	11	0.366667	22	15	0.681818	13	5	0.384615	8	2	0.250000	5	2	0.400000	9	3	0.333333	1	1	1.000000	3	2	0.666667	2	1	0.500000	3	2	0.666667	2	2	1.000000	5	5	1.000000	5	4	0.800000	2	2	1.000000	69	69	1.000000
sim_066	17857	59	0.003304	272	30	0.110294	99	11	0.111111	48	8	0.166667	24	4	0.166667	20	5	0.250000	10	4	0.400000	11	4	0.363636	9	5	0.555556	8	3	0.375000	5	2	0.400000	1	1	1.000000	1	1	1.000000	4	1	0.250000	2	1	0.500000	4	4	1.000000	2	2	1.000000	2	2	1.000000	2	2	1.000000	49	49	1.000000
sim_067	50	2	0.040000	30	1	0.033333	33	7	0.212121	34	7	0.205882	29	3	0.103448	28	7	0.250000	12	6	0.500000	14	5	0.357143	3	1	0.333333	8	4	0.500000	8	4	0.500000	1	1	1.000000	2	1	0.500000	1	0	0.000000	3	1	0.333333	0	0	NaN	0	0	NaN	1	1	1.000000	0	0	NaN	147	147	1.000000
sim_068	5793	31	0.005351	294	24	0.081633	114	15	0.131579	56	11	0.196429	18	3	0.166667	13	2	0.153846	12	3	0.250000	9	6	0.666667	5	3	0.600000	4	2	0.500000	1	0	0.000000	5	3	0.600000	5	4	0.800000	2	2	1.000000	2	2	1.000000	2	2	1.000000	4	3	0.750000	6	5	0.833333	1	1	1.000000	76	76	1.000000
sim_069	38393	100	0.002605	252	15	0.059524	81	10	0.123457	40	9	0.225000	21	3	0.142857	12	1	0.083333	14	5	0.357143	4	2	0.500000	4	1	0.250000	4	2	0.500000	3	0	0.000000	2	2	1.000000	6	5	0.833333	2	1	0.500000	0	0	NaN	1	0	0.000000	2	2	1.000000	1	1	1.000000	4	4	1.000000	35	35	1.000000
sim_070	2078	19	0.009143	123	8	0.065041	81	10	0.123457	50	8	0.160000	54	14	0.259259	21	5	0.238095	21	6	0.285714	17	7	0.411765	9	4	0.444444	5	2	0.400000	6	2	0.333333	1	1	1.000000	5	3	0.600000	1	0	0.000000	4	2	0.500000	3	2	0.666667	0	0	NaN	1	1	1.000000	2	2	1.000000	102	102	1.000000
sim_071	51955	126	0.002425	249	14	0.056225	86	12	0.139535	27	2	0.074074	11	2	0.181818	20	5	0.250000	7	2	0.285714	3	2	0.666667	5	4	0.800000	5	2	0.400000	2	1	0.500000	3	3	1.000000	3	3	1.000000	0	0	NaN	1	0	0.000000	1	1	1.000000	1	0	0.000000	1	0	0.000000	1	1	1.000000	18	18	1.000000
sim_072	27282	93	0.003409	335	24	0.071642	92	11	0.119565	35	3	0.085714	24	5	0.208333	20	9	0.450000	10	1	0.100000	14	4	0.285714	7	3	0.428571	5	1	0.200000	5	3	0.600000	0	0	NaN	3	1	0.333333	2	1	0.500000	3	1	0.333333	3	2	0.666667	2	2	1.000000	1	1	1.000000	1	1	1.000000	32	32	1.000000
sim_073	8929	43	0.004816	271	13	0.047970	110	14	0.127273	50	12	0.240000	35	15	0.428571	15	4	0.266667	10	2	0.200000	10	6	0.600000	8	1	0.125000	5	1	0.200000	6	5	0.833333	4	0	0.000000	4	1	0.250000	1	0	0.000000	0	0	NaN	6	5	0.833333	2	2	1.000000	3	3	1.000000	0	0	NaN	71	71	1.000000
sim_074	1067	14	0.013121	158	9	0.056962	75	12	0.160000	48	7	0.145833	30	7	0.233333	19	6	0.315789	26	11	0.423077	8	1	0.125000	6	2	0.333333	6	4	0.666667	8	1	0.125000	4	3	0.750000	8	3	0.375000	5	4	0.800000	3	2	0.666667	1	1	1.000000	1	1	1.000000	0	0	NaN	0	0	NaN	110	110	1.000000
sim_075	970	6	0.006186	134	8	0.059701	55	7	0.127273	47	8	0.170213	29	7	0.241379	20	4	0.200000	17	5	0.294118	8	3	0.375000	15	8	0.533333	7	6	0.857143	4	3	0.750000	1	0	0.000000	5	3	0.600000	4	3	0.750000	1	1	1.000000	2	2	1.000000	2	2	1.000000	0	0	NaN	0	0	NaN	122	122	1.000000
