# BEAST v10.5.0
# Generated Thu Oct 16 11:24:28 UTC 2025 [seed=1760613865114]
# -beagle -working beastX_run_a/ebola_dudas.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
246400000	-60618.65948983477	-3901.7420278181376	-56716.91746201663	1.8623016571980309	2013.948658342802	134.56484276366822	12.4882	-0.9273578527859916	-0.9652144073626105	-0.33253584539338665	-0.20346003708815502	0.23373235560754038	0.3648013266116359	0.9520955014246337	1.249701144455301	1.3879057206688703	1.6846619529345206	2.262768503457877	2.5259386535839248	2.6649527037180762	2.409547589387054	1.6344106877790623	1.1524338307061675	0.2826803058850053	-0.5635875655820742	-0.79252165266555	-0.9230401076130491	-0.8987190481552422	-0.6559525157284428	-0.5501415071878712	-0.45261169124681794	-0.2957137329727017	2.0	10.166363823095299	0.3124062018827545	0.21580538940322652	0.20338659130512735	0.2684018174088915	0.0010985351008457479	0.0010985351008457427	-56716.91746201663	0.0	-3890.066991397587
246600000	-60656.16983835848	-3919.031901401219	-56737.13793695726	1.742595129938501	2014.0683648700615	135.30974254467728	12.4882	-0.5482545372235594	-0.17925552552346713	-0.07673000856972637	-0.014528816906939718	0.32816941820458523	0.47128252210650967	0.786586464413887	1.2786235550953704	1.6060349711794555	1.6680963700055467	2.402486725161045	2.39582717225846	2.59246125790258	2.5351691379864665	1.5723410663622057	1.1877235708713367	0.038423023190272826	-0.6035702625241014	-0.5014834040453292	-0.8220712714091971	-1.7313687700721587	-1.5941001556898367	-1.5993784341921444	-1.215256338538889	-1.2054591767632536	2.0	10.033818157457649	0.3102985980267593	0.22027435228998976	0.20100836355756244	0.2684186861256883	0.0010882391860409114	0.0010882391860409129	-56737.13793695726	0.0	-3907.3810122352083
246800000	-60656.45875281816	-3907.3119723635427	-56749.14678045461	1.7935597492508326	2014.0174002507492	135.11999017543747	12.4882	-0.44316921803584114	-0.15101240297610155	0.07376706640528893	0.5620293406544454	0.31295114747665376	0.4799765055400803	0.7990766584312357	1.38021549677852	1.4338334087110656	1.6909743001040112	2.1979236494232515	2.464280084629584	2.519958278881652	2.5511078081496823	1.5063623198121627	1.0164782153586522	0.11142773909524635	-0.5613455965843585	-0.478793412715572	-0.7675335253183995	-0.6924248362435484	-1.129176183129998	-1.4128337162917042	-1.4192904983076589	-1.8087390516789088	2.0	10.46976897157437	0.30291162928173715	0.22572552256564887	0.20164190212347047	0.2697209460291432	0.001094124490018232	0.0010941244900182269	-56749.14678045461	0.0	-3895.5824257543027
247000000	-60597.46892642322	-3871.597964124905	-56725.870962298315	1.8555059333106405	2013.9554540666893	133.92372729782204	12.4882	-0.5485075477116599	-0.7588086359045911	-0.172911371985894	0.04200618534426008	-0.1797350603140386	0.13160590255698687	0.8646244467009214	1.2283395411255877	1.2942762471513791	1.6499647963179713	2.3731179866644885	2.3946902415057427	2.6549022749754534	2.625808736763928	1.6932310481373636	0.893845501453415	0.24217791471639902	-0.41433048047069226	-0.6617809606906631	-0.7849666779478952	-0.8592726873424104	-1.0393760452090548	-1.2090082120655297	-1.8612108562470056	-1.4715611482180233	2.0	10.435539141677479	0.30972117322645043	0.22296154079048988	0.2057198271860763	0.2615974587969831	0.0010958763615135825	0.001095876361513582	-56725.870962298315	0.0	-3859.8745150630043
247200000	-60594.844040483455	-3886.510790888544	-56708.33324959491	1.987296767189057	2013.823663232811	133.85671871861504	12.4882	-1.4767802257232039	-0.8859773060510955	-0.6474699355356318	-0.17471738828209413	0.5181105792110496	0.41758814001985056	0.6822318678871859	1.348823000663522	1.148511295929063	1.5001747183545673	2.0686731471701685	2.353287325476577	2.843934840952438	2.5116280975554743	1.5450208972251283	1.2201886772133	0.22104721041988673	-0.8845574278935128	-0.7965254414372547	-0.7751197077044923	-0.8012786296563978	-0.764055782023882	-0.7052242355004529	-0.0294333650917976	-0.2315313238520936	2.0	10.093735667871073	0.31248117411649384	0.22262792481296417	0.20396180322926696	0.2609290978412747	0.0011085655563118336	0.001108565556311836	-56708.33324959491	0.0	-3874.8489603079393
247400000	-60648.62880965056	-3925.5787463536567	-56723.050063296905	1.7740183318655485	2014.0369416681344	135.68236502775238	12.4882	-1.4183941533954707	-1.0815605337165384	-0.49918018509533857	0.2685696642621178	0.30897126984759926	0.377708032890022	0.981052255578397	1.2692418145911981	1.36388062241379	1.5941639195295736	2.2086656248126975	2.4103355525142027	2.762003753056375	2.443548541785411	1.718498304376173	1.0825441823416677	0.33714543860374385	-0.7617877520174046	-0.64723124563167	-0.6877068918415516	-1.2458582420227688	-1.9551292575086905	-2.1376124382138584	-2.3957647262672266	-2.19828677492651	2.0	8.870635419886858	0.3107277577158851	0.22420083611967517	0.2027851350485194	0.26228627111592	0.0011088981158891486	0.0011088981158891504	-56723.050063296905	0.0	-3914.149198534597
247600000	-60696.63409779755	-3953.0054283835884	-56743.62866941396	1.8109530644157708	2014.0000069355842	137.5022989344517	12.4882	-0.08440284829329577	-0.06465631081131418	-0.0389849635625917	0.26181280231365023	0.08868921780709468	0.3740063352289271	1.1224024556230368	1.440913566412892	1.3288116844728821	1.5276519764635355	2.3942643972192985	2.7000770668230563	2.5678581983961064	2.6906879971688724	1.5955611050762026	1.389988086265946	0.0635923308125987	-0.49586826071541695	-0.6625385095179878	-0.7953626431743226	-0.7020443429730976	-0.97108334070202	-0.9162639897714772	-1.2323834511607974	-1.0919534973740916	2.0	10.215339561710215	0.3093640738290816	0.22406303080134765	0.2006884679600211	0.2658844274095493	0.0010824232705175679	0.001082423270517563	-56743.62866941396	0.0	-3941.32152153244
247800000	-60669.56848298805	-3922.9594717746404	-56746.609011213404	1.7992716479461042	2014.0116883520539	134.78030379592872	12.4882	-0.1332620439097363	0.03280955091405177	0.019240852035738512	0.133700550712131	0.46345358919181423	0.7303660090867933	1.0188908576658153	1.4694505185146052	1.2437949570829656	1.5693316193066955	2.3859434197861713	2.594695404086323	2.742469204867707	2.2610857685310655	1.7949682571003842	0.9474998708258916	0.2934312753600551	-0.7040266222289089	-0.6963765960995679	-0.6050378876194689	-1.0985852202618076	-1.028857320629135	-0.4093792433425188	-0.8240412294347255	-0.6173164198515921	2.0	10.349127115176637	0.3116550569395993	0.21694956757398415	0.202282909277339	0.26911246620907736	0.0010904329061418921	0.0010904329061418932	-56746.609011213404	0.0	-3911.251474345069
248000000	-60633.963213303185	-3889.9264345557867	-56744.036778747395	1.8982819358641996	2013.912678064136	135.06841642749342	12.4882	-0.07705540016621787	0.5874010423151586	0.5350569541483365	0.4078726706204591	0.19787759275176353	0.24434854545430704	0.9470696824913235	1.387439584773552	1.3154378193459828	1.6975004265260742	2.165979691865513	2.4724295443047803	2.9622522205911874	2.1039902564331063	1.5948121195554417	0.9656124301900835	-0.08653041156875046	-0.7085010482891844	-0.8932932702914808	-0.6098942765415105	-0.8281061020048175	-1.0265441585652337	-0.9605484841650225	-1.142238503843819	-1.267473743555237	2.0	9.629293791987713	0.30950241736770495	0.22074504594236777	0.20457675871563427	0.2651757779742927	0.001113248779339057	0.0011132487793390575	-56744.036778747395	0.0	-3878.350549699032
248200000	-60732.14040899827	-4026.8170470883824	-56705.32336190988	1.8818625943822205	2013.9290974056178	141.79828287464673	12.4882	-0.9946576486067854	-0.2614689571025308	0.007059414793217811	-0.05006275500707212	0.1729361884568603	0.4754859142441752	0.82220513822813	1.2188333705081658	1.4226021410628613	1.681664269191658	2.4687741244622976	2.6858594513219654	2.7786959369245148	2.6690915946615217	1.8095491692603318	1.2731449112531972	0.18666020450317838	-0.40585174806166086	-0.6381722359093962	-0.3448732211459894	-0.5035191152131214	-0.39814558786123094	-0.6859719051949752	-0.524488824914989	-0.2937437381937778	2.0	10.818449644911821	0.3105846396237549	0.2256070386180211	0.20054869020152105	0.2632596315567027	0.0010873394632992168	0.00108733946329922	-56705.32336190988	0.0	-4015.0261221093892
248400000	-60637.316567333735	-3957.6377422597066	-56679.67882507403	1.8005074791106332	2014.0104525208894	137.5010597469838	12.4882	-1.2097241268767767	-0.6972265454449967	-0.2250699605622746	-0.003429322450892988	0.3095935936812418	0.21051239206494407	0.8055704761105992	1.0072378971108038	1.1923966225482707	1.6593057303236145	2.3818019734746585	2.486175629349751	2.59051503768523	2.5829651027996223	1.7224925027042437	1.3198980290025082	0.4071432994659616	-0.4478065647716676	-0.5550436578015739	-0.8014548299497849	-0.8747805984613922	-1.051050739282243	-1.0393224884492682	-1.1895143017174161	-1.1655876000070329	2.0	10.35210638449912	0.3061179469555371	0.22060207560191344	0.2043325805467852	0.2689473968957639	0.0010851223686446027	0.001085122368644602	-56679.67882507403	0.0	-3945.929210692067
248600000	-60630.41129179417	-3924.858804123659	-56705.55248767051	1.7414927688385664	2014.0694672311615	135.7740536302328	12.4882	-1.2519737415835068	-1.2970851503161067	-0.4812480541155884	0.013862511565751991	0.15902982813809824	0.25602167699406886	0.7529044898472026	1.3494176737963395	1.2149150607685517	1.7706623804965913	2.206995262968082	2.500841441208618	2.692871267900376	2.5383624030395473	1.7750540065389475	1.154525864330386	0.15698039529614838	-0.70574522820712	-0.4316241500230228	-0.5385285096535924	-0.8030144327559992	-0.8657751519076281	-0.9402539678081658	-0.8793421253446885	-1.073186934996201	2.0	10.929600528545818	0.3039214265352699	0.21968451245098333	0.20392692701663742	0.2724671339971091	0.0011148702508614182	0.001114870250861414	-56705.55248767051	0.0	-3913.0485878636177
248800000	-60547.64733450214	-3855.001581903466	-56692.64575259867	1.7527287840555732	2014.0582312159445	133.71294165425738	12.4882	-0.561437718657895	-0.4252544849531679	-0.09415322031225445	-0.043442894450971395	0.08782325701824999	0.09231990507430893	0.9512244337810861	1.6166937538177077	1.232686804878417	1.4790484778878663	2.495167476387143	2.4453433618997025	2.712809960807889	2.4435842862110744	1.585592463637384	1.0492035424680966	0.04076336874062379	-0.6820427769108381	-0.9703491567270152	-1.1352640365535482	-1.672922736939468	-1.9542566903680645	-1.564392702483811	-1.7068760236241831	-1.6747011005317929	2.0	10.734439761103825	0.3092041586289383	0.22086985227357572	0.20416737518081812	0.26575861391666755	0.0011393228989182021	0.0011393228989182015	-56692.64575259867	0.0	-3843.225324656922
249000000	-60589.53487184021	-3874.3244544363524	-56715.210417403854	1.733568733754104	2014.077391266246	133.29583605394092	12.4882	-0.5639458460402618	-0.2189988312564411	-0.038618501971735913	0.03203626465517695	0.01976443396302699	0.45047527191264963	1.0753223030431855	1.220640636608154	1.143702607940072	1.367344610124963	2.45808028542846	2.4753924741299613	2.5789718731011098	2.4144380584737637	1.7449833118962377	1.4278532446267387	0.30230620361348426	-0.8796325637459828	-0.9821490839188043	-0.6156683850145843	-1.0099560530790803	-1.15193020482114	-1.3708288999443146	-1.3934881823050844	-1.3876578949179295	2.0	10.000978535494056	0.31334114628562304	0.22028556815695702	0.2043097926953288	0.26206349286209085	0.0010948144032386937	0.0010948144032386972	-56715.210417403854	0.0	-3862.6795801135036
249200000	-60630.376967847114	-3925.975470420488	-56704.401497426625	1.8003570107735571	2014.0106029892265	135.87576954633602	12.4882	-1.0540747958114585	-0.8055410202254489	-0.3031303354760055	0.19279631387249416	0.4431705843953513	0.594542697247989	0.9220231552759219	1.5002255633128465	1.256038346185021	1.5767850770104916	2.318922040643899	2.4141492651941956	2.620543322490989	2.5111029728658223	1.626250093172668	1.1045567639047165	0.21931186794072546	-0.9038327795628998	-0.8484796504471246	-1.214773737421616	-1.5936645748199707	-1.8534395751212185	-1.4626182744154665	-0.8327111439925006	-0.6166034449782912	2.0	11.049660620791501	0.3027579315373434	0.22752482273093	0.2002895608189354	0.269427684912791	0.0011043769406731037	0.0011043769406731006	-56704.401497426625	0.0	-3914.14456184901
249400000	-60707.67400873741	-3969.189796216038	-56738.484212521376	1.782552782331819	2014.0284072176682	136.9260238316317	12.4882	-0.3056340171699811	-0.3955258004573935	-0.43607416632800233	-0.4151290473603898	-0.04787657306559125	0.294482643425345	0.613997101305289	1.4139442853865791	1.409717314710776	1.3507345455770292	2.173508263378202	2.268284904503144	2.838511197943189	2.510148749765817	1.7325315788360065	1.163741487065586	0.3878816046320476	-0.5914706123891492	-0.615426154056638	-0.8225493211951386	-1.3564401960744124	-1.7339310711861478	-1.716140890209706	-2.1257841270154616	-2.193442365005661	2.0	10.715913778867941	0.3076732556973932	0.22528692226108635	0.20161859832629198	0.26542122371522836	0.0011017756808690304	0.0011017756808690317	-56738.484212521376	0.0	-3957.4167837013897
249600000	-60583.51655221259	-3881.741862603167	-56701.774689609425	1.7862469310478253	2014.0247130689522	135.82038937507312	12.4882	-0.5658062397122171	-0.44148927063100124	-0.10022710440428512	-0.3743034211461753	0.017258674495723138	0.20968320340796895	0.7260863546714089	1.3603326127295292	1.2031324839454702	1.6439211127650875	2.3788320916845076	2.510243649367741	2.7617027918444546	2.5475538253318186	1.5294900958397106	1.000626296056074	-0.08508443643088198	-0.694099622771399	-1.200666259522777	-0.7304007190501537	-0.8807299725352749	-1.0623299135692459	-1.229143912687701	-1.121640005572033	-1.2923821225443066	2.0	9.737742428183573	0.31589237308475493	0.218055332324265	0.20450281957124725	0.2615494750197326	0.0011067283996815556	0.0011067283996815573	-56701.774689609425	0.0	-3870.14567250511
249800000	-60711.29996230564	-4000.561108381454	-56710.73885392419	1.838999166279574	2013.9719608337205	139.44775909977182	12.4882	-0.7371790641424937	-0.700785338973035	0.06136255774183595	0.2577549511598043	0.24990817057133946	0.6798114544129232	0.9434872105612777	1.444448890817738	1.4947655975413197	1.460092385059295	2.4217486769953287	2.4666667902231385	2.7630307700028776	2.6935825512416955	1.7362116893963455	1.2143134797852764	0.19967852401480055	-0.4469257029325025	-0.8808466807651837	-0.7854002535662439	-0.9646821333031961	-1.19278485805154	-1.4924594353060558	-1.761081029590774	-1.7929942775973482	2.0	9.61432519750712	0.3032094057670615	0.22702779432201686	0.20213750796868585	0.26762529194223555	0.0010806968428273469	0.0010806968428273501	-56710.73885392419	0.0	-3988.988037745985
250000000	-60647.66213244046	-3945.3452149347045	-56702.316917505756	1.8817020320750089	2013.929257967925	137.19441522793812	12.4882	0.027889777908821523	0.006181637624967165	0.0476663856403552	-0.19251983339173515	0.26454801339824724	0.6056993303633472	1.1585127184782482	1.7452334339307107	1.200169700113811	1.56687813238582	2.277100233336063	2.424057171399178	2.751393587405668	2.465621434168422	1.633444676262175	1.1651859448681388	0.1530851297159897	-0.33909056057156695	-0.8921156129593419	-0.9586646697471475	-1.1811841677338633	-1.2917263720207204	-1.3718556929225452	-1.2550951773558647	-0.912965359269942	2.0	10.272145044688958	0.3114149297904992	0.21980463069648165	0.20245214273646142	0.26632829677655756	0.0011063815623647854	0.0011063815623647828	-56702.316917505756	0.0	-3933.651054285292
250200000	-60651.613403043026	-3947.4577853852256	-56704.1556176578	1.8161330563872846	2013.9948269436127	136.7412869545478	12.4882	-0.6402698515301266	-0.5412875414017493	-0.20857900594290432	0.349395753628397	0.5224560915285441	0.5173989730414483	1.0499185752828974	1.205229765122592	1.2950047948865444	1.7811849729564624	2.328618346483139	2.514660486246168	2.8549883369645115	2.365401522079455	1.5678052867482408	1.2100086844348745	0.14916767286437757	-0.6306795748011509	-0.940725076631742	-1.0978368461705634	-0.6223677660170388	-1.143591507884278	-1.3875398425812653	-1.6626609871601066	-1.4836797246388986	2.0	10.533407858306795	0.316403597693445	0.22155468973176035	0.202497856335007	0.2595438562397873	0.0011128448073447325	0.0011128448073447332	-56704.1556176578	0.0	-3935.7169371299847
250400000	-60521.60834378813	-3834.3208760617645	-56687.28746772637	1.7126472959215975	2014.0983127040784	133.01435861827702	12.4882	-0.9312507269786517	-0.6161708437658502	-0.2662563028575534	-0.05408916702148732	0.16514807564258424	0.3309246992651355	0.6550311108073692	1.2832082129585383	1.161150874892552	1.5191091680649509	2.32843436378177	2.482398028696478	2.753030578923484	2.2710012712854772	1.6288583084302872	1.2551533124205265	0.06448657087016246	-0.9815572424164983	-0.5396602616936492	-1.177788694552576	-1.1709932551364097	-1.2054465962558873	-0.8316075562445687	-0.7608466544274681	-0.7743783751084303	2.0	10.242319922027908	0.31024257348958695	0.22377529231946658	0.20082628163788052	0.26515585255306556	0.001114579932077648	0.0011145799320776515	-56687.28746772637	0.0	-3822.6320944253016
250600000	-60585.99121461998	-3869.0187650471553	-56716.97244957282	1.8015930657495043	2014.0093669342505	134.46852239229779	12.4882	-1.0395866070240152	-1.006205741991402	-0.5859489457747378	-0.3155364001669447	0.09725502583581942	0.28590482952672025	0.973185320960372	1.4125086737239558	1.1610371328666829	1.5719990335844067	2.438493732611127	2.480198577124746	2.8482537944470954	2.320775844307229	1.5653063831063656	0.8710460474144868	-0.08043512543464656	-0.5139563583044422	-0.4557307934329558	-0.6317538704736907	-0.692618088985429	-0.9832848245828221	-1.0181581504111104	-0.6890166818510057	-0.6363296667775065	2.0	9.755865484065326	0.3123976594440989	0.22188777299207052	0.20257319438148685	0.26314137318234326	0.0010922130842878765	0.0010922130842878778	-56716.97244957282	0.0	-3857.4191959985105
250800000	-60619.46921421868	-3888.306719249405	-56731.16249496928	1.784848482782869	2014.0261115172173	135.5143412365928	12.4882	-0.5889744764166388	-0.48119159555620655	-0.30691308435319414	-0.23865759934436573	-0.12442946540777067	0.4598409217118709	0.8269994350867296	1.2498629724262338	1.3219458347715238	1.7621722766997803	2.21468456221238	2.582047580639733	2.8417275867150056	2.530224959797779	1.7753921305234848	1.0482042964587754	0.10517306003990766	-0.6045762902516262	-0.8104256672022504	-0.8206610020019187	-1.3253007284376583	-2.0184638088619433	-1.9989189992542782	-1.8908396511983312	-1.8089545156164544	2.0	9.643979376946955	0.3150389140298889	0.21651572623129192	0.1998075746061509	0.26863778513266784	0.00107753261977813	0.001077532619778132	-56731.16249496928	0.0	-3876.7280761258844
251000000	-60658.405482245966	-3930.5001368129833	-56727.905345432984	1.8006527728864021	2014.0103072271136	136.45289828942472	12.4882	-1.021186141797772	-0.7459799731994693	-0.6935764146181216	0.027266014321031345	-0.014124282724487201	0.45295979278451065	0.9205864234140714	1.394214770022273	1.2526379268401913	1.6720190308207254	2.398136291539896	2.39617030975387	2.7753437635513354	2.2954445608775313	1.6569082857548654	1.193632053688051	0.20150584170084707	-0.815674644336331	-0.8151418049944047	-0.691070746960029	-1.2230166010101762	-1.4117467104829227	-1.136094923308058	-0.9965504104778442	-1.2667124179971165	2.0	9.958787328901384	0.3124495078080192	0.22234677467946862	0.20134948581080292	0.2638542317017087	0.00110719966922605	0.00110719966922605	-56727.905345432984	0.0	-3918.8630090512816
251200000	-60640.57429404917	-3888.5466099277955	-56752.02768412137	1.980491213992921	2013.830468786007	135.28241597570502	12.4882	-0.33207967560187174	0.11762996726649794	-0.041791237999627626	-0.22521894444451906	0.08773779138616378	0.4234751039937355	0.9638736600846971	1.2084968901166822	1.1237510813764966	1.4803123858361549	2.3939738397441106	2.306893168318912	2.639085552731653	2.5488462659164464	1.6990896930466879	1.2361163942574704	0.3213076669089671	-0.5795362066121174	-0.6197314816551251	-0.8278373912411764	-1.065574288355639	-1.1525860047122274	-0.9635112642909863	-0.5681558517473567	-0.41372108542574604	2.0	9.453251866010536	0.311183913432393	0.22448846152707885	0.19910648272279757	0.26522114231773003	0.00115091539010565	0.0011509153901056487	-56752.02768412137	0.0	-3877.004002983769
251400000	-60720.1546887409	-3997.0856179392335	-56723.06907080166	1.8605650213693428	2013.9503949786306	139.83037674349617	12.4882	-0.7670818875829971	-0.4736536281040833	-0.2671331036780985	0.0021797178431693376	0.37759680886784375	0.6630144248023628	0.8977062461727537	1.4514617755852783	1.2516390524575498	1.7256405748164578	2.333917570492998	2.5008521287982663	2.7803013066130178	2.599862187642007	1.5667184834669048	1.1926139582401913	0.2873390053882667	-0.8022525179956861	-0.8640911928390052	-1.0112269204088618	-1.7617711250806252	-1.7320214943460366	-1.5397344463811715	-1.635931499909775	-1.1349067227932121	2.0	10.069213996394375	0.30842864320175767	0.2221920727830536	0.1983135698857664	0.2710657141294218	0.0010694121428008775	0.0010694121428008816	-56723.06907080166	0.0	-3985.428260080239
251600000	-60664.16641622005	-3930.6921267328066	-56733.47428948724	1.8613705739391166	2013.9495894260608	136.8862363059274	12.4882	-0.4699200643515668	-0.8307596595679526	-0.5023521430923763	0.2718152137814867	0.03212877034993501	0.19903177075314554	1.0657579105167705	1.467418504333053	1.3280237141194178	1.6756819874884266	2.3113307459351704	2.3447782038263907	2.810736274354848	2.378931577479113	1.6349689351560834	1.2802337593218196	0.0036597289444598832	-0.8069153395910044	-0.7137571723850349	-0.6631048862080632	-1.51969066649707	-1.171780430154454	-1.4537226475136875	-1.7160552991016351	-1.5357480437318654	2.0	9.818782886418997	0.31413674317872115	0.21680670604431332	0.20233529624909566	0.26672125452786927	0.0010623081261192796	0.0010623081261192794	-56733.47428948724	0.0	-3919.080858537684
251800000	-60695.0854750625	-3968.413422015809	-56726.67205304669	1.7890346870798859	2014.02192531292	139.55382097354664	12.4882	-0.30665442577215885	-0.29457831765906456	-0.18898074691290198	-0.2773457050591242	0.42468959735382045	0.3854369372951115	0.8898812991018298	1.3236506703163742	1.3044457665037292	1.7492417860902374	2.61339143713426	2.729803569930293	2.866943990314708	2.604998822037056	1.62785540162802	0.9713816918894028	0.21923118869057046	-0.7788144546548325	-0.6782456391865154	-0.5911586385263095	-0.7265735678310559	-0.7345507712147447	-0.6791762336705685	-1.1542456307024174	-1.6257857685100316	2.0	10.0167449495641	0.3141092829494122	0.21493305182230335	0.20057771919276748	0.27037994603551635	0.001067030159711129	0.0010670301597111252	-56726.67205304669	0.0	-3956.7656583437965
252000000	-60649.86499831486	-3949.6087266471313	-56700.25627166773	1.8298133314100011	2013.98114666859	138.10123090847074	12.4882	-0.4715176935165688	-0.4017623153656781	-0.4505802204189494	-0.10881856981880504	0.19732994141885582	0.33837289842622664	0.9772943374553344	1.6025798942337812	1.30755721312313	1.5594522532814348	2.6335011568628057	2.6590883495906383	2.8229174833386312	2.4266947486583375	1.5780955888898978	1.029501540132705	-0.003727893027998471	-0.7517262526506513	-0.6680319981164282	-0.9881124845058938	-1.0164941197356652	-1.0741746112379094	-1.022861716457976	-1.4954680341386541	-1.996093438476765	2.0	10.673106004713269	0.312795418045871	0.21969850972763477	0.19913490966094408	0.2683711625655495	0.0010856482781174365	0.0010856482781174358	-56700.25627166773	0.0	-3937.843225865202
252200000	-60698.23848234952	-3963.0277850915772	-56735.21069725794	1.7697578852463254	2014.0412021147538	138.13356661812364	12.4882	-0.7914840770096814	-0.7272721602372362	-0.32918564707949083	0.3897722727431312	0.33392441188726757	0.39074262413704014	0.8780423281917756	1.2863656134852473	1.560624913303734	1.583199410331684	2.363769355612904	2.6928478818394685	2.8407653109145903	2.5974208360303304	1.5589462879244138	1.1169294385814539	0.11018504306305628	-0.6378562682577322	-0.695639025379814	-0.7757505625950778	-1.031519816330136	-1.2507451013154804	-1.1082254366385589	-0.7472773991874224	-0.4299221872761044	2.0	10.95503110135027	0.31058996498229735	0.22591815984185565	0.20259395997929372	0.2608979151965527	0.0010954691961353972	0.0010954691961354034	-56735.21069725794	0.0	-3951.2131733682754
252400000	-60611.051102864156	-3928.084566391189	-56682.966536472966	1.8328407190540006	2013.978119280946	137.45099013984418	12.4882	-1.023586172493389	-0.7746239157890608	-0.411119783692155	-0.11478449944701533	0.46227480787651143	0.2354479476260684	0.6072090466161275	1.2423206568875798	1.304606402076795	1.530056965105924	2.37015390592709	2.6227474601336165	2.867803855816127	2.3033798683509397	1.6284803148662848	0.928305236402185	-0.047436593235963956	-0.6003290824415178	-0.9185021408939812	-0.6640517542747912	-1.0852648759086423	-1.3791867766220627	-1.6501785894016654	-1.5970225951623636	-1.5088426966202273	2.0	9.990386735561104	0.30744400681083867	0.2227101541065277	0.20227058332490525	0.2675752557577278	0.0010967229421033906	0.0010967229421033923	-56682.966536472966	0.0	-3916.44163478456
252600000	-60624.17707910132	-3906.784249118563	-56717.39282998275	1.7664152885881446	2014.0445447114118	134.41865939887865	12.4882	-0.5907523279883474	-0.4114040953501454	-0.6186086323749318	-0.3934479767842711	0.06812787935022736	0.4334765323565086	0.9030184030466194	1.4166101635897679	1.4968145172128742	1.5006865041230983	2.333670870603874	2.4755638550869787	2.7144145018822363	2.2620518689834146	1.5232168593860504	1.2721918917018953	0.06053587667435489	-0.6896860938579933	-1.092431493736852	-1.090439664554271	-0.8092707443510925	-1.1758101570793653	-0.7787229642386788	-1.2163145712204426	-1.0193267050869368	2.0	10.197151111164855	0.31185170268165946	0.22297728328429123	0.20112905998814004	0.2640419540459088	0.001124090545784618	0.0011240905457846168	-56717.39282998275	0.0	-3895.1036332893786
252800000	-60552.26114614628	-3806.0125597945957	-56746.248586351685	1.7274771613559332	2014.0834828386442	131.3521370215707	12.4882	-0.7916553248744674	-0.3235939536105772	-0.21284371727300055	0.012889891619297225	0.027074317665274947	0.40780595472367953	0.784817980195183	1.2987151769299654	1.15004497949315	1.6977429382867046	2.5163039328830092	2.4489807065204485	2.815673959293302	2.363435128389316	1.6567983476497627	1.3138570690295077	0.013375197839040232	-0.7001721064719824	-1.1112091035833134	-1.4139966089250045	-1.9871240723137054	-2.1241391046001312	-2.0970356390721423	-2.171025037454945	-2.1539353450520933	2.0	10.52103616748981	0.3128263468260962	0.21622464890098314	0.2065248258139782	0.26442417845894184	0.0011154527288369407	0.0011154527288369405	-56746.248586351685	0.0	-3794.2739051117132
253000000	-60654.724839806186	-3948.4770497104278	-56706.24779009576	1.8412378598504573	2013.9697221401495	136.25801106248804	12.4882	-1.1104614332234284	-0.7819380019987533	-0.5566746488576295	0.3572856244782969	0.3847226132094078	0.16234915168669528	0.9300610804704069	1.4115507788863284	1.5051439003721352	1.5433367202537673	2.1824726763329183	2.68660196187206	2.6405804362165592	2.530410625780431	1.6768988313546231	1.3731029562134696	0.341713409726171	-0.3614965958214664	-0.7536248918348665	-0.782761833988804	-1.0308871873606138	-1.236475437847095	-1.1795376292285331	-0.821844848360691	-0.781268858850846	2.0	10.446602932159346	0.30827065335679316	0.22470985329282764	0.20445896996693197	0.26256052338344665	0.001112785387811603	0.0011127853878116036	-56706.24779009576	0.0	-3936.75162836113
253200000	-60612.08099416751	-3942.2664620658798	-56669.81453210163	1.8240962589385015	2013.9868637410616	137.6361048403215	12.4882	-0.9147021487562875	-0.7966498630231947	-0.3931989565698394	-0.25569539425793264	0.13810607541522868	0.17508636335935607	0.602668134737682	1.2326028980610944	1.3075373428470096	1.5552869234423057	2.319307529577257	2.4632128438962826	2.759999167659825	2.528639318997713	1.8155976063440449	1.2350671262705926	0.25133807260027713	-0.6060681375974117	-0.4674812684202013	-0.31562107814813334	-0.29219783945159655	-0.01123561964250927	-0.24622908916948735	-0.09349331080602467	0.10967253966602948	2.0	9.062679741637096	0.3118861443706368	0.22403259556139574	0.19971301715395823	0.26436824291400857	0.0010837492436133306	0.0010837492436133317	-56669.81453210163	0.0	-3930.799136183957
