# BEAST v10.5.0
# Generated Fri Oct 17 12:17:20 UTC 2025 [seed=1760703436151]
# -beagle -working beastX_run_a/h5n1-andersen-e756a15-ALL_full_dates_only.xml
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
2000000	-83663.18159817874	-18346.955538805447	-65316.226059373286	24.104585779799894	2001.4871942202	2350.644926441216	6.24524	1.3537336953300878	1.1268382562484256	1.420179169536947	2.592439019853726	2.8468854528111156	3.124799518605304	3.0476858793154635	3.131422019229758	3.9081007691610496	5.002302012603268	5.391868426412466	4.574303157142047	4.405000372211857	5.443892979929249	6.309298069698457	6.3993802640295065	7.0259970944444765	7.4396227912158786	7.779986231537185	7.288212938299334	6.451316726703356	6.723880486618683	5.214593744514292	1.833	16.614444078936533	0.326551414521594	0.2069561995295583	0.24818698541364043	0.2183054005352073	1.4514105945469136E-4	1.451410594546922E-4	-65316.226059373286	0.0	-18334.995956492436
2200000	-82422.21055702468	-17552.90028646322	-64869.31027056146	16.049401765654903	2009.542378234345	1931.6623290437356	6.24524	0.9153044801659423	0.8835677010963255	1.4439469575539288	2.3812327446206	2.6022575879917254	3.051284102353927	3.0066817315789174	2.6729822265564107	3.6505500268197246	4.916956515649661	5.349803669864871	4.4449368060310634	4.111718331713923	5.39567575281576	5.762360080158917	6.173299879566938	6.615366939651599	7.345030137869712	7.112643593293097	7.2163902889185305	6.872018938316382	6.237670899468341	4.965214482024166	1.833	19.16168669200273	0.3222744481956494	0.20733644234626666	0.24416531684992182	0.22622379260816222	1.7173973009057013E-4	1.7173973009056975E-4	-64869.31027056146	0.0	-17540.626293522557
2400000	-81565.50275007985	-16716.250627764734	-64849.25212231511	16.622325166399023	2008.969454833601	1622.520382425376	6.24524	0.659204858290863	0.7086351965773926	1.2473325735254759	2.342630825950979	2.4264175528543652	3.0181970959545987	3.0570786467138484	2.4828782046688613	3.630809707763401	5.009319545113958	5.3147014882289065	3.9055207377465484	4.038754214796468	5.153626867110499	6.099991617691303	6.153286920187521	5.8632855223332525	6.6777963124524256	6.876060178259889	7.064878618969458	6.573545219567187	5.817435216036179	4.650717620712639	1.833	17.39239704296116	0.3312725178007592	0.2002312958733125	0.24310940862875166	0.22538677769717663	2.040269944797248E-4	2.0402699447972592E-4	-64849.25212231511	0.0	-16704.191597447527
2600000	-80817.85969930218	-16139.366112166768	-64678.4935871354	12.272187809318558	2013.3195921906813	1365.948554812919	6.24524	0.5334081450615336	0.896579032841324	1.1584054330673341	1.9799843777741302	2.448003912303389	2.865533859362698	2.7004786334267887	2.4265201267662775	3.3457704878780214	4.686968278581726	5.140894638607036	3.8087926920354707	3.7999790637478887	4.712401811797936	5.537063791470378	5.8360839622121015	5.79379738530601	6.094212978544808	6.833919651335719	6.700128566089057	5.840604713137804	5.994433042834718	4.249556184690142	1.833	17.55636089974325	0.3273079070535592	0.20510836717549968	0.24822856979918212	0.21935515597175897	2.4473861651733966E-4	2.447386165173378E-4	-64678.4935871354	0.0	-16127.286524602838
2800000	-80016.42542096523	-15529.645388598805	-64486.78003236643	9.593982975291013	2015.997797024709	1163.000461923904	6.24524	0.782121619111186	0.8039721830677324	1.3820131525185995	1.950539555174228	2.0829266594018736	2.437234915715954	2.434171913952175	2.8072477531771014	3.334483202897254	4.41493805704385	4.892393083011147	3.678867142507859	3.549860034278843	4.76097015499049	5.323562678043137	5.3907176867015565	5.523458798429545	5.9331620852848515	6.32240439676025	6.062994128615609	6.209695576037853	5.137400314710186	3.9382622639752913	1.833	15.856700593789663	0.3245391986416338	0.2005521706340758	0.24661936102027313	0.22828926970401725	2.854920455734736E-4	2.854920455734736E-4	-64486.78003236643	0.0	-15517.78587184779
3000000	-79043.37520225189	-14823.768365649401	-64219.60683660249	10.223602350815582	2015.3681776491844	957.358419380623	6.24524	0.39762671864892474	0.7334088661647373	1.3089903883313214	1.8759049450151748	2.0711419382071194	2.6400468800349817	2.355549302092655	2.5410745057796293	3.0991533182863136	4.307360989874755	4.484719544628512	3.4855778919471647	3.3193524704764035	4.752052726570272	5.103168371117292	4.776943284637554	5.1095905477228625	5.728832450108335	5.8298573797893845	5.007265374892321	5.462103471037033	4.651925044477291	3.615292047395923	1.833	17.45406094892488	0.33207582365868993	0.20353435264744324	0.2445002690416174	0.2198895546522494	3.4697714217042E-4	3.469771421704192E-4	-64219.60683660249	0.0	-14811.701588085902
3200000	-78331.81381322924	-14264.098266812778	-64067.71554641645	8.06358977532459	2017.5281902246754	818.0117458424584	6.24524	0.4448367465931436	1.0030206593090822	1.0689663039802744	1.789255885766189	1.979939793308168	2.5854695871013824	2.106309012062548	2.4304060342458933	2.9451280371763926	3.9785517951080096	4.1624552118536835	3.3090847044254263	3.101845860134889	4.174264324479505	4.923365200147976	4.52855731511457	4.877459239327231	5.463413356259622	5.356000600913261	4.8511224963829065	5.080317254797513	4.072580375225708	3.4323791781039006	1.833	16.479676458085898	0.3310831395090792	0.2020253930362701	0.2466873179346221	0.22020414952002865	4.243628378445331E-4	4.243628378445306E-4	-64067.71554641645	0.0	-14252.15624389061
3400000	-77478.63804433499	-13489.57803743387	-63989.06000690113	6.434364967372951	2019.1574150326271	667.3927341646113	6.24524	0.3684931590607569	0.6940472704475532	0.9017783899575648	1.7615145715032368	1.950255595899967	2.3377972810409937	2.158001853416593	2.06264686847592	2.84319814576271	3.7309870808754204	3.782321745743429	3.2263950546434863	3.08019241106355	3.902488533166167	4.412569112712534	3.5494363888005935	4.458628698659964	5.044896279938471	4.9589298939065385	4.488399794914219	3.9011321786323165	3.729988731805778	2.9349889107092295	1.833	16.65050913605652	0.3248969995928428	0.20567969593450278	0.24334488300121382	0.22607842147144058	4.960061335873834E-4	4.960061335873809E-4	-63989.06000690113	0.0	-13477.61377306631
3600000	-76922.22938350504	-12888.620525706012	-64033.60885779903	5.596343977963176	2019.9954360220368	572.5707708330834	6.24524	0.32249769407533535	0.7270829152798011	0.8190765402213086	1.6009912430454234	1.7645514254473307	1.9418092584492108	1.9347291262065427	1.8934914906908293	2.8191374987806364	3.4853414750453333	3.9147634503139663	2.854491578147051	2.8322031281814386	3.473277883755867	4.222611846961004	3.401709635852382	4.402637690698885	4.649758212993542	4.4094812576716205	3.755428094431548	3.689631283286532	3.088549684267747	2.6676045292872614	1.833	16.773869285946027	0.32437536029408115	0.21044659909276237	0.23981537392172977	0.22536266669142668	6.067781641182986E-4	6.06778164118298E-4	-64033.60885779903	0.0	-12876.64030018321
3800000	-76148.0122364252	-12246.965456918066	-63901.04677950714	4.848436800257692	2020.7433431997422	487.3393505890134	6.24524	0.30271614455365425	0.4892437645333098	0.8467765973893729	1.6426608779490057	1.9951767120616506	1.7492081860737498	1.77854574403111	1.9685744541336332	2.5784984683519867	3.3559617047178967	3.6958370908902034	2.5436585792497497	2.746461753449829	3.228598426183109	4.027096696298807	3.0920043187549724	4.017835313861047	4.137431577361757	3.9322536053567223	3.509032086176169	3.6899587228266206	3.1395896982162963	2.2483240142979066	1.833	17.46824099655007	0.3315130312991533	0.2096037100851234	0.24741993439305154	0.21146332422267186	6.853434065384765E-4	6.853434065384779E-4	-63901.04677950714	0.0	-12234.896900561065
4000000	-75496.01902212508	-11815.649927850203	-63680.36909427487	4.064464281471174	2021.5273157185288	430.41364459050817	6.24524	0.1534066131976876	0.6658125248594505	0.7551135895803205	1.608396047674248	1.6130910217446328	1.6495575535423246	1.810164950390868	2.1134700962749364	2.590395340960278	3.287806252392455	3.3087155529556647	2.5065163237506574	2.6309543531524744	3.197709409594962	3.8725131739830787	2.9393506982839726	3.8478794134114933	4.144989250080171	2.993325623025985	2.952114916868781	3.0668148928417467	2.7760216129878783	2.0930676257434855	1.833	15.153999386610213	0.32207462662109065	0.20626432859504926	0.24794372012604812	0.22371732465781216	7.452889893950971E-4	7.452889893951002E-4	-63680.36909427487	0.0	-11803.886242610519
4200000	-74801.84426735126	-11214.79000279803	-63587.05426455323	3.3005920078288105	2022.2911879921712	384.07406849223713	6.24524	0.038685837586139804	0.44429274127219115	0.8283605090994799	1.6159059847559354	1.5893433004350874	1.5709802724268134	1.4805429233532228	1.690322711241583	2.4957562070795185	3.0901307937772615	3.278721466154103	2.134417975395486	2.296281149450023	2.867006469396316	3.6030521788531416	2.765335138602178	3.5579658553646842	3.6854749244819347	3.0699371513173874	2.6819423245279213	2.3762472721667733	2.5484605923404984	1.3631720694351988	1.833	16.568031260764112	0.32441646130544477	0.21011790954755802	0.24054391650665635	0.22492171264034094	8.639258148809317E-4	8.639258148809306E-4	-63587.05426455323	0.0	-11202.836456444422
4400000	-74360.19548020519	-10867.063536317643	-63493.13194388754	3.4989353456729684	2022.092844654327	357.9427054603852	6.24524	0.03358796651932	0.39022920389603416	0.6569307438426217	1.4662962197129576	1.4330947451550438	1.2684488734618713	1.2003035235642223	1.6350663434652437	2.476039734713629	3.0190560628431955	3.0436271151950174	1.988306254289787	2.034529800117589	2.914360898201062	3.347547589629561	2.5619478419484647	3.736827572865929	3.5091311629614026	3.27548427992177	2.1774922060702306	2.570533001419237	2.208489071270803	1.3861382882698752	1.833	16.648022514380674	0.31973935382431895	0.20304551370148388	0.24792849169984507	0.22928664077435218	9.203774588750478E-4	9.203774588750476E-4	-63493.13194388754	0.0	-10855.099594540268
4600000	-73750.80389202326	-10396.276775218197	-63354.52711680507	2.830466795947425	2022.7613132040526	324.422424643732	6.24524	0.1162404282879967	0.44203716898320644	0.5008751444910137	1.5279554147311352	1.1993920623134977	1.2044894612648893	1.5479464819035567	1.41109633589422	2.284902226849633	3.001326771688029	2.8857441710810185	1.9635204542873774	2.1187857135182315	2.7073070917365647	2.872619639113327	2.4232165132884553	3.5249688801121257	3.412805174777056	3.011557291700404	1.8822859379528993	1.9206959424479202	1.718660229930628	1.304457029946848	1.833	16.36762516348527	0.32671892168075817	0.20374278198731222	0.2500178397752722	0.2195204565566575	0.0010294787789256823	0.00102947877892568	-63354.52711680507	0.0	-10384.349428891843
4800000	-73449.54179637208	-10035.44848251933	-63414.09331385275	2.488760448622668	2023.1030195513772	299.89004005362517	6.24524	0.10227886324134562	0.3502702868471295	0.4160841783813908	1.4152860293615899	1.3142486043917638	1.422809056028453	1.259929341781656	1.6684356263793543	2.2268220344519505	2.8054062872974224	2.6892553260370144	1.7104760633801408	1.951644694701422	2.4541881967245898	2.934067970821856	2.3383175878677496	3.2571642132526164	2.980693384026956	2.176217275182657	2.137722961716307	1.6481143043220297	1.4713372393018174	0.7859249470551324	1.833	16.32805888741382	0.33266559708696836	0.20372783031809097	0.24567985802235195	0.21792671457258883	0.0011007480503151402	0.001100748050315138	-63414.09331385275	0.0	-10023.52633548123
5000000	-73117.10119333483	-9845.723797985253	-63271.377395349584	2.6102828365290263	2022.981497163471	286.59078957910873	6.24524	0.07843537170465996	0.33011613231608583	0.45622790174843314	1.2561378386108344	1.2489986037873668	1.1311788343884586	1.3661727881013386	1.5707800501947469	2.175857117710599	2.7573223076982	2.6806313103369246	1.6916477785327968	1.6454959956000301	2.60098513479488	2.880770838809014	2.203837245251952	3.1833807818343836	2.912304688244811	2.3055628320902675	1.953870851188621	1.333436789121204	1.3576845033655847	0.9927223861124049	1.833	17.52362673184167	0.3279738887329023	0.20114572222829238	0.244806147292849	0.22607424174595658	0.0011728443370330238	0.001172844337033022	-63271.377395349584	0.0	-9833.648303630556
5200000	-72761.94277894436	-9528.19472838413	-63233.74805056022	2.49918713549865	2023.0925928645013	270.820989380961	6.24524	0.1146535088269338	0.2684234064110458	0.31757969016769283	1.1378247140211095	1.2552564914834639	1.1566761585219603	1.2549994623335798	1.5114210707788882	2.042042225273957	2.575068044337984	2.5985868951819535	1.6042631888673613	1.8300156774897152	2.395346999112863	2.846769724345702	1.8773883091706591	2.980686519543148	2.5577184432079068	1.8201891910726675	1.7647100899314732	1.2999407477639993	0.8882243947231655	0.6537055538414841	1.833	17.569639937225	0.31851179672846136	0.21009921038325763	0.24951907604410486	0.2218699168441764	0.001193346275243182	0.0011933462752431818	-63233.74805056022	0.0	-9516.113481898128
5400000	-72489.73064238862	-9260.54466813949	-63229.18597424913	2.313815408831361	2023.2779645911687	254.53312364503802	6.24524	0.022524659471923864	0.23298592293727713	0.21928885970122952	1.1571915417183958	1.1913009623959445	1.1019372293338745	1.2176893013345231	1.82706391922283	2.0632283682486663	2.4260798653362667	2.294084826658609	1.4576997067753363	1.6952392895008708	2.4257894947833534	2.6433910980387645	1.8313582362729226	2.814828939976904	2.7439907895664635	1.5988552209544744	1.421185830611101	1.3943378226647622	1.2478127732641253	0.3907125023939647	1.833	17.474659887413335	0.3209846301534142	0.20542975268993596	0.2477372420117513	0.2258483751448988	0.0013060085697826707	0.0013060085697826733	-63229.18597424913	0.0	-9248.475306910983
5600000	-72179.17634916877	-8951.952911467977	-63227.22343770079	2.292473940751687	2023.2993060592482	240.29136480337397	6.24524	0.007644867638985013	0.0799162682946539	0.30544043465504916	0.7821332300224502	1.0349532145466411	0.9118377741697851	1.1344460838008212	1.483935503430136	2.041014006627629	2.4407301893598183	2.105132421819822	1.3060525432053403	1.56090947349079	2.428427934417702	2.591218099442813	1.8468677501291606	2.7178327061568996	2.256767753369757	1.5190524973804385	1.8008189088060926	1.2864318127920888	0.5127467326395759	0.04913064003052982	1.833	16.498035999049936	0.3233850417200477	0.21126247626182412	0.24495646665937018	0.22039601535875825	0.0013975804372408126	0.0013975804372408148	-63227.22343770079	0.0	-8940.008490484946
5800000	-71867.78304649038	-8651.523786466574	-63216.259260023806	2.25638447558086	2023.335395524419	226.22473780964185	6.24524	-0.06852962220244428	0.07502435286167554	0.3533682408375094	0.5870425864367644	0.8159133800919918	0.9204368172903763	1.0005552336460766	1.7069161318777935	2.0549086793852815	2.2834479319647665	1.7815546613314215	1.1721758089221335	1.4512838465337807	2.144024979386713	2.6860055567001657	1.6416019434894242	2.659882481665215	2.088709652605098	1.7981459571424705	1.3073373188525872	0.6878893404470696	0.6321219862563788	0.1364349134473672	1.833	16.154939879685255	0.32750882394274505	0.20972593007327264	0.24744909289861294	0.2153161530853697	0.0014729541673237903	0.0014729541673237877	-63216.259260023806	0.0	-8639.624493033447
6000000	-71457.19968712816	-8326.459867369418	-63130.739819758746	2.264045628904338	2023.3277343710956	213.55513974055964	6.24524	0.05939499314166014	-0.014123954975997034	0.21189711630937236	0.7057781839192436	0.9385908772519165	0.7300924338677479	1.1803471398839611	1.6349435804824068	1.9516171462091534	2.1258637944899546	1.8144387840218688	1.0290345789678934	1.1810996670155482	2.073022137943277	2.290570937973961	1.5410473229695414	2.5897371535746063	1.9564994634644939	1.35657987148563	0.9170479195270593	0.5623910934724545	0.007487141002479197	-0.7421427988586414	1.833	17.006626349073102	0.3275133420590146	0.2043407077091823	0.24595854987194632	0.2221874003598571	0.0015624070610767088	0.0015624070610767134	-63130.739819758746	0.0	-8314.449750015865
6200000	-71324.88699497802	-8152.077037934916	-63172.80995704311	2.0571724981654143	2023.5346075018347	205.90653907936868	6.24524	-0.07091299420280117	-0.14683105148722939	0.021677213130555928	0.7675821284091079	0.8840595330456142	0.5886353636123818	0.8943807244196046	1.601060724535401	1.99917742671763	1.9545021341973796	1.7838962030528724	0.7893452114084356	1.1539132403023598	2.005837203067163	2.2772457559150645	1.656354632827525	2.49390339655721	1.5968075354191769	1.6770037330790475	0.740777251348652	0.13412468131933838	-0.409584378942827	-0.6917442287795635	1.833	16.561774288374945	0.33095909997308204	0.20214244038643397	0.24654383555237436	0.22035462408810996	0.0016208119062849522	0.0016208119062849603	-63172.80995704311	0.0	-8140.124306206182
6400000	-71032.38618296501	-7949.0484040816245	-63083.33777888339	2.0571724981654143	2023.5346075018347	198.5509498379945	6.24524	-0.1822346495615697	-0.1363542675508917	0.03336386031152574	0.7863705258727021	0.6108739181177626	0.40681510269228527	1.0789698378330461	1.4554701954514127	1.9403358832517796	1.8739460246113933	1.7370256431461932	0.7985809400004226	1.089197412007118	1.942188414267648	2.285558019549284	1.6595427693824136	2.48362374995724	1.6852837334068667	1.0338729460888338	1.0425924811971428	0.664065542888323	0.04865731613504482	0.022995285763774825	1.833	17.65838758722551	0.32965744828330723	0.20161894543299222	0.24587066232019603	0.22285294396350497	0.0016602925821052976	0.0016602925821052918	-63083.33777888339	0.0	-7936.9560932839895
6600000	-70826.02672607635	-7751.644515274584	-63074.38221080177	2.122459327033848	2023.4693206729662	193.28341760429268	6.24524	-0.11575192993719961	-0.22586914338577377	-0.020941548956622577	0.5559012517935398	0.5269925460602478	0.6269621567715494	0.8246248541160529	1.6710804133311101	1.8952212714279515	1.8458682325348392	1.7307517607570253	0.5780464704796354	1.0742407393333828	1.987845460376349	2.1004598739344758	1.4462957655586468	2.280697980566586	1.6007115199469981	1.1320515085626381	0.5331623114856736	0.34832935161437695	-0.29987063461350655	-0.5949309082672842	1.833	18.246030191406504	0.32344019318341666	0.20477646995030732	0.24799198862505117	0.22379134824122537	0.0017220831426176476	0.0017220831426176604	-63074.38221080177	0.0	-7739.479920305876
6800000	-70616.71956377823	-7554.877176937559	-63061.84238684067	2.066864900944184	2023.5249150990558	185.80531140694782	6.24524	-0.29629387164049426	-0.3266169539033565	-0.05375419072592761	0.5400268045202795	0.478305715954403	0.5621706347454739	0.937245935340859	1.4620376212761856	1.7964306835282728	1.7790171649484734	1.7162118344744623	0.474268252775236	1.071429595975651	1.8935139287901426	2.1311981154698616	1.5407578935804844	2.089400442923199	1.650189103920479	0.8698047650537548	0.19117135261843235	-0.4312009139138717	-0.6429015777809256	-0.8487266883504346	1.833	19.38678815994535	0.3251985429894592	0.20485094788596994	0.24674342335306787	0.22320708577150344	0.0017414202453852855	0.0017414202453852805	-63061.84238684067	0.0	-7542.576864160975
7000000	-70457.98112943821	-7420.1889723681215	-63037.79215707009	1.9695902795987046	2023.6221897204014	181.1468376705344	6.24524	-0.3704131666355797	-0.18662012528237581	-0.0631223447501479	0.5341968381490896	0.49270899451094724	0.546946876426176	0.8177534271943632	1.4804759697716585	1.788713635835323	1.8229869494850328	1.5151714289745544	0.37232840641749715	1.0187060217922879	1.73965142285978	2.12140289636543	1.3111708798707629	1.9954732940818634	1.5793077310831598	0.6885041384084736	-0.28670335552751286	-0.39506052920166307	-1.107483251930136	-1.8275179246701707	1.833	15.831469853552942	0.3232412877915982	0.2071267806483419	0.24705653379721054	0.22257539776284996	0.0018398172124470707	0.0018398172124470644	-63037.79215707009	0.0	-7408.332844629762
7200000	-70344.62426941733	-7266.050864004023	-63078.5734054133	1.925710557954365	2023.6660694420457	176.60456930865737	6.24524	-0.2593876016474118	-0.2137977873938665	-0.17577936798352173	0.44980804315032485	0.4653329460542959	0.37278821919730326	1.081167024925129	1.313345412307499	1.7099592473815277	1.5935632378067515	1.4842229088931684	0.34840651188178773	1.0812054606499262	1.7514838256418175	2.0278508266957163	1.198555216457301	1.9196770109536245	1.5971929552156177	0.6476641023758477	0.1286558968068437	-1.1730854278151457	-1.3481801315280402	-1.3320062463613835	1.833	17.71675629258493	0.32862627763734054	0.20930233266013487	0.24415971427651437	0.21791167542601084	0.00188029636229432	0.0018802963622943226	-63078.5734054133	0.0	-7253.951297752681
